VarianceInitializer,InitialReturnStd,MinIW,StdWReturnMean,ESSRenyiHarmonic,EpisodesSoFar,MeanD2-0,Bound,Epsilon,TimeElapsed,EmpiricalD2Harmonic,Inner Iteration,OptimizationReturnMean,Weights,ESSRenyiArithmetic,StdIW,InitialReturnMax,InitialReturnMin,TimestepsSoFar,OptimizationReturnMax,ReturnStepMax,InitialReturnMean,EpLenMean,LearnableVariance,WReturnMean,MinBehavPdf,Iteration,EpRewMean,ReturnMeanIW,EpThisIter,ReturnStepMaxmin,Penalization,DivergenceHarmonic,MinTargetPdf,InitialBound,EmpiricalD2Arithmetic,MeanIW,MeanEntropy,MaxIW,OptimizationReturnMin
-1.0,7.713221,0.27872792,,100.0,40600,1.0,-8348822600000000.0,2.0,4900.967547178268,1.0,1,18.100197,[-2.701  5.407],100.0,74165670.0,-39.37039,-77.41408,3984103,38.043686,0.86289847,-59.31388,86.48,,387.1109,-60.47685,406,-59.31388184636831,1435202300.0,100,0.86289847,True,2.994763e+28,-60.47685,-435.34607,1.0,10446329.0,0.4189424,704786500.0,
-1.0,7.83923,0.05161517,,100.0,40700,1.0,-6.1809e+16,2.0,4911.207793235779,1.0,1,24.346746,[-2.668  5.528],100.0,58225372.0,-39.83778,-82.75915,3992598,42.921368,0.85819316,-58.412403,84.95,,654.2176,-63.717953,407,-58.41240230441093,267002270.0,100,0.85819316,True,1.0130986e+30,-63.717953,-715.6195,1.0,6707850.0,0.4189424,584917400.0,
-1.0,7.0353026,0.2647968,,100.0,40800,1.0,-2184624600000000.0,2.0,4924.279094457626,1.0,1,17.532892,[-2.637  5.406],100.0,5084345.0,-48.64635,-76.475006,4001155,27.828655,0.86533356,-58.942116,85.57,,356.89774,-54.365395,408,-58.942115067392585,140769010.0,100,0.86533356,True,7.1618826e+27,-54.365395,-382.70905,1.0,919389.06,0.4189424,41231840.0,
-1.0,7.1866856,0.0017896057,,100.0,40900,1.0,-1830226400.0,2.0,4937.009894609451,1.0,1,20.795965,[-2.68   5.289],100.0,30439.172,-48.83409,-78.7668,4009570,29.932709,0.85867494,-57.970837,84.15,,484.12054,-53.574135,409,-57.97083535209298,1623080.8,100,0.85867494,True,3748844800000000.0,-53.574135,-513.9822,1.0,5728.129,0.4189424,290338.88,
-1.0,7.906954,0.029123966,,100.0,41000,1.0,-2.6869857e+16,2.0,4946.769924879074,1.0,1,22.701729,[-2.595  5.197],100.0,36219810.0,-48.950653,-81.89197,4018144,32.941315,0.86345,-59.19024,85.74,,577.88837,-54.73565,410,-59.19023973122239,792560830.0,100,0.86345,True,5.5183527e+29,-54.73565,-614.0553,1.0,5450238.0,0.4189424,339108400.0,
-1.0,7.093429,0.24193032,,100.0,41100,1.0,-3.433048e+17,2.0,4957.48718214035,1.0,1,21.265905,[-2.638  5.079],100.0,57384944.0,-49.47668,-80.66867,4026782,31.19199,0.8655802,-59.402763,86.38,,502.55545,-67.9801,411,-59.40276554465294,624799740.0,100,0.8655802,True,1.1205467e+32,-67.9801,-534.9832,1.0,6406692.5,0.4189424,576468900.0,
-1.0,7.379834,0.1597958,,100.0,41200,1.0,-45170190000000.0,2.0,4969.130284070969,1.0,1,23.028898,[-2.596  5.197],100.0,34439028.0,-49.022038,-80.75422,4035197,31.732182,0.8562416,-57.725323,84.15,,584.7921,-56.52523,412,-57.725320807546375,1586486500.0,100,0.8562416,True,1.8109905e+24,-56.52523,-618.3524,1.0,5365774.0,0.4189424,247817060.0,
-1.0,7.8285785,0.20143601,,100.0,41300,1.0,-457369500000000.0,2.0,4981.777986049652,1.0,1,27.90731,[-2.642  5.313],100.0,3456294.5,-39.39016,-86.98014,4043801,47.58998,0.8633379,-59.072826,86.04,,840.1046,-57.812653,413,-59.07282985806465,143639330.0,100,0.8633379,True,3.6704086e+25,-57.812653,-915.58826,1.0,495467.75,0.4189424,33672996.0,
-1.0,7.380322,0.21806447,,100.0,41400,1.0,-3.482119e+16,2.0,4991.881596326828,1.0,1,24.549023,[-2.597  5.197],100.0,66529936.0,-40.2186,-81.90947,4052165,41.69087,0.85786617,-57.360443,83.64,,657.1238,-50.01786,414,-57.36044545412064,5755469000.0,100,0.85786617,True,3.6121502e+29,-50.01786,-715.05676,1.0,10989098.0,0.4189424,541422600.0,
-1.0,8.509406,0.003804062,,100.0,41500,1.0,-1.06315e+19,2.0,5005.717203140259,1.0,1,20.97475,[-2.6    5.322],100.0,2351940400.0,-39.206463,-80.401924,4060858,41.19546,0.86512935,-59.42717,86.93,,512.35016,-68.5166,415,-59.427173642218115,18262448000.0,100,0.86512935,True,3.5321093e+34,-68.5166,-568.91016,1.0,353926900.0,0.4189424,21006803000.0,
-1.0,7.5307856,0.06271913,,100.0,41600,1.0,-8887700000.0,2.0,5016.819889545441,1.0,1,16.707487,[-2.587  5.198],100.0,16800.281,-48.744606,-76.49239,4069608,27.747787,0.8590671,-59.784912,87.5,,335.85287,-56.283215,416,-59.78490658760071,936381.6,100,0.8590671,True,1.1989922e+17,-56.283215,-361.51508,1.0,3980.1873,0.4189424,151896.98,
-1.0,8.102883,0.031287916,,100.0,41700,1.0,-825663.0,2.0,5026.030463695526,1.0,1,21.739159,[-2.676  5.11 ],100.0,127.50479,-39.115288,-80.84143,4078262,41.726143,0.85501933,-59.102276,86.54,,538.2477,-58.40482,417,-59.10227391153574,20544.49,100,0.85501933,True,192454980.0,-58.40482,-596.27374,1.0,49.621754,0.4189424,1006.49603,
-1.0,8.427937,0.0009125779,,100.0,41800,1.0,-1.5305283e+18,2.0,5038.593154907227,1.0,1,22.227758,[-2.679  5.173],100.0,24947530.0,-38.964825,-82.137886,4086981,43.17306,0.86320055,-59.910126,87.19,,565.1033,-68.74576,418,-59.91012894168496,673186100.0,100,0.86320055,True,6.0683945e+32,-68.74576,-627.2281,1.0,4233551.5,0.4189424,229441730.0,
-1.0,8.700595,0.012324151,,100.0,41900,1.0,-2.695942e+16,2.0,5049.009721279144,1.0,1,22.420639,[-2.656  5.295],100.0,63028090.0,-39.18549,-81.938286,4095657,42.752796,0.8634492,-59.517635,86.76,,578.38544,-64.01691,419,-59.51764445468783,742890600.0,100,0.8634492,True,1.9579674e+29,-64.01691,-639.30164,1.0,7219092.5,0.4189424,632446460.0,
-1.0,7.155297,0.005052865,,100.0,42000,1.0,-2.1959158e+16,2.0,5058.6680409908295,1.0,1,18.241568,[-2.686  5.174],100.0,46936556.0,-49.345417,-77.51482,4104319,28.1694,0.85798115,-59.273247,86.62,,383.953,-61.781517,420,-59.2732492390275,315179970.0,100,0.85798115,True,6.892289e+29,-61.781517,-410.39917,1.0,5240298.0,0.4189424,471286980.0,
-1.0,7.2990437,0.100042306,,100.0,42100,1.0,-22911929000000.0,2.0,5068.073102712631,1.0,1,20.144289,[-2.662  5.051],100.0,412123.72,-48.408638,-79.08606,4112936,30.677422,0.8543789,-58.941772,86.17,,459.0684,-56.889355,421,-58.94177068337798,10390444.0,100,0.8543789,True,5.334454e+23,-56.889355,-490.4357,1.0,92972.52,0.4189424,3476162.5,
-1.0,7.730123,0.093926564,,100.0,42200,1.0,-31915983000.0,2.0,5079.020057916641,1.0,1,24.050714,[-2.715  5.165],100.0,5573.307,-48.846054,-82.82299,4121526,33.976936,0.8547783,-58.772274,85.9,,638.1916,-61.97754,422,-58.772277247458696,1136084.2,100,0.8547783,True,6.8784575e+17,-61.97754,-676.6687,1.0,2071.3167,0.4189424,30487.535,
-1.0,7.9222465,0.13354954,,100.0,42300,1.0,-4.3157305e+17,2.0,5088.880121469498,1.0,1,21.326017,[-2.799  5.257],100.0,117944370.0,-49.093704,-80.89438,4130218,31.800674,0.8631239,-59.568356,86.92,,517.56104,-53.859283,423,-59.56835889741778,6439393000.0,100,0.8631239,True,1.6391013e+32,-53.859283,-551.26685,1.0,16948074.0,0.4189424,1148800600.0,
-1.0,8.105292,0.08549437,,100.0,42400,1.0,-5.603997e+16,2.0,5101.208843708038,1.0,1,20.113762,[-2.809  5.382],100.0,1287465.0,-39.88044,-79.08899,4138810,39.20855,0.86553,-58.97523,85.92,,470.25912,-63.722866,424,-58.975228283554316,68174330.0,100,0.86553,True,1.195956e+30,-63.722866,-521.4956,1.0,275009.34,0.4189424,8612976.0,
-1.0,7.8751087,0.0011408018,,100.0,42500,1.0,-5.2698613e+16,2.0,5111.835529088974,1.0,1,24.552235,[-2.76   5.267],100.0,212280220.0,-48.446934,-83.69235,4147430,35.24542,0.86973864,-59.140114,86.2,,664.8296,-57.081577,425,-59.140116987228396,429480640.0,100,0.86973864,True,1.6196835e+30,-57.081577,-706.2306,1.0,22799188.0,0.4189424,2133003300.0,
-1.0,8.773694,0.22272962,,100.0,42600,1.0,-1.1871604e+18,2.0,5121.417896986008,1.0,1,38.69718,[-2.78   5.144],100.0,5506953000.0,-48.811653,-98.367256,4156091,49.555603,0.8633859,-59.670074,86.61,,1574.4496,-61.31691,426,-59.67007246121764,398052030000.0,100,0.8633859,True,2.1032454e+32,-61.31691,-1656.3025,1.0,762697400.0,0.4189424,53299663000.0,
-1.0,7.9162955,0.024596417,,100.0,42700,1.0,-23661264000000.0,2.0,5131.899284601212,1.0,1,21.573137,[-2.554  5.249],100.0,1386776.9,-39.65395,-80.8121,4164747,41.158154,0.8568232,-59.238968,86.56,,528.06793,-60.446247,427,-59.23896713256836,114628984.0,100,0.8568232,True,1.7558627e+23,-60.446247,-584.52716,1.0,295533.47,0.4189424,10848768.0,
-1.0,7.529616,0.053546745,,100.0,42800,1.0,-8.236524e+16,2.0,5144.913955450058,1.0,1,16.763388,[-2.486  5.354],100.0,13721053.0,-48.88549,-76.43046,4173497,27.544968,0.857021,-59.66707,87.5,,337.70633,-55.981773,428,-59.66706889241934,335015070.0,100,0.857021,True,1.0606239e+31,-55.981773,-362.9937,1.0,2107782.2,0.4189424,117119880.0,
-1.0,7.7197967,0.012103497,,100.0,42900,1.0,-6.454141e+16,2.0,5157.561727762222,1.0,1,15.753617,[-2.477  5.479],100.0,34240344.0,-39.021393,-74.14131,4182012,35.11992,0.85740185,-58.387695,85.15,,307.7717,-54.115337,429,-58.38769492506981,53467468.0,100,0.85740185,True,2.4643667e+30,-54.115337,-348.87814,1.0,4569826.5,0.4189424,324655200.0,
-1.0,7.573549,0.24862929,,100.0,43000,1.0,-890851400000000.0,2.0,5171.269176721573,1.0,1,22.31555,[-2.493  5.355],100.0,3144567800.0,-39.39276,-81.12236,4190599,41.7296,0.86342573,-58.80681,85.87,,555.34235,-56.359806,430,-58.80681187212467,31055772000.0,100,0.86342573,True,2.3552982e+26,-56.359806,-613.3804,1.0,316517340.0,0.4189424,31604554000.0,
-1.0,9.038613,0.042772036,,100.0,43100,1.0,-87781890000.0,2.0,5184.699798583984,1.0,1,28.741463,[-2.426  5.46 ],100.0,86668.72,-39.237427,-88.49956,4199327,49.26213,0.8632134,-59.758095,87.28,,907.768,-57.3061,431,-59.7580970287323,8335064.5,100,0.8632134,True,1.1773811e+18,-57.3061,-988.6476,1.0,14199.393,0.4189424,712122.75,
-1.0,7.2854857,0.010129374,,100.0,43200,1.0,-1.8021324e+17,2.0,5195.597023487091,1.0,1,23.546227,[-2.347  5.364],100.0,12125311000.0,-39.336273,-81.941986,4207869,42.605713,0.8622037,-58.395756,85.42,,607.5031,-63.28987,432,-58.39575953781605,142889530000.0,100,0.8622037,True,8.870413e+30,-63.28987,-668.0059,1.0,1260278300.0,0.4189424,121870180000.0,
-1.0,7.9628453,0.4861801,,100.0,43300,1.0,-1.7923677e+17,2.0,5205.271172046661,1.0,1,19.332117,[-2.352  5.239],100.0,7402114.5,-39.347782,-78.735954,4216528,39.388172,0.8645501,-59.403843,86.59,,437.13763,-66.1022,433,-59.403837482631204,341862200.0,100,0.8645501,True,1.2012501e+31,-66.1022,-488.8472,1.0,1767769.9,0.4189424,52807188.0,
-1.0,8.454733,0.0004763631,,100.0,43400,1.0,-2028543300000000.0,2.0,5214.503991127014,1.0,1,21.24892,[-2.364  5.114],100.0,4745845.0,-39.343193,-79.65549,4225026,40.312294,0.86275494,-58.40657,84.98,,522.99915,-62.408783,434,-58.4065663073957,58417576.0,100,0.86275494,True,1.4023649e+27,-62.408783,-577.16266,1.0,712548.8,0.4189424,46513732.0,
-1.0,8.464496,0.034343395,,100.0,43500,1.0,-1.7378898e+16,2.0,5227.336782455444,1.0,1,29.160072,[-2.408  4.998],100.0,27496018.0,-39.32825,-88.45916,4233656,49.13091,0.8586378,-59.299084,86.3,,921.95746,-53.025337,435,-59.299087643921375,2832528000.0,100,0.8586378,True,4.665171e+28,-53.025337,-1002.4104,1.0,3688674.5,0.4189424,268750530.0,
-1.0,7.4357796,0.06590282,,100.0,43600,1.0,-2.2446365e+17,2.0,5239.688950538635,1.0,1,29.114124,[-2.457  4.882],100.0,30468910.0,-49.332047,-88.35663,4242314,39.024582,0.8630265,-59.242504,86.58,,902.92285,-58.437737,436,-59.24250595539808,3244327700.0,100,0.8630265,True,1.9551568e+31,-58.437737,-953.6802,1.0,4896568.0,0.4189424,294829380.0,
-1.0,7.1006346,0.33671573,,100.0,43700,1.0,-1.0069589e+18,2.0,5252.508533477783,1.0,1,22.704344,[-2.436  5.006],100.0,32971514.0,-39.25441,-81.444496,4250916,42.190086,0.8634678,-58.74015,86.02,,565.9062,-61.55122,437,-58.74015287309885,648114900.0,100,0.8634678,True,2.8802114e+32,-61.55122,-625.23376,1.0,4889709.0,0.4189424,324457120.0,
-1.0,7.509492,0.22465041,,100.0,43800,1.0,-50901110000000.0,2.0,5262.017629861832,1.0,1,23.419561,[-2.433  5.131],100.0,2770466.8,-39.26648,-82.938126,4259640,43.671646,0.85969025,-59.518566,87.24,,604.8682,-57.48396,438,-59.518565311878916,244898690.0,100,0.85969025,True,6.41054e+23,-57.48396,-668.4331,1.0,486272.88,0.4189424,24050322.0,
-1.0,8.456316,0.086425625,,100.0,43900,1.0,-2201942400000000.0,2.0,5272.506046056747,1.0,1,29.051783,[-2.502  5.027],100.0,3497961.0,-48.215336,-88.213234,4268241,39.9979,0.86912066,-59.161453,86.01,,915.51526,-63.01302,439,-59.161453415602445,470993900.0,100,0.86912066,True,1.7049259e+27,-63.01302,-968.83734,1.0,689852.0,0.4189424,26545426.0,
-1.0,7.11648,0.086180024,,100.0,44000,1.0,-1.5014036e+17,2.0,5280.894971132278,1.0,1,25.928274,[-2.546  4.91 ],100.0,19916304.0,-49.137577,-84.96679,4276863,35.829212,0.85978115,-59.03851,86.22,,722.9197,-58.693413,440,-59.038514941334725,532725250.0,100,0.85978115,True,1.2310859e+31,-58.693413,-765.7047,1.0,2780802.0,0.4189424,190170340.0,
-1.0,8.245506,0.25208646,,100.0,44100,1.0,-2.4543127e+17,2.0,5289.772746801376,1.0,1,26.991192,[-2.586  4.791],100.0,68824230.0,-39.297966,-85.86385,4285435,46.565887,0.86118335,-58.872665,85.72,,796.5129,-59.15528,441,-58.872659717798236,5646553600.0,100,0.86118335,True,1.153004e+31,-59.15528,-868.7851,1.0,10967825.0,0.4189424,649631550.0,
-1.0,7.8041363,0.021018537,,100.0,44200,1.0,-2.6239419e+17,2.0,5298.4290091991425,1.0,1,23.692677,[-2.575  4.667],100.0,738976260.0,-49.09069,-82.46026,4294003,33.369568,0.8622755,-58.767582,85.68,,622.24725,-62.00097,442,-58.767585426568985,15956817000.0,100,0.8622755,True,4.997451e+31,-62.00097,-659.3621,1.0,75254210.0,0.4189424,7427722000.0,
-1.0,7.3773627,0.08496312,,100.0,44300,1.0,-5438536000000000.0,2.0,5309.136941432953,1.0,1,21.976883,[-2.54   4.787],100.0,1882303600.0,-48.2825,-81.57167,4302717,33.28917,0.85843676,-59.594795,87.14,,537.4087,-68.04876,443,-59.59479085996747,24118690000.0,100,0.85843676,True,2.1676583e+28,-68.04876,-574.34204,1.0,189388140.0,0.4189424,18918072000.0,
-1.0,7.447047,0.061745346,,100.0,44400,1.0,-5.204755e+16,2.0,5321.360905408859,1.0,1,23.661558,[-2.505  4.907],100.0,4058102.8,-39.317062,-83.037964,4311393,43.7209,0.863197,-59.376408,86.76,,615.3278,-59.386276,444,-59.376405535191296,244673620.0,100,0.863197,True,6.672472e+29,-59.386276,-679.0365,1.0,736573.06,0.4189424,38158250.0,
-1.0,8.607626,0.75155264,,100.0,44500,1.0,-1.8367006e+18,2.0,5334.792985677719,1.0,1,31.079046,[-2.484  4.783],100.0,42026870.0,-48.886276,-90.79039,4320107,41.904114,0.8553185,-59.71134,87.14,,1039.9984,-57.163822,445,-59.71134262144565,1146702300.0,100,0.8553185,True,9.846744e+32,-57.163822,-1098.5238,1.0,5987619.0,0.4189424,362881570.0,
-1.0,7.0252833,0.055187102,,100.0,44600,1.0,-740016.1,2.0,5347.024615526199,1.0,1,19.979382,[-2.51   4.906],100.0,601.51227,-48.571846,-79.40768,4328759,30.83583,0.8633652,-59.428295,86.52,,448.5303,-59.066807,446,-59.42829342022538,39296.08,100,0.8633652,True,488774940.0,-59.066807,-480.22153,1.0,161.52869,0.4189424,4717.0127,
-1.0,7.693009,0.032834265,,100.0,44700,1.0,-536254300.0,2.0,5359.49490237236,1.0,1,21.60844,[-2.615  4.973],100.0,49766.918,-48.959747,-81.364075,4337497,32.404327,0.86319166,-59.755634,87.38,,526.1071,-64.4168,447,-59.755633345246316,740513.2,100,0.86319166,True,234084020000000.0,-64.4168,-561.10406,1.0,6158.4106,0.4189424,497919.94,
-1.0,8.428606,0.025712205,,100.0,44800,1.0,-8.457163e+18,2.0,5374.174638032913,1.0,1,22.691257,[-2.374  4.908],100.0,4659234000.0,-39.782562,-81.74687,4346136,41.96431,0.85689163,-59.055614,86.39,,585.93463,-68.826904,448,-59.055613861233,475923550.0,100,0.85689163,True,2.0757334e+34,-68.826904,-644.62683,1.0,470907040.0,0.4189424,46829466000.0,
-1.0,7.5105042,0.0058560404,,100.0,44900,1.0,-1.9405124e+16,2.0,5384.897771596909,1.0,1,18.908676,[-2.393  5.031],100.0,200125390.0,-49.068386,-77.63073,4354735,28.562344,0.86106515,-58.722057,85.99,,413.94568,-57.379654,449,-58.722054054290055,3267141400.0,100,0.86106515,True,5.092133e+29,-57.379654,-441.1368,1.0,25395532.0,0.4189424,1926816600.0,
-1.0,7.414082,0.47520044,,100.0,45000,1.0,-9.324012e+16,2.0,5394.333822727203,1.0,1,23.293266,[-2.37   4.908],100.0,685525200.0,-49.34921,-83.93748,4363599,34.58827,0.85921985,-60.644215,88.64,,597.54486,-60.77572,450,-60.64421176165342,50287854000.0,100,0.85921985,True,5.4667904e+30,-60.77572,-637.4186,1.0,78865300.0,0.4189424,6832097000.0,
-1.0,7.5279684,0.30322874,,100.0,45100,1.0,-1.660385e+18,2.0,5404.265698194504,1.0,1,23.473047,[-2.382  5.033],100.0,289556350.0,-48.9433,-82.67405,4372291,33.73075,0.85682076,-59.201004,86.92,,607.65424,-62.04335,451,-59.20100193247199,1556311700.0,100,0.85682076,True,1.9167084e+33,-62.04335,-645.57513,1.0,33980850.0,0.4189424,2897154800.0,
-1.0,8.150682,0.35170588,,100.0,45200,1.0,-8.9467845e+17,2.0,5415.949174642563,1.0,1,24.778305,[-2.4    5.156],100.0,19496598.0,-48.466873,-83.201164,4380783,34.73429,0.8613918,-58.422855,84.92,,680.398,-64.69248,452,-58.42285979568958,601086000.0,100,0.8613918,True,4.949288e+32,-64.69248,-720.6089,1.0,3596838.8,0.4189424,185340370.0,
-1.0,6.93119,0.12152729,,100.0,45300,1.0,-1.4503611e+17,2.0,5429.296896696091,1.0,1,18.72429,[-2.39   5.032],100.0,64442870.0,-48.953995,-78.20914,4389496,29.255142,0.85918045,-59.484848,87.13,,398.64047,-52.875877,453,-59.484845624119046,3245236000.0,100,0.85918045,True,2.5845565e+31,-52.875877,-427.16522,1.0,10775003.0,0.4189424,547700300.0,
-1.0,8.271014,0.042642683,,100.0,45400,1.0,-5.8905e+18,2.0,5442.418771028519,1.0,1,23.201906,[-2.387  4.907],100.0,85194824.0,-48.835686,-82.35824,4398140,33.522552,0.86387795,-59.156326,86.44,,606.73816,-61.097168,454,-59.15633043333888,4109360600.0,100,0.86387795,True,2.4728548e+34,-61.097168,-644.19165,1.0,13110508.0,0.4189424,812176500.0,
-1.0,8.140103,0.03533477,,100.0,45500,1.0,-2126612900000000.0,2.0,5456.117068529129,1.0,1,25.176567,[-2.39   4.782],100.0,46291068.0,-48.601387,-84.74161,4406846,36.14022,0.8625757,-59.56504,87.06,,700.12085,-62.820324,455,-59.56504016429186,4241387300.0,100,0.8625757,True,2.3859122e+27,-62.820324,-743.6526,1.0,6037920.5,0.4189424,461477380.0,
-1.0,8.534726,0.009897673,,100.0,45600,1.0,-122580740000.0,2.0,5466.165939331055,1.0,1,20.145454,[-2.439  4.667],100.0,180686.1,-48.41546,-80.35886,4415625,31.943398,0.8567854,-60.213398,87.79,,478.68085,-58.302055,456,-60.21340232729912,4383592.5,100,0.8567854,True,1.2987678e+19,-58.302055,-512.6894,1.0,25408.553,0.4189424,1788760.9,
-1.0,8.035892,0.012288848,,100.0,45700,1.0,-3.5801638e+16,2.0,5479.023521661758,1.0,1,23.588524,[-2.361  4.569],100.0,15607271.0,-39.243126,-82.706085,4424256,43.46296,0.87272394,-59.117565,86.31,,620.9939,-54.02372,457,-59.11756314858794,455485200.0,100,0.87272394,True,3.2327424e+29,-54.02372,-683.9557,1.0,1976075.2,0.4189424,155155680.0,
-1.0,7.3946705,0.16927773,,100.0,45800,1.0,-1.6761036e+17,2.0,5491.809274435043,1.0,1,23.538734,[-2.397  4.449],100.0,30101625000.0,-48.739437,-82.82428,4432906,34.084843,0.85562444,-59.285545,86.5,,608.75305,-62.956432,458,-59.28554724663496,551011400000.0,100,0.85562444,True,1.8732516e+31,-62.956432,-647.4753,1.0,3263377700.0,0.4189424,301827260000.0,
-1.0,7.023243,0.082271844,,100.0,45900,1.0,-1.0975135e+17,2.0,5504.325527906418,1.0,1,21.34245,[-2.407  4.573],100.0,875319800.0,-48.763336,-79.22633,4441353,30.462997,0.8594517,-57.88389,84.47,,504.8261,-61.51015,459,-57.883884309381244,39167640000.0,100,0.8594517,True,1.2588425e+31,-61.51015,-535.7567,1.0,104550080.0,0.4189424,8753265000.0,
-1.0,8.312762,0.057818823,,100.0,46000,1.0,-45555143000.0,2.0,5517.725770950317,1.0,1,21.934486,[-2.406  4.698],100.0,1173637.6,-49.090958,-81.37978,4450008,32.288826,0.86357784,-59.445297,86.55,,550.22375,-55.678223,460,-59.445296633839604,5850015.5,100,0.86357784,True,1.717896e+18,-55.678223,-584.9725,1.0,161325.62,0.4189424,10740552.0,
-1.0,7.8068585,0.13222042,,100.0,46100,1.0,-3690696500000000.0,2.0,5528.444069385529,1.0,1,18.172985,[-2.322  4.605],100.0,10394068000.0,-39.142525,-75.90098,4458438,36.758453,0.86529833,-57.72799,84.3,,391.20447,-67.68187,461,-57.72799193203449,11947525000.0,100,0.86529833,True,6.714712e+27,-67.68187,-436.239,1.0,1048577500.0,0.4189424,104467990000.0,
-1.0,8.627651,0.006332903,,100.0,46200,1.0,-30681640000000.0,2.0,5540.087164640427,1.0,1,17.442423,[-2.28   4.723],100.0,1948165.2,-39.28266,-77.71916,4467229,38.4365,0.86364996,-60.276745,87.91,,378.6745,-54.43566,462,-60.276738728582856,80132940.0,100,0.86364996,True,3.8817004e+23,-54.43566,-427.91605,1.0,309427.25,0.4189424,18971450.0,
-1.0,7.7299576,0.057819262,,100.0,46300,1.0,-3404306400.0,2.0,5551.8275780677795,1.0,1,24.38335,[-2.215  4.616],100.0,62749.324,-49.312954,-83.89611,4475885,34.583157,0.859586,-59.51276,86.56,,654.2999,-60.38049,463,-59.51276118502021,4622315.5,100,0.859586,True,7272120500000000.0,-60.38049,-694.1621,1.0,9934.369,0.4189424,611070.44,
-1.0,9.478329,0.04695117,,100.0,46400,1.0,-40012680000.0,2.0,5564.635043859482,1.0,1,29.074358,[-2.307  4.532],100.0,43602.562,-48.486206,-88.860374,4484564,40.37417,0.85859627,-59.786015,86.79,,935.15686,-67.989334,464,-59.786017685383555,5085074.5,100,0.85859627,True,5.421421e+17,-67.989334,-989.48846,1.0,8108.9,0.4189424,393541.66,
-1.0,8.098056,0.00030613976,,100.0,46500,1.0,-3.4225989e+16,2.0,5577.1779046058655,1.0,1,21.979088,[-2.399  4.447],100.0,61458104.0,-39.381645,-81.14086,4493211,41.759216,0.8566528,-59.161777,86.47,,548.6588,-66.68594,465,-59.16177482068539,582029400.0,100,0.8566528,True,3.4669303e+29,-66.68594,-606.77985,1.0,7753374.5,0.4189424,611194940.0,
-1.0,9.0250845,0.31196046,,100.0,46600,1.0,-7.5318855e+17,2.0,5590.568421363831,1.0,1,27.60308,[-2.342  4.558],100.0,1666600100.0,-48.750282,-87.900375,4502017,39.150093,0.86320627,-60.297295,88.06,,843.3822,-63.063934,466,-60.29729480609298,57202012000.0,100,0.86320627,True,2.173295e+32,-63.063934,-894.46967,1.0,172675440.0,0.4189424,16753195000.0,
-1.0,8.140314,0.056911133,,100.0,46700,1.0,-2.6892016e+16,2.0,5602.571342945099,1.0,1,27.289793,[-2.347  4.433],100.0,299919460.0,-39.493683,-87.15115,4510733,47.65747,0.8714117,-59.86136,87.16,,810.99756,-62.645554,467,-59.861359988152984,21668140000.0,100,0.8714117,True,1.2617245e+29,-62.645554,-886.69916,1.0,34299040.0,0.4189424,3002193400.0,
-1.0,7.9217596,0.01951535,,100.0,46800,1.0,-1459643.2,2.0,5614.0902688503265,1.0,1,23.421734,[-2.317  4.554],100.0,873.6108,-39.433704,-81.636215,4519185,42.20251,0.8644079,-58.21448,84.52,,611.3319,-61.07431,468,-58.214481277018784,37330.53,100,0.8644079,True,573957250.0,-61.07431,-670.69556,1.0,153.71185,0.4189424,8138.8955,
-1.0,7.9374456,0.09476007,,100.0,46900,1.0,-556541700000000.0,2.0,5625.794484615326,1.0,1,26.2571,[-2.565  4.587],100.0,3995085.2,-48.50743,-84.96381,4527756,36.456383,0.8586223,-58.706715,85.71,,752.4384,-64.13691,469,-58.706711893230676,101809750.0,100,0.8586223,True,1.5781324e+26,-64.13691,-796.73535,1.0,525571.06,0.4189424,39575812.0,
-1.0,7.8199487,0.006885692,,100.0,47000,1.0,-4518270500.0,2.0,5634.994275808334,1.0,1,32.659843,[-2.518  4.471],100.0,8277.95,-48.630054,-91.455505,4536307,42.82545,0.85753113,-58.79566,85.51,,1127.8171,-63.614292,470,-58.79565940871835,1108075.0,100,0.85753113,True,5459666300000000.0,-63.614292,-1188.9453,1.0,1052.9497,0.4189424,83154.29,
-1.0,8.050507,0.024652405,,100.0,47100,1.0,-1.03176075e+17,2.0,5646.650016784668,1.0,1,18.182724,[-2.615  4.55 ],100.0,32327944.0,-38.67061,-77.62725,4544958,38.956642,0.863399,-59.444527,86.51,,395.42215,-59.560963,471,-59.44452609747648,1014335550.0,100,0.863399,True,4.1598185e+30,-59.560963,-446.00525,1.0,8030589.0,0.4189424,215566880.0,
-1.0,8.167801,0.12847254,,100.0,47200,1.0,-1361798300000000.0,2.0,5659.681323289871,1.0,1,23.99927,[-2.618  4.425],100.0,897003.7,-38.686806,-83.8494,4553665,45.162598,0.85399467,-59.850136,87.07,,642.67786,-63.301975,472,-59.850133007466795,42639536.0,100,0.85399467,True,4.0119215e+26,-63.301975,-710.6609,1.0,147251.75,0.4189424,8677019.0,
-1.0,8.433374,0.10384277,,100.0,47300,1.0,-9.137302e+18,2.0,5668.925586462021,1.0,1,28.979536,[-2.572  4.542],100.0,279816600.0,-48.558437,-87.86755,4562257,39.309116,0.85760665,-58.888016,85.92,,910.9353,-59.595535,473,-58.88801772475242,4838442500.0,100,0.85760665,True,3.1470622e+34,-59.595535,-962.4376,1.0,36763610.0,0.4189424,2695895800.0,
