AvgRet,VarRet,AvgNormIw,MinNormIw,AvgDiscRet,VarDiscRet,VanillaAvgRet,J,ESSRenyi,VarNormIw,eRenyi2,MaxNormIw,BatchSize,MinVanillaIw,VarVanillaIw,ESSClassic,AvgEpLen,AvgVanillaIw,EpsThisIter,MaxVanillaIw,Delta,Bound,VarJ,IterType
-106.532274122,6.47177428266,0.0025,0.0025,-106.532274122,6.47177428266,-106.532274122,-106.401,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,18.71,1.0,100,1.0,1.0,-106.401,2.52539,2
-106.531458713,5.6354799578,0.002,0.002,-106.531458713,5.6354799578,-106.531458713,-106.427,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,17.02,1.0,100,1.0,1.0,-106.427,2.49411,1
-106.521133487,4.07712725677,0.01,0.01,-106.521133487,4.07712725677,-106.521133487,-106.521,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.76,1.0,100,1.0,1.0,-106.521,2.00907,2
-106.924619368,5.16271670987,0.005,0.005,-106.924619368,5.16271670987,-106.924619368,-106.723,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,16.68,1.0,100,1.0,1.0,-106.723,2.14812,2
-106.69320224,3.44648033826,0.00333333,0.00333333,-106.69320224,3.44648033826,-106.69320224,-106.713,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.56,1.0,100,1.0,1.0,-106.713,2.05276,2
-105.990581197,24.3027269768,0.0025,0.0025,-105.990581197,24.3027269768,-105.990581197,-106.532,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,19.95,1.0,100,1.0,1.0,-106.532,3.04518,2
-106.343565883,7.61885907702,0.002,0.002,-106.343565883,7.61885907702,-106.343565883,-106.495,500.0,5.43187e-20,1.0,0.002,500,1.0,,500.000006643,18.03,1.0,100,1.0,1.0,-106.495,2.98877,1
-106.726406308,6.45998784473,0.01,0.01,-106.726406308,6.45998784473,-106.726406308,-106.726,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,19.64,1.0,100,1.0,1.0,-106.726,2.52891,2
-106.507084486,4.48065654812,0.005,0.005,-106.507084486,4.48065654812,-106.507084486,-106.617,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,17.43,1.0,100,1.0,1.0,-106.617,2.32973,2
-107.023503872,4.47123200452,0.00333333,0.00333333,-107.023503872,4.47123200452,-107.023503872,-106.752,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.68,1.0,100,1.0,1.0,-106.752,2.26511,2
-106.638728453,3.56323247789,0.0025,0.0025,-106.638728453,3.56323247789,-106.638728453,-106.724,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,16.27,1.0,100,1.0,1.0,-106.724,2.1754,2
-106.059516249,9.91481561974,0.002,0.00199987,-106.059516249,9.91481561974,-106.059516249,-106.591,500.0,6.7519e-16,1.0,0.00200013,500,0.999934,1.68746e-10,499.999554382,17.51,0.999999,100,1.00006,1.0,-106.591,2.41241,1
-106.593223801,5.24376396069,0.01,0.01,-106.593223801,5.24376396069,-106.593223801,-106.593,500.0,3.50449e-18,1.0,0.01,500,1.0,,100.0,17.8,1.0,100,1.0,1.0,-106.593,2.27845,2
-105.571013106,19.0299262912,0.005,0.005,-105.571013106,19.0299262912,-105.571013106,-106.082,500.0,2.1793e-19,1.0,0.005,500,1.0,,200.000000102,18.82,1.0,100,1.0,1.0,-106.082,3.50381,2
-106.671759738,4.1607730138,0.00333333,0.00333333,-106.671759738,4.1607730138,-106.671759738,-106.279,500.0,5.43914e-20,1.0,0.00333333,500,1.0,,299.999969474,16.7,1.0,100,1.0,1.0,-106.279,3.104,2
-106.525796073,4.00588214297,0.0025,0.0025,-106.525796073,4.00588214297,-106.525796073,-106.34,500.0,5.4346e-20,1.0,0.0025,500,1.0,,400.0,17.64,1.0,100,1.0,1.0,-106.34,2.86862,2
