AvgNormIw,AvgRet,BatchSize,VarDiscRet,MaxVanillaIw,ESSClassic,AvgVanillaIw,VarRet,IterType,J,VanillaAvgRet,VarVanillaIw,MinVanillaIw,AvgDiscRet,AvgEpLen,MaxNormIw,Bound,EpsThisIter,ESSRenyi,VarNormIw,MinNormIw,eRenyi2,Delta,VarJ
0.005,51.3456728285,500,266.189428827,1.0,200.000000102,1.0,266.189428827,2,50.2011,51.3456728285,,1.0,51.3456728285,500.0,0.005,44.5802,100,500.0,2.1793e-19,0.005,1.0,0.6,16.2724
0.00333333,50.9809763671,500,230.130369096,1.0,299.999969474,1.0,230.130369096,2,50.4611,50.9809763671,,1.0,50.9809763671,500.0,0.00333333,45.8716,100,500.0,5.43914e-20,0.00333333,1.0,0.6,15.8936
0.0025,54.31589906,500,359.569294879,1.0,400.0,1.0,359.569294879,2,51.4248,54.31589906,,1.0,54.31589906,500.0,0.0025,47.4502,100,500.0,5.4346e-20,0.0025,1.0,0.6,16.77
0.002,53.6591540695,500,288.785364789,3.21449,285.862182221,0.970426,288.785364789,1,53.5007,53.6591540695,0.706857,0.000216346,53.6591540695,500.0,0.0066249,48.934,100,302.993618596,3.00239e-06,4.45878e-07,1.6502,0.6,21.6655
0.01,53.6981120631,500,322.570512095,1.0,100.0,1.0,322.570512095,2,53.6981,53.6981120631,,1.0,53.6981120631,500.0,0.01,45.7163,100,500.0,3.50449e-18,0.01,1.0,0.6,17.8702
0.005,53.8125782188,500,342.043140183,1.0,200.000000102,1.0,342.043140183,2,53.7553,53.8125782188,,1.0,53.8125782188,500.0,0.005,47.6863,100,500.0,2.1793e-19,0.005,1.0,0.6,18.138
0.00333333,53.3496701122,500,310.444437917,1.0,299.999969474,1.0,310.444437917,2,53.6201,53.3496701122,,1.0,53.3496701122,500.0,0.00333333,47.9373,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.939
0.0025,55.2723576117,500,224.647314348,1.0,400.0,1.0,224.647314348,2,54.0332,55.2723576117,,1.0,55.2723576117,500.0,0.0025,49.1117,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.2473
0.002,53.1072794938,500,305.250907694,3.16555,341.517883046,1.02417,305.250907694,1,55.3458,53.1072794938,0.48773,0.00543827,53.1072794938,500.0,0.0061817,50.0499,100,345.432362838,1.85993e-06,1.06199e-05,1.44746,0.6,22.3032
0.01,50.3763525548,500,269.320869804,1.0,100.0,1.0,269.320869804,2,50.3764,50.3763525548,,1.0,50.3763525548,500.0,0.01,42.8525,100,500.0,3.50449e-18,0.01,1.0,0.6,16.3287
0.005,52.6241939516,500,256.450810919,1.0,200.000000102,1.0,256.450810919,2,51.5003,52.6241939516,,1.0,52.6241939516,500.0,0.005,46.106,100,500.0,2.1793e-19,0.005,1.0,0.6,16.1716
0.00333333,49.7570312828,500,312.21766654,1.0,299.999969474,1.0,312.21766654,2,50.9192,49.7570312828,,1.0,49.7570312828,500.0,0.00333333,46.1776,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.6749
0.0025,57.6382322434,500,261.999961727,1.0,400.0,1.0,261.999961727,2,52.5989,57.6382322434,,1.0,57.6382322434,500.0,0.0025,48.4926,100,500.0,5.4346e-20,0.0025,1.0,0.6,16.7884
0.002,54.5286904973,500,328.003425912,5.92894,248.472035442,1.01031,328.003425912,1,55.1594,54.5286904973,1.03536,1.31067e-05,54.5286904973,500.0,0.0117368,49.7424,100,254.165398659,4.05731e-06,2.59458e-08,1.96722,0.6,24.8288
0.01,52.8496986392,500,317.840612936,1.0,100.0,1.0,317.840612936,2,52.8497,52.8496986392,,1.0,52.8496986392,500.0,0.01,45.0275,100,500.0,3.50449e-18,0.01,1.0,0.6,17.7387
0.005,51.9038462136,500,278.779805248,1.0,200.000000102,1.0,278.779805248,2,52.3768,51.9038462136,,1.0,51.9038462136,500.0,0.005,46.8456,100,500.0,2.1793e-19,0.005,1.0,0.6,17.1916
0.00333333,51.2455019525,500,211.470999643,1.0,299.999969474,1.0,211.470999643,2,51.9997,51.2455019525,,1.0,51.2455019525,500.0,0.00333333,47.4835,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.3433
0.0025,51.600040991,500,288.310790366,1.0,400.0,1.0,288.310790366,2,51.8998,51.600040991,,1.0,51.600040991,500.0,0.0025,47.9887,100,500.0,5.4346e-20,0.0025,1.0,0.6,16.4838
0.002,56.0804839696,500,270.179820629,5.75464,399.556648913,1.00282,270.179820629,1,53.4169,56.0804839696,0.253312,0.181272,56.0804839696,500.0,0.0114769,49.0262,100,410.238032315,1.00756e-06,0.000361526,1.2188,0.6,17.5983
0.01,51.8637319981,500,351.059167695,1.0,100.0,1.0,351.059167695,2,51.8637,51.8637319981,,1.0,51.8637319981,500.0,0.01,43.0813,100,500.0,3.50449e-18,0.01,1.0,0.6,18.6427
0.005,52.7517060144,500,294.901926721,1.0,200.000000102,1.0,294.901926721,2,52.3077,52.7517060144,,1.0,52.7517060144,500.0,0.005,46.0976,100,500.0,2.1793e-19,0.005,1.0,0.6,17.8871
0.00333333,55.275591557,500,290.174740031,1.0,299.999969474,1.0,290.174740031,2,53.297,55.275591557,,1.0,55.275591557,500.0,0.00333333,48.2265,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.6356
0.0025,54.7781405913,500,400.916262552,1.0,400.0,1.0,400.916262552,2,53.6673,54.7781405913,,1.0,54.7781405913,500.0,0.0025,49.11,100,500.0,5.4346e-20,0.0025,1.0,0.6,18.2455
0.002,54.8650309437,500,283.504852497,2.669,356.225865023,0.998616,283.504852497,1,55.0737,54.8650309437,0.403294,0.00578173,54.8650309437,500.0,0.00534541,50.2105,100,351.272092358,1.61765e-06,1.15795e-05,1.4234,0.6,21.6449
0.01,54.5381892318,500,272.63594066,1.0,100.0,1.0,272.63594066,2,54.5382,54.5381892318,,1.0,54.5381892318,500.0,0.01,47.6835,100,500.0,3.50449e-18,0.01,1.0,0.6,16.4289
0.005,52.0283558193,500,242.050949036,1.0,200.000000102,1.0,242.050949036,2,53.2833,52.0283558193,,1.0,52.0283558193,500.0,0.005,48.3807,100,500.0,2.1793e-19,0.005,1.0,0.6,16.0108
0.00333333,51.866563626,500,262.074181793,1.0,299.999969474,1.0,262.074181793,2,52.811,51.866563626,,1.0,51.866563626,500.0,0.00333333,48.2906,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.057
0.0025,52.1000054103,500,310.736025389,1.0,400.0,1.0,310.736025389,2,52.6333,52.1000054103,,1.0,52.1000054103,500.0,0.0025,48.7185,100,500.0,5.4346e-20,0.0025,1.0,0.6,16.443
0.002,50.8692202488,500,319.333321379,2.36234,420.924407168,1.01086,319.333321379,1,53.0103,50.8692202488,0.192349,0.0360095,50.8692202488,500.0,0.00467391,48.7367,100,422.478753196,7.52954e-07,7.12453e-05,1.18349,0.6,17.3684
0.01,54.0018649795,500,271.977878174,1.0,100.0,1.0,271.977878174,2,54.0019,54.0018649795,,1.0,54.0018649795,500.0,0.01,46.3466,100,500.0,3.50449e-18,0.01,1.0,0.6,16.4091
0.005,50.3169601184,500,316.408171205,1.0,200.000000102,1.0,316.408171205,2,52.1594,50.3169601184,,1.0,50.3169601184,500.0,0.005,46.5694,100,500.0,2.1793e-19,0.005,1.0,0.6,17.1652
0.00333333,52.6019320384,500,299.570811531,1.0,299.999969474,1.0,299.570811531,2,52.3069,52.6019320384,,1.0,52.6019320384,500.0,0.00333333,47.7427,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.1852
0.0025,53.8084761774,500,279.279824661,1.0,400.0,1.0,279.279824661,2,52.6823,53.8084761774,,1.0,53.8084761774,500.0,0.0025,48.7296,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.06
0.002,51.2350807816,500,325.963320303,3.41226,342.049983924,0.975089,325.963320303,1,53.7345,51.2350807816,0.439934,0.0117283,51.2350807816,500.0,0.00699887,49.2706,100,340.972825606,1.8508e-06,2.40558e-05,1.46639,0.6,20.9059
0.01,51.7794127639,500,226.653842676,1.0,100.0,1.0,226.653842676,2,51.7794,51.7794127639,,1.0,51.7794127639,500.0,0.01,43.7962,100,500.0,3.50449e-18,0.01,1.0,0.6,14.9796
0.005,52.1714397516,500,380.85195129,1.0,200.000000102,1.0,380.85195129,2,51.9754,52.1714397516,,1.0,52.1714397516,500.0,0.005,46.3304,100,500.0,2.1793e-19,0.005,1.0,0.6,17.3423
0.00333333,52.8294086374,500,368.339695005,1.0,299.999969474,1.0,368.339695005,2,52.2601,52.8294086374,,1.0,52.8294086374,500.0,0.00333333,47.464,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.9504
0.0025,54.1391914894,500,347.557938064,1.0,400.0,1.0,347.557938064,2,52.7299,54.1391914894,,1.0,54.1391914894,500.0,0.0025,48.4642,100,500.0,5.4346e-20,0.0025,1.0,0.6,18.1203
0.002,54.1014961516,500,264.960723989,3.46863,426.984300658,1.00986,264.960723989,1,53.7319,54.1014961516,0.174741,0.186146,54.1014961516,500.0,0.00686955,49.574,100,421.004113376,6.85383e-07,0.000368659,1.18764,0.6,19.7926
0.01,52.6368710288,500,320.208382558,1.0,100.0,1.0,320.208382558,2,52.6369,52.6368710288,,1.0,52.6368710288,500.0,0.01,42.6824,100,500.0,3.50449e-18,0.01,1.0,0.6,17.8047
0.005,52.2238454945,500,285.048369501,1.0,200.000000102,1.0,285.048369501,2,52.4304,52.2238454945,,1.0,52.2238454945,500.0,0.005,45.3915,100,500.0,2.1793e-19,0.005,1.0,0.6,17.3102
0.00333333,54.5008654386,500,304.795004777,1.0,299.999969474,1.0,304.795004777,2,53.1205,54.5008654386,,1.0,54.5008654386,500.0,0.00333333,47.3733,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.3579
0.0025,53.3130602285,500,279.477223996,1.0,400.0,1.0,279.477223996,2,53.1687,53.3130602285,,1.0,53.3130602285,500.0,0.0025,48.1914,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.18
0.002,54.5689933886,500,289.003993695,5.33504,300.861778225,1.00891,289.003993695,1,55.1721,54.5689933886,0.675091,0.00240494,54.5689933886,500.0,0.0105759,49.6001,100,319.168839265,2.65288e-06,4.76739e-06,1.56657,0.6,24.5199
0.01,54.1934176587,500,261.566806074,1.0,100.0,1.0,261.566806074,2,54.1934,54.1934176587,,1.0,54.1934176587,500.0,0.01,47.5806,100,500.0,3.50449e-18,0.01,1.0,0.6,16.092
0.005,56.0433958037,500,251.121195075,1.0,200.000000102,1.0,251.121195075,2,55.1184,56.0433958037,,1.0,56.0433958037,500.0,0.005,49.3817,100,500.0,2.1793e-19,0.005,1.0,0.6,15.9573
0.00333333,51.2949166341,500,285.433411767,1.0,299.999969474,1.0,285.433411767,2,53.8439,51.2949166341,,1.0,51.2949166341,500.0,0.00333333,49.16,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.3462
0.0025,50.0839414123,500,309.056150658,1.0,400.0,1.0,309.056150658,2,52.9039,50.0839414123,,1.0,50.0839414123,500.0,0.0025,48.8475,100,500.0,5.4346e-20,0.0025,1.0,0.6,16.7195
0.002,51.5423192992,500,319.166982903,14.7087,123.567501643,0.880182,319.166982903,1,57.4176,51.5423192992,2.36482,1.44187e-11,51.5423192992,500.0,0.0334219,50.3969,100,136.63612177,1.22099e-05,3.27629e-14,3.65935,0.6,33.2117
0.01,52.460199057,500,292.705621069,1.0,100.0,1.0,292.705621069,2,52.4602,52.460199057,,1.0,52.460199057,500.0,0.01,45.3294,100,500.0,3.50449e-18,0.01,1.0,0.6,17.0229
0.005,53.4337420636,500,269.556468244,1.0,200.000000102,1.0,269.556468244,2,52.947,53.4337420636,,1.0,53.4337420636,500.0,0.005,47.4795,100,500.0,2.1793e-19,0.005,1.0,0.6,16.69
0.00333333,54.6446996253,500,315.895015815,1.0,299.999969474,1.0,315.895015815,2,53.5129,54.6446996253,,1.0,54.6446996253,500.0,0.00333333,48.9132,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.0467
0.0025,53.048012823,500,331.977501553,1.0,400.0,1.0,331.977501553,2,53.3967,53.048012823,,1.0,53.048012823,500.0,0.0025,49.3136,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.3248
0.002,53.5927961087,500,261.777140467,146.206,18.9273036466,1.30396,261.777140467,1,64.3302,53.5927961087,43.3035,0.147203,53.5927961087,500.0,0.224249,56.3749,100,107.904565972,0.000101871,0.000225778,4.63372,0.6,165.189
0.01,54.4610563042,500,319.804312143,1.0,100.0,1.0,319.804312143,2,54.4611,54.4610563042,,1.0,54.4610563042,500.0,0.01,44.3048,100,500.0,3.50449e-18,0.01,1.0,0.6,17.7934
0.005,49.9180827395,500,253.191531844,1.0,200.000000102,1.0,253.191531844,2,52.1896,49.9180827395,,1.0,49.9180827395,500.0,0.005,45.008,100,500.0,2.1793e-19,0.005,1.0,0.6,16.9939
0.00333333,52.2702395958,500,328.454999952,1.0,299.999969474,1.0,328.454999952,2,52.2165,52.2702395958,,1.0,52.2702395958,500.0,0.00333333,46.3527,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.347
0.0025,54.1498314142,500,251.471343104,1.0,400.0,1.0,251.471343104,2,52.6998,54.1498314142,,1.0,54.1498314142,500.0,0.0025,47.6217,100,500.0,5.4346e-20,0.0025,1.0,0.6,16.9891
0.002,52.3172734913,500,253.610366132,34.1173,103.295990955,1.09462,253.610366132,1,57.2524,52.3172734913,4.61086,0.00188724,52.3172734913,500.0,0.0623361,49.8222,100,186.838972515,1.53926e-05,3.4482e-06,2.6761,0.6,42.8862
0.01,53.7407392765,500,297.456167515,1.0,100.0,1.0,297.456167515,2,53.7407,53.7407392765,,1.0,53.7407392765,500.0,0.01,44.96,100,500.0,3.50449e-18,0.01,1.0,0.6,17.1605
0.005,52.2467406939,500,357.693373774,1.0,200.000000102,1.0,357.693373774,2,52.9937,52.2467406939,,1.0,52.2467406939,500.0,0.005,45.904,100,500.0,2.1793e-19,0.005,1.0,0.6,18.0238
0.00333333,50.3911967592,500,290.558869644,1.0,299.999969474,1.0,290.558869644,2,52.1262,50.3911967592,,1.0,50.3911967592,500.0,0.00333333,46.3374,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.7189
0.0025,50.6027390262,500,295.6204185,1.0,400.0,1.0,295.6204185,2,51.7453,50.6027390262,,1.0,50.6027390262,500.0,0.0025,46.7321,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.5804
0.002,54.6772838656,500,335.91824234,21.5407,64.8160161562,0.47723,335.91824234,1,59.4493,54.6772838656,1.5322,0.0495616,54.6772838656,500.0,0.0902741,54.9653,100,499.994516433,2.69104e-05,0.000207706,1.00001,0.6,41.3841
0.01,51.3080025929,500,297.238467933,1.0,100.0,1.0,297.238467933,2,51.308,51.3080025929,,1.0,51.3080025929,500.0,0.01,43.2585,100,500.0,3.50449e-18,0.01,1.0,0.6,17.1542
0.005,51.8138694024,500,296.988264057,1.0,200.000000102,1.0,296.988264057,2,51.5609,51.8138694024,,1.0,51.8138694024,500.0,0.005,45.8691,100,500.0,2.1793e-19,0.005,1.0,0.6,17.1524
0.00333333,54.0091192721,500,334.692969177,1.0,299.999969474,1.0,334.692969177,2,52.377,54.0091192721,,1.0,54.0091192721,500.0,0.00333333,47.0077,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.5476
0.0025,55.1848718642,500,380.925708076,1.0,400.0,1.0,380.925708076,2,53.079,55.1848718642,,1.0,55.1848718642,500.0,0.0025,48.429,100,500.0,5.4346e-20,0.0025,1.0,0.6,18.0747
0.002,55.9031872669,500,339.969015944,15.4404,199.994281307,1.07138,339.969015944,1,56.5846,55.9031872669,1.7253,0.0665383,55.9031872669,500.0,0.0288234,50.5181,100,235.005452807,6.01231e-06,0.000124211,2.12761,0.6,37.2351
0.01,54.075859935,500,222.414661004,1.0,100.0,1.0,222.414661004,2,54.0759,54.075859935,,1.0,54.075859935,500.0,0.01,47.0578,100,500.0,3.50449e-18,0.01,1.0,0.6,14.8388
0.005,54.9248660768,500,319.869883097,1.0,200.000000102,1.0,319.869883097,2,54.5004,54.9248660768,,1.0,54.9248660768,500.0,0.005,49.0265,100,500.0,2.1793e-19,0.005,1.0,0.6,16.3894
0.00333333,52.8321625705,500,338.521489663,1.0,299.999969474,1.0,338.521489663,2,53.9443,52.8321625705,,1.0,52.8321625705,500.0,0.00333333,48.5825,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.0706
0.0025,51.3620858204,500,349.743870986,1.0,400.0,1.0,349.743870986,2,53.2987,51.3620858204,,1.0,51.3620858204,500.0,0.0025,48.6553,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.5033
0.002,56.0950719648,500,318.186397171,2.63281,422.032969357,0.974385,318.186397171,1,54.4457,56.0950719648,0.17575,0.0545561,56.0950719648,500.0,0.00540405,49.9335,100,423.606567708,7.40448e-07,0.00011198,1.18034,0.6,18.9916
0.01,52.3001329693,500,296.890533033,1.0,100.0,1.0,296.890533033,2,52.3001,52.3001329693,,1.0,52.3001329693,500.0,0.01,44.3098,100,500.0,3.50449e-18,0.01,1.0,0.6,17.1441
0.005,50.1352596482,500,309.68334781,1.0,200.000000102,1.0,309.68334781,2,51.2177,50.1352596482,,1.0,50.1352596482,500.0,0.005,45.5677,100,500.0,2.1793e-19,0.005,1.0,0.6,17.3616
0.00333333,52.6867476891,500,242.16866833,1.0,299.999969474,1.0,242.16866833,2,51.7074,52.6867476891,,1.0,52.6867476891,500.0,0.00333333,47.0942,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.7734
0.0025,50.7810754496,500,290.373511659,1.0,400.0,1.0,290.373511659,2,51.4758,50.7810754496,,1.0,50.7810754496,500.0,0.0025,47.4806,100,500.0,5.4346e-20,0.0025,1.0,0.6,16.8237
0.002,53.1913323689,500,332.881996062,7.22678,205.763514555,1.02701,332.881996062,1,55.0032,53.1913323689,1.51128,4.01133e-11,53.1913323689,500.0,0.0140735,49.4928,100,210.259372281,5.73136e-06,7.8117e-14,2.37802,0.6,26.5396
0.01,52.030726786,500,341.014846805,1.0,100.0,1.0,341.014846805,2,52.0307,52.030726786,,1.0,52.030726786,500.0,0.01,43.9895,100,500.0,3.50449e-18,0.01,1.0,0.6,18.374
0.005,50.6569218073,500,264.029532343,1.0,200.000000102,1.0,264.029532343,2,51.3438,50.6569218073,,1.0,50.6569218073,500.0,0.005,45.6578,100,500.0,2.1793e-19,0.005,1.0,0.6,17.3196
0.00333333,48.4018868643,500,283.481243792,1.0,299.999969474,1.0,283.481243792,2,50.3632,48.4018868643,,1.0,48.4018868643,500.0,0.00333333,45.7206,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.1887
0.0025,53.6006100411,500,285.549602647,1.0,400.0,1.0,285.549602647,2,51.1725,53.6006100411,,1.0,53.6006100411,500.0,0.0025,47.1519,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.1531
0.002,55.3648346707,500,259.974046563,4.73229,273.396998261,0.958685,259.974046563,1,54.3889,55.3648346707,0.763297,1.73261e-06,55.3648346707,500.0,0.00987247,49.4685,100,267.080788057,3.32202e-06,3.61455e-09,1.87209,0.6,23.5586
0.01,53.9502835121,500,225.675441581,1.0,100.0,1.0,225.675441581,2,53.9503,53.9502835121,,1.0,53.9502835121,500.0,0.01,45.9788,100,500.0,3.50449e-18,0.01,1.0,0.6,14.9472
0.005,54.0241317702,500,341.473129727,1.0,200.000000102,1.0,341.473129727,2,53.9872,54.0241317702,,1.0,54.0241317702,500.0,0.005,48.1733,100,500.0,2.1793e-19,0.005,1.0,0.6,16.7553
0.00333333,53.3004819895,500,304.973594167,1.0,299.999969474,1.0,304.973594167,2,53.7583,53.3004819895,,1.0,53.3004819895,500.0,0.00333333,49.0113,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.9678
0.0025,48.3815312901,500,279.355391893,1.0,400.0,1.0,279.355391893,2,52.4141,48.3815312901,,1.0,48.3815312901,500.0,0.0025,48.3031,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.0438
0.002,52.8928535029,500,320.310446616,5.4015,347.63117121,1.03045,320.310446616,1,54.3059,52.8928535029,0.466339,0.00358653,52.8928535029,500.0,0.0104838,49.7209,100,321.591001012,1.75674e-06,6.96109e-06,1.55477,0.6,23.713
0.01,54.0139999151,500,248.263475299,1.0,100.0,1.0,248.263475299,2,54.014,54.0139999151,,1.0,54.0139999151,500.0,0.01,46.1566,100,500.0,3.50449e-18,0.01,1.0,0.6,15.6774
0.005,51.5952721909,500,283.514671297,1.0,200.000000102,1.0,283.514671297,2,52.8046,51.5952721909,,1.0,51.5952721909,500.0,0.005,47.2486,100,500.0,2.1793e-19,0.005,1.0,0.6,16.2694
0.00333333,51.5115490073,500,294.06078822,1.0,299.999969474,1.0,294.06078822,2,52.3736,51.5115490073,,1.0,51.5115490073,500.0,0.00333333,46.925,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.5491
0.0025,50.5834325973,500,321.853456552,1.0,400.0,1.0,321.853456552,2,51.9261,50.5834325973,,1.0,50.5834325973,500.0,0.0025,47.0467,100,500.0,5.4346e-20,0.0025,1.0,0.6,16.9016
0.002,51.1471944964,500,347.084729551,3.33978,381.6895414,1.01822,347.084729551,1,52.8454,51.1471944964,0.322005,0.0435579,51.1471944964,500.0,0.00656006,47.8196,100,377.033441899,1.24235e-06,8.55572e-05,1.32614,0.6,19.4895
0.01,52.3436177273,500,326.586211446,1.0,100.0,1.0,326.586211446,2,52.3436,52.3436177273,,1.0,52.3436177273,500.0,0.01,45.0008,100,500.0,3.50449e-18,0.01,1.0,0.6,17.9811
0.005,51.7696508665,500,286.673643501,1.0,200.000000102,1.0,286.673643501,2,52.0566,51.7696508665,,1.0,51.7696508665,500.0,0.005,46.8644,100,500.0,2.1793e-19,0.005,1.0,0.6,17.4254
0.00333333,52.5115094928,500,308.787202585,1.0,299.999969474,1.0,308.787202585,2,52.2083,52.5115094928,,1.0,52.5115094928,500.0,0.00333333,47.7002,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.4464
0.0025,50.6217009659,500,319.835126251,1.0,400.0,1.0,319.835126251,2,51.8116,50.6217009659,,1.0,50.6217009659,500.0,0.0025,47.9075,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.5475
0.002,50.2511745832,500,284.933224407,3.8334,410.380690118,1.01349,284.933224407,1,52.1835,50.2511745832,0.224761,0.0543719,50.2511745832,500.0,0.00756477,48.3147,100,407.330801475,8.75276e-07,0.000107297,1.2275,0.6,18.48
0.01,52.820378485,500,256.385102033,1.0,100.0,1.0,256.385102033,2,52.8204,52.820378485,,1.0,52.820378485,500.0,0.01,46.0553,100,500.0,3.50449e-18,0.01,1.0,0.6,15.9318
0.005,49.1208744227,500,263.687168444,1.0,200.000000102,1.0,263.687168444,2,50.9706,49.1208744227,,1.0,49.1208744227,500.0,0.005,46.0021,100,500.0,2.1793e-19,0.005,1.0,0.6,16.1511
0.00333333,53.3741707914,500,331.257044234,1.0,299.999969474,1.0,331.257044234,2,51.7718,53.3741707914,,1.0,53.3741707914,500.0,0.00333333,45.691,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.8672
0.0025,53.3287281216,500,309.254401808,1.0,400.0,1.0,309.254401808,2,52.161,53.3287281216,,1.0,53.3287281216,500.0,0.0025,46.8949,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.0403
0.002,54.378700515,500,300.007083592,4.3435,409.610033752,1.07297,300.007083592,1,53.4871,54.378700515,0.254561,0.0861906,54.378700515,500.0,0.00809625,48.2682,100,407.271235801,8.84464e-07,0.000160659,1.22768,0.6,20.5331
0.01,54.2117135952,500,317.865453961,1.0,100.0,1.0,317.865453961,2,54.2117,54.2117135952,,1.0,54.2117135952,500.0,0.01,46.2456,100,500.0,3.50449e-18,0.01,1.0,0.6,17.7394
0.005,50.1166808126,500,253.791997762,1.0,200.000000102,1.0,253.791997762,2,52.1642,50.1166808126,,1.0,50.1166808126,500.0,0.005,46.5313,100,500.0,2.1793e-19,0.005,1.0,0.6,16.9459
0.00333333,53.3672045917,500,309.16256229,1.0,299.999969474,1.0,309.16256229,2,52.5652,53.3672045917,,1.0,53.3672045917,500.0,0.00333333,47.966,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.1402
0.0025,51.2148532377,500,318.513884737,1.0,400.0,1.0,318.513884737,2,52.2276,51.2148532377,,1.0,51.2148532377,500.0,0.0025,48.2446,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.3065
0.002,56.7963596418,500,261.941094632,2.38785,361.629903017,1.00006,261.941094632,1,54.0896,56.7963596418,0.383441,0.0124071,56.7963596418,500.0,0.00477543,49.901,100,361.715913182,1.53358e-06,2.48128e-05,1.3823,0.6,20.7988
0.01,54.5572022731,500,305.954301784,1.0,100.0,1.0,305.954301784,2,54.5572,54.5572022731,,1.0,54.5572022731,500.0,0.01,46.6607,100,500.0,3.50449e-18,0.01,1.0,0.6,17.4039
0.005,54.6448881704,500,379.999667262,1.0,200.000000102,1.0,379.999667262,2,54.601,54.6448881704,,1.0,54.6448881704,500.0,0.005,49.0174,100,500.0,2.1793e-19,0.005,1.0,0.6,18.4269
0.00333333,54.4325790047,500,255.184553517,1.0,299.999969474,1.0,255.184553517,2,54.5449,54.4325790047,,1.0,54.4325790047,500.0,0.00333333,49.9859,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.6234
0.0025,52.3536325751,500,237.982274007,1.0,400.0,1.0,237.982274007,2,53.9971,52.3536325751,,1.0,52.3536325751,500.0,0.0025,50.0102,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.1096
0.002,48.3784038335,500,263.941740048,10.0194,148.682272613,1.02098,263.941740048,1,57.107,48.3784038335,2.46802,3.16708e-07,48.3784038335,500.0,0.0196269,50.8367,100,161.7169346,9.47045e-06,6.20398e-10,3.09182,0.6,33.7208
0.01,53.8303662313,500,274.407802048,1.0,100.0,1.0,274.407802048,2,53.8304,53.8303662313,,1.0,53.8303662313,500.0,0.01,44.1427,100,500.0,3.50449e-18,0.01,1.0,0.6,16.4822
0.005,56.5236177048,500,332.260645097,1.0,200.000000102,1.0,332.260645097,2,55.177,56.5236177048,,1.0,56.5236177048,500.0,0.005,48.3268,100,500.0,2.1793e-19,0.005,1.0,0.6,17.3814
0.00333333,52.8286206437,500,254.563310818,1.0,299.999969474,1.0,254.563310818,2,54.3942,52.8286206437,,1.0,52.8286206437,500.0,0.00333333,48.801,100,500.0,5.43914e-20,0.00333333,1.0,0.6,16.9305
0.0025,48.8669003881,500,281.959328991,1.0,400.0,1.0,281.959328991,2,53.0124,48.8669003881,,1.0,48.8669003881,500.0,0.0025,48.1686,100,500.0,5.4346e-20,0.0025,1.0,0.6,17.0439
0.002,51.8987637956,500,320.643597411,4.97933,322.47304265,1.01739,320.643597411,1,54.7258,51.8987637956,0.570972,0.00639614,51.8987637956,500.0,0.00978845,49.2879,100,317.372989824,2.20648e-06,1.25736e-05,1.57543,0.6,22.3061
0.01,57.4115531747,500,279.380483145,1.0,100.0,1.0,279.380483145,2,57.4116,57.4115531747,,1.0,57.4115531747,500.0,0.01,47.3912,100,500.0,3.50449e-18,0.01,1.0,0.6,16.6309
0.005,52.7672239758,500,305.636384938,1.0,200.000000102,1.0,305.636384938,2,55.0894,52.7672239758,,1.0,52.7672239758,500.0,0.005,48.0039,100,500.0,2.1793e-19,0.005,1.0,0.6,17.1749
0.00333333,48.7426234215,500,254.26203578,1.0,299.999969474,1.0,254.26203578,2,52.9738,48.7426234215,,1.0,48.7426234215,500.0,0.00333333,47.1885,100,500.0,5.43914e-20,0.00333333,1.0,0.6,17.0149
