#{"env_id": "ContCartPole-v0", "t_start": 1523346731.0352097}
r,l,t
419.828595,43,37.534636
229.898904,24,37.546447
209.895712,22,37.557269
129.933466,14,37.564683
199.850001,21,37.575114
219.916172,23,37.593271
159.894291,17,37.601722
299.832904,31,37.616981
229.88783,24,37.628773
189.903646,20,37.638726
119.935324,13,37.645274
219.846435,23,37.656636
189.850203,20,37.690674
719.703516,73,37.726068
289.805088,30,37.740807
429.886851,44,37.762283
279.796682,29,37.792487
189.901738,20,37.802396
469.648422,48,37.826165
229.857048,24,37.837998
329.827366,34,37.854611
259.872035,27,37.86792
189.864363,20,37.886518
219.925149,23,37.897873
209.922252,22,37.908777
709.716138,72,37.944169
569.558526,58,37.972443
169.848876,18,37.983845
759.878147,77,38.021312
189.825269,20,38.031268
369.855377,38,38.049854
229.816453,24,38.08504
469.843948,48,38.108443
399.811999,41,38.128515
279.849249,29,38.142763
259.856798,27,38.156069
159.913068,17,38.179551
149.880406,16,38.187891
259.902143,27,38.201141
229.89089,24,38.212972
389.852166,40,38.232472
329.857921,34,38.249171
169.841083,18,38.258082
119.917282,13,38.264608
259.83336,27,38.2833
189.894954,20,38.293218
229.88547,24,38.305043
329.871135,34,38.326905
289.822165,30,38.347869
139.905843,15,38.358536
249.782659,26,38.376711
189.891519,20,38.407431
379.705527,39,38.434596
279.927177,29,38.449536
339.789114,35,38.466672
149.86779,16,38.474667
519.844888,53,38.500502
139.85303,15,38.511868
349.847416,36,38.5295
159.917655,17,38.537951
139.920884,15,38.545412
219.905912,23,38.556773
469.813581,48,38.580536
349.782791,36,38.598172
109.890797,12,38.609095
189.873521,20,38.619006
619.62757,63,38.64959
229.879421,24,38.661406
239.8609,25,38.673749
179.882648,19,38.68321
349.694378,36,38.701181
219.855365,23,38.713021
359.921968,37,38.73117
249.8846,26,38.743925
599.787161,61,38.773612
179.848408,19,38.783034
279.873605,29,38.797249
219.899204,23,38.811403
279.784178,29,38.825599
499.708302,51,38.850492
329.728937,34,38.867137
479.855369,49,38.891005
239.849976,25,38.910213
529.758243,54,38.936811
159.860587,17,38.945205
479.870668,49,38.969086
139.923324,15,38.976592
249.789114,26,38.989448
149.914891,16,39.004205
259.836458,27,39.017463
479.876708,49,39.041322
299.822959,31,39.056586
189.908942,20,39.066861
249.845789,26,39.079632
149.913652,16,39.087634
389.836508,40,39.114525
109.92122,12,39.120566
129.912564,14,39.127608
229.885013,24,39.139403
119.893172,13,39.145935
369.889101,38,39.164675
419.830295,43,39.18601
109.903941,12,39.192157
259.819989,27,39.207471
209.85281,22,39.218362
189.877931,20,39.228367
539.263072,55,39.255226
229.914792,24,39.267079
109.890923,12,39.27316
179.860046,19,39.302132
689.501889,70,39.336715
129.909497,14,39.343737
279.829288,29,39.358107
519.860147,53,39.38394
739.525388,75,39.42784
319.87998,33,39.444363
179.844356,19,39.45384
569.734165,58,39.482172
349.799341,36,39.507158
149.893346,16,39.515234
189.879657,20,39.526505
729.444238,74,39.563248
429.810183,44,39.584787
199.9123,21,39.600201
229.873801,24,39.612107
499.667348,51,39.63711
189.888552,20,39.64706
609.640404,62,39.677299
239.893261,25,39.70081
259.757594,27,39.714107
149.902784,16,39.722127
599.778929,61,39.751844
549.898552,56,39.779202
359.852564,37,39.804726
249.865926,26,39.818045
159.928313,17,39.826525
369.856665,38,39.845251
279.842354,29,39.859592
159.902219,17,39.868047
309.870528,32,39.883797
199.897546,21,39.896219
499.751354,51,39.921166
249.92534,26,39.934019
419.739793,43,39.955606
239.85888,25,39.967972
159.920687,17,39.99306
399.697531,41,40.013129
379.859831,39,40.032237
259.774391,27,40.045458
199.917225,21,40.055872
229.837312,24,40.068093
299.856008,31,40.083573
159.869887,17,40.092108
139.895191,15,40.099627
129.917739,14,40.106642
329.90799,34,40.123301
299.893556,31,40.138563
309.7858,32,40.154204
429.903847,44,40.175706
289.861906,30,40.197243
209.903222,22,40.208126
439.646896,45,40.230103
199.88346,21,40.240508
259.875179,27,40.253772
259.7926,27,40.293696
159.934555,17,40.302147
169.899557,18,40.311505
169.887175,18,40.320435
139.920839,15,40.327906
199.896413,21,40.338262
169.893798,18,40.347199
289.796729,30,40.361908
339.525434,35,40.378991
299.893349,31,40.394663
289.797333,30,40.409459
209.836956,22,40.420432
119.905233,13,40.426949
209.886964,22,40.438191
219.865702,23,40.449577
259.664079,27,40.491454
229.912279,24,40.503353
179.909896,19,40.512788
169.914251,18,40.521708
129.89903,14,40.52873
159.901634,17,40.537186
99.911986,11,40.542778
319.908143,33,40.55892
159.899963,17,40.567775
269.82445,28,40.59138
239.820082,25,40.603682
189.861211,20,40.613575
319.758684,33,40.629785
199.911447,21,40.640171
109.892439,12,40.646173
299.68883,31,40.661322
189.898411,20,40.671223
199.836757,21,40.686899
189.85193,20,40.6968
459.666039,47,40.71978
179.903163,19,40.729271
339.912974,35,40.746419
259.9137,27,40.759757
189.91849,20,40.769722
289.857813,30,40.789948
519.804672,53,40.816279
609.876801,62,40.846487
429.777584,44,40.867973
169.856693,18,40.882392
499.903592,51,40.907392
129.911472,14,40.914399
199.84809,21,40.924814
119.90337,13,40.931337
279.865489,29,40.94595
359.886143,37,40.964004
169.860988,18,40.981123
279.86954,29,40.995356
269.878732,28,41.00908
419.517891,43,41.030108
319.831786,33,41.046278
269.85339,28,41.060034
259.914753,27,41.083881
189.918394,20,41.093817
319.816444,33,41.110047
129.907334,14,41.117052
239.931094,25,41.129323
219.889643,23,41.140691
119.862981,13,41.147236
139.873733,15,41.15474
199.89967,21,41.16506
1539.542362,155,61.542542
299.92367,31,61.5581
199.855973,21,61.575971
139.907507,15,61.58359
968.978055,98,61.631891
599.444148,61,61.662107
589.76249,60,61.694638
449.790727,46,61.717533
459.824821,47,61.740974
219.824108,23,61.752684
529.744186,54,61.791405
329.862249,34,61.808409
189.858921,20,61.818882
189.846471,20,61.828941
289.691934,30,61.84414
659.790311,67,61.898245
139.918188,15,61.905907
539.744274,55,61.933296
709.707321,72,62.000384
209.857843,22,62.011437
299.862191,31,62.026964
229.877492,24,62.038999
319.793443,33,62.0555
249.867087,26,62.077883
199.849766,21,62.088491
449.857666,46,62.111322
449.859895,46,62.134057
189.866681,20,62.144191
159.909181,17,62.15286
119.89559,13,62.159505
229.879056,24,62.177003
639.748219,65,62.209534
399.841166,41,62.229894
389.779038,40,62.249827
129.868069,14,62.271847
259.902506,27,62.285363
549.523696,56,62.313437
309.866405,32,62.329453
409.684438,42,62.350238
249.887775,26,62.363239
409.548537,42,62.385586
539.493471,55,62.412795
219.816311,23,62.424424
539.65361,55,62.452133
209.898029,22,62.475525
809.692473,82,62.51603
259.815601,27,62.529545
359.714338,37,62.547972
979.141585,99,62.612944
379.883722,39,62.632358
199.902454,21,62.642947
269.864783,28,62.677304
1009.502175,102,62.728019
299.864757,31,62.743538
729.636985,74,62.799359
489.865999,50,62.824511
459.775636,47,62.847843
469.642216,48,62.886032
289.867667,30,62.901037
539.831308,55,62.92836
269.891028,28,62.94276
179.817784,19,62.952352
269.878684,28,62.976229
359.802229,37,62.994733
249.767379,26,63.007824
449.839684,46,63.030665
429.740925,44,63.052406
1019.138322,103,63.112817
469.72598,48,63.136644
239.804268,25,63.149137
959.070204,97,63.209184
299.753439,31,63.224771
309.902475,32,63.240745
219.891592,23,63.255249
169.87356,18,63.27283
179.881342,19,63.282472
339.868128,35,63.299892
679.687809,69,63.334295
269.818428,28,63.348278
259.899132,27,63.377094
659.454475,67,63.410089
359.887875,37,63.428494
219.839868,23,63.440405
159.858162,17,63.471635
319.913605,33,63.488003
469.78799,48,63.511943
129.924025,14,63.51911
719.825744,73,63.555101
289.792542,30,63.577762
919.688644,93,63.623362
209.847422,22,63.67195
179.888203,19,63.681501
349.85391,36,63.699758
409.852721,42,63.720602
119.907404,13,63.76687
449.82425,46,63.789713
309.629324,32,63.805705
229.850454,24,63.818108
209.890581,22,63.829144
469.905006,48,63.852902
1099.65677,111,63.914773
539.686089,55,63.942665
189.903066,20,63.969337
159.840472,17,63.977916
159.890234,17,63.986572
269.840987,28,64.000481
389.811109,40,64.020295
189.867272,20,64.030403
149.848099,16,64.073263
499.786468,51,64.122052
389.851511,40,64.160429
319.730365,33,64.189164
799.394899,81,64.258705
419.711655,43,64.280035
189.831431,20,64.290114
139.93377,15,64.297734
199.876896,21,64.3083
139.914117,15,64.316311
629.732728,64,64.350471
199.891107,21,64.361101
379.824456,39,64.380511
129.897446,14,64.387664
369.787404,38,64.406527
449.895065,46,64.441555
259.883199,27,64.455022
369.752778,38,64.473786
149.883236,16,64.481887
989.76789,100,64.567286
369.904544,38,64.586187
169.919149,18,64.595356
239.897879,25,64.607942
129.905263,14,64.615107
679.827698,69,64.651694
419.809371,43,64.673088
319.85675,33,64.689834
309.761812,32,64.705786
229.909593,24,64.729129
599.254179,61,64.75928
439.832417,45,64.781553
439.812499,45,64.803904
669.711162,68,64.8501
239.813365,25,64.862627
479.865837,49,64.88696
609.860154,62,64.946462
609.704493,62,64.976952
509.845461,52,65.039927
349.82478,36,65.057761
249.790929,26,65.071246
309.902247,32,65.087124
349.844147,36,65.105039
359.867405,37,65.132307
199.84713,21,65.142866
419.689383,43,65.164304
139.918581,15,65.171941
219.837766,23,65.183442
189.923196,20,65.193838
389.881627,40,65.213707
579.705004,59,65.24334
379.73213,39,65.262704
329.727701,34,65.279622
469.801026,48,65.303418
409.818627,42,65.334396
679.593326,69,65.368363
229.909992,24,65.380488
1089.360743,110,65.467408
149.881468,16,65.475477
289.634609,30,65.490392
299.776788,31,65.505844
639.64157,65,65.544368
249.882776,26,65.557298
199.906876,21,65.568255
499.846463,51,65.593505
139.908765,15,65.601182
509.77436,52,65.637785
329.807079,34,65.654808
529.83808,54,65.681529
269.90245,28,65.725349
229.854069,24,65.737417
199.881544,21,65.748013
329.780309,34,65.765763
459.816459,47,65.858805
219.866109,23,65.881068
199.856894,21,65.901436
849.334533,86,65.960608
869.395952,88,66.015342
209.87299,22,66.026403
239.893075,25,66.038946
239.86297,25,66.0837
189.830711,20,66.093759
239.829067,25,66.106257
429.813049,44,66.128052
469.765588,48,66.151884
879.80066,89,66.214938
289.814659,30,66.229868
279.905258,29,66.244437
239.824658,25,66.282464
949.601591,96,66.330294
319.807311,33,66.385435
299.883766,31,66.400883
199.84444,21,66.411442
269.90119,28,66.425465
629.804165,64,66.457417
879.744922,89,66.512455
419.873557,43,66.533764
209.895117,22,66.544927
489.802911,50,66.592752
269.860719,28,66.606819
479.691048,49,66.63117
359.847344,37,66.649667
289.685665,30,66.682544
1299.634852,131,66.747375
249.836423,26,66.760428
509.722523,52,66.792408
119.906132,13,66.799009
119.91503,13,66.80561
259.836789,27,66.81946
449.8124,46,66.84207
199.819307,21,66.852515
749.705634,76,66.903465
199.852481,21,66.91394
289.828844,30,66.928812
149.872466,16,66.972897
319.855588,33,66.989323
649.654427,66,67.021706
169.892212,18,67.030775
419.692321,43,67.051964
1049.453939,106,67.115832
309.881315,32,67.131748
179.843478,19,67.141241
299.822257,31,67.177514
759.637719,77,67.215842
189.878853,20,67.225802
249.905018,26,67.23873
369.726624,38,67.257471
279.72656,29,67.276017
339.600723,35,67.293302
449.851512,46,67.382558
519.764038,53,67.483983
229.777305,24,67.495851
789.629271,80,67.535186
199.888496,21,67.567214
389.865048,40,67.586988
209.869355,22,67.597986
789.554989,80,67.637493
199.895037,21,67.666172
699.802279,71,67.701452
189.866451,20,67.711535
339.834675,35,67.7289
1269.329965,128,67.817316
579.625639,59,67.846316
99.90311,11,67.858315
289.796436,30,67.880163
509.837567,52,67.906087
269.930966,28,67.920182
419.795225,43,67.941837
279.811405,29,67.956292
309.838832,32,67.975744
449.846261,46,67.998478
1029.677396,104,68.049586
509.653337,52,68.084646
369.838304,38,68.103455
419.895129,43,68.124901
609.840594,62,68.155531
359.838521,37,68.176268
749.606197,76,68.21387
239.877087,25,68.2264
759.643295,77,68.294482
359.843943,37,68.313159
379.897658,39,68.332451
669.670308,68,68.390127
949.4239,96,68.437646
239.875033,25,68.450546
359.837356,37,68.474976
329.881959,34,68.49204
359.874217,37,68.51045
179.831339,19,68.520043
189.857207,20,68.566257
319.865262,33,68.582843
329.824344,34,68.599732
1089.57481,110,68.653913
209.897697,22,68.666555
249.866883,26,68.679568
369.682493,38,68.698986
679.631698,69,68.733075
279.916134,29,68.747672
169.910357,18,68.764652
189.777695,20,68.774752
659.498729,67,68.807831
389.895967,40,68.874601
219.865023,23,68.88616
359.835876,37,68.904636
189.890666,20,68.914643
719.512658,73,68.951048
309.876962,32,68.970353
429.853269,44,68.992051
429.853673,44,69.013929
199.90246,21,69.024533
159.905156,17,69.033128
309.880408,32,69.070071
139.89,15,69.077626
289.86638,30,69.09256
389.86403,40,69.112416
779.783134,79,69.151466
269.784511,28,69.167759
189.906055,20,69.177811
659.598016,67,69.224325
139.878408,15,69.235791
359.770642,37,69.263466
139.859516,15,69.274898
139.904918,15,69.286212
1329.576214,134,69.361686
249.857852,26,69.374797
409.76481,42,69.415312
139.890196,15,69.423054
339.865865,35,69.440903
949.732448,96,69.488115
559.795183,57,69.522188
499.839171,51,69.547404
289.838957,30,69.562914
539.562324,55,69.590217
659.840105,67,69.626599
149.842532,16,69.634743
389.912399,40,69.654539
589.70498,60,69.684134
399.773497,41,69.713163
409.760348,42,69.733955
299.887807,31,69.749337
369.785499,38,69.768204
169.874631,18,69.777295
189.859066,20,69.802131
209.876466,22,69.813584
149.88705,16,69.821749
749.820034,76,69.859056
239.871084,25,69.871529
269.793211,28,69.885476
319.724167,33,69.908267
459.822988,47,69.931613
329.878926,34,69.948899
209.851073,22,69.959857
529.776834,54,69.986449
549.536139,56,70.019066
329.861617,34,70.03598
639.808787,65,70.06853
199.851747,21,70.101013
599.831204,61,70.131065
499.473408,51,70.156198
339.863505,35,70.173577
219.904492,23,70.185423
149.865345,16,70.198056
349.848585,36,70.215882
529.874842,54,70.242383
359.800442,37,70.260655
269.794524,28,70.274573
219.868058,23,70.286139
449.598083,46,70.312277
849.719675,86,70.354351
489.819613,50,70.379089
209.854834,22,70.399001
269.873711,28,70.412949
319.807237,33,70.429422
439.816134,45,70.452092
489.731288,50,70.476742
209.858549,22,70.498578
219.891034,23,70.51009
579.861316,59,70.539168
419.848276,43,70.560854
379.776042,39,70.58028
799.472527,81,70.626759
239.855189,25,70.639226
879.791401,89,70.682765
479.856642,49,70.709729
569.764722,58,70.738208
819.569545,83,70.779061
169.879654,18,70.793123
199.84021,21,70.803712
899.450191,91,70.848682
269.879797,28,70.862633
219.857587,23,70.874124
799.379678,81,70.923145
269.736546,28,70.937491
489.895047,50,70.962166
499.747417,51,71.007305
179.904433,19,71.01686
219.8413,23,71.028398
969.456149,98,71.076715
369.831069,38,71.099956
279.902761,29,71.11429
659.405203,67,71.147069
579.865964,59,71.208344
329.745578,34,71.22511
209.830065,22,71.236079
799.540052,81,71.275888
379.657929,39,71.297212
159.882582,17,71.305824
239.906607,25,71.318724
149.906691,16,71.326838
259.859028,27,71.340357
539.836326,55,71.368279
279.809322,29,71.393065
499.792745,51,71.418152
649.421324,66,71.450916
669.841716,68,71.51057
379.810533,39,71.529831
439.73189,45,71.551969
209.879322,22,71.563377
209.890904,22,71.574423
789.556354,80,94.473615
919.610672,93,94.519113
539.825517,55,94.559092
969.488687,98,94.6073
509.778668,52,94.753067
429.877408,44,94.774756
639.645126,65,94.806637
259.868455,27,94.839522
409.784294,42,94.860227
1009.311977,102,94.974245
249.837694,26,94.98713
799.65699,81,95.062395
409.771295,42,95.083002
229.827927,24,95.094969
459.702103,47,95.144174
409.89012,42,95.164818
1249.455354,126,95.280545
1349.469987,136,95.383282
1109.385252,112,95.469284
299.839825,31,95.484729
199.843839,21,95.522918
269.812423,28,95.536723
869.531391,88,95.580052
1249.403865,126,95.769731
219.861642,23,95.781251
909.587432,92,95.851604
969.537449,98,95.899423
149.898893,16,95.912475
1039.675339,105,95.96403
399.848382,41,95.984178
499.876241,51,96.027597
479.646307,49,96.05161
409.795998,42,96.072748
849.714898,86,96.142678
609.565643,62,96.173009
469.791499,48,96.197011
