AvgEpLen,AvgDiscRet,VarJ,AvgVanillaIw,Bound,BatchSize,VarVanillaIw,MinVanillaIw,ESSRenyi,VarDiscRet,VarNormIw,J,VarRet,ESSClassic,MinNormIw,MaxVanillaIw,MaxNormIw,eRenyi2,AvgNormIw,AvgRet
500.0,4999.925020649573,0.07041137,1.0000058,4579.115,100,3.0838485e-09,0.99981594,100.0,0.005007678546614644,3.0833907e-13,4999.926,0.005007678546614644,100.00001525870233,0.009998102,1.0000906,0.010000848,1.0,0.01,4999.925020649573
500.0,4999.9274867353115,0.065473795,1.0,4579.117,100,,1.0,100.0,0.004330803675406272,3.5044917e-18,4999.9277,0.004330803675406272,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.9274867353115
500.0,4999.931859898278,0.06903382,1.0,4579.121,100,,1.0,100.0,0.004814442942878925,3.5044917e-18,4999.9316,0.004814442942878925,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.931859898278
500.0,4999.932456014132,0.060884222,1.0000416,4579.122,100,1.2758272e-07,0.9992107,99.99998807907247,0.0037434000207730612,1.27574305e-11,4999.9326,0.0037434000207730612,100.0,0.009991691,1.0012022,0.010011606,1.0000001,0.01,4999.932456014132
500.0,4999.936562892702,0.064728074,1.0000073,4579.1265,100,4.080336e-08,0.9993612,100.0,0.004232105889667052,4.080253e-12,4999.937,0.004232105889667052,99.99996185331474,0.00999354,1.0004689,0.010004616,1.0,0.010000002,4999.936562892702
500.0,4999.934079788932,0.07402556,1.0000359,4579.124,100,1.0209046e-06,0.99611753,99.99976158198933,0.005548183084423769,1.0208217e-10,4999.935,0.005548183084423769,99.99986267597454,0.009960817,1.0038813,0.010038452,1.0000024,0.010000002,4999.934079788932
500.0,4999.942292015486,0.059761696,1.0,4579.132,100,,1.0,100.0,0.003609950044876024,3.5044917e-18,4999.9424,0.003609950044876024,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.942292015486
500.0,4999.927946079093,0.07404352,0.99998873,4579.1177,100,1.0795615e-08,0.9995538,100.0,0.005538816638401682,1.0796024e-12,4999.928,0.005538816638401682,100.000011444222,0.0099956505,1.0001302,0.010001414,1.0,0.009999999,4999.927946079093
500.0,4999.928997188316,0.06519522,1.0001265,4579.119,100,5.51695e-07,0.9985334,99.99996423722592,0.004296583596479623,5.515627e-11,4999.9297,0.004296583596479623,99.99993134416923,0.009984071,1.0021261,0.010019993,1.0000004,0.010000002,4999.928997188316
500.0,4999.936025601523,0.065466926,1.0000141,4579.126,100,8.995477e-09,0.99980354,100.0,0.004327662131735275,8.995649e-13,4999.9365,0.004327662131735275,100.0,0.009997894,1.0002708,0.010002567,1.0,0.01,4999.936025601523
500.0,4999.940923412449,0.06469309,1.0001423,4579.1313,100,5.876576e-07,0.99768573,99.99995231630692,0.0042325685097470474,5.874923e-11,4999.942,0.0042325685097470474,99.9999427877062,0.009975438,1.0023364,0.010021938,1.0000005,0.01,4999.940923412449
500.0,4999.93082757347,0.063831165,1.0000013,4579.1206,100,9.159489e-09,0.9996186,100.0,0.004116126427130971,9.159537e-13,4999.931,0.004116126427130971,99.99997329715912,0.009996173,1.0002089,0.010002076,1.0,0.010000002,4999.93082757347
500.0,4999.941510106337,0.0632623,1.0,4579.131,100,,1.0,100.0,0.004040970255158486,3.5044917e-18,4999.9414,0.004040970255158486,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.941510106337
500.0,4999.940922712103,0.064150736,1.0,4579.1304,100,,1.0,100.0,0.004156739742991818,3.5044917e-18,4999.941,0.004156739742991818,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.940922712103
500.0,4999.94323698007,0.055938493,1.0001302,4579.133,100,4.8890627e-07,0.9979527,99.99977350286287,0.003163123797806118,4.887796e-11,4999.944,0.003163123797806118,99.99997330060165,0.009978227,1.0018481,0.010017176,1.0000023,0.009999998,4999.94323698007
500.0,4999.933742322803,0.066416174,1.0000665,4579.1235,100,3.9647162e-07,0.9984562,99.99995231630692,0.004458501553729605,3.9641374e-11,4999.934,0.004458501553729605,99.99995422669375,0.009983897,1.001623,0.010015564,1.0000005,0.01,4999.933742322803
500.0,4999.932843873006,0.06804845,1.0000138,4579.1226,100,2.0592786e-07,0.9981392,99.99998807907247,0.0046821957152364275,2.05926e-11,4999.933,0.0046821957152364275,99.99995803892273,0.009981254,1.0008749,0.010008611,1.0000001,0.010000002,4999.932843873006
500.0,4999.92818836217,0.07611209,1.000046,4579.118,100,7.0200747e-07,0.99772245,99.99995231630692,0.0058663900577134356,7.019495e-11,4999.9287,0.0058663900577134356,99.99993133864336,0.009976765,1.0016459,0.010015998,1.0000005,0.01,4999.92818836217
500.0,4999.933494548057,0.06611955,1.0,4579.123,100,,1.0,100.0,0.004411197424642618,3.5044917e-18,4999.9336,0.004411197424642618,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.933494548057
500.0,4999.92550708361,0.067412905,1.0000539,4579.115,100,3.4010822e-07,0.9973304,99.99998807907247,0.004598766883787329,3.4006926e-11,4999.926,0.004598766883787329,99.9999771130531,0.009972767,1.0006716,0.010006177,1.0000001,0.01,4999.92550708361
495.01,4949.928229646738,182.18277,0.972444,4548.638,100,0.06799533,0.24344674,94.40254206674366,249992.75478223214,7.190347e-06,4981.7446,249992.75478223214,93.35460657404307,0.0025034526,1.3761991,0.0141519625,1.0592935,0.01,4949.928229646738
500.0,4999.928798453794,0.063157134,1.0000495,4579.1187,100,6.3371324e-08,0.9993535,100.0,0.004027942395255003,6.3366157e-12,4999.929,0.004027942395255003,99.99998855647493,0.009993041,1.0008005,0.01000751,1.0,0.01,4999.928798453794
500.0,4999.928795882901,0.06757006,0.9999974,4579.1187,100,3.3808283e-09,0.9996424,100.0,0.004610550107065213,3.3807836e-13,4999.929,0.004610550107065213,100.00001525883039,0.00999645,1.000072,0.010000746,1.0,0.01,4999.928795882901
500.0,4999.949973588704,0.057051145,1.0,4579.1396,100,,1.0,100.0,0.003289581148380031,3.5044917e-18,4999.95,0.003289581148380031,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.949973588704
500.0,4999.925607542699,0.07633891,1.0,4579.115,100,,1.0,100.0,0.005887145702242021,3.5044917e-18,4999.926,0.005887145702242021,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.925607542699
500.0,4999.938429650507,0.055087157,1.0000099,4579.1284,100,1.2004755e-07,0.9989343,99.99998807907247,0.003064902752128423,1.2004774e-11,4999.939,0.003064902752128423,99.99998092670558,0.009989244,1.0007805,0.010007706,1.0000001,0.01,4999.938429650507
500.0,4999.92882106835,0.07103272,1.0,4579.118,100,,1.0,100.0,0.005093061004645492,3.5044917e-18,4999.9287,0.005093061004645492,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.92882106835
500.0,4999.943120100264,0.05488409,1.0,4579.133,100,,1.0,100.0,0.0030408834184105856,3.5044917e-18,4999.9434,0.0030408834184105856,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.943120100264
500.0,4999.934597606705,0.057724796,1.0000535,4579.1245,100,1.4162976e-07,0.999025,99.99998807907247,0.003369674014227817,1.4161269e-11,4999.935,0.003369674014227817,99.9999923710145,0.009989715,1.0008329,0.010007793,1.0000001,0.01,4999.934597606705
500.0,4999.933693193786,0.058739886,1.0,4579.1235,100,,1.0,100.0,0.003483326210328361,3.5044917e-18,4999.934,0.003483326210328361,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.933693193786
500.0,4999.946913255006,0.05413099,1.0,4579.1367,100,,1.0,100.0,0.0029599054513385205,3.5044917e-18,4999.9473,0.0029599054513385205,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.946913255006
500.0,4999.93231478157,0.06588014,1.0,4579.122,100,,1.0,100.0,0.0043850205064379115,3.5044917e-18,4999.9326,0.0043850205064379115,100.0,0.01,1.0,0.01,1.0,0.009999998,4999.93231478157
500.0,4999.930912808823,0.067539506,1.000002,4579.121,100,1.4584292e-08,0.9996472,100.0,0.0046068087330745485,1.4584791e-12,4999.9316,0.0046068087330745485,99.99999237062163,0.009996451,1.0003319,0.0100032985,1.0,0.010000002,4999.930912808823
500.0,4999.938214746677,0.06014044,0.9998956,4579.128,100,2.4699844e-07,0.9983468,99.99997615814777,0.0036566523329273097,2.4704934e-11,4999.9385,0.0036566523329273097,99.99999618490438,0.009984511,1.0007613,0.010008658,1.0000002,0.009999999,4999.938214746677
500.0,4999.9391334927805,0.06167965,1.0000424,4579.1294,100,1.931396e-07,0.99790883,99.99998807907247,0.003844637511361835,1.9312314e-11,4999.94,0.003844637511361835,99.9999771127912,0.009978665,1.0008339,0.010007914,1.0000001,0.01,4999.9391334927805
500.0,4999.948671295825,0.055005822,0.9999874,4579.1387,100,1.341269e-07,0.99876004,99.99998807907247,0.0030593109766345384,1.3413079e-11,4999.949,0.0030593109766345384,99.9999809262763,0.009987726,1.0006214,0.01000634,1.0000001,0.01,4999.948671295825
500.0,4999.9405776211825,0.057761878,1.0001425,4579.1304,100,2.825131e-06,0.99521357,99.99974966111864,0.003375744855358088,2.8243313e-10,4999.9414,0.003375744855358088,99.99972538147945,0.009950718,1.0032879,0.010031451,1.0000025,0.01,4999.9405776211825
500.0,4999.937898181723,0.064900376,0.999992,4579.128,100,8.4189963e-07,0.9962828,99.99995231630692,0.004259974481527095,8.419111e-11,4999.9385,0.004259974481527095,99.9999046318726,0.009962908,1.0018189,0.0100182695,1.0000005,0.01,4999.937898181723
500.0,4999.939771660606,0.062296346,1.0000432,4579.1294,100,4.1884272e-07,0.9984115,99.99996423722592,0.0039226553262423575,4.1880905e-11,4999.94,0.0039226553262423575,99.99993896750722,0.009983684,1.0020295,0.010019863,1.0000004,0.010000002,4999.939771660606
500.0,4999.9359315294905,0.060972605,1.000001,4579.126,100,3.6850807e-09,0.99979883,100.0,0.0037531502389732225,3.6850492e-13,4999.9365,0.0037531502389732225,100.0000114440823,0.009997979,1.0000973,0.010000964,1.0,0.009999999,4999.9359315294905
500.0,4999.946779328661,0.055922445,0.9998537,4579.1367,100,1.3494165e-06,0.99722385,99.99996423722592,0.003160713814904618,1.3498042e-10,4999.9473,0.003160713814904618,99.99985883569379,0.009973698,1.0028805,0.010030272,1.0000004,0.01,4999.946779328661
