Delta,AvgDiscRet,Bound,VarRet,VarJ,MaxVanillaIw,eRenyi2,VarDiscRet,MaxNormIw,VarNormIw,AvgRet,AvgNormIw,AvgVanillaIw,J,EpsThisIter,VanillaAvgRet,IterType,ESSClassic,AvgEpLen,VarVanillaIw,ESSRenyi,MinNormIw,MinVanillaIw,BatchSize
0.3,-48.9533770902,-54.8747,6645.15184812,81.837,1.0,1.0,6645.15184812,0.005,2.1793e-19,-48.9533770902,0.005,1.0,-41.0783,100,-48.9533770902,2,200.000000102,226.18,,500.0,0.005,1.0,500
0.3,-31.8683284982,-49.273,7057.45017429,82.5389,1.0,1.0,7057.45017429,0.00333333,5.43914e-20,-31.8683284982,0.00333333,1.0,-38.0083,100,-31.8683284982,2,299.999969474,271.24,,500.0,0.00333333,1.0,500
0.3,-40.2742310059,-48.3303,7082.80425429,82.846,1.0,1.0,7082.80425429,0.0025,5.4346e-20,-40.2742310059,0.0025,1.0,-38.5748,100,-40.2742310059,2,400.0,243.05,,500.0,0.0025,1.0,500
0.3,-48.4126107814,-49.268,6590.71506785,82.5301,1.0,1.0,6590.71506785,0.002,5.43187e-20,-48.4126107814,0.002,1.0,-40.5423,100,-48.4126107814,1,500.000006643,225.82,,500.0,0.002,1.0,500
0.3,-44.7619432509,-63.6788,6770.67277447,81.8716,1.0,1.0,6770.67277447,0.01,3.50449e-18,-44.7619432509,0.01,1.0,-44.7619,100,-44.7619432509,2,100.0,232.83,,500.0,0.01,1.0,500
0.3,-23.5435367246,-47.5935,7276.94220155,84.0602,1.0,1.0,7276.94220155,0.005,2.1793e-19,-23.5435367246,0.005,1.0,-34.1527,100,-23.5435367246,2,200.000000102,291.9,,500.0,0.005,1.0,500
0.3,-48.5444676064,-49.9465,6695.43959447,83.4642,1.0,1.0,6695.43959447,0.00333333,5.43914e-20,-48.5444676064,0.00333333,1.0,-38.95,100,-48.5444676064,2,299.999969474,219.93,,500.0,0.00333333,1.0,500
0.3,-44.51106932,-49.9384,6885.28452608,83.2743,1.0,1.0,6885.28452608,0.0025,5.4346e-20,-44.51106932,0.0025,1.0,-40.3403,100,-44.51106932,2,400.0,232.89,,500.0,0.0025,1.0,500
0.3,-35.1887415669,-47.9973,7286.71641685,83.6344,1.0,1.0,7286.71641685,0.002,5.43187e-20,-35.1887415669,0.002,1.0,-39.3099,100,-35.1887415669,1,500.000006643,266.1,,500.0,0.002,1.0,500
0.3,-32.1222485345,-51.0969,7052.37882457,83.5575,1.0,1.0,7052.37882457,0.01,3.50449e-18,-32.1222485345,0.01,1.0,-32.1222,100,-32.1222485345,2,100.0,267.98,,500.0,0.01,1.0,500
0.3,-50.1839575662,-55.0114,6394.02642149,82.0824,1.0,1.0,6394.02642149,0.005,2.1793e-19,-50.1839575662,0.005,1.0,-41.1531,100,-50.1839575662,2,200.000000102,213.76,,500.0,0.005,1.0,500
0.3,-18.5364599331,-44.9294,7127.46437897,83.4111,1.0,1.0,7127.46437897,0.00333333,5.43914e-20,-18.5364599331,0.00333333,1.0,-33.6142,100,-18.5364599331,2,299.999969474,306.13,,500.0,0.00333333,1.0,500
0.3,-21.155957751,-40.2989,7218.86070807,83.868,1.0,1.0,7218.86070807,0.0025,5.4346e-20,-21.155957751,0.0025,1.0,-30.4997,100,-21.155957751,2,400.0,296.39,,500.0,0.0025,1.0,500
0.3,-44.5403274742,-42.0725,6768.51397312,83.6587,1.0,1.0,6768.51397312,0.002,5.43187e-20,-44.5403274742,0.002,1.0,-33.3078,100,-44.5403274742,1,500.000006643,234.73,,500.0,0.002,1.0,500
0.3,-40.8117611779,-60.3005,6988.92362158,83.1807,1.0,1.0,6988.92362158,0.01,3.50449e-18,-40.8117611779,0.01,1.0,-40.8118,100,-40.8117611779,2,100.0,246.75,,500.0,0.01,1.0,500
0.3,-33.7717633083,-51.0724,6938.30823187,83.1046,1.0,1.0,6938.30823187,0.005,2.1793e-19,-33.7717633083,0.005,1.0,-37.2918,100,-33.7717633083,2,200.000000102,259.25,,500.0,0.005,1.0,500
0.3,-28.8243425573,-45.7211,7047.91312297,83.3426,1.0,1.0,7047.91312297,0.00333333,5.43914e-20,-28.8243425573,0.00333333,1.0,-34.4693,100,-28.8243425573,2,299.999969474,272.89,,500.0,0.00333333,1.0,500
0.3,-29.4692078541,-42.9636,6997.27961868,83.3427,1.0,1.0,6997.27961868,0.0025,5.4346e-20,-29.4692078541,0.0025,1.0,-33.2193,100,-29.4692078541,2,400.0,280.6,,500.0,0.0025,1.0,500
0.3,-29.7678350752,-41.2446,6942.97644213,83.2672,1.0,1.0,6942.97644213,0.002,5.43187e-20,-29.7678350752,0.002,1.0,-32.529,100,-29.7678350752,1,500.000006643,276.07,,500.0,0.002,1.0,500
0.3,-38.4317449393,-57.7836,6732.46537889,81.6403,1.0,1.0,6732.46537889,0.01,3.50449e-18,-38.4317449393,0.01,1.0,-38.4317,100,-38.4317449393,2,100.0,255.14,,500.0,0.01,1.0,500
0.3,-49.9218980909,-57.8606,6404.44995135,80.8442,1.0,1.0,6404.44995135,0.005,2.1793e-19,-49.9218980909,0.005,1.0,-44.1768,100,-49.9218980909,2,200.000000102,214.85,,500.0,0.005,1.0,500
0.3,-36.3633849978,-52.7451,6971.41794643,81.6782,1.0,1.0,6971.41794643,0.00333333,5.43914e-20,-36.3633849978,0.00333333,1.0,-41.5723,100,-36.3633849978,2,299.999969474,258.73,,500.0,0.00333333,1.0,500
0.3,-28.8897702366,-48.0776,6916.95136488,82.1316,1.0,1.0,6916.95136488,0.0025,5.4346e-20,-28.8897702366,0.0025,1.0,-38.4017,100,-28.8897702366,2,400.0,279.21,,500.0,0.0025,1.0,500
0.3,-41.8143800635,-47.7386,6825.82249596,82.1575,1.0,1.0,6825.82249596,0.002,5.43187e-20,-41.8143800635,0.002,1.0,-39.0842,100,-41.8143800635,1,500.000006643,237.69,,500.0,0.002,1.0,500
0.3,-40.1328008433,-59.0618,6915.66965162,82.7437,1.0,1.0,6915.66965162,0.01,3.50449e-18,-40.1328008433,0.01,1.0,-40.1328,100,-40.1328008433,2,100.0,243.27,,500.0,0.01,1.0,500
0.3,-36.7009995967,-51.8017,6793.48031763,82.3952,1.0,1.0,6793.48031763,0.005,2.1793e-19,-36.7009995967,0.005,1.0,-38.4169,100,-36.7009995967,2,200.000000102,252.69,,500.0,0.005,1.0,500
0.3,-42.9480625681,-51.0698,6793.31003509,82.2942,1.0,1.0,6793.31003509,0.00333333,5.43914e-20,-42.9480625681,0.00333333,1.0,-39.9273,100,-42.9480625681,2,299.999969474,242.71,,500.0,0.00333333,1.0,500
0.3,-41.0700945009,-49.8627,6693.53925483,82.074,1.0,1.0,6693.53925483,0.0025,5.4346e-20,-41.0700945009,0.0025,1.0,-40.213,100,-41.0700945009,2,400.0,242.45,,500.0,0.0025,1.0,500
0.3,-34.3350313538,-47.6684,6679.95458315,81.9578,1.0,1.0,6679.95458315,0.002,5.43187e-20,-34.3350313538,0.002,1.0,-39.0374,100,-34.3350313538,1,500.000006643,263.94,,500.0,0.002,1.0,500
0.3,-32.7022621851,-52.1129,7077.03153871,83.7034,1.0,1.0,7077.03153871,0.01,3.50449e-18,-32.7022621851,0.01,1.0,-32.7023,100,-32.7022621851,2,100.0,263.42,,500.0,0.01,1.0,500
0.3,-27.6374534869,-43.8953,7161.00728681,83.9895,1.0,1.0,7161.00728681,0.005,2.1793e-19,-27.6374534869,0.005,1.0,-30.1699,100,-27.6374534869,2,200.000000102,281.76,,500.0,0.005,1.0,500
0.3,-38.6058974403,-44.1886,7106.00412276,84.0454,1.0,1.0,7106.00412276,0.00333333,5.43914e-20,-38.6058974403,0.00333333,1.0,-32.9819,100,-38.6058974403,2,299.999969474,252.96,,500.0,0.00333333,1.0,500
0.3,-47.1148204239,-46.2204,6662.19527487,83.5707,1.0,1.0,6662.19527487,0.0025,5.4346e-20,-47.1148204239,0.0025,1.0,-36.5151,100,-47.1148204239,2,400.0,229.47,,500.0,0.0025,1.0,500
0.3,-20.5482297844,-42.0024,7403.46367232,84.2255,1.0,1.0,7403.46367232,0.002,5.43187e-20,-20.5482297844,0.002,1.0,-33.3217,100,-20.5482297844,1,500.000006643,295.44,,500.0,0.002,1.0,500
0.3,-41.4237066716,-60.5589,6808.85586659,82.1022,1.0,1.0,6808.85586659,0.01,3.50449e-18,-41.4237066716,0.01,1.0,-41.4237,100,-41.4237066716,2,100.0,239.37,,500.0,0.01,1.0,500
0.3,-50.4878265127,-59.4864,6458.82668231,81.1668,1.0,1.0,6458.82668231,0.005,2.1793e-19,-50.4878265127,0.005,1.0,-45.9558,100,-50.4878265127,2,200.000000102,218.07,,500.0,0.005,1.0,500
0.3,-17.6499711984,-47.5682,6944.68908069,82.8361,1.0,1.0,6944.68908069,0.00333333,5.43914e-20,-17.6499711984,0.00333333,1.0,-36.5205,100,-17.6499711984,2,299.999969474,302.43,,500.0,0.00333333,1.0,500
0.3,-37.7611649867,-46.4159,6988.85627738,82.924,1.0,1.0,6988.85627738,0.0025,5.4346e-20,-37.7611649867,0.0025,1.0,-36.8307,100,-37.7611649867,2,400.0,258.14,,500.0,0.0025,1.0,500
0.3,-45.0293858811,-47.056,6685.30154138,82.6775,1.0,1.0,6685.30154138,0.002,5.43187e-20,-45.0293858811,0.002,1.0,-38.4704,100,-45.0293858811,1,500.000006643,235.69,,500.0,0.002,1.0,500
0.3,-37.991410913,-56.9034,6905.32743845,82.6818,1.0,1.0,6905.32743845,0.01,3.50449e-18,-37.991410913,0.01,1.0,-37.9914,100,-37.991410913,2,100.0,258.46,,500.0,0.01,1.0,500
0.3,-34.8086734491,-50.0426,7085.03091739,83.2332,1.0,1.0,7085.03091739,0.005,2.1793e-19,-34.8086734491,0.005,1.0,-36.4,100,-34.8086734491,2,200.000000102,260.45,,500.0,0.005,1.0,500
0.3,-32.3087852073,-46.1754,6873.32399585,83.0086,1.0,1.0,6873.32399585,0.00333333,5.43914e-20,-32.3087852073,0.00333333,1.0,-35.0363,100,-32.3087852073,2,299.999969474,270.75,,500.0,0.00333333,1.0,500
0.3,-33.1982894235,-44.2235,6949.13081434,82.9961,1.0,1.0,6949.13081434,0.0025,5.4346e-20,-33.1982894235,0.0025,1.0,-34.5768,100,-33.1982894235,2,400.0,267.74,,500.0,0.0025,1.0,500
0.3,-40.7848045976,-44.4467,6800.98369855,82.8459,1.0,1.0,6800.98369855,0.002,5.43187e-20,-40.7848045976,0.002,1.0,-35.8184,100,-40.7848045976,1,500.000006643,250.5,,500.0,0.002,1.0,500
0.3,-31.5336875986,-50.7,6874.74849545,82.4985,1.0,1.0,6874.74849545,0.01,3.50449e-18,-31.5336875986,0.01,1.0,-31.5337,100,-31.5336875986,2,100.0,268.15,,500.0,0.01,1.0,500
0.3,-32.8748206869,-45.7569,7191.53033818,83.4461,1.0,1.0,7191.53033818,0.005,2.1793e-19,-32.8748206869,0.005,1.0,-32.2043,100,-32.8748206869,2,200.000000102,267.01,,500.0,0.005,1.0,500
0.3,-37.8970437829,-45.1676,7188.67594774,83.7952,1.0,1.0,7188.67594774,0.00333333,5.43914e-20,-37.8970437829,0.00333333,1.0,-34.1019,100,-37.8970437829,2,299.999969474,251.94,,500.0,0.00333333,1.0,500
0.3,-62.8507738025,-51.0151,5607.30220397,82.5167,1.0,1.0,5607.30220397,0.0025,5.4346e-20,-62.8507738025,0.0025,1.0,-41.2891,100,-62.8507738025,2,400.0,189.11,,500.0,0.0025,1.0,500
0.3,-32.999580276,-48.3304,7199.19921387,82.9677,1.0,1.0,7199.19921387,0.002,5.43187e-20,-32.999580276,0.002,1.0,-39.6312,100,-32.999580276,1,500.000006643,263.72,,500.0,0.002,1.0,500
0.3,-33.0619323698,-51.8688,6983.927477,83.151,1.0,1.0,6983.927477,0.01,3.50449e-18,-33.0619323698,0.01,1.0,-33.0619,100,-33.0619323698,2,100.0,262.71,,500.0,0.01,1.0,500
0.3,-54.5539611191,-57.3723,6381.28483747,82.0442,1.0,1.0,6381.28483747,0.005,2.1793e-19,-54.5539611191,0.005,1.0,-43.8079,100,-54.5539611191,2,200.000000102,211.29,,500.0,0.005,1.0,500
0.3,-43.7000962979,-54.8473,6834.31818151,82.1147,1.0,1.0,6834.31818151,0.00333333,5.43914e-20,-43.7000962979,0.00333333,1.0,-43.772,100,-43.7000962979,2,299.999969474,232.37,,500.0,0.00333333,1.0,500
0.3,-35.1461040755,-51.207,7349.82168031,83.007,1.0,1.0,7349.82168031,0.0025,5.4346e-20,-35.1461040755,0.0025,1.0,-41.6155,100,-35.1461040755,2,400.0,260.45,,500.0,0.0025,1.0,500
