MaxVanillaIw,Bound,VanillaAvgRet,renyi2,BatchSize,J,AvgDiscRet,AvgEpLen,EpsThisIter,delta,VarRet,AvgRet,ESSClassic,AvgVanillaIw,VarVanillaIw,VarDiscRet,MinNormIw,MinVanillaIw,SamplesThisIter,VarNormIw,IterType,AvgNormIw,ESSRenyi,MaxNormIw,VarJ
230.612,3964.81,2408.64639886,nan,100,641225.0,2408.64639886,260.416666667,192,0.6,1786063.45989,2408.64639886,2.52230209056,6.13291,483.977,1786063.45989,,,50000,1.07732e-08,1,2.89352e-05,nan,0.00108803,18169.0
2.67986e+09,4072.2,2633.38150362,nan,100,678224.0,2633.38150362,284.090909091,176,0.6,2170748.30796,2633.38150362,4.0,338370.0,9.06688e+14,2170748.30796,,,50000,7.8905e-06,1,3.15657e-05,nan,0.249997,18493.0
814.464,3891.57,2359.17554072,nan,100,643831.0,2359.17554072,255.102040816,196,0.6,1709281.90691,2359.17554072,1.72164122644,6.07937,606.415,1709281.90691,,,50000,1.31824e-08,1,2.83447e-05,nan,0.00379738,19006.1
403.54,3792.06,2353.09648282,nan,100,637221.0,2353.09648282,255.102040816,196,0.6,1380723.77966,2353.09648282,0.927021550425,8.42866,1570.76,1380723.77966,,,50000,1.77638e-08,1,2.83447e-05,nan,0.00135706,18479.9
12968.7,3674.46,2310.21054732,nan,100,618921.0,2310.21054732,250.0,200,0.6,1313454.32052,2310.21054732,3.94741737693,8.08284,19824.3,1313454.32052,,,50000,2.34134e-07,1,2.77778e-05,nan,0.0445685,18544.0
341.809,3840.19,2461.12662279,nan,100,632766.0,2461.12662279,265.957446809,188,0.6,1322991.02066,2461.12662279,3.51572880275,4.3174,322.866,1322991.02066,,,50000,1.51258e-08,1,2.95508e-05,nan,0.00233954,16670.6
nan,nan,526.23781929,nan,100,nan,526.23781929,57.0776255708,876,0.6,389651.983778,526.23781929,nan,nan,nan,389651.983778,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,536.872245392,nan,100,nan,536.872245392,58.1395348837,860,0.6,312500.480034,536.872245392,nan,nan,nan,312500.480034,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,503.630171963,nan,100,nan,503.630171963,54.5851528384,916,0.6,231927.709918,503.630171963,nan,nan,nan,231927.709918,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,528.720093551,nan,100,nan,528.720093551,57.3394495413,872,0.6,251669.401489,528.720093551,nan,nan,nan,251669.401489,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,512.905644335,nan,100,nan,512.905644335,55.5555555556,900,0.6,239306.358104,512.905644335,nan,nan,nan,239306.358104,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,516.814000384,nan,100,nan,516.814000384,56.0538116592,892,0.6,212360.673309,516.814000384,nan,nan,nan,212360.673309,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,474.422147149,nan,100,nan,474.422147149,51.4403292181,972,0.6,175479.37946,474.422147149,nan,nan,nan,175479.37946,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,509.746821554,nan,100,nan,509.746821554,55.3097345133,904,0.6,202125.801403,509.746821554,nan,nan,nan,202125.801403,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,549.020480511,nan,100,nan,549.020480511,59.5238095238,840,0.6,232929.695769,549.020480511,nan,nan,nan,232929.695769,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,533.995083753,nan,100,nan,533.995083753,57.8703703704,864,0.6,255608.930457,533.995083753,nan,nan,nan,255608.930457,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,507.207541662,nan,100,nan,507.207541662,55.0660792952,908,0.6,271544.290235,507.207541662,nan,nan,nan,271544.290235,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,487.989809611,nan,100,nan,487.989809611,52.9661016949,944,0.6,224041.685279,487.989809611,nan,nan,nan,224041.685279,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,536.055912644,nan,100,nan,536.055912644,58.1395348837,860,0.6,311871.605451,536.055912644,nan,nan,nan,311871.605451,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,574.938846691,nan,100,nan,574.938846691,62.1890547264,804,0.6,411635.250499,574.938846691,nan,nan,nan,411635.250499,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,497.497230357,nan,100,nan,497.497230357,53.8793103448,928,0.6,189664.454338,497.497230357,nan,nan,nan,189664.454338,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,457.301618057,nan,100,nan,457.301618057,49.6031746032,1008,0.6,172856.924128,457.301618057,nan,nan,nan,172856.924128,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,570.367425751,nan,100,nan,570.367425751,61.8811881188,808,0.6,248169.517509,570.367425751,nan,nan,nan,248169.517509,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,515.002362303,nan,100,nan,515.002362303,55.8035714286,896,0.6,233387.435401,515.002362303,nan,nan,nan,233387.435401,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,562.966913186,nan,100,nan,562.966913186,60.9756097561,820,0.6,345045.403641,562.966913186,nan,nan,nan,345045.403641,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,500.890377448,nan,100,nan,500.890377448,54.347826087,920,0.6,278952.298359,500.890377448,nan,nan,nan,278952.298359,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,476.23008866,nan,100,nan,476.23008866,51.652892562,968,0.6,168637.563073,476.23008866,nan,nan,nan,168637.563073,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,534.147223115,nan,100,nan,534.147223115,57.8703703704,864,0.6,204980.459272,534.147223115,nan,nan,nan,204980.459272,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,510.513597045,nan,100,nan,510.513597045,55.3097345133,904,0.6,220784.535231,510.513597045,nan,nan,nan,220784.535231,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,591.845154936,nan,100,nan,591.845154936,64.1025641026,780,0.6,370144.375617,591.845154936,nan,nan,nan,370144.375617,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,503.414994148,nan,100,nan,503.414994148,54.5851528384,916,0.6,222525.253933,503.414994148,nan,nan,nan,222525.253933,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,546.792046281,nan,100,nan,546.792046281,59.2417061611,844,0.6,242901.691045,546.792046281,nan,nan,nan,242901.691045,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,505.470223209,nan,100,nan,505.470223209,54.8245614035,912,0.6,219389.683418,505.470223209,nan,nan,nan,219389.683418,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,510.337229869,nan,100,nan,510.337229869,55.3097345133,904,0.6,228205.861535,510.337229869,nan,nan,nan,228205.861535,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,568.881084838,nan,100,nan,568.881084838,61.5763546798,812,0.6,326884.481475,568.881084838,nan,nan,nan,326884.481475,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,573.774970632,nan,100,nan,573.774970632,62.1890547264,804,0.6,354005.867313,573.774970632,nan,nan,nan,354005.867313,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,538.37112295,nan,100,nan,538.37112295,58.4112149533,856,0.6,275589.461278,538.37112295,nan,nan,nan,275589.461278,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,528.676170408,nan,100,nan,528.676170408,57.3394495413,872,0.6,242677.112626,528.676170408,nan,nan,nan,242677.112626,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,543.536597152,nan,100,nan,543.536597152,58.9622641509,848,0.6,299709.707735,543.536597152,nan,nan,nan,299709.707735,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,480.269009761,nan,100,nan,480.269009761,52.0833333333,960,0.6,230602.545282,480.269009761,nan,nan,nan,230602.545282,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,543.489149363,nan,100,nan,543.489149363,58.9622641509,848,0.6,211383.88111,543.489149363,nan,nan,nan,211383.88111,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,499.575049358,nan,100,nan,499.575049358,54.1125541126,924,0.6,222930.510414,499.575049358,nan,nan,nan,222930.510414,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,519.682476954,nan,100,nan,519.682476954,56.3063063063,888,0.6,242976.375245,519.682476954,nan,nan,nan,242976.375245,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,543.962162931,nan,100,nan,543.962162931,58.9622641509,848,0.6,230997.656684,543.962162931,nan,nan,nan,230997.656684,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,574.092585148,nan,100,nan,574.092585148,62.1890547264,804,0.6,327434.776623,574.092585148,nan,nan,nan,327434.776623,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,521.516404518,nan,100,nan,521.516404518,56.5610859729,884,0.6,246617.674894,521.516404518,nan,nan,nan,246617.674894,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,501.400403148,nan,100,nan,501.400403148,54.347826087,920,0.6,193662.005365,501.400403148,nan,nan,nan,193662.005365,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,543.898360401,nan,100,nan,543.898360401,58.9622641509,848,0.6,243471.646798,543.898360401,nan,nan,nan,243471.646798,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,526.7513793,nan,100,nan,526.7513793,57.0776255708,876,0.6,280315.730843,526.7513793,nan,nan,nan,280315.730843,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,489.364640792,nan,100,nan,489.364640792,52.9661016949,944,0.6,253764.990493,489.364640792,nan,nan,nan,253764.990493,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,533.99434205,nan,100,nan,533.99434205,57.8703703704,864,0.6,236632.214161,533.99434205,nan,nan,nan,236632.214161,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,496.891057757,nan,100,nan,496.891057757,53.8793103448,928,0.6,254132.500622,496.891057757,nan,nan,nan,254132.500622,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,556.740020822,nan,100,nan,556.740020822,60.38647343,828,0.6,329850.586027,556.740020822,nan,nan,nan,329850.586027,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,528.507779668,nan,100,nan,528.507779668,57.3394495413,872,0.6,238360.672844,528.507779668,nan,nan,nan,238360.672844,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,543.963914936,nan,100,nan,543.963914936,58.9622641509,848,0.6,251737.744119,543.963914936,nan,nan,nan,251737.744119,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,521.256271782,nan,100,nan,521.256271782,56.5610859729,884,0.6,226326.552072,521.256271782,nan,nan,nan,226326.552072,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,556.345622079,nan,100,nan,556.345622079,60.38647343,828,0.6,272758.769639,556.345622079,nan,nan,nan,272758.769639,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,580.054757164,nan,100,nan,580.054757164,62.8140703518,796,0.6,363065.014599,580.054757164,nan,nan,nan,363065.014599,nan,nan,50000,nan,1,nan,nan,nan,nan
nan,nan,505.459334085,nan,100,nan,505.459334085,54.8245614035,912,0.6,242661.930947,505.459334085,nan,nan,nan,242661.930947,nan,nan,50000,nan,1,nan,nan,nan,nan
