VarRet,AvgDiscRet,eRenyi2,ESSClassic,BatchSize,IterType,J,MinVanillaIw,VanillaAvgRet,MinNormIw,AvgEpLen,VarJ,Delta,VarVanillaIw,EpsThisIter,VarNormIw,MaxNormIw,MaxVanillaIw,Bound,VarDiscRet,AvgRet,AvgVanillaIw,AvgNormIw,ESSRenyi
10.7980155675,4676.10027962,1.0,100.0,500,2,4676.1,1.0,4676.10027962,0.01,500.0,3.26954,0.9,,100,3.50449e-18,0.01,1.0,4520.1,10.7980155675,4676.10027962,1.0,0.01,500.0
12.7540909987,4675.86922126,1.0,200.000000102,500,2,4675.98,1.0,4675.86922126,0.005,500.0,3.41637,0.9,,100,2.1793e-19,0.005,1.0,4565.68,12.7540909987,4675.86922126,1.0,0.005,500.0
13.0566818057,4675.48649894,1.0,299.999969474,500,2,4675.82,1.0,4675.48649894,0.00333333,500.0,3.48496,0.9,,100,5.43914e-20,0.00333333,1.0,4585.75,13.0566818057,4675.48649894,1.0,0.00333333,500.0
13.1482985937,4675.53523186,1.0,400.0,500,2,4675.75,1.0,4675.53523186,0.0025,500.0,3.51823,0.9,,100,5.4346e-20,0.0025,1.0,4597.75,13.1482985937,4675.53523186,1.0,0.0025,500.0
9.50342026632,4676.37600501,1.00055,499.686219821,500,1,4675.91,0.915322,4676.37600501,0.00183084,500.0,3.39947,0.9,0.000629672,100,2.51921e-09,0.00212369,1.06174,4606.12,9.50342026632,4676.37600501,0.999896,0.002,499.723111031
11.2328254824,4675.77768826,1.0,100.0,500,2,4675.78,1.0,4675.77768826,0.01,500.0,3.33474,0.9,,100,3.50449e-18,0.01,1.0,4519.78,11.2328254824,4675.77768826,1.0,0.01,500.0
15.328145258,4675.34898281,1.0,200.000000102,500,2,4675.56,1.0,4675.34898281,0.005,500.0,3.63229,0.9,,100,2.1793e-19,0.005,1.0,4565.26,15.328145258,4675.34898281,1.0,0.005,500.0
9.07645873503,4676.71279231,1.0,299.999969474,500,2,4675.95,1.0,4676.71279231,0.00333333,500.0,3.47628,0.9,,100,5.43914e-20,0.00333333,1.0,4585.88,9.07645873503,4676.71279231,1.0,0.00333333,500.0
14.4752712887,4676.05017129,1.0,400.0,500,2,4675.97,1.0,4676.05017129,0.0025,500.0,3.55641,0.9,,100,5.4346e-20,0.0025,1.0,4597.97,14.4752712887,4676.05017129,1.0,0.0025,500.0
14.4106719588,4675.33542003,1.00047,499.714401862,500,1,4675.88,0.894415,4675.33542003,0.00178936,500.0,3.54272,0.9,0.000572102,100,2.28977e-09,0.00209308,1.04623,4606.1,14.4106719588,4675.33542003,0.999702,0.002,499.767054417
10.4556090005,4676.17044284,1.0,100.0,500,2,4676.17,1.0,4676.17044284,0.01,500.0,3.21732,0.9,,100,3.50449e-18,0.01,1.0,4520.17,10.4556090005,4676.17044284,1.0,0.01,500.0
10.7821753649,4676.17187049,1.0,200.000000102,500,2,4676.17,1.0,4676.17187049,0.005,500.0,3.24233,0.9,,100,2.1793e-19,0.005,1.0,4565.86,10.7821753649,4676.17187049,1.0,0.005,500.0
10.0866915128,4675.59361489,1.0,299.999969474,500,2,4675.98,1.0,4675.59361489,0.00333333,500.0,3.22663,0.9,,100,5.43914e-20,0.00333333,1.0,4585.91,10.0866915128,4675.59361489,1.0,0.00333333,500.0
9.68641565507,4676.62388754,1.0,400.0,500,2,4676.14,1.0,4676.62388754,0.0025,500.0,3.20684,0.9,,100,5.4346e-20,0.0025,1.0,4598.14,9.68641565507,4676.62388754,1.0,0.0025,500.0
9.9702792438,4675.87294772,1.00033,499.820625621,500,1,4676.1,0.922445,4675.87294772,0.00184381,500.0,3.16993,0.9,0.000360293,100,1.43948e-09,0.00216205,1.08166,4606.33,9.9702792438,4675.87294772,1.00059,0.002,499.836081378
13.2076417949,4675.71446611,1.0,100.0,500,2,4675.71,1.0,4675.71446611,0.01,500.0,3.61603,0.9,,100,3.50449e-18,0.01,1.0,4519.71,13.2076417949,4675.71446611,1.0,0.01,500.0
11.1405035073,4675.64820563,1.0,200.000000102,500,2,4675.68,1.0,4675.64820563,0.005,500.0,3.47181,0.9,,100,2.1793e-19,0.005,1.0,4565.37,11.1405035073,4675.64820563,1.0,0.005,500.0
9.24191706561,4675.7086711,1.0,299.999969474,500,2,4675.69,1.0,4675.7086711,0.00333333,500.0,3.32951,0.9,,100,5.43914e-20,0.00333333,1.0,4585.62,9.24191706561,4675.7086711,1.0,0.00333333,500.0
10.1053793442,4676.49777998,1.0,400.0,500,2,4675.89,1.0,4676.49777998,0.0025,500.0,3.30719,0.9,,100,5.4346e-20,0.0025,1.0,4597.89,10.1053793442,4676.49777998,1.0,0.0025,500.0
9.15651530371,4675.95675862,1.00024,499.847820454,500,1,4675.92,0.894422,4675.95675862,0.00179154,500.0,3.22636,0.9,0.000303669,100,1.21835e-09,0.00208907,1.04296,4606.15,9.15651530371,4675.95675862,0.998493,0.002,499.881474465
