EpsThisIter,Bound,MaxVanillaIw,MaxNormIw,IterType,AvgEpLen,VarRet,BatchSize,SamplesThisIter,AvgVanillaIw,AvgDiscRet,VarNormIw,ESSRenyi,VarDiscRet,VarVanillaIw,ESSClassic,MinNormIw,J,AvgNormIw,AvgRet,renyi2,delta,VarJ,VanillaAvgRet,MinVanillaIw
100,4671.87,1.00579,5.58773e-05,1,500.0,0.0165428977694,100,50000,1.0,4999.14015814,2.42517e-15,nan,0.0165428977694,7.85756e-07,0.556773039381,5.50169e-05,899845.0,5.55556e-05,4999.14015814,nan,0.7,1.71687,4999.14015814,0.990305
120,4626.36,10.6166,0.000248791,1,416.666666667,2056563.74744,100,50000,1.9756,4162.5359759,2.65998e-09,nan,2056563.74744,4.84378,2.65243083965,2.20842e-25,845836.0,4.62963e-05,4162.5359759,nan,0.7,11162.6,4162.5359759,9.42401e-21
156,4627.86,164.404,0.00146502,1,320.512820513,3420051.53809,100,50000,3.99642,3200.97608114,4.9442e-09,nan,3420051.53809,62.2632,5.76920906019,,799751.0,3.56125e-05,3200.97608114,nan,0.7,15716.8,3200.97608114,
100,4671.91,1.00519,5.58431e-05,1,500.0,0.00923072216359,100,50000,1.00001,4999.18645317,9.95631e-16,nan,0.00923072216359,3.22595e-07,0.556288698817,5.52609e-05,899854.0,5.55556e-05,4999.18645317,nan,0.7,1.28293,4999.18645317,0.994712
134,4642.6,43.5273,0.000906907,1,373.134328358,3783541.61917,100,50000,1.98985,3728.1892134,3.12355e-09,nan,3783541.61917,7.19525,3.60905581018,,828201.0,4.14594e-05,3728.1892134,nan,0.7,14323.4,3728.1892134,
156,4640.43,81.6703,0.000987593,1,320.512820513,4561066.30095,100,50000,2.94503,3200.98722645,3.73568e-09,nan,4561066.30095,25.5471,4.252530626,,795435.0,3.56125e-05,3200.98722645,nan,0.7,17170.1,3200.98722645,
112,4650.78,4.25832,0.000179681,1,446.428571429,2126313.49254,100,50000,1.17556,4462.52889042,9.68332e-10,nan,2126313.49254,0.543873,2.42829178745,4.40968e-11,866736.0,4.96032e-05,4462.52889042,nan,0.7,10759.2,4462.52889042,1.04507e-06
122,4601.54,2383.82,0.0207554,1,409.836065574,1509967.79667,100,50000,5.23011,4094.94614681,4.69475e-07,nan,1509967.79667,6192.97,23.989842877,1.24452e-40,844214.0,4.55373e-05,4094.94614681,nan,0.7,9510.69,4094.94614681,1.42937e-35
120,4653.81,9.66797,0.000300793,1,416.666666667,3211047.69565,100,50000,1.48804,4164.32559687,1.61549e-09,nan,3211047.69565,1.66893,3.12173867305,3.63433e-35,849399.0,4.62963e-05,4164.32559687,nan,0.7,13522.5,4164.32559687,1.16813e-30
110,4669.6,4.71989,0.000213034,1,454.545454545,2074396.83079,100,50000,1.11897,4543.74750184,6.89197e-10,nan,2074396.83079,0.338304,3.24658331244,1.9025e-10,875165.0,5.0505e-05,4543.74750184,nan,0.7,9902.23,4543.74750184,4.21509e-06
136,4649.32,39.7847,0.000816448,1,367.647058824,3486485.52794,100,50000,1.99057,3673.17460903,2.90205e-09,nan,3486485.52794,6.89099,4.93996306707,,826708.0,4.08497e-05,3673.17460903,nan,0.7,14137.8,3673.17460903,
146,4552.4,436.142,0.00323285,1,342.465753425,2483253.42318,100,50000,5.13354,3419.14698149,1.02956e-08,nan,2483253.42318,187.386,4.74044777292,,782932.0,3.80517e-05,3419.14698149,nan,0.7,14004.6,3419.14698149,
112,4623.91,5.55132,0.000201663,1,446.428571429,1257780.66803,100,50000,1.36546,4461.36804234,1.77268e-09,nan,1257780.66803,1.34329,2.16310089923,3.2882e-14,863235.0,4.96032e-05,4461.36804234,nan,0.7,8582.78,4461.36804234,9.05166e-10
122,4648.16,1679.77,0.0294903,1,409.836065574,2518010.8206,100,50000,2.59381,4095.89475664,4.7589e-07,nan,2518010.8206,1544.01,12.0773571815,2.67478e-30,849854.0,4.55373e-05,4095.89475664,nan,0.7,11419.3,4095.89475664,1.52356e-25
15536,37.3366,6900.24,0.00129909,1,3.21833161689,98.2920378313,100,50000,1.89939,22.1819822542,4.57619e-11,nan,98.2920378313,1291.08,35.9752092358,,5799.85,3.57593e-07,22.1819822542,nan,0.7,703.427,22.1819822542,
15294,37.1569,4.61047e+10,0.0833324,1,3.26925591735,100.494594464,100,50000,200973.0,22.6909385183,3.02701e-08,nan,100.494594464,9.26564e+15,11.9999993343,,5890.62,3.63251e-07,22.6909385183,nan,0.7,730.467,22.6909385183,
15262,37.1025,4.41117e+07,0.0497609,1,3.27611060149,98.1655532139,100,50000,322.687,22.75162362,1.31039e-08,nan,98.1655532139,1.02975e+10,27.4539562906,,5805.22,3.64012e-07,22.75162362,nan,0.7,701.877,22.75162362,
15484,37.1023,6.6543e+06,0.078038,1,3.22913975717,97.3489359432,100,50000,30.5943,22.2897822253,2.62207e-08,nan,97.3489359432,1.9065e+08,12.0001711853,,5752.68,3.58793e-07,22.2897822253,nan,0.7,662.429,22.2897822253,
15576,36.734,848088.0,0.0208841,1,3.21006676939,96.5889881607,100,50000,14.4843,22.099182294,2.68621e-09,nan,96.5889881607,4.42988e+06,60.6621040515,,5672.57,3.56674e-07,22.099182294,nan,0.7,729.141,22.099182294,
15362,37.2341,4.6543e+06,0.000389233,1,3.25478453326,100.752565711,100,50000,4324.38,22.5460623596,1.40569e-10,nan,100.752565711,2.00993e+10,2567.85443717,,5787.28,3.61643e-07,22.5460623596,nan,0.7,634.519,22.5460623596,
15382,36.9207,1.59215e+10,0.0998261,1,3.25055259394,94.824061874,100,50000,57604.2,22.4973508825,3.59916e-08,nan,94.824061874,9.15546e+14,9.99999949745,,5718.11,3.61172e-07,22.4973508825,nan,0.7,652.428,22.4973508825,
15476,37.1466,9584.77,0.00115089,1,3.23080899457,99.4921105981,100,50000,2.98961,22.3066744904,4.70855e-11,nan,99.4921105981,3265.73,1308.04690523,,5772.08,3.58979e-07,22.3066744904,nan,0.7,790.912,22.3066744904,
15666,36.8682,2.69412e+06,0.0113707,1,3.19162517554,98.1661969041,100,50000,84.0233,21.9147799475,3.60128e-09,nan,98.1661969041,2.02171e+08,93.4870273099,,5562.34,3.54625e-07,21.9147799475,nan,0.7,690.162,21.9147799475,
15364,36.9757,1.22223e+11,0.0999998,1,3.25436084353,94.9357904673,100,50000,441954.0,22.5344533774,3.61592e-08,nan,94.9357904673,5.40166e+16,10.000000251,,5635.77,3.61596e-07,22.5344533774,nan,0.7,629.305,22.5344533774,
