J,AvgNormIw,VarJ,MinNormIw,MaxNormIw,eRenyi2,VanillaAvgRet,VarRet,VarDiscRet,ESSRenyi,AvgEpLen,AvgRet,Delta,AvgDiscRet,ESSClassic,AvgVanillaIw,VarNormIw,Bound,BatchSize,IterType,MinVanillaIw,EpsThisIter,MaxVanillaIw,VarVanillaIw
-74.9409,0.01,58.7865,0.0026407,0.0142303,1.04481,-80.0882633261,6136.59257603,6136.59257603,95.7114715941,110.91,-80.0882633261,0.1,-80.0882633261,94.8274903359,0.981819,5.50974e-06,-202.867,100,1,0.259269,100,1.39716,0.0531121
-78.532,0.01,74.5105,0.00754069,0.0131865,1.00691,-79.4868420073,6161.53643609,6161.53643609,99.3137806234,110.71,-79.4868420073,0.1,-79.4868420073,99.3897455391,1.00171,6.2024e-07,-204.097,100,1,0.755362,100,1.32091,0.00622368
-71.8306,0.01,51.9626,0.0067699,0.0154507,1.01539,-73.7388942973,3774.74676082,3774.74676082,98.4838599963,104.17,-73.7388942973,0.1,-73.7388942973,98.2501728492,1.00955,1.79896e-06,-197.933,100,1,0.683458,100,1.55983,0.018335
-67.7114,0.01,49.0495,0.0095743,0.0124863,1.00241,-68.0226082905,2599.24997437,2599.24997437,99.7600011131,96.93,-68.0226082905,0.1,-68.0226082905,99.7952919294,0.995897,2.07185e-07,-192.997,100,1,0.953502,100,1.24351,0.00205488
-70.3859,0.01,56.4851,0.00813373,0.013401,1.0079,-71.3783652422,3827.05094836,3827.05094836,99.2158987513,100.87,-71.3783652422,0.1,-71.3783652422,99.1065706322,0.997022,9.10583e-07,-196.02,100,1,0.810951,100,1.33611,0.00905167
-72.4616,0.01,60.0802,0.00779197,0.0105991,1.0023,-72.7428147663,3793.58512181,3793.58512181,99.7702643364,102.93,-72.7428147663,0.1,-72.7428147663,99.7724571857,0.998109,2.30359e-07,-197.745,100,1,0.777724,100,1.05791,0.00229489
-69.8984,0.01,49.3139,0.0096087,0.0111709,1.00163,-70.1086569646,2577.66744119,2577.66744119,99.8373060258,100.01,-70.1086569646,0.1,-70.1086569646,99.8904925712,1.00051,1.10751e-07,-195.14,100,1,0.961361,100,1.11766,0.00110864
-75.2404,0.01,65.076,0.00744697,0.0160494,1.00946,-76.4971275346,4972.97384421,4972.97384421,99.0625755418,107.05,-76.4971275346,0.1,-76.4971275346,99.0828730796,0.99927,9.34952e-07,-200.974,100,1,0.744153,100,1.60377,0.00933587
-65.1104,0.01,35.4092,0.00953814,0.0123928,1.00223,-65.3965288696,1372.44991726,1372.44991726,99.7770997466,93.73,-65.3965288696,0.1,-65.3965288696,99.7286056568,1.00118,2.7489e-07,-190.39,100,1,0.954944,100,1.24075,0.00275542
-76.2724,0.01,67.3892,0.00833831,0.0124196,1.00572,-76.9853701445,4975.90628891,4975.90628891,99.4317227502,107.19,-76.9853701445,0.1,-76.9853701445,99.5356077777,1.0017,4.71272e-07,-201.771,100,1,0.835249,100,1.24407,0.00472876
-66.0164,0.01,41.0959,0.00540559,0.0119566,1.01113,-67.5661604747,2607.10686752,2607.10686752,98.8990555282,96.08,-67.5661604747,0.1,-67.5661604747,98.9373860262,1.01415,1.08487e-06,-191.85,100,1,0.548206,100,1.21258,0.0111578
-66.1778,0.01,35.3682,0.00952173,0.0119666,1.00224,-66.4659757149,1377.53953726,1377.53953726,99.7766487705,95.74,-66.4659757149,0.1,-66.4659757149,99.7657596301,1.00246,2.37178e-07,-191.458,100,1,0.954513,100,1.1996,0.00238346
-78.716,0.01,73.3867,0.00621221,0.0112371,1.01051,-80.0612591013,6123.81813598,6123.81813598,98.9600393452,111.88,-80.0612591013,0.1,-80.0612591013,98.9370755096,0.994911,1.08518e-06,-204.514,100,1,0.618059,100,1.11799,0.0107417
-68.0895,0.01,48.1676,0.00876696,0.0130564,1.00328,-68.5225611259,2570.60924928,2570.60924928,99.6732930106,97.87,-68.5225611259,0.1,-68.5225611259,99.5092422359,1.00192,4.98156e-07,-193.437,100,1,0.878383,100,1.30815,0.00500074
-87.8204,0.01,90.3857,0.0042895,0.0128794,1.02187,-90.3222765471,9472.73704969,9472.73704969,97.8601811425,123.06,-90.3222765471,0.1,-90.3222765471,97.6179973063,1.00398,2.46475e-06,-214.324,100,1,0.430659,100,1.29307,0.0248443
-67.8198,0.01,49.1974,0.0096169,0.0114786,1.00165,-68.0249591349,2617.08417234,2617.08417234,99.8354049146,96.4,-68.0249591349,0.1,-68.0249591349,99.8859578339,0.994383,1.15286e-07,-193.056,100,1,0.956289,100,1.14141,0.00113995
-82.1637,0.01,81.059,0.00856247,0.0138771,1.00914,-83.3240978023,7277.78170151,7277.78170151,99.0940778569,114.84,-83.3240978023,0.1,-83.3240978023,99.0771272534,0.999355,9.40894e-07,-207.877,100,1,0.855695,100,1.38682,0.00939682
-71.7078,0.01,59.3287,0.00941218,0.0135522,1.00365,-72.180350536,3810.73100173,3810.73100173,99.6363915379,101.75,-72.180350536,0.1,-72.180350536,99.5856695364,1.00191,4.20243e-07,-197.078,100,1,0.943016,100,1.35781,0.00421849
-75.4447,0.01,65.822,0.00890957,0.0180888,1.00861,-76.560728734,4987.02287311,4987.02287311,99.1463606479,107.19,-76.560728734,0.1,-76.560728734,98.4613503067,1.02,1.57849e-06,-201.125,100,1,0.908774,100,1.84505,0.0164226
-75.1111,0.01,65.6337,0.00812017,0.0125759,1.00812,-76.1294592604,4987.67592293,4987.67592293,99.1941708137,106.46,-76.1294592604,0.1,-76.1294592604,99.2813085707,1.00627,7.31201e-07,-200.76,100,1,0.817108,100,1.26547,0.00740399
-69.4623,0.01,47.6301,0.00851863,0.0109819,1.00334,-69.8723143698,2567.03721826,2567.03721826,99.6670520544,100.54,-69.8723143698,0.1,-69.8723143698,99.761649536,1.00562,2.41309e-07,-194.811,100,1,0.856652,100,1.10436,0.0024403
-71.0944,0.01,60.4637,0.00947466,0.011225,1.00121,-71.2465736948,3825.94976827,3825.94976827,99.8790060926,100.28,-71.2465736948,0.1,-71.2465736948,99.8906922082,0.995505,1.10528e-07,-196.313,100,1,0.943208,100,1.11745,0.00109537
-66.7238,0.01,46.5557,0.00760411,0.0107444,1.00519,-67.3593248416,2616.53253233,2616.53253233,99.4836900319,95.87,-67.3593248416,0.1,-67.3593248416,99.4348031974,1.00221,5.74148e-07,-192.19,100,1,0.762093,100,1.07682,0.0057669
-72.5151,0.01,57.0742,0.00769747,0.0117909,1.00667,-73.3317506403,3835.40085752,3835.40085752,99.3378313167,103.24,-73.3317506403,0.1,-73.3317506403,99.338377144,1.00352,6.72768e-07,-198.073,100,1,0.772459,100,1.18325,0.00677517
-66.6332,0.01,33.3122,0.00706232,0.0105591,1.00312,-67.0138094717,1359.50654872,1359.50654872,99.6889876728,96.82,-67.0138094717,0.1,-67.0138094717,99.7372478117,0.99961,2.66095e-07,-191.97,100,1,0.705956,100,1.0555,0.00265887
-69.5917,0.01,49.1836,0.00933127,0.0145003,1.00271,-69.9359413555,2597.40178413,2597.40178413,99.729520521,99.89,-69.9359413555,0.1,-69.9359413555,99.5629992526,1.00047,4.43372e-07,-194.903,100,1,0.933566,100,1.45071,0.00443789
-78.5091,0.01,71.3163,0.00537659,0.0135017,1.03477,-82.6375555997,7285.33646871,7285.33646871,96.6399432276,114.14,-82.6375555997,0.1,-82.6375555997,96.4513503954,0.962433,3.71636e-06,-205.807,100,1,0.517461,100,1.29945,0.0344238
-64.7825,0.01,32.265,0.00755922,0.0117683,1.00374,-65.240639974,1352.98717981,1352.98717981,99.6277413458,94.31,-65.240639974,0.1,-65.240639974,99.4673309214,0.999819,5.40939e-07,-190.123,100,1,0.755785,100,1.17662,0.00540743
-75.6959,0.01,65.3452,0.0067708,0.0126685,1.0091,-76.936236593,4970.40124997,4970.40124997,99.0985380127,107.54,-76.936236593,0.1,-76.936236593,99.0244791553,1.01698,9.95081e-07,-201.405,100,1,0.688578,100,1.28836,0.0102916
-69.7764,0.01,49.1475,0.00892135,0.0110642,1.00119,-69.9273913658,2578.39862313,2578.39862313,99.8812061794,99.96,-69.9273913658,0.1,-69.9273913658,99.9101352405,1.00932,9.08305e-08,-194.99,100,1,0.900446,100,1.11672,0.000925307
-69.6285,0.01,48.9695,0.00949358,0.0114107,1.00189,-69.8730224963,2598.23521654,2598.23521654,99.8114927435,99.61,-69.8730224963,0.1,-69.8730224963,99.8507487388,0.999025,1.50968e-07,-194.881,100,1,0.948433,100,1.13995,0.00150674
-67.7814,0.01,45.1437,0.00635131,0.0109292,1.00744,-68.8713790964,2593.77705702,2593.77705702,99.2612506863,98.27,-68.8713790964,0.1,-68.8713790964,99.0872917749,0.993523,9.30469e-07,-193.381,100,1,0.631018,100,1.08584,0.00918455
-67.2237,0.01,50.2295,0.00964296,0.0111932,1.00116,-67.3739806536,2616.68322148,2616.68322148,99.8839415576,96.06,-67.3739806536,0.1,-67.3739806536,99.9140425777,0.998325,8.68904e-08,-192.407,100,1,0.962681,100,1.11745,0.000865996
-77.2885,0.01,74.012,0.00691467,0.0118825,1.01038,-78.5845260297,6202.22447118,6202.22447118,98.9728710341,108.84,-78.5845260297,0.1,-78.5845260297,99.03433435,1.00875,9.84921e-07,-203.078,100,1,0.697518,100,1.19865,0.0100223
-87.7031,0.01,92.8277,0.00671414,0.0113167,1.01237,-89.1107438283,9522.56386525,9522.56386525,98.7785809203,121.12,-89.1107438283,0.1,-89.1107438283,98.8126143796,0.993244,1.21378e-06,-213.617,100,1,0.666879,100,1.12402,0.0119744
-73.3201,0.01,63.3112,0.00480539,0.0118465,1.01505,-75.1045564461,5024.51374339,5024.51374339,98.5174711971,105.15,-75.1045564461,0.1,-75.1045564461,98.6589454088,0.986734,1.37301e-06,-199.401,100,1,0.474164,100,1.16894,0.0133682
-75.1603,0.01,64.7463,0.00251375,0.0114757,1.02405,-79.4107970311,6162.31632854,6162.31632854,97.6519140856,110.36,-79.4107970311,0.1,-79.4107970311,97.2246141744,0.998325,2.88347e-06,-201.799,100,1,0.250954,100,1.14565,0.0287382
-79.1409,0.01,76.5671,0.00910282,0.0133244,1.00215,-79.4095545396,6131.39598727,6131.39598727,99.7853723201,110.82,-79.4095545396,0.1,-79.4095545396,99.7164837815,0.999577,2.87227e-07,-204.416,100,1,0.909897,100,1.33187,0.00286984
-71.445,0.01,55.6397,0.00737936,0.0135098,1.00882,-72.5523107508,3816.46464948,3816.46464948,99.1256470676,102.05,-72.5523107508,0.1,-72.5523107508,99.0620799354,1.01915,9.56391e-07,-197.135,100,1,0.75207,100,1.37685,0.00993379
-72.2656,0.01,53.6196,0.00781303,0.0142538,1.01148,-73.7148594701,3797.73800279,3797.73800279,98.8652767131,103.64,-73.7148594701,0.1,-73.7148594701,98.8497912658,0.988763,1.17534e-06,-198.122,100,1,0.772524,100,1.40937,0.0114907
-71.2688,0.01,54.7029,0.00746577,0.0129182,1.0098,-72.5397448999,3809.36411168,3809.36411168,99.0298657055,102.67,-72.5397448999,0.1,-72.5397448999,98.9749925749,1.01018,1.04608e-06,-197.022,100,1,0.754175,100,1.30497,0.0106748
-82.4541,0.01,77.7033,0.00550717,0.0122526,1.01935,-84.7198082921,7223.9648788,7223.9648788,98.101565886,116.76,-84.7198082921,0.1,-84.7198082921,97.7747964893,0.975046,2.29883e-06,-208.8,100,1,0.536975,100,1.19468,0.0218553
-75.4818,0.01,65.1173,0.0063824,0.0119726,1.01015,-76.7396702307,4961.06573788,4961.06573788,98.9951212915,107.8,-76.7396702307,0.1,-76.7396702307,98.7911582013,0.979315,1.23598e-06,-201.258,100,1,0.625038,100,1.17249,0.0118538
-65.1521,0.01,25.3584,0.00628911,0.0108977,1.0074,-66.2270882349,1345.95843379,1345.95843379,99.2651033428,95.41,-66.2270882349,0.1,-66.2270882349,99.1213179153,1.00297,8.95445e-07,-190.749,100,1,0.630776,100,1.093,0.00900763
-79.081,0.01,74.6659,0.00855715,0.0141051,1.00674,-79.9273400015,6137.24594515,6137.24594515,99.330314959,111.05,-79.9273400015,0.1,-79.9273400015,99.1400028261,0.996057,8.76183e-07,-204.645,100,1,0.852341,100,1.40495,0.00869287
-66.086,0.01,34.961,0.0091168,0.0116166,1.00208,-66.3507503371,1366.07015597,1366.07015597,99.7923641296,95.97,-66.3507503371,0.1,-66.3507503371,99.8124845803,0.999243,1.8977e-07,-191.356,100,1,0.910989,100,1.16078,0.00189482
-80.6068,0.01,76.9448,0.00603902,0.013357,1.02101,-83.1212899972,7265.72245128,7265.72245128,97.9425155998,115.06,-83.1212899972,0.1,-83.1212899972,98.1663375687,1.00861,1.8868e-06,-207.063,100,1,0.6091,100,1.34719,0.0191942
-69.8962,0.01,48.2172,0.00759825,0.0105182,1.00363,-70.3489292708,2580.97384246,2580.97384246,99.6383679211,100.13,-70.3489292708,0.1,-70.3489292708,99.6407089656,1.00879,3.64255e-07,-195.264,100,1,0.766507,100,1.06107,0.00370689
-70.4222,0.01,53.0651,0.00587133,0.0112672,1.01441,-72.2364064758,3809.61511414,3809.61511414,98.5790509551,102.18,-72.2364064758,0.1,-72.2364064758,98.3929258007,1.00103,1.6498e-06,-196.463,100,1,0.587737,100,1.12788,0.016532
-77.2386,0.01,70.2946,0.00831088,0.0181643,1.01392,-79.0462793297,6162.62382365,6162.62382365,98.6274518103,109.54,-79.0462793297,0.1,-79.0462793297,98.2979375803,1.00969,1.74905e-06,-203.249,100,1,0.83914,100,1.83403,0.017831
-66.2876,0.01,36.0429,0.00969,0.0107152,1.00063,-66.3641564499,1367.6674469,1367.6674469,99.9371804294,95.02,-66.3641564499,0.1,-66.3641564499,99.9447926235,1.00005,5.58126e-08,-191.459,100,1,0.969049,100,1.07157,0.000558182
-75.6983,0.01,65.1178,0.00831974,0.012091,1.00869,-76.8005426767,4974.31932075,4974.31932075,99.1383459964,107.52,-76.8005426767,0.1,-76.8005426767,99.3032168799,1.0011,7.08742e-07,-201.384,100,1,0.832886,100,1.21043,0.00710298
-74.781,0.01,67.6478,0.0087971,0.011877,1.00441,-75.3699959882,4990.79059613,4990.79059613,99.561228863,105.28,-75.3699959882,0.1,-75.3699959882,99.7113040391,1.00427,2.92429e-07,-200.196,100,1,0.883466,100,1.19277,0.00294931
-68.4124,0.01,48.8868,0.003652,0.0122777,1.01972,-71.5503352639,3820.90571939,3820.90571939,98.0661054188,101.1,-71.5503352639,0.1,-71.5503352639,98.345617698,1.01199,1.69919e-06,-194.781,100,1,0.369578,100,1.24249,0.0174017
-77.1484,0.01,73.2134,0.00906206,0.0172923,1.00951,-78.3924880375,6176.56630268,6176.56630268,99.0577910958,108.54,-78.3924880375,0.1,-78.3924880375,98.63939626,1.00785,1.3933e-06,-202.894,100,1,0.913322,100,1.74281,0.0141526
-76.9337,0.01,69.1048,0.00922979,0.0118392,1.00187,-77.1627515745,4976.88652651,4976.88652651,99.8130247746,108.22,-77.1627515745,0.1,-77.1627515745,99.7296572239,1.00848,2.7385e-07,-202.194,100,1,0.930807,100,1.19396,0.00278515
-69.2822,0.01,49.4052,0.00946998,0.0114783,1.0013,-69.4460678393,2606.2700086,2606.2700086,99.8704445151,99.26,-69.4460678393,0.1,-69.4460678393,99.884893077,1.00167,1.16437e-07,-194.503,100,1,0.948577,100,1.14974,0.00116825
-78.9871,0.01,72.0195,0.00583221,0.0116024,1.01604,-80.8086947459,6122.51206773,6122.51206773,98.4214059725,111.91,-80.8086947459,0.1,-80.8086947459,98.6740281158,0.9964,1.35736e-06,-205.127,100,1,0.581121,100,1.15607,0.013476
-77.1395,0.01,66.2603,0.00496853,0.0117449,1.02336,-80.5349060142,6134.31773505,6134.31773505,97.7174244402,111.92,-80.5349060142,0.1,-80.5349060142,97.6469504091,1.00861,2.4341e-06,-203.735,100,1,0.501131,100,1.18461,0.0247621
-73.9972,0.01,57.0426,0.00775523,0.0118134,1.00631,-74.8284001331,3787.92307912,3787.92307912,99.3727225773,105.85,-74.8284001331,0.1,-74.8284001331,99.3197055923,0.985723,6.91898e-07,-199.507,100,1,0.76445,100,1.16447,0.00672282
-81.3015,0.01,83.247,0.00898458,0.01259,1.00442,-81.8769671386,7338.79404253,7338.79404253,99.5601890177,112.58,-81.8769671386,0.1,-81.8769671386,99.702787525,0.991169,3.01127e-07,-206.72,100,1,0.890523,100,1.24788,0.00295832
-82.3162,0.01,84.383,0.00940061,0.0110053,1.00181,-82.5401311149,7304.07223183,7304.07223183,99.8194978282,113.55,-82.5401311149,0.1,-82.5401311149,99.891480583,0.996667,1.09743e-07,-207.572,100,1,0.936928,100,1.09687,0.00109013
-60.8872,0.01,9.65709,0.00923898,0.0120802,1.00507,-61.0247212294,93.714136241,93.714136241,99.4954659782,88.9,-61.0247212294,0.1,-61.0247212294,99.6771407504,0.990994,3.27167e-07,-87.733,100,1,0.915577,100,1.19714,0.00321301
-79.1236,0.01,73.0338,0.00419648,0.011678,1.03134,-82.8830710414,7305.20264767,7305.20264767,96.9609096003,114.21,-82.8830710414,0.1,-82.8830710414,97.518802951,1.01262,2.57006e-06,-206.212,100,1,0.424943,100,1.18253,0.0263532
-69.553,0.01,46.5864,0.00876293,0.012887,1.00466,-70.1428938016,2590.83566229,2590.83566229,99.5365856466,99.72,-70.1428938016,0.1,-70.1428938016,99.3791170449,1.00713,6.31071e-07,-194.987,100,1,0.882538,100,1.29788,0.00640098
-68.2309,0.01,48.8325,0.00944388,0.0145295,1.00245,-68.5409821627,2599.33292561,2599.33292561,99.7557896499,97.59,-68.5409821627,0.1,-68.5409821627,99.5498227694,1.0106,4.56771e-07,-193.525,100,1,0.954396,100,1.46835,0.00466503
-65.0351,0.01,35.7311,0.00968496,0.0109026,1.00076,-65.1302633902,1368.25615403,1368.25615403,99.9240260794,93.67,-65.1302633902,0.1,-65.1302633902,99.9123375797,1.00455,8.8659e-08,-190.217,100,1,0.972906,100,1.09523,0.000894682
-70.6568,0.01,57.7234,0.00777923,0.0116954,1.0064,-71.4710714033,3806.52525205,3806.52525205,99.3640592559,100.81,-71.4710714033,0.1,-71.4710714033,99.3935150797,1.00054,6.16328e-07,-196.178,100,1,0.778341,100,1.17017,0.0061699
-73.2286,0.01,58.4583,0.0071394,0.01094,1.00393,-73.8275314705,3785.93712703,3785.93712703,99.6083873968,104.39,-73.8275314705,0.1,-73.8275314705,99.5015596478,0.993339,5.06001e-07,-198.603,100,1,0.709185,100,1.08671,0.00499282
-85.3064,0.01,82.7873,0.00819648,0.013536,1.00372,-85.7688699427,7178.99509176,7178.99509176,99.6291020836,118.17,-85.7688699427,0.1,-85.7688699427,99.5681810689,1.0085,4.38063e-07,-210.681,100,1,0.826616,100,1.36511,0.00445542
-71.1088,0.01,49.1659,0.00292096,0.0132176,1.03728,-76.8581396094,4958.54696212,4958.54696212,96.4056226561,107.26,-76.8581396094,0.1,-76.8581396094,96.3832799287,1.01168,3.79036e-06,-198.563,100,1,0.295508,100,1.33719,0.0387941
-72.6359,0.01,57.7403,0.00807194,0.0153979,1.00511,-73.2933175364,3813.84062855,3813.84062855,99.4917606203,103.24,-73.2933175364,0.1,-73.2933175364,99.2815965402,1.00205,7.30916e-07,-198.096,100,1,0.808853,100,1.54295,0.00733922
-71.5813,0.01,57.3723,0.00870373,0.0136235,1.00696,-72.5077349411,3799.09442193,3799.09442193,99.3085956677,102.34,-72.5077349411,0.1,-72.5077349411,98.9616863322,1.01579,1.05983e-06,-197.166,100,1,0.884115,100,1.38386,0.0109356
-76.7155,0.01,71.3475,0.00680631,0.0112007,1.0154,-78.4687342602,6180.24225073,6180.24225073,98.4837790611,108.54,-78.4687342602,0.1,-78.4687342602,98.9643531116,1.01275,1.05706e-06,-202.818,100,1,0.689306,100,1.13434,0.0108417
-67.0754,0.01,49.7598,0.00750421,0.011064,1.0017,-67.2894253977,2628.09728363,2628.09728363,99.8301178298,95.75,-67.2894253977,0.1,-67.2894253977,99.7691122481,0.992119,2.33737e-07,-192.316,100,1,0.744506,100,1.09768,0.00230067
-76.052,0.01,62.6406,0.00276842,0.0120523,1.03747,-80.2807581444,6110.88259989,6110.88259989,96.388640983,111.73,-80.2807581444,0.1,-80.2807581444,95.4898348733,0.986466,4.77091e-06,-203.517,100,1,0.273095,100,1.18892,0.0464264
-76.0446,0.01,61.3854,0.00537253,0.0114188,1.01444,-77.8002161959,4936.29979278,4936.29979278,98.5768731069,109.12,-77.8002161959,0.1,-77.8002161959,98.5374400524,1.00071,1.49925e-06,-202.086,100,1,0.537637,100,1.14269,0.015014
-68.8633,0.01,48.9433,0.00947017,0.0114483,1.00256,-69.1950726974,2621.7878294,2621.7878294,99.7449245309,98.5,-69.1950726974,0.1,-69.1950726974,99.8385611779,0.992105,1.63334e-07,-194.163,100,1,0.93954,100,1.13579,0.00160765
-81.9793,0.01,81.7111,0.00792355,0.0134414,1.00879,-83.0968340586,7290.59817546,7290.59817546,99.128423216,114.34,-83.0968340586,0.1,-83.0968340586,99.3057299874,1.00391,7.06164e-07,-207.671,100,1,0.795457,100,1.34941,0.00711703
-70.911,0.01,58.1612,0.00724924,0.0113193,1.00473,-71.4805219515,3828.32905343,3828.32905343,99.529487923,100.83,-71.4805219515,0.1,-71.4805219515,99.5483264484,0.984368,4.58277e-07,-196.348,100,1,0.713592,100,1.11424,0.00444062
-78.8381,0.01,73.3288,0.00730372,0.0156169,1.0094,-80.0853865102,6119.33238779,6119.33238779,99.0690335222,111.53,-80.0853865102,0.1,-80.0853865102,98.7784847954,0.986733,1.24915e-06,-204.568,100,1,0.720682,100,1.54097,0.0121622
-74.1195,0.01,59.376,0.00605839,0.011676,1.01926,-76.6240851447,4996.57692021,4996.57692021,98.1106071306,107.57,-76.6240851447,0.1,-76.6240851447,98.6004034878,1.01505,1.4338e-06,-200.458,100,1,0.614956,100,1.18517,0.0147728
-76.2443,0.01,76.2896,0.0082497,0.0126705,1.00422,-76.7903241603,6235.19229378,6235.19229378,99.5802453191,105.97,-76.7903241603,0.1,-76.7903241603,99.478246579,1.00013,5.29796e-07,-201.65,100,1,0.825077,100,1.26721,0.00529934
-82.3306,0.01,81.6816,0.0092612,0.0135874,1.00652,-83.1665353453,7288.44103346,7288.44103346,99.35220849,114.32,-83.1665353453,0.1,-83.1665353453,99.2788062171,0.998846,7.33756e-07,-207.881,100,1,0.925051,100,1.35718,0.00732063
-71.0257,0.01,56.7185,0.00813299,0.0142163,1.00766,-72.0003006214,3811.7710978,3811.7710978,99.2397729102,101.6,-72.0003006214,0.1,-72.0003006214,98.9804441397,1.00207,1.04045e-06,-196.646,100,1,0.814985,100,1.42458,0.0104477
-77.6717,0.01,73.9465,0.00816439,0.0128128,1.00894,-78.7742163442,6171.50043918,6171.50043918,99.1136891511,109.58,-78.7742163442,0.1,-78.7742163442,99.1322267891,1.0164,8.84204e-07,-203.372,100,1,0.829829,100,1.30229,0.00913444
-81.8279,0.01,79.6068,0.00889844,0.0155824,1.01306,-83.5359725666,7276.65914643,7276.65914643,98.7105138023,115.42,-83.5359725666,0.1,-83.5359725666,98.5532328307,0.991386,1.48285e-06,-207.785,100,1,0.882179,100,1.54482,0.0145741
-74.6853,0.01,66.4809,0.00789884,0.0124611,1.00864,-75.7965267341,5018.84584598,5018.84584598,99.1438178477,105.75,-75.7965267341,0.1,-75.7965267341,99.0673002442,1.00287,9.51e-07,-200.367,100,1,0.792148,100,1.24968,0.00956458
-61.0719,0.01,10.3404,0.00690545,0.0108922,1.00492,-61.2077629495,109.703401874,109.703401874,99.5103728011,88.89,-61.2077629495,0.1,-61.2077629495,99.3444463878,0.991077,6.66539e-07,-87.3407,100,1,0.684384,100,1.0795,0.00654697
