AvgVanillaIw,VarRet,AvgEpLen,J,ESSClassic,VarDiscRet,AvgRet,MaxNormIw,AvgNormIw,eRenyi2,VarJ,MinNormIw,MinVanillaIw,AvgDiscRet,VarNormIw,BatchSize,IterType,ESSRenyi,EpsThisIter,MaxVanillaIw,Bound,VanillaAvgRet,VarVanillaIw
1.0,161032.70079214656,500.0,445.22476,200.00000010221265,161032.70079214656,464.3841849864211,0.005,0.0049999994,1.0,375.24078,0.005,1.0,464.3841849864211,2.179301e-19,500,2,500.0,100,1.0,345.10312,464.3841849864211,
1.0,126982.72757463659,500.0,441.30154,299.999969473632,126982.72757463659,433.45494390222063,0.0033333334,0.0033333336,1.0,368.518,0.0033333334,1.0,433.45494390222063,5.4391416e-20,500,2,500.0,100,1.0,359.55255,433.45494390222063,
1.0,200769.41383748382,500.0,440.3949,400.0,200769.41383748382,437.67517063043744,0.0025,0.0024999997,1.0,389.2904,0.0025,1.0,437.67517063043744,5.434597e-20,500,2,500.0,100,1.0,369.5982,437.67517063043744,
1.0,195466.97586028872,500.0,449.73264,500.00000664260017,195466.97586028872,487.08325640991023,0.002,0.0020000003,1.0,400.36093,0.002,1.0,487.08325640991023,5.431875e-20,500,1,500.0,100,1.0,386.41016,487.08325640991023,
1.0,170572.79614572745,500.0,445.48328,100.0,170572.79614572745,445.48329836335665,0.01,0.009999998,1.0,410.9344,0.01,1.0,445.48329836335665,3.5044917e-18,500,2,500.0,100,1.0,299.20023,445.48329836335665,
1.0,185008.34004777748,500.0,449.40625,200.00000010221265,185008.34004777748,453.3292836047792,0.005,0.0049999994,1.0,419.55698,0.005,1.0,453.3292836047792,2.179301e-19,500,2,500.0,100,1.0,345.9685,453.3292836047792,
1.0,142741.2603735741,500.0,448.3477,299.999969473632,142741.2603735741,446.23050072736703,0.0033333334,0.0033333336,1.0,405.53534,0.0033333334,1.0,446.23050072736703,5.4391416e-20,500,2,500.0,100,1.0,363.89114,446.23050072736703,
1.0,165861.44391975444,500.0,458.83868,400.0,165861.44391975444,490.31171096058546,0.0025,0.0024999997,1.0,405.86334,0.0025,1.0,490.31171096058546,5.434597e-20,500,2,500.0,100,1.0,385.69714,490.31171096058546,
1.0,144034.05323215656,500.0,459.85327,500.00000664260017,144034.05323215656,463.9114279222985,0.002,0.0020000003,1.0,400.37848,0.002,1.0,463.9114279222985,5.431875e-20,500,1,500.0,100,1.0,394.4335,463.9114279222985,
1.0,161575.3776930132,500.0,465.41953,100.0,161575.3776930132,465.41955380811845,0.01,0.009999998,1.0,399.94952,0.01,1.0,465.41955380811845,3.5044917e-18,500,2,500.0,100,1.0,354.91077,465.41955380811845,
1.0,153071.10064626232,500.0,488.84363,200.00000010221265,153071.10064626232,512.2677775547718,0.005,0.0049999994,1.0,395.34628,0.005,1.0,512.2677775547718,2.179301e-19,500,2,500.0,100,1.0,398.47433,512.2677775547718,
1.0,177519.3263657413,500.0,477.13754,299.999969473632,177519.3263657413,453.72534245113025,0.0033333334,0.0033333336,1.0,403.80017,0.0033333334,1.0,453.72534245113025,5.4391416e-20,500,2,500.0,100,1.0,403.35132,453.72534245113025,
1.0,152793.90470284084,500.0,469.93982,400.0,152793.90470284084,448.34665283954126,0.0025,0.0024999997,1.0,400.32843,0.0025,1.0,448.34665283954126,5.434597e-20,500,2,500.0,100,1.0,406.0391,448.34665283954126,
1.0,138182.6461885218,500.0,471.2801,500.00000664260017,138182.6461885218,476.64104112304744,0.002,0.0020000003,1.0,394.43332,0.002,1.0,476.64104112304744,5.431875e-20,500,1,500.0,100,1.0,414.12555,476.64104112304744,
1.0,144862.25041085912,500.0,405.7608,100.0,144862.25041085912,405.76083006992104,0.01,0.009999998,1.0,378.69992,0.01,1.0,405.76083006992104,3.5044917e-18,500,2,500.0,100,1.0,300.27643,405.76083006992104,
1.0,128953.71741750481,500.0,424.29425,200.00000010221265,128953.71741750481,442.8277258156003,0.005,0.0049999994,1.0,368.62228,0.005,1.0,442.8277258156003,2.179301e-19,500,2,500.0,100,1.0,336.4494,442.8277258156003,
1.0,169878.07618180325,500.0,424.29944,299.999969473632,169878.07618180325,424.30972687100274,0.0033333334,0.0033333336,1.0,382.9465,0.0033333334,1.0,424.30972687100274,5.4391416e-20,500,2,500.0,100,1.0,352.57443,424.30972687100274,
1.0,156379.17934851543,500.0,423.641,400.0,156379.17934851543,421.6658576915734,0.0025,0.0024999997,1.0,385.60492,0.0025,1.0,421.6658576915734,5.434597e-20,500,2,500.0,100,1.0,361.5253,421.6658576915734,
1.0,140417.72815504821,500.0,428.89258,500.00000664260017,140417.72815504821,449.8986504749908,0.002,0.0020000003,1.0,383.231,0.002,1.0,449.8986504749908,5.431875e-20,500,1,500.0,100,1.0,367.7987,449.8986504749908,
1.0,139911.91713328625,500.0,355.46957,100.0,139911.91713328625,355.4695660645407,0.01,0.009999998,1.0,372.17307,0.01,1.0,355.4695660645407,3.5044917e-18,500,2,500.0,100,1.0,256.95947,355.4695660645407,
1.0,163586.4822270428,500.0,415.9619,200.00000010221265,163586.4822270428,476.4542885677921,0.005,0.0049999994,1.0,392.28946,0.005,1.0,476.4542885677921,2.179301e-19,500,2,500.0,100,1.0,334.31982,476.4542885677921,
1.0,147806.29610232066,500.0,444.7232,299.999969473632,147806.29610232066,502.24567396944775,0.0033333334,0.0033333336,1.0,391.18347,0.0033333334,1.0,502.24567396944775,5.4391416e-20,500,2,500.0,100,1.0,366.11835,502.24567396944775,
1.0,161608.96419801094,500.0,446.40994,400.0,161608.96419801094,451.47035852754084,0.0025,0.0024999997,1.0,393.4147,0.0025,1.0,451.47035852754084,5.434597e-20,500,2,500.0,100,1.0,378.33612,451.47035852754084,
1.0,170020.97291990524,500.0,456.50812,500.00000664260017,170020.97291990524,496.90059182261075,0.002,0.0020000003,1.0,397.35648,0.002,1.0,496.90059182261075,5.431875e-20,500,1,500.0,100,1.0,395.30655,496.90059182261075,
1.0,179410.82017002907,500.0,439.04105,100.0,179410.82017002907,439.04105660814633,0.01,0.009999998,1.0,421.44598,0.01,1.0,439.04105660814633,3.5044917e-18,500,2,500.0,100,1.0,321.85016,439.04105660814633,
1.0,140445.8596772083,500.0,419.05777,200.00000010221265,140445.8596772083,399.07453560083746,0.005,0.0049999994,1.0,398.4073,0.005,1.0,399.07453560083746,2.179301e-19,500,2,500.0,100,1.0,336.19128,399.07453560083746,
1.0,158052.41398007912,500.0,412.50296,299.999969473632,158052.41398007912,399.3931621907746,0.0033333334,0.0033333336,1.0,397.5703,0.0033333334,1.0,399.3931621907746,5.4391416e-20,500,2,500.0,100,1.0,344.84277,399.3931621907746,
1.0,173288.04721553248,500.0,439.87152,400.0,173288.04721553248,521.97759143406,0.0025,0.0024999997,1.0,404.577,0.0025,1.0,521.97759143406,5.434597e-20,500,2,500.0,100,1.0,381.27606,521.97759143406,
1.0,154746.10229048293,500.0,439.77017,500.00000664260017,154746.10229048293,439.3644321535957,0.002,0.0020000003,1.0,401.9774,0.002,1.0,439.3644321535957,5.431875e-20,500,1,500.0,100,1.0,378.28442,439.3644321535957,
1.0,127119.26032633579,500.0,474.51816,100.0,127119.26032633579,474.5181737798011,0.01,0.009999998,1.0,354.7507,0.01,1.0,474.5181737798011,3.5044917e-18,500,2,500.0,100,1.0,361.3873,474.5181737798011,
1.0,163309.81479867923,500.0,468.72437,200.00000010221265,163309.81479867923,462.9306444119167,0.005,0.0049999994,1.0,379.20438,0.005,1.0,462.9306444119167,2.179301e-19,500,2,500.0,100,1.0,378.1567,462.9306444119167,
1.0,146116.77091856542,500.0,446.9658,299.999969473632,146116.77091856542,403.44855715371153,0.0033333334,0.0033333336,1.0,380.8272,0.0033333334,1.0,403.44855715371153,5.4391416e-20,500,2,500.0,100,1.0,373.0176,403.44855715371153,
1.0,160172.9013683941,500.0,450.79498,400.0,160172.9013683941,462.28268920714385,0.0025,0.0024999997,1.0,385.30356,0.0025,1.0,462.28268920714385,5.434597e-20,500,2,500.0,100,1.0,386.75397,462.28268920714385,
1.0,140858.98608509815,500.0,446.48273,500.00000664260017,140858.98608509815,429.23361416634054,0.002,0.0020000003,1.0,383.0555,0.002,1.0,429.23361416634054,5.431875e-20,500,1,500.0,100,1.0,389.20273,429.23361416634054,
1.0,150350.6929945009,500.0,417.45392,100.0,150350.6929945009,417.4539167214641,0.01,0.009999998,1.0,385.8072,0.01,1.0,417.4539167214641,3.5044917e-18,500,2,500.0,100,1.0,290.1867,417.4539167214641,
1.0,169823.46236471407,500.0,408.47348,200.00000010221265,169823.46236471407,399.4930892223709,0.005,0.0049999994,1.0,398.20453,0.005,1.0,399.4930892223709,2.179301e-19,500,2,500.0,100,1.0,318.482,399.4930892223709,
1.0,125644.93990734436,500.0,441.14264,299.999969473632,125644.93990734436,506.4808130009314,0.0033333334,0.0033333336,1.0,386.40475,0.0033333334,1.0,506.4808130009314,5.4391416e-20,500,2,500.0,100,1.0,367.6649,506.4808130009314,
1.0,166112.70536713587,500.0,454.653,400.0,166112.70536713587,495.1843572256351,0.0025,0.0024999997,1.0,391.97186,0.0025,1.0,495.1843572256351,5.434597e-20,500,2,500.0,100,1.0,391.0194,495.1843572256351,
1.0,195278.7346616299,500.0,459.07574,500.00000664260017,195278.7346616299,476.7665974907454,0.002,0.0020000003,1.0,402.06592,0.002,1.0,476.7665974907454,5.431875e-20,500,1,500.0,100,1.0,402.16013,476.7665974907454,
