Bound,ReturnStepMax,EmpiricalD2,ReturnMeanIW,InitialReturnStd,TimeElapsed,Weights,EpRewMean,EpisodesSoFar,MeanD2w0t,MinIW,StdD2w0t,InitialBound,InitialReturnMin,MaxIW,ReturnStepMaxmin,EpLenMean,MeanIW,InitialReturnMax,MaxD2w0t,EpThisIter,Iteration,MinD2w0t,TimestepsSoFar,StdIW,InitialReturnMean,J_sample_variance
-108.08832,100.0,1.0060695,-8.2242,10.729168,15864.167893409729,[-1.243 -0.601 -0.047 -0.536  0.335],-24.035565487715647,32900,0.9600022,0.82615197,0.20281006,-108.11919,-37.43525,1.2898813,98.89957,478.64,1.0034717,25.04071,1.0082026,100,329,,8840618,0.05200312,-3.8146972e-08,115.33136
-106.67183,100.0,1.001399,-6.82389,9.438503,15932.804101467133,[-1.243 -0.602 -0.048 -0.536  0.334],-34.170485123470755,33000,0.93729156,0.9144907,0.24373882,-106.68846,-29.582708,1.1109928,98.85408,468.33,1.0029641,21.690361,1.0020542,100,330,,8887451,0.025682626,9.536743e-07,89.29847
-108.92394,100.0,1.0048089,-9.058879,10.934829,16003.877153635025,[-1.244 -0.601 -0.048 -0.536  0.334],-26.99304664531681,33100,0.9472699,0.8725636,0.22857676,-108.94804,-47.345413,1.1816115,98.88574,472.49,1.0061004,23.149595,1.0059968,100,331,,8934700,0.046405353,9.918213e-07,116.84361
-107.54755,100.0,1.0016457,-7.696011,9.5466,16075.482366085052,[-1.244 -0.601 -0.048 -0.534  0.335],-26.380971839066024,33200,0.9745037,0.8803001,0.16015963,-107.56932,-50.488052,1.1070764,98.89163,486.85,0.99773455,18.501413,1.0017692,100,332,,8983385,0.029139714,3.0517577e-07,90.650314
-109.67885,100.0,1.0027573,-9.823483,11.007997,16146.570023536682,[-1.244 -0.601 -0.048 -0.534  0.336],-25.537600964278724,33300,0.9519642,0.8413453,0.21687599,-109.69115,-37.735615,1.1234848,98.89255,475.33,0.9967895,27.506027,1.0033588,100,333,,9030918,0.03869168,-5.722046e-07,125.04717
-107.52041,100.0,1.0180466,-7.587254,11.040293,16215.792804479599,[-1.243 -0.6   -0.048 -0.535  0.336],-25.326260763914384,33400,0.9415817,0.6237398,0.25262165,-107.65874,-50.413944,1.4671619,98.8914,466.44,1.000978,23.351152,1.020455,100,334,,9077562,0.102552,1.7166138e-07,108.80991
-107.76766,100.0,1.0121843,-7.8800693,9.120359,16285.277383804321,[-1.244 -0.602 -0.047 -0.535  0.332],-33.71506447596899,33500,0.9508828,0.7195701,0.22872475,-107.84181,-30.763287,1.2848643,98.857346,472.66,0.99266994,15.667137,1.0154109,100,335,,9124828,0.080231406,-1.6212464e-07,79.703766
-108.313736,100.0,1.0,-8.470316,10.275827,16355.63665175438,[-1.244 -0.603 -0.049 -0.534  0.331],-24.73444567602126,33600,0.95308,0.99999523,0.21146262,-108.31375,-36.490265,1.0000757,98.896194,476.54,1.0000029,24.998379,1.0,100,336,,9172482,2.2278498e-05,-2.0980835e-06,106.66043
-107.41245,100.0,1.0015117,-7.5620947,7.4810715,16428.685283899307,[-1.244 -0.603 -0.049 -0.534  0.331],-20.028449513242354,33700,0.9802014,0.9017323,0.14194673,-107.42959,-22.919495,1.1220334,98.91821,489.73,1.0015134,21.84023,1.0017269,100,337,,9221455,0.02733846,8.773804e-07,56.72695
-108.04163,100.0,1.0049577,-8.175608,10.363876,16497.327008247375,[-1.244 -0.603 -0.049 -0.535  0.33 ],-26.100079112095855,33800,0.94310296,0.81129783,0.23670904,-108.07806,-51.42196,1.1985009,98.88902,470.37,0.9976254,16.652004,1.0058889,100,338,,9268492,0.04967956,-3.33786e-07,102.82304
-108.544136,100.0,1.0179929,-8.623168,10.191677,16568.34076690674,[-1.244 -0.604 -0.049 -0.534  0.329],-19.649315399114144,33900,0.98020893,0.70119905,0.16773425,-108.65702,-38.693233,1.4221947,98.9191,485.79,1.0135208,19.686129,1.0230229,100,339,,9317071,0.101559035,-9.536743e-07,104.34908
-109.58073,100.0,1.0151792,-9.678587,9.8095665,16641.722860336304,[-1.242 -0.604 -0.048 -0.536  0.327],-23.752409604518853,34000,0.990388,0.76793283,0.12899335,-109.63944,-29.562386,1.4253259,98.90338,491.67,0.99478626,23.606949,1.0181559,100,340,,9366238,0.08112013,2.670288e-07,96.48906
-106.99426,100.0,1.0191569,-7.0646777,8.558294,16715.021255254745,[-1.242 -0.604 -0.047 -0.538  0.327],-19.642439406690766,34100,0.99552023,0.70496476,0.11824476,-107.08371,-27.564022,1.6489575,98.92032,493.06,1.0270169,21.59968,1.0229441,100,341,,9415544,0.09393657,9.441376e-07,74.55799
-106.960754,100.0,1.004824,-7.0945797,8.138386,16783.715765953064,[-1.242 -0.603 -0.048 -0.54   0.327],-27.474586476884653,34200,0.9410417,0.8311645,0.24031594,-106.99198,-33.154278,1.2557733,98.882935,469.39,0.99913716,19.110357,1.0057753,100,342,,9462483,0.051381726,-5.1498415e-07,67.09472
-107.74026,100.0,1.0142593,-7.8588595,9.090607,16854.869982004166,[-1.242 -0.604 -0.047 -0.54   0.326],-29.160596891875024,34300,0.95949554,0.72749794,0.2127081,-107.82307,-36.974514,1.2883623,98.877625,476.59,0.9970401,21.917524,1.0245056,100,343,,9510142,0.072159946,7.5340273e-07,80.156815
-107.367455,100.0,1.0050952,-7.5011215,10.925766,16926.713307142258,[-1.237 -0.606 -0.047 -0.541  0.326],-29.757214455707267,34400,0.95718044,0.8108788,0.20826635,-107.402756,-42.69483,1.1739185,98.875336,477.4,0.9926869,29.269436,1.006388,100,344,,9557882,0.04950794,-2.670288e-07,119.35023
-107.52902,100.0,1.0097507,-7.650101,10.269059,16996.608814954758,[-1.239 -0.607 -0.046 -0.542  0.326],-28.3104514121427,34500,0.9528389,0.8179072,0.22222973,-107.57591,-37.83806,1.3285377,98.8806,474.21,1.0084527,22.284836,1.0128888,100,345,,9605303,0.06871536,1.14440915e-07,99.931435
-108.14931,100.0,1.0140874,-8.249169,10.770954,17067.75207924843,[-1.239 -0.608 -0.047 -0.541  0.326],-23.839100814824825,34600,0.9703298,0.72026587,0.18821205,-108.2333,-52.511673,1.3838902,98.90106,481.88,1.006432,29.710796,1.0187747,100,346,,9653491,0.079670675,3.4332277e-07,119.35856
-108.17725,100.0,1.0010803,-8.3292,9.494643,17139.054255008698,[-1.239 -0.604 -0.048 -0.54   0.327],-24.63859707060036,34700,0.9562693,0.90755343,0.20573863,-108.18239,-37.524693,1.0769633,98.89688,477.88,1.0017636,19.67247,1.0013674,100,347,,9701279,0.021859808,-4.5776366e-07,91.31111
-107.28085,100.0,1.0045375,-7.423393,9.583003,17211.33102297783,[-1.239 -0.604 -0.048 -0.54   0.327],-27.680829012579988,34800,0.9737095,0.85067415,0.16617823,-107.31833,-44.71488,1.1986426,98.88605,485.85,1.0021316,19.559292,1.0062099,100,348,,9749864,0.04810709,-6.1035155e-07,94.65987
-107.21835,100.0,1.0017897,-7.367969,9.718398,17282.655838489532,[-1.236 -0.604 -0.047 -0.54   0.327],-23.759886746427256,34900,0.9587259,0.9030847,0.20099252,-107.22545,-31.33385,1.1282691,98.90079,478.95,1.0009171,27.31845,1.0023123,100,349,,9797759,0.029257387,7.6293946e-07,95.981674
-105.9333,100.0,1.0171406,-6.010854,10.222529,17351.468419075012,[-1.236 -0.604 -0.048 -0.54   0.328],-31.034731051099847,35000,0.9436694,0.6830561,0.24767932,-106.026924,-46.384285,1.393211,98.86731,467.79,1.0026422,25.460209,1.0236562,100,350,,9844538,0.094019465,-1.2588501e-06,101.49832
-107.16252,100.0,1.0067028,-7.294452,8.963796,17421.71553850174,[-1.235 -0.604 -0.047 -0.539  0.329],-32.33417655581563,35100,0.94871867,0.80420524,0.22752063,-107.19695,-28.142334,1.3058279,98.86322,472.81,0.99503607,23.314262,1.0099434,100,351,,9891819,0.05841986,-1.5068055e-06,80.21246
-110.1791,100.0,1.0047699,-10.3166065,11.96149,17491.777411699295,[-1.235 -0.604 -0.046 -0.538  0.329],-22.521180167499324,35200,0.9469606,0.8525532,0.22902869,-110.20959,-48.90218,1.2303598,98.90465,472.37,0.99879545,21.239588,1.0063154,100,352,,9939056,0.04912165,-9.727478e-07,136.91525
-107.999664,100.0,1.0075248,-8.128433,8.245832,17563.189655065536,[-1.236 -0.605 -0.046 -0.538  0.328],-20.960951043145425,35300,0.96979845,0.76636493,0.18101332,-108.0291,-28.412373,1.2242938,98.91324,483.17,1.0073055,24.160938,1.0100281,100,353,,9987373,0.059972923,-1.2302398e-06,69.82035
-108.27268,100.0,1.0012914,-8.423254,10.220112,17632.57154774666,[-1.236 -0.604 -0.045 -0.539  0.328],-22.553747193138996,35400,0.97051877,0.901653,0.17097278,-108.28374,-49.85682,1.117708,98.90698,484.95,1.0030756,22.672062,1.0015571,100,354,,10035868,0.02526887,6.8664554e-07,104.03334
-107.92764,100.0,1.0096947,-8.037296,8.407305,17703.725209474564,[-1.236 -0.604 -0.045 -0.538  0.327],-23.261078378172286,35500,0.96097565,0.7727577,0.20544687,-108.00027,-32.012604,1.2327735,98.90271,478.15,0.9934225,20.721241,1.0110687,100,355,,10083683,0.06625582,1.14440915e-07,72.54371
-106.172005,100.0,1.0,-6.328586,11.945871,17772.461280107498,[-1.235 -0.605 -0.045 -0.54   0.33 ],-24.749487645425855,35600,0.933,0.99972004,0.25001666,-106.17204,-56.686844,1.0003631,98.89389,466.5,1.0000104,21.302788,1.0,100,356,,10130333,7.747744e-05,-4.959106e-07,144.14406
-108.348236,100.0,1.0012851,-8.499306,8.514325,17842.91418004036,[-1.235 -0.605 -0.045 -0.54   0.33 ],-19.99866878686866,35700,0.96364576,0.91704136,0.1887836,-108.35434,-27.348892,1.1009165,98.91693,481.52,0.9994336,16.418,1.0016738,100,357,,10178485,0.026483098,-4.5776366e-07,72.43436
-107.19133,100.0,1.0063653,-7.3250804,9.5026655,17912.391503095627,[-1.235 -0.605 -0.045 -0.539  0.33 ],-27.560697688485604,35800,0.9669706,0.78686047,0.18671384,-107.215706,-38.07299,1.186731,98.88565,482.03,0.99211234,23.844364,1.0086535,100,358,,10226688,0.05511744,1.04904174e-07,90.63204
-107.44069,100.0,1.0183296,-7.5201707,9.154313,17983.868332862854,[-1.236 -0.605 -0.044 -0.539  0.33 ],-26.09274298045542,35900,0.98497295,0.7394037,0.15382674,-107.52972,-23.0817,1.4993037,98.89308,488.11,1.007299,21.004135,1.021972,100,359,,10275499,0.088261314,8.5830686e-07,85.47296
-107.79862,100.0,1.0090547,-7.919976,11.10063,18055.537576675415,[-1.235 -0.604 -0.044 -0.541  0.33 ],-26.377626425698512,36000,0.95960486,0.81636524,0.20725407,-107.85595,-43.62375,1.2781274,98.88957,477.72,1.0019208,29.660982,1.0119333,100,360,,10323271,0.059561137,-7.6293944e-08,117.71734
-106.01997,100.0,1.0007684,-6.173072,8.346257,18128.313227415085,[-1.238 -0.605 -0.044 -0.541  0.328],-30.575991112307882,36100,0.95592093,0.93274784,0.20615052,-106.03302,-29.554703,1.0688143,98.87201,477.78,1.0005566,21.046421,1.0009996,100,361,,10371049,0.018553615,4.5776366e-07,69.870094
-108.43306,100.0,1.005121,-8.570186,9.261869,18202.479488134384,[-1.237 -0.605 -0.044 -0.541  0.327],-23.9538638914764,36200,0.9760302,0.82808864,0.16054235,-108.460655,-36.430874,1.1984987,98.901596,486.83,1.0030692,24.96032,1.0066273,100,362,,10419732,0.050057728,-1.14440915e-07,87.00195
-108.013504,100.0,1.0155774,-8.118972,10.324502,18274.935687065125,[-1.237 -0.605 -0.044 -0.542  0.327],-23.415783213459076,36300,0.96838486,0.7494832,0.1948344,-108.09845,-46.7513,1.3930863,98.90254,480.56,1.0097964,20.344164,1.0201149,100,363,,10467788,0.07980681,-1.0490418e-06,102.4346
-106.770195,100.0,1.0157086,-6.8767405,9.658465,18345.936544179916,[-1.237 -0.608 -0.045 -0.543  0.327],-28.72978358301258,36400,0.9476325,0.64650893,0.23794071,-106.84145,-40.402122,1.427423,98.87784,470.36,1.0161273,20.713919,1.0218527,100,364,,10514824,0.08473991,-1.335144e-06,92.487885
-106.53254,100.0,1.0005361,-6.6867223,7.991982,18417.23624777794,[-1.236 -0.606 -0.043 -0.543  0.327],-25.879841929842886,36500,0.9540537,0.946005,0.2099746,-106.5357,-21.604443,1.0573657,98.891464,476.9,1.0005778,23.990002,1.0006857,100,365,,10562514,0.01488033,1.9073486e-08,64.41376
-108.34975,100.0,1.0046548,-8.485373,10.413211,18490.23956131935,[-1.236 -0.606 -0.043 -0.542  0.327],-27.069303638260646,36600,0.9604381,0.82582295,0.20060433,-108.37915,-56.78743,1.141276,98.88699,479.1,0.9986795,18.365145,1.0055637,100,366,,10610424,0.0452183,-1.153946e-06,108.458015
-107.60266,100.0,1.0127317,-7.71348,9.768563,18561.402962207794,[-1.238 -0.606 -0.043 -0.543  0.325],-29.0593891425613,36700,0.9473226,0.72015095,0.23600188,-107.66383,-27.529081,1.3943,98.87656,470.79,1.0002078,17.691214,1.0170681,100,367,,10657503,0.07528018,-6.008148e-07,92.02996
-107.865135,100.0,1.0060495,-7.9922876,9.875036,18634.204564332962,[-1.238 -0.608 -0.044 -0.543  0.324],-24.01894845886416,36800,0.9684394,0.7976201,0.1830747,-107.91946,-53.73527,1.2507744,98.9005,482.75,1.0023198,14.977395,1.0075818,100,368,,10705778,0.055804193,1.8119812e-07,96.26852
-108.114746,100.0,1.0080407,-8.233593,8.456998,18707.52971315384,[-1.239 -0.609 -0.044 -0.544  0.323],-22.78923573706972,36900,0.97031265,0.76779366,0.18094291,-108.162605,-28.879,1.2164326,98.90567,483.2,0.9982623,19.767448,1.0088375,100,369,,10754098,0.06124097,-4.1007996e-07,71.56509
-108.03762,100.0,1.0004735,-8.191925,10.080969,18779.830869197845,[-1.239 -0.608 -0.043 -0.545  0.321],-25.101676472688403,37000,0.95332885,0.9411598,0.21147628,-108.04846,-52.85718,1.0501275,98.89465,476.55,0.9991427,24.66304,1.0006101,100,370,,10801753,0.014820055,-3.2424927e-07,100.938416
-109.38293,100.0,1.0,-9.539502,10.278833,18850.62089753151,[-1.239 -0.609 -0.043 -0.545  0.321],-22.99658975070349,37100,0.96386,1.0,0.1866488,-109.38293,-52.180416,1.0,98.90457,481.93,1.0,30.014557,1.0,100,371,,10849946,,-8.010864e-07,106.721634
-107.036804,100.0,1.00227,-7.185844,9.179719,18918.561546087265,[-1.239 -0.609 -0.043 -0.545  0.321],-27.166756162934277,37200,0.97425157,0.88232934,0.16167542,-107.05633,-31.65777,1.1182407,98.888336,486.6,1.0009177,27.314491,1.0031204,100,372,,10898606,0.032051343,-3.4332277e-07,84.18194
-106.83972,100.0,1.0,-6.9962993,8.097518,18985.639919042587,[-1.24  -0.61  -0.044 -0.546  0.322],-22.01051929235671,37300,0.97066,0.99949706,0.16875459,-106.83975,-34.73826,1.0004506,98.9093,485.33,1.0000058,19.310123,1.0,100,373,,10947139,0.00011489425,-5.912781e-07,66.22945
-108.695206,100.0,1.0391846,-8.744608,12.313023,19051.1246342659,[-1.24  -0.61  -0.044 -0.546  0.322],-23.845563523299482,37400,0.96582484,0.55928105,0.2236936,-108.84118,-51.28696,1.875501,98.89952,474.63,0.99823165,22.541597,1.0610331,100,374,,10994602,0.14031214,3.8146972e-08,139.07933
-107.01786,100.0,1.0030626,-7.162474,7.767552,19115.837426662445,[-1.248 -0.608 -0.046 -0.544  0.322],-28.32238840769414,37500,0.9686381,0.8469092,0.1783245,-107.02931,-28.334269,1.122324,98.88287,483.61,0.9959561,19.578335,1.0040984,100,375,,11042963,0.035677966,,60.850876
-107.218155,100.0,1.0034698,-7.358102,8.393845,19177.694261074066,[-1.248 -0.608 -0.045 -0.545  0.323],-30.02718166297502,37600,0.9612802,0.8838036,0.197243,-107.250015,-33.041424,1.169954,98.87483,479.8,1.002803,18.704762,1.0039274,100,376,,11090943,0.038905773,1.2207031e-06,71.01717
-107.58536,100.0,1.003162,-7.7261844,10.819909,19238.932525873184,[-1.248 -0.608 -0.045 -0.546  0.321],-24.807584914743984,37700,0.9550784,0.8684946,0.21077324,-107.61972,-57.189796,1.1770964,98.895935,476.78,0.99820006,22.864326,1.0039649,100,377,,11138621,0.03845108,2.9563904e-07,116.761284
-106.776764,100.0,1.0191855,-6.8663316,10.987701,19299.547011375427,[-1.248 -0.608 -0.045 -0.546  0.323],-28.12030737070724,37800,0.93857014,0.6538122,0.25761235,-106.84575,-50.895138,1.3011733,98.87904,464.99,0.9958092,34.33455,1.025738,100,378,,11185120,0.09094277,-4.959106e-07,117.10311
-107.688255,100.0,1.0076555,-7.8131704,10.55487,19362.05519604683,[-1.25  -0.611 -0.046 -0.547  0.323],-27.866125367280368,37900,0.9612505,0.79375887,0.20198293,-107.72573,-50.54197,1.2417535,98.88362,478.86,1.0010178,16.405138,1.0098519,100,379,,11233006,0.05979889,2.479553e-07,109.93009
-109.469475,100.0,1.0114177,-9.569703,11.132896,19423.171577215195,[-1.25  -0.612 -0.045 -0.547  0.322],-21.371822457920747,38000,0.9574486,0.68815756,0.21529889,-109.544266,-30.811441,1.3482976,98.91019,475.94,0.9950958,25.668375,1.0137478,100,380,,11280600,0.08080101,-5.340576e-07,125.22347
-109.09649,100.0,1.0044461,-9.232549,11.430763,19485.2613697052,[-1.251 -0.613 -0.045 -0.549  0.32 ],-27.82273413073977,38100,0.9565575,0.8659172,0.20904444,-109.13215,-46.828995,1.1926638,98.88339,477.21,1.0029359,23.438196,1.0052108,100,381,,11328321,0.04449812,6.4849854e-07,131.41103
-107.7459,100.0,1.0039136,-7.8861375,8.480873,19548.204522371292,[-1.252 -0.614 -0.046 -0.549  0.318],-21.613953507132102,38200,0.9651995,0.8587395,0.1882924,-107.77208,-20.265594,1.2049841,98.91025,481.67,1.0025213,24.111816,1.0052412,100,382,,11376488,0.045098614,-7.2479247e-07,72.380714
-106.63935,100.0,1.0025588,-6.7843986,9.668598,19610.555568933487,[-1.251 -0.612 -0.046 -0.548  0.319],-26.87285561754894,38300,0.9596536,0.8764228,0.1998859,-106.65146,-30.900074,1.1580675,98.88785,479.21,1.0035623,24.581375,1.0031452,100,383,,11424409,0.035576127,1.335144e-07,96.0023
-107.53334,100.0,1.0068737,-7.6636286,11.4007435,19672.20105624199,[-1.251 -0.611 -0.046 -0.549  0.319],-26.99121199103755,38400,0.9494242,0.8038805,0.2262697,-107.563194,-49.41994,1.3076614,98.88591,473.13,1.0037447,18.84673,1.009662,100,384,,11471722,0.05925986,-1.0871887e-06,125.35591
-107.499146,100.0,1.0014067,-7.650346,8.428726,19732.465833425522,[-1.251 -0.612 -0.045 -0.549  0.319],-28.688641948315002,38500,0.9579461,0.89742875,0.20231773,-107.51164,-27.959421,1.0925572,98.88013,478.65,0.9994508,17.867886,1.0018165,100,385,,11519587,0.027976293,-2.9563904e-07,71.36724
-107.55825,100.0,1.0017239,-7.706914,9.519611,19794.452839374542,[-1.25  -0.611 -0.044 -0.548  0.318],-27.59135341815066,38600,0.96138865,0.8865679,0.19480911,-107.57226,-54.43344,1.1091083,98.8851,480.28,1.0064521,15.787798,1.0021178,100,386,,11567615,0.028988665,1.9407273e-06,89.18084
-107.0963,100.0,1.008239,-7.21833,10.000928,19855.26702260971,[-1.249 -0.612 -0.044 -0.548  0.318],-28.32069965113133,38700,0.9473028,0.7968566,0.23196101,-107.137085,-49.693924,1.22478,98.87993,471.72,0.9931419,18.380245,1.0117222,100,387,,11614787,0.06225129,-9.059906e-07,91.86666
-107.423386,100.0,1.0023226,-7.569755,9.882699,19917.90633583069,[-1.25  -0.612 -0.043 -0.547  0.317],-23.608637304838865,38800,0.96598834,0.8533381,0.18435077,-107.43397,-43.006428,1.1048704,98.90213,482.43,1.0026281,26.472174,1.0029749,100,388,,11663030,0.030621188,-1.335144e-06,100.15049
-106.81134,100.0,1.0,-6.9679217,9.473257,19980.76376438141,[-1.25  -0.612 -0.044 -0.548  0.317],-26.611698628941486,38900,0.96662,1.0,0.17962608,-106.81134,-35.423126,1.0,98.88988,483.31,1.0,24.8921,1.0,100,389,,11711361,,1.8119812e-07,90.64908
-107.146904,100.0,1.0193093,-7.224377,9.862737,20041.976976633072,[-1.25  -0.612 -0.044 -0.548  0.317],-27.370781037016997,39000,0.97224116,0.7005705,0.1899704,-107.24635,-55.08925,1.5802891,98.88634,481.63,1.0082545,20.564053,1.0269495,100,390,,11759524,0.105193794,8.9645386e-07,98.07682
-107.68195,100.0,1.0339552,-7.7020507,10.5459175,20102.42979979515,[-1.25  -0.607 -0.045 -0.546  0.317],-31.06254606330387,39100,0.9543284,0.59928066,0.24450397,-107.89176,-49.34085,1.6309502,98.867615,469.26,0.99251217,22.55356,1.0505823,100,391,,11806450,0.14205618,-6.67572e-07,92.69582
-107.85173,100.0,1.012299,-7.961169,8.411734,20164.940597057343,[-1.253 -0.603 -0.045 -0.542  0.314],-30.961814294988503,39200,0.9589561,0.6776773,0.21238306,-107.90625,-38.420067,1.4305794,98.87009,476.63,1.0017146,16.531242,1.0187019,100,392,,11854113,0.080720015,-1.4686584e-06,69.91655
-105.72349,100.0,1.0014653,-5.8735123,8.864612,20226.866669893265,[-1.253 -0.604 -0.047 -0.543  0.313],-32.63518139856548,39300,0.952558,0.9200988,0.21422018,-105.73131,-23.853844,1.0936279,98.862854,475.93,1.0040354,20.983166,1.001737,100,393,,11901706,0.025388025,1.1730194e-06,80.12503
-107.63335,100.0,1.0036728,-7.773527,9.356771,20288.177563905716,[-1.253 -0.604 -0.047 -0.544  0.313],-26.394521678113648,39400,0.9461983,0.87290543,0.22941236,-107.66508,-38.073208,1.209074,98.888214,472.24,0.99693096,18.09522,1.0044025,100,394,,11948930,0.04246254,9.155273e-07,87.690765
-107.91512,100.0,1.0048755,-8.049174,9.101475,20349.864899158478,[-1.254 -0.603 -0.047 -0.544  0.312],-27.504149902896234,39500,0.95331657,0.68988746,0.21635278,-107.937675,-51.595783,1.1991572,98.88432,475.51,1.0009316,23.48158,1.0057344,100,395,,11996481,0.05263795,-1.4305115e-06,81.25606
-107.93003,100.0,1.006259,-8.056983,11.325465,20410.605069875717,[-1.254 -0.603 -0.048 -0.543  0.31 ],-32.38410040711742,39600,0.94521654,0.7721879,0.23390467,-107.97526,-40.964954,1.2390136,98.86253,471.15,1.0056903,23.14138,1.0082749,100,396,,12043596,0.058808368,-4.959106e-07,124.955086
-108.75897,100.0,1.0096916,-8.878057,7.3684597,20473.519553899765,[-1.254 -0.605 -0.047 -0.545  0.309],-23.768213270180098,39700,0.98479235,0.7927947,0.14014079,-108.82658,-15.347133,1.3874533,98.903,490.08,1.0004889,20.50813,1.0122687,100,397,,12092604,0.06310186,-1.0299683e-06,54.653217
-107.9404,100.0,1.004703,-8.076995,8.233615,20535.291489362717,[-1.251 -0.604 -0.047 -0.545  0.308],-26.155852213793032,39800,0.95929104,0.827175,0.20305188,-107.98006,-33.48683,1.196024,98.890686,478.56,1.0022987,17.49374,1.0072947,100,398,,12140460,0.045167886,5.7220458e-08,69.28675
-106.13508,100.0,1.003254,-6.2786627,8.526017,20596.912657737732,[-1.251 -0.605 -0.046 -0.547  0.309],-26.35705054882502,39900,0.9508759,0.8733364,0.21956843,-106.148,-36.77345,1.1314179,98.88895,474.69,0.9989774,17.591923,1.0041065,100,399,,12187929,0.036998574,-1.4305115e-07,72.347435
-107.522934,100.0,1.0157578,-7.6149864,11.568571,20655.87374472618,[-1.251 -0.606 -0.047 -0.546  0.309],-23.923726409073115,40000,0.959065,0.76538193,0.216113,-107.595,-46.255005,1.4515514,98.899445,475.85,1.0137136,36.749973,1.0191536,100,400,,12235514,0.09201257,3.8146972e-08,137.7423
-108.07578,100.0,1.0045346,-8.208939,10.379166,20713.96062541008,[-1.252 -0.605 -0.046 -0.548  0.308],-27.435103542560988,40100,0.9488968,0.8124633,0.22520085,-108.102425,-48.141983,1.1541151,98.88408,473.34,1.0031233,18.481474,1.0048894,100,401,,12282848,0.045184873,-1.2397766e-06,106.19248
-107.209015,100.0,1.0022054,-7.354766,9.4505205,20772.28906083107,[-1.252 -0.605 -0.046 -0.547  0.306],-31.51046434120938,40200,0.9474603,0.9022373,0.22548002,-107.229195,-36.20133,1.1366602,98.86682,473.2,1.0014709,18.101406,1.0024049,100,402,,12330168,0.03144112,1.335144e-07,90.61619
-106.850494,100.0,1.0035603,-6.989494,10.378698,20829.92571234703,[-1.252 -0.605 -0.046 -0.547  0.308],-23.5491095371057,40300,0.9551881,0.81523687,0.21103612,-106.87412,-48.353077,1.191059,98.9012,476.73,1.0043321,22.478998,1.0039788,100,403,,12377841,0.0470451,-1.14440915e-07,112.536545
-106.56529,100.0,1.007247,-6.689746,9.137304,20887.609595537186,[-1.252 -0.605 -0.046 -0.548  0.306],-31.23221351437188,40400,0.953665,0.80963683,0.21833606,-106.62345,-29.637255,1.2059051,98.86853,475.1,0.9969997,18.295092,1.0089093,100,404,,12425351,0.05529972,3.1471254e-07,81.43206
-107.85172,100.0,1.0,-8.008303,10.34656,20946.965350151062,[-1.253 -0.603 -0.046 -0.547  0.304],-24.68304021223681,40500,0.9616,0.99999595,0.19215691,-107.85172,-46.43459,1.0000032,98.89732,480.8,1.0,22.671124,1.0,100,405,,12473431,1.0853893e-06,1.2969971e-06,108.13262
-107.06205,100.0,1.0199875,-7.14858,7.8665886,21006.249616861343,[-1.253 -0.603 -0.046 -0.547  0.304],-22.743651694626557,40600,0.9758172,0.6834935,0.1816168,-107.16894,-25.478716,1.7419806,98.90588,483.28,1.0198313,19.600475,1.029541,100,406,,12521759,0.11743679,2.670288e-07,62.679886
-107.14059,100.0,1.0079292,-7.2699213,10.11237,21064.52544403076,[-1.248 -0.605 -0.046 -0.549  0.306],-30.330700008755525,40700,0.9320094,0.7373626,0.25888056,-107.19391,-28.767424,1.3053899,98.86932,464.19,1.0043795,19.97777,1.0116433,100,407,,12568178,0.069367036,2.9087067e-07,100.04041
-106.31653,100.0,1.0063815,-6.44248,9.19573,21124.026945352554,[-1.25  -0.604 -0.045 -0.548  0.307],-21.928873078112407,40800,0.9672117,0.78619784,0.18665154,-106.36846,-35.948086,1.2231346,98.90901,482.05,1.0086026,21.772305,1.0074983,100,408,,12616383,0.056183882,1.1920929e-06,85.75031
-108.14355,100.0,1.0146464,-8.238055,9.668342,21183.654920339584,[-1.25  -0.605 -0.045 -0.549  0.305],-23.098621136343294,40900,0.9780063,0.7375001,0.16913496,-108.21751,-42.80948,1.4482417,98.90485,485.49,1.013624,25.600922,1.0178392,100,409,,12664932,0.08029512,1.6498566e-06,99.60065
-108.05937,100.0,1.0038277,-8.199188,10.252953,21241.161360502243,[-1.249 -0.604 -0.044 -0.551  0.305],-30.469837096323335,41000,0.9583093,0.8348269,0.20436887,-108.08696,-44.961014,1.1930771,98.872574,478.25,1.0046214,23.457867,1.0050304,100,410,,12712757,0.04537665,-1.2207031e-06,104.83772
-106.86785,100.0,1.006007,-6.9990373,8.823025,21300.176257371902,[-1.249 -0.604 -0.044 -0.55   0.306],-32.77747240119873,41100,0.9612389,0.830207,0.20027393,-106.894,-31.044052,1.1878992,98.863205,479.2,0.9950514,18.384226,1.0081342,100,411,,12760677,0.051047314,2.002716e-07,78.47099
-107.54007,100.0,1.0,-7.6966496,9.885505,21358.365602970123,[-1.248 -0.603 -0.044 -0.551  0.306],-25.013351211538943,41200,0.96892,0.99987364,0.17352866,-107.54008,-35.906097,1.0000964,98.89674,484.46,0.999998,29.25572,1.0,100,412,,12809123,3.1428706e-05,-4.959106e-07,98.71017
