InitialReturnStd,ReturnStepMax,TimestepsSoFar,StdD2w0t,InitialReturnMax,ReturnStepMaxmin,Iteration,MinD2w0t,Weights,EpLenMean,EmpiricalD2,J_sample_variance,StdIW,InitialBound,EpThisIter,MinIW,EpisodesSoFar,Bound,InitialReturnMin,MeanIW,TimeElapsed,InitialReturnMean,MaxD2w0t,EpRewMean,MeanD2w0t,MaxIW,ReturnMeanIW
13.648385,100.0,1025020,0.28613043,-20.073463,99.0,254,,[-0.781 -0.501 -0.307 -0.702 -0.073],44.89,1.0013052,196.07138,0.034591954,-388.38617,100,0.8782736,25400,-388.1637,-95.30271,0.99343157,3022.226163625717,-72.58596,1.0042294,-106.20204657844754,0.08986076,1.0964776,-72.16027
13.175103,100.0,1029434,0.2842846,-34.085083,99.00003,255,,[-0.781 -0.5   -0.306 -0.703 -0.076],44.14,1.0031667,181.04224,0.049760573,-377.5531,100,0.84680116,25500,-377.15112,-94.46874,0.98757017,3034.3153846263885,-73.00997,1.0078388,-106.3776074376014,0.08846408,1.1210861,-72.215965
13.612272,100.0,1033823,0.28381622,-43.97092,99.0,256,,[-0.781 -0.499 -0.303 -0.702 -0.076],43.89,1.0069689,182.7721,0.070701726,-373.69,100,0.79856586,25600,-373.19272,-93.98787,0.98719716,3047.022036075592,-72.147545,1.0135825,-105.07471940885488,0.088040605,1.2007973,-71.10214
14.785853,100.0,1038483,0.290926,-30.926514,99.0,257,,[-0.783 -0.498 -0.301 -0.7   -0.072],46.6,1.0014205,228.34044,0.03602809,-384.43405,100,0.89913166,25700,-384.21127,-92.41976,0.99375063,3060.396218776703,-70.337494,1.0062882,-104.7928224794302,0.093268536,1.1446123,-69.94074
13.433392,100.0,1042964,0.28607935,-31.29028,99.0,258,,[-0.786 -0.496 -0.3   -0.699 -0.072],44.81,1.0042404,195.13206,0.06096187,-376.67404,100,0.8233345,25800,-376.3728,-92.32949,0.9914275,3073.84733915329,-72.13091,1.0081857,-105.78848439600871,0.08975885,1.2405632,-71.54082
12.222663,100.0,1047707,0.29366747,-40.90494,99.00002,259,,[-0.783 -0.494 -0.3   -0.7   -0.072],47.43,1.0036337,163.0763,0.052817058,-369.0933,100,0.82475567,25900,-368.72745,-91.284744,0.9881347,3087.313857793808,-70.90664,1.0117204,-106.46379320717259,0.095070824,1.1445848,-70.18167
13.269393,100.0,1052727,0.30080977,-23.63084,99.0,260,,[-0.784 -0.498 -0.301 -0.703 -0.073],50.2,1.0024893,194.41734,0.051520266,-385.15344,100,0.84005135,26000,-384.87567,-90.95122,0.9919897,3101.132024049759,-67.534935,1.0068008,-104.11211252707452,0.10049289,1.1757102,-67.02316
12.225479,100.0,1056875,0.2760485,-41.273926,99.0,261,,[-0.788 -0.497 -0.301 -0.701 -0.072],41.48,1.0013001,157.81265,0.032329515,-382.00528,100,0.8696786,26100,-381.74454,-92.438774,0.9942531,3114.1910498142242,-74.2732,1.0062569,-106.14087651461243,0.08302669,1.0977303,-73.83834
12.807531,100.0,1061074,0.27775937,-42.33229,99.00001,262,,[-0.782 -0.499 -0.3   -0.703 -0.073],41.99,1.0020242,169.6855,0.042409018,-379.54016,100,0.8119267,26200,-379.1872,-91.46536,0.9915071,3126.342536687851,-72.824715,1.0077062,-104.66722508031626,0.08409855,1.1499187,-72.189285
13.754717,100.0,1065728,0.29069608,-25.009335,99.0,263,,[-0.778 -0.499 -0.298 -0.704 -0.075],46.54,1.0008754,198.33589,0.03398601,-388.20996,100,0.8862621,26300,-388.07663,-93.07581,0.996493,3139.325353384018,-71.777664,1.0023359,-106.30182990314428,0.09313085,1.1004844,-71.53266
12.5850115,100.0,1070528,0.29486126,-41.826782,99.0,264,,[-0.778 -0.497 -0.297 -0.703 -0.077],48.0,1.0012923,159.19714,0.035204086,-376.3028,100,0.8706609,26400,-376.1205,-92.667366,0.9952233,3153.1924719810486,-70.64958,1.0041784,-106.23906822536215,0.096085206,1.113061,-70.312096
12.340845,100.0,1075176,0.29099926,-31.18272,99.00007,265,,[-0.775 -0.498 -0.296 -0.704 -0.077],46.48,1.0033462,150.6092,0.04761643,-378.31866,100,0.8817948,26500,-377.92825,-93.007164,0.989028,3166.892915725708,-71.60322,1.0068152,-106.45030591415542,0.093161784,1.123582,-70.82446
13.787044,100.0,1080224,0.3015341,-20.516403,99.0,266,,[-0.777 -0.499 -0.295 -0.706 -0.076],50.48,1.0014889,184.55595,0.03440102,-382.87964,100,0.90411854,26600,-382.68103,-92.74317,0.9956447,3181.1911692619324,-68.42762,1.0057939,-105.31612245015725,0.1010449,1.1073343,-68.03138
14.779954,100.0,1084852,0.29041994,-27.367165,99.00001,267,,[-0.774 -0.498 -0.293 -0.706 -0.078],46.28,1.0036961,246.79276,0.06131422,-386.73648,100,0.73394346,26700,-386.3376,-92.8391,0.98657084,3194.6052334308624,-70.61685,1.008761,-104.46293799511122,0.09275178,1.1606826,-69.81535
14.141228,100.0,1089507,0.2907189,-30.663464,99.0,268,,[-0.777 -0.496 -0.293 -0.702 -0.079],46.55,1.001059,187.29471,0.03182381,-385.20648,100,0.9239538,26800,-385.0927,-94.4954,0.99882257,3207.7815375328064,-70.406525,1.0020303,-104.80786119102785,0.09314896,1.1057986,-70.18611
13.931366,100.0,1094095,0.28986448,-42.840157,99.00001,269,,[-0.777 -0.496 -0.293 -0.702 -0.078],45.88,1.0063037,237.2915,0.08309819,-370.32755,100,0.71286714,26900,-369.52698,-93.49152,0.9731054,3220.4826867580414,-71.43915,1.0137473,-105.75646004699897,0.09213569,1.167136,-69.95305
13.621366,100.0,1098583,0.28659424,-28.658146,99.00001,270,,[-0.776 -0.497 -0.292 -0.706 -0.082],44.88,1.0049875,196.39488,0.0718051,-378.07443,100,0.75736755,27000,-377.49243,-93.03136,0.9828109,3233.462269306183,-71.35897,1.0103477,-104.98031517548456,0.09000014,1.1957558,-70.25262
12.865079,100.0,1103326,0.29340267,-29.807821,99.0,271,,[-0.775 -0.5   -0.291 -0.707 -0.085],47.43,1.0024441,171.84286,0.043310728,-388.8752,100,0.89223295,27100,-388.59564,-91.71425,0.99259174,3247.675428390503,-69.9087,1.0044845,-105.07318885165014,0.09498074,1.1242948,-69.363945
13.501602,100.0,1108162,0.2960218,-30.829288,99.00001,272,,[-0.775 -0.502 -0.29  -0.708 -0.082],48.36,1.0022987,187.02531,0.043782312,-380.94675,100,0.85313284,27200,-380.64313,-92.793274,0.9903481,3260.903998374939,-69.15121,1.0042453,-104.6113373002203,0.09686855,1.1542046,-68.57432
11.267692,100.0,1113005,0.29639903,-35.5711,99.0,273,,[-0.773 -0.503 -0.288 -0.709 -0.081],48.43,1.0054945,165.60608,0.06890873,-369.4404,100,0.7379399,27300,-368.98138,-90.82113,0.9852714,3275.3764519691467,-69.19517,1.0107186,-105.39791800853385,0.09706646,1.2321804,-68.339806
12.735035,100.0,1118024,0.3015988,-38.42876,99.0,274,,[-0.768 -0.502 -0.288 -0.709 -0.085],50.19,1.0057514,182.54585,0.065702796,-369.22107,100,0.7857182,27400,-368.53735,-95.21711,0.97793156,3288.5013473033905,-68.31998,1.0144428,-105.05875679243113,0.100742795,1.170523,-67.049194
13.701099,100.0,1122717,0.29275844,-37.674255,99.00001,275,,[-0.763 -0.5   -0.286 -0.707 -0.088],46.93,1.0057874,195.48698,0.06623293,-386.58362,100,0.70570564,27500,-385.72888,-93.84552,0.9734718,3299.8526582717896,-69.84526,1.0139922,-104.40299969417046,0.09422096,1.1856654,-68.19489
12.075943,100.0,1127556,0.295902,-46.88952,99.0,276,,[-0.761 -0.501 -0.284 -0.71  -0.092],48.39,1.0015273,157.74759,0.038981367,-373.34286,100,0.8611274,27600,-373.19766,-90.89388,0.9953865,3313.3635189533234,-70.55996,1.0030856,-106.39990180119689,0.096861936,1.1187248,-70.27795
13.281371,100.0,1132093,0.28768513,-31.592869,99.0,277,,[-0.762 -0.499 -0.284 -0.708 -0.093],45.37,1.003835,173.17259,0.057366196,-377.82538,100,0.8221972,27700,-377.45282,-94.28387,0.9916514,3326.494200706482,-71.63521,1.010165,-105.53142419718439,0.09087867,1.129857,-70.932434
13.632724,100.0,1136861,0.29388955,-36.27638,99.0,278,,[-0.766 -0.499 -0.284 -0.707 -0.096],47.68,1.0015904,181.87329,0.036196638,-379.0382,100,0.9260534,27800,-378.91254,-94.44328,0.9976352,3339.687506914139,-69.40169,1.003023,-104.50801205851656,0.09542035,1.0950568,-69.14994
14.06702,100.0,1141510,0.29059115,-30.118578,99.0,279,,[-0.767 -0.5   -0.284 -0.707 -0.097],46.49,1.0009791,199.48871,0.027867774,-378.49744,100,0.92818075,27900,-378.37714,-93.43375,0.99633795,3351.1351919174194,-70.27358,1.0023651,-104.34401433491323,0.09303709,1.0886868,-70.0379
13.8014145,100.0,1146183,0.2913092,-16.923286,99.0,280,,[-0.767 -0.501 -0.284 -0.708 -0.094],46.73,1.0014538,194.53676,0.033055935,-391.004,100,0.8926896,28000,-390.7685,-92.28064,0.9930008,3363.0247049331665,-70.37443,1.007356,-104.93106678426432,0.09353326,1.0682926,-69.900955
14.287834,100.0,1151176,0.30118623,-28.714928,99.0,281,,[-0.768 -0.5   -0.283 -0.706 -0.095],49.93,1.0112469,217.61397,0.09096689,-375.4638,100,0.73430526,28100,-374.61627,-91.16121,0.9742856,3376.2238636016846,-67.73171,1.0188977,-103.78583151905222,0.100315124,1.242013,-66.06172
12.665818,100.0,1155614,0.2848363,-37.680603,99.0,282,,[-0.771 -0.502 -0.281 -0.706 -0.096],44.38,1.0026469,167.56607,0.05004906,-380.00613,100,0.8372847,28200,-379.65796,-93.36239,0.99150544,3389.154833316803,-72.27405,1.0071201,-105.41703069453902,0.08889645,1.1460763,-71.63591
12.85444,100.0,1160198,0.28912553,-36.997684,99.0,283,,[-0.767 -0.503 -0.28  -0.706 -0.098],45.84,1.003107,171.84053,0.058390956,-369.5033,100,0.8081104,28300,-369.11078,-93.01364,0.98914623,3402.7188551425934,-70.61491,1.0065944,-105.04911921278678,0.09185917,1.149004,-69.899345
15.233653,100.0,1164816,0.2898363,-21.220058,99.0,284,,[-0.762 -0.503 -0.278 -0.705 -0.097],46.18,1.0020856,234.0744,0.042418327,-376.3532,100,0.8838469,28400,-376.0572,-93.94198,0.9929435,3415.7852470874786,-70.16304,1.0047798,-104.10565903553494,0.09245811,1.0892172,-69.666115
13.685805,100.0,1169352,0.28760254,-34.002796,99.0,285,,[-0.767 -0.504 -0.279 -0.705 -0.099],45.36,1.0023544,206.69711,0.047120977,-395.9604,100,0.8871639,28500,-395.5274,-94.72983,0.98740953,3428.1058671474457,-71.04127,1.0084381,-104.61578822783778,0.09084671,1.2023907,-70.25322
12.792971,100.0,1174166,0.29544458,-31.953953,99.00001,286,,[-0.766 -0.503 -0.278 -0.705 -0.095],48.14,1.0039592,171.56357,0.054101825,-378.21753,100,0.8601531,28600,-377.88977,-94.338715,0.9903686,3442.0819025039673,-70.485435,1.0101582,-106.26466324831239,0.09643263,1.2042028,-69.811905
12.739886,100.0,1178870,0.2922,-38.496883,99.0,287,,[-0.771 -0.501 -0.277 -0.703 -0.093],47.04,1.001717,149.65225,0.03744906,-380.14447,100,0.9037722,28700,-379.97037,-92.65849,0.99746096,3455.0157284736633,-70.9686,1.0044038,-106.10265004569887,0.0941608,1.1132987,-70.61637
12.163773,100.0,1183767,0.29758355,-43.624283,99.0,288,,[-0.773 -0.502 -0.277 -0.704 -0.093],48.97,1.0018454,151.67845,0.04317154,-374.89145,100,0.89491296,28800,-374.68076,-93.96943,0.99397093,3468.1509256362915,-69.78716,1.0037681,-106.17189501252719,0.09805498,1.1447897,-69.37446
11.892267,100.0,1188180,0.28401187,-47.06745,99.00004,289,,[-0.774 -0.503 -0.277 -0.705 -0.095],44.13,1.0029156,153.11299,0.05326719,-375.2349,100,0.8033203,28900,-374.97852,-93.651115,0.99282396,3480.620172739029,-72.451996,1.0071212,-105.87992635418931,0.08836408,1.1851475,-71.94872
13.888319,100.0,1192887,0.29224947,-35.20189,99.0,290,,[-0.77  -0.502 -0.276 -0.705 -0.094],47.07,1.0013869,202.61111,0.03119085,-390.15115,100,0.90265775,29000,-389.95737,-94.333206,0.99398667,3493.9383265972137,-69.744415,1.0045477,-104.06134924628286,0.09421162,1.0848132,-69.37084
13.35861,100.0,1197675,0.2951609,-32.54854,99.0,291,,[-0.77  -0.501 -0.275 -0.704 -0.094],47.88,1.0066439,227.24426,0.06599323,-373.2824,100,0.82207644,29100,-372.73474,-91.683334,0.9776942,3507.180746793747,-69.313065,1.0123687,-104.33271206968402,0.09605453,1.1322621,-68.228004
14.963946,100.0,1202573,0.29762933,-32.0738,99.0,292,,[-0.771 -0.497 -0.276 -0.703 -0.096],48.98,1.0023283,250.59383,0.049720217,-374.26154,100,0.8056048,29200,-373.9811,-92.6102,0.98938274,3521.069805622101,-67.54609,1.0088351,-102.84132295493802,0.09808291,1.1661861,-67.008644
13.645884,100.0,1207056,0.28584,-27.709572,99.0,293,,[-0.776 -0.497 -0.278 -0.702 -0.094],44.83,1.0010432,205.07788,0.035320025,-378.66525,100,0.87400675,29300,-378.47794,-91.82833,0.9936936,3533.5405056476593,-71.43592,1.0030477,-104.75579407967534,0.0897039,1.0845841,-71.149956
13.510806,100.0,1211984,0.29916528,-27.47055,99.000015,294,,[-0.773 -0.498 -0.277 -0.703 -0.096],49.28,1.009986,216.46025,0.08697516,-376.18118,100,0.7328017,29400,-375.52695,-92.20448,0.97870135,3546.454456090927,-67.476105,1.0308399,-103.20772775727599,0.0989201,1.2378161,-66.1076
13.390191,100.0,1216887,0.29804093,-34.01051,99.0,295,,[-0.766 -0.498 -0.276 -0.706 -0.097],49.03,1.0038799,200.3448,0.059870806,-371.05383,100,0.7891026,29500,-370.68756,-91.48107,0.98662406,3560.569293498993,-68.270935,1.0073495,-104.1325941165107,0.098276325,1.158274,-67.53477
13.909855,100.0,1221531,0.29086503,-37.247128,99.00001,296,,[-0.768 -0.496 -0.276 -0.708 -0.096],46.44,1.0032556,201.9755,0.04813943,-387.32706,100,0.84025615,29600,-386.86575,-91.437645,0.98563546,3573.5286276340485,-69.9957,1.0105057,-103.94752311962564,0.0930704,1.1277175,-69.08475
12.684672,100.0,1226254,0.292867,-37.88672,99.0,297,,[-0.767 -0.494 -0.274 -0.705 -0.097],47.23,1.0030965,174.08957,0.06091774,-370.65738,100,0.8142371,29700,-370.3952,-92.85611,0.9917033,3586.433415412903,-69.75628,1.0065796,-104.746528560638,0.09459039,1.1922553,-69.25008
12.940181,100.0,1230837,0.28882968,-42.141148,99.00003,298,,[-0.764 -0.494 -0.274 -0.706 -0.1  ],45.83,1.001995,179.9621,0.039514087,-373.75134,100,0.8832107,29800,-373.58002,-91.34952,0.9940408,3600.4008877277374,-70.36862,1.0053133,-104.4478503123047,0.09174839,1.1294906,-70.00926
12.851707,100.0,1235556,0.29265174,-32.71197,99.0,299,,[-0.761 -0.492 -0.273 -0.705 -0.101],47.19,1.0024085,178.90321,0.045219097,-374.7301,100,0.87005043,29900,-374.54846,-94.965065,0.9930561,3613.3942108154297,-69.625824,1.0038706,-104.34423201997579,0.094478905,1.1201609,-69.25945
13.335959,100.0,1240486,0.29850686,-24.367523,99.0,300,,[-0.762 -0.491 -0.274 -0.706 -0.102],49.3,1.0027126,189.13368,0.050721955,-383.17352,100,0.7914044,30000,-382.83487,-93.54496,0.990093,3624.2279949188232,-68.373566,1.0107236,-104.55688821438413,0.098727666,1.2619303,-67.731514
13.856523,100.0,1245286,0.2949888,-28.579926,99.0,301,,[-0.757 -0.491 -0.272 -0.708 -0.101],48.0,1.0027137,204.9016,0.05401782,-390.3379,100,0.75661206,30100,-390.02588,-92.95067,0.9908589,3637.9017312526703,-70.62846,1.0059545,-105.76817398553004,0.09612793,1.1292045,-70.039116
13.176899,100.0,1249713,0.28482234,-42.252796,99.00001,302,,[-0.758 -0.49  -0.271 -0.706 -0.103],44.27,1.0067586,207.94614,0.077865385,-382.3861,100,0.80061877,30200,-381.7832,-92.39045,0.9829,3650.799514770508,-71.4262,1.0118586,-104.32709022815692,0.08877429,1.2498548,-70.30166
15.324729,100.0,1254534,0.29533675,-14.848076,99.0,303,,[-0.753 -0.488 -0.271 -0.706 -0.1  ],48.21,1.0012611,244.88907,0.032632843,-391.53323,100,0.90373194,30300,-391.37946,-93.99194,0.99474907,3662.924824476242,-69.66086,1.0035179,-104.64117883627272,0.096476525,1.1192119,-69.36992
12.578588,100.0,1259318,0.29485765,-44.943314,99.0,304,,[-0.752 -0.487 -0.271 -0.707 -0.1  ],47.84,1.0046746,179.41042,0.06426081,-374.9727,100,0.81267154,30400,-374.52554,-91.02519,0.9842512,3676.368837594986,-69.31945,1.0081089,-104.65962325284792,0.0959117,1.2071761,-68.44573
13.134208,100.0,1264177,0.29643708,-37.59854,99.0,305,,[-0.753 -0.489 -0.273 -0.709 -0.1  ],48.59,1.0011271,173.92665,0.035976976,-369.46634,100,0.8695061,30500,-369.31845,-94.65131,0.99589974,3689.1244161129,-69.2211,1.0022966,-104.90118497780954,0.09725609,1.1056395,-68.94604
14.042527,100.0,1268831,0.29091403,-22.084618,99.0,306,,[-0.753 -0.489 -0.272 -0.711 -0.1  ],46.54,1.0027353,223.29991,0.047452778,-393.67432,100,0.8566285,30600,-393.3487,-91.69591,0.98766226,3700.0157091617584,-69.73979,1.0076035,-103.76098747065875,0.093196504,1.1076978,-69.092476
13.989057,100.0,1273418,0.28935057,-33.183567,99.0,307,,[-0.752 -0.488 -0.273 -0.71  -0.1  ],45.87,1.0045027,206.88687,0.0582249,-372.1659,100,0.81869876,30700,-371.72827,-94.060524,0.98711485,3712.6814455986023,-69.996284,1.0099677,-103.76873024363744,0.09196069,1.1245176,-69.132355
13.508842,100.0,1278057,0.2906411,-28.008106,99.0,308,,[-0.753 -0.492 -0.273 -0.712 -0.1  ],46.39,1.0032841,200.93582,0.05892855,-383.11237,100,0.7681447,30800,-382.5155,-93.21826,0.9846543,3726.4040117263794,-70.9124,1.0105431,-105.05883370947434,0.092945695,1.1923354,-69.921
14.051503,100.0,1282731,0.2920712,-31.008068,99.000015,309,,[-0.747 -0.495 -0.273 -0.714 -0.102],46.74,1.0072362,201.91219,0.07264771,-383.0301,100,0.79472554,30900,-382.2908,-93.10463,0.9799448,3739.0448224544525,-70.43431,1.0141823,-104.91838994180131,0.093791485,1.3016701,-69.0303
14.779559,100.0,1287948,0.30587822,-15.739241,99.0,310,,[-0.749 -0.495 -0.271 -0.713 -0.098],52.17,1.0008794,227.1906,0.029555695,-396.8034,100,0.87620175,31000,-396.6207,-91.920654,0.99306494,3753.1761631965637,-67.263596,1.0064757,-103.91355300789404,0.104400374,1.0781525,-66.91613
13.725817,100.0,1293056,0.30320045,-32.260468,99.0,311,,[-0.747 -0.497 -0.271 -0.714 -0.099],51.08,1.0026561,195.2917,0.04931181,-386.28928,100,0.87531006,31100,-386.04257,-92.9063,0.99245226,3767.4307100772858,-67.32276,1.0055643,-103.84888269497928,0.1022743,1.1352454,-66.84443
13.642608,100.0,1297809,0.29338697,-18.047869,99.0,312,,[-0.748 -0.498 -0.271 -0.713 -0.101],47.53,1.0004672,187.3909,0.019785242,-393.9923,100,0.9354654,31200,-393.89484,-94.40763,0.99717045,3779.066450357437,-70.057755,1.002394,-104.96552222398206,0.09509058,1.0513749,-69.86577
12.634924,100.0,1302847,0.30224672,-32.95905,99.00001,313,,[-0.747 -0.497 -0.27  -0.712 -0.101],50.38,1.0080792,158.14613,0.08351845,-368.72266,100,0.7948124,31300,-368.0025,-90.68013,0.98016423,3793.020670413971,-67.82158,1.0126708,-104.77713237402351,0.10117461,1.2295375,-66.4348
13.587203,100.0,1307778,0.29860553,-17.715693,99.0,314,,[-0.745 -0.497 -0.269 -0.709 -0.104],49.31,1.0026371,194.44954,0.047080804,-376.78674,100,0.8597274,31400,-376.51154,-92.69752,0.991297,3807.433268070221,-68.56289,1.006158,-104.41619877165823,0.098767966,1.1263769,-68.03017
13.303502,100.0,1312562,0.29487422,-35.44304,99.000015,315,,[-0.745 -0.499 -0.27  -0.711 -0.103],47.84,1.0036896,183.5838,0.05032529,-372.10577,100,0.8637857,31500,-371.66614,-93.30621,0.98522687,3821.408121585846,-69.32288,1.0085577,-104.5100222257801,0.0959174,1.1419446,-68.45103
13.301538,100.0,1317300,0.29307416,-24.671421,99.0,316,,[-0.747 -0.499 -0.269 -0.713 -0.099],47.38,1.0012076,190.97816,0.034615368,-377.6943,100,0.872571,31600,-377.5619,-93.53223,0.99522287,3833.3138518333435,-69.96222,1.0043129,-104.84285031733185,0.094819844,1.1242399,-69.72011
13.496295,100.0,1321788,0.28634113,-18.295141,99.00001,317,,[-0.752 -0.498 -0.27  -0.712 -0.098],44.88,1.0037369,184.39932,0.06403233,-396.2223,100,0.7723019,31700,-395.72067,-92.8878,0.9858677,3846.578641653061,-71.9916,1.0112996,-105.35272135527242,0.089917324,1.1830517,-71.02764
12.309819,100.0,1326032,0.27885246,-40.53638,99.0,318,,[-0.751 -0.499 -0.269 -0.71  -0.098],42.44,1.0009462,164.965,0.027615458,-376.0746,100,0.91437376,31800,-375.9529,-94.16811,0.9956653,3857.4725811481476,-72.69186,1.0029087,-104.99175656038713,0.084927425,1.0793977,-72.46041
13.037323,100.0,1330759,0.2929492,-34.512707,99.0,319,,[-0.754 -0.498 -0.27  -0.711 -0.098],47.27,1.0023053,189.82002,0.0471053,-373.02753,100,0.8113247,31900,-372.75958,-93.50404,0.9908248,3870.930885076523,-69.05817,1.0054382,-103.83580755763327,0.094656914,1.1299669,-68.56691
13.21668,100.0,1335407,0.29056373,-42.51026,99.000015,320,,[-0.751 -0.496 -0.269 -0.71  -0.099],46.48,1.0008757,179.67383,0.028099108,-379.85965,100,0.9214331,32000,-379.73584,-92.395805,0.9965386,3883.7867498397827,-70.22312,1.0019234,-104.44553879162018,0.093016386,1.0893115,-69.98404
12.276431,100.0,1340098,0.29183286,-47.53491,99.00001,321,,[-0.751 -0.497 -0.269 -0.711 -0.101],46.91,1.0020175,143.86049,0.037738107,-369.96988,100,0.9045172,32100,-369.8334,-91.36937,0.9973871,3897.6793682575226,-71.78324,1.0031441,-106.87289068939545,0.09390176,1.114098,-71.505615
12.593157,100.0,1345128,0.30149755,-38.711605,99.0,322,,[-0.751 -0.498 -0.268 -0.711 -0.1  ],50.3,1.0039945,165.15283,0.06002703,-366.061,100,0.82732886,32200,-365.61465,-92.110016,0.9871234,3910.0265390872955,-66.48658,1.0113254,-103.04192796376897,0.10083401,1.124922,-65.656
12.74209,100.0,1349985,0.29668972,-24.375412,99.0,323,,[-0.751 -0.503 -0.27  -0.713 -0.1  ],48.57,1.0038805,183.4622,0.054202195,-385.81738,100,0.8547454,32300,-385.4215,-91.103294,0.9863017,3923.33336853981,-69.38507,1.0085967,-105.11634575392216,0.09732003,1.1149379,-68.60048
11.14324,100.0,1354822,0.29594737,-34.455193,99.0,324,,[-0.751 -0.503 -0.271 -0.715 -0.098],48.37,1.002692,132.57222,0.04510784,-379.57117,100,0.8394293,32400,-379.11887,-93.43578,0.98923844,3936.087513923645,-69.93465,1.013175,-106.03016939462533,0.09685389,1.1237347,-69.219055
14.668207,100.0,1359695,0.29666933,-26.150888,99.0,325,,[-0.744 -0.505 -0.27  -0.717 -0.098],48.73,1.0004649,218.67136,0.01970761,-384.67944,100,0.9279933,32500,-384.59827,-91.67526,0.9974729,3950.013992547989,-68.24712,1.0020367,-103.65424140227016,0.09749042,1.0625592,-68.09367
12.687241,100.0,1364579,0.29707286,-23.904346,99.0,326,,[-0.743 -0.504 -0.269 -0.717 -0.097],48.84,1.0011511,178.9256,0.039392956,-385.36072,100,0.82855844,32600,-385.1935,-93.299446,0.9940009,3963.809919118881,-68.62234,1.0035675,-104.48721630572223,0.09774275,1.0766251,-68.30497
13.064576,100.0,1369549,0.3003655,-41.515747,99.0,327,,[-0.743 -0.505 -0.27  -0.717 -0.098],49.7,1.0101099,230.8676,0.10719135,-368.90738,100,0.7424967,32700,-367.9566,-92.85786,0.97275305,3976.8439552783966,-67.36493,1.026176,-103.65078970982971,0.09978889,1.3892504,-65.756226
13.901342,100.0,1373845,0.28061506,-40.562195,99.0,328,,[-0.749 -0.502 -0.27  -0.712 -0.096],42.96,1.0025543,217.04457,0.04927876,-382.5867,100,0.8381896,32800,-382.25943,-95.36589,0.98968154,3989.1436183452606,-72.05841,1.0074922,-104.07021658113962,0.08602936,1.1985974,-71.44636
14.575506,100.0,1378616,0.2946087,-17.099998,99.0,329,,[-0.748 -0.5   -0.27  -0.713 -0.093],47.71,1.0061661,201.6285,0.08230733,-385.614,100,0.76951724,32900,-384.85114,-92.66087,0.98359156,4002.870450258255,-69.81382,1.0178285,-104.5723534964348,0.09568429,1.2684073,-68.40077
12.831429,100.0,1383452,0.29683802,-30.847471,99.0,330,,[-0.75  -0.499 -0.268 -0.711 -0.095],48.36,1.0108103,218.06851,0.09228615,-375.63153,100,0.6827698,33000,-374.83347,-92.74878,0.97267765,4016.094817638397,-68.91606,1.0177858,-104.34928391639117,0.09713299,1.2807302,-67.3316
14.24785,100.0,1388185,0.2929723,-29.071468,99.0,331,,[-0.748 -0.497 -0.269 -0.713 -0.094],47.33,1.0016961,227.8404,0.039240763,-381.33698,100,0.8817359,33100,-381.07715,-92.61443,0.9910609,4029.2864372730255,-68.35379,1.010458,-102.93421527035395,0.09473457,1.0843111,-67.87768
13.841457,100.0,1392822,0.29105243,-37.999657,99.00001,332,,[-0.753 -0.497 -0.27  -0.712 -0.094],46.37,1.0049214,184.90392,0.060264457,-381.82623,100,0.84691036,33200,-381.13068,-92.80086,0.98040557,4042.284554719925,-70.443985,1.0130622,-104.26725439337451,0.09305328,1.1696165,-69.092094
12.444615,100.0,1397629,0.29534838,-29.830454,99.0,333,,[-0.753 -0.498 -0.268 -0.713 -0.09 ],48.07,1.0042696,191.4627,0.061524056,-389.7529,100,0.7553201,33300,-389.2867,-94.01894,0.9835166,4056.455361843109,-69.12332,1.0113416,-104.43023179053445,0.09632473,1.1113422,-68.19824
13.864656,100.0,1402139,0.2868411,-44.187553,99.00001,334,,[-0.75  -0.497 -0.268 -0.715 -0.095],45.1,1.0022225,202.47794,0.033522017,-367.2489,100,0.88986206,33400,-366.9341,-92.710045,0.9910286,4068.9667735099792,-69.78003,1.0062668,-102.9744635649661,0.09031893,1.1153525,-69.2414
13.175811,100.0,1407005,0.2967416,-34.028786,99.0,335,,[-0.753 -0.495 -0.268 -0.712 -0.092],48.66,1.0028843,174.87097,0.052409858,-368.8005,100,0.88792396,33500,-368.57343,-92.93708,0.9945441,4083.6119599342346,-68.555275,1.0060045,-104.2303806512329,0.09743421,1.1852081,-68.12683
14.452205,100.0,1411723,0.29290837,-24.795963,99.0,336,,[-0.756 -0.496 -0.269 -0.711 -0.093],47.18,1.004788,228.88155,0.066284545,-386.16525,100,0.80311936,33600,-385.62253,-93.9135,0.98468745,4097.801707983017,-69.127235,1.0136727,-103.18404885430176,0.09454658,1.1866428,-68.12858
13.562011,100.0,1416645,0.29804716,-28.112991,99.0,337,,[-0.751 -0.494 -0.268 -0.711 -0.093],49.22,1.0007113,192.80214,0.026599236,-385.21075,100,0.88231367,33700,-385.08472,-91.95908,0.9955532,4112.02809214592,-67.87939,1.0025005,-103.67649201578682,0.09848375,1.0535487,-67.65449
13.1961565,100.0,1421675,0.30126756,-39.05724,99.0,338,,[-0.753 -0.495 -0.269 -0.712 -0.092],50.3,1.0026444,186.80548,0.045000933,-369.3886,100,0.8425147,33800,-369.0746,-91.45954,0.99086267,4126.422079086304,-67.21901,1.0052838,-103.73958733567423,0.10075603,1.1465763,-66.6481
