MinD2w0t,ReturnMeanIW,ReturnStepMaxmin,TimeElapsed,StdIW,MeanIW,Weights,TimestepsSoFar,Bound,EpThisIter,EmpiricalD2,MaxD2w0t,ReturnStepMax,InitialReturnMean,InitialReturnStd,MinIW,EpLenMean,StdD2w0t,InitialReturnMax,InitialReturnMin,MaxIW,J_sample_variance,MeanD2w0t,Iteration,EpRewMean,InitialBound,EpisodesSoFar
,-76.58203,99.0,2873.3846831321716,0.037558082,0.9949724,[-0.528 -1.261 -0.842 -1.128 -0.221],954159,-380.12463,100,1.0020028,1.0033743,100.0,-76.89721,14.696801,0.89473337,36.73,0.26111832,-32.59547,-95.1595,1.1162269,236.1642,0.07352574,255,-105.43059145092855,-380.27994,25500
,-76.78764,99.0,2884.1546533107758,0.07959081,0.9895679,[-0.526 -1.263 -0.844 -1.13  -0.221],957758,-363.7517,100,1.0079899,1.0143234,100.0,-77.739876,12.951441,0.79469407,35.99,0.25918168,-36.477512,-95.561134,1.2204816,170.02713,0.0721817,256,-106.38876534008632,-364.20956,25600
,-73.77569,99.0,2896.067553758621,0.09071585,0.9817035,[-0.529 -1.265 -0.843 -1.129 -0.219],961629,-377.8648,100,1.0079705,1.014045,100.0,-75.24563,15.991654,0.7133397,38.71,0.2682931,-31.893219,-95.79525,1.256564,286.21982,0.07771893,257,-104.98113846911862,-378.62836,25700
,-75.221436,99.0,2908.5849957466125,0.069200225,0.9889764,[-0.53  -1.266 -0.841 -1.128 -0.222],965480,-376.43555,100,1.0046495,1.008311,100.0,-75.92996,15.606438,0.8222911,38.51,0.26708964,-31.479269,-96.49347,1.2147882,274.2435,0.07715548,258,-105.61975475187268,-376.83105,25800
,-72.4172,99.0,2920.5862193107605,0.067367345,0.9903382,[-0.533 -1.264 -0.84  -1.125 -0.223],969705,-375.53513,100,1.0063665,1.0149078,100.0,-73.070526,16.411297,0.7810255,42.25,0.27862778,-32.793015,-95.68617,1.2835728,297.93045,0.084646955,259,-104.90109460210908,-375.85342,25900
,-75.648155,99.00001,2931.6638016700745,0.057301324,0.99085736,[-0.525 -1.265 -0.839 -1.128 -0.223],973354,-369.61957,100,1.0034252,1.0061244,100.0,-76.36343,15.171987,0.8318169,36.49,0.26061907,-39.26002,-95.479454,1.1721209,240.33876,0.07312697,260,-104.58672127060925,-369.9876,26000
,-74.92329,99.0,2943.104098558426,0.03631406,0.9952145,[-0.524 -1.268 -0.838 -1.129 -0.223],977244,-378.4134,100,1.0012921,1.0028182,100.0,-75.169426,17.240667,0.8896249,38.9,0.26801267,-29.892048,-96.65841,1.1231781,316.5839,0.077842996,261,-104.51862877115335,-378.55212,26100
,-77.240425,99.0,2955.7281107902527,0.023244202,0.997497,[-0.527 -1.267 -0.837 -1.128 -0.222],980932,-380.11115,100,1.0006623,1.0017688,100.0,-77.415794,15.398365,0.9164156,36.88,0.2614931,-33.448975,-95.717575,1.0674176,244.89297,0.073794045,262,-106.0517312671196,-380.19867,26200
,-76.40508,99.0,2966.4149713516235,0.025671162,0.9960213,[-0.527 -1.266 -0.837 -1.129 -0.221],984683,-365.80975,100,1.0009421,1.0023009,100.0,-76.643684,12.221783,0.9265057,37.51,0.26356998,-49.861324,-92.736176,1.0663811,163.15872,0.0750596,263,-106.38349404839069,-365.954,26300
,-73.905914,99.00004,2979.3793709278107,0.033313297,0.9943814,[-0.528 -1.268 -0.838 -1.129 -0.22 ],988746,-367.69864,100,1.0013493,1.0029565,100.0,-74.29101,13.955733,0.9118143,40.63,0.27351,-45.19612,-94.85185,1.0798093,199.61865,0.08134002,264,-105.89968811422867,-367.9152,26400
,-76.811264,99.0,2990.417628288269,0.041396085,0.99634546,[-0.526 -1.266 -0.837 -1.127 -0.221],992487,-375.17346,100,1.0022274,1.0046762,100.0,-77.184875,13.858317,0.89382803,37.41,0.2633587,-37.44981,-94.86453,1.1178573,188.77823,0.074891195,265,-106.42629587483465,-375.37152,26500
,-75.05049,99.000015,3002.077595472336,0.065159604,0.9878284,[-0.529 -1.268 -0.838 -1.127 -0.222],996395,-368.26624,100,1.0048157,1.010087,100.0,-75.89344,14.510805,0.8356106,39.08,0.2690664,-35.778484,-95.84247,1.1958687,249.20546,0.07834863,266,-106.14242478015709,-368.6943,26600
,-75.67874,99.00001,3014.5961923599243,0.037446883,0.99379295,[-0.532 -1.273 -0.841 -1.128 -0.22 ],1000291,-382.58463,100,1.0011765,1.0032734,100.0,-76.11905,15.009917,0.89604217,38.96,0.26829377,-27.260654,-95.609,1.1141973,229.2877,0.077993356,267,-106.21871442360322,-382.8345,26700
,-76.080086,99.00001,3026.403524160385,0.07855591,0.9840411,[-0.533 -1.277 -0.843 -1.13  -0.22 ],1003911,-378.25278,100,1.0058995,1.0134139,100.0,-77.39126,16.289156,0.73348206,36.2,0.26004237,-16.118095,-95.13223,1.2754831,273.6012,0.07264835,268,-105.28712880089651,-378.93372,26800
,-73.42314,99.0,3038.0797669887543,0.059742603,0.9912597,[-0.537 -1.278 -0.843 -1.131 -0.223],1007971,-372.02405,100,1.0034931,1.0066394,100.0,-74.28135,16.52876,0.7747785,40.6,0.27379525,-26.569891,-94.23273,1.1827602,264.67233,0.081395335,269,-105.35540099793752,-372.468,26900
,-75.952736,99.0,3049.7865648269653,0.047787532,0.988902,[-0.538 -1.28  -0.845 -1.132 -0.228],1011714,-382.52966,100,1.0024211,1.0064883,100.0,-76.73675,14.928118,0.8514549,37.43,0.26369342,-28.110859,-94.92841,1.1705487,235.09074,0.07501165,270,-105.84190377924965,-382.92694,27000
,-72.27599,99.0,3061.2021629810333,0.05449138,0.9923681,[-0.533 -1.279 -0.842 -1.131 -0.228],1015915,-366.05182,100,1.002965,1.0066828,100.0,-72.70983,15.493964,0.86076754,42.01,0.2776737,-34.5935,-96.694275,1.1360257,266.15912,0.08409633,271,-104.63554841039358,-366.334,27100
,-74.21964,99.0,3073.522877216339,0.04423985,0.98976344,[-0.529 -1.279 -0.841 -1.133 -0.229],1019922,-365.61166,100,1.0023696,1.0059353,100.0,-74.845726,14.418349,0.83323777,40.07,0.2720116,-35.981117,-95.39235,1.1077533,225.7504,0.080290794,272,-105.73696659302,-365.94183,27200
,-74.29373,99.0,3084.7951703071594,0.0343358,0.9961569,[-0.527 -1.275 -0.837 -1.131 -0.23 ],1023761,-382.1986,100,1.0010544,1.0028509,100.0,-74.64663,18.108675,0.89287806,38.39,0.26649433,-23.224327,-94.409744,1.1147358,332.64792,0.076849796,273,-103.51882144741566,-382.37872,27300
,-75.778244,99.00001,3095.058072566986,0.04438691,0.99140966,[-0.527 -1.275 -0.838 -1.13  -0.229],1027521,-371.29352,100,1.0024415,1.0055779,100.0,-76.42572,15.564578,0.8504813,37.6,0.26416764,-29.038454,-96.09984,1.1121691,248.84845,0.07532846,274,-105.69430487780676,-371.6407,27400
,-71.410194,99.0,3106.5741431713104,0.04650489,0.9927925,[-0.526 -1.272 -0.836 -1.127 -0.232],1031929,-369.05966,100,1.0024514,1.0046364,100.0,-71.792015,15.393878,0.858231,44.08,0.28382,-33.018654,-94.171715,1.1498938,265.03384,0.0882532,275,-105.24040574069514,-369.26086,27500
,-73.30145,99.0,3116.9008293151855,0.047286365,0.98790205,[-0.526 -1.271 -0.837 -1.128 -0.23 ],1035814,-377.03107,100,1.0025775,1.0099735,100.0,-74.084656,16.69552,0.81889987,38.85,0.26820624,-27.030022,-95.45273,1.1621552,294.40067,0.07784436,276,-103.42883882782213,-377.46738,27600
,-73.357315,99.00001,3128.560811281204,0.07119435,0.9760808,[-0.532 -1.273 -0.841 -1.128 -0.23 ],1039709,-374.35242,100,1.0064056,1.0148135,100.0,-75.00386,14.710762,0.81098735,38.95,0.26903147,-37.6737,-96.39222,1.1930965,235.74457,0.07819728,277,-105.15178868558841,-375.24908,27700
,-77.08318,99.00001,3139.8545265197754,0.049236532,0.9904584,[-0.537 -1.275 -0.841 -1.13  -0.227],1043318,-370.18573,100,1.0031286,1.0073537,100.0,-77.71008,14.666599,0.8646973,36.09,0.25922617,-39.114136,-95.12715,1.1747991,231.27707,0.07230401,278,-105.91639725454779,-370.51096,27800
,-73.495346,99.0,3152.1856088638306,0.036831215,0.99246484,[-0.534 -1.275 -0.84  -1.132 -0.224],1047498,-368.92847,100,1.0018533,1.0045034,100.0,-74.01621,14.514704,0.8696541,41.8,0.2771764,-34.436817,-93.62745,1.0922102,222.87057,0.0837156,279,-106.42201945612943,-369.23117,27900
,-74.95012,99.0,3163.5346398353577,0.07343752,0.98084414,[-0.531 -1.273 -0.837 -1.131 -0.226],1051268,-379.53107,100,1.0061737,1.013772,100.0,-76.39954,15.265704,0.75667,37.7,0.26495963,-19.852943,-94.66882,1.1537842,253.78354,0.075661175,280,-105.5717985321001,-380.3689,28000
,-72.84068,99.0,3174.867010116577,0.040689923,0.99407357,[-0.539 -1.277 -0.842 -1.132 -0.227],1055364,-380.24945,100,1.0016187,1.0034742,100.0,-73.21107,15.653241,0.8762705,40.96,0.2744722,-17.292307,-93.746544,1.1389048,264.48502,0.08198957,281,-104.57661614861792,-380.4404,28100
,-73.21186,99.0,3187.154890060425,0.042236794,0.9947567,[-0.541 -1.277 -0.842 -1.131 -0.223],1059532,-379.58145,100,1.0015619,1.0032942,100.0,-73.59638,16.305079,0.86979717,41.68,0.27667177,-19.007536,-93.2355,1.089386,270.6273,0.08343578,282,-105.2607935826931,-379.78656,28200
,-72.72977,99.0,3199.6249601840973,0.116590396,0.9683875,[-0.541 -1.275 -0.841 -1.131 -0.226],1063506,-370.57715,100,1.0126009,1.0218614,100.0,-75.07033,14.84722,0.6190591,39.74,0.2721824,-34.837494,-94.311295,1.2591438,239.74724,0.07997546,283,-105.62844265365361,-371.80493,28300
,-75.68539,99.00001,3210.242444038391,0.03862048,0.99652594,[-0.542 -1.275 -0.84  -1.128 -0.235],1067303,-381.502,100,1.0019846,1.0033156,100.0,-76.00799,15.987626,0.8772745,37.97,0.26512802,-19.067333,-95.11329,1.0949056,261.28134,0.07600562,284,-105.27452277984185,-381.66122,28400
,-76.083084,99.0,3220.1232357025146,0.014380294,0.999306,[-0.541 -1.276 -0.84  -1.13  -0.236],1071086,-368.06354,100,1.0001658,1.0004098,100.0,-76.13526,15.45696,0.94024086,37.83,0.2644966,-30.149649,-95.544304,1.0331633,241.96594,0.075669974,285,-105.41634525994219,-368.09366,28500
,-74.93876,99.0,3232.185937643051,0.069426894,0.9811964,[-0.54  -1.277 -0.84  -1.131 -0.236],1074851,-369.94275,100,1.0050663,1.0165058,100.0,-76.10823,14.537346,0.7497238,37.65,0.26462147,-33.90684,-95.56677,1.1316861,237.1866,0.075511076,286,-105.4722759287601,-370.53693,28600
,-76.73961,99.0,3244.381343603134,0.064349525,0.9931938,[-0.547 -1.277 -0.84  -1.131 -0.238],1078368,-370.63422,100,1.004171,1.006952,100.0,-77.30925,15.174595,0.8429109,35.17,0.25609547,-32.808144,-96.211044,1.2264217,243.65382,0.070441514,287,-105.01003609515276,-370.9334,28700
,-75.00122,99.00001,3256.7883648872375,0.040328063,0.9953158,[-0.546 -1.275 -0.841 -1.131 -0.237],1082238,-385.7137,100,1.0018328,1.0045269,100.0,-75.38171,14.576791,0.8947442,38.7,0.26749542,-21.627104,-93.23241,1.1173372,220.91142,0.07747677,288,-105.33293435550891,-385.91,28800
,-72.13799,99.0,3268.7753121852875,0.10245477,0.9757371,[-0.541 -1.274 -0.839 -1.132 -0.236],1086383,-371.96924,100,1.0131873,1.0208442,100.0,-73.961365,15.334154,0.71041316,41.45,0.2772792,-32.945744,-95.64913,1.3061578,276.93433,0.08336358,289,-105.76100699077556,-372.84976,28900
,-74.217766,99.0,3280.129394054413,0.053960014,0.9941065,[-0.543 -1.271 -0.835 -1.127 -0.238],1090304,-372.6226,100,1.0029256,1.0049691,100.0,-74.6804,15.781083,0.87411463,39.21,0.2691719,-22.425753,-97.26006,1.1350027,248.13727,0.07851968,290,-104.7968133833333,-372.86703,29000
,-74.55673,99.00001,3290.1934065818787,0.051959783,0.9911103,[-0.542 -1.269 -0.836 -1.128 -0.236],1094163,-365.0665,100,1.0035347,1.0077884,100.0,-75.14151,15.56087,0.84580916,38.59,0.26734465,-39.76757,-94.81304,1.1653168,258.86328,0.07731406,291,-104.77694523497857,-365.35513,29100
,-75.484245,99.0,3301.717695951462,0.023389975,0.99680585,[-0.539 -1.266 -0.834 -1.127 -0.233],1097992,-372.29153,100,1.0007708,1.0026406,100.0,-75.690575,15.109351,0.8975161,38.29,0.26603195,-33.323555,-93.50604,1.0531486,233.74434,0.07661264,292,-105.31048644964942,-372.42517,29200
,-73.59073,99.00003,3314.0038204193115,0.04914575,0.98882216,[-0.542 -1.266 -0.835 -1.126 -0.234],1102059,-372.8188,100,1.0030036,1.0066822,100.0,-74.344864,15.606558,0.87651086,40.67,0.2738827,-36.86197,-96.3052,1.1351767,262.16577,0.081494495,293,-105.26901819469641,-373.23328,29300
,-73.116714,99.0,3325.6682991981506,0.0478214,0.9910389,[-0.542 -1.264 -0.834 -1.126 -0.229],1106088,-365.3371,100,1.0025086,1.0048395,100.0,-73.64886,14.898756,0.8725461,40.29,0.2726322,-31.47962,-94.82814,1.1233435,242.15144,0.08071441,294,-104.66250758872984,-365.60727,29400
,-73.24373,99.00001,3337.771295785904,0.05713606,0.9842328,[-0.542 -1.265 -0.836 -1.126 -0.228],1110203,-376.4616,100,1.0034926,1.0092076,100.0,-74.20946,15.416016,0.78625953,41.15,0.27552745,-23.736229,-94.72334,1.1852058,265.80466,0.08251256,295,-105.86077040109953,-376.99237,29500
,-72.819756,99.0,3350.4806973934174,0.029449955,0.99700034,[-0.544 -1.27  -0.839 -1.13  -0.229],1114294,-373.8151,100,1.0010436,1.0020518,100.0,-73.04149,15.815943,0.9095283,40.91,0.27423963,-24.909338,-93.26882,1.0792361,262.10767,0.081862256,296,-104.13082547161424,-373.94257,29600
,-74.648224,99.0,3362.275955438614,0.026598046,0.99711406,[-0.541 -1.269 -0.838 -1.13  -0.231],1118115,-376.2816,100,1.0007935,1.0019196,100.0,-74.851105,16.247978,0.89645404,38.21,0.26580968,-27.890175,-94.123184,1.0912865,269.0634,0.0764581,297,-103.97553687632004,-376.39355,29700
,-74.39294,99.0,3373.9486100673676,0.053993944,0.990661,[-0.542 -1.27  -0.839 -1.13  -0.23 ],1122011,-365.80927,100,1.0033665,1.007185,100.0,-75.035355,14.860309,0.85619366,38.96,0.26859316,-32.555862,-94.83604,1.1769617,236.8212,0.07807625,298,-104.99222800412961,-366.13147,29800
,-71.94475,99.00001,3385.9461402893066,0.06896241,0.9859553,[-0.54  -1.271 -0.838 -1.129 -0.231],1126246,-374.59613,100,1.0059069,1.0095253,100.0,-72.90997,15.815634,0.82571876,42.35,0.27920246,-26.155022,-94.9302,1.1578469,272.82883,0.08493541,299,-104.82206798313825,-375.0796,29900
,-70.983086,99.0,3398.7811856269836,0.10166914,0.97832406,[-0.54  -1.272 -0.839 -1.132 -0.23 ],1130434,-371.3176,100,1.0097126,1.0201932,100.0,-72.65688,15.908128,0.73481405,41.88,0.27825433,-38.868996,-95.12187,1.3485243,278.6941,0.084129415,300,-104.40481622818346,-372.23132,30000
,-74.23544,99.0,3410.351001024246,0.0795152,0.9803252,[-0.535 -1.276 -0.842 -1.135 -0.235],1134283,-368.52383,100,1.0074372,1.0138229,100.0,-75.67083,15.267871,0.81158245,38.49,0.26759145,-35.77791,-96.27469,1.2330837,256.63837,0.07727615,301,-105.48085773083814,-369.295,30100
,-71.307755,99.0,3422.630923986435,0.0409162,0.99012446,[-0.535 -1.278 -0.84  -1.135 -0.231],1138495,-374.9336,100,1.0018508,1.0039418,100.0,-71.824196,17.516022,0.8887703,42.12,0.27812403,-27.512981,-95.34568,1.1268741,322.89056,0.084356055,302,-103.07177808750689,-375.2069,30200
,-71.131065,99.0,3434.6441168785095,0.0794638,0.9759995,[-0.538 -1.277 -0.842 -1.135 -0.228],1142515,-374.758,100,1.0068585,1.0158713,100.0,-72.92408,17.779552,0.7189627,40.2,0.27322668,-15.008392,-95.96965,1.224717,310.78552,0.08078716,303,-103.04154943962914,-375.70697,30300
,-72.68789,99.0,3446.629506587982,0.059550066,0.98920256,[-0.531 -1.276 -0.838 -1.133 -0.234],1146535,-371.2358,100,1.0029919,1.0064373,100.0,-73.461174,16.34266,0.7884857,40.2,0.2724786,-27.44557,-93.65716,1.1463196,276.9041,0.08056579,304,-103.78317633576604,-371.64783,30400
,-72.606026,99.0,3457.940341949463,0.12146105,0.9659593,[-0.531 -1.28  -0.841 -1.135 -0.238],1150432,-376.49652,100,1.0150739,1.0294456,100.0,-74.953766,16.019833,0.7070711,38.97,0.26968062,-24.481804,-94.50087,1.3183228,360.24945,0.07840848,305,-104.71392001784571,-377.73666,30500
,-72.72642,99.0,3470.1478419303894,0.0679179,0.96834385,[-0.532 -1.281 -0.84  -1.133 -0.243],1154400,-371.80798,100,1.0077742,1.0159724,100.0,-74.89418,15.003297,0.7557391,39.68,0.27162048,-29.084137,-94.680664,1.1690837,251.46068,0.079749435,306,-105.42467953726654,-373.0808,30600
,-74.26186,99.00001,3481.8942353725433,0.116093226,0.9754833,[-0.532 -1.278 -0.838 -1.13  -0.234],1158222,-367.87885,100,1.0130873,1.0279483,100.0,-76.229805,14.431015,0.72643244,38.22,0.26690686,-42.062794,-93.59793,1.3469101,247.58157,0.07678857,307,-105.84190464357339,-369.03067,30700
,-73.08234,99.00001,3495.242921113968,0.059350338,0.9887283,[-0.54  -1.275 -0.837 -1.125 -0.237],1162345,-371.60367,100,1.0033498,1.0066472,100.0,-73.79116,15.16869,0.82378066,41.23,0.27560094,-27.934895,-94.35065,1.1426398,250.9694,0.082619004,308,-105.28811360004025,-371.9778,30800
,-72.74304,99.0,3507.8180906772614,0.058284383,0.98102295,[-0.54  -1.278 -0.837 -1.127 -0.238],1166540,-377.77838,100,1.0041173,1.0088758,100.0,-73.83837,15.933983,0.857197,41.95,0.27795753,-32.560604,-96.14276,1.1238296,288.23407,0.08411622,309,-105.68496045863654,-378.3815,30900
,-76.47271,99.0,3519.7802448272705,0.07486428,0.9776086,[-0.542 -1.276 -0.837 -1.126 -0.232],1170073,-370.03094,100,1.0055916,1.0152603,100.0,-78.062805,14.648756,0.79850644,35.33,0.25728294,-35.19384,-98.03863,1.3003074,238.31784,0.070941396,310,-105.7754100521605,-370.86368,31000
,-76.31121,99.0,3530.8561408519745,0.073719546,0.9827161,[-0.546 -1.279 -0.838 -1.128 -0.229],1173745,-372.0375,100,1.0038713,1.0072237,100.0,-77.407394,13.623823,0.72007465,36.72,0.26163217,-38.88522,-94.71256,1.1854346,220.18034,0.07365541,311,-106.32737894585242,-372.62238,31100
,-74.32047,99.000046,3542.175762653351,0.07016906,0.98523104,[-0.545 -1.28  -0.836 -1.13  -0.233],1177593,-372.13983,100,1.004604,1.0152273,100.0,-75.13702,15.866828,0.79463553,38.48,0.26703516,-29.524994,-95.17644,1.2596605,298.02814,0.07710432,312,-104.66098242787756,-372.6059,31200
,-74.48652,99.0,3553.7317163944244,0.05364467,0.9829711,[-0.551 -1.277 -0.837 -1.126 -0.233],1181364,-370.25204,100,1.0041819,1.0106442,100.0,-75.69246,14.988137,0.81767356,37.71,0.26496822,-42.31593,-95.347786,1.1741917,240.41576,0.0756753,313,-104.88087784980242,-370.9074,31300
,-72.553215,99.0,3565.6406269073486,0.13340898,0.95618,[-0.548 -1.273 -0.832 -1.125 -0.236],1185220,-365.16672,100,1.0185976,1.0336633,100.0,-75.81416,14.067569,0.60865116,38.56,0.2692919,-33.595318,-93.789246,1.3385046,288.19562,0.07784166,314,-105.9411541400782,-366.91028,31400
,-74.62043,99.0,3575.9188969135284,0.045649704,0.9940531,[-0.548 -1.278 -0.837 -1.131 -0.236],1188956,-371.5484,100,1.0019288,1.0044837,100.0,-75.05194,15.094012,0.8485446,37.36,0.26319706,-35.187454,-95.05537,1.1008748,233.5099,0.07479456,315,-104.0243966611819,-371.78656,31500
,-70.43342,99.0,3588.5003221035004,0.040036213,0.99323756,[-0.551 -1.28  -0.838 -1.132 -0.238],1193451,-370.22852,100,1.0019822,1.0039108,100.0,-70.88774,15.231107,0.8909526,44.95,0.2864511,-34.571945,-94.51151,1.141524,241.67337,0.09002689,316,-104.50379171603089,-370.46216,31600
,-74.159515,99.0,3600.890774011612,0.03018259,0.99632204,[-0.553 -1.279 -0.839 -1.13  -0.236],1197336,-376.45984,100,1.0009546,1.0025934,100.0,-74.48196,16.355083,0.918928,38.85,0.2679015,-26.628895,-94.52449,1.0915704,262.3679,0.07776012,317,-104.02524674084506,-376.65158,31700
,-73.75373,99.0,3613.4260058403015,0.01802335,0.997979,[-0.551 -1.277 -0.837 -1.129 -0.235],1201386,-379.98108,100,1.0003293,1.0007023,100.0,-73.83844,16.94438,0.9550249,40.5,0.272883,-27.06535,-93.97207,1.0925878,296.21024,0.081015036,318,-104.47129593977368,-380.02863,31800
,-74.245125,99.0,3624.3458490371704,0.049348902,0.9938276,[-0.55  -1.276 -0.837 -1.128 -0.234],1205322,-367.26108,100,1.0034848,1.0084462,100.0,-74.67238,15.784361,0.86447394,39.36,0.2696247,-30.521389,-94.132256,1.1192726,267.8969,0.07881154,319,-104.87930526012607,-367.47327,31900
,-73.778824,99.0,3636.189009666443,0.08001846,0.98914987,[-0.557 -1.276 -0.838 -1.127 -0.234],1209315,-373.83557,100,1.0063219,1.0106179,100.0,-74.782135,16.243141,0.77759767,39.93,0.2718356,-35.98789,-95.53667,1.222003,271.55823,0.08008509,320,-105.11844990931522,-374.35657,32000
,-76.01194,99.0,3645.5086154937744,0.033531614,0.9957471,[-0.557 -1.276 -0.836 -1.126 -0.236],1213045,-368.09567,100,1.00126,1.002207,100.0,-76.26612,15.220127,0.8847013,37.3,0.26295233,-37.63539,-95.384346,1.0751975,244.04068,0.074656755,321,-105.24704730100848,-368.22452,32100
,-72.58427,99.00001,3656.837136030197,0.08669897,0.9767274,[-0.557 -1.277 -0.838 -1.126 -0.237],1217077,-384.2309,100,1.0085328,1.014409,100.0,-74.01694,15.863238,0.75856775,40.32,0.2732831,-19.907803,-93.088554,1.2203339,325.95273,0.08093431,322,-104.55538787464509,-384.97684,32200
,-75.949295,99.0,3668.4741497039795,0.019423928,0.99803483,[-0.554 -1.277 -0.84  -1.127 -0.238],1220926,-384.23553,100,1.000385,1.0009505,100.0,-76.08576,15.764887,0.9194963,38.49,0.26663968,-23.778042,-95.38125,1.042994,249.2908,0.07700423,323,-105.64061559531702,-384.30963,32300
,-75.08181,99.0,3679.4425525665283,0.040592827,0.99136955,[-0.554 -1.275 -0.838 -1.126 -0.239],1224890,-376.1995,100,1.0017205,1.005144,100.0,-75.5262,15.72543,0.8612905,39.64,0.2704548,-34.93451,-95.243645,1.101378,272.09116,0.07936403,324,-106.03792992758459,-376.4273,32400
,-75.77329,99.0,3690.6946227550507,0.065864325,0.9876838,[-0.558 -1.276 -0.839 -1.127 -0.237],1228476,-380.75293,100,1.0046309,1.0109111,100.0,-76.6415,15.389157,0.81935334,35.86,0.25858617,-28.520359,-95.81189,1.2292484,254.74435,0.07187714,325,-104.47454398474437,-381.1846,32500
,-75.20931,99.0,3699.9530062675476,0.048095968,0.9947616,[-0.558 -1.275 -0.839 -1.129 -0.238],1232194,-370.63724,100,1.0023212,1.0046374,100.0,-75.64673,15.504201,0.82392764,37.18,0.2626871,-38.08727,-95.601425,1.1269273,240.85506,0.07445186,326,-104.4900534911885,-370.8617,32600
,-72.89343,99.00001,3711.7852404117584,0.07092951,0.98589265,[-0.557 -1.274 -0.837 -1.128 -0.24 ],1236248,-382.51538,100,1.0066506,1.015211,100.0,-73.798805,15.940031,0.79406995,40.54,0.27365896,-21.633545,-95.944534,1.1903872,297.00668,0.08128475,327,-104.52398206530823,-382.97467,32700
,-71.31793,99.0,3723.585996866226,0.04997814,0.98566085,[-0.549 -1.274 -0.834 -1.13  -0.241],1240394,-373.24362,100,1.0038059,1.0072156,100.0,-72.17776,18.040596,0.8690488,41.46,0.2763549,-17.96301,-95.283676,1.150104,352.9096,0.08309983,328,-102.87802983016198,-373.7202,32800
,-73.275505,99.0,3735.31942486763,0.06633331,0.9875391,[-0.551 -1.277 -0.836 -1.13  -0.236],1244334,-371.86533,100,1.0056758,1.0094453,100.0,-74.07755,16.500565,0.80572,39.4,0.27004674,-26.129086,-95.373566,1.168673,315.16592,0.07898346,329,-103.85218841052372,-372.2642,32900
,-75.85488,99.0,3746.1953494548798,0.04594806,0.99645376,[-0.548 -1.278 -0.837 -1.133 -0.233],1248152,-377.5685,100,1.002103,1.0048729,100.0,-76.204445,14.814731,0.8355767,38.18,0.26580343,-33.130417,-94.8612,1.1316812,219.23048,0.07642831,330,-105.91782547728307,-377.7469,33000
,-71.644554,99.00001,3756.871230840683,0.09816699,0.96612877,[-0.548 -1.279 -0.837 -1.133 -0.234],1252245,-374.1416,100,1.0155851,1.0464859,100.0,-73.93086,15.06978,0.6614572,40.93,0.2755608,-24.484486,-94.237076,1.2788744,292.2199,0.08227731,331,-105.43726911115789,-375.4733,33100
,-76.15317,99.0,3768.1398556232452,0.04282565,0.995643,[-0.559 -1.278 -0.837 -1.13  -0.231],1256008,-374.49387,100,1.0020338,1.0038525,100.0,-76.462814,13.130595,0.88418716,37.63,0.26402694,-36.293983,-95.199066,1.1035694,181.89388,0.07532047,332,-106.0391514446691,-374.64948,33200
,-76.43657,99.0,3776.895019054413,0.020945862,0.99696374,[-0.559 -1.277 -0.837 -1.131 -0.23 ],1259712,-373.97064,100,1.0004991,1.0015363,100.0,-76.588585,13.92416,0.93551254,37.04,0.26199096,-22.79372,-95.47186,1.0841217,202.8445,0.074104674,333,-105.68117767087683,-374.05746,33300
,-74.17046,99.00001,3790.155471086502,0.035884634,0.993785,[-0.56  -1.275 -0.837 -1.129 -0.229],1263733,-367.1719,100,1.0017139,1.004089,100.0,-74.576096,15.033552,0.88592094,40.21,0.2722627,-35.55115,-96.16492,1.1001241,232.82707,0.080517195,334,-105.46602720935293,-367.37695,33400
,-70.8496,99.0,3800.8232119083405,0.08403821,0.978065,[-0.56  -1.275 -0.838 -1.128 -0.231],1267878,-373.17303,100,1.008828,1.0198866,100.0,-72.3543,15.779619,0.7042021,41.45,0.27686626,-29.86596,-92.307846,1.2813331,273.11978,0.083241515,335,-103.86390656321453,-373.89676,33500
,-73.83084,99.0,3812.5825955867767,0.04870831,0.9909922,[-0.56  -1.28  -0.837 -1.129 -0.229],1271819,-366.84814,100,1.002375,1.0048313,100.0,-74.4476,14.039746,0.8503184,39.41,0.26982182,-31.494583,-92.27114,1.1391882,211.19565,0.07892774,336,-105.04652501364563,-367.24847,33600
,-73.68979,99.0,3824.032467842102,0.038378574,0.99370587,[-0.554 -1.278 -0.834 -1.129 -0.228],1275793,-378.45764,100,1.0017244,1.0039716,100.0,-74.19693,15.031023,0.899133,39.74,0.27077556,-26.80558,-94.87596,1.1805184,221.46251,0.079567865,337,-104.47629213153442,-378.74005,33700
,-72.47918,99.0,3836.5760650634766,0.081667565,0.97830766,[-0.553 -1.28  -0.834 -1.129 -0.224],1279859,-374.06116,100,1.008667,1.0156015,100.0,-73.820854,16.004272,0.76372504,40.66,0.27439597,-36.620743,-94.04797,1.1625931,305.63135,0.081640236,338,-104.59553780152932,-374.72195,33800
,-73.28908,99.0,3848.8466482162476,0.048558474,0.9905672,[-0.55  -1.282 -0.837 -1.133 -0.227],1283896,-372.4911,100,1.0033056,1.0064149,100.0,-73.900696,15.56247,0.87642056,40.37,0.27289796,-33.003525,-95.60126,1.1633018,260.7648,0.08087887,339,-104.68407793981322,-372.7891,33900
