J_sample_variance,MinIW,InitialReturnMin,Bound,InitialReturnStd,MaxIW,Weights,InitialBound,MeanD2w0t,Iteration,EpisodesSoFar,InitialReturnMean,EmpiricalD2,EpRewMean,TimeElapsed,ReturnStepMaxmin,EpLenMean,InitialReturnMax,MinD2w0t,MaxD2w0t,ReturnStepMax,EpThisIter,ReturnMeanIW,TimestepsSoFar,StdIW,StdD2w0t,MeanIW
300.26486,0.78882337,-17.627823,-115.8374,14.078281,1.2529216,[-0.794 -0.461 -0.358 -0.781  0.195],-116.250565,0.07850856,255,25500,-1.4877319e-06,1.0025386,-106.88836655482392,3045.779059648514,93.54523,39.19,54.13835,,1.0108554,100.0,100,195.11588,1003362,0.0531025,0.26921126,1.005903
650.355,0.7642703,-19.935608,-105.2935,12.292773,1.6121265,[-0.794 -0.464 -0.36  -0.779  0.195],-109.86609,0.079846844,256,25600,2.708435e-06,1.0252764,-107.51167742956692,3056.505564212799,93.53155,39.32,29.343037,,1.0908161,100.0,100,202.73082,1007294,0.14219621,0.27334777,1.053619
447.24377,0.73101234,-17.27462,-102.714874,13.3310585,1.2711799,[-0.782 -0.478 -0.364 -0.787  0.184],-104.18407,0.075935125,257,25700,6.752014e-06,1.0095154,-105.67836632365676,3067.4519848823547,93.40115,37.75,31.742104,,1.0353656,100.0,100,204.30847,1011069,0.0896723,0.26572812,1.0164847
724.6582,0.7329612,-21.635742,-147.12929,16.024725,1.4846429,[-0.784 -0.487 -0.367 -0.793  0.184],-149.38487,0.08732578,258,25800,2.4795531e-06,1.012965,-105.59200851882693,3080.246790409088,94.11603,43.24,42.3265,,1.042061,100.0,100,173.62468,1015393,0.12528816,0.28384116,1.0334401
472.98007,0.776668,-22.733055,-138.81274,14.222792,1.5979244,[-0.795 -0.482 -0.364 -0.795  0.181],-140.11206,0.088126,259,25900,-2.670288e-06,1.0112102,-107.17234687044193,3092.7529582977295,94.102936,43.77,33.645966,,1.0260847,100.0,100,171.69275,1019770,0.11426895,0.2845092,1.0208201
1053.7675,0.66748023,-19.319733,-126.73682,14.188041,1.6687074,[-0.795 -0.478 -0.365 -0.792  0.19 ],-128.73392,0.0849567,260,26000,-2.2888183e-07,1.0294272,-106.62711112044595,3104.9298453330994,93.920105,41.98,37.3697,,1.0492384,100.0,100,181.67712,1023968,0.18725608,0.28064486,1.0305678
883.4354,0.57644147,-16.608665,-94.88463,13.215514,1.7158196,[-0.802 -0.48  -0.362 -0.789  0.196],-98.86752,0.07411908,261,26100,-4.8828124e-06,1.0399262,-106.22432989590072,3115.945695877075,93.177895,36.49,33.002426,,1.0723965,100.0,100,218.59752,1027617,0.18634132,0.26418814,1.0462358
367.22134,0.74861014,-21.922997,-135.40765,15.546852,1.2885582,[-0.796 -0.477 -0.365 -0.795  0.195],-136.31354,0.085539855,262,26200,1.0299683e-06,1.0102655,-105.99305079337573,3128.5816428661346,94.02147,42.58,48.66184,,1.0191303,100.0,100,175.12576,1031875,0.10170442,0.2803751,1.0181313
325.54898,0.6869989,-19.563065,-130.77307,13.896748,1.217621,[-0.792 -0.475 -0.367 -0.796  0.191],-131.518,0.0845543,263,26300,4.119873e-06,1.0059617,-107.43686011061769,3141.065929174423,93.898605,42.12,38.336174,,1.0143068,100.0,100,179.63336,1036087,0.08432195,0.2787814,1.0089722
331.24338,0.7579812,-18.382355,-131.95871,13.175467,1.3419775,[-0.787 -0.477 -0.366 -0.797  0.184],-133.11931,0.08358803,264,26400,1.5640259e-06,1.0092981,-107.74430297189892,3152.9581208229065,93.82497,41.64,47.648773,,1.0288783,100.0,100,182.9141,1040251,0.08934099,0.27733177,1.0136931
271.93433,0.7959733,-19.593544,-123.45027,13.884963,1.2462424,[-0.799 -0.477 -0.366 -0.795  0.181],-124.5076,0.08307322,265,26500,-8.392334e-07,1.0060769,-107.7045362328567,3164.5751733779907,93.790596,41.35,32.293777,,1.0189679,100.0,100,184.59126,1044386,0.07385502,0.27666852,1.0126346
983.40094,0.72039974,-19.80951,-126.15393,15.201738,1.91062,[-0.807 -0.476 -0.372 -0.793  0.182],-130.3127,0.082918964,266,26600,-4.348755e-06,1.0284204,-105.41022541672122,3176.690981388092,93.844215,40.89,46.21849,,1.1009375,100.0,100,188.73761,1048475,0.19895612,0.2778929,1.0520799
395.35812,0.76598775,-19.080872,-137.49861,12.823673,1.2806811,[-0.829 -0.467 -0.369 -0.788  0.185],-138.27466,0.08639014,267,26700,2.7465821e-06,1.006641,-107.63894182046684,3189.148373365402,94.000755,43.06,37.717686,,1.0156255,100.0,100,174.9753,1052781,0.08874202,0.28143173,1.0096585
170.58244,0.9655494,-19.576706,-116.18149,13.000401,1.0249616,[-0.837 -0.466 -0.367 -0.786  0.187],-116.197205,0.0810857,268,26800,-4.5013426e-06,1.0001239,-106.27361830289398,3201.7421414852142,93.75719,40.54,36.215027,,1.0003375,100.0,100,185.37503,1056835,0.009939632,0.27296883,1.0005807
479.0977,0.82780534,-21.740227,-147.15498,14.228313,1.5380018,[-0.837 -0.465 -0.366 -0.787  0.187],-148.63608,0.09032574,269,26900,3.8146973e-07,1.009174,-106.18162209101283,3212.6361136436462,94.2682,44.88,36.938606,,1.0245974,100.0,100,165.04851,1061323,0.0993693,0.28763655,1.0169945
702.2447,0.74216676,-19.78923,-108.524994,13.181731,1.559694,[-0.843 -0.464 -0.37  -0.783  0.195],-111.1037,0.08080503,270,27000,4.119873e-06,1.0146338,-107.54274574332413,3225.6077802181244,93.62152,39.99,36.008858,,1.0436344,100.0,100,194.97076,1065322,0.1174719,0.2740723,1.028147
3168.8645,0.36298168,-18.833984,-126.25372,14.710801,2.43381,[-0.835 -0.468 -0.366 -0.791  0.2  ],-132.7559,0.08735238,271,27100,-2.8991699e-06,1.1140382,-106.93435172452935,3238.137332201004,93.8774,41.75,49.623055,,1.214576,100.0,100,194.46335,1069497,0.42458022,0.28962395,1.1183463
299.91153,0.84132296,-21.911217,-147.15268,16.30636,1.1651026,[-0.827 -0.463 -0.374 -0.799  0.201],-147.48997,0.08906154,272,27200,-2.670288e-06,1.002646,-105.86554716441529,3250.290041446686,94.23772,44.46,62.392586,,1.0091597,100.0,100,164.13718,1073943,0.051957965,0.28508535,1.0055836
2894.6948,0.44355485,-19.500496,-124.91872,14.348506,2.8905144,[-0.824 -0.459 -0.372 -0.798  0.201],-130.21594,0.08668966,273,27300,8.010864e-07,1.0915588,-105.84694706544933,3262.3636837005615,93.95608,41.97,41.318207,,1.1918293,100.0,100,188.352,1078140,0.37829846,0.28650764,1.0919046
439.19522,0.77731514,-19.899506,-116.09624,15.754232,1.3709762,[-0.845 -0.465 -0.373 -0.789  0.201],-117.01509,0.07897647,274,27400,6.2942504e-06,1.0066353,-106.3906270180602,3274.6707060337067,93.58848,39.32,55.52319,,1.0250254,100.0,100,194.01912,1082072,0.08845995,0.27032506,1.014396
404.81693,0.78874236,-19.946388,-135.10924,14.871843,1.4202429,[-0.854 -0.457 -0.374 -0.786  0.2  ],-136.27542,0.08384313,275,27500,-3.0517579e-06,1.0071347,-105.66163885867438,3286.470532178879,93.932304,41.7,42.36664,,1.0204036,100.0,100,179.364,1086242,0.08059581,0.27795133,1.0136834
360.55832,0.807441,-22.456482,-143.77763,14.3370495,1.3786931,[-0.855 -0.456 -0.372 -0.789  0.206],-145.19861,0.08974359,276,27600,1.2969971e-06,1.0069512,-107.05075807709044,3297.755781650543,94.20597,44.66,39.702404,,1.0206819,100.0,100,166.79796,1090708,0.084939785,0.2865643,1.0172126
1879.7026,0.6142681,-19.205292,-140.61235,15.9023485,2.1597536,[-0.867 -0.453 -0.376 -0.787  0.211],-144.97696,0.08783031,277,27700,-3.8146973e-07,1.0445489,-106.0367803692529,3309.573367834091,94.0508,42.85,60.03612,,1.1245174,100.0,100,180.83241,1094993,0.2587219,0.28694478,1.0604377
587.8125,0.7179008,-19.48687,-140.66536,16.283058,1.4456547,[-0.857 -0.447 -0.372 -0.793  0.223],-142.07272,0.08431445,278,27800,3.4332277e-07,1.0089613,-105.97017359299349,3322.5744597911835,93.93935,41.88,56.584373,,1.0297536,100.0,100,179.59334,1099181,0.10906863,0.27886865,1.018717
860.7257,0.48350182,-19.685402,-133.96867,12.609746,1.7976698,[-0.854 -0.449 -0.375 -0.791  0.23 ],-137.1635,0.08882452,279,27900,2.2888185e-06,1.0303578,-106.93659071875709,3335.702497959137,94.10476,43.69,30.692951,,1.0721457,100.0,100,176.0761,1103550,0.18260175,0.28709435,1.0415527
432.58786,0.68766665,-17.502693,-132.3197,12.90594,1.496088,[-0.847 -0.44  -0.372 -0.789  0.217],-134.56964,0.08369044,280,28000,2.861023e-06,1.020553,-107.09354513947484,3348.557870864868,93.831406,41.44,48.843407,,1.0409292,100.0,100,185.6441,1107694,0.132384,0.2784176,1.0293267
573.42426,0.81821495,-22.270325,-145.27174,13.340617,1.5330613,[-0.843 -0.437 -0.376 -0.789  0.211],-146.65779,0.09117807,281,28100,-9.57489e-06,1.0122645,-106.6391768520088,3361.62655544281,94.28695,45.25,30.574318,,1.0275615,100.0,100,164.4228,1112219,0.122728325,0.28904182,1.0210445
651.71857,0.75569725,-20.78328,-142.3952,14.107595,1.4864869,[-0.845 -0.433 -0.372 -0.787  0.221],-144.21689,0.09047029,282,28200,1.5258789e-06,1.0202055,-107.41152927574319,3375.4462411403656,94.21126,44.86,34.80512,,1.0427543,100.0,100,167.34741,1116705,0.13508408,0.2881706,1.0194478
473.33484,0.6377693,-19.870583,-129.23271,14.416465,1.331562,[-0.851 -0.433 -0.368 -0.783  0.225],-131.43735,0.08374639,283,28300,5.0354006e-06,1.0137907,-107.61816347864294,3387.370904445648,93.813614,41.5,47.189816,,1.0416102,100.0,100,185.70467,1120855,0.109635174,0.27838036,1.0305566
831.34015,0.7553303,-20.747894,-138.7288,14.90534,2.5779605,[-0.849 -0.442 -0.375 -0.788  0.231],-140.39452,0.08813719,284,28400,4.8828124e-06,1.0169822,-106.64202429445437,3400.5716094970703,94.11041,43.62,39.36316,,1.046007,100.0,100,172.527,1125217,0.18161413,0.28511214,1.0269339
667.41736,0.8029598,-21.45375,-135.0686,15.350658,1.5166172,[-0.843 -0.434 -0.373 -0.784  0.239],-136.58585,0.08447619,285,28500,3.8146972e-08,1.0098401,-105.4281442792422,3412.5359325408936,93.97482,41.96,44.389244,,1.0289618,100.0,100,178.54468,1129413,0.108732656,0.27911496,1.015904
427.50772,0.7746953,-19.649239,-138.98871,13.588757,1.4973185,[-0.835 -0.435 -0.369 -0.785  0.248],-140.59924,0.085837424,286,28600,3.7765503e-06,1.0074061,-106.97672375143384,3424.583362340927,93.98939,42.7,46.28395,,1.0305767,100.0,100,176.91644,1133683,0.084387496,0.2809021,1.016484
448.22226,0.73467875,-23.539948,-144.04454,15.457748,1.3448594,[-0.822 -0.436 -0.364 -0.789  0.248],-144.96619,0.08866085,287,28700,7.2479247e-07,1.0056196,-105.1315186734138,3437.1969170570374,94.23645,44.14,40.35375,,1.020503,100.0,100,165.96208,1138097,0.07710064,0.28493798,1.0106512
333.4243,0.767395,-17.535706,-111.62694,12.985794,1.4600139,[-0.815 -0.432 -0.359 -0.791  0.246],-112.24719,0.07847944,288,28800,6.1035155e-07,1.0054127,-106.8060690952177,3449.4709389209747,93.54111,39.13,36.981907,,1.012267,100.0,100,195.68001,1142010,0.08288701,0.26934093,1.0069208
954.7379,0.6255442,-16.516563,-110.13237,12.803661,1.9302835,[-0.821 -0.43  -0.357 -0.789  0.251],-113.138565,0.08122622,289,28900,5.455017e-06,1.029378,-107.64352651113886,3461.0025041103363,93.61917,40.01,29.585175,,1.0649021,100.0,100,196.10637,1146011,0.1782259,0.27543095,1.041975
473.3672,0.7708779,-19.651634,-133.58414,14.636162,1.3490493,[-0.818 -0.432 -0.359 -0.798  0.255],-134.75302,0.08336608,290,29000,5.340576e-07,1.0109062,-106.21165970316844,3473.528786420822,93.877686,41.47,46.160934,,1.0296162,100.0,100,181.68402,1150158,0.100419074,0.2772153,1.0175244
283.59216,0.858065,-20.455032,-131.81895,14.398522,1.3156075,[-0.822 -0.427 -0.361 -0.799  0.253],-132.35507,0.0821483,291,29100,-4.043579e-06,1.0031459,-106.05720296822501,3484.2083933353424,93.82397,40.98,42.01358,,1.0099225,100.0,100,183.15108,1154256,0.055205274,0.2749305,1.0087016
1000.43506,0.74036217,-20.346138,-135.51637,15.826399,2.1372716,[-0.822 -0.427 -0.365 -0.798  0.256],-137.15477,0.08663557,292,29200,-1.8310546e-06,1.0171882,-106.31342588240366,3496.259759902954,94.05175,42.97,40.98073,,1.0586475,100.0,100,174.84953,1158553,0.17960034,0.28255782,1.0270556
369.2301,0.7242741,-20.842232,-129.24089,14.172605,1.365722,[-0.837 -0.427 -0.365 -0.796  0.261],-130.6913,0.084521934,293,29300,9.536743e-07,1.0073936,-107.41343830298096,3508.9201471805573,93.89362,42.07,38.160927,,1.0372736,100.0,100,180.41716,1162760,0.07981347,0.278858,1.0142287
290.7415,0.8149289,-21.608398,-142.95366,15.042617,1.181438,[-0.823 -0.428 -0.36  -0.801  0.258],-143.63692,0.089045644,294,29400,-1.4495849e-06,1.004132,-107.10571697779329,3521.748589038849,94.1776,44.42,38.5688,,1.0116141,100.0,100,166.67482,1167202,0.054430507,0.28517872,1.0092613
443.95987,0.7129762,-20.277908,-130.80751,13.598669,1.2712725,[-0.833 -0.429 -0.363 -0.8    0.256],-132.18748,0.08206203,295,29500,8.8119505e-06,1.0082254,-106.46527295082866,3532.5309839248657,93.778595,40.78,44.385536,,1.0298651,100.0,100,186.78438,1171280,0.09513633,0.27538753,1.0168259
308.59842,0.8795885,-20.4385,-146.7414,15.377588,1.1854806,[-0.833 -0.43  -0.359 -0.804  0.25 ],-147.26877,0.0862716,296,29600,-1.7929077e-06,1.0031159,-105.87390610982374,3545.6985025405884,94.081406,43.05,48.25888,,1.0122609,100.0,100,171.34494,1175585,0.04986909,0.2810764,1.005104
314.09735,0.6954757,-21.741554,-148.34312,14.869935,1.3545814,[-0.838 -0.427 -0.359 -0.802  0.254],-149.74239,0.08800654,297,29700,1.1444092e-06,1.0108663,-106.47469192897661,3558.536069869995,94.13373,43.76,45.34256,,1.025122,100.0,100,170.4608,1179961,0.08911588,0.2841764,1.0174892
528.02094,0.7875372,-21.693703,-137.74762,14.531538,1.5059502,[-0.833 -0.427 -0.359 -0.804  0.246],-139.52975,0.087962165,298,29800,1.8310546e-06,1.0145309,-106.90722243393027,3571.52597117424,94.10162,43.65,33.554134,,1.0429695,100.0,100,172.41275,1184326,0.11568417,0.28443098,1.0228497
285.071,0.84029627,-24.553246,-163.99606,13.498524,1.3050022,[-0.821 -0.426 -0.357 -0.807  0.255],-164.83124,0.097719006,299,29900,-6.904602e-06,1.0058118,-107.37991682915373,3585.518005847931,94.59015,48.7,29.737347,,1.0174958,100.0,100,149.2872,1189196,0.071786076,0.29747537,1.0139731
417.959,0.7631059,-16.237328,-104.43628,13.543576,1.4392453,[-0.812 -0.424 -0.356 -0.805  0.255],-105.9594,0.075776316,300,30000,-7.6293946e-07,1.0102527,-106.6906734660518,3597.791548013687,93.33407,37.66,37.47874,,1.0296361,100.0,100,206.58533,1192962,0.09584694,0.26550686,1.0162429
549.3294,0.81399035,-21.008347,-163.04294,16.585173,1.4198511,[-0.809 -0.417 -0.355 -0.8    0.258],-164.54178,0.09425578,301,30100,-4.348755e-06,1.0084864,-106.98274406890837,3611.340861082077,94.429115,46.81,42.99642,,1.039014,100.0,100,156.58109,1197643,0.088881165,0.2932833,1.02519
408.16327,0.7960729,-21.115814,-136.18452,14.238554,1.2985408,[-0.811 -0.41  -0.35  -0.801  0.26 ],-136.90318,0.08564721,302,30200,-4.043579e-06,1.0081425,-106.51577642436676,3623.781913757324,94.00638,42.66,33.243702,,1.0176089,100.0,100,175.11754,1201909,0.09517645,0.28042302,1.0107144
295.80215,0.87910604,-20.59877,-141.88107,14.036956,1.2348261,[-0.811 -0.411 -0.347 -0.799  0.257],-142.32251,0.08461685,303,30300,2.2125244e-06,1.002673,-106.76325685942662,3635.177924633026,93.94375,42.23,42.430656,,1.0088209,100.0,100,177.01096,1206132,0.052089274,0.2786004,1.0045683
650.3434,0.6211717,-18.9972,-122.24602,13.927662,1.5215592,[-0.809 -0.408 -0.344 -0.797  0.259],-125.11673,0.08292711,304,30400,4.8828124e-06,1.0215784,-106.6720820208124,3646.4756162166595,93.797775,41.01,49.422043,,1.0864606,100.0,100,188.27608,1210233,0.14568236,0.27744555,1.0330321
378.8774,0.7359953,-20.374046,-140.17813,14.878329,1.325947,[-0.821 -0.416 -0.35  -0.794  0.258],-141.45216,0.08622875,305,30500,-3.8146973e-06,1.0089827,-106.81028088409326,3659.021160364151,94.01819,42.88,35.613625,,1.0273187,100.0,100,175.11111,1214521,0.09347018,0.28155097,1.0138092
331.8068,0.76752704,-26.387352,-171.66988,17.361446,1.298985,[-0.825 -0.412 -0.35  -0.787  0.256],-172.56837,0.098566905,306,30600,1.5258789e-06,1.0057154,-103.38819739561887,3672.4175548553467,94.78439,49.05,41.918015,,1.0172703,100.0,100,142.13408,1219426,0.07344195,0.29886022,1.0147139
845.43726,0.70891356,-21.947815,-142.11862,15.043643,1.5354819,[-0.83  -0.414 -0.355 -0.786  0.259],-145.76302,0.086615525,307,30700,-4.9591063e-06,1.0256383,-106.27562290764264,3685.2675321102142,94.024574,42.72,43.672226,,1.0709298,100.0,100,179.61957,1223698,0.14910178,0.28341517,1.0447556
237.28671,0.8212566,-20.018051,-159.40279,14.162182,1.1934214,[-0.83  -0.423 -0.353 -0.789  0.266],-159.9141,0.08891102,308,30800,5.1879883e-06,1.002628,-105.7082618870715,3698.0397589206696,94.23515,44.37,50.07406,,1.012357,100.0,100,164.90251,1228135,0.052724224,0.28491578,1.0082085
460.94946,0.8178785,-20.813904,-145.22101,16.551073,1.2623082,[-0.828 -0.422 -0.355 -0.786  0.266],-146.4372,0.08484874,309,30900,-6.4849854e-07,1.0094429,-104.75498022471307,3708.3839247226715,94.03883,42.23,54.938564,,1.0260646,100.0,100,175.00671,1232358,0.09476826,0.27936345,1.0181962
318.1323,0.74130106,-17.730576,-145.23695,14.034336,1.2666007,[-0.818 -0.419 -0.353 -0.788  0.268],-146.14804,0.08883545,310,31000,-3.6621093e-06,1.0105172,-107.12318596041054,3720.3804383277893,94.155014,44.22,32.124664,,1.030504,100.0,100,168.25508,1236780,0.09578085,0.28521442,1.0187215
251.22925,0.8616406,-23.50251,-153.04675,14.340991,1.3163886,[-0.813 -0.414 -0.352 -0.791  0.269],-153.5839,0.09255522,311,31100,2.0980835e-06,1.0032526,-105.53022142020183,3733.1427381038666,94.4306,46.19,36.888416,,1.0118941,100.0,100,156.52313,1241399,0.06291082,0.29011503,1.0086001
598.1045,0.67469347,-18.508461,-127.38199,14.169964,1.7747874,[-0.805 -0.418 -0.353 -0.792  0.269],-129.00877,0.08385877,312,31200,-9.765625e-06,1.0192415,-107.20488403054838,3745.5020785331726,93.84469,41.59,35.021736,,1.0330582,100.0,100,183.31934,1245558,0.13895519,0.27840483,1.0229343
226.7259,0.6357643,-22.39544,-156.57645,13.525491,1.2288423,[-0.801 -0.416 -0.355 -0.797  0.274],-157.36443,0.093854524,313,31300,-7.5531007e-06,1.00636,-107.46808230424622,3758.808807849884,94.40154,46.74,42.495537,,1.0147831,100.0,100,157.18903,1250232,0.075403035,0.29227707,1.0123326
270.47678,0.8226871,-18.488998,-142.52945,14.410354,1.1728,[-0.804 -0.416 -0.356 -0.797  0.266],-142.83093,0.08398806,314,31400,5.8746336e-06,1.0015955,-107.4065790890524,3771.3241667747498,93.8793,41.95,44.797283,,1.0068994,100.0,100,179.02527,1254427,0.0376417,0.277524,1.0038173
751.663,0.6917506,-19.105255,-147.50266,15.17281,1.6515121,[-0.804 -0.413 -0.355 -0.795  0.265],-150.26892,0.08936467,315,31500,1.8310546e-06,1.015557,-106.34706466074448,3783.1978662014008,94.18465,44.17,42.869057,,1.045431,100.0,100,170.57584,1258844,0.11873719,0.28710064,1.0291524
459.358,0.7362282,-20.858986,-152.40584,16.376417,1.5092404,[-0.797 -0.416 -0.347 -0.8    0.265],-153.94391,0.08728955,316,31600,-3.3187866e-06,1.0131028,-105.08944580858164,3796.3741323947906,94.15158,43.35,55.185036,,1.0415199,100.0,100,170.47029,1263179,0.121124096,0.28332052,1.0237051
594.703,0.6950755,-20.118614,-130.80779,16.350624,1.4398052,[-0.793 -0.41  -0.345 -0.802  0.262],-132.70882,0.08267947,317,31700,-4.653931e-06,1.0092212,-104.69577151459126,3808.1431097984314,93.90039,41.06,38.81001,,1.042473,100.0,100,182.35735,1267285,0.08973508,0.27642852,1.0215628
477.40695,0.8222642,-18.354782,-132.80508,15.441165,1.4164721,[-0.778 -0.409 -0.34  -0.804  0.263],-133.7281,0.08155904,318,31800,4.997253e-06,1.0059826,-106.26133940785435,3821.113983154297,93.768036,40.62,57.956482,,1.0226864,100.0,100,186.00363,1271347,0.08160519,0.27428028,1.0059721
527.1233,0.8357109,-21.140564,-145.35783,16.785627,1.4448264,[-0.771 -0.405 -0.336 -0.806  0.259],-146.4845,0.08687795,319,31900,1.0681152e-06,1.0075729,-105.26709564101566,3833.256271123886,94.1277,43.21,49.121403,,1.0203419,100.0,100,170.84785,1275668,0.09077996,0.28246772,1.0151742
276.07785,0.7963788,-19.91005,-122.33751,13.963883,1.2242718,[-0.766 -0.403 -0.333 -0.807  0.267],-123.13966,0.082009375,320,32000,-1.7547608e-06,1.0045555,-107.3086443739179,3846.859357357025,93.75049,40.88,34.099968,,1.0163159,100.0,100,186.05455,1279756,0.06075638,0.2748302,1.0098351
565.7933,0.6826869,-19.709442,-135.71979,14.631108,1.3425785,[-0.773 -0.401 -0.336 -0.808  0.265],-138.30376,0.087603025,321,32100,4.5776366e-07,1.0160476,-106.44885044866314,3859.4607832431793,94.08661,43.33,33.734566,,1.0528562,100.0,100,174.67838,1284089,0.12029917,0.28440297,1.0340837
646.5949,0.73085445,-23.085884,-161.2101,15.61868,1.8030447,[-0.785 -0.4   -0.338 -0.811  0.257],-162.66893,0.09555506,322,32200,-5.683899e-06,1.011053,-106.42983573025661,3872.1143033504486,94.50931,47.4,41.426548,,1.0420331,100.0,100,153.93025,1288829,0.119510226,0.295278,1.0179055
467.6855,0.8095129,-18.941978,-124.44292,13.9843855,1.4826638,[-0.775 -0.4   -0.333 -0.816  0.259],-126.044876,0.08303219,323,32300,-3.013611e-06,1.0115082,-106.00558987768471,3883.601005792618,93.85535,41.21,40.24055,,1.0351976,100.0,100,183.81038,1292950,0.11300734,0.2770582,1.0225129
489.6812,0.81755817,-19.309952,-132.85864,16.201603,1.3425478,[-0.772 -0.394 -0.332 -0.81   0.264],-133.6899,0.08141768,324,32400,2.0599366e-06,1.0048897,-106.70132643104503,3896.2759449481964,93.74127,40.58,43.07202,,1.0167679,100.0,100,186.0318,1297008,0.07270061,0.27394223,1.010566
438.0113,0.79466355,-20.306587,-121.650116,13.743814,1.3959262,[-0.779 -0.399 -0.335 -0.81   0.266],-123.238815,0.08303123,325,32500,-1.9454956e-06,1.0103502,-107.56622380113829,3908.4349427223206,93.78467,41.25,37.618443,,1.0309606,100.0,100,185.8388,1301133,0.10074496,0.2769059,1.0180608
545.8988,0.7862548,-22.567184,-171.03882,17.285236,1.4518234,[-0.77  -0.401 -0.337 -0.81   0.274],-172.40222,0.097310305,326,32600,1.8692017e-06,1.008281,-106.4892689568266,3922.391103744507,94.59506,48.35,56.128242,,1.0485402,100.0,100,149.12527,1305968,0.09101953,0.29741558,1.0190574
1520.8641,0.60532737,-19.969276,-142.69688,15.296347,2.0944211,[-0.759 -0.402 -0.332 -0.815  0.274],-145.72046,0.0866561,327,32700,3.929138e-06,1.0352697,-105.36159998571954,3934.487794160843,94.058105,42.64,53.660713,,1.0922229,100.0,100,177.95528,1310232,0.24355529,0.28383213,1.0403532
1105.2256,0.6269835,-18.563835,-131.81395,14.807488,1.6676793,[-0.775 -0.404 -0.335 -0.806  0.279],-135.37534,0.085108496,328,32800,1.0681152e-06,1.041113,-106.91404002618725,3947.3520307540894,93.8845,41.8,47.06106,,1.0810536,100.0,100,185.53554,1314412,0.19917569,0.2818075,1.0532149
438.61633,0.8141527,-19.80883,-130.19505,15.2444515,1.3705059,[-0.782 -0.408 -0.332 -0.802  0.271],-131.12233,0.08159164,329,32900,-6.1035155e-07,1.0051775,-106.09965351820543,3960.5703938007355,93.77986,40.65,47.677483,,1.0208753,100.0,100,185.49178,1318477,0.076805085,0.27427387,1.0119759
930.9304,0.51178205,-16.282593,-113.69983,13.48529,1.6178601,[-0.78  -0.416 -0.333 -0.806  0.272],-116.87845,0.077855684,330,33000,2.3651123e-06,1.0197791,-106.66644338519858,3972.7653398513794,93.44162,38.38,38.788696,,1.0722353,100.0,100,205.61923,1322315,0.15589325,0.27003926,1.0393795
587.4745,0.8131521,-21.749657,-130.30788,13.688442,1.3979301,[-0.776 -0.419 -0.336 -0.8    0.265],-131.68295,0.08438805,331,33100,4.196167e-07,1.0095667,-106.41734467070772,3985.3080792427063,93.922844,41.92,37.738583,,1.0316625,100.0,100,180.19893,1326507,0.109930374,0.27895722,1.0172586
358.41785,0.8630549,-21.185425,-129.23436,15.96713,1.1999365,[-0.765 -0.419 -0.331 -0.799  0.271],-129.77716,0.08324953,332,33200,2.5939942e-06,1.003302,-106.6756026305561,3996.955902338028,93.860245,41.51,52.2956,,1.0116274,100.0,100,180.46309,1330658,0.052534647,0.27667183,1.0061032
650.45807,0.7964156,-24.364677,-145.55193,15.201696,1.4857124,[-0.767 -0.418 -0.328 -0.801  0.273],-146.89746,0.0897065,333,33300,-3.6239624e-06,1.011806,-104.4737903546869,4008.559666156769,94.30879,44.54,37.43202,,1.0320433,100.0,100,164.02553,1335112,0.115346685,0.2868748,1.018808
675.18567,0.7207349,-19.808868,-120.65765,14.884715,1.6016312,[-0.76  -0.422 -0.323 -0.802  0.278],-123.09468,0.080282845,334,33400,3.929138e-06,1.0175341,-105.34888432156505,4020.738392353058,93.71007,39.83,37.9549,,1.0675333,100.0,100,191.52756,1339095,0.14191371,0.2728851,1.0300143
1985.2866,0.5935496,-16.283989,-109.33234,13.786826,2.143503,[-0.745 -0.424 -0.324 -0.806  0.285],-115.2099,0.07968852,335,33500,4.997253e-06,1.0474675,-105.8675525621853,4032.244889497757,93.5374,38.76,41.75134,,1.1833806,100.0,100,206.63055,1342971,0.23416731,0.27501002,1.0713615
412.6779,0.8498413,-22.868134,-168.58983,17.23734,1.1966156,[-0.734 -0.409 -0.316 -0.81   0.278],-169.02396,0.09609574,336,33600,-1.8310546e-06,1.0042744,-105.47055990270064,4045.9780519008636,94.5999,47.94,54.40377,,1.0116817,100.0,100,147.96535,1347765,0.066209614,0.29509485,1.0087248
484.94904,0.7937905,-20.08728,-143.43922,14.178257,1.3033533,[-0.737 -0.409 -0.313 -0.809  0.28 ],-144.58636,0.08800373,337,33700,-6.5994263e-06,1.0071232,-107.23372005778675,4058.5722966194153,94.097885,43.75,37.45179,,1.0267564,100.0,100,171.47902,1352140,0.08938483,0.28420463,1.0165997
518.7883,0.66979927,-20.920021,-128.24673,15.345709,1.4976273,[-0.73  -0.409 -0.307 -0.812  0.279],-129.85876,0.08302494,338,33800,-6.4849854e-07,1.0117726,-105.60491450807903,4071.6669507026672,93.87479,41.21,46.69339,,1.0361335,100.0,100,182.90656,1356261,0.10558488,0.277032,1.0199456
453.63986,0.7790293,-22.810905,-144.67928,15.7328615,1.4154499,[-0.725 -0.409 -0.304 -0.806  0.274],-145.61716,0.08832963,339,33900,-4.959106e-07,1.0054367,-105.88116638962303,4085.6784567832947,94.18395,43.97,40.092953,,1.0233004,100.0,100,167.5681,1360658,0.06620611,0.2844711,1.0085547
