EpRewMean,InitialReturnStd,StdD2w0t,MeanIW,EmpiricalD2,EpThisIter,InitialReturnMax,Iteration,EpisodesSoFar,J_sample_variance,Bound,MinD2w0t,InitialBound,ReturnStepMax,EpLenMean,ReturnMeanIW,InitialReturnMean,InitialReturnMin,Weights,StdIW,MaxIW,MinIW,MeanD2w0t,TimeElapsed,MaxD2w0t,ReturnStepMaxmin,TimestepsSoFar
-115.60773544127183,1.0506254,233.59027,38.03226,1024.5636,100,2.6069489,255,25500,20818778000.0,10742.852,,180.22266,100.0,21.19,14830.84,1.9836425e-06,-3.3909454,[ 0.822  0.486  0.628  1.213 -0.348],375.48676,3838.2336,5.1455896e-07,4.363314,2880.427681684494,39233.445,89.08847,679767
-116.86994895344402,1.0664499,0.21306857,1.0302985,1.0307019,100,2.2547379,256,25600,5065.9766,148.26083,,141.85498,100.0,22.63,428.70947,-1.2893677e-05,-3.7334518,[ 0.811  0.553  0.538  1.058 -0.491],0.18242171,1.8052037,0.4982989,0.04638108,2898.070288181305,1.1003631,89.671234,682030
-117.155460471245,1.0393972,0.22125982,1.0656449,1.1011866,100,2.3141785,257,25700,14895.003,147.64294,,135.1442,100.0,23.11,432.16776,-1.3732911e-06,-3.8115387,[ 0.803  0.56   0.532  1.065 -0.493],0.341338,2.1858964,0.4606112,0.048675038,2909.0077335834503,1.2322551,89.86105,684341
-113.95176135687541,1.1039271,0.30156916,1.3082454,2.3818293,100,2.479805,258,25800,548935.94,273.60345,,215.5957,100.0,19.56,618.94965,5.1116945e-06,-2.8689651,[ 0.805  0.564  0.545  1.07  -0.489],1.7024432,10.352357,0.043516353,0.057187323,2918.241309404373,4.2108393,88.348495,686297
-114.76287781284309,1.0910972,0.20832217,1.0573626,1.151633,100,3.5420609,259,25900,26679.83,197.19345,,184.13779,100.0,20.58,482.7259,-4.577637e-06,-3.0728455,[ 0.88   0.558  0.561  1.043 -0.545],0.41029304,2.7017858,0.28102237,0.04311463,2929.4357631206512,1.299485,88.84714,688355
-115.05856838774562,1.3129392,0.22702275,1.1391795,1.4569565,100,3.0070724,260,26000,74726.695,238.19467,,202.84923,100.0,20.81,510.5429,-2.8991699e-06,-3.5909042,[ 0.882  0.572  0.56   1.043 -0.569],0.6899662,4.7566447,0.18216339,0.046827458,2938.999338388443,2.2006178,88.941986,690436
-114.64997578870089,1.2933925,0.21012035,1.0608032,1.1826268,100,3.4437866,261,26100,35420.83,199.83896,,182.76215,100.0,20.72,480.25992,-1.9073486e-06,-3.7633667,[ 0.874  0.551  0.561  1.02  -0.583],0.46136284,3.7032905,0.42806047,0.043625116,2949.6618931293488,1.2805417,88.92131,692508
-115.15142835933185,1.1918403,10.45737,4.7421727,68.38388,100,2.964096,262,26200,110503110.0,919.1359,,183.16559,100.0,21.19,1875.5809,4.5013426e-06,-4.186493,[ 0.894  0.554  0.57   1.023 -0.571],27.754162,227.86208,0.0015527457,0.43045953,2959.966913461685,1295.5275,89.13153,694627
-115.7225402670146,1.2595458,27.148882,5.2059183,97.9437,100,2.995346,263,26300,235001280.0,1297.7338,,167.61554,100.0,21.67,2095.222,-6.1035157e-06,-4.167946,[ 0.84   0.514  0.562  0.923 -0.627],38.983135,451.9076,0.0015132206,0.50465024,2974.0822508335114,4449.1055,89.319565,696794
-115.26964737762574,1.2252562,0.24525546,1.1813573,1.6071045,100,3.102417,264,26400,121856.234,202.40945,,161.94058,100.0,21.3,512.54755,-5.1116945e-06,-3.2671432,[ 0.853  0.551  0.598  1.016 -0.659],0.88034976,5.5458407,0.15939322,0.050422035,2988.7527923583984,4.1739073,89.17656,698924
-114.84652673797105,1.1525017,0.21020113,1.0549185,1.1459863,100,2.6716614,265,26500,20854.008,205.17575,,190.85886,100.0,20.9,473.4855,6.1035155e-07,-3.7153778,[ 0.828  0.547  0.581  0.985 -0.644],0.3637562,2.4942603,0.29083133,0.0438321,2999.4014909267426,1.4730552,89.0099,701014
-115.93476450197704,1.1509678,0.23958749,1.1238735,1.5981823,100,3.0066757,266,26600,119421.58,160.90002,,137.52374,100.0,22.22,472.72058,-1.3732911e-06,-4.2820587,[ 0.833  0.532  0.578  0.966 -0.643],0.9409531,9.284081,0.062681414,0.050778873,3010.0808658599854,2.781887,89.56482,703236
-115.4945492404369,1.2151389,0.2262948,1.0963749,1.2390059,100,3.2936554,267,26700,47616.793,190.11566,,169.63074,100.0,21.32,480.21826,-4.8065185e-06,-3.910469,[ 0.829  0.512  0.571  0.941 -0.621],0.53532046,4.123845,0.10235925,0.047470585,3020.839929819107,2.0407536,89.16562,705368
-115.25922636499222,1.0571781,0.21811126,1.1234738,1.1711862,100,2.7388458,268,26800,22959.326,203.34033,,172.11398,100.0,21.47,487.32578,-3.1280517e-06,-2.9229584,[ 0.837  0.515  0.583  0.976 -0.625],0.3916824,2.3945916,0.2523049,0.04607922,3031.083342552185,1.5344304,89.26323,707515
-114.36957460388672,1.2315193,0.20448707,1.02653,1.0999486,100,2.8620071,269,26900,23049.424,215.54898,,211.5614,100.0,20.3,474.15707,-5.1879883e-06,-3.8751144,[ 0.836  0.5    0.592  0.983 -0.652],0.37624335,2.7716494,0.36026067,0.04203996,3041.0866560935974,1.1752878,88.732056,709545
-115.4104987365393,1.2759101,0.20426546,1.0191126,1.0171145,100,2.4986649,270,27000,1928.1595,175.1019,,169.65106,100.0,21.36,449.12717,3.4332274e-06,-3.488449,[ 0.818  0.5    0.586  0.988 -0.659],0.10974862,1.2765317,0.67300975,0.04314995,3051.47336101532,1.0468886,89.19377,711681
-116.24647372738467,1.1590638,0.2101838,1.0182517,1.0425304,100,2.2996292,271,27100,5097.949,136.5481,,132.31158,100.0,22.55,423.33698,4.5776366e-07,-4.2453156,[ 0.815  0.5    0.588  0.99  -0.678],0.19573179,1.5700908,0.6069311,0.045673955,3061.9963808059692,1.0586922,89.689896,713936
-116.10093430145378,1.0412142,0.20964107,1.0275043,1.0288231,100,3.4663544,272,27200,7033.3325,167.9083,,161.35779,100.0,22.34,430.6901,5.7983398e-06,-3.6079178,[ 0.822  0.503  0.59   0.987 -0.678],0.23722345,2.7689888,0.60980546,0.045334093,3072.0196566581726,1.0691789,89.606,716170
-115.95366639218967,1.2040201,0.21277493,1.048136,1.0674404,100,2.572609,273,27300,11607.46,163.4797,,151.05042,100.0,22.07,446.16266,9.155274e-06,-3.5560837,[ 0.831  0.496  0.591  0.987 -0.658],0.27479154,2.065406,0.59186625,0.04570807,3082.8689913749695,1.1832417,89.49219,718377
-115.6904138348181,1.257322,0.20502658,1.0115702,1.018227,100,2.9537277,274,27400,2232.288,183.3103,,180.50778,100.0,21.52,442.9078,6.4849855e-06,-2.9748917,[ 0.842  0.492  0.6    0.998 -0.636],0.11594548,1.414011,0.7292142,0.043478407,3093.3162202835083,1.0554492,89.24811,720529
-114.76541710759032,1.2226917,0.21652965,1.0856503,1.2934996,100,3.7350006,275,27500,58342.918,195.3931,,180.56445,100.0,20.72,490.2722,3.1280517e-06,-4.2225113,[ 0.844  0.488  0.599  0.987 -0.635],0.60815555,2.9074967,0.18999055,0.044837296,3103.9614396095276,1.5671421,88.92226,722601
-116.27503631496778,1.2887067,0.23142648,1.1015041,1.1644684,100,3.2996979,276,27600,32670.994,187.1323,,166.7551,100.0,22.44,458.60437,-2.0599366e-06,-3.572937,[ 0.848  0.507  0.595  0.985 -0.644],0.47004,2.8340237,0.20930433,0.049948078,3115.1724784374237,1.6561954,89.63681,724845
-115.53986599063623,0.9823209,0.21023694,1.0425699,1.0637048,100,2.0058746,277,27700,11552.76,182.99011,,171.67258,100.0,21.47,456.40652,-2.9754638e-06,-2.3553848,[ 0.866  0.494  0.612  0.988 -0.668],0.2672244,2.419622,0.6387121,0.04450635,3126.27637219429,1.2040323,89.23709,726992
-113.47645229509374,1.1129498,0.19886701,1.0538242,1.063051,100,3.618744,278,27800,14244.522,228.36667,,213.44571,100.0,19.33,511.8978,5.569458e-06,-3.2312622,[ 0.875  0.49   0.608  0.969 -0.67 ],0.27340576,2.5936446,0.4179086,0.039863613,3136.074864625931,1.198488,88.25903,728925
-113.68818340948329,1.0007911,0.23070322,1.1254979,1.7055075,100,2.7820282,279,27900,172715.92,227.35846,,201.32501,100.0,19.83,526.01215,-4.5013426e-06,-2.8274384,[ 0.874  0.483  0.614  0.976 -0.693],1.0115244,8.180607,0.09489853,0.046016112,3146.5096526145935,2.6294084,88.53372,730908
-115.96333632949035,1.0729275,0.2290732,1.130732,1.2523456,100,2.8104935,280,28000,50856.066,165.88925,,143.84772,100.0,22.57,462.80594,5.8746336e-06,-3.8285217,[ 0.9    0.495  0.625  0.988 -0.709],0.6337796,4.5155134,0.06202264,0.04952555,3157.800368309021,1.8015858,89.72412,733165
-114.0962161642145,1.186968,0.20302686,1.0266091,1.0496488,100,2.6812363,281,28100,14432.378,215.3346,,209.53204,100.0,20.2,477.55695,9.155274e-06,-4.0874405,[ 0.887  0.482  0.633  0.983 -0.727],0.2856757,2.76538,0.1948428,0.041632827,3168.2662703990936,1.3078364,88.70334,735185
-115.04951351581158,1.0616547,0.2510778,1.178615,1.97112,100,2.9912338,282,28200,227974.4,187.23138,,159.95795,100.0,21.09,508.3789,3.8146973e-07,-2.7900314,[ 0.893  0.484  0.624  0.972 -0.72 ],1.3052982,10.215761,0.12450454,0.051064145,3178.3334074020386,2.9024878,89.08966,737294
-114.57637289142639,1.0724816,0.20447712,1.0283297,1.0390261,100,2.5762558,283,28300,6566.13,161.09897,,153.36066,100.0,21.06,457.49,1.3275147e-05,-2.7695007,[ 0.876  0.468  0.613  0.962 -0.707],0.20087555,1.7461205,0.61058617,0.04287584,3189.8490953445435,1.094787,89.11905,739400
-115.86949643060596,1.298942,0.2150926,1.052256,1.140718,100,2.8316193,284,28400,20733.209,155.49557,,145.34381,100.0,22.05,445.70654,-6.2561035e-06,-3.9474258,[ 0.867  0.47   0.607  0.952 -0.691],0.38480562,2.2876246,0.3096011,0.046154078,3200.3576939105988,1.2407292,89.490295,741605
-117.25620132513052,1.3083737,0.21446398,1.0185274,1.0147172,100,2.976616,285,28500,1982.3485,127.36453,,122.24475,100.0,23.63,405.01718,2.8991699e-06,-4.376114,[ 0.854  0.465  0.604  0.959 -0.701],0.122197956,1.39385,0.6815315,0.04776193,3211.64590883255,1.0363365,90.07565,743968
-114.9573566777608,1.153139,0.22055909,1.107647,1.3192524,100,2.6334915,286,28600,70124.25,227.15817,,198.62465,100.0,20.96,492.94803,-3.4332274e-06,-3.6110306,[ 0.849  0.468  0.602  0.963 -0.715],0.65402085,4.841407,0.21964535,0.045876898,3221.941930770874,1.8960953,89.03079,746064
-115.36372023272398,1.0670199,0.20924476,1.0390664,1.0983223,100,2.7098312,287,28700,14216.293,160.034,,150.8815,100.0,21.51,452.7591,7.400513e-06,-2.4338913,[ 0.869  0.474  0.609  0.982 -0.74 ],0.31221363,1.9829236,0.46186227,0.044343814,3233.3855106830597,1.1610553,89.27055,748215
-115.45042553473832,1.1643376,0.2545387,1.1908576,1.4132876,100,2.6588058,288,28800,124703.35,198.31158,,162.13629,100.0,21.32,520.9008,5.569458e-06,-3.7519531,[ 0.873  0.48   0.615  0.987 -0.748],0.8680332,5.2878084,0.18422596,0.052941475,3243.59032702446,2.2535408,89.169754,750347
-116.09896947626558,1.36614,0.22249502,1.0788561,1.2384677,100,3.4990768,289,28900,49356.547,155.28726,,138.10025,100.0,22.36,451.62573,-2.2125244e-06,-3.6275253,[ 0.886  0.468  0.631  1.025 -0.755],0.58648634,4.5611196,0.2887868,0.047971793,3255.1321234703064,1.7684526,89.61548,752583
-114.60030597470359,0.9771389,0.24354927,1.1308997,1.740701,100,2.8313599,290,29000,183930.9,189.43082,,166.50592,100.0,20.76,507.4714,-1.3580322e-05,-3.2348328,[ 0.879  0.458  0.625  1.004 -0.759],1.0605569,7.0373316,0.088188924,0.049841523,3265.7319962978363,2.1150475,88.9595,754659
-114.79046471199361,0.96575797,0.8575865,2.307316,8.323795,100,2.0407867,291,29100,6311904.5,388.70215,,184.63855,100.0,21.14,949.6696,-7.2479247e-06,-3.1340256,[ 0.905  0.466  0.637  1.001 -0.756],6.465603,44.475716,0.03704636,0.13516024,3277.249431848526,27.254463,89.139984,756773
-113.98450313264819,1.120685,0.2137079,1.0642464,1.1798391,100,2.6940765,292,29200,47452.754,231.10812,,216.564,100.0,20.27,491.3844,1.4648437e-05,-3.105751,[ 0.946  0.475  0.651  0.971 -0.688],0.51875603,3.871078,0.22344798,0.043842994,3289.77698469162,1.342293,88.75337,758800
-114.06814522756608,1.0012147,0.19882238,1.012197,1.0177488,100,2.0281906,293,29300,3293.053,184.10104,,181.43652,100.0,20.15,471.65796,-2.5177003e-06,-3.042656,[ 0.945  0.464  0.654  0.983 -0.722],0.1337425,1.3910598,0.551714,0.04073957,3299.860069990158,1.0600553,88.6781,760815
-116.22647239435257,1.201439,0.21024366,1.0333132,1.0676341,100,3.3073273,294,29400,7240.3813,158.76025,,150.41266,100.0,22.44,430.96448,6.866455e-06,-3.6354752,[ 0.946  0.463  0.657  0.992 -0.724],0.23591596,1.7528684,0.57391554,0.045564815,3310.0850961208344,1.1607529,89.64114,763059
-114.35649641862652,1.2310233,0.21778427,1.0745853,1.1635557,100,3.2309875,295,29500,62511.79,188.7757,,173.09525,100.0,20.9,477.9102,6.942749e-06,-4.4398346,[ 0.924  0.465  0.654  0.987 -0.721],0.6257608,6.073794,0.36316475,0.045366623,3319.8624215126038,1.5766186,89.05679,765149
-115.03519201131766,1.2332784,0.20922899,1.0452224,1.1484554,100,3.1634903,296,29600,18992.062,189.00156,,178.5145,100.0,21.43,455.36295,6.408691e-06,-3.1429138,[ 0.918  0.463  0.647  0.962 -0.717],0.37946382,2.7477665,0.40192467,0.04423349,3329.8465690612793,1.2286353,89.2641,767292
-115.45087482759853,1.2449026,0.21396543,1.0583893,1.1880199,100,4.1385345,297,29700,26431.516,174.89441,,162.10406,100.0,21.8,452.17117,1.1062622e-05,-3.4647217,[ 0.91   0.454  0.645  0.957 -0.717],0.42984706,2.9871745,0.3878998,0.045596454,3339.7129230499268,1.4824231,89.40817,769472
-114.90619799178185,1.1233279,0.22291528,1.1018475,1.4022455,100,2.2846603,298,29800,63853.36,185.57062,,160.25537,100.0,21.36,477.58994,-2.9754638e-06,-2.5630646,[ 0.904  0.445  0.64   0.945 -0.711],0.65484655,3.913402,0.13796091,0.046658143,3349.117488861084,2.2891865,89.241,771608
-114.08254589698765,1.1722263,0.20963652,1.0939974,1.092689,100,2.5138931,299,29900,18926.83,202.8357,,180.61444,100.0,20.26,503.78897,-3.2806397e-06,-4.3316803,[ 0.874  0.443  0.627  0.931 -0.708],0.32690367,2.2691793,0.38351184,0.043021742,3359.17266702652,1.3498197,88.738144,773634
-115.88920875081305,1.2723773,0.6952238,1.5406157,4.248328,100,3.2726593,300,30000,3258588.5,255.6069,,148.02261,100.0,22.37,627.9039,2.5177003e-06,-4.0716553,[ 0.886  0.432  0.631  0.919 -0.744],4.7675347,52.802345,0.03043847,0.08003055,3370.46964263916,48.468796,89.63887,775871
-114.7528004898171,1.2043335,0.24137533,1.2094357,1.8419861,100,2.6480637,301,30100,176797.17,215.87177,,173.66953,100.0,21.04,528.0141,-4.272461e-06,-4.3745193,[ 0.916  0.44   0.656  0.971 -0.748],1.1016531,6.095726,0.16244861,0.049487974,3383.4841837882996,2.3784702,89.091934,777975
-114.63610883577356,1.168651,2.1255515,3.718455,18.866072,100,3.7683258,302,30200,94450264.0,365.27124,,165.45966,100.0,20.97,1435.1163,-5.340576e-07,-3.5468826,[ 0.899  0.42   0.655  0.969 -0.748],27.33326,283.39697,0.0019658583,0.25594893,3394.2479469776154,96.64767,89.06665,780072
-115.67501106402142,1.0306767,0.21470381,1.0581763,1.1193191,100,2.0500183,303,30300,19051.691,167.78406,,154.12247,100.0,21.84,453.1031,1.1444092e-06,-2.6746979,[ 0.867  0.411  0.613  0.982 -0.735],0.3662655,2.8344095,0.43170696,0.04585697,3406.226334810257,1.1959914,89.40704,782256
-115.55911171871153,1.1414702,21.458004,10.228434,280.1113,100,3.6034546,304,30400,1041647360.0,1247.7488,,144.60321,100.0,21.61,3780.6882,6.4849855e-06,-3.2112274,[ 0.881  0.41   0.624  0.983 -0.732],91.117546,932.94476,0.00047337465,1.1260018,3416.6182432174683,2949.2395,89.2698,784417
-115.53751110364038,1.1653957,0.25310138,1.1595678,1.5251056,100,3.4499664,305,30500,231592.3,205.75214,,172.90036,100.0,21.42,506.28784,-2.9754638e-06,-3.19236,[ 0.833  0.354  0.614  0.989 -0.759],1.1944002,9.008083,0.1965605,0.05210524,3428.576418161392,3.762264,89.21219,786559
-115.25701959232705,0.95665026,0.20849851,1.0376217,1.0619497,100,2.194847,306,30600,9601.307,184.81723,,175.45566,100.0,21.27,458.79382,6.866455e-06,-2.864418,[ 0.833  0.344  0.601  0.948 -0.772],0.24021904,2.099545,0.64467716,0.043931495,3439.9209151268005,1.169652,89.162476,788686
-115.66960050065694,1.0145342,137.80417,11.354967,722.5567,100,2.5084305,307,30700,1450747600.0,2448.4214,,146.7912,100.0,21.65,4469.1226,-5.340576e-07,-2.7964325,[ 0.83   0.352  0.601  0.962 -0.761],98.63248,1001.11414,0.0002683885,2.3784878,3450.2610971927643,24662.05,89.31459,790851
-114.87231518759019,1.0361502,0.22328219,1.1551037,1.1756275,100,2.7262955,308,30800,49202.758,228.87744,,184.9671,100.0,21.14,508.19638,-9.07898e-06,-2.3135605,[ 0.796  0.295  0.593  0.901 -0.763],0.5724509,4.677375,0.50177777,0.046760753,3464.961671113968,1.4924076,89.13223,792965
-116.01508536909759,1.1010332,0.24037462,1.1500604,1.5145181,100,3.5934525,309,30900,145736.78,177.8273,,144.77966,100.0,22.36,479.11932,8.392334e-07,-2.9923248,[ 0.803  0.299  0.592  0.885 -0.732],1.0298153,9.391141,0.25028968,0.051519737,3477.1905620098114,2.1526773,89.622986,795201
-115.37178449980316,1.0835824,0.23548491,1.1569657,1.3524976,100,2.376358,310,31000,130247.234,181.60364,,144.85425,100.0,21.4,504.36014,-5.569458e-06,-2.8598175,[ 0.774  0.298  0.579  0.874 -0.695],0.89544374,6.188055,0.1230855,0.04917405,3489.532935142517,2.5915606,89.21759,797341
-116.01638350340825,1.1301725,0.20756742,1.0118275,1.0357,100,3.799942,311,31100,4848.0005,152.8967,,149.39612,100.0,22.1,431.86246,2.9754638e-06,-2.6398087,[ 0.766  0.294  0.568  0.843 -0.678],0.18962257,1.4493468,0.57626104,0.044632006,3501.13707447052,1.0605419,89.50078,799551
-115.01940720038003,1.0039113,0.22394773,1.1059278,1.308597,100,2.1312866,312,31200,72546.38,199.70535,,175.41504,100.0,20.91,494.34793,-4.5013426e-06,-3.8263931,[ 0.758  0.291  0.567  0.838 -0.683],0.6623243,3.8761916,0.36772627,0.046615228,3511.2852647304535,1.5347595,88.99863,801642
-117.45978665582717,1.0228468,0.21564482,1.0283315,1.036342,100,2.5583954,313,31300,3774.8945,122.98349,,115.58365,100.0,23.65,408.5581,7.93457e-06,-2.9897995,[ 0.727  0.295  0.554  0.838 -0.652],0.1731342,1.520677,0.573333,0.048046842,3522.55012178421,1.0652335,90.06391,804007
-116.33173268122289,0.9306075,0.21928369,1.0896657,1.1910688,100,2.6083527,314,31400,33927.105,154.34683,,137.93896,100.0,22.22,455.47952,2.8991699e-06,-2.351982,[ 0.719  0.296  0.549  0.835 -0.669],0.5095296,3.9767354,0.21064888,0.047210332,3532.8434302806854,1.3633896,89.51651,806229
-116.75664474131153,1.017418,0.22152856,1.065497,1.10706,100,3.1240234,315,31500,17052.404,150.36487,,136.01141,100.0,23.13,430.20737,1.0070801e-05,-3.6253052,[ 0.708  0.287  0.548  0.843 -0.692],0.3549991,2.7578444,0.38137758,0.04874453,3543.876353263855,1.3003871,89.90431,808542
-115.16790917125194,0.97441036,0.2051118,1.0226328,1.0437855,100,2.7934036,316,31600,7456.25,163.23486,,157.21512,100.0,21.3,451.0766,7.019043e-06,-2.2345963,[ 0.698  0.285  0.544  0.823 -0.708],0.22178583,1.5687425,0.48238897,0.043261923,3554.976099729538,1.0630271,89.18611,810672
-115.83524323224842,0.9980778,0.23443636,1.0976936,1.2083812,100,2.7765656,317,31700,52407.11,179.56558,,162.74106,100.0,22.31,458.9022,8.163453e-06,-2.1319199,[ 0.704  0.287  0.547  0.824 -0.724],0.5995624,4.473871,0.33345565,0.05041716,3565.169417619705,2.0956788,89.615845,812903
-115.7748218609403,1.1989034,0.24109544,1.1885303,1.5102661,100,3.3951569,318,31800,82531.56,212.44568,,164.19772,100.0,22.09,497.8667,-2.7465821e-06,-3.7281723,[ 0.727  0.289  0.534  0.794 -0.726],0.76084334,5.4452915,0.16762596,0.05104792,3575.8404746055603,2.6651962,89.5179,815112
-116.54970171697448,1.1027006,0.21912935,1.0566448,1.1258433,100,3.6490402,319,31900,17761.912,140.98651,,128.39157,100.0,22.6,438.63858,,-3.88163,[ 0.712  0.283  0.517  0.773 -0.716],0.35639682,2.5884416,0.34922665,0.04760367,3587.5453889369965,1.4871845,89.652626,817372
-115.26184194368125,1.0550945,0.21096736,1.0631545,1.0800114,100,2.507103,320,32000,11991.8955,191.08069,,174.54822,100.0,21.25,468.9046,7.171631e-06,-3.4866333,[ 0.715  0.288  0.524  0.795 -0.713],0.27615938,2.5639026,0.41909516,0.044421144,3597.8361582756042,1.1600685,89.151825,819497
-115.8239141378585,1.1132469,0.21738753,1.075955,1.2433615,100,2.7400665,321,32100,37748.867,170.01462,,152.32538,100.0,21.89,458.69104,-6.8664554e-07,-2.7919464,[ 0.714  0.294  0.522  0.781 -0.728],0.5173632,2.9288707,0.29683363,0.046408348,3608.5638880729675,1.3279481,89.41765,821686
-115.68544632899471,1.1532389,0.20712417,1.0475502,1.0884922,100,3.3497162,322,32200,10456.313,192.56125,,179.10623,100.0,21.44,458.23752,4.8828124e-06,-4.0838013,[ 0.734  0.3    0.527  0.781 -0.739],0.26952505,2.2607079,0.46338466,0.043822225,3619.6959114074707,1.1706395,89.20845,823830
-117.01359739545391,1.1056865,0.21458907,1.0281396,1.0592713,100,2.864334,323,32300,7363.7744,120.00351,,113.13049,100.0,23.07,418.9374,-4.5776366e-07,-3.7095566,[ 0.753  0.3    0.529  0.786 -0.738],0.23735318,2.243234,0.55347455,0.04717829,3630.4194049835205,1.2266897,89.855774,826137
-115.33234038747813,1.0549841,0.22575074,1.1047939,1.1646161,100,3.522316,324,32400,33198.332,195.88882,,173.40222,100.0,21.49,478.9835,1.3122559e-05,-2.0896988,[ 0.757  0.303  0.534  0.799 -0.732],0.4574021,3.6648366,0.33410773,0.047667265,3640.388151407242,1.4402964,89.26642,828286
-115.9519566218265,1.0906341,0.22413078,1.0931923,1.3575616,100,3.3966904,325,32500,60172.36,160.26776,,144.93857,100.0,22.13,459.63043,-2.7465821e-06,-3.432228,[ 0.76   0.306  0.534  0.776 -0.736],0.6695494,4.036545,0.14174646,0.04797497,3651.9967799186707,1.6329725,89.51949,830499
-116.3784363311205,1.1277746,0.21564336,1.0412526,1.1515142,100,3.686882,326,32600,17468.982,144.2709,,133.18945,100.0,22.68,431.45444,-1.0070801e-05,-2.649994,[ 0.751  0.291  0.533  0.765 -0.734],0.3628819,2.3777325,0.3161559,0.046958555,3662.593225479126,1.2073927,89.73735,832767
-115.3579067856386,1.2128894,0.20959535,1.0350788,1.0580462,100,2.5695496,327,32700,10426.823,179.38318,,171.67859,100.0,21.27,457.65198,8.926391e-06,-3.2285614,[ 0.743  0.284  0.528  0.762 -0.74 ],0.24458729,1.7918838,0.4823734,0.044157635,3672.60432100296,1.1988795,89.152504,834894
-115.77270489624952,1.0778123,0.21360433,1.0864121,1.0955483,100,2.602394,328,32800,13972.048,149.86801,,128.31802,100.0,22.07,459.24323,2.822876e-06,-3.8726425,[ 0.744  0.286  0.53   0.778 -0.743],0.31804228,2.3289652,0.55483276,0.045871105,3682.571942090988,1.2828771,89.50859,837101
-115.40459077887465,0.9570659,0.21102569,1.0629826,1.1682429,100,2.33918,329,32900,19221.156,169.08844,,153.79752,100.0,21.48,461.71655,1.0681152e-06,-3.5502625,[ 0.748  0.274  0.534  0.781 -0.722],0.3666778,2.62691,0.4063834,0.04464588,3692.655822992325,1.3124908,89.2547,839249
-116.15039185998458,0.98547995,0.21847752,1.080411,1.0784863,100,2.5141144,330,33000,18906.207,174.75845,,153.87997,100.0,22.21,456.73767,-7.171631e-06,-2.4862366,[ 0.753  0.285  0.537  0.789 -0.717],0.34417135,3.3461952,0.62978727,0.04705587,3702.8518509864807,1.2063768,89.54071,841470
-115.4760552099463,1.0836104,0.20511328,1.0145367,1.0180168,100,4.53302,331,33100,2934.3025,153.69794,,149.61584,100.0,21.5,444.36285,3.967285e-06,-2.4483948,[ 0.738  0.293  0.53   0.798 -0.693],0.13092528,1.4775541,0.68944037,0.04347541,3712.8713898658752,1.0830945,89.25804,843620
-115.44266979945198,1.0467156,0.22254845,1.1068449,1.4176888,100,3.4408875,332,33200,66803.08,193.70535,,169.93652,100.0,21.59,476.63077,-3.5858154e-06,-2.2409058,[ 0.746  0.29   0.536  0.806 -0.69 ],0.68230367,3.7661712,0.23635912,0.046987124,3722.2593410015106,1.6467628,89.30591,845779
-115.96061866196357,1.07112,0.20964782,1.0369387,1.0831224,100,3.473709,333,33300,8912.626,165.34363,,156.58884,100.0,22.0,442.20862,-1.335144e-05,-3.7683105,[ 0.719  0.283  0.531  0.799 -0.672],0.2570231,1.8681961,0.5251159,0.044963475,3732.836649417877,1.1301185,89.45813,847979
-115.14329009748177,1.0139738,0.26492327,1.2582486,2.3021877,100,2.9897614,334,33400,284653.5,245.82495,,197.08995,100.0,21.05,548.7933,-4.196167e-06,-2.0913086,[ 0.725  0.291  0.529  0.797 -0.673],1.3831263,9.905589,0.06871546,0.05307741,3742.2961518764496,3.412002,89.06003,850084
-115.6948037828077,1.0091211,0.20828879,1.0246407,1.0765926,100,3.3426895,335,33500,10595.307,136.13593,,129.55005,100.0,21.75,442.56918,1.2207031e-06,-2.2416763,[ 0.7    0.266  0.53   0.783 -0.693],0.27478623,2.2219863,0.55742234,0.04440735,3752.84366774559,1.1404135,89.361404,852259
-116.27778002467271,1.0423687,0.21431518,1.0374839,1.0656699,100,2.7493439,336,33600,9020.208,141.5693,,132.48468,100.0,22.37,436.13498,1.9073486e-06,-3.0766144,[ 0.689  0.264  0.523  0.778 -0.693],0.241365,1.715883,0.34308255,0.046363663,3762.4292101860046,1.2110267,89.604126,854496
-116.48636151638733,1.1299902,0.2105837,1.0180936,1.0186542,100,3.1086807,337,33700,1676.5442,148.09146,,143.47495,100.0,22.8,418.93237,5.340576e-07,-2.6715012,[ 0.685  0.263  0.518  0.759 -0.694],0.112433955,1.305793,0.76323694,0.04602839,3772.509270429611,1.043847,89.78189,856776
-116.36080161221857,1.0383528,0.26928568,1.2268676,1.7977444,100,2.5102081,338,33800,173667.23,194.90567,,142.45697,100.0,22.41,510.1691,-8.468628e-06,-3.857521,[ 0.686  0.259  0.52   0.755 -0.705],1.1036342,7.737709,0.19338626,0.055531006,3782.0393755435944,8.095604,89.61528,859017
-115.63683257439497,0.9438676,0.20942403,1.0375545,1.0324255,100,3.4061966,339,33900,5278.139,166.64917,,157.01279,100.0,21.93,443.45193,6.027222e-06,-2.145172,[ 0.668  0.251  0.503  0.715 -0.715],0.18323511,1.5438687,0.47447443,0.04484618,3793.0419251918793,1.105334,89.45401,861210
-116.36389380780557,1.1702757,0.21449867,1.0504078,1.1300132,100,4.3978653,340,34000,15267.422,143.4787,,128.5593,100.0,22.52,437.691,1.2207031e-06,-3.317093,[ 0.681  0.243  0.509  0.716 -0.735],0.33701146,2.3140907,0.44507363,0.046538603,3803.5182485580444,1.3168073,89.6542,863462
