MinD2w0t,ReturnStepMaxmin,EpThisIter,InitialReturnMin,MaxD2w0t,EpisodesSoFar,InitialReturnMax,InitialReturnStd,MinIW,EmpiricalD2,StdIW,MeanD2w0t,InitialBound,StdD2w0t,EpLenMean,Weights,TimestepsSoFar,MeanIW,J_sample_variance,ReturnStepMax,ReturnMeanIW,Iteration,EpRewMean,InitialReturnMean,TimeElapsed,MaxIW,Bound
,99.0,100,-9.249879,1.0,35600,-1.540654,1.7175031,1.0,1.0,,0.32898,-39.276646,0.46984988,164.49,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4141154,1.0,2.979613,100.0,-5.9433093,356,-100.62707402621594,-5.94331,8169.174299478531,1.0,-39.276646
,99.0,100,-9.197739,1.0,35700,-1.8162746,1.5779353,1.0,1.0,,0.25198,-39.484985,0.4341419,125.99,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4153753,1.0,2.5150306,100.0,-6.1516495,357,-104.91688119105604,-6.15165,8193.446954011917,1.0,-39.484985
,99.0,100,-9.330265,1.0,35800,-2.0561624,1.4020625,1.0,1.0,,0.30226,-39.545353,0.45922682,151.13,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4168866,1.0,1.9856356,100.0,-6.2120166,358,-98.65192480477349,-6.2120166,8224.160517454147,1.0,-39.545353
,99.0,100,-9.150576,1.0,35900,-1.7219274,1.7408204,1.0,1.0,,0.26724,-39.06901,0.44251448,133.62,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4182228,1.0,3.0610664,100.0,-5.7356753,359,-100.55003807234458,-5.735676,8250.10880279541,1.0,-39.06901
,99.0,100,-10.323542,1.0,36000,-3.6641822,1.4235288,1.0,1.0,,0.29644,-39.45042,0.45669603,148.22,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4197050,1.0,2.0469031,100.0,-6.117083,360,-99.53249131490938,-6.1170835,8279.482971429825,1.0,-39.45042
,99.0,100,-8.797757,1.0,36100,-2.6336315,1.5320873,1.0,1.0,,0.28078,-39.140938,0.4493908,140.39,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4211089,1.0,2.3710012,100.0,-5.8076,361,-102.37472011087021,-5.8076,8306.835119247437,1.0,-39.140938
,99.0,100,-9.652174,1.0,36200,-2.4341178,1.4963605,1.0,1.0,,0.30722,-39.249092,0.46133363,153.61,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4226450,1.0,2.261712,100.0,-5.9157543,362,-100.32791561094696,-5.9157543,8338.779598236084,1.0,-39.249092
,99.0,100,-9.1626625,1.0,36300,-2.2254553,1.5782642,1.0,1.0,,0.27924,-39.234135,0.4486398,139.62,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4240412,1.0,2.516079,100.0,-5.9007993,363,-100.75106171777237,-5.9007998,8366.979786634445,1.0,-39.234135
,99.0,100,-9.222456,1.0,36400,-2.4117594,1.5572333,1.0,1.0,,0.2485,-39.340893,0.43214613,124.25,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4252837,1.0,2.44947,100.0,-6.0075574,364,-100.39107462752634,-6.0075574,8392.08391237259,1.0,-39.340893
,99.0,100,-8.893517,1.0,36500,-2.58875,1.5922267,1.0,1.0,,0.2908,-39.21299,0.45414546,145.4,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4267377,1.0,2.5607936,100.0,-5.879652,365,-98.22291301751251,-5.8796525,8421.14282631874,1.0,-39.21299
,99.0,100,-9.644402,1.0,36600,-2.8172183,1.4788513,1.0,1.0,,0.27146,-39.54064,0.44470927,135.73,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4280950,1.0,2.209092,100.0,-6.207305,366,-103.20446472893745,-6.2073054,8448.808734893799,1.0,-39.54064
,99.0,100,-9.774279,1.0,36700,-2.167587,1.7259879,1.0,1.0,,0.25288,-39.275917,0.43466803,126.44,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4293594,1.0,3.0091255,100.0,-5.9425793,367,-102.49625447590414,-5.9425793,8474.334342241287,1.0,-39.275917
,99.0,100,-9.558313,1.0,36800,-2.1987453,1.672564,1.0,1.0,,0.24912,-39.348297,0.4325078,124.56,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4306050,1.0,2.8257277,100.0,-6.0149612,368,-104.87679718161475,-6.0149617,8499.309688091278,1.0,-39.348297
,99.0,100,-9.09732,1.0,36900,-1.9350545,1.6934738,1.0,1.0,,0.27032,-39.405857,0.44412422,135.16,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4319566,1.0,2.896822,100.0,-6.072521,369,-100.17425325477171,-6.072521,8527.97024154663,1.0,-39.405857
,99.0,100,-9.552091,1.0,37000,-1.6109502,1.4591007,1.0,1.0,,0.27304,-39.11203,0.4455151,136.52,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4333218,1.0,2.1504796,100.0,-5.7786937,370,-99.23330173037482,-5.7786937,8555.259711265564,1.0,-39.11203
,99.0,100,-8.798396,1.099548,37100,-1.999531,1.4928849,0.551155,1.03449,0.1612165,0.28446558,-39.344704,0.45811942,139.19,[-1.148 -1.106 -0.405 -0.84  -0.19 ],4347137,0.98421,2.205326,100.0,-5.9748635,371,-101.01028403023481,-6.0113664,8583.460721492767,1.7968799,-39.326187
,99.0,100,-9.451697,1.0,37200,-1.6189008,1.7731142,1.0,1.0,,0.27984,-39.37294,0.44892603,139.92,[-1.148 -1.107 -0.402 -0.839 -0.19 ],4361129,1.0,3.1756904,100.0,-6.039606,372,-101.34225462985928,-6.039607,8612.990093946457,1.0,-39.37294
,99.0,100,-11.15286,1.1594312,37300,-2.0787947,1.7687587,0.5745996,1.0544181,0.20236635,0.28807333,-39.58388,0.46412367,139.18,[-1.148 -1.107 -0.402 -0.839 -0.19 ],4375047,0.978939,2.9399931,100.0,-6.203759,373,-100.13821623395118,-6.250547,8642.028499364853,2.1142342,-39.558975
,99.0,100,-9.250539,1.0,37400,-2.217682,1.5395504,1.0,1.0,,0.28132,-39.418476,0.44964024,140.66,[-1.149 -1.108 -0.399 -0.837 -0.191],4389113,1.0,2.3941572,100.0,-6.0851407,374,-103.38217735793499,-6.085141,8671.52468752861,1.0,-39.418476
,99.0,100,-9.842394,1.0,37500,-2.4743896,1.658222,1.0,1.0,,0.32186,-39.379032,0.46719605,160.93,[-1.149 -1.108 -0.399 -0.837 -0.191],4405206,1.0,2.7774744,100.0,-6.0456967,375,-98.63911495862071,-6.045697,8704.045730113983,1.0,-39.379032
,99.0,100,-9.272376,1.0,37600,-2.5368116,1.7586137,1.0,1.0,,0.30136,-39.4891,0.45884645,150.68,[-1.149 -1.108 -0.399 -0.837 -0.191],4420274,1.0,3.1239622,100.0,-6.1557665,376,-99.6844279186858,-6.1557674,8734.877685070038,1.0,-39.4891
,99.0,100,-8.983845,1.0,37700,-2.1817102,1.5879278,1.0,1.0,,0.2835,-39.250744,0.45069385,141.75,[-1.149 -1.108 -0.399 -0.837 -0.191],4434449,1.0,2.5469844,100.0,-5.917409,377,-101.41894816770645,-5.917409,8764.402114152908,1.0,-39.250744
,99.0,100,-9.183584,1.0,37800,-2.475174,1.6095335,1.0,1.0,,0.30918,-39.10629,0.46214518,154.59,[-1.149 -1.108 -0.399 -0.837 -0.191],4449908,1.0,2.6167655,100.0,-5.7729526,378,-97.08132330677981,-5.7729535,8795.619128465652,1.0,-39.10629
,99.0,100,-9.420856,1.0,37900,-2.297347,1.6562551,1.0,1.0,,0.2784,-39.34376,0.4482176,139.2,[-1.149 -1.108 -0.399 -0.837 -0.191],4463828,1.0,2.77089,100.0,-6.010425,379,-102.35488074076864,-6.0104256,8824.277975082397,1.0,-39.34376
,99.0,100,-9.48,1.0,38000,-2.609216,1.5500298,1.0,1.0,,0.25482,-39.095573,0.43576622,127.41,[-1.149 -1.108 -0.399 -0.837 -0.191],4476569,1.0,2.4268608,100.0,-5.7622356,380,-99.27424158184152,-5.7622356,8850.124166965485,1.0,-39.095573
,99.0,100,-9.4008045,1.0,38100,-2.2399542,1.5704004,1.0,1.0,,0.3273,-39.474617,0.46923065,163.65,[-1.149 -1.108 -0.399 -0.837 -0.191],4492934,1.0,2.491068,100.0,-6.14128,381,-99.6863295355841,-6.1412807,8883.309848308563,1.0,-39.474617
,99.0,100,-9.367468,1.0,38200,-2.4982233,1.6386414,1.0,1.0,,0.3186,-39.301617,0.46594352,159.3,[-1.149 -1.108 -0.399 -0.837 -0.191],4508864,1.0,2.7122684,100.0,-5.9682817,382,-98.51611756188828,-5.9682817,8916.444985866547,1.0,-39.301617
,99.0,100,-10.146185,1.2229321,38300,-2.516449,1.6251466,0.53704786,1.0658814,0.22245897,0.30425763,-39.356686,0.47598323,145.3,[-1.149 -1.108 -0.399 -0.837 -0.191],4523394,0.96516377,2.540495,100.0,-5.9757457,383,-97.83272386064806,-6.0233502,8946.109578847885,2.5080862,-39.33074
,99.0,100,-9.160479,1.0,38400,-2.3444433,1.5503604,0.9988404,0.9999962,0.0002856104,0.26621994,-39.362545,0.4419834,133.11,[-1.149 -1.111 -0.398 -0.834 -0.192],4536705,0.99998313,2.4279213,100.0,-6.0291452,384,-97.83611699807058,-6.02921,8972.929712295532,1.0007247,-39.362476
,99.0,100,-9.250181,1.0,38500,-1.6270597,1.6732506,1.0,1.0,,0.29664,-39.39154,0.4567825,148.32,[-1.149 -1.111 -0.398 -0.834 -0.192],4551537,1.0,2.8280475,100.0,-6.0582066,385,-102.62685310005747,-6.0582066,9002.752346277237,1.0,-39.39154
,99.0,100,-9.391751,1.0,38600,-2.5903158,1.655988,1.0,1.0,,0.34618,-39.18744,0.47575355,173.09,[-1.149 -1.111 -0.398 -0.834 -0.192],4568846,1.0,2.7699957,100.0,-5.8541045,386,-98.07231563548993,-5.854105,9038.195095300674,1.0,-39.18744
,99.0,100,-9.427827,1.0,38700,-1.9386339,1.5681715,1.0,1.0,,0.32392,-39.255527,0.46797332,161.96,[-1.149 -1.111 -0.398 -0.834 -0.192],4585042,1.0,2.4840016,100.0,-5.9221916,387,-95.30991847056416,-5.9221916,9071.008434772491,1.0,-39.255527
,99.0,100,-9.1686325,1.0,38800,-2.6668124,1.4888004,1.0,1.0,,0.33852,-39.151524,0.4732135,169.26,[-1.149 -1.111 -0.398 -0.834 -0.192],4601968,1.0,2.2389154,100.0,-5.818188,388,-100.40173058631119,-5.8181887,9106.379957437515,1.0,-39.151524
,99.0,100,-9.30166,1.0,38900,-1.880303,1.6046584,1.0,1.0,,0.37888,-39.499397,0.48510745,189.44,[-1.149 -1.111 -0.398 -0.834 -0.192],4620912,1.0,2.6009374,100.0,-6.16606,389,-99.26939012943467,-6.16606,9144.404777050018,1.0,-39.499397
,99.0,100,-9.392231,1.1002522,39000,-2.8709688,1.5299729,0.7071227,1.0319916,0.16210799,0.32202086,-39.325245,0.47442874,157.74,[-1.149 -1.111 -0.398 -0.834 -0.192],4636686,1.0024318,2.4877467,100.0,-5.9538813,390,-100.33056163467609,-5.9919086,9177.675944566727,1.9839814,-39.305786
,99.0,100,-9.5119705,1.0,39100,-1.9797835,1.6212491,1.0,1.0,,0.2788,-39.22946,0.44842586,139.4,[-1.149 -1.11  -0.395 -0.832 -0.192],4650626,1.0,2.6549985,100.0,-5.896125,391,-97.94917442506552,-5.8961253,9206.761102199554,1.0,-39.22946
,99.0,100,-9.287085,1.0,39200,-2.6691608,1.5945271,1.0,1.0,,0.33288,-39.525913,0.47124696,166.44,[-1.149 -1.11  -0.395 -0.832 -0.192],4667270,1.0,2.5681987,100.0,-6.1925774,392,-101.54388973701403,-6.1925783,9240.720041275024,1.0,-39.525913
,99.0,100,-9.380669,1.0,39300,-2.686882,1.6986958,1.0,1.0,,0.35738,-39.39245,0.47922683,178.69,[-1.149 -1.11  -0.395 -0.832 -0.192],4685139,1.0,2.9147148,100.0,-6.0591135,393,-96.39932469210581,-6.059114,9276.171822309494,1.0,-39.39245
,99.0,100,-8.272312,1.0,39400,-2.117261,1.4767272,1.0,1.0,,0.30262,-39.068913,0.45937854,151.31,[-1.149 -1.11  -0.395 -0.832 -0.192],4700270,1.0,2.202751,100.0,-5.735578,394,-100.37551254357511,-5.735578,9307.203410625458,1.0,-39.068913
,99.0,100,-9.277605,1.0,39500,-2.083972,1.5924755,1.0,1.0,,0.31872,-39.23349,0.4659731,159.36,[-1.149 -1.11  -0.395 -0.832 -0.192],4716206,1.0,2.5615942,100.0,-5.9001527,395,-98.0476695465713,-5.9001527,9339.638932228088,1.0,-39.23349
,99.0,100,-9.570492,1.1410077,39600,-2.7239945,1.6931924,0.34606642,1.0460798,0.1883105,0.35402814,-39.287643,0.49114418,171.11,[-1.149 -1.11  -0.395 -0.832 -0.192],4733317,0.99507374,2.759549,100.0,-5.8873224,396,-98.32099042449694,-5.9543095,9375.369042634964,1.8093159,-39.241253
,99.0,100,-9.2909775,1.0,39700,-2.0011659,1.5751768,1.0,1.0,,0.33406,-39.282207,0.47165287,167.03,[-1.147 -1.112 -0.395 -0.833 -0.203],4750020,1.0,2.5062444,100.0,-5.9488707,397,-99.89719469621409,-5.9488716,9409.87575507164,1.0,-39.282207
,99.0,100,-9.6270685,1.0,39800,-1.3802264,1.5552102,1.0,1.0,,0.32444,-39.328747,0.46816635,162.22,[-1.147 -1.112 -0.395 -0.833 -0.203],4766242,1.0,2.44311,100.0,-5.9954123,398,-99.24557867278068,-5.995413,9443.388673067093,1.0,-39.328747
,99.0,100,-9.419113,1.0,39900,-2.5058854,1.5386735,1.0,1.0,,0.30658,-39.29487,0.46107656,153.29,[-1.147 -1.112 -0.395 -0.833 -0.203],4781571,1.0,2.3914306,100.0,-5.9615345,399,-98.61573928879137,-5.9615345,9475.359642982483,1.0,-39.29487
,99.0,100,-8.985382,1.0,40000,-2.8601136,1.6064621,1.0,1.0,,0.35016,-39.388794,0.47700956,175.08,[-1.147 -1.112 -0.395 -0.833 -0.203],4799079,1.0,2.6067884,100.0,-6.0554566,400,-98.9652383120584,-6.0554566,9510.853490114212,1.0,-39.388794
,99.0,100,-9.408142,1.0,40100,-1.8530403,1.7230936,1.0,1.0,,0.33894,-39.295647,0.47334635,169.47,[-1.147 -1.112 -0.395 -0.833 -0.203],4816026,1.0,2.9990423,100.0,-5.9623117,401,-100.57697800681541,-5.9623127,9545.993827342987,1.0,-39.295647
,99.0,100,-9.629371,1.0,40200,-2.4330974,1.6348131,1.0,1.0,,0.27066,-39.37707,0.44429198,135.33,[-1.147 -1.112 -0.395 -0.833 -0.203],4829559,1.0,2.6996095,100.0,-6.0437365,402,-101.82714328254984,-6.0437374,9573.759007692337,1.0,-39.37707
,99.0,100,-9.370056,1.1563812,40300,-1.6205065,1.6741308,0.33241874,1.0556189,0.1993515,0.34614405,-39.345398,0.49033275,166.5,[-1.147 -1.112 -0.395 -0.833 -0.203],4846209,1.0064515,2.7491095,100.0,-5.9672055,403,-93.88034540385107,-6.012063,9607.841413259506,1.5587682,-39.322548
,99.0,100,-13.01325,1.0,40400,-2.5670214,1.7904003,1.0,1.0,,0.36176,-39.418613,0.48050296,180.88,[-1.147 -1.111 -0.398 -0.836 -0.203],4864297,1.0,3.2379122,100.0,-6.085277,404,-100.34915269040566,-6.085277,9644.475427389145,1.0,-39.418613
,99.0,100,-9.672239,1.0,40500,-2.5472226,1.440462,1.0,1.0,,0.31688,-39.447506,0.46526912,158.44,[-1.147 -1.111 -0.398 -0.836 -0.203],4880141,1.0,2.0958898,100.0,-6.114171,405,-98.68283696491355,-6.114171,9677.126962184906,1.0,-39.447506
,99.0,100,-9.167446,1.0,40600,-2.4854536,1.4088465,1.0,1.0,,0.3047,-39.52501,0.46028495,152.35,[-1.147 -1.111 -0.398 -0.836 -0.203],4895376,1.0,2.0048976,100.0,-6.191675,406,-101.10562557818066,-6.191676,9709.33405661583,1.0,-39.52501
,99.0,100,-9.57634,1.2866534,40700,-2.1489227,1.6961033,0.27705353,1.0819426,0.23575802,0.3194463,-39.586697,0.48613638,151.17,[-1.147 -1.111 -0.398 -0.836 -0.203],4910493,0.9551107,2.8907187,100.0,-6.195001,407,-101.85172162385037,-6.2533617,9740.533859491348,1.7838902,-39.55715
,99.0,100,-9.21749,1.0806612,40800,-2.7501235,1.5807554,0.45655024,1.0290828,0.15454148,0.33844784,-39.49537,0.4801611,166.0,[-1.147 -1.108 -0.399 -0.838 -0.203],4927093,0.9938044,2.4203732,100.0,-6.1323533,408,-96.17255777712094,-6.1620317,9775.252786397934,1.6831942,-39.480076
,99.0,100,-9.775796,1.0,40900,-2.7780747,1.618184,1.0,1.0,,0.25228,-39.404263,0.43432546,126.14,[-1.147 -1.107 -0.402 -0.839 -0.203],4939707,1.0,2.644969,100.0,-6.0709276,409,-102.82257076750018,-6.0709276,9801.99501490593,1.0,-39.404263
,99.0,100,-9.266714,1.0,41000,-2.0093725,1.5727484,1.0,1.0,,0.30252,-39.077034,0.45934194,151.26,[-1.147 -1.107 -0.402 -0.839 -0.203],4954833,1.0,2.4985228,100.0,-5.743696,410,-95.36767986474756,-5.7436967,9833.453105449677,1.0,-39.077034
,99.0,100,-9.211043,1.0,41100,-2.2757378,1.6289493,1.0,1.0,,0.27432,-39.581535,0.44616386,137.16,[-1.147 -1.107 -0.402 -0.839 -0.203],4968549,1.0,2.6802785,100.0,-6.2482,411,-101.9021628378936,-6.2482,9861.865623474121,1.0,-39.581535
,99.0,100,-9.211725,1.0,41200,-2.4536543,1.5660735,1.0,1.0,,0.26182,-39.406643,0.43963078,130.91,[-1.147 -1.107 -0.402 -0.839 -0.203],4981640,1.0,2.47736,100.0,-6.0733066,412,-101.28434559492696,-6.073307,9889.37714600563,1.0,-39.406643
,99.0,100,-9.488319,1.0,41300,-1.9255955,1.7228835,1.0,1.0,,0.27662,-39.2681,0.44733322,138.31,[-1.147 -1.107 -0.402 -0.839 -0.203],4995471,1.0,2.9983108,100.0,-5.9347634,413,-101.05971565385138,-5.934764,9917.85517859459,1.0,-39.2681
,99.0,100,-9.395917,1.6280719,41400,-1.9830565,1.6457144,0.3664557,1.1184274,0.31443208,0.2760534,-39.332615,0.4799011,125.76,[-1.147 -1.107 -0.402 -0.839 -0.203],5008047,0.95591235,2.721887,100.0,-5.9034586,414,-97.99252101809134,-5.9992805,9943.997524738312,4.0581055,-39.285164
,99.0,100,-9.687078,1.0,41500,-2.2655368,1.6069695,1.0,1.0,,0.27992,-39.23013,0.44896895,139.96,[-1.16  -1.104 -0.403 -0.839 -0.218],5022043,1.0,2.6084354,100.0,-5.896792,415,-98.2389720871536,-5.8967924,9973.164734125137,1.0,-39.23013
,99.0,100,-9.141115,1.0,41600,-2.3825226,1.6740377,1.0,1.0,,0.29722,-39.24178,0.45703402,148.61,[-1.16  -1.104 -0.403 -0.839 -0.218],5036904,1.0,2.8307092,100.0,-5.908442,416,-100.52272785929985,-5.908443,10004.11364364624,1.0,-39.24178
,99.0,100,-9.577508,1.0,41700,-2.3643491,1.7981874,1.0,1.0,,0.30696,-39.410652,0.46124163,153.48,[-1.16  -1.104 -0.403 -0.839 -0.218],5052252,1.0,3.2661388,100.0,-6.0773163,417,-99.73911069401133,-6.0773163,10035.796441316605,1.0,-39.410652
,99.0,100,-9.119397,1.0,41800,-2.9022207,1.4921921,1.0,1.0,,0.24382,-39.086178,0.42938828,121.91,[-1.16  -1.104 -0.403 -0.839 -0.218],5064443,1.0,2.2491283,100.0,-5.7528424,418,-98.15109189138153,-5.7528424,10061.35664844513,1.0,-39.086178
,99.0,100,-9.0576315,1.0,41900,-2.5210571,1.5601062,1.0,1.0,,0.27992,-39.15746,0.44896817,139.96,[-1.16  -1.104 -0.403 -0.839 -0.218],5078439,1.0,2.4585164,100.0,-5.8241234,419,-100.5366864385178,-5.8241234,10089.684444189072,1.0,-39.15746
,99.0,100,-9.107451,1.0,42000,-3.0423188,1.456191,1.0,1.0,,0.29686,-39.40645,0.45687568,148.43,[-1.16  -1.104 -0.403 -0.839 -0.218],5093282,1.0,2.1419113,100.0,-6.073111,420,-100.93305031581224,-6.073111,10120.03780055046,1.0,-39.40645
,99.0,100,-9.488842,1.0,42100,-1.762136,1.5567178,1.0,1.0,,0.30344,-39.514652,0.45974442,151.72,[-1.16  -1.104 -0.403 -0.839 -0.218],5108454,1.0,2.4478486,100.0,-6.181317,421,-100.07608262778375,-6.1813173,10150.042270421982,1.0,-39.514652
,99.0,100,-8.896682,1.0,42200,-2.5506077,1.4747303,1.0,1.0,,0.2769,-39.10314,0.4474574,138.45,[-1.16  -1.104 -0.403 -0.839 -0.218],5122299,1.0,2.1967971,100.0,-5.769806,422,-102.35725182062612,-5.7698064,10176.854508399963,1.0,-39.10314
,99.0,100,-9.1331415,1.0,42300,-2.3978505,1.4569737,1.0,1.0,,0.33386,-38.990868,0.47158056,166.93,[-1.16  -1.104 -0.403 -0.839 -0.218],5138992,1.0,2.1442144,100.0,-5.6575317,423,-92.11613767592533,-5.657532,10209.696576595306,1.0,-38.990868
,99.0,100,-9.233711,1.0,42400,-1.5780792,1.4851711,1.0,1.0,,0.32254,-39.320187,0.46743667,161.27,[-1.16  -1.104 -0.403 -0.839 -0.218],5155119,1.0,2.2280133,100.0,-5.986852,424,-100.63052011837064,-5.9868526,10241.48320055008,1.0,-39.320187
,99.0,100,-10.298233,1.0,42500,-2.7650514,1.5969498,1.0,1.0,,0.28352,-39.433254,0.4507156,141.76,[-1.16  -1.104 -0.403 -0.839 -0.218],5169295,1.0,2.5760088,100.0,-6.0999193,425,-101.16175520434719,-6.0999203,10269.551661014557,1.0,-39.433254
,99.0,100,-9.168739,1.0,42600,-2.882379,1.4118979,1.0,1.0,,0.2959,-39.434483,0.45644143,147.95,[-1.16  -1.104 -0.403 -0.839 -0.218],5184090,1.0,2.0135918,100.0,-6.101146,426,-100.68751882815879,-6.101146,10298.29317355156,1.0,-39.434483
,99.0,100,-9.113336,1.0,42700,-1.9808092,1.6019704,1.0,1.0,,0.2558,-39.158306,0.4363069,127.9,[-1.16  -1.104 -0.403 -0.839 -0.218],5196880,1.0,2.5922315,100.0,-5.824971,427,-101.06908197407452,-5.824971,10323.59312748909,1.0,-39.158306
,99.0,100,-9.3882265,1.0,42800,-2.712449,1.5567359,1.0,1.0,,0.30214,-39.301353,0.45919558,151.07,[-1.16  -1.104 -0.403 -0.839 -0.218],5211987,1.0,2.4479053,100.0,-5.968018,428,-96.53333495358069,-5.968018,10353.268401145935,1.0,-39.301353
,99.0,100,-9.338818,1.033907,42900,-2.4660752,1.691484,0.74567074,1.0094228,0.082439564,0.28250217,-39.40971,0.45245078,140.26,[-1.16  -1.104 -0.403 -0.839 -0.218],5226013,0.98726046,2.8696816,100.0,-6.0437546,429,-101.89355985199273,-6.0763726,10380.802932024002,1.5126449,-39.382233
,99.0,100,-8.880383,1.0,43000,-2.8211412,1.5198784,1.0,1.0,,0.30004,-39.0903,0.45826685,150.02,[-1.158 -1.103 -0.403 -0.838 -0.223],5241015,1.0,2.3333638,100.0,-5.7569666,430,-98.50229207621969,-5.7569666,10410.78099322319,1.0,-39.0903
,99.0,100,-9.64856,1.2424183,43100,-2.1444077,1.6328845,0.30319968,1.0760492,0.21855614,0.32376114,-39.402355,0.48792088,153.24,[-1.158 -1.103 -0.403 -0.838 -0.223],5256339,0.96397346,2.575427,100.0,-6.0148582,431,-98.04067677601182,-6.069021,10440.313422679901,1.7299893,-39.375774
,99.0,100,-9.288969,1.0,43200,-2.2844338,1.7028748,1.0,1.0,,0.26258,-39.495388,0.4400451,131.29,[-1.159 -1.101 -0.405 -0.841 -0.225],5269468,1.0,2.929073,100.0,-6.1620536,432,-101.5449396870236,-6.162054,10466.413943529129,1.0,-39.495388
,99.0,100,-8.71526,1.0,43300,-2.1531916,1.6070508,1.0,1.0,,0.30462,-39.153378,0.46024013,152.31,[-1.159 -1.101 -0.405 -0.841 -0.225],5284699,1.0,2.608699,100.0,-5.820041,433,-99.04117511653328,-5.820042,10496.291672229767,1.0,-39.153378
,99.0,100,-9.046923,1.1140577,43400,-2.1823401,1.474403,0.43894786,1.031731,0.17528939,0.30573544,-39.23992,0.4696565,148.9,[-1.159 -1.101 -0.405 -0.841 -0.225],5299589,0.9966044,2.15105,100.0,-5.8744135,434,-101.53432933309882,-5.906587,10525.81100845337,1.7590637,-39.223404
,99.0,100,-9.124222,1.0,43500,-2.6518183,1.4863744,1.0,1.0,,0.26964,-39.241386,0.44377604,134.82,[-1.158 -1.101 -0.408 -0.839 -0.228],5313071,1.0,2.231625,100.0,-5.908051,435,-99.37424692674921,-5.908051,10552.64097237587,1.0,-39.241386
,99.0,100,-9.214584,1.0,43600,-2.6948056,1.5537721,1.0,1.0,,0.2781,-39.321426,0.44806373,139.05,[-1.158 -1.101 -0.408 -0.839 -0.228],5326976,1.0,2.4385931,100.0,-5.98809,436,-98.81451036853916,-5.98809,10579.68974685669,1.0,-39.321426
,99.0,100,-9.236352,1.0,43700,-2.2054887,1.6127826,1.0,1.0,,0.32632,-39.279076,0.46886963,163.16,[-1.158 -1.101 -0.408 -0.839 -0.228],5343292,1.0,2.6273408,100.0,-5.9457407,437,-98.79966394158664,-5.945741,10611.864973545074,1.0,-39.279076
,99.0,100,-8.72602,1.0,43800,-2.1771045,1.7674,1.0,1.0,,0.26536,-39.076637,0.44152847,132.68,[-1.158 -1.101 -0.408 -0.839 -0.228],5356560,1.0,3.1552553,100.0,-5.7433,438,-101.32732666039418,-5.7433,10638.005375623703,1.0,-39.076637
,99.0,100,-12.099668,1.0,43900,-2.2205205,1.7671056,1.0,1.0,,0.2853,-39.251774,0.45156595,142.65,[-1.158 -1.101 -0.408 -0.839 -0.228],5370825,1.0,3.1542044,100.0,-5.9184375,439,-97.05726747266108,-5.9184375,10666.59825515747,1.0,-39.251774
,99.0,100,-8.968719,1.0,44000,-2.3158374,1.5648341,1.0,1.0,,0.25058,-39.18191,0.4333543,125.29,[-1.158 -1.101 -0.408 -0.839 -0.228],5383354,1.0,2.47344,100.0,-5.8485746,440,-99.19654064215786,-5.8485746,10690.877873182297,1.0,-39.18191
,99.0,100,-15.05118,1.0,44100,-2.106865,1.7986176,1.0,1.0,,0.26618,-39.39908,0.44195732,133.09,[-1.158 -1.101 -0.408 -0.839 -0.228],5396663,1.0,3.267702,100.0,-6.0657415,441,-100.35277126731481,-6.0657415,10717.142545700073,1.0,-39.39908
,99.0,100,-9.799759,1.0,44200,-2.0681415,1.5649265,1.0,1.0,,0.27006,-39.126183,0.4439902,135.03,[-1.158 -1.101 -0.408 -0.839 -0.228],5410166,1.0,2.4737325,100.0,-5.7928457,442,-103.68939803656035,-5.792846,10743.987867355347,1.0,-39.126183
,99.0,100,-9.6837225,1.0,44300,-2.9143891,1.6166705,1.0,1.0,,0.2735,-39.243835,0.44577157,136.75,[-1.158 -1.101 -0.408 -0.839 -0.228],5423841,1.0,2.6400235,100.0,-5.9104986,443,-101.44144944012655,-5.9104986,10771.185824871063,1.0,-39.243835
,99.0,100,-9.448654,1.0861087,44400,-2.0054584,1.6656256,0.6152065,1.0288568,0.15017253,0.27326137,-39.491776,0.4511423,134.23,[-1.158 -1.101 -0.408 -0.839 -0.228],5437264,1.0112599,2.7685988,100.0,-6.122423,444,-101.01566288880878,-6.158441,10797.474212408066,1.8822697,-39.473892
,99.0,100,-9.247321,1.0,44500,-2.2989926,1.6359204,1.0,1.0,,0.26178,-39.315624,0.4396063,130.89,[-1.157 -1.1   -0.411 -0.839 -0.228],5450353,1.0,2.703268,100.0,-5.98229,445,-102.72855031247177,-5.9822903,10824.46659374237,1.0,-39.315624
,99.0,100,-9.560257,1.0,44600,-1.6570697,1.7125052,1.0,1.0,,0.28892,-39.445587,0.45326713,144.46,[-1.157 -1.1   -0.411 -0.839 -0.228],5464799,1.0,2.9622972,100.0,-6.11225,446,-98.75851162381001,-6.11225,10853.126262187958,1.0,-39.445587
