MinVanillaIw,AvgNormIw,MinNormIw,VarVanillaIw,AvgVanillaIw,AvgRet,EpsThisIter,VarDiscRet,AvgDiscRet,VarNormIw,ESSClassic,Delta,Bound,VarRet,AvgEpLen,IterType,MaxNormIw,ESSRenyi,eRenyi2,VanillaAvgRet,VarJ,BatchSize,MaxVanillaIw,J
1.0,0.00333333,0.00333333,,1.0,-490.773586586,100,2838.3948516,-490.773586586,5.43914e-20,299.999969474,0.8,-516.061,2838.3948516,500.0,2,0.00333333,500.0,1.0,-490.773586586,58.9617,500,1.0,-494.178
1.0,0.0025,0.0025,,1.0,-481.366984653,100,2615.29114714,-481.366984653,5.4346e-20,400.0,0.8,-509.927,2615.29114714,500.0,2,0.0025,500.0,1.0,-481.366984653,57.3185,500,1.0,-490.975
1.0,0.002,0.002,,1.0,-482.283909766,100,1898.88595449,-482.283909766,5.43187e-20,500.000006643,0.8,-506.188,1898.88595449,500.0,1,0.002,500.0,1.0,-482.283909766,54.9217,500,1.0,-489.237
1.0,0.01,0.01,,1.0,-482.40114979,100,2972.9814347,-482.40114979,3.50449e-18,100.0,0.8,-516.781,2972.9814347,500.0,2,0.01,500.0,1.0,-482.40114979,54.2517,500,1.0,-482.401
1.0,0.005,0.005,,1.0,-489.112969699,100,2597.80358176,-489.112969699,2.1793e-19,200.000000102,0.8,-510.067,2597.80358176,500.0,2,0.005,500.0,1.0,-489.112969699,52.6194,500,1.0,-485.757
1.0,0.00333333,0.00333333,,1.0,-488.733303193,100,2363.76118262,-488.733303193,5.43914e-20,299.999969474,0.8,-506.598,2363.76118262,500.0,2,0.00333333,500.0,1.0,-488.733303193,51.2628,500,1.0,-486.749
1.0,0.0025,0.0025,,1.0,-481.05641111,100,1911.29383885,-481.05641111,5.4346e-20,400.0,0.8,-502.516,1911.29383885,500.0,2,0.0025,500.0,1.0,-481.05641111,49.4978,500,1.0,-485.326
0.997562,0.002,0.00199517,2.87295e-07,0.999977,-486.9236976,100,2600.24665722,-486.9236976,1.14923e-12,499.999918364,0.8,-501.017,2600.24665722,500.0,1,0.00200547,500.0,1.0,-486.9236976,49.7492,500,1.00271,-485.642
1.0,0.01,0.01,,1.0,-483.868008231,100,2988.24548374,-483.868008231,3.50449e-18,100.0,0.8,-518.382,2988.24548374,500.0,2,0.01,500.0,1.0,-483.868008231,54.3908,500,1.0,-483.868
1.0,0.005,0.005,,1.0,-499.249399386,100,2932.04738439,-499.249399386,2.1793e-19,200.000000102,0.8,-518.321,2932.04738439,500.0,2,0.005,500.0,1.0,-499.249399386,54.6781,500,1.0,-491.559
1.0,0.00333333,0.00333333,,1.0,-492.289807727,100,2688.45858255,-492.289807727,5.43914e-20,299.999969474,0.8,-513.654,2688.45858255,500.0,2,0.00333333,500.0,1.0,-492.289807727,53.6697,500,1.0,-491.802
1.0,0.0025,0.0025,,1.0,-479.798516232,100,4536.01945446,-479.798516232,5.4346e-20,400.0,0.8,-507.952,4536.01945446,500.0,2,0.0025,500.0,1.0,-479.798516232,57.5327,500,1.0,-488.801
1.0,0.002,0.002,,1.0,-495.024775504,100,3403.51341599,-495.024775504,5.43187e-20,500.000006643,0.8,-507.175,3403.51341599,500.0,1,0.002,500.0,1.0,-495.024775504,57.6897,500,1.0,-490.046
1.0,0.01,0.01,,1.0,-488.324616848,100,2614.10259992,-488.324616848,3.50449e-18,100.0,0.8,-521.033,2614.10259992,500.0,2,0.01,500.0,1.0,-488.324616848,50.872,500,1.0,-488.325
1.0,0.005,0.005,,1.0,-484.311005853,100,2662.85844034,-484.311005853,2.1793e-19,200.000000102,0.8,-509.974,2662.85844034,500.0,2,0.005,500.0,1.0,-484.311005853,51.148,500,1.0,-486.318
1.0,0.00333333,0.00333333,,1.0,-487.63178061,100,2711.08083432,-487.63178061,5.43914e-20,299.999969474,0.8,-506.391,2711.08083432,500.0,2,0.00333333,500.0,1.0,-487.63178061,51.3724,500,1.0,-486.756
1.0,0.0025,0.0025,,1.0,-493.391113207,100,3207.37249237,-493.391113207,5.4346e-20,400.0,0.8,-505.755,3207.37249237,500.0,2,0.0025,500.0,1.0,-493.391113207,52.7392,500,1.0,-488.415
1.0,0.002,0.002,,1.0,-497.656067106,100,3679.75647848,-497.656067106,5.43187e-20,500.000006643,0.8,-507.172,3679.75647848,500.0,1,0.002,500.0,1.0,-497.656067106,54.4738,500,1.0,-490.263
1.0,0.01,0.01,,1.0,-492.118901245,100,3029.41226592,-492.118901245,3.50449e-18,100.0,0.8,-530.46,3029.41226592,500.0,2,0.01,500.0,1.0,-492.118901245,54.7642,500,1.0,-492.119
1.0,0.005,0.005,,1.0,-484.33714582,100,3238.46453326,-484.33714582,2.1793e-19,200.000000102,0.8,-515.339,3238.46453326,500.0,2,0.005,500.0,1.0,-484.33714582,55.8367,500,1.0,-488.228
1.0,0.00333333,0.00333333,,1.0,-490.244047786,100,3050.98932659,-490.244047786,5.43914e-20,299.999969474,0.8,-511.036,3050.98932659,500.0,2,0.00333333,500.0,1.0,-490.244047786,55.5538,500,1.0,-488.9
1.0,0.0025,0.0025,,1.0,-488.986275543,100,3110.90019246,-488.986275543,5.4346e-20,400.0,0.8,-508.092,3110.90019246,500.0,2,0.0025,500.0,1.0,-488.986275543,55.5393,500,1.0,-488.922
1.0,0.002,0.002,,1.0,-501.164490146,100,3792.78272122,-501.164490146,5.43187e-20,500.000006643,0.8,-508.517,3792.78272122,500.0,1,0.002,500.0,1.0,-501.164490146,56.9442,500,1.0,-491.37
1.0,0.01,0.01,,1.0,-483.920790862,100,2861.32873014,-483.920790862,3.50449e-18,100.0,0.8,-516.23,2861.32873014,500.0,2,0.01,500.0,1.0,-483.920790862,53.2233,500,1.0,-483.921
