EpLenMean,MeanD2w0t,StdIW,Bound,InitialReturnMax,EpisodesSoFar,InitialReturnStd,Iteration,EpThisIter,MeanIW,Weights,MinD2w0t,EpRewMean,ReturnMeanIW,TimestepsSoFar,MaxIW,InitialBound,InitialReturnMean,J_sample_variance,InitialReturnMin,EmpiricalD2,TimeElapsed,ReturnStepMaxmin,MinIW,MaxD2w0t,ReturnStepMax,StdD2w0t
128.61,0.25722,,-31.63206,3.6858616,34800,1.7370267,348,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-101.61902328768882,1.7012773,3271160,1.0,-31.63206,-1.1205673e-07,3.0477388,-3.5969472,1.0,6460.752875804901,97.41974,1.0,1.0,100.0,0.43710026
147.14,0.29428,,-32.511387,3.8391538,34900,1.4280103,349,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-100.5516291214774,0.82195026,3285874,1.0,-32.511387,-8.106232e-08,2.0598114,-3.3410406,1.0,6489.171343326569,97.633255,1.0,1.0,100.0,0.4557132
121.2,0.2424,,-31.189646,3.7020354,35000,1.4494298,350,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-100.62798366062081,2.1436899,3297994,1.0,-31.189646,4.5776366e-07,2.122067,-2.8095832,1.0,6511.7598423957825,97.33948,1.0,1.0,100.0,0.4285371
116.41,0.23282,,-30.657877,3.4634304,35100,1.6836107,351,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-102.11665298106122,2.675459,3309635,1.0,-30.657877,-4.2915346e-08,2.863176,-3.4900465,1.0,6533.814979553223,97.245575,1.0,1.0,100.0,0.4226243
121.37,0.24274,,-31.014154,3.2650585,35200,1.4086168,352,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-103.01069888055703,2.3191822,3321772,1.0,-31.014154,-4.529953e-07,2.0042434,-3.3382196,1.0,6555.657304763794,97.302536,1.0,1.0,100.0,0.4287351
126.77,0.25354,,-31.196228,4.1751084,35300,1.5994667,353,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-102.71465133922919,2.1371078,3334449,1.0,-31.196228,-3.33786e-08,2.584135,-3.264502,1.0,6579.495713472366,97.37952,1.0,1.0,100.0,0.43503705
120.5,0.241,,-30.803556,3.0749607,35400,1.7126366,354,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-102.94116941649756,2.5297794,3346499,1.0,-30.803556,2.7656554e-07,2.9627516,-3.279211,1.0,6601.121768951416,97.29143,1.0,1.0,100.0,0.4277031
117.74,0.23548,,-30.595222,4.2135105,35500,1.7194867,355,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-104.06997232042866,2.7381124,3358273,1.0,-30.595222,1.9073486e-08,2.9864995,-3.340588,1.0,6622.479590177536,97.23221,1.0,1.0,100.0,0.4243052
126.43,0.25286,,-31.349358,3.5080063,35600,1.5825291,356,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-101.67322794793043,1.9839774,3370916,1.0,-31.349358,-2.0503998e-07,2.5296955,-3.2995143,1.0,6645.666608095169,97.39163,1.0,1.0,100.0,0.4346657
117.73,0.23546,,-30.646814,3.6482759,35700,1.6322274,357,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-104.09806354397654,2.6865222,3382689,1.0,-30.646814,3.671646e-07,2.691077,-3.0281878,1.0,6667.639833450317,97.23158,1.0,1.0,100.0,0.42427826
137.69,0.27538,,-32.039803,3.8681731,35800,1.6050359,358,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-100.08354535414746,1.2935325,3396458,1.0,-32.039803,-4.6014785e-07,2.6021614,-3.4796305,1.0,6692.407616615295,97.54625,1.0,1.0,100.0,0.44669056
126.83,0.25366,,-31.183249,3.7114353,35900,1.5382954,359,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-102.9668609980803,2.1500869,3409141,1.0,-31.183249,-4.9114226e-07,2.3902552,-2.9416647,1.0,6716.2356996536255,97.3763,1.0,1.0,100.0,0.4350954
129.87,0.25974,,-31.567305,3.2857876,36000,1.5594718,360,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-102.11832401684258,1.7660311,3422128,1.0,-31.567305,6.6280364e-07,2.4565175,-3.2364616,1.0,6740.1655650138855,97.42738,1.0,1.0,100.0,0.4384867
115.43,0.23086,,-30.486473,3.0214868,36100,1.4865035,361,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-103.22052780211341,2.8468618,3433671,1.0,-30.486473,-3.6239624e-07,2.2320123,-3.3507905,1.0,6761.204882621765,97.21155,1.0,1.0,100.0,0.4213753
134.09,0.26818,,-32.131935,4.2273417,36200,1.6876774,362,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-101.76395015484212,1.2014004,3447080,1.0,-32.131935,4.720688e-07,2.8770254,-3.5123897,1.0,6785.870206594467,97.48215,1.0,1.0,100.0,0.4430037
128.76,0.25752,,-31.756836,4.005828,36300,1.5972964,363,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-103.69638555693076,1.5765,3459956,1.0,-31.756836,-2.3841858e-07,2.5771267,-2.978777,1.0,6809.176058292389,97.38931,1.0,1.0,100.0,0.43727243
126.41,0.25282,,-31.261648,3.6167846,36400,1.4952706,364,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-100.87491453452463,2.0716875,3472597,1.0,-31.261648,1.335144e-07,2.2584183,-3.417647,1.0,6831.5218851566315,97.40401,1.0,1.0,100.0,0.434626
142.21,0.28442,,-32.89963,4.318431,36500,1.5975362,365,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-99.63572034284094,0.4337058,3486818,1.0,-32.89963,3.9100647e-07,2.5779006,-2.6523414,1.0,6857.909475803375,97.598755,1.0,1.0,100.0,0.4511434
129.28,0.25856,,-31.916687,3.71525,36600,1.5333759,366,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-101.137127489243,1.416649,3499746,1.0,-31.916687,-5.7220458e-08,2.3749912,-2.6750736,1.0,6882.654970884323,97.43538,1.0,1.0,100.0,0.43784338
111.6,0.2232,,-30.269672,3.0144854,36700,1.5554811,367,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-103.33373870582103,3.063663,3510906,1.0,-30.269672,9.536743e-08,2.4439607,-3.3019624,1.0,6902.440089941025,97.14815,1.0,1.0,100.0,0.4163784
117.54,0.23508,,-31.011387,4.382757,36800,1.7201692,368,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-103.12969397769501,2.32195,3522660,1.0,-31.011387,-3.9100647e-07,2.98887,-2.802034,1.0,6924.172272443771,97.24519,1.0,1.0,100.0,0.42403856
127.7,0.2554,,-31.320683,3.8782248,36900,1.8049569,369,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-102.76250314429609,2.0126538,3535430,1.0,-31.320683,1.7166138e-07,3.2907767,-3.541253,1.0,6948.45226931572,97.390564,1.0,1.0,100.0,0.43608862
113.0,0.226,,-30.065289,3.7676785,37000,1.5998732,370,100,1.0,[-1.172 -1.057 -0.298 -0.862 -0.023],,-103.18313773632082,3.268047,3546730,1.0,-30.065289,-1.9311905e-07,2.585448,-3.2807841,1.0,6969.331511497498,97.17375,1.0,1.0,100.0,0.4182422
132.84,0.27327737,0.17722106,-31.725769,3.8633358,37100,1.672318,371,100,1.0338858,[-1.172 -1.057 -0.298 -0.862 -0.023],,-104.80070112728735,1.6278152,3560014,1.737684,-31.766233,-1.2397766e-07,3.0535383,-3.2061038,1.044272,6993.0550236701965,97.42215,0.48820955,1.112599,100.0,0.45448604
116.54,0.23308,,-30.716648,3.8778884,37200,1.7140932,372,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-102.88896367850698,2.616687,3571668,1.0,-30.716648,2.1457672e-07,2.9677935,-4.778021,1.0,7015.001822471619,97.23427,1.0,1.0,100.0,0.42279205
127.45,0.2549,,-31.308754,4.2979555,37300,1.7176692,373,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-100.26310257057094,2.0245829,3584413,1.0,-31.308754,4.6730042e-07,2.9801898,-2.9749184,1.0,7039.865967512131,97.426636,1.0,1.0,100.0,0.43581486
124.33,0.24866,,-31.430779,3.190085,37400,1.4082519,374,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-102.7562742958759,1.9025581,3596846,1.0,-31.430779,-6.4849854e-07,2.003205,-3.1779733,1.0,7064.120990037918,97.347046,1.0,1.0,100.0,0.4322377
138.32,0.27664,,-32.03533,4.610097,37500,1.7970833,375,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-100.79939936645849,1.2980039,3610678,1.0,-32.03533,3.7193297e-07,3.2621295,-3.56432,1.0,7088.917078256607,97.54251,1.0,1.0,100.0,0.44733992
125.62,0.25124,,-31.088427,4.1856127,37600,1.6657861,376,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-103.82659347294477,2.24491,3623240,1.0,-31.088427,-7.6293944e-08,2.8028715,-2.885004,1.0,7112.104880809784,97.34697,1.0,1.0,100.0,0.43372297
144.98,0.28996,,-32.348293,3.11272,37700,1.6103672,377,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-99.54592953601228,0.9850433,3637738,1.0,-32.348293,-2.3841858e-07,2.6194773,-3.510787,1.0,7138.017659664154,97.62677,1.0,1.0,100.0,0.453756
119.51,0.23902,,-31.059782,3.9256783,37800,1.5797758,378,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-102.32371975996895,2.2735543,3649689,1.0,-31.059782,4.2438506e-07,2.5209005,-3.0803065,1.0,7161.2232410907745,97.28761,1.0,1.0,100.0,0.42648587
124.79,0.24958,,-31.11252,3.9196048,37900,1.664146,379,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-104.2323656334846,2.2208161,3662168,1.0,-31.11252,-3.4332277e-07,2.7973552,-3.4800143,1.0,7184.014124631882,97.32948,1.0,1.0,100.0,0.43277124
111.17,0.22234,,-30.014866,3.9746819,38000,1.7748113,380,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-102.69896184381969,3.318471,3673285,1.0,-30.014866,-5.76973e-07,3.1817725,-3.490303,1.0,7205.021178722382,97.152405,1.0,1.0,100.0,0.41581932
127.77,0.25554,,-31.436537,3.2309892,38100,1.5900439,381,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-99.1475946746224,1.8967984,3686062,1.0,-31.436537,-1.9788742e-07,2.5537767,-3.416964,1.0,7229.32572054863,97.44803,1.0,1.0,100.0,0.43616658
124.5,0.249,,-31.526104,4.44238,38200,1.6400255,382,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-101.33514752455378,1.8072319,3698512,1.0,-31.526104,4.529953e-07,2.7168517,-3.2339272,1.0,7252.908796072006,97.37213,1.0,1.0,100.0,0.4324418
125.96,0.25192,,-31.387356,4.076059,38300,1.7399868,383,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-102.14868550422516,1.9459797,3711108,1.0,-31.387356,1.4781952e-07,3.058135,-3.3789668,1.0,7277.451944828033,97.37808,1.0,1.0,100.0,0.43412355
126.76,0.25352,,-31.161642,3.7282588,38400,1.703212,384,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-102.21926024880094,2.1716933,3723784,1.0,-31.161642,-3.7431718e-07,2.9302335,-3.4386616,1.0,7301.96054649353,97.38721,1.0,1.0,100.0,0.43503338
128.14,0.25628,,-31.712908,3.93371,38500,1.5963565,385,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-101.042010582921,1.6204289,3736598,1.0,-31.712908,-1.4781952e-07,2.5740948,-3.0299687,1.0,7326.169409275055,97.42294,1.0,1.0,100.0,0.43657166
127.66,0.25532,,-31.16928,3.0348608,38600,1.5001413,386,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-102.77233434734455,2.164057,3749364,1.0,-31.16928,-3.194809e-07,2.273155,-3.43148,1.0,7350.045082807541,97.38991,1.0,1.0,100.0,0.43604097
105.25,0.2105,,-29.465569,3.7731328,38700,1.709361,387,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-104.49102104331703,3.867768,3759889,1.0,-29.465569,-5.8174135e-07,2.951429,-3.2346978,1.0,7369.050957202911,97.01442,1.0,1.0,100.0,0.40766323
117.39,0.23478,,-30.807865,3.614024,38800,1.5734152,388,100,1.0,[-1.169 -1.052 -0.301 -0.86  -0.029],,-102.53495166215932,2.52547,3771628,1.0,-30.807865,1.3828277e-07,2.500641,-3.1029963,1.0,7390.913585186005,97.25308,1.0,1.0,100.0,0.42386347
105.01,0.2270366,0.4017112,-29.495243,3.4853337,38900,1.6427344,389,100,1.0630782,[-1.169 -1.052 -0.301 -0.86  -0.029],,-103.00863208332848,3.9003406,3782129,4.575884,-29.55613,-3.671646e-07,2.8515766,-2.946951,1.1486801,7411.098703861237,97.03812,0.40390056,1.5140922,100.0,0.44186366
113.83,0.23375668,0.20962137,-30.403889,3.7063777,39000,1.6341224,390,100,1.0251129,[-1.17  -1.056 -0.296 -0.856 -0.028],,-102.62553452320884,2.960933,3793512,2.0098817,-30.432169,-2.0980835e-07,2.8459654,-2.815299,1.0426419,7432.100499153137,97.19687,0.48782519,1.1504306,100.0,0.43069634
125.31,0.25062,,-30.862312,3.275598,39100,1.6565757,391,100,1.0,[-1.171 -1.057 -0.29  -0.856 -0.028],,-101.37190982868613,2.4710233,3806043,1.0,-30.862312,4.7683715e-09,2.7719622,-3.975452,1.0,7456.146679401398,97.382065,1.0,1.0,100.0,0.4333756
131.15,0.2623,,-31.563879,4.006729,39200,1.7049409,392,100,1.0,[-1.171 -1.057 -0.29  -0.856 -0.028],,-101.99806713325104,1.7694567,3819158,1.0,-31.563879,-3.6001205e-07,2.9361844,-3.2898464,1.0,7479.845638990402,97.444565,1.0,1.0,100.0,0.43988177
121.51,0.24302,,-31.262411,3.497875,39300,1.5192446,393,100,1.0,[-1.171 -1.057 -0.29  -0.856 -0.028],,-102.98743704389464,2.0709255,3831309,1.0,-31.262411,-3.0994414e-07,2.3314183,-3.1685967,1.0,7501.484437227249,97.30487,1.0,1.0,100.0,0.4289149
130.87,0.26616433,0.15970352,-31.827509,3.6443512,39400,1.5022805,394,100,1.0213555,[-1.171 -1.057 -0.29  -0.856 -0.028],,-101.64912728692781,1.5217266,3844396,1.4862553,-31.842554,9.059906e-08,2.394946,-3.0679908,1.0283066,7526.381324768066,97.44656,0.64471555,1.0832075,100.0,0.44707477
125.83,0.25166,,-30.85946,2.8537045,39500,1.6372877,395,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.20405153287562,2.4738758,3856979,1.0,-30.85946,1.8119812e-07,2.707789,-2.9588585,1.0,7550.489628076553,97.37552,1.0,1.0,100.0,0.4339746
124.41,0.24882,,-31.587578,4.621155,39600,1.6465305,396,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.58005319571146,1.7457572,3869420,1.0,-31.587578,-4.4345856e-07,2.7384472,-3.1996517,1.0,7572.678783893585,97.367004,1.0,1.0,100.0,0.43232107
112.9,0.2258,,-30.44905,4.4244184,39700,1.7746316,397,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.65542300105318,2.884284,3880710,1.0,-30.44905,7.1048737e-07,3.1811285,-3.1990032,1.0,7593.582672119141,97.18147,1.0,1.0,100.0,0.41810086
144.26,0.28852,,-32.277462,3.4053702,39800,1.6835136,398,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.60962029357148,1.0558755,3895136,1.0,-32.277462,-4.196167e-07,2.8628464,-3.1508822,1.0,7620.715766906738,97.57744,1.0,1.0,100.0,0.4530823
118.88,0.23776,,-30.726194,4.0120764,39900,1.6314158,399,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-103.48210271484706,2.6071422,3907024,1.0,-30.726194,-4.386902e-07,2.6884015,-3.1112418,1.0,7642.255515575409,97.25905,1.0,1.0,100.0,0.4257034
145.97,0.29194,,-32.508423,3.5399508,40000,1.7380599,400,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.33372775452959,0.8249122,3921621,1.0,-32.508423,4.7683715e-09,3.0513656,-3.4914837,1.0,7669.279914617538,97.597885,1.0,1.0,100.0,0.4546432
135.83,0.27166,,-31.997871,3.5259528,40100,1.4608283,401,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.2059273298576,1.3354645,3935204,1.0,-31.997871,1.66893e-07,2.155575,-2.7760582,1.0,7694.713522434235,97.50981,1.0,1.0,100.0,0.44481924
132.73,0.26546,,-31.804703,4.00468,40200,1.7632568,402,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-99.67417857319013,1.5286338,3948477,1.0,-31.804703,-1.66893e-08,3.1404796,-3.3640718,1.0,7720.701793670654,97.49809,1.0,1.0,100.0,0.44158185
139.95,0.2799,,-32.4956,4.025998,40300,1.5519105,403,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-97.36481497211051,0.8377338,3962472,1.0,-32.4956,1.4305115e-07,2.4327533,-2.782216,1.0,7747.471453905106,97.60858,1.0,1.0,100.0,0.44896367
133.92,0.26784,,-32.25496,4.318199,40400,1.577113,404,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-98.52372115687702,1.0783756,3975864,1.0,-32.25496,2.5749208e-07,2.5124097,-2.7725296,1.0,7771.600361585617,97.528625,1.0,1.0,100.0,0.4428327
137.32,0.27464,,-32.26245,3.4850507,40500,1.5855428,405,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-99.15376086508313,1.0708854,3989596,1.0,-32.26245,3.671646e-07,2.539339,-3.0212646,1.0,7797.5421278476715,97.55588,1.0,1.0,100.0,0.4463362
124.01,0.24802,,-31.319403,3.4617145,40600,1.5478345,406,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.7292609503564,2.0139327,4001997,1.0,-31.319403,-1.4543534e-07,2.419991,-2.9994426,1.0,7819.2620844841,97.343216,1.0,1.0,100.0,0.43186966
145.43,0.29086,,-32.504265,3.606493,40700,1.6660469,407,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-100.61861579194658,0.82907254,4016540,1.0,-32.504265,4.3392183e-07,2.8037496,-3.1870637,1.0,7846.2517738342285,97.61626,1.0,1.0,100.0,0.45415732
123.92,0.24784,,-31.348738,3.9014096,40800,1.5061382,408,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-100.32394267712777,1.9845977,4028932,1.0,-31.348738,1.001358e-07,2.2913654,-3.5838733,1.0,7869.926557540894,97.38083,1.0,1.0,100.0,0.43174896
127.6,0.2552,,-31.549788,4.14647,40900,1.6563125,409,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-99.88624361379937,1.7835481,4041692,1.0,-31.549788,3.0994414e-07,2.7710817,-3.2678447,1.0,7893.2918176651,97.43439,1.0,1.0,100.0,0.43597835
128.91,0.25782,,-31.582388,3.750657,41000,1.9869978,410,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.07081941577721,1.7509484,4054583,1.0,-31.582388,2.6226044e-07,3.9880407,-8.889151,1.0,7917.3855674266815,97.4164,1.0,1.0,100.0,0.43743852
119.81,0.23962,,-31.22187,3.6989405,41100,1.6521419,411,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.89971853338844,2.1114652,4066564,1.0,-31.22187,-1.0967255e-07,2.757144,-2.7648664,1.0,7939.485026359558,97.29898,1.0,1.0,100.0,0.42685017
129.63,0.25926,,-31.439526,3.2891946,41200,1.6091189,412,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.82134696971623,1.8938105,4079527,1.0,-31.439526,-2.002716e-07,2.6154175,-3.4120731,1.0,7965.0167417526245,97.41362,1.0,1.0,100.0,0.4382325
133.27,0.26654,,-31.932257,3.5906863,41300,1.525133,413,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-98.42890778419743,1.4010794,4092854,1.0,-31.932257,8.3208084e-07,2.349526,-3.5276327,1.0,7990.369141817093,97.52286,1.0,1.0,100.0,0.44215092
123.88,0.24776,,-30.873411,4.5204496,41400,1.6549537,414,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-103.20023579728881,2.4599252,4105242,1.0,-30.873411,,2.7665367,-3.2287807,1.0,8014.227793931961,97.33386,1.0,1.0,100.0,0.4317177
115.94,0.23188,,-30.58096,4.2507486,41500,1.7120996,415,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.56591276687102,2.7523758,4116836,1.0,-30.58096,5.9604645e-08,2.9608934,-3.341724,1.0,8036.604579925537,97.23071,1.0,1.0,100.0,0.42203265
136.99,0.27398,,-32.08277,4.0558395,41600,1.589211,416,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-103.92356986787618,1.2505631,4130535,1.0,-32.08277,-7.5340273e-07,2.5511022,-3.117478,1.0,8062.254432916641,97.48276,1.0,1.0,100.0,0.44600186
132.76,0.26552,,-31.759007,4.0725145,41700,1.606025,417,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.37500226432908,1.5743288,4143811,1.0,-31.759007,3.862381e-07,2.60537,-3.3929543,1.0,8088.174049139023,97.47281,1.0,1.0,100.0,0.44161642
123.44,0.24688,,-31.219412,4.0650573,41800,1.8260956,418,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.78302690848668,2.1139233,4156155,1.0,-31.219412,-3.8146972e-08,3.368308,-3.0363364,1.0,8111.874930858612,97.33469,1.0,1.0,100.0,0.4311987
139.63,0.27926,,-32.22748,3.874769,41900,1.6278702,419,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.88282385344904,1.1058522,4170118,1.0,-32.22748,-1.0728836e-07,2.6767285,-2.9380803,1.0,8138.144983768463,97.54068,1.0,1.0,100.0,0.44864
142.31,0.28462,,-32.679173,3.7088122,42000,1.4103626,420,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-100.8515859080057,0.65416485,4184349,1.0,-32.679173,1.5258789e-07,2.0092146,-3.0074067,1.0,8163.964662313461,97.58264,1.0,1.0,100.0,0.4512362
136.15,0.2723,,-32.01958,3.3211775,42100,1.5181726,421,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-99.8299008773884,1.3137558,4197964,1.0,-32.01958,9.536743e-08,2.3281288,-3.3700318,1.0,8188.2608869075775,97.53352,1.0,1.0,100.0,0.4451401
137.85,0.2757,,-32.370106,3.5871878,42200,1.7242454,422,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-98.91857832677083,0.963231,4211749,1.0,-32.370106,-1.1110305e-06,3.003052,-3.2503195,1.0,8214.05760884285,97.564835,1.0,1.0,100.0,0.44686428
126.7,0.2534,,-31.296833,3.3904767,42300,1.4097749,423,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.43475810382989,2.0365028,4224419,1.0,-31.296833,-2.2411346e-07,2.0075402,-3.1501307,1.0,8236.938019037247,97.38304,1.0,1.0,100.0,0.43495682
123.1,0.2462,,-30.946928,3.3312688,42400,1.5146573,424,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.90923025173448,2.3864074,4236729,1.0,-30.946928,-9.441376e-07,2.3173604,-2.9914923,1.0,8258.397784471512,97.32803,1.0,1.0,100.0,0.43079945
132.1,0.2642,,-31.436777,3.4446526,42500,1.5278327,425,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-103.50792776657053,1.8965583,4249939,1.0,-31.436777,-1.9073487e-07,2.3578508,-3.4347262,1.0,8282.448907852173,97.43289,1.0,1.0,100.0,0.4409135
112.77,0.22554,,-30.229067,3.3093467,42600,1.5894482,426,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-101.88856815180016,3.1042683,4261216,1.0,-30.229067,1.9073487e-07,2.5518644,-3.096036,1.0,8303.504113674164,97.19298,1.0,1.0,100.0,0.41792718
127.36,0.25472,,-31.298223,3.783183,42700,1.6827831,427,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-103.28971921749418,2.0351126,4273952,1.0,-31.298223,-4.816055e-07,2.8603628,-3.3562045,1.0,8327.39504814148,97.37799,1.0,1.0,100.0,0.43570748
140.96,0.28192,,-32.473454,3.9781303,42800,1.5659457,428,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-97.80159694050566,0.8598828,4288048,1.0,-32.473454,-1.0967255e-07,2.4769554,-2.9840884,1.0,8354.612539052963,97.61235,1.0,1.0,100.0,0.44992447
131.64,0.26328,,-31.689482,4.4317927,42900,1.8884306,429,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.85684712601662,1.643855,4301212,1.0,-31.689482,-4.2915343e-07,3.6021917,-6.8999553,1.0,8380.465945482254,97.4373,1.0,1.0,100.0,0.44042286
149.68,0.29936,,-32.673733,3.9715772,43000,1.6823776,430,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-99.89828164078713,0.6596041,4316180,1.0,-32.673733,3.7670137e-07,2.8589842,-3.613257,1.0,8409.31926727295,97.66518,1.0,1.0,100.0,0.45796946
136.41,0.27282,,-31.687712,3.5399368,43100,1.7340118,431,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-104.34526608197362,1.645625,4329821,1.0,-31.687712,2.479553e-07,3.0371685,-3.2682962,1.0,8435.335629940033,97.47012,1.0,1.0,100.0,0.4454053
132.09,0.26418,,-31.805157,3.910404,43200,1.836693,432,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-100.55580209723095,1.52818,4343030,1.0,-31.805157,-1.4305114e-08,3.4075162,-3.7318115,1.0,8460.10477733612,97.47746,1.0,1.0,100.0,0.44089085
107.36,0.21472,,-29.500523,3.2848606,43300,1.7157195,433,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-103.61967462297902,3.832814,4353766,1.0,-29.500523,-6.198883e-08,2.9734273,-3.247654,1.0,8479.856497526169,97.06967,1.0,1.0,100.0,0.41061658
140.64,0.28128,,-32.27787,3.315236,43400,1.5855751,434,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.83620234413827,1.0554672,4367830,1.0,-32.27787,1.335144e-07,2.5394428,-2.9423237,1.0,8505.509510755539,97.5376,1.0,1.0,100.0,0.44961864
134.53,0.26906,,-31.93624,4.0219345,43500,1.6816292,435,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-100.90015641034189,1.397096,4381283,1.0,-31.93624,-6.437302e-07,2.8564408,-3.3292522,1.0,8530.756837129593,97.499954,1.0,1.0,100.0,0.44347164
121.28,0.24256,,-31.150322,3.5940259,43600,1.5472596,436,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-102.31102752376371,2.1830146,4393411,1.0,-31.150322,9.536743e-08,2.4181938,-2.6143246,1.0,8552.8143825531,97.31282,1.0,1.0,100.0,0.42863655
127.54,0.25508,,-31.249296,4.218425,43700,1.6601546,437,100,1.0,[-1.171 -1.056 -0.293 -0.858 -0.03 ],,-104.46771991528286,2.0840392,4406165,1.0,-31.249296,5.00679e-07,2.7839525,-2.901784,1.0,8575.681978225708,97.3618,1.0,1.0,100.0,0.4359082
