MinD2w0t,Bound,StdD2w0t,TimestepsSoFar,J_sample_variance,InitialReturnMax,Iteration,ReturnStepMaxmin,InitialBound,MeanD2w0t,EpRewMean,MaxIW,ReturnMeanIW,MaxD2w0t,MinIW,InitialReturnMean,EpisodesSoFar,MeanIW,Weights,ReturnStepMax,InitialReturnMin,TimeElapsed,StdIW,EpLenMean,EmpiricalD2,InitialReturnStd,EpThisIter
,-31.605413,0.44491512,4449518,2.9210355,3.9611635,355,97.35271,-31.605413,0.27186,-111.95898284066588,1.0,1.727923,1.0,1.0,2.9563904e-07,35500,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.1775813,9034.649503469467,,135.93,1.0,1.7005367,100
,-31.338547,0.44149768,4462783,2.8328576,4.5866175,356,97.29988,-31.338547,0.2653,-112.76031195070983,1.0,1.9947882,1.0,1.0,9.536743e-08,35600,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.0514617,9061.454936742783,,132.65,1.0,1.6746728,100
,-32.730373,0.45983362,4477966,3.0317943,4.3963995,357,97.49658,-32.730373,0.30366,-114.13185242012625,1.0,0.6029623,1.0,1.0,1.001358e-07,35700,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.7040167,9092.609691858292,,151.83,1.0,1.732477,100
,-31.490417,0.44567725,4491635,2.7602055,3.3830442,358,97.37043,-31.490417,0.27338,-111.37348703012108,1.0,1.8429188,1.0,1.0,-4.959106e-07,35800,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.304675,9121.307872772217,,136.69,1.0,1.653059,100
,-31.938572,0.4496203,4505700,2.426999,4.055804,359,97.401886,-31.938572,0.2813,-112.38711527683107,1.0,1.3947645,1.0,1.0,2.002716e-07,35900,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-4.027673,9149.73613190651,,140.65,1.0,1.550074,100
,-31.732132,0.44935048,4519736,3.138272,4.229161,360,97.37758,-31.732132,0.28072,-113.8620100212286,1.0,1.6012048,1.0,1.0,-5.5789945e-07,36000,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.142167,9178.605631113052,,140.36,1.0,1.762637,100
,-31.49168,0.44038904,4532898,2.1960595,3.5143464,361,97.26016,-31.49168,0.26324,-114.49879067319237,1.0,1.8416553,1.0,1.0,-4.2915346e-08,36100,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-4.326645,9205.73951458931,,131.62,1.0,1.4744827,100
,-32.653698,0.46133038,4548259,2.2415986,3.5575643,362,97.54714,-32.653698,0.30722,-111.58745472392775,1.0,0.67963815,1.0,1.0,-3.2424927e-07,36200,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-2.8395815,9237.239789009094,,153.61,1.0,1.4896922,100
,-31.15873,0.43313897,4560769,3.652767,3.2391908,363,97.22453,-31.15873,0.2502,-111.05588300312918,1.0,2.1746066,1.0,1.0,,36300,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-10.634159,9262.156571149826,,125.1,1.0,1.9016412,100
,-31.373405,0.44017538,4573910,2.8655255,4.350498,364,97.29137,-31.373405,0.26282,-112.26555297952474,1.0,1.9599295,1.0,1.0,-1.7166138e-07,36400,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.246439,9288.581947565079,,131.41,1.0,1.6843011,100
,-31.629114,0.4463302,4587641,3.1212401,3.5262403,365,97.34227,-31.629114,0.27462,-113.81118056979945,1.0,1.7042223,1.0,1.0,-5.4359435e-07,36500,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.059826,9316.238075017929,,137.31,1.0,1.7578475,100
,-31.786911,0.44935197,4601677,2.4579058,3.5923486,366,97.41124,-31.786911,0.28072,-111.4989730143265,1.0,1.5464255,1.0,1.0,-1.2874604e-07,36600,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.0188265,9345.720047950745,,140.36,1.0,1.5599124,100
,-31.077227,0.43599686,4614439,3.0532713,3.462982,367,97.206955,-31.077227,0.25524,-114.41423109102183,1.0,2.2561088,1.0,1.0,4.5776366e-07,36700,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.2306805,9372.566824913025,,127.62,1.0,1.7386026,100
,-31.934063,0.4497497,4628516,2.739906,3.4424987,368,97.37668,-31.934063,0.28154,-114.25752017890764,1.0,1.399272,1.0,1.0,1.8596648e-07,36800,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.113347,9401.944406032562,,140.77,1.0,1.6469691,100
,-30.60354,0.42726287,4640531,3.1536162,4.000759,369,97.10965,-30.60354,0.2403,-113.56289893164839,1.0,2.7297955,1.0,1.0,-2.3841858e-07,36900,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-5.8307667,9426.12574839592,,120.15,1.0,1.7669408,100
,-31.08641,0.437566,4653434,3.1195664,4.1267343,370,97.23627,-31.08641,0.25806,-113.78703946708438,1.0,2.246925,1.0,1.0,-1.6212464e-07,37000,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-2.9315457,9453.278978824615,,129.03,1.0,1.7573761,100
,-30.64386,0.4285846,4665559,2.298078,3.2709794,371,97.096664,-30.64386,0.2425,-115.389808330447,1.0,2.6894765,1.0,1.0,-1.001358e-07,37100,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-2.802112,9478.248249530792,,121.25,1.0,1.5083425,100
,-30.833536,0.43032587,4677829,2.5558708,4.2654057,372,97.16005,-30.833536,0.2454,-112.88135245303414,1.0,2.4998004,1.0,1.0,5.2928925e-07,37200,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.3422508,9503.090879201889,,122.7,1.0,1.5906955,100
,-30.875309,0.43411237,4690424,2.6457193,4.3166356,373,97.216034,-30.875309,0.2519,-112.34498446039008,1.0,2.4580278,1.0,1.0,2.3365021e-07,37300,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.2882376,9529.216275930405,,125.95,1.0,1.6184136,100
,-32.559166,0.46200964,4705866,2.5918536,3.6648767,374,97.560684,-32.559166,0.30884,-111.12997005878022,1.0,0.7741697,1.0,1.0,-3.9100647e-07,37400,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.415113,9560.632910490036,,154.42,1.0,1.6018538,100
,-31.960579,0.4510672,4720080,2.8921046,3.0762587,375,97.43436,-31.960579,0.28428,-111.27029139208076,1.0,1.3727566,1.0,1.0,3.4570695e-07,37500,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-7.26349,9589.992523431778,,142.14,1.0,1.6920944,100
,-31.792973,0.45103335,4734290,2.9670274,3.505333,376,97.409134,-31.792973,0.2842,-113.03112521751696,1.0,1.5403633,1.0,1.0,-2.7656554e-07,37600,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.01045,9619.144926071167,,142.1,1.0,1.713872,100
,-30.979008,0.43537167,4746997,2.847404,4.047846,377,97.202934,-30.979008,0.25414,-114.17682582084302,1.0,2.3543274,1.0,1.0,-5.626678e-07,37700,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.2850733,9644.521077156067,,127.07,1.0,1.678967,100
,-32.362633,0.45195255,4761304,2.4312248,3.862053,378,97.436676,-32.362633,0.28614,-111.83248425096853,1.0,0.97070396,1.0,1.0,2.8610229e-08,37800,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-2.6836925,9674.017765522003,,143.07,1.0,1.5514227,100
,-32.51852,0.46090257,4776611,2.3859634,3.9591072,379,97.510376,-32.51852,0.30614,-114.008669548294,1.0,0.81481403,1.0,1.0,4.7683715e-09,37900,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.3125572,9705.845043897629,,153.07,1.0,1.5369138,100
,-31.456264,0.43950415,4789690,2.3812323,3.7610264,380,97.32283,-31.456264,0.26158,-109.67836095997966,1.0,1.8770722,1.0,1.0,2.1457672e-07,38000,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-2.8868904,9733.245313882828,,130.79,1.0,1.5353893,100
,-30.827637,0.43480036,4802345,2.7632172,4.395165,381,97.19321,-30.827637,0.2531,-114.3246376924582,1.0,2.5056987,1.0,1.0,-2.7656554e-07,38100,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.0880504,9759.695042610168,,126.55,1.0,1.6539605,100
,-31.895645,0.4485859,4816304,2.4925618,3.704423,382,97.41774,-31.895645,0.27918,-110.43415678829675,1.0,1.4376903,1.0,1.0,-6.389618e-07,38200,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-2.8739595,9789.324907541275,,139.59,1.0,1.5708712,100
,-31.271334,0.43887517,4829326,2.8010545,3.9760325,383,97.300995,-31.271334,0.26044,-110.62269305464187,1.0,2.062002,1.0,1.0,-1.8119812e-07,38300,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-6.5166416,9816.183517217636,,130.22,1.0,1.665246,100
,-30.384954,0.42685232,4841307,3.2852027,4.007968,384,97.14346,-30.384954,0.23962,-111.21574323611127,1.0,2.948382,1.0,1.0,-1.66893e-07,38400,1.0,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-2.708056,9841.036187410355,,119.81,1.0,1.8034276,100
,-30.27782,0.42845067,4852861,2.2848837,4.164446,385,97.00743,-30.296112,0.23483837,-115.11104768304213,1.7280253,3.0688446,1.0783756,0.72540724,5.2452087e-08,38500,1.0017798,[-0.694 -0.688 -0.403 -0.362 -0.225],100.0,-3.4944854,9865.129751443863,0.15258677,115.54,1.0268455,1.5197034,100
,-31.613892,0.44929358,4866892,2.8941538,4.3985195,386,97.35936,-31.613892,0.28062,-115.09965583606876,1.0,1.7194448,1.0,1.0,-8.5830686e-07,38600,1.0,[-0.695 -0.69  -0.401 -0.36  -0.225],100.0,-3.4564142,9894.526556968689,,140.31,1.0,1.692694,100
,-30.959425,0.4328508,4879377,2.7803915,3.991221,387,97.24832,-30.959425,0.2497,-109.34836423416984,1.0,2.3739107,1.0,1.0,4.982948e-07,38700,1.0,[-0.695 -0.69  -0.401 -0.36  -0.225],100.0,-3.2325583,9920.342773914337,,124.85,1.0,1.6590927,100
,-31.535656,0.4756829,4893205,3.32402,3.8031237,388,97.39023,-31.575718,0.29350892,-111.30002836749945,2.01136,1.8402984,1.327316,0.2733447,1.9073486e-08,38800,1.0353663,[-0.695 -0.69  -0.401 -0.36  -0.225],100.0,-3.441558,9949.129715919495,0.27183262,138.28,1.096171,1.7105868,100
,-31.22019,0.4367028,4906031,2.6395571,5.0461397,389,97.219635,-31.22019,0.25652,-114.17479364005938,1.0,2.1131456,1.0,1.0,-3.0994414e-07,38900,1.0,[-0.695 -0.688 -0.404 -0.363 -0.225],100.0,-2.7858129,9975.998131752014,,128.26,1.0,1.6165277,100
,-30.591862,0.43211764,4918454,2.7984703,4.231744,390,97.16057,-30.591862,0.24846,-114.25744208341789,1.0,2.7414737,1.0,1.0,1.0967255e-07,39000,1.0,[-0.695 -0.688 -0.404 -0.363 -0.225],100.0,-3.6300993,10001.677975416183,,124.23,1.0,1.6644777,100
,-30.894276,0.43504557,4931132,3.3484855,4.3384733,391,97.200584,-30.894276,0.25356,-114.06515227728154,1.0,2.4390602,1.0,1.0,-3.2901764e-07,39100,1.0,[-0.695 -0.688 -0.404 -0.363 -0.225],100.0,-3.0823154,10027.943993806839,,126.78,1.0,1.8207145,100
,-30.879044,0.43517008,4943820,2.551456,3.5424876,392,97.22731,-30.879044,0.25376,-112.45964659677747,1.0,2.4542925,1.0,1.0,-1.16825106e-07,39200,1.0,[-0.695 -0.688 -0.404 -0.363 -0.225],100.0,-3.1876473,10053.999065876007,,126.88,1.0,1.589321,100
,-31.49635,0.44274992,4957203,3.2148578,4.0812035,393,97.293884,-31.49635,0.26766,-114.16509508689565,1.0,1.8369863,1.0,1.0,-3.671646e-07,39300,1.0,[-0.695 -0.688 -0.404 -0.363 -0.225],100.0,-2.7810698,10081.765928268433,,133.83,1.0,1.784015,100
,-30.492388,0.4263339,4969142,2.9121063,3.6778853,394,97.088165,-30.492388,0.23878,-114.1270724385577,1.0,2.840948,1.0,1.0,6.914139e-07,39400,1.0,[-0.695 -0.688 -0.404 -0.363 -0.225],100.0,-3.7852092,10106.378958940506,,119.39,1.0,1.6979357,100
,-31.045227,0.43041626,4981419,2.173617,4.015753,395,97.17212,-31.045227,0.24554,-112.20410607640957,1.0,2.2881083,1.0,1.0,3.2424927e-07,39500,1.0,[-0.695 -0.688 -0.404 -0.363 -0.225],100.0,-2.766663,10130.632994413376,,122.77,1.0,1.4669292,100
,-31.6484,0.44567654,4995088,2.6295857,3.4340034,396,97.34561,-31.6484,0.27338,-113.06907213064252,1.0,1.6849374,1.0,1.0,1.4305115e-07,39600,1.0,[-0.695 -0.688 -0.404 -0.363 -0.225],100.0,-3.1579018,10157.514177799225,,136.69,1.0,1.6134715,100
,-30.065487,0.419748,5006504,3.0615938,4.0061965,397,97.0293,-30.065487,0.22832,-112.48787933561636,1.0,3.2678487,1.0,1.0,-2.8610229e-08,39700,1.0,[-0.695 -0.688 -0.404 -0.363 -0.225],100.0,-3.4785657,10179.366078615189,,114.16,1.0,1.7409704,100
,-30.879736,0.45046175,5019036,3.0200133,3.8228652,398,97.17482,-30.902822,0.26034254,-114.36578045602566,1.672715,2.476775,1.1977965,0.5433059,-4.4345856e-07,39800,0.9994566,[-0.695 -0.688 -0.404 -0.363 -0.225],100.0,-2.9270248,10203.567994832993,0.18068011,125.32,1.0548288,1.7037903,100
,-31.367926,0.43963826,5032129,2.8585339,4.1848707,399,97.30408,-31.367926,0.26186,-111.02388455785868,1.0,1.9654111,1.0,1.0,-4.863739e-07,39900,1.0,[-0.696 -0.688 -0.4   -0.366 -0.226],100.0,-3.1203337,10229.701050519943,,130.93,1.0,1.6822451,100
,-31.855553,0.44854444,5046083,3.198077,4.1730375,400,97.4,-31.855553,0.27908,-111.63219738410548,1.0,1.4777833,1.0,1.0,-7.6293944e-08,40000,1.0,[-0.696 -0.688 -0.4   -0.366 -0.226],100.0,-2.7109818,10256.944359779358,,139.54,1.0,1.7793528,100
,-30.187544,0.4212888,5057619,2.8312387,4.0018497,401,97.00553,-30.187544,0.23072,-115.04120389792308,1.0000085,3.1457922,1.0,0.9999954,-5.5789945e-07,40100,1.0,[-0.696 -0.688 -0.4   -0.366 -0.226],100.0,-3.1878228,10279.589057683945,2.0354487e-06,115.36,1.0,1.6741946,100
,-30.333261,0.42630637,5069554,2.6965935,4.7888618,402,97.0913,-30.333261,0.2387,-113.9019240282854,1.0,3.0000744,1.0,1.0,-1.04904174e-07,40200,1.0,[-0.696 -0.688 -0.4   -0.366 -0.226],100.0,-3.138857,10302.551625013351,,119.35,1.0,1.6338996,100
,-31.101322,0.44411334,5082313,3.1243427,4.3132553,403,97.241875,-31.127884,0.2599061,-112.15962604280028,1.7876159,2.2436516,1.0883565,0.67419314,3.671646e-07,40300,1.0108169,[-0.696 -0.688 -0.4   -0.366 -0.226],100.0,-7.2632446,10327.74212551117,0.16286647,127.59,1.0290935,1.7713927,100
,-31.509378,0.44386423,5095804,2.9486003,4.9733906,404,97.34219,-31.509378,0.26982,-111.8273973144969,1.0,1.8239567,1.0,1.0,1.7166138e-07,40400,1.0,[-0.699 -0.69  -0.399 -0.367 -0.231],100.0,-2.7459564,10354.95712852478,,134.91,1.0,1.7085416,100
,-31.957369,0.44847164,5109751,2.50117,4.618233,405,97.37344,-31.957369,0.27894,-113.4273045481434,1.0,1.3759662,1.0,1.0,-3.0517577e-07,40500,1.0,[-0.699 -0.69  -0.399 -0.367 -0.231],100.0,-2.9918337,10381.9575278759,,139.47,1.0,1.5735813,100
,-31.151642,0.440928,5122963,2.7592392,3.8509521,406,97.25314,-31.151642,0.26424,-115.39724361147596,1.0,2.1816945,1.0,1.0,1.335144e-07,40600,1.0,[-0.699 -0.69  -0.399 -0.367 -0.231],100.0,-3.1875215,10407.758721113205,,132.12,1.0,1.6527694,100
,-32.14099,0.45913827,5138065,2.7086184,3.857969,407,97.483765,-32.14099,0.30204,-114.49128925075597,1.0,1.1923449,1.0,1.0,-9.298324e-08,40700,1.0,[-0.699 -0.69  -0.399 -0.367 -0.231],100.0,-2.9122171,10436.77554821968,,151.02,1.0,1.6375386,100
,-32.738495,0.46322715,5153655,2.3931234,4.0322685,408,97.566696,-32.738495,0.3118,-111.725909913578,1.0,0.5948424,1.0,1.0,-6.67572e-07,40800,1.0,[-0.699 -0.69  -0.399 -0.367 -0.231],100.0,-3.2014503,10467.516746282578,,155.9,1.0,1.5392181,100
,-32.020645,0.45050427,5167810,2.8707185,3.831435,409,97.40123,-32.020645,0.2831,-113.15341528780804,1.0,1.3126913,1.0,1.0,-3.4332277e-07,40900,1.0,[-0.699 -0.69  -0.399 -0.367 -0.231],100.0,-2.9914446,10494.420991659164,,141.55,1.0,1.6858267,100
,-32.149933,0.45340896,5182273,2.887189,3.911354,410,97.415054,-32.149933,0.28926,-114.61579625736852,1.0,1.1834047,1.0,1.0,-7.152558e-08,41000,1.0,[-0.699 -0.69  -0.399 -0.367 -0.231],100.0,-4.7573504,10522.523508548737,,144.63,1.0,1.6906557,100
,-30.855577,0.43228102,5194709,2.4712644,4.693692,411,97.19141,-30.855577,0.24872,-112.45818597487221,1.0,2.4777586,1.0,1.0,-5.197525e-07,41100,1.0,[-0.699 -0.69  -0.399 -0.367 -0.231],100.0,-2.7652283,10547.029188871384,,124.36,1.0,1.5641457,100
,-31.321215,0.4527966,5207942,2.7678063,4.0702167,412,97.271515,-31.343943,0.27155492,-114.36508761091564,1.5184639,2.0352614,1.1218046,0.43536317,2.0980835e-07,41200,1.0432293,[-0.699 -0.69  -0.399 -0.367 -0.231],100.0,-3.0671506,10572.98073720932,0.18555376,132.33,1.0380406,1.6088681,100
,-31.782362,0.44539627,5221582,3.4528482,4.402748,413,97.329926,-31.782362,0.2728,-113.8986039269357,1.0,1.5509745,1.0,1.0,1.8119812e-07,41300,1.0,[-0.699 -0.688 -0.402 -0.367 -0.231],100.0,-8.616437,10600.338202238083,,136.4,1.0,1.8488698,100
,-30.42537,0.42686018,5233564,2.2898805,4.311076,414,97.11708,-30.42537,0.23964,-112.80571389074561,1.0,2.9079661,1.0,1.0,-1.5735627e-07,41400,1.0,[-0.699 -0.688 -0.402 -0.367 -0.231],100.0,-2.9169016,10623.79323720932,,119.82,1.0,1.50565,100
,-31.733576,0.44508874,5247173,3.2774615,3.881225,415,97.32869,-31.733576,0.27218,-113.72405099055406,1.0,1.5997598,1.0,1.0,-5.4359435e-07,41500,1.0,[-0.699 -0.688 -0.402 -0.367 -0.231],100.0,-3.0863633,10650.46108341217,,136.09,1.0,1.8013015,100
,-32.392056,0.4519904,5261485,3.0202234,4.961355,416,97.48294,-32.392056,0.28624,-108.56107403721788,1.0,0.94127876,1.0,1.0,4.529953e-08,41600,1.0,[-0.699 -0.688 -0.402 -0.367 -0.231],100.0,-6.1545177,10678.421112060547,,143.12,1.0,1.7291677,100
,-31.44071,0.44023225,5274633,3.200553,3.9397864,417,97.27641,-31.44071,0.26296,-113.30899463286947,1.0,1.8926263,1.0,1.0,5.4836274e-08,41700,1.0,[-0.699 -0.688 -0.402 -0.367 -0.231],100.0,-4.400138,10704.10165476799,,131.48,1.0,1.7800415,100
,-31.771633,0.44305807,5288046,2.5798075,3.9982443,418,97.34822,-31.771633,0.26826,-110.77633115372784,1.0,1.5617034,1.0,1.0,3.7670137e-07,41800,1.0,[-0.699 -0.688 -0.402 -0.367 -0.231],100.0,-2.9467702,10730.751637220383,,134.13,1.0,1.5981271,100
,-30.78927,0.4326476,5300515,2.5861325,3.7201118,419,97.227264,-30.78927,0.24938,-110.52133912437978,1.0,2.5440657,1.0,1.0,-5.2452087e-08,41900,1.0,[-0.699 -0.688 -0.402 -0.367 -0.231],100.0,-3.446619,10755.591270923615,,124.69,1.0,1.6000848,100
,-31.140396,0.43298957,5313012,3.344318,4.2233114,420,97.24811,-31.140396,0.24994,-109.46668411538239,1.0,2.19294,1.0,1.0,9.059906e-08,42000,1.0,[-0.699 -0.688 -0.402 -0.367 -0.231],100.0,-6.3597302,10780.442598342896,,124.97,1.0,1.819581,100
,-30.89591,0.4354821,5325727,2.984117,4.013292,421,97.22279,-30.89591,0.2543,-112.9873247211167,1.0,2.437425,1.0,1.0,5.00679e-07,42100,1.0,[-0.699 -0.688 -0.402 -0.367 -0.231],100.0,-3.9321494,10805.23442363739,,127.15,1.0,1.7188007,100
,-31.985031,0.46050885,5339822,2.4447904,3.4012136,422,97.374466,-32.002884,0.28844407,-114.55999178615033,2.4357307,1.3650328,1.1148765,0.6646986,-1.5258789e-07,42200,1.0328337,[-0.699 -0.688 -0.402 -0.367 -0.231],100.0,-5.5979166,10833.45673584938,0.18763538,140.95,1.03476,1.5794474,100
,-30.939383,0.43554452,5352543,2.9787073,4.746442,423,97.23218,-30.939383,0.25442,-112.44275587480611,1.0,2.393953,1.0,1.0,-7.6293946e-07,42300,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-3.1479506,10858.824863433838,,127.21,1.0,1.7172422,100
,-31.779999,0.44730124,5366371,3.1594915,4.2357945,424,97.34793,-31.779999,0.27656,-114.2239577563518,1.0,1.5533365,1.0,1.0,-5.8174135e-07,42400,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-5.726432,10886.521182537079,,138.28,1.0,1.768586,100
,-31.583906,0.44566065,5380036,3.0438528,4.660327,425,97.344604,-31.583906,0.2733,-113.10455422508578,1.0,1.74943,1.0,1.0,6.008148e-07,42500,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-4.0093765,10913.547909736633,,136.65,1.0,1.735919,100
,-32.09774,0.4536723,5394526,2.9706168,3.7585971,426,97.438774,-32.09774,0.2898,-113.11158338819682,1.0,1.2355946,1.0,1.0,-1.0728836e-07,42600,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-2.9745975,10942.500020503998,,144.9,1.0,1.7149085,100
,-31.298662,0.44191387,5407831,2.604032,3.9352808,427,97.29646,-31.298662,0.2661,-113.32886533081196,1.0,2.0346744,1.0,1.0,-7.1525574e-07,42700,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-2.9854722,10968.976606607437,,133.05,1.0,1.6056125,100
,-31.600063,0.4450237,5421435,3.316092,3.5713482,428,97.37474,-31.600063,0.27208,-110.54978568854271,1.0,1.7332722,1.0,1.0,-1.0967255e-07,42800,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-3.8875194,10996.068084716797,,136.04,1.0,1.8118862,100
,-32.02532,0.45174235,5435719,3.2446108,3.5198655,429,97.45079,-32.02532,0.28568,-110.64468438069069,1.0,1.3080186,1.0,1.0,-2.861023e-07,42900,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-3.081756,11024.163271903992,,142.84,1.0,1.7922513,100
,-31.139057,0.44133765,5448969,2.9560084,4.0881953,430,97.32524,-31.139057,0.265,-110.95284923227004,1.0,2.194278,1.0,1.0,4.1484833e-07,43000,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-3.552556,11050.381913423538,,132.5,1.0,1.7106867,100
,-30.67623,0.4309485,5461292,2.907015,4.083356,431,97.18158,-30.67623,0.24646,-112.04230417529641,1.0,2.657107,1.0,1.0,-1.4781952e-07,43100,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-3.1160526,11075.40035200119,,123.23,1.0,1.696451,100
,-31.325958,0.441745,5474581,2.906775,3.801558,432,97.3407,-31.325958,0.26578,-110.25222740219697,1.0,2.007377,1.0,1.0,1.0204316e-06,43200,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-3.5734558,11101.22278881073,,132.89,1.0,1.6963807,100
,-31.372873,0.43969804,5487680,2.599602,5.1536474,433,97.278564,-31.372873,0.26198,-112.74585553184787,1.0,1.9604628,1.0,1.0,3.0994414e-07,43300,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-2.9409103,11127.756202220917,,130.99,1.0,1.6042464,100
,-31.468372,0.44062898,5500864,4.008189,3.6993012,434,97.313095,-31.468372,0.26368,-111.20116400032117,1.0,1.8649632,1.0,1.0,-2.7179718e-07,43400,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-9.053061,11154.84541106224,,131.84,1.0,1.9920106,100
,-32.706745,0.46632823,5516845,3.0065548,3.7415853,435,97.61774,-32.706745,0.31962,-110.44939478220348,1.0,0.62659246,1.0,1.0,4.2915343e-07,43500,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-3.5388608,11189.162006855011,,159.81,1.0,1.7252505,100
,-31.991503,0.44756424,5530700,2.5592043,3.1612952,436,97.40091,-31.991503,0.2771,-110.77712049363825,1.0,1.3418338,1.0,1.0,1.6927719e-07,43600,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-2.6656413,11218.803976774216,,138.55,1.0,1.5917325,100
,-31.570944,0.44701266,5544499,3.3452578,5.0839677,437,97.3616,-31.570944,0.27598,-113.04093892219107,1.0,1.7623918,1.0,1.0,2.3365021e-07,43700,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-3.1203756,11245.456726312637,,137.99,1.0,1.8198367,100
,-31.473892,0.44161642,5557775,2.7120817,4.2639084,438,97.31348,-31.473892,0.26552,-111.95189233589305,1.0,1.859444,1.0,1.0,5.38826e-07,43800,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-2.988842,11271.690443515778,,132.76,1.0,1.638585,100
,-32.91844,0.46680307,5573818,2.0685737,3.400453,439,97.56586,-32.91844,0.32086,-115.04003743939555,1.0,0.4148924,1.0,1.0,4.2200088e-07,43900,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-2.4670486,11302.840391635895,,160.43,1.0,1.4310443,100
,-31.080019,0.43629035,5586606,2.5289805,3.694528,440,97.21701,-31.080019,0.25576,-114.00457101712809,1.0,2.2533162,1.0,1.0,9.536743e-09,44000,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-3.1065202,11328.234507322311,,127.88,1.0,1.5823056,100
,-31.107,0.43865156,5599607,2.9768295,3.6620698,441,97.269516,-31.107,0.26002,-112.49008624886338,1.0,2.2263355,1.0,1.0,2.2888183e-07,44100,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-3.0670724,11353.204634428024,,130.01,1.0,1.7167008,100
,-31.477144,0.44215938,5612935,3.3703465,4.7914248,442,97.28731,-31.477144,0.26656,-114.1335313658205,1.0,1.8561916,1.0,1.0,1.335144e-07,44200,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-2.8793106,11377.78161406517,,133.28,1.0,1.8266482,100
,-31.509497,0.44213554,5626260,3.2563605,4.1468267,443,97.29738,-31.509497,0.2665,-113.43676305089721,1.0,1.8238386,1.0,1.0,-4.4345856e-07,44300,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-2.9735994,11402.441075086594,,133.25,1.0,1.7954936,100
,-32.2089,0.45577824,5640982,3.2280767,4.0457883,444,97.43817,-32.2089,0.29444,-114.96604479329892,1.0,1.1244373,1.0,1.0,3.33786e-08,44400,1.0,[-0.7   -0.689 -0.4   -0.366 -0.232],100.0,-3.6089988,11429.808085918427,,147.22,1.0,1.787679,100
