InitialReturnStd,Weights,J_sample_variance,Iteration,ReturnMeanIW,TimestepsSoFar,MeanIW,MinIW,StdIW,TimeElapsed,MaxIW,EpisodesSoFar,InitialReturnMax,EpThisIter,EpRewMean,EpLenMean,InitialReturnMean,EmpiricalD2,InitialBound,Bound,InitialReturnMin
1.7418485,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.0646832,426,-1.1221727,10392254,1.0,1.0,,18398.297667503357,1.0,42600,3.493202,100,-119.87822977593355,240.42,1.66893e-07,1.0,-11.172581,-11.172581,-3.4764628
1.4776239,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.2054272,427,-1.0505488,10415550,1.0,1.0,,18430.435405492783,1.0,42700,3.8192215,100,-123.64975825778066,232.96,-5.102158e-07,1.0,-11.100928,-11.100928,-2.4595757
1.679455,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8490593,428,-1.6218044,10440742,1.0,1.0,,18465.152116060257,1.0,42800,3.3141265,100,-120.2841617346157,251.92,-2.2649765e-07,1.0,-11.672199,-11.672199,-3.0486445
1.6064233,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6066628,429,-1.1744374,10465216,1.0,1.0,,18499.09416794777,1.0,42900,3.6872814,100,-121.91380927246628,244.74,-7.8678134e-08,1.0,-11.224817,-11.224817,-3.0126252
1.6793059,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.848554,430,-1.2474561,10488098,1.0,1.0,,18530.786299705505,1.0,43000,3.9084258,100,-120.69129030093178,228.82,3.2901764e-07,1.0,-11.297836,-11.297836,-3.143446
1.5215794,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3385894,431,-0.88001966,10509831,1.0,1.0,,18561.13268971443,1.0,43100,3.4947317,100,-119.47240430336153,217.33,4.1484833e-07,1.0,-10.930401,-10.930401,-3.0064597
1.848475,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.4513736,432,-0.8490365,10533068,1.0,1.0,,18594.13357234001,1.0,43200,4.638559,100,-127.1396117957405,232.37,2.0980835e-07,1.0,-10.899417,-10.899417,-3.0222516
1.6840421,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8646448,433,-1.5289408,10558136,1.0,1.0,,18628.797429084778,1.0,43300,3.8688936,100,-124.27361116270508,250.68,-1.7642975e-07,1.0,-11.579319,-11.579319,-3.252368
1.5505686,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4285486,434,-1.8475266,10583800,1.0,1.0,,18665.31653904915,1.0,43400,3.9514084,100,-119.60763387354919,256.64,4.7683715e-09,1.0,-11.897927,-11.897927,-2.8555164
1.8089786,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.3054576,435,-1.0681168,10606140,1.0,1.0,,18695.60505580902,1.0,43500,4.2814307,100,-119.7420993449076,223.4,4.3153761e-07,1.0,-11.118512,-11.118512,-3.5239964
1.5623077,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.46546,436,-1.1612145,10630573,1.0,1.0,,18729.59717655182,1.0,43600,3.5576465,100,-125.82068272239765,244.33,1.835823e-07,1.0,-11.211597,-11.211597,-3.1042304
1.5228964,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.3426402,437,-0.8149973,10653549,1.0,1.0,,18762.242204666138,1.0,43700,3.2395864,100,-126.2359026846061,229.76,-3.33786e-08,1.0,-10.8653755,-10.8653755,-3.1551666
1.6211056,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6545284,438,-1.0942296,10676652,1.0,1.0,,18794.517606019974,1.0,43800,3.5855145,100,-125.20995930634362,231.03,9.202957e-07,1.0,-11.144608,-11.144608,-3.0987782
1.6297891,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.683043,439,-1.4689578,10701119,1.0,1.0,,18829.17279958725,1.0,43900,4.1420393,100,-119.9780019441078,244.67,-2.193451e-07,1.0,-11.519365,-11.519365,-2.887638
1.6258725,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6701627,440,-1.8571277,10727288,1.0,1.0,,18865.3714056015,1.0,44000,3.843979,100,-123.40629984965777,261.69,-5.102158e-07,1.0,-11.907505,-11.907505,-2.992272
1.6349515,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7000666,441,-1.3650455,10753169,1.0,1.0,,18901.464884519577,1.0,44100,3.6401076,100,-120.9105938497401,258.81,-5.722046e-07,1.0,-11.415463,-11.415463,-3.5676918
1.7705162,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.1663914,442,-1.397564,10778152,1.0,1.0,,18935.833545923233,1.0,44200,4.5229387,100,-128.13501668953577,249.83,-2.0503998e-07,1.0,-11.447942,-11.447942,-2.7935581
1.5701704,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4903388,443,-1.258194,10801965,1.0,1.0,,18969.97017788887,1.0,44300,3.9414244,100,-121.80545978632148,238.13,-6.7710874e-07,1.0,-11.308579,-11.308579,-3.368692
1.6660926,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.8039038,444,-1.2805247,10825407,1.0,1.0,,19002.35406255722,1.0,44400,4.1178875,100,-122.77321264196402,234.42,5.626678e-07,1.0,-11.330904,-11.330904,-2.727831
1.6210496,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6543455,445,-1.9082828,10851755,1.0,1.0,,19039.05243563652,1.0,44500,4.2971773,100,-125.31464909504275,263.48,-8.106232e-08,1.0,-11.958694,-11.958694,-3.0241117
1.6491507,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7471693,446,-1.6640081,10876272,1.0,1.0,,19073.184526205063,1.0,44600,3.9337592,100,-122.40244570676579,245.17,8.583069e-08,1.0,-11.714387,-11.714387,-3.0950809
1.6061947,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6059206,447,-1.3511865,10899123,1.0,1.0,,19105.573439359665,1.0,44700,4.266057,100,-124.05838396708754,228.51,4.053116e-07,1.0,-11.401568,-11.401568,-2.81394
1.6491761,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7472544,448,-1.0520098,10922224,1.0,1.0,,19137.770236968994,1.0,44800,3.449059,100,-122.0153652360054,231.01,8.106232e-08,1.0,-11.102393,-11.102393,-2.8248715
1.5615155,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4629602,449,-1.1199787,10945923,1.0,1.0,,19170.237678289413,1.0,44900,3.1778336,100,-124.50346926070617,236.99,6.67572e-08,1.0,-11.170359,-11.170359,-3.231915
1.6057987,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.6046362,450,-0.9709342,10968687,1.0,1.0,,19202.582825422287,1.0,45000,3.4381533,100,-123.27708454246374,227.64,4.529953e-07,1.0,-11.021323,-11.021323,-3.2496395
1.6358434,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.7030134,451,-1.1558859,10992387,1.0,1.0,,19235.550999879837,1.0,45100,3.463262,100,-123.54254098635158,237.0,1.1920929e-07,1.0,-11.206277,-11.206277,-3.1917653
1.5563879,[-0.554 -0.839 -0.312 -0.497 -0.55 ],2.4468114,452,-1.058546,11016139,1.0,1.0,,19268.867326021194,1.0,45200,3.2538624,100,-124.48692950747309,237.52,2.861023e-07,1.0,-11.108925,-11.108925,-3.4389582
1.5067515,[-0.554 -0.839 -0.312 -0.497 -0.55 ],3.996982,453,-0.81796867,11038501,1.1441462,0.0071405834,1.2349943,19300.64607810974,15.739502,45300,3.123352,100,-123.4436389281019,223.62,-1.3828277e-07,5.938159,-11.112246,-11.012095,-2.6166692
1.5480071,[-0.554 -0.834 -0.319 -0.504 -0.551],2.4205315,454,0.8970683,11055300,1.0,1.0,,19324.262885570526,1.0,45400,3.6161942,100,-121.13741687797555,167.99,-4.2438506e-07,1.0,-9.153313,-9.153313,-2.8975062
1.7473181,[-0.554 -0.834 -0.319 -0.504 -0.551],3.0839598,455,0.42183796,11073187,1.0,1.0,,19348.76019692421,1.0,45500,3.8914099,100,-118.43741028878068,178.87,2.9087067e-07,1.0,-9.628543,-9.628543,-3.4017892
1.6073688,[-0.554 -0.834 -0.319 -0.504 -0.551],2.609732,456,0.982161,11089628,1.0,1.0,,19371.78156542778,1.0,45600,3.5955606,100,-119.2190863334891,164.41,3.5762787e-07,1.0,-9.068241,-9.068241,-3.15729
1.8028253,[-0.554 -0.834 -0.319 -0.504 -0.551],3.2830086,457,1.205702,11105589,1.0,1.0,,19394.898091316223,1.0,45700,4.3967705,100,-120.38243064110797,159.61,-4.9352644e-07,1.0,-8.84468,-8.84468,-3.3989272
1.617566,[-0.554 -0.834 -0.319 -0.504 -0.551],2.6429493,458,0.41669285,11123172,1.0,1.0,,19419.19902563095,1.0,45800,3.8038158,100,-120.06340514932418,175.83,1.1920929e-07,1.0,-9.633688,-9.633688,-3.330676
1.6315193,[-0.554 -0.834 -0.319 -0.504 -0.551],2.6887429,459,0.6344548,11140777,1.0,1.0,,19443.21106362343,1.0,45900,3.9654222,100,-122.2785770607179,176.05,-4.196167e-07,1.0,-9.415928,-9.415928,-3.4902058
1.5902865,[-0.554 -0.834 -0.319 -0.504 -0.551],2.5545564,460,1.1928058,11156885,1.0,1.0,,19466.316715478897,1.0,46000,3.8371964,100,-121.25267351222367,161.08,-3.33786e-07,1.0,-8.857586,-8.857586,-2.8700361
1.7074159,[-0.554 -0.834 -0.319 -0.504 -0.551],2.9447167,461,0.15189962,11175198,1.0,1.0,,19491.411410093307,1.0,46100,3.551536,100,-118.88948357663722,183.13,4.863739e-07,1.0,-9.898504,-9.898504,-3.2684445
1.624886,[-0.554 -0.834 -0.319 -0.504 -0.551],2.6669238,462,0.3760981,11193078,1.0,1.0,,19516.66827249527,1.0,46200,3.9718013,100,-122.6162064156821,178.8,1.3828277e-07,1.0,-9.674288,-9.674288,-3.1571298
1.5998818,[-0.554 -0.834 -0.319 -0.504 -0.551],2.5854764,463,0.7012648,11210453,1.0,1.0,,19540.670982837677,1.0,46300,3.3745754,100,-122.48816682625498,173.75,1.9073486e-08,1.0,-9.349113,-9.349113,-2.7716007
1.498749,[-0.554 -0.834 -0.319 -0.504 -0.551],2.268938,464,0.9411199,11227124,1.0,1.0,,19563.61759185791,1.0,46400,3.88694,100,-120.76657431903064,166.71,-5.8174135e-07,1.0,-9.109297,-9.109297,-3.4394646
1.7263916,[-0.554 -0.834 -0.319 -0.504 -0.551],3.0105329,465,1.1227621,11244133,1.0,1.0,,19587.57190299034,1.0,46500,3.5863776,100,-122.06138325598515,170.09,2.479553e-07,1.0,-8.927616,-8.927616,-3.5790772
1.6394641,[-0.554 -0.834 -0.319 -0.504 -0.551],2.7149925,466,0.27388293,11262534,1.0,1.0,,19612.72671031952,1.0,46600,3.9367778,100,-126.05182690387916,184.01,-1.4781952e-07,1.0,-9.776495,-9.776495,-2.8683124
1.7573115,[-0.554 -0.834 -0.319 -0.504 -0.551],3.119337,467,0.44251695,11280695,1.0,1.0,,19638.310132026672,1.0,46700,3.5318217,100,-120.97949235359697,181.61,-8.106232e-08,1.0,-9.607863,-9.607863,-3.4737592
1.6687065,[-0.554 -0.834 -0.319 -0.504 -0.551],2.8127086,468,0.07017863,11298942,1.0,1.0,,19664.330387830734,1.0,46800,3.547233,100,-121.04633837513562,182.47,1.5735627e-07,1.0,-9.980264,-9.980264,-2.8762488
1.6072613,[-0.554 -0.834 -0.319 -0.504 -0.551],2.6093826,469,1.0989864,11315363,1.0,1.0,,19686.935502052307,1.0,46900,4.091438,100,-118.95582349001965,164.21,3.8146972e-08,1.0,-8.951399,-8.951399,-3.460504
1.4900057,[-0.554 -0.834 -0.319 -0.504 -0.551],2.2425425,470,0.45724514,11332782,1.0,1.0,,19711.212598323822,1.0,47000,3.71691,100,-121.81326938045005,174.19,-1.6927719e-07,1.0,-9.593138,-9.593138,-2.8312821
1.7182449,[-0.554 -0.834 -0.319 -0.504 -0.551],2.9821873,471,0.51737916,11350470,1.0,1.0,,19736.089275836945,1.0,47100,3.7318816,100,-121.19737892025763,176.88,4.7683715e-09,1.0,-9.533004,-9.533004,-2.8779492
1.6430722,[-0.554 -0.834 -0.319 -0.504 -0.551],2.7269554,472,0.18671657,11369278,1.0,1.0,,19762.410421848297,1.0,47200,3.504387,100,-119.83631507018998,188.08,2.5749208e-07,1.0,-9.863673,-9.863673,-3.47795
1.53069,[-0.554 -0.834 -0.319 -0.504 -0.551],2.3666785,473,0.030631011,11387737,1.0,1.0,,19787.83555150032,1.0,47300,3.591411,100,-120.17521166061248,184.59,1.14440915e-07,1.0,-10.019787,-10.019787,-3.2708607
1.7965635,[-0.554 -0.834 -0.319 -0.504 -0.551],3.2602427,474,-0.058454826,11407350,1.0,1.0,,19815.12481021881,1.0,47400,3.5534108,100,-120.8486360492288,196.13,-1.1920929e-07,1.0,-10.108871,-10.108871,-3.267363
1.6879536,[-0.554 -0.834 -0.319 -0.504 -0.551],2.8779666,475,0.08679312,11426391,1.0,1.0,,19841.67729973793,1.0,47500,3.9074552,100,-123.7839374670425,190.41,4.863739e-07,1.0,-9.963591,-9.963591,-3.1724906
1.6373712,[-0.554 -0.834 -0.319 -0.504 -0.551],2.708065,476,0.019982167,11445783,1.0,1.0,,19868.963161706924,1.0,47600,3.1191518,100,-121.89476365022057,193.92,-1.7642975e-07,1.0,-10.030412,-10.030412,-3.2162828
1.6421572,[-0.554 -0.834 -0.319 -0.504 -0.551],2.7239194,477,0.53956884,11463370,1.0,1.0,,19893.175796747208,1.0,47700,4.235927,100,-123.65361274596162,175.87,-1.4781952e-07,1.0,-9.510809,-9.510809,-3.123765
1.7025713,[-0.554 -0.834 -0.319 -0.504 -0.551],2.9280288,478,0.9003781,11480563,1.0,1.0,,19917.059394598007,1.0,47800,3.933998,100,-123.73793722713596,171.93,-1.9073486e-08,1.0,-9.150001,-9.150001,-2.772808
1.69527,[-0.554 -0.834 -0.319 -0.504 -0.551],2.9029698,479,1.2803129,11496546,1.0,1.0,,19939.582062721252,1.0,47900,4.312606,100,-120.02406119277886,159.83,-2.813339e-07,1.0,-8.770073,-8.770073,-3.0077362
1.5359503,[-0.554 -0.834 -0.319 -0.504 -0.551],3.7697058,480,1.1752913,11512847,0.96030813,0.049758907,0.7922678,19962.455452680588,4.534599,48000,4.032562,100,-119.02159167442653,163.01,,2.716748,-9.063406,-8.970824,-3.3447094
1.6609495,[-0.553 -0.829 -0.323 -0.512 -0.551],2.7866192,481,2.371468,11526115,1.0,1.0,,19981.20147418976,1.0,48100,3.5622563,100,-117.72388622097613,132.68,1.6212464e-07,1.0,-7.6789165,-7.6789165,-2.7013621
1.5330099,[-0.553 -0.829 -0.323 -0.512 -0.551],2.373858,482,1.7799296,11540276,1.0,1.0,,20001.578990221024,1.0,48200,3.9377453,100,-117.45259060103784,141.61,-2.3841858e-07,1.0,-8.2704735,-8.2704735,-2.9034
1.5459327,[-0.553 -0.829 -0.323 -0.512 -0.551],2.414048,483,1.5874614,11554657,1.0,1.0,,20022.00005722046,1.0,48300,3.727348,100,-117.32457266513391,143.81,-5.9604645e-07,1.0,-8.462928,-8.462928,-2.9689312
1.821267,[-0.553 -0.829 -0.323 -0.512 -0.551],3.3505187,484,2.5155432,11568010,1.0,1.0,,20040.492181539536,1.0,48400,4.146312,100,-117.79270034308625,133.53,3.4809113e-07,1.0,-7.5348654,-7.5348654,-3.3675694
1.6255707,[-0.553 -0.829 -0.323 -0.512 -0.551],2.6691716,485,1.163175,11583968,1.0,1.0,,20062.362535238266,1.0,48500,3.672564,100,-118.19737140551574,159.58,3.8146972e-08,1.0,-8.887215,-8.887215,-3.0176477
1.8751023,[-0.553 -0.829 -0.323 -0.512 -0.551],3.5515232,486,2.6177793,11596563,1.0,1.0,,20080.310727357864,1.0,48600,4.93647,100,-115.27961097654457,125.95,-2.2411346e-07,1.0,-7.43288,-7.43288,-2.7876325
1.8105252,[-0.553 -0.829 -0.323 -0.512 -0.551],3.3111122,487,1.525959,11611937,1.0,1.0,,20101.697025299072,1.0,48700,4.283292,100,-121.27646018195054,153.74,2.193451e-07,1.0,-8.52445,-8.52445,-3.401945
1.6703103,[-0.553 -0.829 -0.323 -0.512 -0.551],2.8181171,488,0.7295367,11628660,1.0,1.0,,20125.623150348663,1.0,48800,3.6966639,100,-116.57470475051443,167.23,5.245209e-07,1.0,-9.3209,-9.3209,-3.059289
1.582638,[-0.553 -0.829 -0.323 -0.512 -0.551],2.5300431,489,1.7102402,11643376,1.0,1.0,,20146.69120144844,1.0,48900,3.805387,100,-117.18391331658937,147.16,-3.218651e-07,1.0,-8.340195,-8.340195,-3.4271097
1.7282169,[-0.553 -0.829 -0.323 -0.512 -0.551],3.0169024,490,1.7578126,11658196,1.0,1.0,,20167.98728108406,1.0,49000,4.4037013,100,-118.50238339202369,148.2,3.7193297e-07,1.0,-8.292572,-8.292572,-3.2519684
1.5687821,[-0.553 -0.829 -0.323 -0.512 -0.551],2.4859364,491,1.9689393,11672474,1.0,1.0,,20187.949322223663,1.0,49100,3.2298632,100,-116.93054119398909,142.78,4.196167e-07,1.0,-8.081444,-8.081444,-3.3085165
1.6462088,[-0.553 -0.829 -0.323 -0.512 -0.551],2.7373762,492,2.172797,11686114,1.0,1.0,,20208.03051829338,1.0,49200,3.5414553,100,-115.40773520191553,136.4,-7.152558e-08,1.0,-7.8775845,-7.8775845,-3.5491128
1.7880043,[-0.553 -0.829 -0.323 -0.512 -0.551],3.229252,493,1.8712384,11700571,1.0,1.0,,20228.41056203842,1.0,49300,4.0462637,100,-115.72045832238133,144.57,-6.198883e-08,1.0,-8.179144,-8.179144,-3.3426237
1.5883232,[-0.553 -0.829 -0.323 -0.512 -0.551],2.548253,494,1.1440289,11716431,1.0,1.0,,20250.518508434296,1.0,49400,3.2613158,100,-119.63537737711852,158.6,-9.059906e-08,1.0,-8.906399,-8.906399,-3.246697
1.644435,[-0.553 -0.829 -0.323 -0.512 -0.551],2.7314808,495,1.4881358,11731167,1.0,1.0,,20271.529340982437,1.0,49500,3.601376,100,-115.89958997039145,147.36,2.8610229e-08,1.0,-8.562529,-8.562529,-3.4714375
1.5067669,[-0.553 -0.829 -0.323 -0.512 -0.551],2.2932792,496,2.028028,11745180,1.0,1.0,,20291.241998434067,1.0,49600,3.2590368,100,-117.10086472184739,140.13,6.0796737e-07,1.0,-8.022358,-8.022358,-3.3742113
1.653596,[-0.553 -0.829 -0.323 -0.512 -0.551],2.7619996,497,2.0129578,11759386,1.0,1.0,,20311.283526182175,1.0,49700,3.6295369,100,-117.86316186242142,142.06,-5.1259997e-07,1.0,-8.0374565,-8.0374565,-2.8876944
1.5080011,[-0.553 -0.829 -0.323 -0.512 -0.551],2.2970374,498,1.8942977,11773526,1.0,1.0,,20331.2353951931,1.0,49800,3.3754587,100,-117.04998182578304,141.4,-1.5258789e-07,1.0,-8.156161,-8.156161,-3.0246077
1.6414549,[-0.553 -0.829 -0.323 -0.512 -0.551],2.72159,499,1.9494966,11787670,1.0,1.0,,20351.125067472458,1.0,49900,3.5914664,100,-117.40279439394902,141.44,-9.536743e-09,1.0,-8.101027,-8.101027,-3.152629
