EpRewMean,J_sample_variance,InitialBound,TimeElapsed,EmpiricalD2,InitialReturnMean,TimestepsSoFar,MaxIW,MeanIW,Iteration,Bound,EpLenMean,Weights,EpThisIter,InitialReturnMax,StdIW,ReturnMeanIW,MinIW,InitialReturnMin,InitialReturnStd,EpisodesSoFar
-103.11874837966708,2.7913837,-30.367407,10544.38123011589,1.0,4.7683717e-08,5488925,1.0,1.0,428,-30.367407,115.47,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.806451,,2.9661653,1.0,-3.7703776,1.6623689,42800
-104.51940266617704,3.543329,-200.85257,10563.922761440277,1.0,-4.1246415e-07,5499118,1.0,1.0,429,-200.85257,101.93,[-0.737 -1.43  -0.327 -1.068 -0.081],100,4.178261,,4.0066323,1.0,-3.3466587,1.8729378,42900
-103.44727353602201,2.5358908,-30.456484,10585.908397436142,1.0,-6.4611436e-07,5510486,1.0,1.0,430,-30.456484,113.68,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.344109,,2.8771224,1.0,-3.586772,1.5844659,43000
-104.08659741985731,2.6623683,-30.284254,10608.759779214859,1.0,-3.2424927e-07,5522229,1.0,1.0,431,-30.284254,117.43,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.715573,,3.049505,1.0,-3.634049,1.6234977,43100
-102.89035632298732,2.3431258,-29.61204,10630.320277929306,1.0,-6.008148e-07,5533218,1.0,1.0,432,-29.61204,109.89,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.1417837,,3.7215252,1.0,-3.3988543,1.5230542,43200
-103.84165139083612,2.5558102,-30.444208,10653.738934993744,1.0,-4.720688e-07,5545071,1.0,1.0,433,-30.444208,118.53,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.770593,,2.8895354,1.0,-3.2651253,1.5906768,43300
-101.9316350416329,2.4674168,-30.351852,10675.285002231598,1.0,3.6239624e-07,5556653,1.0,1.0,434,-30.351852,115.82,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.2893763,,2.981578,1.0,-3.3672376,1.5629276,43400
-104.58642843915422,2.513733,-30.713863,10698.78792977333,1.0,1.04904174e-07,5568788,1.0,1.0,435,-30.713863,121.35,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.459003,,2.6196337,1.0,-3.616436,1.5775285,43500
-104.21240958196078,2.820746,-31.621916,10720.789762496948,1.0,-6.9141386e-08,5580721,1.0,1.0,436,-31.621916,119.33,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.9604874,,2.5922186,1.0,-2.6872544,1.671089,43600
-105.41106196510796,2.7464867,-29.715153,10742.926561117172,1.0,-1.9073487e-07,5591841,1.0,1.0,437,-29.715153,111.2,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.9514236,,3.6187484,1.0,-3.0856032,1.6489458,43700
-103.50353406358595,2.5764105,-30.413866,10764.381653308868,1.0,-8.2969666e-07,5603539,1.0,1.0,438,-30.413866,116.98,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.4375072,,2.9202216,1.0,-3.1369133,1.5970744,43800
-104.27651493085722,2.901004,-30.28487,10788.061391115189,1.0,2.6226044e-07,5615169,1.0,1.0,439,-30.28487,116.3,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.773004,,3.048881,1.0,-3.5773048,1.694696,43900
-103.82711194548901,2.7248726,-30.126057,10808.657067775726,1.0365695,-6.437302e-08,5626540,1.5525506,1.0177711,440,-30.101091,113.71,[-0.737 -1.43  -0.327 -1.068 -0.081],100,3.7856636,0.15772833,3.2563915,0.64918476,-3.586831,1.6260443,44000
-103.00912988427666,3.1349792,-29.223698,10831.056611299515,1.1601421,-4.005432e-07,5636931,3.3109407,1.1201334,441,-29.153812,103.91,[-0.738 -1.431 -0.323 -1.069 -0.082],100,3.3809829,0.45259178,4.270302,0.17309621,-3.4379368,1.6202823,44100
-105.60787195702349,2.797737,-30.576675,10853.283847808838,1.0,9.536743e-08,5648703,1.0,1.0,442,-30.576675,117.72,[-0.738 -1.427 -0.326 -1.075 -0.082],100,3.5491128,,2.7567372,1.0,-2.9868946,1.6642596,44200
-102.63046810332582,3.2655218,-32.175102,10874.983485221863,1.2803361,-2.5272368e-07,5659816,3.553651,1.0852183,443,-32.09658,111.13,[-0.738 -1.427 -0.326 -1.075 -0.082],100,4.2578545,0.57559496,3.34405,0.14661098,-3.0633388,1.5784149,44300
-102.68158772549972,2.7510493,-162.78163,10896.253055334091,1.0,-2.9087067e-07,5669808,1.0,1.0,444,-162.78163,99.92,[-0.738 -1.422 -0.327 -1.084 -0.083],100,3.0110714,,4.301736,1.0,-3.3121243,1.650315,44400
-102.85395491570117,2.9065597,-30.305452,10917.481348276138,1.0,2.5272368e-07,5680356,1.0,1.0,445,-30.305452,105.48,[-0.738 -1.422 -0.327 -1.084 -0.083],100,3.324895,,3.6084392,1.0,-3.2143078,1.696318,44500
-102.34918325163937,2.7618105,-29.730137,10938.304278612137,1.0429102,-3.862381e-07,5691131,1.7151157,1.008597,446,-29.70059,107.75,[-0.738 -1.422 -0.327 -1.084 -0.083],100,3.7789676,0.17960647,3.6634994,0.5293517,-3.6204982,1.6206301,44600
-104.21326635693454,3.859273,-4763.638,10958.699719190598,1.0,6.055832e-07,5700887,1.0000048,0.99999994,447,-4763.638,97.56,[-0.737 -1.421 -0.332 -1.084 -0.083],100,4.067687,5.5129676e-06,4.667357,0.9999802,-7.503029,1.9546586,44700
-103.34764084247983,3.1761482,-29.736784,10979.281447410583,1.0,4.863739e-07,5711451,1.0,1.0,448,-29.736784,105.64,[-0.737 -1.421 -0.332 -1.084 -0.083],100,3.5515208,,3.7304242,1.0,-3.272008,1.7732418,44800
-103.92256701294993,3.4848294,-16878.463,10999.655039072037,1.0,3.2901764e-07,5721481,1.0,1.0,449,-16878.463,100.3,[-0.737 -1.421 -0.332 -1.084 -0.083],100,3.9592571,,4.327608,1.0,-3.5356884,1.8574126,44900
-102.47407819888446,3.0130658,-30.126144,11019.691015005112,1.0,-9.059906e-08,5731694,1.0,1.0,450,-30.126144,102.13,[-0.737 -1.421 -0.332 -1.084 -0.083],100,3.5498173,,4.2912455,1.0,-3.6441941,1.7271177,45000
-104.9389878499686,2.98233,-29.42509,11041.233527421951,1.0249361,2.193451e-07,5742066,1.9617676,1.0306349,451,-29.406439,103.72,[-0.737 -1.421 -0.332 -1.084 -0.083],100,4.1702995,0.16342783,3.9459813,0.49375954,-3.2830725,1.686446,45100
-103.49891599525948,2.9001105,-29.730286,11063.016609430313,1.0,6.67572e-08,5752947,1.0,1.0,452,-29.730286,108.81,[-0.738 -1.421 -0.329 -1.084 -0.088],100,4.095684,,3.6048617,1.0,-3.4535508,1.6944349,45200
-103.17129103463706,2.4505334,-29.82823,11084.445306062698,1.0,-9.155273e-07,5763690,1.0,1.0,453,-29.82823,107.43,[-0.738 -1.421 -0.329 -1.084 -0.088],100,3.4148138,,3.5054333,1.0,-2.9942627,1.5575713,45300
-104.31229671911895,2.9512517,-34.01885,11103.424258708954,1.0588391,3.4809113e-07,5773290,1.8778608,1.0041242,454,-33.985424,96.0,[-0.738 -1.421 -0.329 -1.084 -0.088],100,2.9296832,0.22781026,4.868878,0.5785523,-2.911953,1.5744848,45400
-103.4639832319923,290.56094,-2048.084,11123.517314434052,7387750600000.0,-8.106232e-08,5782930,48.396923,0.35040382,455,-2046.3989,96.4,[-0.738 -1.418 -0.331 -1.087 -0.088],100,4.2039194,1.2916325,6.768507,1.0881578e-11,-3.5733652,1.7582772,45500
-102.07424040705472,95.178955,-24249906.0,11137.497248411179,530554.1,8.4400176e-07,5789875,19.231134,0.41596368,456,-24249906.0,69.45,[-0.722 -1.375 -0.323 -1.154 -0.058],100,4.078137,1.2165053,8.603301,3.7781965e-07,-10.325813,2.0230587,45600
-100.78558169530133,2.7795455,-2653393.5,11152.969330310822,1.0015194,-1.8835068e-07,5797250,1.1346126,1.0044881,457,-2653393.5,73.75,[-0.776 -1.433 -0.28  -1.251 -0.089],100,4.139351,0.04067595,7.8184204,0.9082119,-3.3787198,1.6436061,45700
-101.421451995477,494819.28,-749390.8,11168.154582738876,1.8779865e+16,3.862381e-07,5804537,10449.632,1.2007766,458,-749319.8,72.87,[-0.776 -1.434 -0.28  -1.25  -0.089],100,4.221014,78.30351,79.19522,3.0737945e-31,-2.999704,1.6608051,45800
-102.61688156468236,80.09342,-221624350.0,11184.912195444107,923404200000000.0,2.861023e-07,5811028,120.963905,0.1780286,459,-221624350.0,64.91,[-0.869 -1.45  -0.369 -1.261 -0.49 ],100,3.8312256,1.3311751,9.016878,2.4467664e-16,-6.7013884,1.9426957,45900
-102.35103995172304,102.87508,-514846100.0,11196.645672082901,425.4901,-1.2397766e-07,5816686,67.09525,1.1951699,460,-514846100.0,56.58,[-0.822 -1.424 -0.42  -1.297 -0.531],100,4.190885,3.1477168,12.848692,0.0007672638,-10.407576,2.9524083,46000
-103.71151298372226,23.10164,-221624350.0,11210.560450077057,29.806917,-6.294251e-07,5822928,39.766655,1.2592196,461,-221624350.0,62.42,[-0.812 -1.443 -0.416 -1.266 -0.525],100,3.9725423,3.9274137,10.959124,0.0011827213,-11.42325,2.5141566,46100
-103.36881802291563,87.89176,-5228080000.0,11224.286228895187,4927.41,4.816055e-07,5829122,27.378237,0.54632854,462,-5228080000.0,61.94,[-0.816 -1.456 -0.404 -1.245 -0.529],100,4.0754843,1.1828717,11.25184,0.00014783212,-8.529331,1.9978313,46200
-102.65413917486222,79.41365,-337790560.0,11238.551403045654,43378.12,-1.1920929e-07,5836272,26.992195,0.50327235,463,-337790560.0,71.5,[-0.81  -1.477 -0.368 -1.23  -0.529],100,3.580559,1.208701,9.16479,8.381365e-06,-4.972851,1.7654425,46300
-101.7132941702372,218.09846,-179515730.0,11252.98785328865,3860830700.0,-1.04904174e-07,5842863,91.76332,0.51536167,464,-179515730.0,65.91,[-0.821 -1.466 -0.339 -1.273 -0.53 ],100,3.5275502,2.0852416,9.636358,1.9278532e-10,-5.1123137,1.7939253,46400
-99.90797064933693,236.82886,-179515730.0,11265.839522838593,236465230000000.0,5.531311e-07,5849714,102.6951,0.5544747,465,-179515730.0,68.51,[-0.793 -1.512 -0.265 -1.343 -0.576],100,3.2955394,3.3491883,10.39976,2.7274524e-12,-3.74503,1.6524944,46500
-99.62297218591135,3.519964,-1822918800.0,11277.512144327164,1.0,-2.2411346e-07,5855277,1.0,1.0,466,-1822918800.0,55.63,[-0.777 -1.516 -0.285 -1.421 -0.561],100,3.890071,,11.650689,1.0,-6.339892,1.8667525,46600
-100.1902088292064,50.482407,-117780280.0,11290.187965393066,14.01209,-1.1920929e-07,5861153,50.06425,1.6286513,467,-117780280.0,58.76,[-0.777 -1.516 -0.285 -1.421 -0.561],100,3.6985729,4.9019885,11.832526,0.0035115036,-9.048985,1.9031726,46700
-100.53408294067808,38.56399,-2778416000.0,11301.401864528656,10.997392,-1.001358e-07,5866548,12.647769,0.8627656,468,-2778416000.0,53.95,[-0.776 -1.503 -0.306 -1.429 -0.564],100,4.220278,1.2302749,13.328705,0.0021713695,-10.578697,2.387508,46800
-100.77945157014673,58.980824,-968773800.0,11314.936691522598,70.52577,3.8146972e-08,5872818,50.932198,0.85168326,469,-968773800.0,62.7,[-0.785 -1.514 -0.286 -1.422 -0.563],100,3.3619585,1.6284033,10.818835,0.00081985793,-5.0263557,1.6723791,46900
-100.59802306077246,13.15242,-514846100.0,11328.575875520706,2.299072,2.6226044e-07,5878855,6.119606,0.9439095,470,-514846100.0,60.37,[-0.79  -1.53  -0.315 -1.402 -0.563],100,3.2217922,0.8125203,11.5825205,0.04595856,-5.8732233,1.6056978,47000
-100.83200320081563,21.303204,-179515730.0,11341.409193277359,4.931413,5.340576e-07,5884647,12.597159,1.1735173,471,-179515730.0,57.92,[-0.789 -1.524 -0.329 -1.407 -0.563],100,3.874289,1.5669745,12.043716,0.023655549,-5.197146,1.7463555,47100
-99.0319693384275,68.522484,-50700544.0,11354.866750240326,1729818800.0,4.4345856e-07,5891126,13.257988,0.4123238,472,-50700544.0,64.79,[-0.791 -1.53  -0.305 -1.41  -0.562],100,3.6791778,0.9849166,9.304125,7.149672e-10,-7.0036573,2.0240898,47200
-102.1382830159041,4.899432,-221624350.0,11369.244527339935,1.0,-8.583069e-08,5897296,1.0,1.0,473,-221624350.0,61.7,[-0.794 -1.567 -0.373 -1.392 -0.56 ],100,4.1749864,,10.349306,1.0,-8.977371,2.2023711,47300
-101.84206797911479,152.3037,-1076415400.0,11382.109496355057,24479644000.0,-3.5762787e-07,5903342,49.24836,0.16760476,474,-1076415400.0,60.46,[-0.794 -1.567 -0.373 -1.392 -0.56 ],100,3.4370313,0.7223434,11.10162,3.635416e-08,-7.141792,1.8544563,47400
-103.28259431147531,236.86475,-1934321.1,11396.087685585022,160937150.0,-2.1457672e-07,5910603,124.29332,0.37683,475,-1934319.1,72.61,[-0.789 -1.586 -0.331 -1.353 -0.537],100,3.5842373,2.4261568,10.410252,4.926083e-10,-4.1337886,1.6821194,47500
-102.29107633820486,37.978786,-337790560.0,11409.759289503098,65.968285,-1.9073487e-07,5916934,18.328938,0.7364514,476,-337790560.0,63.31,[-0.78  -1.553 -0.382 -1.354 -0.567],100,3.9140706,1.2938732,10.6945095,0.00045452523,-10.517857,2.3320591,47600
-103.47462023239017,29.158619,-871896500.0,11424.09546661377,4940.528,1.9073486e-08,5923692,35.2377,0.6437743,477,-871896500.0,67.58,[-0.783 -1.566 -0.359 -1.34  -0.569],100,3.3435326,1.291964,9.149085,2.9782435e-05,-3.2805824,1.5595348,47700
-101.04273743417397,127.926186,-221624350.0,11437.668825626373,45892.746,-7.867813e-07,5930188,66.21474,1.0198734,478,-221624350.0,64.96,[-0.787 -1.559 -0.314 -1.368 -0.581],100,3.5125473,4.9173865,8.369004,1.0381226e-05,-5.491989,1.6056502,47800
-102.35308999157334,91.36147,-221624350.0,11452.486764907837,17483.92,2.6226044e-07,5937250,61.23982,0.52633375,479,-221624350.0,70.62,[-0.751 -1.548 -0.281 -1.316 -0.579],100,3.3270516,1.5381308,9.357002,4.0974114e-06,-3.4563737,1.5670422,47900
-102.47254892134983,75.95097,-50700544.0,11467.353216171265,75161750.0,7.867813e-07,5944147,219.83224,0.51854295,480,-50700544.0,68.97,[-0.73  -1.539 -0.323 -1.308 -0.588],100,3.2905931,2.5429447,9.308429,1.5457754e-08,-3.6548862,1.7342097,48000
-103.52466619092826,2.213097,-358427.53,11482.645047664642,1.0,2.1457672e-07,5951866,1.0,1.0,481,-358427.53,77.19,[-0.746 -1.574 -0.325 -1.274 -0.582],100,3.3763294,,7.5821815,1.0,-3.0529428,1.4801915,48100
-103.68708943678604,2.210911,-91100.71,11496.581221580505,1.0,1.2874604e-07,5958950,1.0,1.0,482,-91100.71,70.84,[-0.746 -1.574 -0.325 -1.274 -0.582],100,3.2626328,,8.705989,1.0,-3.1284375,1.4794601,48200
-103.17212278527042,2.6602552,-572051260.0,11511.997563838959,1.0,-1.8835068e-07,5966486,1.0,1.0,483,-572051260.0,75.36,[-0.746 -1.574 -0.325 -1.274 -0.582],100,3.420712,,7.9649367,1.0,-3.4406147,1.6228533,48300
-102.80211174946167,3319.7522,-1740888.6,11526.875099897385,9599500000000000.0,5.5789945e-07,5974011,1967.2448,7.1680555,484,-1740883.6,75.25,[-0.746 -1.574 -0.325 -1.274 -0.582],100,3.8189101,68.78252,12.943089,9.1767e-14,-3.4134612,1.5977305,48400
-104.01479233323556,2.731721,-2809.7405,11544.649313211441,1.0,4.7683715e-09,5982783,1.0,1.0,485,-2809.7405,87.72,[-0.738 -1.604 -0.291 -1.233 -0.582],100,3.3503208,,6.0245395,1.0,-2.95514,1.6445074,48500
-103.9347096353018,2.9177332,-790.79425,11563.212864637375,1.0,5.0544736e-07,5992213,1.0,1.0,486,-790.79425,94.3,[-0.738 -1.604 -0.291 -1.233 -0.582],100,3.6188478,,5.103629,1.0,-3.4792676,1.6995752,48600
-102.70082840122711,31.500422,-749392.6,11580.562075138092,3432.2278,-2.861023e-07,6000716,58.834953,0.9125688,487,-749392.0,85.03,[-0.738 -1.604 -0.291 -1.233 -0.582],100,4.5901794,2.1597881,6.809262,3.3295487e-06,-2.8278928,1.6346412,48700
-103.12561518689387,50.00886,-2948216.8,11599.065233707428,28365.863,3.3855437e-07,6008958,26.287287,0.4151243,488,-2948215.8,82.42,[-0.731 -1.582 -0.267 -1.257 -0.601],100,3.0744357,0.9953278,7.6386685,7.986208e-07,-3.5716271,1.5031213,48800
-101.76175847864938,1385.4989,-235161.45,11614.459331989288,60616696000.0,-1.9073486e-08,6016534,166.6747,1.08359,489,-235157.61,75.76,[-0.732 -1.567 -0.28  -1.286 -0.599],100,3.6210876,6.5175185,11.897021,2.7322886e-09,-3.5345154,1.625855,48900
-103.24896376504532,45.359615,-221624350.0,11629.72079205513,5707160.5,-2.479553e-07,6023613,49.378723,0.5431404,490,-221624350.0,70.79,[-0.726 -1.55  -0.333 -1.305 -0.617],100,3.5577154,1.3143247,8.582033,4.485466e-07,-5.090372,1.6812204,49000
-102.35715450533175,258.7556,-179515730.0,11642.409868478775,66298.38,-5.38826e-07,6029996,48.190178,1.3092928,491,-179515730.0,63.83,[-0.727 -1.529 -0.331 -1.345 -0.622],100,3.966044,4.0147877,11.461755,4.058194e-05,-9.412788,1.9614838,49100
-102.63240239861116,110.98798,-221624350.0,11656.581307411194,1257637.9,4.2915346e-08,6036990,28.870983,0.2037751,492,-221624350.0,69.94,[-0.727 -1.529 -0.285 -1.352 -0.622],100,3.3800154,0.7661413,9.178769,4.082229e-07,-3.963266,1.6120511,49200
-100.84849744577281,57.346333,-95402020.0,11669.818177223206,5243.304,4.029274e-07,6043473,42.912613,0.40247262,493,-95402020.0,64.83,[-0.708 -1.483 -0.321 -1.342 -0.666],100,3.2259054,0.83024466,10.146865,6.7967694e-06,-3.6362605,1.6329291,49300
-100.7347716940676,147.94995,-179515730.0,11683.342167377472,157937060.0,6.723404e-07,6049172,60.72904,0.79954404,494,-179515730.0,56.99,[-0.7   -1.47  -0.346 -1.361 -0.67 ],100,3.633737,3.7205548,11.861856,6.249036e-09,-12.077353,2.3537898,49400
-101.39353026434432,162.94449,-246249310.0,11696.64774274826,2159.233,-2.193451e-07,6055392,29.968775,0.9252264,495,-246249310.0,62.2,[-0.702 -1.501 -0.299 -1.377 -0.662],100,3.6671278,2.644823,11.818626,0.0003516698,-19.166107,2.5728183,49500
-100.43687174633779,149.77806,-1076415400.0,11708.206864356995,35907.793,-2.6226044e-07,6061516,67.101875,0.7117557,496,-1076415400.0,61.24,[-0.705 -1.518 -0.287 -1.353 -0.661],100,2.7759657,2.1030333,11.815589,1.5019953e-06,-7.7567387,1.6980201,49600
-101.6401191713438,1053.139,-62593268.0,11722.594250917435,14396963000.0,-2.5749208e-07,6068274,181.68411,0.2910722,497,-62593264.0,67.58,[-0.71  -1.528 -0.254 -1.336 -0.658],100,3.6850796,2.372216,11.2759905,5.5310434e-08,-2.7078404,1.5590438,49700
-99.19401711274791,55529.98,-6848883.5,11736.9165995121,1.5395657e+16,1.7166138e-07,6075190,6262.0317,4.0682535,498,-6848857.0,69.16,[-0.723 -1.556 -0.202 -1.345 -0.658],100,4.447075,88.08999,35.800236,1.13634595e-10,-3.2749615,1.6748124,49800
-102.15237896648605,265.52826,-145407730.0,11750.776930809021,129891520000000.0,-7.6293944e-08,6081668,115.742134,1.1511432,499,-145407730.0,64.78,[-0.719 -1.539 -0.257 -1.359 -0.658],100,3.6465425,8.104786,9.640501,1.3175956e-07,-4.8685937,1.5046394,49900
