InitialReturnMin,ReturnStepMaxmin,EpLenMean,InitialReturnMax,MinIW,ReturnStepMax,EpRewMean,InitialReturnMean,TimeElapsed,MaxD2w0t,EpisodesSoFar,InitialReturnStd,Weights,EmpiricalD2,MeanD2w0t,TimestepsSoFar,StdD2w0t,Bound,EpThisIter,J_sample_variance,ReturnMeanIW,Iteration,MeanIW,MaxIW,MinD2w0t,InitialBound,StdIW
-39.499813,99.39786,17.4,-5.708168,0.072192535,100.0,-108.20853288973059,-24.493244,1879.0334122180939,3.3193672,25700,6.1182446,[-1.079  0.958 -0.453 -0.14  -0.802],1.7808411,0.041658994,432601,0.2251997,-56.041473,100,218.69156,-21.635319,257,0.8586868,5.674549,,-57.824646,0.6835735
-43.71839,99.36608,16.52,-12.037821,0.07742759,100.0,-108.04836029410286,-25.770596,1886.2929117679596,3.492208,25800,5.546107,[-1.056  0.973 -0.454 -0.137 -0.793],1.5841148,0.037692543,434253,0.20880201,-58.12547,100,149.55688,-23.848843,258,0.9375603,3.995124,,-59.073967,0.54919934
-39.46109,99.371796,16.52,-9.813981,0.57298166,100.0,-107.18365530754096,-25.604836,1891.8267431259155,1.171545,25900,6.1535783,[-1.071  0.95  -0.462 -0.148 -0.796],1.0316883,0.03362292,435905,0.18192676,-58.224953,100,49.193512,-24.743368,259,0.9624397,1.7693474,,-58.92225,0.17451881
-43.35794,99.385,16.22,-9.464081,0.37886432,100.0,-107.9037342666333,-26.534328,1898.4091844558716,2.516197,26000,6.060745,[-1.094  0.962 -0.463 -0.144 -0.806],1.1668249,0.035836704,437527,0.19759297,-59.04152,100,69.23373,-24.788557,260,0.9402424,2.8533554,,-59.86471,0.31538492
-41.866238,99.37762,16.22,-9.86514,0.024109798,100.0,-107.26330698251849,-26.08294,1904.9205906391144,10.792872,26100,6.288331,[-1.102  0.953 -0.474 -0.155 -0.831],3.277359,0.048238683,439149,0.29747748,-56.223053,100,173.08533,-19.77609,261,0.7402228,4.1084747,,-59.379276,0.62448823
-39.91997,99.359566,16.17,-10.742121,0.60819215,100.0,-107.24676095043458,-25.957354,1911.9946711063385,1.0409971,26200,5.705374,[-1.121  0.921 -0.48  -0.165 -0.836],1.0206854,0.032681823,440766,0.17878105,-59.027184,100,38.9342,-25.698887,262,0.9916119,1.5522481,,-59.20468,0.15514266
-37.157593,99.38541,16.23,-14.743194,0.6224398,100.0,-107.43647832054747,-25.902824,1919.3731787204742,1.079661,26300,5.3882055,[-1.122  0.922 -0.481 -0.167 -0.828],1.0177306,0.032826595,442389,0.17923592,-58.963715,100,38.252766,-25.597448,263,0.98214686,1.3728763,,-59.15015,0.120481595
-39.402294,99.37961,16.77,-8.047192,0.15278089,100.0,-107.49395706650984,-25.147976,1928.0925855636597,5.766424,26400,5.8888416,[-1.117  0.923 -0.475 -0.17  -0.826],1.5605489,0.03810886,444066,0.21265653,-56.68553,100,147.75117,-22.479958,264,0.90332377,3.3917246,,-58.461647,0.5331012
-38.738766,99.354965,16.3,-8.36274,0.3595121,100.0,-107.4722267381084,-25.850098,1936.057179927826,1.5122176,26500,5.5787416,[-1.133  0.907 -0.475 -0.185 -0.826],1.1489546,0.033809796,445696,0.184474,-58.51439,100,131.37914,-24.95115,265,0.9496801,2.6610997,,-59.15347,0.38209733
-37.347027,99.4194,16.82,-10.386384,0.4449568,100.0,-108.34120382878582,-25.55036,1942.217988729477,1.3631737,26600,5.8188443,[-1.129  0.919 -0.476 -0.177 -0.828],1.0796542,0.03476461,447378,0.18648438,-58.48259,100,64.241104,-24.881826,266,0.97251266,1.7916023,,-58.873245,0.26018655
-39.888092,99.358635,16.73,-7.264462,0.038022798,100.0,-107.26520799869378,-25.019747,1949.4109711647034,8.322985,26700,5.961466,[-1.14   0.911 -0.483 -0.182 -0.834],2.4236214,0.043887276,449051,0.2549538,-57.503777,100,223.817,-22.282038,267,0.8717572,4.530919,,-58.35013,0.70171976
-36.788364,99.36571,16.22,-15.38186,0.03090555,100.0,-107.41090215778111,-25.647554,1956.8538451194763,7.017071,26800,4.8146625,[-1.113  0.927 -0.488 -0.174 -0.84 ],3.143762,0.046440028,450673,0.28543964,-55.788895,100,235.87607,-20.036861,268,0.7457078,5.045396,,-58.84971,0.67083526
-37.962055,99.36374,16.65,-8.638021,0.17373073,100.0,-107.16682992252701,-24.990807,1964.1534688472748,1.814265,26900,5.714526,[-1.135  0.902 -0.487 -0.186 -0.837],1.4602644,0.0377177,452338,0.20519213,-57.39583,100,146.23434,-23.139826,269,0.92541045,3.5236995,,-58.26774,0.5635194
-39.863667,99.37984,16.05,-9.526601,0.22336729,100.0,-107.20498878685319,-26.45365,1969.905621767044,2.2119026,27000,6.2190127,[-1.138  0.892 -0.477 -0.193 -0.838],1.242758,0.036163617,453943,0.2000827,-58.1774,100,113.32216,-23.804914,270,0.87942797,3.5015385,,-59.749985,0.35846645
-39.183086,99.36501,15.99,-8.192514,0.40892512,100.0,-107.00858716168543,-26.498163,1977.1725351810455,1.2167172,27100,5.7954273,[-1.127  0.883 -0.474 -0.215 -0.828],1.0779157,0.03315752,455542,0.18255623,-59.352303,100,73.25514,-25.735754,271,0.96492404,2.205573,,-59.82595,0.25536612
-39.875614,99.35998,16.25,-11.071464,0.056065366,100.0,-106.72910330966214,-26.00567,1984.063493013382,6.3486385,27200,6.6382914,[-1.133  0.893 -0.472 -0.217 -0.837],2.8728623,0.044818677,457167,0.26619023,-55.783764,100,266.758,-20.059612,272,0.73952174,8.332692,,-59.319344,0.65476936
-42.12498,99.353386,16.77,-6.386285,0.060731348,100.0,-107.66155402977647,-25.205938,1991.2602138519287,3.438966,27300,5.782447,[-1.109  0.918 -0.472 -0.208 -0.837],2.5524306,0.048050195,458844,0.2746487,-57.264122,100,225.89958,-21.360823,273,0.82928026,4.756348,,-58.53688,0.6728778
-39.909065,99.37823,16.26,-7.8725996,0.63243306,100.0,-107.2795996225969,-25.906435,1999.0343029499054,1.2851653,27400,5.8115244,[-1.094  0.936 -0.475 -0.212 -0.839],1.0448539,0.03329787,460470,0.18167342,-58.5011,100,42.931637,-24.955873,274,0.96449405,2.6155667,,-59.220108,0.22135888
-40.80593,99.360504,16.2,-13.469828,0.080459304,100.0,-107.52019946184048,-26.06932,2006.1370310783386,3.761372,27500,5.7254558,[-1.079  0.925 -0.478 -0.221 -0.819],2.5949998,0.04310569,462090,0.25170395,-57.26973,100,157.8078,-21.871569,275,0.83309525,3.7865303,,-59.346252,0.5921174
-39.4156,99.38541,16.26,-10.962263,0.1056679,100.0,-107.30448982927453,-25.62221,2013.0630221366882,2.5562408,27600,4.945291,[-1.047  0.941 -0.482 -0.213 -0.793],1.3742784,0.03636524,463716,0.20214185,-57.69819,100,122.051025,-23.54032,276,0.902872,3.8416884,,-58.869537,0.4492149
-39.25141,99.3722,16.2,-9.163365,0.75177747,100.0,-107.34722959833624,-26.072992,2020.2274873256683,1.0292809,27700,5.92628,[-1.037  0.961 -0.471 -0.21  -0.783],1.007935,0.03253513,465336,0.177795,-59.175407,100,37.14203,-25.825588,277,0.98987174,1.140535,,-59.382057,0.08008503
-42.369217,99.36439,16.58,-10.724506,0.087342456,100.0,-107.42459777126194,-25.499,2027.304045200348,4.2880654,27800,6.0394416,[-1.042  0.964 -0.472 -0.208 -0.796],1.5832516,0.037734587,466994,0.20866267,-57.82332,100,126.146126,-23.454882,278,0.9262786,3.2919376,,-58.812675,0.5515702
-43.02203,99.3713,16.6,-10.805246,0.13449372,100.0,-107.81218115439859,-25.653759,2034.4498150348663,2.1933582,27900,6.3526993,[-1.059  0.953 -0.463 -0.224 -0.805],1.4849544,0.04068804,468654,0.22441335,-56.744026,100,122.65484,-21.836924,279,0.8022575,2.406665,,-58.974194,0.38747418
-42.87295,99.3867,16.64,-10.01046,0.026479084,100.0,-107.88775816526899,-25.502676,2040.8111186027527,4.9540024,28000,5.6736054,[-1.06   0.944 -0.463 -0.209 -0.787],2.9979753,0.04815441,470318,0.28168693,-55.269035,100,260.29315,-19.341135,280,0.6919378,8.0295,,-58.816345,0.7384113
-39.7755,99.36759,16.62,-10.788491,0.32999647,100.0,-107.49121392290478,-25.241062,2047.708097934723,1.4079063,28100,5.5999074,[-1.082  0.919 -0.462 -0.213 -0.791],1.0835358,0.034480475,471980,0.18610506,-57.923298,100,56.992165,-24.348835,281,0.9606986,1.9826736,,-58.488388,0.25754187
-39.757328,99.37765,16.64,-8.278475,0.18816969,100.0,-108.19513555689343,-25.222624,2056.0239593982697,2.0336764,28200,5.1320405,[-1.084  0.932 -0.456 -0.204 -0.811],1.1600932,0.03621869,473644,0.19683494,-57.627182,100,74.55819,-23.583254,282,0.9172255,3.1711082,,-58.5363,0.3117495
-40.10575,99.36897,16.6,-11.718559,0.029496068,100.0,-107.83889775248326,-25.515188,2064.4575934410095,6.1152763,28300,6.1394963,[-1.09   0.939 -0.449 -0.217 -0.813],3.080684,0.048579898,475304,0.28899768,-55.01841,100,226.38603,-18.94322,283,0.66169447,5.8956313,,-58.80284,0.59663457
-37.86219,99.35752,16.71,-10.148062,0.41615295,100.0,-107.36624880972278,-25.121,2072.1388845443726,1.3865482,28400,5.861069,[-1.069  0.969 -0.444 -0.213 -0.812],1.1131777,0.03558097,476975,0.19183059,-57.880802,100,62.17339,-24.043179,284,0.9473066,2.3972766,,-58.443886,0.24973725
-38.84032,99.35948,16.43,-11.001268,0.19998018,100.0,-107.16188669654638,-25.445784,2079.7321996688843,1.6970593,28500,5.6263223,[-1.071  0.973 -0.441 -0.223 -0.8  ],1.1437681,0.034961026,478618,0.19070265,-58.053024,100,74.702995,-24.259043,285,0.94851595,2.111974,,-58.733437,0.2970612
-37.651947,99.383545,15.84,-10.761681,0.63188857,100.0,-107.28005782689078,-26.518703,2086.048654794693,1.0670004,28600,5.1311765,[-1.067  0.983 -0.433 -0.228 -0.802],1.017697,0.031973902,480202,0.17678438,-59.677704,100,36.148098,-26.285793,286,0.98941565,1.3026206,,-59.822075,0.12857077
-43.061005,99.37518,16.08,-8.908511,0.14824376,100.0,-106.50285237849056,-26.269323,2093.226687192917,2.0102081,28700,6.4172726,[-1.07   0.984 -0.43  -0.232 -0.812],1.4319562,0.03577301,481810,0.19805278,-58.015804,100,205.80428,-23.894653,287,0.8855049,4.1782494,,-59.58674,0.5491329
-38.641975,99.34193,16.0,-13.581333,0.34001285,100.0,-107.47230415203673,-26.373875,2100.2676961421967,1.36275,28800,5.557596,[-1.059  0.995 -0.436 -0.227 -0.807],1.0820137,0.03328584,483410,0.18325597,-58.361195,100,54.055424,-24.733803,288,0.93576795,2.1932185,,-59.60099,0.2391084
-41.677017,99.359604,16.14,-11.410071,0.12083516,100.0,-107.31773596907522,-25.993872,2107.651176929474,2.5088217,28900,5.7571516,[-1.05   0.981 -0.444 -0.235 -0.786],2.176699,0.04305521,485024,0.24493833,-57.387913,100,181.81358,-21.888584,289,0.82772857,3.6696868,,-59.257557,0.58759534
-39.532494,99.37552,16.17,-10.360258,0.43047446,100.0,-107.34453345593678,-26.051348,2115.5108618736267,1.1770798,29000,5.5381093,[-1.066  0.964 -0.442 -0.233 -0.743],1.0405842,0.033038065,486641,0.18081222,-58.87491,100,56.517143,-25.368567,290,0.97012794,1.901622,,-59.339005,0.20704761
-39.81224,99.3795,16.32,-7.078333,0.075988464,100.0,-107.0958950807418,-25.8697,2123.118308067322,4.329042,29100,5.696341,[-1.059  0.96  -0.449 -0.229 -0.75 ],1.3042381,0.035634086,488273,0.19661652,-57.716305,100,101.21196,-23.66497,291,0.92125773,4.7603226,,-59.178764,0.48453704
-36.35355,99.36629,16.61,-10.099874,0.4467892,100.0,-107.47815337743324,-25.170647,2130.436322927475,1.2172594,29200,5.402425,[-1.067  0.948 -0.445 -0.248 -0.765],1.0626559,0.033954803,489934,0.1832415,-58.074112,100,48.24508,-24.624529,292,0.9908448,2.0821488,,-58.434334,0.2602497
-33.064995,99.361145,17.14,-8.637635,0.49661538,100.0,-107.65054774054819,-24.140509,2136.7512760162354,1.1497948,29300,4.987505,[-1.067  0.955 -0.447 -0.238 -0.761],1.0425057,0.035069674,491648,0.18617892,-56.905582,100,33.403458,-23.394077,293,0.9552297,1.5378088,,-57.449574,0.1691654
-43.56894,99.364136,16.84,-8.318075,0.2882913,100.0,-107.25154079133159,-24.865992,2145.076169490814,1.1393886,29400,6.2200494,[-1.079  0.956 -0.448 -0.24  -0.735],1.0592632,0.034640945,493332,0.18562604,-57.417545,100,56.486755,-23.886044,294,0.96152085,1.6974275,,-58.175056,0.2474415
-39.707134,99.35255,15.9,-10.080555,0.13589343,100.0,-107.25758239659754,-26.842869,2151.8811135292053,1.7847122,29500,6.297609,[-1.086  0.954 -0.45  -0.234 -0.754],1.2499263,0.03630664,494922,0.2025684,-58.568886,100,101.05254,-24.11696,295,0.88444674,3.9045622,,-60.16028,0.42400867
-36.145714,99.3592,16.49,-7.6368403,0.42829984,100.0,-107.63794702479787,-25.663555,2159.760073900223,1.2742336,29600,5.7233787,[-1.096  0.957 -0.458 -0.245 -0.754],1.0889823,0.034096327,496571,0.18474837,-58.494423,100,75.31407,-24.9259,296,0.9780995,2.1085804,,-58.977226,0.31742266
-35.94488,99.34858,16.3,-10.929224,0.14762446,100.0,-107.34680042831387,-25.729246,2167.080505847931,2.0053742,29700,4.9226584,[-1.085  0.946 -0.455 -0.248 -0.763],1.614564,0.038492076,498201,0.21302685,-56.92477,100,269.8495,-22.443798,297,0.8365319,4.3308167,,-59.046658,0.6134562
-39.170444,99.35613,16.5,-6.0747614,0.19561072,100.0,-107.6752009151285,-25.715279,2174.440444946289,1.7098279,29800,6.1839933,[-1.111  0.935 -0.456 -0.242 -0.771],1.1124246,0.035026483,499851,0.19065294,-58.370644,100,67.991,-24.493774,298,0.9445164,2.3192363,,-59.04668,0.2459261
-41.303665,99.37355,16.65,-6.9785457,0.096393466,100.0,-107.54969901073096,-25.260777,2181.71950507164,7.5997295,29900,5.9089985,[-1.111  0.947 -0.446 -0.245 -0.78 ],1.6024777,0.038367964,501516,0.2154955,-57.1858,100,209.44539,-22.735178,299,0.87305796,4.837187,,-58.57819,0.5654822
-38.591568,99.367035,16.91,-8.412848,0.047352605,100.0,-107.19719712279779,-24.77895,2189.8797783851624,9.43642,30000,6.3375573,[-1.13   0.935 -0.442 -0.262 -0.779],2.3163993,0.043067202,503207,0.2494261,-55.693542,100,160.04579,-20.552624,300,0.81549865,4.6439624,,-58.07528,0.6566111
-39.00002,99.3698,16.21,-7.085129,0.13144018,100.0,-107.49230529226718,-26.182947,2197.443703174591,1.493866,30100,5.5591607,[-1.151  0.908 -0.445 -0.281 -0.774],1.0702794,0.033294883,504828,0.1820651,-59.105743,100,66.82487,-25.556921,301,0.96632546,1.5497793,,-59.514713,0.24857545
-39.742447,99.378395,16.21,-9.85839,0.41971663,100.0,-107.15975838118712,-25.914804,2205.1656703948975,1.2649927,30200,5.5171123,[-1.149  0.901 -0.442 -0.287 -0.793],1.080258,0.033120304,506449,0.18102418,-58.90911,100,76.0539,-25.444635,302,0.964938,2.2668018,,-59.22387,0.28246668
-43.806416,99.343704,16.27,-10.473695,0.3494238,100.0,-107.09742189700857,-25.956116,2213.0254459381104,1.2195603,30300,6.360923,[-1.149  0.91  -0.442 -0.282 -0.786],1.092579,0.03365922,508076,0.18359624,-57.996826,100,69.64621,-24.398981,303,0.9325656,1.6143082,,-59.25245,0.28328392
-35.865925,99.35686,16.87,-4.765603,0.018623976,100.0,-107.80890047814505,-25.412464,2220.66215801239,22.23484,30400,5.951028,[-1.168  0.911 -0.441 -0.285 -0.819],2.8178766,0.04827686,509763,0.34215036,-55.733227,100,232.41525,-20.201553,304,0.7199397,4.3454065,,-58.742844,0.5824975
-38.158756,99.35405,16.41,-11.43888,0.5472165,100.0,-107.60323287801293,-25.76268,2228.0163793563843,1.1437236,30500,5.3966813,[-1.196  0.898 -0.431 -0.301 -0.82 ],1.0926003,0.033817247,511404,0.18367201,-58.576527,100,67.49986,-25.038803,305,0.95979625,2.1647859,,-59.066048,0.26102042
-36.536247,99.37527,16.12,-9.069809,0.21347913,100.0,-107.28578207061356,-26.168224,2235.254374742508,2.574059,30600,5.482251,[-1.184  0.898 -0.435 -0.302 -0.804],1.4878111,0.03657258,513016,0.20367713,-58.152493,100,163.25107,-23.90131,306,0.88937396,3.4518192,,-59.4819,0.5003115
-38.812843,99.364456,16.36,-3.9578304,0.31358618,100.0,-106.94986048933852,-26.018532,2242.462631702423,1.2228086,30700,6.423932,[-1.174  0.918 -0.428 -0.297 -0.809],1.0917434,0.03418647,514652,0.18605116,-58.572723,100,88.44771,-24.81338,307,0.9480328,2.0265846,,-59.34822,0.3132193
-38.823532,99.36011,16.43,-9.712103,0.04315277,100.0,-107.36995313998642,-25.513494,2251.1646795272827,3.3392916,30800,5.8364897,[-1.166  0.915 -0.437 -0.294 -0.813],1.5563493,0.039238755,516295,0.22096753,-58.005463,100,112.485275,-23.321169,308,0.9025656,2.8952594,,-58.801147,0.41020903
-39.784176,99.37557,16.5,-11.399828,0.06881386,100.0,-107.51755479363418,-25.51286,2258.3283038139343,4.4847536,30900,5.7503343,[-1.163  0.937 -0.427 -0.297 -0.822],2.2374692,0.041563213,517945,0.23632173,-56.513474,100,154.25392,-21.492737,309,0.7988478,3.135677,,-58.789787,0.5081182
-38.747696,99.3511,16.42,-7.495536,0.042555593,100.0,-107.10674282594307,-25.610628,2265.194993495941,4.3859553,31000,5.9952145,[-1.133  0.954 -0.429 -0.288 -0.789],1.6040835,0.03812905,519587,0.21327674,-57.657486,100,165.5132,-23.212,310,0.8892594,3.1697555,,-58.906963,0.5304795
-38.09374,99.35805,16.73,-10.016408,0.3499718,100.0,-107.56658189106592,-25.155512,2272.7015478610992,1.0919877,31100,5.9885335,[-1.107  0.971 -0.42  -0.274 -0.798],1.0240157,0.033840265,521260,0.1818928,-58.130142,100,51.17912,-24.734583,311,0.9810613,1.4552028,,-58.44317,0.1747303
-39.38125,99.37638,16.48,-9.710026,0.34544408,100.0,-107.42957495840808,-25.634226,2280.1362516880035,2.3209586,31200,6.0482697,[-1.099  0.969 -0.424 -0.271 -0.805],1.1794791,0.035481818,522908,0.1929557,-57.945137,100,92.197716,-23.989645,312,0.93638694,2.9841704,,-58.921883,0.35790467
-37.285233,99.37074,16.12,-6.783504,0.30497703,100.0,-107.3064670993454,-26.07155,2287.4923346042633,1.2953801,31300,5.5907264,[-1.103  0.963 -0.42  -0.288 -0.796],1.0812474,0.03349771,524520,0.18375078,-58.63127,100,71.360245,-24.9776,313,0.9495922,1.9692855,,-59.38896,0.25645941
-43.271038,99.359856,15.95,-12.276207,0.037201278,100.0,-107.15152979350256,-26.465958,2295.1667263507843,4.56961,31400,5.7232227,[-1.091  0.949 -0.424 -0.29  -0.817],2.9093544,0.046354204,526115,0.2774407,-56.44375,100,218.77168,-20.399946,314,0.7764461,5.1029673,,-59.693077,0.7332644
-40.121086,99.37279,16.1,-12.285149,0.2797033,100.0,-107.3148473746649,-26.158699,2302.222239971161,1.1069014,31500,5.474821,[-1.074  0.978 -0.42  -0.286 -0.816],1.0768461,0.033060018,527725,0.1813051,-58.980537,100,72.067894,-25.46481,315,0.9704736,1.730895,,-59.455032,0.26307255
-38.859947,99.38497,15.97,-8.671943,0.20571162,100.0,-107.79191861594526,-26.548634,2310.209494829178,7.6476803,31600,5.132656,[-1.068  0.98  -0.425 -0.285 -0.834],1.3640703,0.035894852,529322,0.20512556,-58.602573,100,95.95877,-24.189205,316,0.88697034,2.3981657,,-59.862305,0.3500931
-39.244328,99.381546,15.92,-11.332142,0.036461428,100.0,-107.12583108761294,-26.46029,2316.8085358142853,6.6257157,31700,5.397424,[-1.056  0.995 -0.42  -0.265 -0.837],2.0440753,0.040216245,530914,0.23983222,-57.082146,100,148.60313,-21.693377,317,0.7691847,5.0125885,,-59.773964,0.4621938
-39.5812,99.37576,15.98,-13.391293,0.095510885,100.0,-107.35042567517532,-26.453289,2323.7207129001617,3.1700864,31800,5.622549,[-1.072  0.979 -0.412 -0.289 -0.849],2.2200892,0.04210287,532512,0.24352342,-57.26969,100,232.03696,-21.74254,318,0.81490076,4.7279124,,-59.749626,0.68707514
-39.778507,99.37831,15.17,-16.221159,0.4174429,100.0,-106.96587925929062,-27.804615,2330.8705892562866,1.3061907,31900,4.994301,[-1.062  0.995 -0.422 -0.282 -0.84 ],1.151061,0.032400068,534029,0.18355891,-60.28219,100,75.86569,-26.562609,319,0.95475024,2.21606,,-60.97592,0.32324627
-38.932236,99.348694,15.89,-11.369782,0.025218373,100.0,-107.7290911934749,-26.691051,2337.783983707428,4.586207,32000,5.2196145,[-1.065  0.991 -0.42  -0.276 -0.82 ],2.7981691,0.045257602,535618,0.27356988,-57.72927,100,239.01645,-21.582361,320,0.7680829,5.414226,,-59.978706,0.64049613
-39.910767,99.356926,16.35,-5.1471825,0.22188756,100.0,-107.14841814188073,-25.816278,2344.2889556884766,1.746396,32100,6.085344,[-1.047  1.01  -0.429 -0.267 -0.831],1.2444322,0.035124,537253,0.19181022,-58.466988,100,127.66995,-24.555117,321,0.9383109,3.1233563,,-59.144066,0.42432356
-38.710796,99.34961,15.63,-9.295701,0.24155839,100.0,-107.25801241407652,-27.03586,2352.7510285377502,2.0486732,32200,5.37485,[-1.057  1.005 -0.421 -0.273 -0.83 ],1.1869962,0.032959647,538816,0.18401577,-59.27203,100,87.839294,-25.51752,322,0.9397514,1.9739588,,-60.332195,0.35827824
-39.643223,99.40038,15.42,-16.982212,0.028791636,100.0,-107.09137640741267,-27.418568,2359.178051710129,4.760126,32300,5.4448037,[-1.051  1.019 -0.416 -0.265 -0.85 ],2.316243,0.04004775,540358,0.23962411,-57.79177,100,250.81357,-22.67009,323,0.8366329,4.9604297,,-60.589874,0.7995482
-39.287247,99.35006,16.08,-11.486782,0.27798566,100.0,-107.31335492476538,-26.20323,2366.53471159935,1.289524,32400,5.6457834,[-1.057  0.988 -0.42  -0.28  -0.858],1.1592463,0.033842973,541966,0.18598111,-58.838562,100,108.20181,-25.193533,324,0.9532989,2.3355374,,-59.450554,0.36792004
-38.2114,99.36653,17.04,-6.0420866,0.02756674,100.0,-107.30130639064612,-24.697182,2374.414932012558,11.0338,32500,6.163202,[-1.058  0.996 -0.425 -0.276 -0.87 ],2.8958673,0.04737928,543670,0.2793784,-55.741623,100,258.2282,-20.22821,325,0.7806536,5.0287476,,-58.02007,0.70821613
-39.327717,99.368805,15.67,-14.3783045,0.062074002,100.0,-107.03976425590601,-26.768885,2381.497883081436,5.2757583,32600,4.8329735,[-1.034  1.018 -0.427 -0.269 -0.87 ],2.4624553,0.041115236,545237,0.24270347,-57.86367,100,279.9715,-22.653559,326,0.8458637,4.675199,,-59.996002,0.79225963
-39.500103,99.38798,15.83,-11.354471,0.07804065,100.0,-107.22253033337364,-26.564991,2388.695312023163,4.3937864,32700,5.48394,[-1.069  0.999 -0.431 -0.274 -0.889],2.510682,0.04203565,546820,0.24901597,-57.396053,100,185.00504,-21.950474,327,0.8576623,5.8302956,,-59.852646,0.755862
-39.042877,99.35408,16.55,-11.461274,0.4561695,100.0,-107.71806620372315,-25.373663,2396.525337934494,1.1349115,32800,5.5682716,[-1.044  1.016 -0.434 -0.266 -0.872],1.0539402,0.033769596,548475,0.18254477,-57.847054,100,54.67055,-24.364075,328,0.9518727,1.8107924,,-58.677032,0.25196493
-37.788403,99.366196,15.91,-10.517608,0.08187073,100.0,-107.18982497210871,-26.638996,2402.8372848033905,7.009249,32900,5.193697,[-1.062  1.019 -0.434 -0.268 -0.893],1.6264915,0.036873925,550066,0.21344139,-58.750214,100,143.95131,-24.261292,329,0.87962234,2.7637582,,-59.95641,0.45709178
-39.53625,99.41306,16.24,-9.98878,0.051723193,100.0,-107.53838700251977,-26.085539,2409.3413026332855,4.5268188,33000,5.734946,[-1.052  0.996 -0.43  -0.287 -0.889],2.1344543,0.040706802,551690,0.2330756,-57.737427,100,277.79654,-22.745827,330,0.81500447,4.008649,,-59.394608,0.6462004
-38.226807,99.36951,16.24,-13.904257,0.0328118,100.0,-107.60534711690352,-25.784729,2416.538278579712,6.4697466,33100,5.235638,[-1.071  0.975 -0.433 -0.295 -0.89 ],3.4767,0.049071446,553314,0.3065906,-56.50683,100,202.48657,-20.144386,331,0.7477672,4.379739,,-59.01185,0.6024217
-37.20478,99.365204,16.2,-10.296133,0.36193007,100.0,-107.73847834541894,-26.093544,2423.8707251548767,1.5745357,33200,5.023063,[-1.082  0.943 -0.433 -0.308 -0.889],1.1267234,0.03397748,554934,0.18612169,-58.70618,100,62.71152,-25.00158,332,0.94580907,1.9258521,,-59.389877,0.2813305
-39.87426,99.365685,16.12,-9.991453,0.61580837,100.0,-107.48433563720242,-26.306084,2430.604707956314,1.049628,33300,5.833825,[-1.109  0.946 -0.438 -0.299 -0.888],1.0164229,0.0325374,556546,0.17827208,-59.33229,100,51.545685,-25.955927,333,0.97900015,1.867419,,-59.602417,0.15968089
-38.01564,99.34028,16.8,-5.2547703,0.08511313,100.0,-107.67644044844765,-25.335892,2438.4385545253754,3.143734,33400,6.112213,[-1.107  0.943 -0.441 -0.303 -0.893],2.1129248,0.045912072,558226,0.2579587,-55.842113,100,163.21373,-20.186409,334,0.76298577,3.0340886,,-58.666832,0.54397875
-39.98268,99.38511,15.89,-12.769599,0.10941087,100.0,-106.87946900690147,-26.499863,2446.2160696983337,3.1667237,33500,6.10225,[-1.114  0.925 -0.442 -0.296 -0.88 ],1.8534869,0.038318824,559815,0.2187284,-58.0633,100,241.4458,-23.286554,335,0.84988797,3.7083426,,-59.747185,0.5972144
-39.47481,99.36209,16.55,-10.4182625,0.32010475,100.0,-107.44187603698109,-25.601606,2453.5483202934265,1.4146724,33600,6.3401875,[-1.1    0.939 -0.45  -0.283 -0.888],1.1830032,0.03520779,561470,0.1906756,-58.189014,100,101.601234,-24.34906,336,0.96070635,2.73432,,-58.904976,0.40450555
-41.692978,99.35546,16.68,-8.37094,0.56547743,100.0,-107.49643960941108,-25.014624,2458.522953271866,1.0968192,33700,5.6143417,[-1.097  0.943 -0.458 -0.278 -0.887],1.0253817,0.03379853,563138,0.18195824,-58.0263,100,46.557514,-24.614632,337,0.9803753,1.5299677,,-58.302277,0.16761562
-39.03646,99.40995,16.31,-7.9987726,0.23648414,100.0,-107.16099521634682,-26.002258,2466.515207529068,1.9084129,33800,5.753167,[-1.106  0.94  -0.463 -0.28  -0.888],1.2144912,0.035751402,564769,0.19543698,-58.153313,100,122.956635,-23.981798,338,0.899967,3.0703852,,-59.33264,0.41217834
-38.93657,99.35427,16.08,-10.627592,0.6983082,100.0,-107.29058522407271,-26.181337,2472.2179131507874,1.1294272,33900,5.837552,[-1.103  0.938 -0.451 -0.284 -0.89 ],1.0413212,0.03298112,566377,0.1809937,-59.043266,100,41.2383,-25.543758,339,0.9763503,1.7109796,,-59.458267,0.1551363
-38.70736,99.356346,16.72,-8.12277,0.042789593,100.0,-107.42860624890604,-25.444054,2478.498405456543,16.330606,34000,6.400646,[-1.117  0.942 -0.454 -0.285 -0.873],2.3534026,0.04405256,568049,0.27990425,-56.402313,100,172.5144,-21.097746,340,0.82590157,4.630971,,-58.761467,0.6341184
-39.19862,99.4002,16.05,-13.0053425,0.1626297,100.0,-107.50652498519479,-26.302917,2486.165894985199,2.1004372,34100,5.387848,[-1.133  0.926 -0.447 -0.302 -0.876],1.314048,0.036306787,569654,0.20089655,-57.542126,100,154.47374,-23.221107,341,0.8641861,2.7509189,,-59.55024,0.47437668
