MaxIW,MeanD2w0t,MeanIW,EpisodesSoFar,Bound,EpRewMean,InitialBound,EmpiricalD2,MinIW,StdD2w0t,TimestepsSoFar,StdIW,EpLenMean,InitialReturnStd,Iteration,InitialReturnMax,Weights,MaxD2w0t,MinD2w0t,EpThisIter,InitialReturnMin,ReturnStepMax,ReturnMeanIW,TimeElapsed,J_sample_variance,ReturnStepMaxmin,InitialReturnMean
2.0375268,0.32570454,0.9894429,34600,-40.019962,-118.31854291872642,-40.047447,1.0821617,0.44133335,0.48998523,3741946,0.23046449,153.66,1.5577335,346,-2.9467783,[-0.724 -0.791 -0.441 -0.395 -0.267],1.3442785,,100,-9.800318,100.0,-6.6582894,7697.1108684539795,2.4712348,99.0,-6.71411
1.0,0.29964,1.0,34700,-39.68746,-116.14604465838258,-39.68746,1.0,1.0,0.45810437,3756928,,149.82,1.6701183,347,-2.5604088,[-0.725 -0.791 -0.438 -0.399 -0.271],1.0,,100,-9.653227,100.0,-6.354127,7727.975134372711,2.8174698,99.0,-6.3541274
1.0,0.28288,1.0,34800,-39.748856,-119.07776302250288,-39.748856,1.0,1.0,0.4504096,3771072,,141.44,1.8308954,348,-2.213767,[-0.725 -0.791 -0.438 -0.399 -0.271],1.0,,100,-10.782964,100.0,-6.415518,7755.522524356842,3.3860383,99.00001,-6.4155183
1.000477,0.2724,1.0000082,34900,-39.784126,-119.16041403686064,-39.784153,1.0,0.9992439,0.4452031,3784692,0.00015877449,136.2,1.6008518,349,-3.0170736,[-0.725 -0.791 -0.438 -0.399 -0.271],1.0000001,,100,-9.2941475,100.0,-6.4507895,7781.502974510193,2.5884297,99.00001,-6.450819
1.0,0.301,1.0,35000,-39.993378,-119.09268286224365,-39.993378,1.0,1.0,0.45868367,3799742,,150.5,1.594492,350,-2.2116401,[-0.725 -0.791 -0.438 -0.399 -0.271],1.0,,100,-9.584005,100.0,-6.6600413,7810.212424993515,2.5680854,99.000015,-6.6600413
1.5861558,0.29720798,0.97192127,35100,-39.75819,-120.31742542887564,-39.786686,1.0286953,0.4759969,0.4630348,3814335,0.1683741,145.93,1.5505527,351,-3.349074,[-0.725 -0.791 -0.438 -0.399 -0.271],1.099606,,100,-9.5268755,100.0,-6.414093,7838.748784542084,2.2986984,99.000015,-6.4533496
1.6274173,0.27573103,0.9651419,35200,-39.882446,-116.33863995418618,-39.90233,1.0340915,0.6723521,0.45436588,3827799,0.12635666,134.64,1.7240912,352,-2.609322,[-0.723 -0.791 -0.438 -0.401 -0.275],1.1186334,,100,-9.326221,100.0,-6.5277104,7866.738455295563,3.031344,99.0,-6.568992
1.0,0.28734,1.0,35300,-39.731495,-117.92052824368304,-39.731495,1.0,1.0,0.45251894,3842166,,143.67,1.5551115,353,-1.9654227,[-0.724 -0.79  -0.434 -0.401 -0.275],1.0,,100,-10.156463,100.0,-6.398159,7896.294404029846,2.4427996,99.0,-6.398159
1.0,0.30828,1.0,35400,-39.66356,-115.68783144683879,-39.66356,1.0,1.0,0.46179113,3857580,,154.14,1.6816809,354,-2.7275167,[-0.724 -0.79  -0.434 -0.401 -0.275],1.0,,100,-9.589896,100.0,-6.3302217,7926.871167421341,2.8566165,99.00001,-6.3302217
4.741508,0.3149531,0.95518607,35500,-39.860123,-119.35348145034011,-39.90508,1.1005468,0.47258827,0.4887019,3872306,0.29106867,147.26,1.5707288,355,-2.944638,[-0.724 -0.79  -0.434 -0.401 -0.275],1.3863783,,100,-9.295829,100.0,-6.4807787,7955.791580438614,2.5245361,99.000015,-6.571743
1.0,0.30634,1.0,35600,-39.656166,-116.61642506237227,-39.656166,1.0,1.0,0.46098453,3887623,,153.17,1.5791888,356,-2.8197198,[-0.724 -0.789 -0.429 -0.403 -0.275],1.0,,100,-9.296558,100.0,-6.3228292,7985.603685379028,2.5190275,99.0,-6.32283
1.0,0.29072,1.0,35700,-39.67193,-117.39880315141286,-39.67193,1.0,1.0,0.45408413,3902159,,145.36,1.7174898,357,-2.5417676,[-0.724 -0.789 -0.429 -0.403 -0.275],1.0,,100,-9.529884,100.0,-6.3385906,8013.191529035568,2.9795668,99.000015,-6.3385906
1.679173,0.3679192,0.9566684,35800,-39.59622,-118.07889262336974,-39.622456,1.0623176,0.31651372,0.49802637,3919833,0.20563523,176.74,1.6861224,358,-2.8851175,[-0.724 -0.789 -0.429 -0.403 -0.275],1.1756263,,100,-9.419283,100.0,-6.237593,8047.703165054321,2.8703237,99.00001,-6.2891197
1.2841973,0.27777645,0.99548507,35900,-39.86088,-120.17003132717684,-39.879456,1.0297655,0.3610263,0.45339528,3933481,0.1429024,136.48,1.6969048,359,-2.6891513,[-0.724 -0.788 -0.432 -0.404 -0.275],1.089499,,100,-9.776867,100.0,-6.5094094,8075.272506713867,2.7885258,99.0,-6.5461187
1.0,0.26428,1.0,36000,-39.814713,-115.97279239372034,-39.814713,1.0,1.0,0.44093758,3946695,,132.14,1.5070924,360,-2.871975,[-0.724 -0.787 -0.435 -0.405 -0.275],1.0,,100,-10.228298,100.0,-6.481376,8102.134727239609,2.2942698,99.00001,-6.481377
1.0,0.27866,1.0,36100,-40.042427,-119.16075169783275,-40.042427,1.0,1.0,0.4483316,3960628,,139.33,1.4661057,361,-2.8532038,[-0.724 -0.787 -0.435 -0.405 -0.275],1.0,,100,-9.5037,100.0,-6.7090893,8130.750291109085,2.1711774,99.0,-6.7090893
2.104654,0.3096416,0.9959426,36200,-39.868298,-117.73182516624725,-39.901344,1.0734242,0.5804089,0.47880587,3975394,0.20711255,147.66,1.5365641,362,-3.331001,[-0.724 -0.787 -0.435 -0.405 -0.275],1.2273515,,100,-9.306216,100.0,-6.502483,8159.291114807129,2.3745193,99.0,-6.5680103
1.4450271,0.2995696,0.98226154,36300,-39.73254,-115.89077883086767,-39.74956,1.0329555,0.53231406,0.46480435,3990072,0.17512494,146.78,1.5593746,363,-2.8141203,[-0.725 -0.787 -0.43  -0.407 -0.274],1.1082246,,100,-9.517047,100.0,-6.3832483,8186.718147516251,2.4117663,99.0,-6.4162264
1.0,0.27306,1.0,36400,-39.98442,-115.58023846668176,-39.98442,1.0,1.0,0.44554147,4003725,,136.53,1.5889593,364,-3.0459757,[-0.725 -0.785 -0.432 -0.408 -0.274],1.0,,100,-9.944963,100.0,-6.6510844,8214.233840942383,2.5502949,99.0,-6.6510844
1.7670066,0.30775872,0.97755194,36500,-40.008945,-118.92014447477064,-40.031094,1.0431653,0.35812348,0.4715244,4018672,0.17860936,149.47,1.5973715,365,-2.9839911,[-0.725 -0.785 -0.432 -0.408 -0.274],1.1297328,,100,-9.637123,100.0,-6.65306,8243.803675413132,2.4706671,99.0,-6.697757
1.0,0.24598,1.0,36600,-39.772182,-114.3719040147482,-39.772182,1.0,1.0,0.4306663,4030971,,122.99,1.6237767,366,-2.88751,[-0.726 -0.784 -0.435 -0.41  -0.274],1.0,,100,-9.545864,100.0,-6.438845,8267.465879440308,2.6632836,99.0,-6.438845
4.175804,0.2826212,0.9696722,36700,-39.81641,-118.5327531675914,-39.87526,1.1448387,0.21385586,0.48311153,4043813,0.42017958,128.42,1.7181782,367,-1.7884201,[-0.726 -0.784 -0.435 -0.41  -0.274],1.5800793,,100,-9.654442,100.0,-6.419772,8293.803079605103,3.0232427,99.0,-6.5419226
1.0,0.25846,1.0,36800,-39.919163,-116.40038033954012,-39.919163,1.0,1.0,0.4377747,4056736,,129.23,1.7409568,368,-2.6286447,[-0.727 -0.784 -0.429 -0.414 -0.274],1.0,,100,-10.187437,100.0,-6.585827,8319.189203739166,3.0615458,99.0,-6.585828
1.0,0.30302,1.0,36900,-39.514732,-117.4458035634078,-39.514732,1.0,1.0,0.45955852,4071887,,151.51,1.9635639,369,-1.2595935,[-0.727 -0.784 -0.429 -0.414 -0.274],1.0,,100,-9.837906,100.0,-6.1813974,8350.040706157684,3.8945282,99.00003,-6.181398
1.0,0.29316,1.0,37000,-40.085716,-116.19988164571845,-40.085716,1.0,1.0,0.45521033,4086545,,146.58,1.4939965,370,-3.9901772,[-0.727 -0.784 -0.429 -0.414 -0.274],1.0,,100,-9.620145,100.0,-6.7523785,8378.99438405037,2.254571,99.00001,-6.7523785
1.0,0.2795,1.0,37100,-39.80529,-115.32792120398109,-39.80529,1.0,1.0,0.44875813,4100520,,139.75,1.640542,371,-1.8034134,[-0.727 -0.784 -0.429 -0.414 -0.274],1.0,,100,-10.077081,100.0,-6.4719534,8406.731726884842,2.7185638,99.00001,-6.471954
1.0,0.27846,1.0,37200,-39.862854,-117.87515538888343,-39.862854,1.0,1.0,0.44823378,4114443,,139.23,1.6472474,372,-2.431819,[-0.727 -0.784 -0.429 -0.414 -0.274],1.0,,100,-10.119825,100.0,-6.529519,8434.031653881073,2.740832,99.0,-6.529519
1.0,0.29384,1.0,37300,-39.927116,-118.00421751667936,-39.927116,1.0,1.0,0.4555213,4129135,,146.92,1.7708688,373,-2.128607,[-0.727 -0.784 -0.429 -0.414 -0.274],1.0,,100,-9.860214,100.0,-6.593781,8463.185884714127,3.1676524,99.0,-6.593781
1.0,0.28484,1.0,37400,-39.815044,-116.23011023615668,-39.815044,1.0,1.0,0.4513436,4143377,,142.42,1.6637865,374,-2.7046266,[-0.727 -0.784 -0.429 -0.414 -0.274],1.0,,100,-9.477222,100.0,-6.4817076,8491.235133886337,2.796147,99.0,-6.4817085
1.0,0.31134,1.0,37500,-39.915367,-117.02167158283957,-39.915367,1.0,1.0,0.46303415,4158944,,155.67,1.5049063,375,-2.907364,[-0.727 -0.784 -0.429 -0.414 -0.274],1.0,,100,-9.490147,100.0,-6.5820317,8522.784028053284,2.287619,99.0,-6.5820317
1.0,0.2799,1.0,37600,-39.822655,-114.89641870982537,-39.822655,1.0,1.0,0.44896165,4172939,,139.95,1.539531,376,-2.6438994,[-0.727 -0.784 -0.429 -0.414 -0.274],1.0,,100,-9.1915865,100.0,-6.489319,8551.36715888977,2.394096,99.0,-6.489319
1.0,0.28536,1.0,37700,-39.97816,-116.58368561933406,-39.97816,1.0,1.0,0.45157874,4187207,,142.68,1.7371646,377,-1.8398876,[-0.727 -0.784 -0.429 -0.414 -0.274],1.0,,100,-9.590942,100.0,-6.644826,8579.586886405945,3.048223,99.00001,-6.644826
1.8629801,0.29804695,0.9905736,37800,-39.697086,-113.91077219406287,-39.716938,1.0379803,0.65848386,0.46596438,4201731,0.15264663,145.24,1.5317055,378,-3.2850368,[-0.727 -0.784 -0.429 -0.414 -0.274],1.1145309,,100,-9.167955,100.0,-6.3437643,8609.525620698929,2.4767406,99.0,-6.383603
1.0,0.25794,1.0,37900,-39.86244,-116.53378693474316,-39.86244,1.0,1.0,0.43749875,4214628,,128.97,1.7942091,379,-2.108475,[-0.727 -0.786 -0.426 -0.415 -0.276],1.0,,100,-9.666385,100.0,-6.5291033,8636.02629685402,3.2517037,99.000015,-6.5291033
2.1003985,0.3257968,0.9445939,38000,-39.61995,-115.97395538091887,-39.671646,1.1300478,0.35809356,0.5014157,4229567,0.26515803,149.39,1.6562724,380,-2.557515,[-0.727 -0.786 -0.426 -0.415 -0.276],1.5641979,,100,-9.327609,100.0,-6.234445,8667.13879442215,2.8040864,99.0,-6.3383117
1.0,0.31182,1.0,38100,-39.650074,-114.4119101800373,-39.650074,1.0,1.0,0.46324658,4245158,,155.91,1.7540023,381,-2.6140623,[-0.728 -0.785 -0.42  -0.418 -0.276],1.0,,100,-9.497369,100.0,-6.316738,8699.53726220131,3.1076,99.0,-6.316738
1.0,0.3318,1.0,38200,-40.063236,-118.95738650425277,-40.063236,1.0,1.0,0.4708665,4261748,,165.9,1.6538049,382,-3.357486,[-0.728 -0.785 -0.42  -0.418 -0.276],1.0,,100,-9.517331,100.0,-6.729902,8732.742967367172,2.7626977,99.0,-6.7299023
1.0,0.2957,1.0,38300,-40.10796,-116.26514586265888,-40.10796,1.0,1.0,0.4563613,4276533,,147.85,1.486575,383,-3.587464,[-0.728 -0.785 -0.42  -0.418 -0.276],1.0,,100,-9.707832,100.0,-6.7746243,8763.155933380127,2.2322273,99.0,-6.774625
1.0,0.33182,1.0,38400,-39.816193,-114.54789886149567,-39.816193,1.0,1.0,0.4708652,4293124,,165.91,1.6130182,384,-3.2768636,[-0.728 -0.785 -0.42  -0.418 -0.276],1.0,,100,-9.454018,100.0,-6.482858,8796.072616815567,2.6281083,99.000015,-6.482858
1.0,0.35564,1.0,38500,-39.813744,-116.16218992396493,-39.813744,1.0,1.0,0.4786972,4310906,,177.82,1.5996037,385,-2.618241,[-0.728 -0.785 -0.42  -0.418 -0.276],1.0,,100,-9.548475,100.0,-6.4804077,8831.3605260849,2.5845783,99.0,-6.4804077
1.0,0.37534,1.0,38600,-39.702587,-116.04940779248486,-39.702587,1.0,1.0,0.48421213,4329673,,187.67,1.7702137,386,-2.6853209,[-0.728 -0.785 -0.42  -0.418 -0.276],1.0,,100,-9.764587,100.0,-6.36925,8869.414541244507,3.1653094,99.0,-6.36925
1.0,0.29942,1.0,38700,-39.91972,-116.84738579527908,-39.91972,1.0,1.0,0.45799512,4344644,,149.71,1.4860197,387,-2.5017757,[-0.728 -0.785 -0.42  -0.418 -0.276],1.0,,100,-9.485377,100.0,-6.5863853,8900.405561208725,2.23056,99.0,-6.5863867
2.363712,0.36377037,0.9660858,38800,-39.694443,-116.01443062803057,-39.73923,1.1832172,0.25245604,0.53391016,4360713,0.31448206,160.69,1.4728707,388,-3.2599988,[-0.728 -0.785 -0.42  -0.418 -0.276],1.8198359,,100,-9.846302,100.0,-6.315806,8932.688843011856,2.1924915,99.0,-6.405896
1.0,0.3538,1.0,38900,-39.742527,-112.5959006853846,-39.742527,1.0,1.0,0.4781458,4378403,,176.9,1.6782495,389,-1.8678699,[-0.729 -0.783 -0.416 -0.423 -0.277],1.0,,100,-9.591623,100.0,-6.4091926,8968.291221618652,2.8449707,99.0,-6.4091926
1.3723537,0.30948976,0.9919008,39000,-39.806007,-115.21910315982952,-39.821136,1.0305507,0.4273249,0.46905315,4393573,0.14107758,151.7,1.6720184,390,-3.002566,[-0.729 -0.783 -0.416 -0.423 -0.277],1.096638,,100,-9.473904,100.0,-6.4579325,8998.88437461853,2.7251043,99.0,-6.4878
3.4933028,0.3520103,1.0300628,39100,-39.834587,-112.64110865454191,-39.874104,1.1845068,0.19828516,0.5343622,4408979,0.34922913,154.06,1.8085091,391,-2.5547438,[-0.729 -0.782 -0.418 -0.425 -0.281],1.8415118,,100,-10.622173,100.0,-6.460057,9029.918931484222,3.2211463,99.0,-6.5407686
1.0,0.2897,1.0,39200,-39.748592,-111.54493003771162,-39.748592,1.0,1.0,0.45362878,4423464,,144.85,1.7065732,392,-2.9391532,[-0.731 -0.774 -0.416 -0.427 -0.288],1.0,,100,-10.013344,100.0,-6.415258,9059.799152612686,2.9418104,99.0,-6.4152584
1.0,0.30276,1.0,39300,-39.706715,-114.01875338060012,-39.706715,1.0,1.0,0.45945448,4438602,,151.38,1.5552168,393,-1.6551882,[-0.731 -0.774 -0.416 -0.427 -0.288],1.0,,100,-9.303148,100.0,-6.3733783,9090.88691353798,2.4431307,99.0,-6.373378
2.1121416,0.3171146,1.009103,39400,-39.48672,-113.13088988196789,-39.50292,1.0321525,0.7091734,0.47176144,4454167,0.17459916,155.65,1.534097,394,-2.853208,[-0.731 -0.774 -0.416 -0.427 -0.288],1.090505,,100,-9.4672785,100.0,-6.138653,9123.414476156235,2.376844,99.0,-6.1695814
1.0,0.3095,1.0,39500,-39.46654,-113.89135842868977,-39.46654,1.0,1.0,0.46229038,4469642,,154.75,1.6382233,395,-2.1440496,[-0.731 -0.775 -0.413 -0.426 -0.289],1.0,,100,-9.351299,100.0,-6.133205,9154.77212524414,2.7108846,99.0,-6.133205
1.0,0.29428,1.0,39600,-39.909286,-113.77632863094382,-39.909286,1.0,1.0,0.45571288,4484356,,147.14,1.7349014,396,-2.3784556,[-0.731 -0.775 -0.413 -0.426 -0.289],1.0,,100,-9.47948,100.0,-6.5759506,9185.046004533768,3.040286,99.0,-6.575951
1.0,0.31784,1.0,39700,-39.71365,-111.55965895677755,-39.71365,1.0,1.0,0.46564138,4500248,,158.92,1.5005809,397,-3.49413,[-0.731 -0.775 -0.413 -0.426 -0.289],1.0,,100,-10.196091,100.0,-6.3803134,9217.823303222656,2.2744877,99.0,-6.380314
1.6745461,0.3026279,1.004881,39800,-39.957848,-115.83432070215696,-39.987152,1.0450778,0.5118494,0.46940503,4514938,0.17100854,146.9,1.4996221,398,-3.5818367,[-0.731 -0.775 -0.413 -0.426 -0.289],1.1540074,,100,-9.61865,100.0,-6.597764,9247.347196817398,2.107349,99.0,-6.6538177
1.0,0.29182,1.0,39900,-39.609955,-111.8524590008336,-39.609955,1.0,1.0,0.45460114,4529529,,145.91,1.7422395,399,-2.5692554,[-0.731 -0.775 -0.417 -0.427 -0.289],1.0,,100,-9.546432,100.0,-6.276619,9276.764708518982,3.0660586,99.0,-6.2766194
1.0,0.30112,1.0,40000,-39.75795,-113.46478653046857,-39.75795,1.0,1.0,0.45874965,4544585,,150.56,1.5095379,400,-2.55682,[-0.731 -0.775 -0.417 -0.427 -0.289],1.0,,100,-9.837522,100.0,-6.424612,9307.38884305954,2.3017218,99.0,-6.4246125
1.0,0.29922,1.0,40100,-39.97228,-117.71079039975194,-39.97228,1.0,1.0,0.4579085,4559546,,149.61,1.447889,401,-3.286225,[-0.731 -0.775 -0.417 -0.427 -0.289],1.0,,100,-9.28459,100.0,-6.6389427,9338.01098561287,2.1175578,99.0,-6.6389427
1.0,0.32086,1.0,40200,-39.381016,-112.07162292672378,-39.381016,1.0,1.0,0.46680212,4575589,,160.43,1.5432273,402,-2.5619235,[-0.731 -0.775 -0.417 -0.427 -0.289],1.0,,100,-10.30274,100.0,-6.0476813,9371.203526496887,2.4056065,99.0,-6.0476813
1.0,0.28188,1.0,40300,-39.772907,-112.5688047881479,-39.772907,1.0,1.0,0.44992343,4589683,,140.94,1.6239837,403,-2.965039,[-0.731 -0.775 -0.417 -0.427 -0.289],1.0,,100,-9.505287,100.0,-6.4395714,9400.51663851738,2.6639628,99.0,-6.4395714
1.0,0.31882,1.0,40400,-39.64101,-110.26066362132484,-39.64101,1.0,1.0,0.46601725,4605624,,159.41,1.7504957,404,-2.3357925,[-0.731 -0.775 -0.417 -0.427 -0.289],1.0,,100,-9.690137,100.0,-6.307676,9432.101259708405,3.0951867,99.0,-6.307676
1.0,0.29538,1.0,40500,-39.81104,-113.84184324841192,-39.81104,1.0,1.0,0.4562041,4620393,,147.69,1.5964043,405,-1.4712065,[-0.731 -0.775 -0.417 -0.427 -0.289],1.0,,100,-9.665014,100.0,-6.4777036,9462.743821382523,2.5742495,99.0,-6.477704
1.0,0.32962,1.0,40600,-39.478027,-113.44728741232562,-39.478027,1.0,1.0,0.47007394,4636874,,164.81,1.6958842,406,-2.3849924,[-0.731 -0.775 -0.417 -0.427 -0.289],1.0,,100,-9.182158,100.0,-6.1446915,9496.063425302505,2.905074,99.0,-6.144692
2.5679512,0.29156768,0.9470647,40700,-39.974262,-113.64225591936864,-40.00846,1.0721679,0.37470472,0.4716566,4650730,0.26692963,138.56,1.4111711,407,-2.2768698,[-0.731 -0.775 -0.417 -0.427 -0.289],1.3421631,,100,-9.444126,100.0,-6.611357,9524.8164935112,2.119,99.0,-6.6751275
1.0,0.28422,1.0,40800,-39.51015,-112.29229708729952,-39.51015,1.0,1.0,0.45105457,4664941,,142.11,1.7419962,408,-2.5904021,[-0.732 -0.774 -0.413 -0.43  -0.292],1.0,,100,-9.615828,100.0,-6.1768155,9554.192100524902,3.0652027,99.0,-6.176816
1.0,0.29974,1.0,40900,-39.731064,-115.13043873347844,-39.731064,1.0,1.0,0.45814204,4679928,,149.87,1.7399013,409,-2.9125907,[-0.732 -0.774 -0.413 -0.43  -0.292],1.0,,100,-10.092061,100.0,-6.3977265,9584.530040502548,3.057835,99.0,-6.3977265
1.0,0.28714,1.0,41000,-39.42546,-111.78851426852981,-39.42546,1.0,1.0,0.45242524,4694285,,143.57,1.5195534,410,-2.3659708,[-0.732 -0.774 -0.413 -0.43  -0.292],1.0,,100,-9.212618,100.0,-6.0921264,9614.320081949234,2.3323658,99.0,-6.0921264
1.0,0.30686,1.0,41100,-39.555565,-114.08737952646896,-39.555565,1.0,1.0,0.46119365,4709628,,153.43,1.7075825,411,-2.3719392,[-0.732 -0.774 -0.413 -0.43  -0.292],1.0,,100,-11.434985,100.0,-6.222228,9644.66209101677,2.9452903,99.0,-6.222229
1.5725496,0.39689663,0.96214986,41200,-39.713604,-111.2764169157132,-39.74626,1.08051,0.30151477,0.5105281,4728496,0.21700764,188.68,1.647513,412,-2.570748,[-0.732 -0.774 -0.413 -0.43  -0.292],1.2253699,,100,-9.790395,100.0,-6.348165,9683.297371149063,2.604911,99.0,-6.4129243
1.0,0.27274,1.0,41300,-39.790813,-114.08322910638505,-39.790813,1.0,1.0,0.44537315,4742133,,136.37,1.6332124,413,-2.8339398,[-0.732 -0.774 -0.416 -0.432 -0.292],1.0,,100,-9.675044,100.0,-6.457478,9712.01145529747,2.6943264,99.0,-6.457478
1.0,0.30252,1.0,41400,-39.69803,-111.35567019261009,-39.69803,1.0,1.0,0.45934284,4757259,,151.26,1.576564,414,-2.8824058,[-0.732 -0.774 -0.416 -0.432 -0.292],1.0,,100,-9.433008,100.0,-6.3646946,9743.232940673828,2.5106604,99.0,-6.3646955
1.0,0.29942,1.0,41500,-39.316635,-108.41073293429861,-39.316635,1.0,1.0,0.45799705,4772230,,149.71,1.9294949,415,-1.9713256,[-0.732 -0.774 -0.416 -0.432 -0.292],1.0,,100,-9.596752,100.0,-5.983301,9774.122955322266,3.7605557,99.0,-5.983301
1.0,0.27098,1.0,41600,-39.50721,-111.95110380627837,-39.50721,1.0,1.0,0.4444765,4785779,,135.49,1.7219629,416,-1.1053221,[-0.732 -0.774 -0.416 -0.432 -0.292],1.0,,100,-9.617682,100.0,-6.1738725,9802.445249319077,2.9951074,99.0,-6.1738725
1.0,0.28676,1.0,41700,-39.60006,-113.53092281465311,-39.60006,1.0,1.0,0.45224947,4800117,,143.38,1.6749609,417,-1.7773778,[-0.732 -0.774 -0.416 -0.432 -0.292],1.0,,100,-9.380688,100.0,-6.266724,9831.672095775604,2.833832,99.0,-6.266724
1.9565456,0.31605953,0.93950224,41800,-39.72505,-110.58868747173572,-39.758846,1.1026742,0.3259232,0.49389556,4814731,0.25099337,146.14,1.6652946,418,-2.4061494,[-0.732 -0.774 -0.416 -0.432 -0.292],1.4425545,,100,-9.650293,100.0,-6.3597345,9861.895322084427,2.6658607,99.0,-6.4255114
1.0,0.2739,1.0,41900,-39.92905,-111.59025477639734,-39.92905,1.0,1.0,0.44596368,4828426,,136.95,1.5517672,419,-1.8720841,[-0.733 -0.777 -0.419 -0.428 -0.293],1.0,,100,-9.640362,100.0,-6.595716,9890.767592668533,2.4323044,99.0,-6.595716
1.7313747,0.30333495,0.98475575,42000,-39.803467,-112.55207043357325,-39.852303,1.030512,0.5367057,0.4667974,4843276,0.16749625,148.5,1.5950998,420,-3.0541253,[-0.733 -0.777 -0.419 -0.428 -0.293],1.1003083,,100,-9.634183,100.0,-6.442641,9920.441511631012,2.4940882,99.0,-6.518965
2.2716744,0.2952708,0.93077016,42100,-39.538574,-111.3587428916696,-39.59239,1.093285,0.47968176,0.4780185,4857131,0.24805275,138.55,1.681724,421,-2.284802,[-0.736 -0.778 -0.423 -0.429 -0.302],1.3576947,,100,-9.651492,100.0,-6.154666,9949.974883317947,2.8305914,99.0,-6.259051
1.0,0.31108,1.0,42200,-39.909462,-112.25715527956636,-39.909462,1.0,1.0,0.46293038,4872685,,155.54,1.6673234,422,-2.0487258,[-0.737 -0.778 -0.417 -0.43  -0.302],1.0,,100,-9.51926,100.0,-6.576124,9982.163640737534,2.8080475,99.0,-6.5761247
1.0,0.31574,1.0,42300,-39.70556,-114.93220115314159,-39.70556,1.0,1.0,0.4648145,4888472,,157.87,1.5938802,423,-2.274242,[-0.737 -0.778 -0.417 -0.43  -0.302],1.0,,100,-9.626055,100.0,-6.3722234,10014.87084555626,2.5661151,99.0,-6.3722234
1.575276,0.3141459,0.9932697,42400,-39.91971,-113.59758265348084,-39.95081,1.0686623,0.47454262,0.47996086,4903493,0.18342254,150.21,1.692326,424,-2.7597198,[-0.737 -0.778 -0.417 -0.43  -0.302],1.2271304,,100,-9.876183,100.0,-6.555869,10045.98934006691,2.8414552,99.0,-6.6174726
1.0,0.2542,1.0,42500,-39.884937,-114.09914279523531,-39.884937,1.0,1.0,0.43541315,4916203,,127.1,1.5945687,425,-2.8971567,[-0.737 -0.777 -0.421 -0.431 -0.303],1.0,,100,-9.57042,100.0,-6.5516,10072.30029797554,2.5683327,99.0,-6.551601
1.0,0.29666,1.0,42600,-40.001957,-114.04027807642149,-40.001957,1.0,1.0,0.45678592,4931036,,148.33,1.4737351,426,-3.1257973,[-0.737 -0.777 -0.421 -0.431 -0.303],1.0,,100,-9.447935,100.0,-6.6686215,10101.536181688309,2.1938336,99.0,-6.668622
1.0,0.32374,1.0,42700,-39.774315,-115.18014699594221,-39.774315,1.0,1.0,0.4679061,4947223,,161.87,1.6756176,427,-2.4860837,[-0.737 -0.777 -0.421 -0.431 -0.303],1.0,,100,-9.676861,100.0,-6.440979,10133.778755426407,2.8360543,99.0,-6.4409795
1.0,0.29732,1.0,42800,-39.64422,-108.61808477432142,-39.64422,1.0,1.0,0.45707378,4962089,,148.66,1.5957294,428,-2.2324226,[-0.737 -0.777 -0.421 -0.431 -0.303],1.0,,100,-8.974771,100.0,-6.310883,10163.481679439545,2.572073,99.0,-6.310883
1.0,0.32574,1.0,42900,-39.900402,-112.21518267046429,-39.900402,1.0,1.0,0.46863762,4978376,,162.87,1.513327,429,-2.5578954,[-0.737 -0.777 -0.421 -0.431 -0.303],1.0,,100,-9.727721,100.0,-6.5670667,10194.910593271255,2.3132918,99.0,-6.5670667
1.4384773,0.3139537,0.97081906,43000,-39.847313,-113.8970110349865,-39.86728,1.0382223,0.44303524,0.47273836,4993686,0.15791813,153.1,1.6046144,430,-3.086525,[-0.737 -0.777 -0.421 -0.431 -0.303],1.1147125,,100,-9.558243,100.0,-6.492983,10224.886753320694,2.5111315,99.0,-6.533942
1.0,0.25492,1.0,43100,-39.65731,-114.86452177554933,-39.65731,1.0,1.0,0.43581337,5006432,,127.46,1.8693804,431,-2.4385283,[-0.737 -0.777 -0.424 -0.432 -0.302],1.0,,100,-11.458969,100.0,-6.323975,10250.468021154404,3.5298817,99.0,-6.323975
1.0,0.23842,1.0,43200,-39.90678,-113.86478245950197,-39.90678,1.0,1.0,0.42611566,5018353,,119.21,1.4953234,432,-3.3154843,[-0.737 -0.777 -0.424 -0.432 -0.302],1.0,,100,-9.908881,100.0,-6.573444,10273.279914855957,2.2585778,99.0,-6.5734444
1.0,0.25864,1.0,43300,-39.785805,-112.85598179744343,-39.785805,1.0,1.0,0.43788648,5031285,,129.32,1.7150668,433,-1.6229885,[-0.737 -0.777 -0.424 -0.432 -0.302],1.0,,100,-9.429283,100.0,-6.4524674,10298.351683855057,2.9711654,99.0,-6.4524674
1.0,0.2364,1.0,43400,-39.68816,-113.56522165127946,-39.68816,1.0,1.0,0.42487967,5043105,,118.2,1.8428631,434,-1.9637022,[-0.737 -0.777 -0.424 -0.432 -0.302],1.0,,100,-9.851349,100.0,-6.3548255,10322.171221256256,3.430449,99.0,-6.3548255
1.0,0.27144,1.0,43500,-39.859596,-115.10999318625107,-39.859596,1.0,1.0,0.44470492,5056677,,135.72,1.7468566,435,-2.2412393,[-0.737 -0.777 -0.424 -0.432 -0.302],1.0,,100,-9.444281,100.0,-6.5262623,10348.654823064804,3.0823312,99.0,-6.5262623
