TimestepsSoFar,Weights,InitialReturnMean,EmpiricalD2,InitialReturnMin,MeanIW,StdIWNorm,InitialReturnMax,InitialReturnStd,ReturnMeanIW,MaxIW,StdIW,EpisodesSoFar,InitialBound,MeanIWNorm,MaxIWNorm,MinIW,EpRewMean,ESSClassic,ESSRenyi,TimeElapsed,EpThisIter,EpLenMean,MinIWNorm,Itaration,Bound
8613536,[ 0.111 -0.22   0.03  ...  0.18   0.567 -1.156],-4.8828124e-06,1.4653659,-4734.396,1.0461409,0.006621135,265.3838,1084.8439,29.934225,4.613045,0.6621135,32100,-47.58246,0.010461409,0.046130452,0.12305249,4734.395880178144,71.399216,68.24234,3704.6560685634613,100,473.6,0.0012305249,321,-27.66545
8660943,[ 0.111 -0.22   0.03  ...  0.18   0.567 -1.156],2.4414063e-05,1.2320228,-4739.384,1.0140674,0.004927973,260.38477,1079.6687,36.94185,3.643035,0.49279726,32200,-47.63254,0.010140674,0.036430348,0.2586923,4739.38367133121,80.89578,81.16733,3715.4678614139557,100,474.07,0.0025869228,322,-15.928684
8709365,[ 0.111 -0.22   0.03  ...  0.18   0.565 -1.154],7.324219e-05,1.8853167,-4841.1895,1.1738899,0.012000868,158.58008,851.64,42.49691,9.830268,1.2000868,32300,-48.65568,0.011738899,0.09830268,0.120029666,4841.189243114536,48.89663,53.041485,3727.4584097862244,100,484.22,0.0012002967,323,-24.310806
8755789,[ 0.111 -0.22   0.03  ...  0.179  0.565 -1.15 ],0.00012207031,14.052118,-4640.899,1.6247216,0.05312353,358.8833,1269.2114,259.79517,48.246197,5.312353,32400,-46.642693,0.016247215,0.48246196,0.007543833,4640.898809474448,8.553634,7.116365,3737.633351802826,100,464.24,7.543833e-05,324,84.949295
8804272,[ 0.111 -0.22   0.029 ...  0.179  0.565 -1.154],4.3945314e-05,27.537453,-4847.406,4.729136,0.3861414,152.35986,852.6771,570.09454,388.85306,38.614136,32500,-48.718212,0.047291353,3.8885305,0.02039916,4847.405550713456,1.4777644,3.631418,3749.6681649684906,100,484.83,0.0002039916,325,314.4399
8851564,[ 0.111 -0.22   0.03  ...  0.18   0.566 -1.145],0.00024414062,1.3849247,-4727.2983,1.0927778,0.006570473,272.48682,1078.5953,46.99924,3.3182597,0.65704733,32600,-47.51094,0.010927778,0.033182595,0.05171375,4727.2983433240315,73.44746,72.20609,3762.400059938431,100,472.92,0.00051713747,326,-8.913204
8899863,[ 0.111 -0.22   0.029 ...  0.179  0.565 -1.147],-0.00033691406,2.3527634,-4828.4907,1.2762126,0.015535132,171.27686,846.76294,88.022194,9.574854,1.5535132,32700,-48.528503,0.0127621265,0.09574854,0.040739067,4828.490163689832,40.29366,42.503212,3773.021894931793,100,482.99,0.00040739065,327,13.586205
8947713,[ 0.111 -0.22   0.029 ...  0.18   0.567 -1.159],-4.3945314e-05,1.1957103,-4783.718,1.0242599,0.00407199,216.07031,975.0514,20.695969,2.8232884,0.40719903,32800,-48.078213,0.0102426,0.028232884,0.25392875,4783.717596894031,86.35207,83.6323,3785.857114315033,100,478.5,0.0025392876,328,-31.876812
8995656,[ 0.111 -0.22   0.029 ...  0.18   0.568 -1.159],-0.00036132813,1.7054421,-4793.406,1.1702809,0.009155214,206.3794,978.54706,52.67257,4.2564015,0.91552144,32900,-48.175907,0.011702809,0.042564016,0.11745317,4793.405166145592,62.03445,58.635822,3797.0113377571106,100,479.43,0.0011745316,329,-10.241108
9043124,[ 0.111 -0.22   0.029 ...  0.181  0.569 -1.155],-0.00048339844,1.7948207,-4735.7217,1.0831798,0.013869482,254.07715,1082.8903,45.67223,13.148063,1.3869482,33000,-47.59627,0.0108317975,0.13148062,0.1669018,4745.700476688522,37.88553,55.715874,3807.899132013321,100,474.68,0.001669018,330,-18.092289
9090135,[ 0.111 -0.22   0.028 ...  0.181  0.571 -1.138],0.00015625,1.5793796,-4700.0186,1.1034199,0.0116477795,299.76367,1182.86,46.18161,11.058255,1.1647779,33100,-47.2368,0.0110342,0.11058255,0.075918294,4700.018430882263,47.29683,63.316,3819.861380338669,100,470.11,0.0007591829,331,-13.182674
9139113,[ 0.111 -0.22   0.028 ...  0.181  0.57  -1.146],-4.3945314e-05,1.8804843,-4896.998,1.2200722,0.017705496,102.771484,694.1812,36.06764,15.818308,1.7705497,33200,-49.216747,0.012200722,0.15818307,0.041744094,4896.997802489536,32.196415,53.177788,3831.1899724006653,100,489.78,0.00041744093,332,-31.423573
9184567,[ 0.111 -0.22   0.028 ...  0.181  0.569 -1.147],-0.00017089843,1.0387254,-4543.82,0.9937587,0.0017980546,455.96436,1421.7722,24.925167,1.6659731,0.17980546,33300,-45.667274,0.009937587,0.016659731,0.5950611,4543.819500772348,96.83005,96.271835,3842.339118719101,100,454.54,0.005950611,333,-21.617779
9232583,[ 0.111 -0.22   0.028 ...  0.18   0.567 -1.146],0.00024414062,7.0175786,-4790.922,1.612092,0.038362887,198.88525,973.8885,143.58757,29.758223,3.8362887,33400,-48.150345,0.01612092,0.2975822,0.011307519,4800.901872095632,15.00836,14.249929,3853.8635292053223,100,480.16,0.000113075184,334,16.033264
9281096,[ 0.111 -0.22   0.028 ...  0.18   0.567 -1.143],0.00044921876,1.0780132,-4850.7017,1.0401686,0.0029481512,149.07666,847.24304,16.89032,1.7469887,0.29481515,33500,-48.750977,0.010401688,0.017469887,0.5696607,4850.701901053338,92.56408,92.763245,3864.405743598938,100,485.13,0.0056966073,335,-33.726982
9329564,[ 0.111 -0.22   0.028 ...  0.181  0.569 -1.145],-6.347656e-05,1.2118245,-4846.008,1.0525379,0.004451513,153.77344,852.12256,15.041225,2.622027,0.4451513,33600,-48.70427,0.010525378,0.02622027,0.25417835,4846.0076134561805,84.826935,82.520195,3875.01948094368,100,484.68,0.0025417835,336,-38.573784
9375989,[ 0.111 -0.22   0.028 ...  0.181  0.569 -1.147],1.4648437e-05,1.4878424,-4641.0205,1.0955074,0.0073851193,358.77344,1273.6232,41.894775,4.4489617,0.7385119,33700,-46.64402,0.010955074,0.044489615,0.25775462,4641.0202408319155,68.75459,67.21142,3885.289077281952,100,464.25,0.0025775463,337,-15.000256
9424477,[ 0.111 -0.22   0.028 ...  0.181  0.569 -1.14 ],-3.90625e-05,1.9067594,-4848.0063,1.194024,0.015143521,151.77295,847.5997,59.67108,14.29245,1.514352,33800,-48.724323,0.011940238,0.1429245,0.053567976,4848.006106833843,38.335854,52.445004,3896.0225739479065,100,484.88,0.00053567975,338,-7.6100845
9470436,[ 0.111 -0.22   0.029 ...  0.181  0.571 -1.136],-0.00045898437,1.757945,-4594.622,1.1121806,0.0074061225,405.15137,1350.7687,44.380806,4.3111477,0.74061227,33900,-46.17813,0.011121807,0.043111477,0.045987178,4594.6214173883145,69.27912,56.8846,3908.6924889087677,100,459.59,0.00045987178,339,-16.845047
9516914,[ 0.111 -0.22   0.028 ...  0.181  0.571 -1.137],5.859375e-05,68.43702,-4646.6177,3.9521277,0.282754,353.16553,1267.5225,1041.5111,284.71747,28.275402,34000,-46.70024,0.03952128,2.8471746,0.0041054497,4646.61751183041,1.9162034,1.4611975,3919.9214627742767,100,464.78,4.1054496e-05,340,655.1754
9564261,[ 0.111 -0.22   0.029 ...  0.181  0.571 -1.136],0.00018066406,1.5287843,-4733.1113,1.035421,0.0071399966,266.66943,1084.093,30.480057,4.1354876,0.7139997,34100,-47.569397,0.010354209,0.041354876,0.105981864,4733.111320328393,67.77306,65.41145,3933.527760744095,100,473.47,0.0010598187,341,-28.336853
9613619,[ 0.111 -0.22   0.029 ...  0.181  0.571 -1.136],-0.0004296875,1.1490399,-4925.0244,1.0410265,0.0038204999,64.77637,501.66367,9.877628,2.5724616,0.38204998,34200,-49.498787,0.010410263,0.025724616,0.18506658,4935.004158783971,88.13026,87.02918,3944.486085653305,100,493.58,0.0018506658,342,-43.181282
9660543,[ 0.111 -0.22   0.028 ...  0.181  0.571 -1.136],0.00021972656,2.069096,-4691.0117,1.1187758,0.0098721525,308.77734,1184.796,43.802773,7.299444,0.9872153,34300,-47.14622,0.011187758,0.07299444,0.04121133,4691.011728926265,56.222675,48.330284,3955.0818989276886,100,469.24,0.0004121133,343,-24.014336
9708969,[ 0.111 -0.22   0.028 ...  0.181  0.57  -1.14 ],-0.00025390624,1.0230763,-4841.8096,1.0082941,0.0015498125,157.98193,853.2691,2.5883675,1.5043745,0.15498126,34400,-48.662273,0.0100829415,0.015043745,0.66616654,4841.80906951064,97.69197,97.74442,3966.648178100586,100,484.26,0.006661665,344,-46.631916
9757407,[ 0.111 -0.22   0.028 ...  0.181  0.57  -1.141],-0.0002685547,12.866654,-4842.7026,1.981939,0.12628835,157.07812,847.5565,198.3223,127.22417,12.628838,34500,-48.67126,0.019819388,1.2722416,0.0015105086,4842.702196161265,2.403737,7.772028,3978.16761302948,100,484.38,1.5105085e-05,345,23.738861
9803819,[ 0.111 -0.22   0.029 ...  0.181  0.569 -1.15 ],0.00030273438,4.648701,-4639.721,1.4303364,0.03317032,360.06445,1271.9226,161.8297,30.066938,3.317032,34600,-46.63066,0.014303362,0.30066937,0.006610346,4639.721307633588,15.678829,21.511385,3990.1444940567017,100,464.12,6.610346e-05,346,61.289413
9851643,[ 0.111 -0.22   0.029 ...  0.181  0.569 -1.147],0.0007666016,1.2958298,-4780.9204,1.0299335,0.005798056,218.86377,978.9253,13.556379,3.3599236,0.57980555,34700,-48.049294,0.010299334,0.033599235,0.2527059,4780.9210363253105,75.93489,77.17063,4002.801649570465,100,478.24,0.002527059,347,-41.141174
9898067,[ 0.111 -0.22   0.029 ...  0.181  0.569 -1.147],-4.3945314e-05,1.0824908,-4640.8257,1.0373654,0.0027243413,358.95654,1273.4331,20.487846,1.8084192,0.27243415,34800,-46.64209,0.010373655,0.018084193,0.43321037,4640.825512376036,93.54801,92.37954,4013.9399468898773,100,464.24,0.0043321038,348,-28.039856
9945768,[ 0.111 -0.22   0.029 ...  0.18   0.568 -1.149],-0.00016601563,8.362066,-4768.518,1.6592349,0.051819704,231.26025,980.1691,181.60083,47.441925,5.1819706,34900,-47.925568,0.016592348,0.47441924,0.006339309,4768.517703734098,9.299032,11.958767,4025.0171570777893,100,477.01,6.339308e-05,349,43.013794
9994657,[ 0.111 -0.219  0.028 ...  0.181  0.57  -1.163],-0.00020507812,1.4189473,-4887.824,1.1184692,0.007907139,111.9751,699.92,16.770294,5.4633203,0.7907139,35000,-49.124687,0.011184691,0.0546332,0.2554436,4887.823751361863,66.675835,70.47478,4036.2492909431458,100,488.89,0.002554436,350,-41.746582
10041668,[ 0.111 -0.219  0.028 ...  0.181  0.57  -1.164],0.00014648438,3.5697317,-4700.026,1.1723574,0.019179318,299.75195,1179.5676,116.404495,13.666972,1.9179318,35100,-47.236877,0.011723574,0.13666973,0.007938591,4700.025799096306,27.200745,28.01331,4046.671175479889,100,470.11,7.938591e-05,351,27.156097
10088626,[ 0.111 -0.219  0.027 ...  0.183  0.577 -1.174],-0.00032714845,20.74142,-4694.65,1.7055527,0.09969251,305.14697,1182.6034,244.58926,99.86653,9.969253,35200,-47.18333,0.017055528,0.9986653,0.009554837,4694.649298471092,2.8436518,4.8212705,4059.1640861034393,100,469.58,9.554837e-05,352,29.70488
10134446,[ 0.111 -0.219  0.027 ...  0.183  0.577 -1.174],0.000390625,5.7538624,-4580.0386,1.4947602,0.037332,419.74854,1342.5938,175.66194,30.42053,3.7331998,35300,-46.03069,0.014947601,0.3042053,0.016498568,4580.03879457513,13.816679,17.379631,4069.845659971237,100,458.2,0.00016498567,353,65.24613
10180450,[ 0.111 -0.219  0.026 ...  0.183  0.577 -1.175],-0.000107421874,97.99291,-4599.2485,2.8059602,0.19827996,400.5498,1356.2535,721.6997,198.8364,19.827997,35400,-46.224277,0.028059602,1.9883639,0.0006003531,4599.24822481881,1.9633324,1.020482,4080.490243911743,100,460.04,6.003531e-06,354,264.12015
10229854,[ 0.111 -0.219  0.026 ...  0.183  0.578 -1.176],0.00020507812,1.201935,-4929.442,1.1204189,0.005870264,60.36035,497.53113,10.93215,4.2415295,0.5870264,35500,-49.54255,0.011204187,0.042415295,0.41113457,4939.4247645959495,78.46168,83.19917,4092.5000948905945,100,494.04,0.0041113454,355,-43.382957
10278263,[ 0.111 -0.219  0.027 ...  0.183  0.577 -1.176],-3.90625e-05,1.1226242,-4839.7344,1.0461342,0.0032523393,160.06348,852.159,10.473103,2.520105,0.32523394,35600,-48.641205,0.0104613425,0.025201049,0.45415902,4839.734116119136,91.1865,89.077,4102.971626520157,100,484.09,0.0045415903,356,-41.064137
10325268,[ 0.111 -0.219  0.027 ...  0.183  0.578 -1.176],-6.8359375e-05,1.6537918,-4699.5425,1.1151961,0.009190106,300.23877,1185.6532,38.33631,7.094899,0.91901064,35700,-47.232246,0.01115196,0.07094899,0.09655088,4699.542163674655,59.555458,60.467106,4113.1220581531525,100,470.05,0.0009655088,357,-22.404194
10374726,[ 0.111 -0.219  0.027 ...  0.183  0.577 -1.175],-0.00036132813,1.0270768,-4945.031,1.026365,0.0019727873,54.756348,497.69528,3.2943153,2.0484238,0.19727874,35800,-49.69979,0.010263651,0.020484237,0.6272584,4945.030196816914,96.4371,97.3637,4123.81614780426,100,494.58,0.006272584,358,-47.073467
10423157,[ 0.111 -0.219  0.027 ...  0.183  0.576 -1.174],-0.0003515625,1.1205802,-4842.1357,1.0377121,0.0036790757,157.6499,851.5438,7.3774986,2.1113548,0.36790758,35900,-48.665634,0.010377121,0.021113548,0.30767694,4842.135157101737,88.83387,89.23949,4133.70046877861,100,484.31,0.0030767694,359,-44.138348
10473009,[ 0.111 -0.219  0.027 ...  0.183  0.576 -1.174],-0.00041503907,2.2752962,-644.6919,1.0808003,0.008635426,15.458008,80.79322,10.62245,5.2595444,0.86354256,36000,-6.4798126,0.010808002,0.052595444,0.013581554,4984.324030641448,61.036045,43.95032,4144.506565570831,100,498.52,0.00013581554,360,0.8488722
10519440,[ 0.111 -0.219  0.026 ...  0.183  0.576 -1.176],0.0002734375,1.1997184,-4641.7407,1.0529138,0.003910413,358.063,1273.6766,20.462189,2.6766868,0.39104134,36100,-46.650986,0.010529136,0.026766866,0.34766012,4641.74076985949,87.878845,83.3529,4155.866314172745,100,464.31,0.003476601,361,-30.635696
10566941,[ 0.111 -0.219  0.026 ...  0.183  0.577 -1.175],0.00020507812,1.1222068,-4749.2383,1.0574666,0.0035273512,250.54004,1089.1088,18.961296,2.0826702,0.35273513,36200,-47.731434,0.010574665,0.020826701,0.4848505,4749.238287485821,89.98743,89.11014,4166.814636468887,100,475.01,0.004848505,362,-31.60286
10614438,[ 0.111 -0.219  0.026 ...  0.182  0.575 -1.169],0.00041015624,4.4228115,-4748.7275,1.29984,0.030343767,251.05713,1084.6019,135.18413,24.708218,3.0343769,36300,-47.72614,0.012998397,0.24708217,0.015375247,4748.727655824792,15.505,22.610052,4179.235582351685,100,474.97,0.00015375247,363,34.81299
10662260,[ 0.111 -0.219  0.026 ...  0.181  0.572 -1.175],-0.00044921876,1.0939262,-4780.723,1.059584,0.0029537831,219.0581,977.57336,25.936983,2.1542077,0.29537833,36400,-48.048534,0.0105958395,0.021542076,0.45611203,4780.7224929103295,92.7892,91.41385,4191.586265802383,100,478.22,0.00456112,364,-24.316942
10711665,[ 0.111 -0.219  0.027 ...  0.182  0.574 -1.173],-0.00014160156,1.0858098,-4939.624,1.0230013,0.0028257016,60.16455,500.40112,4.996914,1.8968114,0.28257015,36500,-49.645226,0.010230012,0.018968113,0.50010294,4939.623685536225,92.91128,92.09716,4203.942090988159,100,494.05,0.0050010295,365,-46.73436
10760581,[ 0.111 -0.219  0.027 ...  0.182  0.574 -1.172],-0.0005566406,1.0235696,-4890.727,1.0091915,0.001272715,109.06006,699.8656,2.4165592,1.4355994,0.12727152,36600,-49.154213,0.010091915,0.014355994,0.7462847,4890.726271032068,98.43444,97.69731,4216.051437616348,100,489.16,0.007462847,366,-47.31299
10808450,[ 0.111 -0.219  0.027 ...  0.182  0.574 -1.172],-0.00010253906,2.149806,-4785.5254,1.2290709,0.012749212,214.25195,977.66284,45.130196,7.798856,1.2749212,36700,-48.096436,0.012290709,0.07798856,0.078831926,4785.52500423231,48.16952,46.515823,4226.530811548233,100,478.69,0.0007883192,367,-25.389702
10855445,[ 0.111 -0.219  0.027 ...  0.182  0.573 -1.169],0.000107421874,3.328305,-4698.4404,1.3256445,0.022674264,301.35352,1186.6615,96.48168,19.11617,2.2674265,36800,-47.220978,0.013256445,0.1911617,0.01425307,4698.440337730909,25.473932,30.045322,4237.237194776535,100,469.95,0.0001425307,368,10.333191
10902247,[ 0.111 -0.219  0.027 ...  0.182  0.573 -1.175],0.00021972656,3.5464306,-4678.629,1.2602748,0.0212589,321.1499,1185.0692,105.0596,20.9836,2.1258898,36900,-47.021774,0.012602749,0.209836,0.02133178,4678.628906808462,26.004757,28.197365,4248.975370645523,100,468.02,0.00021331779,369,16.507942
