VarJ,MaxNormIw,BatchSize,VarNormIw,Delta,AvgRet,ESSRenyi,AvgEpLen,MinVanillaIw,MaxVanillaIw,AvgNormIw,EpsThisIter,AvgDiscRet,VarDiscRet,VarVanillaIw,MinNormIw,VarRet,VanillaAvgRet,eRenyi2,IterType,AvgVanillaIw,Bound,J,ESSClassic
61.3079,0.01,200,3.50449e-18,0.4,-76.2928661199,200.0,107.28,1.0,1.0,0.01,100,-76.2928661199,3796.6293028,,0.01,3796.6293028,-76.2928661199,1.0,2,1.0,-127.382,-76.2929,100.0
48.3092,0.00871909,200,4.83112e-06,0.4,-87.4429806741,167.482950441,120.49,0.00740585,1.73297,0.005,100,-87.4429806741,7127.20871568,0.190848,3.7261e-05,7127.20871568,-87.4429806741,1.19415,1,0.99378,-114.048,-74.5713,167.745970781
84.5142,0.01,200,3.50449e-18,0.4,-87.499006076,200.0,119.96,1.0,1.0,0.01,100,-87.499006076,7214.78908206,,0.01,7214.78908206,-87.499006076,1.0,2,1.0,-138.588,-87.499,100.0
65.4877,0.0141234,200,1.71827e-06,0.4,-76.6287226126,190.630295612,107.85,0.669634,2.88766,0.005,100,-76.6287226126,3801.38579367,0.0718295,0.00327515,3801.38579367,-76.6287226126,1.04915,1,1.02229,-117.11,-80.107,187.198057012
70.1027,0.01,200,3.50449e-18,0.4,-78.753271382,200.0,109.52,1.0,1.0,0.01,100,-78.753271382,4964.0237184,,0.01,4964.0237184,-78.753271382,1.0,2,1.0,-129.843,-78.7533,100.0
72.6703,0.00631749,200,4.16045e-07,0.4,-83.2237531801,196.579465262,115.27,0.620967,1.23787,0.005,100,-83.2237531801,6091.34279791,0.0159736,0.00316911,6091.34279791,-83.2237531801,1.0174,1,0.979717,-116.8,-80.3618,196.742198025
61.1199,0.01,200,3.50449e-18,0.4,-76.0218161628,200.0,107.25,1.0,1.0,0.01,100,-76.0218161628,3773.37423952,,0.01,3773.37423952,-76.0218161628,1.0,2,1.0,-127.109,-76.0218,100.0
59.3773,0.00770753,200,8.29785e-07,0.4,-77.8798719718,192.766207141,109.02,0.440942,1.52789,0.005,100,-77.8798719718,4966.44699668,0.0326078,0.00222435,4966.44699668,-77.8798719718,1.03753,1,0.99117,-112.433,-75.6356,193.606177298
70.1101,0.01,200,3.50449e-18,0.4,-78.3938389693,200.0,109.39,1.0,1.0,0.01,100,-78.3938389693,4965.08030807,,0.01,4965.08030807,-78.3938389693,1.0,2,1.0,-129.483,-78.3938,100.0
67.0987,0.0104678,200,1.54312e-06,0.4,-87.7446729751,186.330593997,121.03,0.441847,2.08517,0.005,100,-87.7446729751,7144.61368599,0.0612302,0.00221814,7144.61368599,-87.7446729751,1.07336,1,0.995986,-117.617,-80.1894,188.427472972
51.0407,0.01,200,3.50449e-18,0.4,-71.8856850472,200.0,101.87,1.0,1.0,0.01,100,-71.8856850472,2631.4644546,,0.01,2631.4644546,-71.8856850472,1.0,2,1.0,-122.971,-71.8857,100.0
51.2617,0.00804898,200,2.63967e-06,0.4,-79.4656211646,183.00725802,111.3,0.170291,1.5839,0.005,100,-79.4656211646,4926.39496952,0.102217,0.000865379,4926.39496952,-79.4656211646,1.09285,1,0.983911,-110.131,-72.3658,180.985817832
36.9845,0.01,200,3.50449e-18,0.4,-70.7945811942,200.0,101.59,1.0,1.0,0.01,100,-70.7945811942,1381.6694812,,0.01,1381.6694812,-70.7945811942,1.0,2,1.0,-121.884,-70.7946,100.0
48.2477,0.00794451,200,2.2909e-06,0.4,-86.9626355395,181.539301882,119.7,0.155528,1.63139,0.005,100,-86.9626355395,7151.76373553,0.0966017,0.000757389,7151.76373553,-86.9626355395,1.10169,1,1.02674,-112.666,-74.7478,183.288176559
50.8955,0.01,200,3.50449e-18,0.4,-73.2949312532,200.0,103.87,1.0,1.0,0.01,100,-73.2949312532,2616.52064762,,0.01,2616.52064762,-73.2949312532,1.0,2,1.0,-124.383,-73.2949,100.0
75.4849,0.00936121,200,3.548e-06,0.4,-103.318617875,174.422379506,137.93,0.0185,1.88039,0.005,100,-103.318617875,12397.8410077,0.143157,9.20993e-05,12397.8410077,-103.318617875,1.14664,1,1.00435,-120.736,-82.0527,175.252546716
61.3546,0.01,200,3.50449e-18,0.4,-75.1831636301,200.0,104.96,1.0,1.0,0.01,100,-75.1831636301,3802.41513812,,0.01,3802.41513812,-75.1831636301,1.0,2,1.0,-126.273,-75.1832,100.0
64.1216,0.00795432,200,3.99285e-06,0.4,-85.2276651421,172.335235122,116.9,0.0522244,1.58631,0.005,100,-85.2276651421,7242.24359625,0.158802,0.000261871,7242.24359625,-85.2276651421,1.16053,1,0.99714,-114.926,-76.0083,172.575147463
69.9627,0.01,200,3.50449e-18,0.4,-78.6769214596,200.0,109.62,1.0,1.0,0.01,100,-78.6769214596,4944.21559069,,0.01,4944.21559069,-78.6769214596,1.0,2,1.0,-129.766,-78.6769,100.0
47.6828,0.00910585,200,1.92521e-06,0.4,-73.3553497624,187.03978265,104.01,0.0978455,1.80509,0.005,100,-73.3553497624,2586.41410177,0.0756543,0.000493587,2586.41410177,-73.3553497624,1.06929,1,0.991168,-109.875,-72.5191,185.765948012
70.155,0.01,200,3.50449e-18,0.4,-76.5634552749,200.0,107.4,1.0,1.0,0.01,100,-76.5634552749,4971.44028002,,0.01,4971.44028002,-76.5634552749,1.0,2,1.0,-127.652,-76.5635,100.0
43.109,0.00596038,200,7.12473e-07,0.4,-62.9634358966,193.676755268,90.78,0.211142,1.21582,0.005,100,-62.9634358966,182.949192179,0.0296454,0.0010351,182.949192179,-62.9634358966,1.03265,1,1.01992,-104.706,-67.996,194.485066232
69.897,0.01,200,3.50449e-18,0.4,-79.6869633298,200.0,110.93,1.0,1.0,0.01,100,-79.6869633298,4934.94565672,,0.01,4934.94565672,-79.6869633298,1.0,2,1.0,-130.776,-79.687,100.0
42.3415,0.00680512,200,8.75476e-07,0.4,-64.9995432355,192.898723323,94.6,0.133494,1.36204,0.005,100,-64.9995432355,119.970269367,0.0350713,0.000666971,119.970269367,-64.9995432355,1.03681,1,1.00075,-107.603,-70.8186,193.265866468
60.872,0.01,200,3.50449e-18,0.4,-76.5776544893,200.0,107.92,1.0,1.0,0.01,100,-76.5776544893,3742.83366828,,0.01,3742.83366828,-76.5776544893,1.0,2,1.0,-127.667,-76.5777,100.0
47.3355,0.00783662,200,1.78051e-06,0.4,-76.5417356867,186.571080754,107.27,0.2409,1.53742,0.005,100,-76.5417356867,3750.11951097,0.0685287,0.00122793,3750.11951097,-76.5417356867,1.07198,1,0.980922,-111.033,-73.6298,186.764947324
95.9401,0.01,200,3.50449e-18,0.4,-94.2935893594,200.0,128.0,1.0,1.0,0.01,100,-94.2935893594,9297.48622597,,0.01,9297.48622597,-94.2935893594,1.0,2,1.0,-145.383,-94.2936,100.0
85.6556,0.0083203,200,3.26371e-06,0.4,-89.5113457114,175.871628887,122.21,0.0238826,1.67679,0.005,100,-89.5113457114,8313.69637218,0.132553,0.000118506,8313.69637218,-89.5113457114,1.13719,1,1.00765,-126.226,-87.7021,177.00758029
70.1826,0.01,200,3.50449e-18,0.4,-79.2173046356,200.0,110.63,1.0,1.0,0.01,100,-79.2173046356,4975.34725119,,0.01,4975.34725119,-79.2173046356,1.0,2,1.0,-130.311,-79.2173,100.0
66.3005,0.00812651,200,5.65194e-06,0.4,-86.3909628989,169.057861946,119.39,0.0136255,1.56357,0.005,100,-86.3909628989,7166.92290449,0.20923,7.08172e-05,7166.92290449,-86.3909628989,1.18303,1,0.962019,-116.034,-76.7383,163.272312069
77.6036,0.01,200,3.50449e-18,0.4,-83.3027019237,200.0,115.13,1.0,1.0,0.01,100,-83.3027019237,6083.15298462,,0.01,6083.15298462,-83.3027019237,1.0,2,1.0,-134.389,-83.3027,100.0
67.5155,0.0101655,200,1.14611e-06,0.4,-77.7830818462,191.546707476,108.48,0.604247,2.01083,0.005,100,-77.7830818462,4969.52255575,0.0448454,0.00305469,4969.52255575,-77.7830818462,1.04413,1,0.989046,-115.773,-78.8591,191.275056038
70.0357,0.01,200,3.50449e-18,0.4,-78.7606324957,200.0,110.0,1.0,1.0,0.01,100,-78.7606324957,4954.55033884,,0.01,4954.55033884,-78.7606324957,1.0,2,1.0,-129.85,-78.7606,100.0
42.2611,0.0103243,200,1.25748e-05,0.4,-87.6067837168,132.240405974,120.34,0.00165927,2.11735,0.005,100,-87.6067837168,7164.8540095,0.528886,8.0907e-06,7164.8540095,-87.6067837168,1.5124,1,1.02542,-117.372,-72.9446,133.290876264
77.8449,0.01,200,3.50449e-18,0.4,-81.4899673703,200.0,112.75,1.0,1.0,0.01,100,-81.4899673703,6121.03812575,,0.01,6121.03812575,-81.4899673703,1.0,2,1.0,-132.579,-81.49,100.0
68.7833,0.0109036,200,1.34102e-06,0.4,-81.7071958013,189.932538986,113.18,0.78707,2.17759,0.005,100,-81.7071958013,6115.28482069,0.0534874,0.003941,6115.28482069,-81.7071958013,1.05301,1,0.998568,-116.531,-79.4608,189.866310525
14.1042,0.01,200,3.50449e-18,0.4,-66.686156237,200.0,95.98,1.0,1.0,0.01,100,-66.686156237,200.936560411,,0.01,200.936560411,-66.686156237,1.0,2,1.0,-80.466,-66.6862,100.0
57.2045,0.00865103,200,5.16735e-07,0.4,-85.8070859839,195.578379151,117.38,0.441182,1.70893,0.005,100,-85.8070859839,7245.08485995,0.0201643,0.00223337,7245.08485995,-85.8070859839,1.02261,1,0.987706,-111.934,-75.4021,195.969750514
84.7668,0.01,200,3.50449e-18,0.4,-84.0165470904,200.0,115.26,1.0,1.0,0.01,100,-84.0165470904,7257.98567818,,0.01,7257.98567818,-84.0165470904,1.0,2,1.0,-135.105,-84.0165,100.0
74.6389,0.0095071,200,6.25111e-07,0.4,-78.5813481253,195.176570458,109.15,0.622998,1.89838,0.005,100,-78.5813481253,4964.05242326,0.0249245,0.00311998,4964.05242326,-78.5813481253,1.02471,1,0.998401,-116.946,-80.3774,195.144915901
60.9892,0.01,200,3.50449e-18,0.4,-74.5060677755,200.0,104.84,1.0,1.0,0.01,100,-74.5060677755,3757.25499713,,0.01,3757.25499713,-74.5060677755,1.0,2,1.0,-125.595,-74.5061,100.0
65.299,0.00792389,200,3.7664e-06,0.4,-91.7208737741,174.893417714,125.9,0.0545388,1.55561,0.005,100,-91.7208737741,8197.96835334,0.145162,0.000277807,8197.96835334,-91.7208737741,1.14355,1,0.981596,-117.284,-78.6522,173.927797782
90.4393,0.01,200,3.50449e-18,0.4,-90.2908017612,200.0,123.42,1.0,1.0,0.01,100,-90.2908017612,8261.88749031,,0.01,8261.88749031,-90.2908017612,1.0,2,1.0,-141.38,-90.2908,100.0
60.6788,0.00705815,200,8.9114e-07,0.4,-65.3027259123,194.065020488,93.95,0.464894,1.41973,0.005,100,-65.3027259123,138.653801319,0.0360559,0.0023112,138.653801319,-65.3027259123,1.03058,1,1.00574,-113.128,-76.4539,193.14946235
77.8719,0.01,200,3.50449e-18,0.4,-81.4168453662,200.0,112.46,1.0,1.0,0.01,100,-81.4168453662,6125.28862298,,0.01,6125.28862298,-81.4168453662,1.0,2,1.0,-132.506,-81.4168,100.0
70.2127,0.01137,200,9.49255e-07,0.4,-81.649236979,194.416741063,113.78,0.687393,2.27525,0.005,100,-81.649236979,4926.5923281,0.0380124,0.00343506,4926.5923281,-81.649236979,1.02872,1,1.00056,-117.192,-80.5514,192.718959468
69.9686,0.01,200,3.50449e-18,0.4,-80.9674648766,200.0,112.97,1.0,1.0,0.01,100,-80.9674648766,4945.05697569,,0.01,4945.05697569,-80.9674648766,1.0,2,1.0,-132.057,-80.9675,100.0
63.5008,0.0107583,200,2.11389e-06,0.4,-82.222921271,185.940560964,113.9,0.196411,2.18222,0.005,100,-82.222921271,6096.74917564,0.0869741,0.000968306,6096.74917564,-82.222921271,1.07561,1,1.0142,-115.284,-77.8172,184.479244883
69.4209,0.01,200,3.50449e-18,0.4,-82.4926746725,200.0,114.88,1.0,1.0,0.01,100,-82.4926746725,4867.93437088,,0.01,4867.93437088,-82.4926746725,1.0,2,1.0,-133.579,-82.4927,100.0
61.0616,0.00900173,200,1.89426e-06,0.4,-77.1020636863,186.098095517,107.25,0.130066,1.78603,0.005,100,-77.1020636863,4959.22166505,0.0745701,0.000655542,4959.22166505,-77.1020636863,1.0747,1,0.992049,-114.624,-77.1738,185.978738147
101.565,0.01,200,3.50449e-18,0.4,-95.6609791607,200.0,129.61,1.0,1.0,0.01,100,-95.6609791607,10419.7056911,,0.01,10419.7056911,-95.6609791607,1.0,2,1.0,-146.749,-95.661,100.0
68.4635,0.00946094,200,7.31342e-06,0.4,-86.0776785052,153.549625901,117.73,0.00440268,1.93627,0.005,100,-86.0776785052,7196.31574427,0.306326,2.15122e-05,7196.31574427,-86.0776785052,1.30251,1,1.0233,-121.616,-80.387,154.909833067
84.7275,0.01,200,3.50449e-18,0.4,-87.5388111229,200.0,120.82,1.0,1.0,0.01,100,-87.5388111229,7251.25807428,,0.01,7251.25807428,-87.5388111229,1.0,2,1.0,-138.628,-87.5388,100.0
