InitialReturnMax,EpLenMean,TimeElapsed,ReturnMeanIW,J_sample_variance,InitialReturnStd,EpThisIter,EpisodesSoFar,EmpiricalD2,InitialReturnMin,InitialBound,Weights,EpRewMean,TimestepsSoFar,Bound,InitialReturnMean,Iteration
6.945671,42.73,1933.539078950882,0.03317504,3.975469,1.8858387,100,47900,1.0003062,-2.1142426,-330.05698,[ 0.636 -0.551  0.246  0.363  0.011],-138.88736884795068,1996333,-330.0376,7.93457e-06,479
5.4682007,43.55,1937.45015335083,0.105589524,3.6213691,1.8528192,100,48000,1.001258,-2.2674713,-316.4324,[ 0.637 -0.55   0.247  0.363  0.011],-139.48684124842524,2000688,-316.37784,-8.7738035e-06,480
4.058586,37.34,1941.128984451294,0.15852417,3.81963,1.5898485,100,48100,1.001643,-2.0260544,-310.96002,[ 0.638 -0.549  0.247  0.363  0.011],-133.46487871563323,2004422,-310.88205,2.1362305e-06,481
5.483696,39.47,1944.7681093215942,0.0025081062,3.081758,1.7551323,100,48200,1.0000037,-2.073288,-311.38226,[ 0.64  -0.547  0.247  0.363  0.011],-135.5312008945191,2008369,-311.38022,-6.8664554e-07,482
6.5242233,38.82,1947.5935277938843,0.03912987,2.4746857,1.5126352,100,48300,1.0001578,-2.0154343,-319.7095,[ 0.64  -0.547  0.247  0.363  0.011],-135.07167054001437,2012251,-319.6898,-6.1035157e-06,483
7.1457596,41.76,1951.2050993442535,0.011368246,3.8120074,1.9233011,100,48400,1.0000262,-2.3129883,-318.70828,[ 0.639 -0.547  0.247  0.364  0.011],-137.5467978279476,2016427,-318.70074,2.1362305e-06,484
4.8430786,39.99,1954.3324003219604,0.06957042,2.8103848,1.5945734,100,48500,1.0006543,-2.0543213,-326.0984,[ 0.639 -0.547  0.248  0.364  0.011],-136.18597794911656,2020426,-326.0595,-5.4931643e-06,485
5.523247,37.53,1958.4094800949097,0.042279087,3.4948626,1.8390002,100,48600,1.000258,-2.4030533,-319.9468,[ 0.639 -0.549  0.247  0.364  0.011],-133.49701846168614,2024179,-319.92456,-5.264282e-06,486
5.1328964,45.08,1962.3598356246948,0.013130774,3.0841255,1.7593547,100,48700,1.0000811,-2.1680374,-322.06467,[ 0.638 -0.549  0.247  0.364  0.011],-141.07834821128165,2028687,-322.05576,1.2207031e-06,487
6.910507,40.91,1966.283529996872,0.16651997,3.545968,1.7245575,100,48800,1.0015273,-2.1866074,-317.03796,[ 0.637 -0.55   0.247  0.364  0.011],-137.05750293627983,2032778,-316.9494,-6.942749e-06,488
6.0127945,45.73,1970.7838716506958,0.13205013,3.7801054,1.8622724,100,48900,1.0014603,-2.24337,-321.4754,[ 0.635 -0.552  0.247  0.365  0.01 ],-141.78072570581898,2037351,-321.40344,1.5258789e-06,489
7.2491074,39.33,1975.3541946411133,0.008359188,3.6220484,1.8647851,100,49000,1.0000465,-2.009674,-315.47394,[ 0.634 -0.553  0.246  0.365  0.01 ],-135.4809572697977,2041284,-315.46912,-4.119873e-06,490
4.8364944,39.12,1979.1535215377808,0.017903771,2.7157106,1.6063615,100,49100,1.0000386,-2.154396,-315.8001,[ 0.634 -0.554  0.246  0.365  0.01 ],-135.26194005271194,2045196,-315.78928,1.3198853e-05,491
6.8038483,37.31,1982.6023652553558,0.098404266,3.6424978,1.7767234,100,49200,1.0005124,-2.0377655,-313.36243,[ 0.634 -0.554  0.247  0.365  0.01 ],-133.44678424072308,2048927,-313.31174,-5.41687e-06,492
4.1558075,42.21,1986.164392232895,0.12232586,2.907719,1.6089469,100,49300,1.00116,-2.469345,-321.27054,[ 0.635 -0.553  0.247  0.364  0.009],-138.09734184171745,2053148,-321.2056,-4.043579e-06,493
5.2402954,38.65,1990.487169265747,0.1487346,3.0048776,1.5716183,100,49400,1.0015159,-1.8312149,-317.038,[ 0.633 -0.554  0.246  0.363  0.01 ],-135.0589869732362,2057013,-316.95804,3.890991e-06,494
6.2073746,40.94,1994.6890997886658,0.027426282,3.8778033,1.8830878,100,49500,1.0001892,-2.6228256,-318.70828,[ 0.635 -0.553  0.247  0.364  0.009],-136.68567630618304,2061107,-318.69266,9.155273e-07,495
8.423271,41.11,1998.1987209320068,0.029803604,3.3342285,1.7263004,100,49600,1.0000783,-2.267784,-322.43756,[ 0.636 -0.552  0.247  0.363  0.01 ],-136.85510756894985,2065218,-322.42188,,496
7.6755447,37.19,2001.4079720973969,0.02390017,3.7620873,1.9121176,100,49700,1.0000962,-2.102768,-320.6297,[ 0.635 -0.553  0.247  0.363  0.01 ],-133.35926400408783,2068937,-320.61563,-2.0599366e-06,497
4.268471,37.64,2004.909660577774,0.098420754,3.061914,1.6005185,100,49800,1.0006688,-1.9677963,-314.09644,[ 0.635 -0.553  0.247  0.363  0.01 ],-133.80602992767203,2072701,-314.04886,1.4495849e-06,498
6.1085205,40.8,2008.905600309372,0.10650376,3.812236,1.8604409,100,49900,1.0007105,-2.386032,-324.23062,[ 0.637 -0.552  0.247  0.362  0.01 ],-136.75264004177114,2076781,-324.1719,-9.9182125e-06,499
