AvgNormIw,VarRet,Delta,ESSClassic,VarDiscRet,VarJ,AvgEpLen,MaxNormIw,J,AvgVanillaIw,MinVanillaIw,EpsThisIter,VanillaAvgRet,AvgRet,MinNormIw,Bound,ESSRenyi,IterType,BatchSize,AvgDiscRet,VarNormIw,eRenyi2,MaxVanillaIw,VarVanillaIw
0.009999998,0.09989197431062306,0.85,100.0,0.09989197431062306,0.31448326,500.0,0.01,4999.7427,1.0,1.0,100,4999.742961559499,4999.742961559499,0.01,4789.7007,500.0,2,500,4999.742961559499,3.5044917e-18,1.0,1.0,
0.0049999994,0.04518250248606413,0.85,200.00000010221265,0.04518250248606413,0.26816925,500.0,0.005,4999.753,1.0,1.0,100,4999.762793279516,4999.762793279516,0.005,4851.231,500.0,2,500,4999.762793279516,2.179301e-19,1.0,1.0,
0.0033333336,249978.09701845777,0.85,299.999969473632,249978.09701845777,288.18,495.01,0.0033333334,4983.096,1.0,1.0,100,4949.782685702231,4949.782685702231,0.0033333334,4861.8286,500.0,2,500,4949.782685702231,5.4391416e-20,1.0,1.0,
0.0024999997,249975.03193505353,0.85,400.0,249975.03193505353,352.6515,495.01,0.0025,4974.7603,1.0,1.0,100,4949.752195709704,4949.752195709704,0.0025,4869.7393,500.0,2,500,4949.752195709704,5.434597e-20,1.0,1.0,
0.002,0.053364403477141734,0.85,451.7623370790922,0.053364403477141734,101.73982,500.0,0.003221868,4993.5684,0.9955185,0.005154716,100,4999.746382992428,4999.746382992428,1.0355841e-05,4894.661,450.97691141913566,1,500,4999.746382992428,4.2796225e-07,1.1087042,1.6037146,0.10603376
0.009999998,0.05758621792441446,0.85,100.0,0.05758621792441446,0.23878078,500.0,0.01,4999.7188,1.0,1.0,100,4999.719303036507,4999.719303036507,0.01,4789.677,500.0,2,500,4999.719303036507,3.5044917e-18,1.0,1.0,
0.0049999994,0.055905045851746486,0.85,200.00000010221265,0.055905045851746486,0.23703028,500.0,0.005,4999.72,1.0,1.0,100,4999.722028807468,4999.722028807468,0.005,4851.198,500.0,2,500,4999.722028807468,2.179301e-19,1.0,1.0,
0.0033333336,0.05948442950016513,0.85,299.999969473632,0.05948442950016513,0.23941058,500.0,0.0033333334,4999.7314,1.0,1.0,100,4999.753209655282,4999.753209655282,0.0033333334,4878.464,500.0,2,500,4999.753209655282,5.4391416e-20,1.0,1.0,
0.0024999997,0.04393069696766963,0.85,400.0,0.04393069696766963,0.2327514,500.0,0.0025,4999.7417,1.0,1.0,100,4999.7724265460665,4999.7724265460665,0.0025,4894.7207,500.0,2,500,4999.7724265460665,5.434597e-20,1.0,1.0,
0.0020000003,0.03764241420615493,0.85,500.00000664260017,0.03764241420615493,0.22632752,500.0,0.002,4999.7524,1.0,1.0,100,4999.793726992579,4999.793726992579,0.002,4905.819,500.0,1,500,4999.793726992579,5.431875e-20,1.0,1.0,
0.009999998,0.06346027432595926,0.85,100.0,0.06346027432595926,0.25062945,500.0,0.01,4999.7485,1.0,1.0,100,4999.748869735406,4999.748869735406,0.01,4789.7065,500.0,2,500,4999.748869735406,3.5044917e-18,1.0,1.0,
0.0049999994,0.04949316821839051,0.85,200.00000010221265,0.04949316821839051,0.23703022,500.0,0.005,4999.7656,1.0,1.0,100,4999.782242350506,4999.782242350506,0.005,4851.2437,500.0,2,500,4999.782242350506,2.179301e-19,1.0,1.0,
0.0033333336,0.055058608967382155,0.85,299.999969473632,0.055058608967382155,0.23585375,500.0,0.0033333334,4999.7646,1.0,1.0,100,4999.764111906061,4999.764111906061,0.0033333334,4878.497,500.0,2,500,4999.764111906061,5.4391416e-20,1.0,1.0,
0.0024999997,0.03516680931384608,0.85,400.0,0.03516680931384608,0.22486007,500.0,0.0025,4999.772,1.0,1.0,100,4999.792222035745,4999.792222035745,0.0025,4894.751,500.0,2,500,4999.792222035745,5.434597e-20,1.0,1.0,
0.0019999999,0.05059961663113521,0.85,499.9987226872598,0.05059961663113521,0.22454822,500.0,0.0020086986,4999.778,1.0001639,0.9937949,100,4999.795065700637,4999.795065700637,0.001987264,4905.844,499.99809265864315,1,500,4999.795065700637,1.0586246e-11,1.0000038,1.004514,2.647423e-06
0.009999998,0.05495600569687174,0.85,100.0,0.05495600569687174,0.23324442,500.0,0.01,4999.772,1.0,1.0,100,4999.771949997692,4999.771949997692,0.01,4789.73,500.0,2,500,4999.771949997692,3.5044917e-18,1.0,1.0,
0.0049999994,0.05897955411268424,0.85,200.00000010221265,0.05897955411268424,0.23760597,500.0,0.005,4999.78,1.0,1.0,100,4999.787826853789,4999.787826853789,0.005,4851.258,500.0,2,500,4999.787826853789,2.179301e-19,1.0,1.0,
0.0033333336,0.045353569823318,0.85,299.999969473632,0.045353569823318,0.22944658,500.0,0.0033333334,4999.775,1.0,1.0,100,4999.76585395063,4999.76585395063,0.0033333334,4878.5073,500.0,2,500,4999.76585395063,5.4391416e-20,1.0,1.0,
0.0024999997,0.05486589827809327,0.85,400.0,0.05486589827809327,0.23036438,500.0,0.0025,4999.776,1.0,1.0,100,4999.778632884366,4999.778632884366,0.0025,4894.755,500.0,2,500,4999.778632884366,5.434597e-20,1.0,1.0,
0.002,249979.96921206475,0.85,486.55994348127433,249979.96921206475,161.92952,495.01,0.002930825,4992.543,1.0031395,0.46181688,100,4949.801341885924,4949.801341885924,0.00092074304,4897.3496,486.8527367927552,1,500,4949.801341885924,1.1071151e-07,1.0270046,1.4700133,0.027851941
0.009999998,0.04874250237505046,0.85,100.0,0.04874250237505046,0.21966761,500.0,0.01,4999.776,1.0,1.0,100,4999.7758247366155,4999.7758247366155,0.01,4789.734,500.0,2,500,4999.7758247366155,3.5044917e-18,1.0,1.0,
0.0049999994,0.035199471714281276,0.85,200.00000010221265,0.035199471714281276,0.20410146,500.0,0.005,4999.786,1.0,1.0,100,4999.797054298305,4999.797054298305,0.005,4851.264,500.0,2,500,4999.797054298305,2.179301e-19,1.0,1.0,
0.0033333336,0.04002700822878392,0.85,299.999969473632,0.04002700822878392,0.20247476,500.0,0.0033333334,4999.79,1.0,1.0,100,4999.795210725978,4999.795210725978,0.0033333334,4878.5225,500.0,2,500,4999.795210725978,5.4391416e-20,1.0,1.0,
0.0024999997,0.04229637816146856,0.85,400.0,0.04229637816146856,0.20365071,500.0,0.0025,4999.7803,1.0,1.0,100,4999.752336638704,4999.752336638704,0.0025,4894.7593,500.0,2,500,4999.752336638704,5.434597e-20,1.0,1.0,
0.002,0.04004749439044238,0.85,499.9927167487678,0.04004749439044238,0.20267542,500.0,0.0020152496,4999.787,1.0001988,0.98405945,100,4999.812125564285,4999.812125564285,0.0019677277,4905.853,499.9931455598188,1,500,4999.812125564285,5.860183e-11,1.0000137,1.0078251,1.4656298e-05
0.009999998,0.034431835431937334,0.85,100.0,0.034431835431937334,0.18464214,500.0,0.01,4999.8223,1.0,1.0,100,4999.822470198811,4999.822470198811,0.01,4789.7803,500.0,2,500,4999.822470198811,3.5044917e-18,1.0,1.0,
0.0049999994,0.047465638999201074,0.85,200.00000010221265,0.047465638999201074,0.2044006,500.0,0.005,4999.787,1.0,1.0,100,4999.752117287625,4999.752117287625,0.005,4851.265,500.0,2,500,4999.752117287625,2.179301e-19,1.0,1.0,
0.0033333336,0.04813038589906318,0.85,299.999969473632,0.04813038589906318,0.20954883,500.0,0.0033333334,4999.778,1.0,1.0,100,4999.759061103629,4999.759061103629,0.0033333334,4878.5103,500.0,2,500,4999.759061103629,5.4391416e-20,1.0,1.0,
0.0024999997,0.0422776762664419,0.85,400.0,0.0422776762664419,0.2083597,500.0,0.0025,4999.7803,1.0,1.0,100,4999.787173257813,4999.787173257813,0.0025,4894.7593,500.0,2,500,4999.787173257813,5.434597e-20,1.0,1.0,
0.0020000003,0.0554173317471581,0.85,500.00000664260017,0.0554173317471581,0.21378298,500.0,0.002,4999.781,1.0,1.0,100,4999.780612458799,4999.780612458799,0.002,4905.847,500.0,1,500,4999.780612458799,5.431875e-20,1.0,1.0,
0.009999998,0.04126664478874633,0.85,100.0,0.04126664478874633,0.20215608,500.0,0.01,4999.774,1.0,1.0,100,4999.773982033336,4999.773982033336,0.01,4789.732,500.0,2,500,4999.773982033336,3.5044917e-18,1.0,1.0,
0.0049999994,0.03128963563728078,0.85,200.00000010221265,0.03128963563728078,0.19083497,500.0,0.005,4999.796,1.0,1.0,100,4999.818461963646,4999.818461963646,0.005,4851.274,500.0,2,500,4999.818461963646,2.179301e-19,1.0,1.0,
0.0033333336,0.04220225165463313,0.85,299.999969473632,0.04220225165463313,0.19565855,500.0,0.0033333334,4999.7905,1.0,1.0,100,4999.777506364766,4999.777506364766,0.0033333334,4878.523,500.0,2,500,4999.777506364766,5.4391416e-20,1.0,1.0,
0.0024999997,0.03481063979943851,0.85,400.0,0.03481063979943851,0.19320199,500.0,0.0025,4999.7905,1.0,1.0,100,4999.792019976905,4999.792019976905,0.0025,4894.7695,500.0,2,500,4999.792019976905,5.434597e-20,1.0,1.0,
0.0020000003,0.04627212959599346,0.85,500.00000664260017,0.04627212959599346,0.19795877,500.0,0.002,4999.797,1.0,1.0,100,4999.8224215237315,4999.8224215237315,0.002,4905.8633,500.0,1,500,4999.8224215237315,5.431875e-20,1.0,1.0,
0.009999998,0.03531157598934521,0.85,100.0,0.03531157598934521,0.18697898,500.0,0.01,4999.8086,1.0,1.0,100,4999.8090382277005,4999.8090382277005,0.01,4789.7666,500.0,2,500,4999.8090382277005,3.5044917e-18,1.0,1.0,
0.0049999994,0.04758246839229931,0.85,200.00000010221265,0.04758246839229931,0.20282978,500.0,0.005,4999.7983,1.0,1.0,100,4999.788311651978,4999.788311651978,0.005,4851.2764,500.0,2,500,4999.788311651978,2.179301e-19,1.0,1.0,
0.0033333336,0.04110791095560506,0.85,299.999969473632,0.04110791095560506,0.2025426,500.0,0.0033333334,4999.7954,1.0,1.0,100,4999.78683885414,4999.78683885414,0.0033333334,4878.528,500.0,2,500,4999.78683885414,5.4391416e-20,1.0,1.0,
0.0024999997,0.04254730390405647,0.85,400.0,0.04254730390405647,0.20333561,500.0,0.0025,4999.791,1.0,1.0,100,4999.778794648262,4999.778794648262,0.0025,4894.77,500.0,2,500,4999.778794648262,5.434597e-20,1.0,1.0,
0.002,0.0441714418713576,0.85,499.9992702218613,0.0441714418713576,0.20440115,500.0,0.0020080002,4999.792,0.99999005,0.99618495,100,4999.794778097638,4999.794778097638,0.0019923898,4905.8584,499.9984502840391,1,500,4999.794778097638,5.5768983e-12,1.0000031,1.00399,1.3941946e-06
0.009999998,0.03969073722885658,0.85,100.0,0.03969073722885658,0.19822004,500.0,0.01,4999.809,1.0,1.0,100,4999.808990954536,4999.808990954536,0.01,4789.767,500.0,2,500,4999.808990954536,3.5044917e-18,1.0,1.0,
0.0049999994,0.04557218177270028,0.85,200.00000010221265,0.04557218177270028,0.20923823,500.0,0.005,4999.769,1.0,1.0,100,4999.729584036161,4999.729584036161,0.005,4851.247,500.0,2,500,4999.729584036161,2.179301e-19,1.0,1.0,
0.0033333336,0.047262585882709256,0.85,299.999969473632,0.047262585882709256,0.21165878,500.0,0.0033333334,4999.772,1.0,1.0,100,4999.777371523398,4999.777371523398,0.0033333334,4878.5044,500.0,2,500,4999.777371523398,5.4391416e-20,1.0,1.0,
0.0024999997,0.04428479909270439,0.85,400.0,0.04428479909270439,0.211119,500.0,0.0025,4999.7734,1.0,1.0,100,4999.778790744011,4999.778790744011,0.0025,4894.7524,500.0,2,500,4999.778790744011,5.434597e-20,1.0,1.0,
0.0019999999,249978.22736672798,0.85,476.41017279195967,249978.22736672798,96.880264,495.01,0.0029214374,4995.441,0.9958563,0.11580765,100,4949.784000419582,4949.784000419582,0.00023257906,4899.254,476.8495196322363,1,500,4949.784000419582,1.9845962e-07,1.0485488,1.4546659,0.049204573
0.009999998,0.0345068743020871,0.85,100.0,0.0345068743020871,0.1848349,500.0,0.01,4999.815,1.0,1.0,100,4999.814574606506,4999.814574606506,0.01,4789.773,500.0,2,500,4999.814574606506,3.5044917e-18,1.0,1.0,
0.0049999994,0.038114383385819975,0.85,200.00000010221265,0.038114383385819975,0.18961579,500.0,0.005,4999.812,1.0,1.0,100,4999.809584379887,4999.809584379887,0.005,4851.29,500.0,2,500,4999.809584379887,2.179301e-19,1.0,1.0,
0.0033333336,0.039955183623858574,0.85,299.999969473632,0.039955183623858574,0.19299935,500.0,0.0033333334,4999.8057,1.0,1.0,100,4999.791225074919,4999.791225074919,0.0033333334,4878.538,500.0,2,500,4999.791225074919,5.4391416e-20,1.0,1.0,
0.0024999997,0.03979615212542885,0.85,400.0,0.03979615212542885,0.19453245,500.0,0.0025,4999.801,1.0,1.0,100,4999.787526513886,4999.787526513886,0.0025,4894.78,500.0,2,500,4999.787526513886,5.434597e-20,1.0,1.0,
0.0019999999,0.03937642080419294,0.85,499.999188943866,0.03937642080419294,0.19498959,500.0,0.0020051184,4999.803,0.999916,0.99050635,100,4999.807198337626,4999.807198337626,0.001981179,4905.8696,499.99958276783474,1,500,4999.807198337626,7.437244e-12,1.0000008,1.002475,1.8590022e-06
0.009999998,0.032944883309032884,0.85,100.0,0.032944883309032884,0.18059675,500.0,0.01,4999.8125,1.0,1.0,100,4999.812117758194,4999.812117758194,0.01,4789.7705,500.0,2,500,4999.812117758194,3.5044917e-18,1.0,1.0,
0.0049999994,0.04380215146022885,0.85,200.00000010221265,0.04380215146022885,0.19567454,500.0,0.005,4999.795,1.0,1.0,100,4999.777458248507,4999.777458248507,0.005,4851.273,500.0,2,500,4999.777458248507,2.179301e-19,1.0,1.0,
0.0033333336,0.03127701333999112,0.85,299.999969473632,0.03127701333999112,0.18954815,500.0,0.0033333334,4999.8013,1.0,1.0,100,4999.8139743457905,4999.8139743457905,0.0033333334,4878.5337,500.0,2,500,4999.8139743457905,5.4391416e-20,1.0,1.0,
0.0024999997,0.03944428251257127,0.85,400.0,0.03944428251257127,0.1924723,500.0,0.0025,4999.7905,1.0,1.0,100,4999.758876265233,4999.758876265233,0.0025,4894.7695,500.0,2,500,4999.758876265233,5.434597e-20,1.0,1.0,
0.0020000003,0.05762355992236942,0.85,500.00000664260017,0.05762355992236942,0.20260747,500.0,0.002,4999.7905,1.0,1.0,100,4999.786809801466,4999.786809801466,0.002,4905.857,500.0,1,500,4999.786809801466,5.431875e-20,1.0,1.0,
0.009999998,0.05397388037426977,0.85,100.0,0.05397388037426977,0.2311592,500.0,0.01,4999.778,1.0,1.0,100,4999.777941567511,4999.777941567511,0.01,4789.736,500.0,2,500,4999.777941567511,3.5044917e-18,1.0,1.0,
0.0049999994,0.051935691090724524,0.85,200.00000010221265,0.051935691090724524,0.22901635,500.0,0.005,4999.7734,1.0,1.0,100,4999.768851094929,4999.768851094929,0.005,4851.2515,500.0,2,500,4999.768851094929,2.179301e-19,1.0,1.0,
0.0033333336,0.03595332043939997,0.85,299.999969473632,0.03595332043939997,0.21657059,500.0,0.0033333334,4999.7793,1.0,1.0,100,4999.791238181969,4999.791238181969,0.0033333334,4878.5117,500.0,2,500,4999.791238181969,5.4391416e-20,1.0,1.0,
0.0024999997,0.04530764557314803,0.85,400.0,0.04530764557314803,0.21564753,500.0,0.0025,4999.785,1.0,1.0,100,4999.803822478494,4999.803822478494,0.0025,4894.764,500.0,2,500,4999.803822478494,5.434597e-20,1.0,1.0,
0.0020000003,0.043208619327126545,0.85,500.00000664260017,0.043208619327126545,0.21402961,500.0,0.002,4999.789,1.0,1.0,100,4999.80312571431,4999.80312571431,0.002,4905.8555,500.0,1,500,4999.80312571431,5.431875e-20,1.0,1.0,
0.009999998,0.04718748349074783,0.85,100.0,0.04718748349074783,0.21613573,500.0,0.01,4999.7676,1.0,1.0,100,4999.767870994692,4999.767870994692,0.01,4789.7256,500.0,2,500,4999.767870994692,3.5044917e-18,1.0,1.0,
0.0049999994,0.03781777785739702,0.85,200.00000010221265,0.03781777785739702,0.20519106,500.0,0.005,4999.7725,1.0,1.0,100,4999.777728100657,4999.777728100657,0.005,4851.2505,500.0,2,500,4999.777728100657,2.179301e-19,1.0,1.0,
0.0033333336,0.060747280037587406,0.85,299.999969473632,0.060747280037587406,0.21944709,500.0,0.0033333334,4999.7773,1.0,1.0,100,4999.786707629741,4999.786707629741,0.0033333334,4878.51,500.0,2,500,4999.786707629741,5.4391416e-20,1.0,1.0,
0.0024999997,0.04540190358466136,0.85,400.0,0.04540190358466136,0.21767367,500.0,0.0025,4999.7744,1.0,1.0,100,4999.764982167815,4999.764982167815,0.0025,4894.7534,500.0,2,500,4999.764982167815,5.434597e-20,1.0,1.0,
0.0020000003,0.07390395733138365,0.85,500.00000664260017,0.07390395733138365,0.22975104,500.0,0.002,4999.767,1.0,1.0,100,4999.735128151965,4999.735128151965,0.002,4905.8335,500.0,1,500,4999.735128151965,5.431875e-20,1.0,1.0,
0.009999998,249980.38097113266,0.85,100.0,249980.38097113266,497.47424,495.01,0.01,4949.805,1.0,1.0,100,4949.805358033455,4949.805358033455,0.01,4739.763,500.0,2,500,4949.805358033455,3.5044917e-18,1.0,1.0,
0.0049999994,0.03972654126788706,0.85,200.00000010221265,0.03972654126788706,352.65482,500.0,0.005,4974.8076,1.0,1.0,100,4999.81100239635,4999.81100239635,0.005,4826.2856,500.0,2,500,4999.81100239635,2.179301e-19,1.0,1.0,
0.0033333336,0.050387424930001055,0.85,299.999969473632,0.050387424930001055,288.1816,500.0,0.0033333334,4983.125,1.0,1.0,100,4999.7582803060905,4999.7582803060905,0.0033333334,4861.8574,500.0,2,500,4999.7582803060905,5.4391416e-20,1.0,1.0,
0.0024999997,0.06723390598797042,0.85,400.0,0.06723390598797042,249.67642,500.0,0.0025,4987.2812,1.0,1.0,100,4999.750159434789,4999.750159434789,0.0025,4882.2603,500.0,2,500,4999.750159434789,5.434597e-20,1.0,1.0,
