MaxVanillaIw,MaxNormIw,AvgEpLen,MinNormIw,J,EpsThisIter,VarRet,eRenyi2,AvgDiscRet,VarJ,AvgNormIw,Delta,VarDiscRet,IterType,ESSRenyi,VarVanillaIw,VanillaAvgRet,Bound,MinVanillaIw,VarNormIw,AvgRet,ESSClassic,AvgVanillaIw,BatchSize
1.0,0.005,500.0,0.005,-517.166,100,3190.73922404,1.0,-514.085605678,58.9524,0.005,0.3,3190.73922404,2,300.0,,-514.085605678,-591.849,1.0,2.1793e-19,-514.085605678,200.000000102,1.0,300
1.37773,0.00456728,500.0,0.00132358,-516.281,100,4414.73057074,1.03769,-521.431724154,61.1524,0.00333333,0.3,4414.73057074,1,289.104932177,0.0363951,-521.431724154,-578.398,0.399258,3.99976e-07,-521.431724154,289.60956324,1.0055,300
1.0,0.01,500.0,0.01,-513.617,100,4179.61034499,1.0,-513.616587784,64.3258,0.01,0.3,4179.61034499,2,300.0,,-513.616587784,-619.128,1.0,3.50449e-18,-513.616587784,100.0,1.0,300
1.0,0.005,500.0,0.005,-510.859,100,3847.42391583,1.0,-508.101510979,63.0951,0.005,0.3,3847.42391583,2,300.0,,-508.101510979,-585.467,1.0,2.1793e-19,-508.101510979,200.000000102,1.0,300
1.50032,0.00491254,500.0,0.00155077,-510.013,100,3754.36387544,1.0372,-516.047582885,63.0755,0.00333333,0.3,3754.36387544,1,289.239837314,0.0400018,-516.047582885,-576.174,0.473615,4.2887e-07,-516.047582885,288.886603241,1.01802,300
1.0,0.01,500.0,0.01,-515.034,100,3562.97114599,1.0,-515.033530282,59.3914,0.01,0.3,3562.97114599,2,300.0,,-515.033530282,-619.243,1.0,3.50449e-18,-515.033530282,100.0,1.0,300
1.0,0.005,500.0,0.005,-514.746,100,3391.85215118,1.0,-514.457593897,58.6747,0.005,0.3,3391.85215118,2,300.0,,-514.457593897,-588.433,1.0,2.1793e-19,-514.457593897,200.000000102,1.0,300
1.7314,0.00573743,500.0,0.00181026,-513.854,100,3455.01617912,1.02711,-517.009925793,58.1896,0.00333333,0.3,3455.01617912,1,292.081841055,0.0299571,-517.009925793,-575.179,0.546288,3.28957e-07,-517.009925793,291.401560375,1.00591,300
1.0,0.01,500.0,0.01,-523.187,100,5586.14797874,1.0,-523.186968825,74.3659,0.01,0.3,5586.14797874,2,300.0,,-523.186968825,-637.313,1.0,3.50449e-18,-523.186968825,100.0,1.0,300
1.0,0.005,500.0,0.005,-524.086,100,3880.34667677,1.0,-524.984296521,68.4596,0.005,0.3,3880.34667677,2,300.0,,-524.984296521,-604.785,1.0,2.1793e-19,-524.984296521,200.000000102,1.0,300
2.0758,0.0068699,500.0,0.00218986,-520.64,100,4215.12038452,1.02461,-518.368713774,67.1034,0.00333333,0.3,4215.12038452,1,292.793944617,0.0245687,-518.368713774,-587.337,0.661684,2.691e-07,-518.368713774,292.929157836,1.00719,300
1.0,0.01,500.0,0.01,-506.314,100,3481.208343,1.0,-506.313791611,58.706,0.01,0.3,3481.208343,2,300.0,,-506.313791611,-612.317,1.0,3.50449e-18,-506.313791611,100.0,1.0,300
1.0,0.005,500.0,0.005,-510.351,100,4239.66229507,1.0,-514.388049273,61.9526,0.005,0.3,4239.66229507,2,300.0,,-514.388049273,-585.306,1.0,2.1793e-19,-514.388049273,200.000000102,1.0,300
1.97334,0.00656195,500.0,0.00112395,-505.55,100,3561.46267361,1.05165,-505.047070595,62.1943,0.00333333,0.3,3561.46267361,1,285.266935476,0.0530803,-505.047070595,-568.312,0.337999,5.86943e-07,-505.047070595,284.995485656,1.00241,300
1.0,0.01,500.0,0.01,-518.129,100,4594.19661842,1.0,-518.129187778,67.4408,0.01,0.3,4594.19661842,2,300.0,,-518.129187778,-622.632,1.0,3.50449e-18,-518.129187778,100.0,1.0,300
1.0,0.005,500.0,0.005,-522.812,100,8893.93739902,1.0,-527.495613951,81.8447,0.005,0.3,8893.93739902,2,300.0,,-527.495613951,-648.489,1.0,2.1793e-19,-527.495613951,200.000000102,1.0,300
1.91054,0.00628704,500.0,0.00213543,-518.402,100,3440.27676699,1.02971,-518.790535743,71.2246,0.00333333,0.3,3440.27676699,1,291.343542353,0.0254828,-518.790535743,-622.53,0.648925,2.7595e-07,-518.790535743,292.753685416,1.01295,300
1.0,0.01,500.0,0.01,-525.93,100,3339.58226123,1.0,-525.929884412,57.4995,0.01,0.3,3339.58226123,2,300.0,,-525.929884412,-628.958,1.0,3.50449e-18,-525.929884412,100.0,1.0,300
1.0,0.005,500.0,0.005,-520.316,100,4117.3253116,1.0,-514.701182239,61.0139,0.005,0.3,4117.3253116,2,300.0,,-514.701182239,-597.302,1.0,2.1793e-19,-514.701182239,200.000000102,1.0,300
2.49548,0.0083587,500.0,0.00143638,-519.229,100,4171.68869777,1.02947,-522.600399751,63.8387,0.00333333,0.3,4171.68869777,1,291.411184103,0.035906,-522.600399751,-583.008,0.428828,4.02844e-07,-522.600399751,289.53745872,0.995162,300
1.0,0.01,500.0,0.01,-508.755,100,3321.29313289,1.0,-508.754917769,57.3418,0.01,0.3,3321.29313289,2,300.0,,-508.754917769,-622.56,1.0,3.50449e-18,-508.754917769,100.0,1.0,300
1.0,0.005,500.0,0.005,-505.213,100,3285.76397912,1.0,-501.671224692,57.2978,0.005,0.3,3285.76397912,2,300.0,,-501.671224692,-585.686,1.0,2.1793e-19,-501.671224692,200.000000102,1.0,300
252.784,0.43708,500.0,0.000339478,-454.983,100,2699.7548423,2.28947,-513.047093447,500.403,0.00333333,0.3,2699.7548423,1,131.034750642,212.706,-513.047093447,-554.402,0.196336,0.000635921,-513.047093447,5.1686603197,1.92782,300
1.0,0.01,500.0,0.01,-509.181,100,3986.59727139,1.0,-509.181270181,62.823,0.01,0.3,3986.59727139,2,300.0,,-509.181270181,-624.456,1.0,3.50449e-18,-509.181270181,100.0,1.0,300
1.0,0.005,500.0,0.005,-510.181,100,4346.01226227,1.0,-511.180075834,64.2311,0.005,0.3,4346.01226227,2,300.0,,-511.180075834,-591.692,1.0,2.1793e-19,-511.180075834,200.000000102,1.0,300
1.98401,0.00664429,500.0,0.00156616,-511.585,100,5567.87508376,1.0225,-519.112560207,67.628,0.00333333,0.3,5567.87508376,1,293.399924522,0.0285569,-519.112560207,-586.243,0.467659,3.20274e-07,-519.112560207,291.622117375,0.995345,300
1.0,0.01,500.0,0.01,-512.466,100,3688.35382884,1.0,-512.466493787,60.4274,0.01,0.3,3688.35382884,2,300.0,,-512.466493787,-616.689,1.0,3.50449e-18,-512.466493787,100.0,1.0,300
1.0,0.005,500.0,0.005,-513.271,100,3984.75420733,1.0,-514.074918471,61.6347,0.005,0.3,3984.75420733,2,300.0,,-514.074918471,-589.072,1.0,2.1793e-19,-514.074918471,200.000000102,1.0,300
4.53194,0.014899,500.0,0.00116636,-508.01,100,4441.63211736,1.08517,-511.66946016,66.9183,0.00333333,0.3,4441.63211736,1,276.453917086,0.134302,-511.66946016,-572.483,0.354781,1.45153e-06,-511.66946016,265.439177579,1.01393,300
1.0,0.01,500.0,0.01,-520.21,100,4191.02128189,1.0,-520.209543866,64.4136,0.01,0.3,4191.02128189,2,300.0,,-520.209543866,-624.453,1.0,3.50449e-18,-520.209543866,100.0,1.0,300
1.0,0.005,500.0,0.005,-521.255,100,3595.47870745,1.0,-522.300330652,62.0919,0.005,0.3,3595.47870745,2,300.0,,-522.300330652,-595.339,1.0,2.1793e-19,-522.300330652,200.000000102,1.0,300
2.53759,0.00846726,500.0,0.00225331,-518.416,100,4266.7866497,1.0242,-516.425563875,65.2023,0.00333333,0.3,4266.7866497,1,292.911176387,0.0311961,-516.425563875,-579.633,0.675304,3.4733e-07,-516.425563875,290.935754642,0.998982,300
1.0,0.01,500.0,0.01,-504.287,100,3198.32387974,1.0,-504.286782033,56.2702,0.01,0.3,3198.32387974,2,300.0,,-504.286782033,-612.048,1.0,3.50449e-18,-504.286782033,100.0,1.0,300
1.0,0.005,500.0,0.005,-515.972,100,3718.9744038,1.0,-527.657737087,59.6709,0.005,0.3,3718.9744038,2,300.0,,-527.657737087,-592.171,1.0,2.1793e-19,-527.657737087,200.000000102,1.0,300
1.58144,0.00533991,500.0,0.00153195,-515.607,100,4021.71219232,1.04166,-522.707949281,59.7547,0.00333333,0.3,4021.71219232,1,288.001098637,0.0420795,-522.707949281,-579.106,0.453694,4.7977e-07,-522.707949281,287.622254149,0.987183,300
1.0,0.01,500.0,0.01,-505.587,100,3882.95171964,1.0,-505.587369776,62.001,0.01,0.3,3882.95171964,2,300.0,,-505.587369776,-609.511,1.0,3.50449e-18,-505.587369776,100.0,1.0,300
1.0,0.005,500.0,0.005,-511.622,100,3600.40392375,1.0,-517.657268122,61.1611,0.005,0.3,3600.40392375,2,300.0,,-517.657268122,-589.928,1.0,2.1793e-19,-517.657268122,200.000000102,1.0,300
2.03848,0.00671441,500.0,0.00114987,-510.505,100,3511.1194164,1.0315,-514.209866558,59.2546,0.00333333,0.3,3511.1194164,1,290.83919471,0.0411547,-514.209866558,-575.44,0.349098,4.465e-07,-514.209866558,288.447416743,1.01199,300
1.0,0.01,500.0,0.01,-511.266,100,3285.47501316,1.0,-511.266303021,57.0317,0.01,0.3,3285.47501316,2,300.0,,-511.266303021,-608.815,1.0,3.50449e-18,-511.266303021,100.0,1.0,300
1.0,0.005,500.0,0.005,-518.065,100,4339.08973843,1.0,-524.863551014,61.8092,0.005,0.3,4339.08973843,2,300.0,,-524.863551014,-593.593,1.0,2.1793e-19,-524.863551014,200.000000102,1.0,300
2.37056,0.00780481,500.0,0.00109191,-515.081,100,3665.62393378,1.0506,-517.903705473,63.6371,0.00333333,0.3,3665.62393378,1,285.552395589,0.0535113,-517.903705473,-578.767,0.331647,5.80055e-07,-517.903705473,285.16259279,1.01243,300
1.0,0.01,500.0,0.01,-507.594,100,3436.82164852,1.0,-507.593726718,58.3306,0.01,0.3,3436.82164852,2,300.0,,-507.593726718,-611.762,1.0,3.50449e-18,-507.593726718,100.0,1.0,300
1.0,0.005,500.0,0.005,-511.889,100,4916.905913,1.0,-516.183887216,64.448,0.005,0.3,4916.905913,2,300.0,,-516.183887216,-589.966,1.0,2.1793e-19,-516.183887216,200.000000102,1.0,300
1.57217,0.00520215,500.0,0.00220365,-508.698,100,3380.40160265,1.02101,-506.372062283,62.3061,0.00333333,0.3,3380.40160265,1,293.825831495,0.0173838,-506.372062283,-573.114,0.665978,1.90332e-07,-506.372062283,294.964074645,1.00739,300
1.0,0.01,500.0,0.01,-515.28,100,3732.08675116,1.0,-515.280214361,60.7846,0.01,0.3,3732.08675116,2,300.0,,-515.280214361,-615.784,1.0,3.50449e-18,-515.280214361,100.0,1.0,300
