TimestepsSoFar,EmpiricalD2,Weights,EpLenMean,ReturnStepMax,LearnableVariance,InitialReturnMean,J_sample_variance,Iteration,ESSRenyi,EpRewMean,MaxIWNorm,StdIW,ReturnStepMaxmin,ReturnMeanIW,MinIWNorm,MeanEntropy,MinIW,EpisodesSoFar,MeanIWNorm,OptimizationReturnMin,InitialReturnMin,VarianceInit,ESSClassic,InitialBound,InitialReturnStd,TimeElapsed,EpThisIter,InitialReturnMax,Bound,MaxIW,OptimizationReturnMax,StdIWNorm,OptimizationReturnMean,MeanIW
129610,5.3094378,[ 0.067  0.126  0.089  0.043  0.017 -0.065  0.278 -0.014  0.     0.  0.   ],29.67,9.359749,,273.90875,8486240.0,54,18.834387,273.9087525728004,1.2668961,12.725467,9.359749,867.9625,0.00030018255,0.4189424,0.030018257,5400,0.025805669,,173.65808,-1.0,3.9498527,106.34073,69.296616,586.2719724178314,100,558.56,481.84872,126.68961,384.90192,0.12725466,100.25066,2.5805671
132401,1.0444887,[ 0.072  0.148  0.086  0.046  0.019  0.001  0.269 -0.006  0.     0.  0.   ],27.91,9.359913,,257.5463,33045.016,55,95.74062,257.54630049018016,0.015199325,0.21266088,9.359913,265.93777,0.0054426873,0.4189424,0.5442687,5500,0.010144976,,163.86711,-1.0,95.79084,118.25783,61.01716,600.3287734985352,100,464.29492,123.584625,1.5199325,300.4278,0.0021266087,93.67919,1.0144976
135305,1.27687,[ 0.079  0.147  0.09   0.046  0.016 -0.001  0.286 -0.005  0.     0.  0.   ],29.04,9.359975,,268.024,51817.758,56,78.316505,268.02399040945323,0.046310704,0.75452536,9.359975,307.94574,0.0031524717,0.4189424,0.31524718,5600,0.012055939,,173.08356,-1.0,71.854935,112.016785,71.589035,617.4830415248871,100,520.02405,131.65965,4.6310706,346.9405,0.0075452533,94.94044,1.2055938
138071,1.0206482,[0.083 0.152 0.093 0.051 0.019 0.015 0.283 0.007 0.    0.    0.   ],27.66,9.359921,,255.26826,32767.305,57,97.97695,255.26826458735263,0.014481276,0.15450382,9.359921,260.61285,0.006177707,0.4189424,0.61777073,5700,0.010238439,,164.3028,-1.0,97.77344,99.324875,61.62555,631.7047734260559,100,519.8113,103.06773,1.4481276,355.50848,0.0015450381,90.96547,1.0238439
141008,90.25999,[0.091 0.139 0.101 0.054 0.024 0.008 0.284 0.002 0.    0.    0.   ],29.37,9.359918,,271.00964,718651970.0,58,1.1079106,271.0096490480394,11.512999,114.45314,9.359918,4990.8286,9.600686e-05,0.4189424,0.009600686,5800,0.12652723,,172.93051,-1.0,1.2073609,126.00281,69.805954,642.664112329483,100,483.35614,3613.1875,1151.2999,310.42563,1.1445312,98.07915,12.652722
143945,1.0148939,[ 0.086  0.141  0.087  0.044  0.016  0.047  0.24  -0.028  0.     0.  0.   ],29.37,9.3599825,,271.3189,30622.113,59,98.53247,271.31890316228544,0.012070665,0.107648276,9.3599825,275.44678,0.0072343955,0.4189424,0.7234396,5900,0.01011842,,155.33295,-1.0,98.88082,107.10155,71.38942,657.1468629837036,100,547.39124,110.01102,1.2070665,392.0583,0.0010764827,115.985954,1.011842
146858,91.32702,[ 0.093  0.145  0.09   0.044  0.021  0.048  0.247 -0.029  0.     0.  0.   ],29.13,9.359823,,269.0172,53746790.0,60,1.0949662,269.0172067508749,10.540537,104.827385,9.359823,2486.8596,7.85511e-05,0.4189424,0.00785511,6000,0.11164668,,154.03696,-1.0,1.1216142,112.738235,72.45096,668.1736266613007,100,520.9299,993.3771,1054.0537,366.8929,1.0482738,114.98025,11.164668
149456,1.0412974,[0.099 0.147 0.099 0.051 0.017 0.072 0.219 0.021 0.    0.    0.   ],25.98,9.359846,,239.48631,27202.973,61,96.03404,239.4863209711722,0.01608498,0.17106098,9.359846,247.27574,0.0031138395,0.4189424,0.31138396,6100,0.010310211,,146.12405,-1.0,97.321,108.740036,59.52882,679.793594121933,100,435.82098,113.857025,1.6084981,289.69693,0.0017106098,93.36226,1.0310212
151981,1.0488954,[0.107 0.141 0.101 0.053 0.02  0.06  0.224 0.019 0.    0.    0.   ],25.25,9.359815,,232.52785,23891.67,62,95.338394,232.5278621166808,0.020050837,0.2336253,9.359815,239.66586,0.0064717242,0.4189424,0.64717245,6200,0.010168178,,136.61444,-1.0,94.98569,107.03672,55.304363,689.670759677887,100,418.30383,111.14336,2.0050838,281.6894,0.0023362527,95.91342,1.0168178
154570,1.0365744,[0.108 0.142 0.1   0.046 0.012 0.055 0.228 0.023 0.    0.    0.   ],25.89,9.359963,,238.65184,22477.992,63,96.47161,238.65184136673554,0.013720705,0.18712747,9.359963,245.50507,0.004960529,0.4189424,0.49605292,6300,0.010060718,,127.06736,-1.0,96.65614,99.08702,64.60678,699.4953639507294,100,465.21603,103.410934,1.3720706,338.14868,0.0018712747,111.58447,1.0060718
157271,1.102934,[0.114 0.142 0.105 0.047 0.007 0.055 0.239 0.022 0.    0.    0.   ],27.01,9.359862,,249.04031,32602.07,64,90.66726,249.04032151313663,0.02093942,0.29801205,9.359862,270.4723,0.0030973088,0.4189424,0.3097309,6400,0.010685273,,145.70872,-1.0,92.78288,104.81874,67.39364,709.5144279003143,100,480.7386,119.00984,2.0939422,335.02985,0.0029801205,103.33159,1.0685273
159937,1.0846905,[0.111 0.151 0.103 0.052 0.007 0.067 0.241 0.018 0.    0.    0.   ],26.66,9.359914,,245.72202,33362.61,65,92.1922,245.72202052674743,0.02189999,0.28315035,9.359914,261.68677,0.0043921387,0.4189424,0.43921387,6500,0.01038154,,154.43877,-1.0,93.076126,120.373886,59.915684,720.5164499282837,100,417.82712,131.13861,2.189999,263.38837,0.0028315035,91.28325,1.0381541
162643,1.0729935,[ 0.117  0.156  0.107  0.049 -0.006  0.076  0.255  0.02   0.     0.  0.   ],27.06,9.359924,,249.52379,34340.676,66,93.197205,249.52377460688618,0.018356094,0.2517697,9.359924,262.77792,0.0036925923,0.4189424,0.36925924,6600,0.010421195,,163.44365,-1.0,94.485115,122.160774,58.8287,732.9546611309052,100,424.5433,130.84845,1.8356094,261.09967,0.002517697,86.08012,1.0421195
165282,1.0467473,[ 0.121  0.158  0.111  0.053 -0.005  0.07   0.276  0.023  0.     0.  0.   ],26.39,9.359365,,243.1142,28325.596,67,95.53404,243.1141883463566,0.016691161,0.2202779,9.359365,251.37086,0.0063976264,0.4189424,0.63976264,6700,0.0101040015,,144.78998,-1.0,95.46281,95.88097,55.458874,743.6933598518372,100,490.7774,100.73558,1.6691163,345.98743,0.0022027793,98.32421,1.0104003
168060,1.0264127,[ 0.11   0.159  0.111  0.051 -0.01   0.063  0.285  0.025  0.     0.  0.   ],27.78,9.359623,,256.15106,29503.08,68,97.4267,256.1510805858719,0.015179407,0.15210898,9.359623,261.68488,0.0055251587,0.4189424,0.55251586,6800,0.0102244485,,154.34747,-1.0,97.83469,100.80655,62.032055,755.9818556308746,100,517.81506,104.302185,1.5179408,363.4676,0.0015210898,101.8036,1.022445
170887,1.1089989,[ 0.109  0.164  0.11   0.055 -0.005  0.067  0.287  0.024  0.     0.  0.   ],28.27,9.359839,,260.76434,35849.383,69,90.17142,260.7643428904689,0.01928397,0.33036074,9.359839,281.66486,0.0048328643,0.4189424,0.48328644,6900,0.010611987,,155.11128,-1.0,91.1649,110.45686,68.08787,764.9912524223328,100,501.02496,123.37753,1.9283972,345.9137,0.0033036072,105.65307,1.0611987
173738,1.1661738,[ 0.111  0.171  0.11   0.045 -0.014  0.076  0.295  0.026  0.     0.  0.   ],28.51,9.359659,,263.1057,37839.156,70,85.75051,263.10573465607,0.030903177,0.40165463,9.359659,289.3264,0.0025789354,0.4189424,0.25789353,7000,0.010681367,,154.52261,-1.0,87.61164,118.58382,66.94,774.4024596214294,100,481.7398,133.25783,3.0903177,327.2172,0.004016546,108.58312,1.0681366
176625,1.0167933,[ 0.112  0.169  0.107  0.043 -0.025  0.07   0.297  0.017  0.     0.  0.   ],28.87,9.359972,,266.59167,30439.895,71,98.34841,266.5916490340807,0.012539751,0.13377778,9.359972,270.34732,0.0057934127,0.4189424,0.5793413,7100,0.0100144865,,154.8656,-1.0,98.24682,101.98503,68.10657,783.5287175178528,100,548.6887,104.364334,1.2539752,393.82312,0.0013377777,111.72605,1.0014486
179448,1.7032965,[ 0.118  0.166  0.11   0.044 -0.031  0.07   0.303  0.016  0.     0.  0.   ],28.23,9.359917,,260.70874,63070.67,72,58.709682,260.7087282272272,0.043886762,1.0027812,9.359917,329.10837,0.0010635098,0.4189424,0.10635099,7200,0.012200688,,164.16739,-1.0,59.68265,135.30215,52.66172,792.5503807067871,100,418.0219,165.43974,4.388676,253.85452,0.010027811,96.541336,1.2200687
182530,1.1457376,[ 0.118  0.161  0.108  0.041 -0.029  0.076  0.299 -0.005  0.     0.  0.   ],30.82,9.359837,,284.6488,64188.83,73,87.280014,284.64879358352266,0.03176654,0.4505627,9.359837,311.77396,0.002714396,0.4189424,0.2714396,7300,0.010523203,,182.7615,-1.0,84.507835,81.01657,85.97918,802.5926218032837,100,678.7742,93.807755,3.176654,496.01266,0.0045056264,101.8873,1.0523204
185516,1.1745149,[ 0.12   0.158  0.112  0.046 -0.024  0.064  0.313 -0.003  0.     0.  0.   ],29.86,9.359936,,275.8627,60202.598,74,85.14153,275.86268917404806,0.052429862,0.54327697,9.359936,311.2582,0.004326282,0.4189424,0.4326282,7400,0.011109757,,173.5658,-1.0,80.70181,125.920715,65.469215,811.9481463432312,100,499.80655,148.75856,5.242986,326.24075,0.0054327687,102.2969,1.1109759
188515,1.1624383,[ 0.104  0.168  0.108  0.053 -0.014  0.045  0.302 -0.004  0.     0.  0.   ],29.99,9.359898,,277.02286,55343.04,75,86.02607,277.0228619115088,0.039938055,0.45723158,9.359898,305.65823,0.002705702,0.4189424,0.27057022,7500,0.010876552,,174.85727,-1.0,84.98185,123.97742,69.72857,821.7097551822662,100,510.15152,140.65007,3.9938054,335.29425,0.0045723156,102.165596,1.0876551
191583,1.9116297,[ 0.099  0.186  0.103  0.061 -0.023  0.066  0.296 -0.004  0.     0.  0.   ],30.68,9.359962,,283.58975,166092.83,76,52.311386,283.589743734987,0.08158459,1.2972394,9.359962,390.82446,0.00084600685,0.4189424,0.08460069,7600,0.0125398245,,172.42786,-1.0,48.30495,127.382645,70.75907,832.0322303771973,100,520.6903,174.84988,8.158459,348.26245,0.012972394,111.16189,1.2539824
194560,1.0413779,[ 0.096  0.183  0.105  0.075 -0.014  0.045  0.312 -0.025  0.     0.  0.   ],29.77,9.359875,,274.96915,41113.305,77,96.02662,274.96913064949325,0.014627614,0.17775749,9.359875,285.94733,0.00481696,0.4189424,0.481696,7700,0.010336692,,183.52861,-1.0,97.12767,107.33475,61.473328,842.2877776622772,100,558.7814,114.8799,1.4627614,375.25275,0.0017775749,91.44052,1.0336694
197638,1.4023317,[ 0.102  0.192  0.106  0.078 -0.014  0.049  0.329 -0.025  0.     0.  0.   ],30.78,9.359956,,284.43292,274176.12,78,71.30981,284.43290279935377,0.1306969,1.2784101,9.359956,359.1807,0.0022223566,0.4189424,0.22223566,7800,0.011230487,,191.97084,-1.0,43.557507,117.288925,62.97241,852.2702984809875,100,557.1466,161.24866,13.06969,365.17578,0.012784102,92.46206,1.1230487
200819,1.1481323,[ 0.142  0.177  0.114  0.074 -0.023  0.074  0.344 -0.023  0.     0.  0.   ],31.81,9.359671,,294.11218,49270.684,79,87.09798,294.11218765563984,0.023854861,0.3974731,9.359671,322.03162,0.004241114,0.4189424,0.4241114,7900,0.010801927,,182.60214,-1.0,88.07484,129.26083,76.40639,862.9265863895416,100,549.5045,145.39185,2.3854861,366.90237,0.0039747306,111.51004,1.0801927
203957,1.0246592,[ 0.142  0.167  0.107  0.072 -0.022  0.068  0.331 -0.037  0.     0.  0.   ],31.38,9.359919,,290.24765,36878.586,80,97.59343,290.247659053561,0.018437432,0.17134245,9.359919,297.56427,0.0075774696,0.4189424,0.757747,8000,0.010279374,,173.74272,-1.0,97.2967,157.4635,57.327946,873.2107117176056,100,442.61395,163.1529,1.8437432,268.87122,0.0017134246,116.504944,1.0279374
207147,1.2206558,[ 0.141  0.163  0.101  0.074 -0.022  0.057  0.313 -0.039  0.     0.  0.   ],31.9,9.359977,,294.90872,60496.61,81,81.92318,294.908725406693,0.026890792,0.47020367,9.359977,336.10706,0.003980137,0.4189424,0.3980137,8100,0.011025598,,191.92247,-1.0,84.61148,135.74562,60.494244,883.7125179767609,100,530.5437,160.25842,2.6890793,338.62122,0.0047020367,102.98625,1.1025599
210403,1.1348299,[ 0.135  0.169  0.106  0.065 -0.035  0.053  0.333 -0.036  0.     0.  0.   ],32.56,9.359914,,301.1459,54794.305,82,88.118935,301.1459248662114,0.022325138,0.34799546,9.359914,328.4151,0.0038332506,0.4189424,0.38332507,8200,0.010572995,,191.82285,-1.0,90.22578,139.41972,69.307,894.6298956871033,100,539.0874,156.13075,2.232514,347.26456,0.0034799546,109.32309,1.0572994
213697,2.7598944,[ 0.122  0.172  0.103  0.072 -0.031  0.039  0.338 -0.045  0.     0.  0.   ],32.94,9.359993,,304.6867,1412927.9,83,36.233273,304.6867022362492,0.46120223,4.6025896,9.359993,499.34625,0.00044210663,0.4189424,0.044210665,8300,0.014653198,,202.50952,-1.0,9.2030525,136.80931,71.81528,905.3528544902802,100,559.5914,220.4527,46.120224,357.08185,0.046025895,102.17718,1.46532
216681,1.3168263,[ 0.14   0.167  0.11   0.087 -0.021  0.057  0.333 -0.027  0.     0.  0.   ],29.84,9.359834,,275.5154,56217.832,84,75.940155,275.51540982052944,0.05565921,0.80827993,9.359834,318.95563,0.0030279183,0.4189424,0.30279183,8400,0.011431902,,184.12946,-1.0,66.67094,134.64192,57.3955,917.1513006687164,100,469.57834,157.29898,5.565921,285.44888,0.008082799,91.385956,1.1431903
219796,1.0315722,[ 0.14   0.168  0.114  0.074 -0.033  0.05   0.34  -0.017  0.     0.  0.   ],31.15,9.359602,,287.9826,43806.996,85,96.93941,287.9826401965271,0.015339129,0.16996846,9.359602,296.96286,0.005958805,0.4189424,0.5958805,8500,0.010315499,,191.63586,-1.0,97.35685,142.79164,62.059246,933.6330692768097,100,483.97,149.49768,1.5339129,292.33414,0.0016996844,96.34678,1.0315499
222975,1.0983815,[ 0.125  0.18   0.112  0.073 -0.031  0.056  0.34  -0.02   0.     0.  0.   ],31.79,9.359961,,293.9944,48931.07,86,91.043045,293.9943913490884,0.029794564,0.3318234,9.359961,315.4623,0.0037831145,0.4189424,0.37831146,8600,0.010576632,,184.15225,-1.0,91.03916,138.46361,73.03297,951.3680739402771,100,518.436,152.46028,2.9794564,334.28372,0.003318234,109.84214,1.0576631
226164,1.0357165,[ 0.133  0.185  0.116  0.077 -0.028  0.071  0.359 -0.021  0.     0.  0.   ],31.89,9.3599415,,294.94583,49403.496,87,96.55151,294.9458347187547,0.013876657,0.16447486,9.3599415,303.78537,0.004255436,0.4189424,0.42554358,8700,0.010189623,,203.14346,-1.0,97.4607,141.79915,68.13803,967.5820064544678,100,510.4889,147.92776,1.3876657,307.34543,0.0016447485,91.80236,1.0189621
229554,1.0198929,[ 0.123  0.193  0.117  0.081 -0.038  0.068  0.368 -0.019  0.     0.  0.   ],33.9,9.359887,,313.5428,51443.195,88,98.04951,313.5427679368142,0.016464913,0.15027843,9.359887,320.66885,0.0069441423,0.4189424,0.69441426,8800,0.010143888,,201.3357,-1.0,97.85239,112.32352,88.71003,984.0966112613678,100,670.73083,117.45804,1.6464913,469.39514,0.0015027843,112.20707,1.0143888
232737,1.0451875,[ 0.116  0.204  0.113  0.08  -0.044  0.072  0.369 -0.016  0.     0.  0.   ],31.83,9.359979,,294.28085,44644.426,89,95.67661,294.28083477718366,0.015725857,0.20478445,9.359979,303.34897,0.006311457,0.4189424,0.6311457,8900,0.010189017,,192.97128,-1.0,96.117325,135.45967,64.7052,1000.4545648097992,100,529.404,140.97905,1.5725857,336.4327,0.0020478445,101.30954,1.0189017
236029,1.078168,[ 0.116  0.213  0.116  0.078 -0.044  0.069  0.386 -0.014  0.     0.  0.   ],32.92,9.359757,,304.61304,55020.223,90,92.74992,304.613026119221,0.026961846,0.32186204,9.359757,324.54236,0.004462955,0.4189424,0.4462955,9000,0.010597481,,201.71799,-1.0,91.554695,107.43741,71.96078,1019.4037737846375,100,657.252,119.80533,2.6961846,455.53403,0.0032186208,102.89504,1.0597482
239424,1.0758566,[ 0.11   0.209  0.111  0.084 -0.049  0.054  0.383 -0.015  0.     0.  0.   ],33.95,9.359861,,314.21863,66945.06,91,92.949196,314.2186120775739,0.02884426,0.30314845,9.359861,339.32587,0.003965585,0.4189424,0.3965585,9100,0.010603876,,201.92278,-1.0,92.44451,102.44736,89.721214,1035.8509418964386,100,705.9043,119.669266,2.884426,503.9815,0.0030314843,112.29584,1.0603877
242660,1.1141495,[ 0.09   0.217  0.112  0.093 -0.048  0.049  0.39  -0.014  0.     0.  0.   ],32.36,9.359781,,299.0212,58945.746,92,89.75456,299.0212191287936,0.029528176,0.3583095,9.359781,324.63675,0.003823063,0.4189424,0.3823063,9200,0.01060209,,201.75902,-1.0,89.74908,99.95273,78.39393,1051.5242321491241,100,663.56165,114.51343,2.9528177,461.8026,0.0035830948,97.2622,1.0602089
246178,1.1680022,[ 0.099  0.215  0.114  0.088 -0.058  0.04   0.395 -0.019  0.     0.  0.   ],35.18,9.359883,,325.61102,71058.39,93,85.61627,325.6110312463977,0.03564287,0.46038586,9.359883,372.1177,0.0034027484,0.4189424,0.34027484,9300,0.011286432,,192.35889,-1.0,85.73451,95.919785,93.46826,1068.7196559906006,100,765.6375,123.880844,3.564287,573.2786,0.0046038586,133.25214,1.1286432
249417,1.0894831,[ 0.085  0.22   0.109  0.078 -0.07   0.031  0.385 -0.022  0.     0.  0.   ],32.39,9.359969,,299.4525,51553.914,94,91.786644,299.4525060344547,0.020247411,0.3109471,9.359969,316.13776,0.0040867045,0.4189424,0.40867046,9400,0.010546493,,202.75072,-1.0,92.00249,145.7669,61.47929,1084.9860887527466,100,512.2854,155.72331,2.0247412,309.53467,0.0031094707,96.70179,1.0546495
252695,1.3360741,[ 0.086  0.211  0.108  0.082 -0.063  0.016  0.384 -0.027  0.     0.  0.   ],32.78,9.359972,,303.09485,97506.89,95,74.846146,303.0948493813378,0.09480802,1.1361048,9.359972,355.05197,0.0019409424,0.4189424,0.19409424,9500,0.011390894,,211.4562,-1.0,50.131184,115.72662,73.321724,1100.174775838852,100,624.5608,138.47552,9.480803,413.10458,0.011361048,91.63864,1.1390895
255945,1.2015369,[ 0.067  0.211  0.101  0.077 -0.064 -0.011  0.361 -0.027  0.     0.  0.   ],32.5,9.3599415,,300.60272,60851.895,96,83.22674,300.6027394966524,0.03095073,0.45641473,9.3599415,350.99783,0.003939269,0.4189424,0.39392692,9600,0.011251659,,183.34903,-1.0,85.87041,127.32156,70.2056,1116.6777074337006,100,577.604,161.05627,3.0950732,394.25497,0.004564147,117.2537,1.1251658
259324,5.6076903,[ 0.076  0.219  0.108  0.069 -0.069 -0.009  0.4   -0.025  0.     0.  0.   ],33.79,9.359956,,312.5161,6813414.0,97,17.832653,312.51611364549177,0.86519027,8.811421,9.359956,782.688,0.0005176624,0.4189424,0.05176624,9700,0.019862823,,210.95627,-1.0,4.835749,138.61417,75.8025,1133.916763305664,100,579.6731,370.87845,86.51903,368.71683,0.08811421,101.559845,1.9862822
262554,1.2337192,[ 0.117  0.217  0.117  0.06  -0.083  0.025  0.428  0.015  0.     0.  0.   ],32.3,9.35938,,298.5241,60430.055,98,81.05572,298.5241027121125,0.03946554,0.63853073,9.35938,340.41843,0.00081578165,0.4189424,0.081578165,9800,0.011596726,,192.45572,-1.0,76.73568,119.621826,72.656845,1153.9187350273132,100,596.3409,141.70647,3.946554,403.88516,0.0063853078,106.06838,1.1596725
265654,1.035619,[ 0.117  0.227  0.122  0.062 -0.085  0.04   0.436  0.03   0.     0.  0.   ],31.0,9.35999,,286.49722,40776.426,99,96.56061,286.49721915733096,0.017821332,0.19529079,9.35999,304.04987,0.0053460267,0.4189424,0.5346027,9900,0.010448814,,173.16367,-1.0,96.62466,105.21344,65.1477,1173.4843964576721,100,604.27924,119.56578,1.7821333,431.11557,0.0019529078,113.333565,1.0448815
268821,1.0976977,[ 0.123  0.228  0.129  0.064 -0.082  0.054  0.459  0.035  0.     0.  0.   ],31.67,9.359803,,292.80255,51462.582,100,91.09976,292.8025449624073,0.027510185,0.38268846,9.359803,315.6137,0.002127993,0.4189424,0.2127993,10000,0.010731059,,192.4963,-1.0,88.71729,128.22693,66.95525,1192.2327616214752,100,548.58545,143.18607,2.7510185,356.08914,0.0038268848,100.306244,1.073106
271913,1.1273775,[ 0.108  0.219  0.12   0.057 -0.085  0.041  0.432  0.023  0.     0.  0.   ],30.92,9.359943,,285.48575,60672.64,101,88.70143,285.4857566324603,0.033372242,0.3802216,9.359943,309.41443,0.0030276775,0.4189424,0.30276775,10100,0.010398764,,192.1534,-1.0,88.20727,112.86377,60.924213,1209.7306928634644,100,575.40674,126.12776,3.3372242,383.25336,0.003802216,93.33237,1.0398765
275099,5.682582,[ 0.098  0.218  0.12   0.061 -0.086  0.029  0.443  0.016  0.     0.  0.   ],31.86,9.359382,,294.30646,3664515.2,102,17.597635,294.3064537118097,1.1116819,11.0338125,9.359382,648.557,0.00023622246,0.4189424,0.023622246,10200,0.01945887,,201.4878,-1.0,3.0163555,125.81627,64.73443,1226.7455031871796,100,561.6339,246.90735,111.1682,360.14612,0.110338114,92.818665,1.945887
278031,1.4374199,[ 0.078  0.215  0.123  0.082 -0.064  0.052  0.406  0.035  0.     0.  0.   ],29.32,9.359821,,270.68906,71933.51,103,69.56909,270.6890541884238,0.054373093,1.0115526,9.359821,328.3291,0.0026885562,0.4189424,0.26885563,10300,0.012213621,,183.58868,-1.0,59.313976,123.05847,55.4963,1240.9233901500702,100,492.10187,151.3312,5.4373093,308.51318,0.010115526,87.100365,1.2213621
280967,1.0207512,[ 0.079  0.217  0.121  0.095 -0.055  0.06   0.387  0.043  0.     0.  0.   ],29.36,9.359731,,271.0946,36694.574,104,97.967064,271.09459689204664,0.015880572,0.15491948,9.359731,275.67896,0.007088202,0.4189424,0.7088202,10400,0.010133373,,173.01086,-1.0,97.71612,70.11714,68.39294,1253.4191613197327,100,669.9249,72.62691,1.5880573,496.91406,0.0015491948,98.08374,1.0133373
284022,1.2293345,[ 0.077  0.216  0.12   0.092 -0.062  0.063  0.382  0.043  0.     0.  0.   ],30.55,9.359743,,282.01004,54094.39,105,81.344826,282.0100349717083,0.02695949,0.46322337,9.359743,319.9358,0.0024921736,0.4189424,0.24921736,10500,0.0111043835,,182.21915,-1.0,85.17761,134.59625,62.862534,1265.4377570152283,100,491.37933,156.49022,2.695949,309.1602,0.0046322336,99.790886,1.1104382
287083,1.2847896,[ 0.08   0.218  0.124  0.088 -0.077  0.056  0.4    0.039  0.     0.  0.   ],30.61,9.3599,,282.6821,69105.02,106,77.833755,282.6821168333307,0.05717904,0.72649914,9.3599,319.72263,0.002518186,0.4189424,0.25181863,10600,0.010754884,,163.69006,-1.0,68.66677,143.58247,62.452923,1277.7125852108002,100,463.66547,162.05519,5.717904,299.9754,0.0072649918,118.99205,1.0754886
290353,1.1268971,[ 0.108  0.211  0.126  0.096 -0.084  0.064  0.402  0.027  0.     0.  0.   ],32.7,9.359955,,302.32257,55025.812,107,88.73925,302.32258902891465,0.02990177,0.3922887,9.359955,321.56345,0.0021669602,0.4189424,0.21669601,10700,0.010455523,,192.64606,-1.0,87.65984,140.99702,80.835075,1291.0903005599976,100,537.75195,150.30762,2.9901772,345.1059,0.0039228867,109.67654,1.0455523
293526,1.0163074,[ 0.102  0.213  0.126  0.094 -0.086  0.047  0.411  0.025  0.     0.  0.   ],31.73,9.359962,,293.18442,38517.23,108,98.39543,293.18443643347416,0.015028558,0.12589325,9.359962,299.92487,0.0077129113,0.4189424,0.77129114,10800,0.010120033,,174.29132,-1.0,98.476036,97.94675,70.44417,1304.1489868164062,100,650.79236,103.1017,1.5028558,476.50104,0.0012589325,118.89313,1.0120033
296761,1.0494553,[ 0.105  0.219  0.126  0.094 -0.084  0.056  0.424  0.028  0.     0.  0.   ],32.35,9.359614,,299.01978,39826.773,109,95.28753,299.01976222606476,0.022542775,0.23616756,9.359614,312.09024,0.0064451224,0.4189424,0.64451224,10900,0.010575524,,173.24583,-1.0,95.249916,70.065216,83.98298,1317.438334941864,100,763.1819,77.542496,2.2542775,589.93604,0.0023616757,125.773926,1.0575523
299861,1.151963,[ 0.106  0.219  0.127  0.101 -0.082  0.053  0.432  0.033  0.     0.  0.   ],31.0,9.3599415,,286.59634,51812.242,110,86.80834,286.5963384226499,0.026237378,0.48448604,9.3599415,311.37088,0.005350979,0.4189424,0.5350979,11000,0.0110810865,,191.7724,-1.0,83.95177,108.807144,64.075005,1330.594101190567,100,592.6307,120.55055,2.6237378,400.85828,0.00484486,94.823944,1.1081088
302929,1.1295378,[ 0.101  0.222  0.127  0.112 -0.071  0.057  0.431  0.036  0.     0.  0.   ],30.68,9.359844,,283.5611,53290.133,111,88.531784,283.5610701922025,0.033054765,0.4199762,9.359844,313.0337,0.0028004646,0.4189424,0.28004646,11100,0.010602823,,184.16629,-1.0,86.43834,135.76974,64.754234,1343.3918814659119,100,492.63776,155.9615,3.3054767,308.47147,0.004199762,99.39478,1.0602823
306159,1.1461835,[ 0.098  0.237  0.135  0.113 -0.076  0.06   0.473  0.043  0.     0.  0.   ],32.3,9.359915,,298.47736,70294.79,112,87.24606,298.4773659569525,0.04529763,0.51692826,9.359915,326.10983,0.0022133251,0.4189424,0.22133252,11200,0.010595161,,201.76979,-1.0,80.77299,134.38647,64.97765,1358.9548859596252,100,546.96954,150.43423,4.529763,345.19977,0.005169282,96.70759,1.0595162
309240,1.311701,[ 0.104  0.238  0.138  0.108 -0.079  0.081  0.481  0.046  0.     0.  0.   ],30.81,9.359891,,284.62146,59507.082,113,76.236885,284.6214339056721,0.051411957,0.78288925,9.359891,333.18942,0.0024744088,0.4189424,0.24744089,11300,0.011734742,,192.18927,-1.0,69.19957,145.24196,58.62829,1372.8395655155182,100,464.59827,173.55879,5.141196,272.409,0.007828892,92.43216,1.1734742
312354,1.0244815,[ 0.099  0.235  0.128  0.112 -0.077  0.089  0.446  0.031  0.     0.  0.   ],31.14,9.35999,,287.83786,44670.066,114,97.61035,287.83786039076483,0.014431341,0.12502025,9.35999,294.37335,0.007642012,0.4189424,0.7642012,11400,0.010255087,,193.71365,-1.0,98.53554,120.850845,66.27133,1385.700763463974,100,556.6233,125.354675,1.4431341,362.90964,0.0012502025,94.1242,1.0255089
315469,1.1536163,[ 0.098  0.237  0.129  0.114 -0.079  0.086  0.454  0.036  0.     0.  0.   ],31.15,9.359866,,287.93988,52698.203,115,86.68394,287.93986996552354,0.029409345,0.3908856,9.359866,314.3519,0.0032858222,0.4189424,0.32858223,11500,0.010514485,,191.28304,-1.0,87.857635,145.52232,58.813988,1397.847719669342,100,474.7251,161.38617,2.9409347,283.44208,0.003908856,96.65684,1.0514485
318716,2.428406,[ 0.102  0.242  0.128  0.117 -0.08   0.082  0.472  0.03   0.     0.  0.   ],32.47,9.359889,,300.17343,1184185.9,116,41.179276,300.17343791161414,0.29320532,2.9266105,9.359889,450.4874,0.000583948,0.4189424,0.058394797,11600,0.012446762,,201.2189,-1.0,15.3171625,131.0338,74.327255,1410.9381921291351,100,563.7987,186.91135,29.320532,362.5798,0.029266106,98.95453,1.2446762
