BatchSize,MinVanillaIw,AvgVanillaIw,VarNormIw,ESSRenyi,AvgDiscRet,IterType,VarVanillaIw,ESSClassic,MinNormIw,AvgEpLen,VarRet,VarDiscRet,VarJ,Bound,MaxNormIw,AvgRet,VanillaAvgRet,MaxVanillaIw,EpsThisIter,AvgNormIw,Delta,J,eRenyi2
300,1.0,1.0,2.1793e-19,300.0,-360.6544855,2,,200.000000102,0.005,500.0,1537.13041399,1537.13041399,34.9863,-407.326,0.005,-360.6544855,-360.6544855,1.0,100,0.005,0.3,-357.547,1.0
300,0.463967,0.980462,2.58497e-07,291.894596618,-359.485230968,1,0.0223645,293.201469249,0.00157737,500.0,1384.14045641,1384.14045641,34.7264,-400.317,0.00541893,-359.485230968,-359.485230968,1.59391,100,0.00333333,0.3,-357.021,1.02777
300,1.0,1.0,3.50449e-18,300.0,-361.968218575,2,,100.0,0.01,500.0,1569.94973677,1569.94973677,39.424,-434.613,0.01,-361.968218575,-361.968218575,1.0,100,0.01,0.3,-361.968,1.0
300,1.0,1.0,2.1793e-19,300.0,-352.606346465,2,,200.000000102,0.005,500.0,1014.33276133,1014.33276133,36.0712,-408.655,0.005,-352.606346465,-352.606346465,1.0,100,0.005,0.3,-357.287,1.0
300,0.565355,1.00235,1.46605e-07,296.128405262,-358.736967542,1,0.0132565,296.105952811,0.0018801,500.0,1142.03511418,1142.03511418,34.9493,-399.417,0.00420638,-358.736967542,-358.736967542,1.26488,100,0.00333333,0.3,-357.203,1.01307
300,1.0,1.0,3.50449e-18,300.0,-358.460979584,2,,100.0,0.01,500.0,1523.84973721,1523.84973721,38.8408,-435.192,0.01,-358.460979584,-358.460979584,1.0,100,0.01,0.3,-358.461,1.0
300,1.0,1.0,2.1793e-19,300.0,-354.750077076,2,,200.000000102,0.005,500.0,1108.28029113,1108.28029113,36.1434,-410.863,0.005,-354.750077076,-354.750077076,1.0,100,0.005,0.3,-356.606,1.0
300,0.447289,0.997473,4.72091e-07,288.153615829,-349.607004161,1,0.0422737,287.812085928,0.00149474,500.0,956.9549011,956.9549011,34.3045,-397.637,0.00671585,-349.607004161,-349.607004161,2.00966,100,0.00333333,0.3,-352.435,1.04111
300,1.0,1.0,3.50449e-18,300.0,-355.7310238,2,,100.0,0.01,500.0,1143.98812034,1143.98812034,33.6534,-428.38,0.01,-355.7310238,-355.7310238,1.0,100,0.01,0.3,-355.731,1.0
300,1.0,1.0,2.1793e-19,300.0,-356.885900149,2,,200.000000102,0.005,500.0,962.097758908,962.097758908,32.2931,-407.679,0.005,-356.885900149,-356.885900149,1.0,100,0.005,0.3,-356.308,1.0
300,0.448865,1.00148,4.38574e-07,289.093806461,-354.665210032,1,0.0395886,288.644613204,0.001494,500.0,1202.14058037,1202.14058037,32.515,-397.111,0.00582364,-354.665210032,-354.665210032,1.74968,100,0.00333333,0.3,-354.212,1.03773
300,1.0,1.0,3.50449e-18,300.0,-353.879233615,2,,100.0,0.01,500.0,1448.01033181,1448.01033181,37.862,-426.361,0.01,-353.879233615,-353.879233615,1.0,100,0.01,0.3,-353.879,1.0
300,1.0,1.0,2.1793e-19,300.0,-351.830285702,2,,200.000000102,0.005,500.0,1232.66916915,1232.66916915,36.4415,-404.107,0.005,-351.830285702,-351.830285702,1.0,100,0.005,0.3,-352.855,1.0
300,0.293851,0.994045,5.08033e-07,287.450941332,-357.385283641,1,0.04518,286.924663561,0.00098537,500.0,1443.34534762,1443.34534762,36.5509,-396.856,0.00488935,-357.385283641,-357.385283641,1.45807,100,0.00333333,0.3,-352.553,1.04366
300,1.0,1.0,3.50449e-18,300.0,-352.368320879,2,,100.0,0.01,500.0,1286.73589309,1286.73589309,35.6913,-417.758,0.01,-352.368320879,-352.368320879,1.0,100,0.01,0.3,-352.368,1.0
300,1.0,1.0,2.1793e-19,300.0,-355.390380679,2,,200.000000102,0.005,500.0,1121.75813337,1121.75813337,34.5614,-402.131,0.005,-355.390380679,-355.390380679,1.0,100,0.005,0.3,-353.879,1.0
300,0.611903,1.00067,5.47778e-07,288.880159697,-352.507301088,1,0.0493662,285.949684247,0.00203831,500.0,1448.00103189,1448.00103189,37.3039,-392.365,0.00842093,-352.507301088,-352.507301088,2.52797,100,0.00333333,0.3,-352.133,1.03849
300,1.0,1.0,3.50449e-18,300.0,-353.067563211,2,,100.0,0.01,500.0,907.160788833,907.160788833,29.9681,-418.117,0.01,-353.067563211,-353.067563211,1.0,100,0.01,0.3,-353.068,1.0
300,1.0,1.0,2.1793e-19,300.0,-361.265705832,2,,200.000000102,0.005,500.0,1644.21290798,1644.21290798,35.7733,-418.607,0.005,-361.265705832,-361.265705832,1.0,100,0.005,0.3,-357.167,1.0
300,0.464197,1.00472,3.98843e-07,290.958667301,-350.330366341,1,0.0362357,289.637863384,0.00154005,500.0,884.82846868,884.82846868,32.9337,-404.266,0.00648975,-350.330366341,-350.330366341,1.95612,100,0.00333333,0.3,-353.327,1.03107
300,1.0,1.0,3.50449e-18,300.0,-357.464990751,2,,100.0,0.01,500.0,1476.67587496,1476.67587496,38.2349,-435.588,0.01,-357.464990751,-357.464990751,1.0,100,0.01,0.3,-357.465,1.0
300,1.0,1.0,2.1793e-19,300.0,-354.335308012,2,,200.000000102,0.005,500.0,1342.01213367,1342.01213367,37.3858,-411.142,0.005,-354.335308012,-354.335308012,1.0,100,0.005,0.3,-355.9,1.0
300,0.176876,0.988342,7.67544e-07,284.761090269,-355.769595558,1,0.0674776,280.675805047,0.000596541,500.0,1460.00544981,1460.00544981,36.7252,-399.716,0.00695106,-355.769595558,-355.769595558,2.06101,100,0.00333333,0.3,-353.42,1.05351
300,1.0,1.0,3.50449e-18,300.0,-360.388517546,2,,100.0,0.01,500.0,1553.33302019,1553.33302019,39.2148,-437.609,0.01,-360.388517546,-360.388517546,1.0,100,0.01,0.3,-360.388,1.0
300,1.0,1.0,2.1793e-19,300.0,-354.090016257,2,,200.000000102,0.005,500.0,1288.50921015,1288.50921015,37.6381,-411.842,0.005,-354.090016257,-354.090016257,1.0,100,0.005,0.3,-357.239,1.0
300,0.578352,1.003,2.39399e-07,293.374477081,-354.499369906,1,0.0216753,293.693257505,0.00192208,500.0,1077.324695,1077.324695,36.4851,-400.437,0.00469371,-354.499369906,-354.499369906,1.41234,100,0.00333333,0.3,-355.353,1.02258
300,1.0,1.0,3.50449e-18,300.0,-357.639107086,2,,100.0,0.01,500.0,1215.37006208,1215.37006208,34.6874,-427.947,0.01,-357.639107086,-357.639107086,1.0,100,0.01,0.3,-357.639,1.0
300,1.0,1.0,2.1793e-19,300.0,-359.8496164,2,,200.000000102,0.005,500.0,1417.26885693,1417.26885693,36.1162,-412.422,0.005,-359.8496164,-359.8496164,1.0,100,0.005,0.3,-358.744,1.0
300,0.728651,1.0118,1.1865e-07,296.01937843,-355.508802944,1,0.010932,296.840823844,0.00240051,500.0,1214.76581749,1214.76581749,35.8151,-401.203,0.00445721,-355.508802944,-355.508802944,1.35294,100,0.00333333,0.3,-357.082,1.01345
300,1.0,1.0,3.50449e-18,300.0,-358.572459824,2,,100.0,0.01,500.0,1420.13190559,1420.13190559,37.4957,-428.298,0.01,-358.572459824,-358.572459824,1.0,100,0.01,0.3,-358.572,1.0
300,1.0,1.0,2.1793e-19,300.0,-352.833524967,2,,200.000000102,0.005,500.0,1251.79240501,1251.79240501,36.4806,-409.501,0.005,-352.833524967,-352.833524967,1.0,100,0.005,0.3,-355.703,1.0
300,0.431721,1.00687,2.69597e-07,293.752743811,-359.139082524,1,0.0245982,292.916502208,0.00142925,500.0,1460.62120871,1460.62120871,37.6478,-400.316,0.00591217,-359.139082524,-359.139082524,1.78583,100,0.00333333,0.3,-355.926,1.02127
300,1.0,1.0,3.50449e-18,300.0,-359.410338165,2,,100.0,0.01,500.0,1289.12793709,1289.12793709,35.7245,-426.523,0.01,-359.410338165,-359.410338165,1.0,100,0.01,0.3,-359.41,1.0
300,1.0,1.0,2.1793e-19,300.0,-359.744270859,2,,200.000000102,0.005,500.0,1380.7798822,1380.7798822,36.3543,-408.741,0.005,-359.744270859,-359.744270859,1.0,100,0.005,0.3,-359.577,1.0
300,0.382774,1.0022,2.86769e-07,292.432379042,-354.137395054,1,0.025923,292.476570113,0.00127311,500.0,1142.264697,1142.264697,36.2139,-398.158,0.00550352,-354.137395054,-354.137395054,1.65469,100,0.00333333,0.3,-356.743,1.02588
