VarRet,ESSRenyi,MaxNormIw,AvgRet,VarVanillaIw,Bound,EpsThisIter,AvgDiscRet,AvgEpLen,MinVanillaIw,J,IterType,MaxVanillaIw,BatchSize,Delta,VarNormIw,AvgVanillaIw,VarDiscRet,VarJ,AvgNormIw,MinNormIw,eRenyi2,ESSClassic,VanillaAvgRet
2154.39866728,500.0,0.0025,-430.398228524,,-445.84,100,-430.398228524,500.0,1.0,-429.897,2,1.0,500,0.8,5.4346e-20,1.0,2154.39866728,46.1562,0.0025,0.0025,1.0,400.0,-430.398228524
1941.6688714,500.0,0.002,-424.527357139,,-443.083,100,-424.527357139,500.0,1.0,-428.823,1,1.0,500,0.8,5.43187e-20,1.0,1941.6688714,45.7534,0.002,0.002,1.0,500.000006643,-424.527357139
2035.0104301,500.0,0.01,-428.479380622,,-459.935,100,-428.479380622,500.0,1.0,-428.479,2,1.0,500,0.8,3.50449e-18,1.0,2035.0104301,44.885,0.01,0.01,1.0,100.0,-428.479380622
1690.41854387,500.0,0.005,-423.708242359,,-448.336,100,-423.708242359,500.0,1.0,-426.094,2,1.0,500,0.8,2.1793e-19,1.0,1690.41854387,43.009,0.005,0.005,1.0,200.000000102,-423.708242359
1737.38541796,500.0,0.00333333,-427.615484547,,-444.762,100,-427.615484547,500.0,1.0,-426.601,2,1.0,500,0.8,5.43914e-20,1.0,1737.38541796,42.5093,0.00333333,0.00333333,1.0,299.999969474,-427.615484547
1821.85295469,500.0,0.0025,-419.168390131,,-440.471,100,-419.168390131,500.0,1.0,-424.743,2,1.0,500,0.8,5.4346e-20,1.0,1821.85295469,42.6209,0.0025,0.0025,1.0,400.0,-419.168390131
2227.40930732,500.0,0.002,-436.106836887,,-441.083,100,-436.106836887,500.0,1.0,-427.016,1,1.0,500,0.8,5.43187e-20,1.0,2227.40930732,43.7599,0.002,0.002,1.0,500.000006643,-436.106836887
1959.23684676,500.0,0.01,-427.676063938,,-456.023,100,-427.676063938,500.0,1.0,-427.676,2,1.0,500,0.8,3.50449e-18,1.0,1959.23684676,44.0414,0.01,0.01,1.0,100.0,-427.676063938
1645.75085809,500.0,0.005,-431.831064816,,-449.798,100,-431.831064816,500.0,1.0,-429.754,2,1.0,500,0.8,2.1793e-19,1.0,1645.75085809,42.294,0.005,0.005,1.0,200.000000102,-431.831064816
2352.8550295,500.0,0.00333333,-424.490894323,,-446.019,100,-424.490894323,500.0,1.0,-427.999,2,1.0,500,0.8,5.43914e-20,1.0,2352.8550295,44.4423,0.00333333,0.00333333,1.0,299.999969474,-424.490894323
1622.72503406,500.0,0.0025,-425.897327276,,-443.08,100,-425.897327276,500.0,1.0,-427.474,2,1.0,500,0.8,5.4346e-20,1.0,1622.72503406,43.4027,0.0025,0.0025,1.0,400.0,-425.897327276
1926.34521286,500.0,0.002,-423.589747888,,-440.655,100,-423.589747888,500.0,1.0,-426.697,1,1.0,500,0.8,5.43187e-20,1.0,1926.34521286,43.4841,0.002,0.002,1.0,500.000006643,-423.589747888
1990.8644862,500.0,0.01,-419.176952547,,-449.222,100,-419.176952547,500.0,1.0,-419.177,2,1.0,500,0.8,3.50449e-18,1.0,1990.8644862,44.3954,0.01,0.01,1.0,100.0,-419.176952547
2254.35413081,500.0,0.005,-426.434318813,,-444.249,100,-426.434318813,500.0,1.0,-422.806,2,1.0,500,0.8,2.1793e-19,1.0,2254.35413081,45.9842,0.005,0.005,1.0,200.000000102,-426.434318813
2001.94840397,500.0,0.00333333,-423.944244519,,-442.126,100,-423.944244519,500.0,1.0,-423.185,2,1.0,500,0.8,5.43914e-20,1.0,2001.94840397,45.5042,0.00333333,0.00333333,1.0,299.999969474,-423.944244519
2014.2662455,500.0,0.0025,-428.60351547,,-440.943,100,-428.60351547,500.0,1.0,-424.54,2,1.0,500,0.8,5.4346e-20,1.0,2014.2662455,45.3543,0.0025,0.0025,1.0,400.0,-428.60351547
2552.83044428,500.0,0.002,-431.653233912,,-440.634,100,-431.653233912,500.0,1.0,-425.962,1,1.0,500,0.8,5.43187e-20,1.0,2552.83044428,46.4668,0.002,0.002,1.0,500.000006643,-431.653233912
1897.10467971,500.0,0.01,-417.116952242,,-446.82,100,-417.116952242,500.0,1.0,-417.117,2,1.0,500,0.8,3.50449e-18,1.0,1897.10467971,43.3374,0.01,0.01,1.0,100.0,-417.116952242
1751.79566217,500.0,0.005,-432.070302444,,-445.597,100,-432.070302444,500.0,1.0,-424.594,2,1.0,500,0.8,2.1793e-19,1.0,1751.79566217,43.1521,0.005,0.005,1.0,200.000000102,-432.070302444
2364.15102612,500.0,0.00333333,-432.85087669,,-444.495,100,-432.85087669,500.0,1.0,-427.346,2,1.0,500,0.8,5.43914e-20,1.0,2364.15102612,45.1301,0.00333333,0.00333333,1.0,299.999969474,-432.85087669
2255.12181122,500.0,0.0025,-430.734812289,,-443.045,100,-430.734812289,500.0,1.0,-428.193,2,1.0,500,0.8,5.4346e-20,1.0,2255.12181122,45.6929,0.0025,0.0025,1.0,400.0,-430.734812289
2083.41908542,500.0,0.002,-439.943664117,,-443.827,100,-439.943664117,500.0,1.0,-430.543,1,1.0,500,0.8,5.43187e-20,1.0,2083.41908542,45.879,0.002,0.002,1.0,500.000006643,-439.943664117
1751.41581228,500.0,0.01,-428.520606324,,-455.935,100,-428.520606324,500.0,1.0,-428.521,2,1.0,500,0.8,3.50449e-18,1.0,1751.41581228,41.6401,0.01,0.01,1.0,100.0,-428.520606324
1538.72372197,500.0,0.005,-430.946759407,,-449.119,100,-430.946759407,500.0,1.0,-429.734,2,1.0,500,0.8,2.1793e-19,1.0,1538.72372197,40.3744,0.005,0.005,1.0,200.000000102,-430.946759407
