ESSRenyi,VarVanillaIw,Delta,AvgDiscRet,BatchSize,VarDiscRet,MinVanillaIw,AvgVanillaIw,eRenyi2,VanillaAvgRet,AvgRet,AvgNormIw,VarRet,VarJ,J,ESSClassic,EpsThisIter,MaxVanillaIw,MaxNormIw,IterType,MinNormIw,VarNormIw,AvgEpLen,Bound
500.0,,1.0,-58.9095889547,500,60.3900358819,1.0,1.0,1.0,-58.9095889547,-58.9095889547,0.0025,60.3900358819,44.0917,-65.1103,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,85.85,-65.1103
500.0,,1.0,-65.027841654,500,2610.69184647,1.0,1.0,1.0,-65.027841654,-65.027841654,0.002,2610.69184647,45.5212,-65.0938,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,92.7,-65.0938
500.0,,1.0,-66.3850800273,500,2627.67415021,1.0,1.0,1.0,-66.3850800273,-66.3850800273,0.01,2627.67415021,51.0039,-66.3851,100.0,100,1.0,0.01,2,0.01,3.50449e-18,95.2,-66.3851
500.0,,1.0,-69.0129047909,500,3840.94501735,1.0,1.0,1.0,-69.0129047909,-69.0129047909,0.005,3840.94501735,56.6012,-67.699,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,97.8,-67.699
500.0,,1.0,-60.5474310219,500,1361.88991017,1.0,1.0,1.0,-60.5474310219,-60.5474310219,0.00333333,1361.88991017,50.9567,-65.3151,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,87.27,-65.3151
500.0,,1.0,-62.6202801031,500,1353.13906568,1.0,1.0,1.0,-62.6202801031,-62.6202801031,0.0025,1353.13906568,47.7881,-64.6414,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,90.76,-64.6414
500.0,,1.0,-59.554141234,500,51.2378407406,1.0,1.0,1.0,-59.554141234,-59.554141234,0.002,51.2378407406,42.9098,-63.624,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,87.19,-63.624
500.0,,1.0,-66.5232423234,500,2608.32851091,1.0,1.0,1.0,-66.5232423234,-66.5232423234,0.01,2608.32851091,50.8158,-66.5232,100.0,100,1.0,0.01,2,0.01,3.50449e-18,95.21,-66.5232
500.0,,1.0,-70.0927565791,500,3825.30634691,1.0,1.0,1.0,-70.0927565791,-70.0927565791,0.005,3825.30634691,56.4609,-68.308,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,99.53,-68.308
500.0,,1.0,-64.3921468212,500,1336.14265319,1.0,1.0,1.0,-64.3921468212,-64.3921468212,0.00333333,1336.14265319,50.6908,-67.0027,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,93.25,-67.0027
500.0,,1.0,-63.1624212816,500,1353.93269265,1.0,1.0,1.0,-63.1624212816,-63.1624212816,0.0025,1353.93269265,47.5924,-66.0426,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,91.05,-66.0426
500.0,,1.0,-61.5417118849,500,1340.77960454,1.0,1.0,1.0,-61.5417118849,-61.5417118849,0.002,1340.77960454,45.6151,-65.1425,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,88.81,-65.1425
500.0,,1.0,-68.9810094081,500,3854.93190228,1.0,1.0,1.0,-68.9810094081,-68.9810094081,0.01,3854.93190228,61.7769,-68.981,100.0,100,1.0,0.01,2,0.01,3.50449e-18,96.98,-68.981
500.0,,1.0,-68.8344376814,500,3844.33385696,1.0,1.0,1.0,-68.8344376814,-68.8344376814,0.005,3844.33385696,61.7344,-68.9077,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,97.02,-68.9077
500.0,,1.0,-58.7597123484,500,58.7434621713,1.0,1.0,1.0,-58.7597123484,-58.7597123484,0.00333333,58.7434621713,50.8235,-65.5251,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,86.12,-65.5251
500.0,,1.0,-68.9702914788,500,3850.84438917,1.0,1.0,1.0,-68.9702914788,-68.9702914788,0.0025,3850.84438917,53.7827,-66.3864,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,97.69,-66.3864
500.0,,1.0,-66.7139600849,500,2595.99315131,1.0,1.0,1.0,-66.7139600849,-66.7139600849,0.002,2595.99315131,53.1798,-66.4519,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,95.68,-66.4519
500.0,,1.0,-58.2661706264,500,53.3929084917,1.0,1.0,1.0,-58.2661706264,-58.2661706264,0.01,53.3929084917,7.27042,-58.2662,100.0,100,1.0,0.01,2,0.01,3.50449e-18,85.05,-58.2662
500.0,,1.0,-66.8294887149,500,2592.14185264,1.0,1.0,1.0,-66.8294887149,-66.8294887149,0.005,2592.14185264,36.44,-62.5478,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,95.64,-62.5478
500.0,,1.0,-58.3357240278,500,67.0955416577,1.0,1.0,1.0,-58.3357240278,-58.3357240278,0.00333333,67.0955416577,30.1883,-61.1438,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,84.99,-61.1438
500.0,,1.0,-66.1557846589,500,2598.66896734,1.0,1.0,1.0,-66.1557846589,-66.1557846589,0.0025,2598.66896734,36.4881,-62.3968,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,94.93,-62.3968
500.0,,1.0,-59.740626746,500,69.3203296932,1.0,1.0,1.0,-59.740626746,-59.740626746,0.002,69.3203296932,32.8627,-61.8656,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,87.68,-61.8656
500.0,,1.0,-68.3099824513,500,3847.2835353,1.0,1.0,1.0,-68.3099824513,-68.3099824513,0.01,3847.2835353,61.7156,-68.31,100.0,100,1.0,0.01,2,0.01,3.50449e-18,96.29,-68.31
500.0,,1.0,-66.139108288,500,2592.15345237,1.0,1.0,1.0,-66.139108288,-66.139108288,0.005,2592.15345237,56.4686,-67.2245,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,94.42,-67.2245
500.0,,1.0,-63.2108703952,500,1339.28622261,1.0,1.0,1.0,-63.2108703952,-63.2108703952,0.00333333,1339.28622261,50.7084,-65.8867,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,91.8,-65.8867
500.0,,1.0,-64.1215580826,500,1339.33478583,1.0,1.0,1.0,-64.1215580826,-64.1215580826,0.0025,1339.33478583,47.5455,-65.4454,400.0,100,1.0,0.0025,2,0.0025,5.4346e-20,93.03,-65.4454
500.0,,1.0,-67.4303319545,500,2571.85344258,1.0,1.0,1.0,-67.4303319545,-67.4303319545,0.002,2571.85344258,48.1489,-65.8424,500.000006643,100,1.0,0.002,1,0.002,5.43187e-20,96.44,-65.8424
500.0,,1.0,-62.3769671094,500,1350.46977334,1.0,1.0,1.0,-62.3769671094,-62.3769671094,0.01,1350.46977334,36.5645,-62.377,100.0,100,1.0,0.01,2,0.01,3.50449e-18,89.89,-62.377
500.0,,1.0,-66.0025241891,500,2614.49503001,1.0,1.0,1.0,-66.0025241891,-66.0025241891,0.005,2614.49503001,44.339,-64.1897,200.000000102,100,1.0,0.005,2,0.005,2.1793e-19,94.27,-64.1897
500.0,,1.0,-62.6456829178,500,1340.14431537,1.0,1.0,1.0,-62.6456829178,-62.6456829178,0.00333333,1340.14431537,41.8737,-63.6751,299.999969474,100,1.0,0.00333333,2,0.00333333,5.43914e-20,90.62,-63.6751
