MinVanillaIw,AvgDiscRet,BatchSize,ESSRenyi,VanillaAvgRet,MaxVanillaIw,VarDiscRet,VarVanillaIw,VarNormIw,AvgNormIw,MaxNormIw,MinNormIw,J,EpsThisIter,AvgVanillaIw,VarJ,Bound,AvgEpLen,IterType,eRenyi2,ESSClassic,AvgRet,VarRet,Delta
1.0,-97.2003753807,500,500.0,-97.2003753807,1.0,77.0725939887,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.801,100,1.0,7.95246,-101.057,44.36,2,1.0,299.999969474,-97.2003753807,77.0725939887,0.8
1.0,-97.7023749364,500,500.0,-97.7023749364,1.0,53.2300852306,,5.4346e-20,0.0025,0.0025,0.0025,-97.7764,100,1.0,7.78508,-100.596,40.97,2,1.0,400.0,-97.7023749364,53.2300852306,0.8
,-98.7437649673,500,499.995946917,-98.7437649673,7.88804,44.6581594316,0.124442,0.00197968,0.002,0.994907,,-75.6343,100,0.0158568,2.44638,-78.232,39.95,1,1.00001,1.01024386004,-98.7437649673,44.6581594316,0.8
1.0,-97.567078762,500,500.0,-97.567078762,1.0,73.7048619513,,3.50449e-18,0.01,0.01,0.01,-97.5671,100,1.0,8.54212,-103.094,43.97,2,1.0,100.0,-97.567078762,73.7048619513,0.8
1.0,-97.8161702518,500,500.0,-97.8161702518,1.0,65.5163320078,,2.1793e-19,0.005,0.005,0.005,-97.6916,100,1.0,8.30241,-101.599,42.4,2,1.0,200.000000102,-97.8161702518,65.5163320078,0.8
1.0,-96.8303985995,500,500.0,-96.8303985995,1.0,80.623146538,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.4046,100,1.0,8.52783,-100.595,45.98,2,1.0,299.999969474,-96.8303985995,80.623146538,0.8
1.0,-98.5671671463,500,500.0,-98.5671671463,1.0,58.0760805188,,5.4346e-20,0.0025,0.0025,0.0025,-97.6952,100,1.0,8.31686,-100.625,46.09,2,1.0,400.0,-98.5671671463,58.0760805188,0.8
4.24505e-05,-98.1179734289,500,253.137647289,-98.1179734289,4.32886,77.1616929166,1.04706,3.98774e-06,0.002,0.00844795,8.2844e-08,-96.2675,100,1.02483,16.0696,-99.9503,42.54,1,1.97521,250.634038673,-98.1179734289,77.1616929166,0.8
1.0,-98.6850791541,500,500.0,-98.6850791541,1.0,57.5594143877,,3.50449e-18,0.01,0.01,0.01,-98.6851,100,1.0,7.54876,-104.289,40.09,2,1.0,100.0,-98.6850791541,57.5594143877,0.8
1.0,-98.0435995434,500,500.0,-98.0435995434,1.0,76.9453165301,,2.1793e-19,0.005,0.005,0.005,-98.3643,100,1.0,8.16595,-102.406,43.86,2,1.0,200.000000102,-98.0435995434,76.9453165301,0.8
1.0,-98.3891110762,500,500.0,-98.3891110762,1.0,53.8888826706,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.3726,100,1.0,7.88915,-101.672,47.59,2,1.0,299.999969474,-98.3891110762,53.8888826706,0.8
1.0,-97.321940489,500,500.0,-97.321940489,1.0,96.3435776126,,5.4346e-20,0.0025,0.0025,0.0025,-98.1099,100,1.0,8.41017,-100.968,43.89,2,1.0,400.0,-97.321940489,96.3435776126,0.8
0.409727,-97.209430964,500,468.544918237,-97.209430964,2.01255,59.5874378368,0.0543616,2.20249e-07,0.002,0.00405095,0.000824717,-97.7927,100,0.993618,9.23915,-100.433,45.86,1,1.06713,473.95511995,-97.209430964,59.5874378368,0.8
1.0,-96.73997509,500,500.0,-96.73997509,1.0,66.913008808,,3.50449e-18,0.01,0.01,0.01,-96.74,100,1.0,8.13903,-102.138,42.81,2,1.0,100.0,-96.73997509,66.913008808,0.8
1.0,-98.8258862377,500,500.0,-98.8258862377,1.0,64.7726910736,,2.1793e-19,0.005,0.005,0.005,-97.7829,100,1.0,8.14077,-101.816,41.4,2,1.0,200.000000102,-98.8258862377,64.7726910736,0.8
1.0,-97.1481360512,500,500.0,-97.1481360512,1.0,86.6931676517,,5.43914e-20,0.00333333,0.00333333,0.00333333,-97.5713,100,1.0,8.53696,-100.864,43.72,2,1.0,299.999969474,-97.1481360512,86.6931676517,0.8
1.0,-97.831085034,500,500.0,-97.831085034,1.0,57.566262519,,5.4346e-20,0.0025,0.0025,0.0025,-97.6363,100,1.0,8.30181,-100.488,45.5,2,1.0,400.0,-97.831085034,57.566262519,0.8
0.105645,-97.7009407545,500,438.16671547,-97.7009407545,2.45928,53.4709547084,0.130081,5.315e-07,0.002,0.0049711,0.000213547,-97.3592,100,0.989432,8.91682,-100.084,42.2,1,1.14112,441.458693887,-97.7009407545,53.4709547084,0.8
1.0,-98.3184385439,500,500.0,-98.3184385439,1.0,66.5613882834,,3.50449e-18,0.01,0.01,0.01,-98.3184,100,1.0,8.11762,-104.102,42.1,2,1.0,100.0,-98.3184385439,66.5613882834,0.8
1.0,-99.4619800218,500,500.0,-99.4619800218,1.0,38.1980113751,,2.1793e-19,0.005,0.005,0.005,-98.8902,100,1.0,7.22377,-102.98,39.18,2,1.0,200.000000102,-99.4619800218,38.1980113751,0.8
1.0,-98.9028522003,500,500.0,-98.9028522003,1.0,40.0355907163,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.8944,100,1.0,6.92823,-102.233,42.9,2,1.0,299.999969474,-98.9028522003,40.0355907163,0.8
1.0,-99.2514797877,500,500.0,-99.2514797877,1.0,47.598185805,,5.4346e-20,0.0025,0.0025,0.0025,-98.9837,100,1.0,6.91409,-101.875,38.49,2,1.0,400.0,-99.2514797877,47.598185805,0.8
0.0106781,-96.9179388598,500,375.954495773,-96.9179388598,3.76709,92.0415904264,0.327262,1.42798e-06,0.002,0.007869,2.23053e-05,-97.8516,100,0.957451,10.8237,-100.834,44.98,1,1.32995,368.654739577,-96.9179388598,92.0415904264,0.8
1.0,-99.05494412,500,500.0,-99.05494412,1.0,51.717651774,,3.50449e-18,0.01,0.01,0.01,-99.0549,100,1.0,7.15545,-104.654,38.75,2,1.0,100.0,-99.05494412,51.717651774,0.8
1.0,-97.4921338352,500,500.0,-97.4921338352,1.0,89.8024620268,,2.1793e-19,0.005,0.005,0.005,-98.2735,100,1.0,8.40613,-102.399,44.13,2,1.0,200.000000102,-97.4921338352,89.8024620268,0.8
1.0,-99.4069370337,500,500.0,-99.4069370337,1.0,40.2856111468,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.6513,100,1.0,7.79028,-102.02,39.49,2,1.0,299.999969474,-99.4069370337,40.2856111468,0.8
1.0,-98.4036452124,500,500.0,-98.4036452124,1.0,48.7766293623,,5.4346e-20,0.0025,0.0025,0.0025,-98.5894,100,1.0,7.58947,-101.506,43.63,2,1.0,400.0,-98.4036452124,48.7766293623,0.8
0.232665,-99.5022245294,500,371.890123566,-99.5022245294,5.68168,53.3114844223,0.41738,1.44797e-06,0.002,0.0105825,0.000433356,-98.0051,100,1.07378,11.1475,-101.03,41.01,1,1.34448,367.304631215,-99.5022245294,53.3114844223,0.8
1.0,-99.2876508631,500,500.0,-99.2876508631,1.0,49.7724036629,,3.50449e-18,0.01,0.01,0.01,-99.2877,100,1.0,7.01959,-104.944,42.49,2,1.0,100.0,-99.2876508631,49.7724036629,0.8
1.0,-98.1294640673,500,500.0,-98.1294640673,1.0,56.0970004499,,2.1793e-19,0.005,0.005,0.005,-98.7086,100,1.0,7.26228,-102.84,44.3,2,1.0,200.000000102,-98.1294640673,56.0970004499,0.8
1.0,-98.5138061974,500,500.0,-98.5138061974,1.0,67.8343562304,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.6436,100,1.0,7.58645,-102.017,45.22,2,1.0,299.999969474,-98.5138061974,67.8343562304,0.8
1.0,-98.3227991705,500,500.0,-98.3227991705,1.0,83.5945819853,,5.4346e-20,0.0025,0.0025,0.0025,-98.5634,100,1.0,7.99216,-101.485,43.25,2,1.0,400.0,-98.3227991705,83.5945819853,0.8
5.96256e-06,-96.3746011165,500,288.140069066,-96.3746011165,7.72169,108.155338766,0.829191,3.48523e-06,0.002,0.0158307,1.22242e-08,-96.8253,100,0.975533,15.8051,-100.268,43.26,1,1.73527,267.441785915,-96.3746011165,108.155338766,0.8
1.0,-97.428461922,500,500.0,-97.428461922,1.0,61.7068450923,,3.50449e-18,0.01,0.01,0.01,-97.4285,100,1.0,7.81599,-103.005,42.25,2,1.0,100.0,-97.428461922,61.7068450923,0.8
1.0,-98.9750732892,500,500.0,-98.9750732892,1.0,52.5920312405,,2.1793e-19,0.005,0.005,0.005,-98.2018,100,1.0,7.56148,-102.15,43.01,2,1.0,200.000000102,-98.9750732892,52.5920312405,0.8
1.0,-98.2781591131,500,500.0,-98.2781591131,1.0,68.2856098869,,5.43914e-20,0.00333333,0.00333333,0.00333333,-98.2272,100,1.0,7.78799,-101.468,42.47,2,1.0,299.999969474,-98.2781591131,68.2856098869,0.8
