EpsThisIter,VarNormIw,AvgVanillaIw,renyi2,VarJ,MaxVanillaIw,SamplesThisIter,Bound,MaxNormIw,AvgDiscRet,ESSRenyi,VarDiscRet,VarRet,IterType,delta,AvgEpLen,MinVanillaIw,VanillaAvgRet,ESSClassic,BatchSize,AvgRet,VarVanillaIw,AvgNormIw,J,MinNormIw
104,3.52775e-10,1.02661,nan,5910.67,3.15201,50000,4589.97,0.000164013,4806.57119921,nan,931178.429098,931178.429098,1,0.6,480.769230769,0.00122075,4806.57119921,1.07670475207,100,4806.57119921,0.130292,5.34188e-05,889900.0,6.35206e-08
104,4.19284e-10,1.0168,nan,5011.74,2.78804,50000,4590.31,0.000146473,4806.59495683,nan,931188.003596,931188.003596,1,0.6,480.769230769,6.21308e-06,4806.59495683,1.04817207584,100,4806.59495683,0.15191,5.34188e-05,891871.0,3.26413e-10
105,3.54999e-10,0.961368,nan,6630.62,2.44228,50000,4590.53,0.000134414,4760.7347022,nan,1144130.85761,1144130.85761,1,0.6,476.19047619,1.34533e-05,4760.7347022,0.941036140531,100,4760.7347022,0.117201,5.29101e-05,888614.0,7.40416e-10
100,1.06594e-15,0.999996,nan,0.814398,1.01629,50000,4591.09,5.64606e-05,4999.28922763,nan,0.00372296804268,0.00372296804268,1,0.6,500.0,0.990698,4999.28922763,0.555733826209,100,4999.28922763,3.45362e-07,5.55556e-05,899872.0,5.5039e-05
102,2.01672e-10,1.00869,nan,3499.19,1.91517,50000,4590.28,0.000103413,4901.02507677,nan,483190.898232,483190.898232,1,0.6,490.196078431,0.000388797,4901.02507677,0.821541335595,100,4901.02507677,0.0691685,5.44662e-05,895782.0,2.09938e-08
107,5.44906e-10,0.999006,nan,7588.38,3.44168,50000,4590.09,0.000178874,4671.54229399,nan,1542049.14885,1542049.14885,1,0.6,467.289719626,1.4926e-07,4671.54229399,1.41660324183,100,4671.54229399,0.20173,5.19211e-05,884804.0,7.75746e-12
110,7.99892e-10,0.970296,nan,8019.28,4.78797,50000,4579.62,0.000249219,4543.85620247,nan,1541753.10467,1541753.10467,1,0.6,454.545454545,6.56296e-10,4543.85620247,1.59423493641,100,4543.85620247,0.295237,5.05051e-05,876505.0,3.4161e-14
104,3.77468e-10,1.00583,nan,5767.75,3.34587,50000,4590.32,0.000177696,4806.61249075,nan,931195.131362,931195.131362,1,0.6,480.769230769,2.02849e-06,4806.61249075,1.1615443861,100,4806.61249075,0.133826,5.34188e-05,890211.0,1.07732e-10
107,4.8181e-10,0.966458,nan,8293.65,3.69843,50000,4589.75,0.000198691,4671.57650225,nan,1540196.71532,1540196.71532,1,0.6,467.289719626,1.31072e-05,4671.57650225,1.24650164812,100,4671.57650225,0.166938,5.19211e-05,882390.0,7.04161e-10
105,3.93668e-10,0.943386,nan,6375.03,2.78428,50000,4590.26,0.000156157,4760.7227906,nan,1144125.07231,1144125.07231,1,0.6,476.19047619,5.34764e-05,4760.7227906,1.06081968424,100,4760.7227906,0.12515,5.29101e-05,889170.0,2.99924e-09
105,3.73048e-10,0.968302,nan,6139.8,2.31129,50000,4589.97,0.000126294,4760.72134895,nan,1139345.91622,1139345.91622,1,0.6,476.19047619,3.55707e-07,4760.72134895,1.0383707883,100,4760.72134895,0.124943,5.29101e-05,890099.0,1.94366e-11
109,5.85295e-10,1.03036,nan,9470.34,4.65678,50000,4588.79,0.000230355,4585.66006111,nan,1903642.13712,1903642.13712,1,0.6,458.71559633,8.41395e-14,4585.66006111,1.37746917897,100,4585.66006111,0.239195,5.09684e-05,877264.0,4.16209e-18
111,7.56954e-10,1.03534,nan,10091.5,4.1705,50000,4589.08,0.000201609,4502.83824063,nan,2250606.11348,2250606.11348,1,0.6,450.45045045,1.0032e-08,4502.83824063,1.6832943898,100,4502.83824063,0.323911,5.005e-05,873659.0,4.84963e-13
104,4.02042e-10,1.03691,nan,5452.57,2.73052,50000,4590.02,0.00014067,4806.59823273,nan,929267.29411,929267.29411,1,0.6,480.769230769,0.000413668,4806.59823273,1.0720856601,100,4806.59823273,0.151482,5.34188e-05,891008.0,2.13111e-08
100,8.22799e-16,1.00001,nan,0.955536,1.0063,50000,4591.07,5.5905e-05,4999.26312625,nan,0.00512787145963,0.00512787145963,1,0.6,500.0,0.991098,4999.26312625,0.555804241834,100,4999.26312625,2.66592e-07,5.55555e-05,899867.0,5.50605e-05
109,6.47312e-10,1.00001,nan,8692.7,4.10445,50000,4589.6,0.000209194,4585.6515732,nan,1910072.81709,1910072.81709,1,0.6,458.71559633,5.12191e-14,4585.6515732,1.23417223683,100,4585.6515732,0.249186,5.09684e-05,880103.0,2.61052e-18
109,6.14166e-10,0.998698,nan,9092.74,3.45785,50000,4589.27,0.000176471,4585.6340611,nan,1905456.91734,1905456.91734,1,0.6,458.71559633,2.82691e-13,4585.6340611,1.60521565423,100,4585.6340611,0.235804,5.09684e-05,878360.0,1.44271e-17
100,1.26783e-15,0.999992,nan,1.06981,1.00979,50000,4591.08,5.60999e-05,4999.26989781,nan,0.00642956135624,0.00642956135624,1,0.6,500.0,0.993798,4999.26989781,0.555750629365,100,4999.26989781,4.10771e-07,5.55555e-05,899869.0,5.52114e-05
100,1.37921e-15,1.00001,nan,0.884298,1.00666,50000,4591.1,5.59252e-05,4999.29131773,nan,0.00438527069675,0.00438527069675,1,0.6,500.0,0.986128,4999.29131773,0.55590186225,100,4999.29131773,4.46871e-07,5.55555e-05,899872.0,5.47845e-05
115,8.57601e-10,0.93554,nan,11104.6,6.90288,50000,4587.89,0.000356449,4345.86687324,nan,2849197.99149,2849197.99149,1,0.6,434.782608696,2.19514e-11,4345.86687324,1.39722893613,100,4345.86687324,0.321625,4.83092e-05,867476.0,1.13352e-15
110,5.96077e-10,0.946148,nan,9158.91,4.2873,50000,4589.24,0.000228855,4543.87143541,nan,2079085.62835,2079085.62835,1,0.6,454.545454545,8.59563e-09,4543.87143541,1.23409956476,100,4543.87143541,0.209195,5.0505e-05,878467.0,4.58832e-13
106,5.84929e-10,1.02767,nan,6768.27,3.46949,50000,4589.78,0.000176943,4715.7116895,nan,1345114.89272,1345114.89272,1,0.6,471.698113208,4.08222e-06,4715.7116895,1.60063461113,100,4715.7116895,0.224889,5.24109e-05,886530.0,2.08192e-10
102,2.05455e-10,1.00212,nan,3715.31,2.10605,50000,4590.65,0.000114465,4901.01985778,nan,485158.295234,485158.295234,1,0.6,490.196078431,0.00250682,4901.01985778,0.895901860343,100,4901.01985778,0.069551,5.44662e-05,895417.0,1.36248e-07
104,3.9768e-10,1.0079,nan,5241.75,2.6451,50000,4590.15,0.000140191,4806.59564496,nan,933114.223178,933114.223178,1,0.6,480.769230769,2.1051e-07,4806.59564496,1.00289607672,100,4806.59564496,0.141573,5.34188e-05,891416.0,1.1157e-11
111,8.3841e-10,0.979857,nan,9181.41,4.47211,50000,4588.83,0.00022843,4502.85160952,nan,2247023.34697,2247023.34697,1,0.6,450.45045045,1.4931e-09,4502.85160952,1.65280770363,100,4502.85160952,0.321346,5.005e-05,877177.0,7.62658e-14
107,5.63175e-10,0.964288,nan,7350.27,2.94361,50000,4589.98,0.000158495,4671.51435872,nan,1542030.95796,1542030.95796,1,0.6,467.289719626,1.9395e-07,4671.51435872,1.32514347523,100,4671.51435872,0.194254,5.19211e-05,885240.0,1.0443e-11
106,5.37152e-10,1.02647,nan,7069.99,3.35978,50000,4589.53,0.000171548,4715.71679227,nan,1343236.18348,1343236.18348,1,0.6,471.698113208,9.79419e-09,4715.71679227,1.38860233893,100,4715.71679227,0.206038,5.24109e-05,886056.0,5.00084e-13
100,7.73417e-22,1.0,nan,1.1541,1.00002,50000,4591.06,5.55564e-05,4999.25533844,nan,0.00746332173165,0.00746332173165,1,0.6,500.0,0.999985,4999.25533844,0.555556410647,100,4999.25533844,2.45779e-13,5.55556e-05,899866.0,5.55547e-05
117,9.71945e-10,0.967945,nan,11724.5,6.31729,50000,4587.91,0.0003099,4271.41586606,nan,3122444.69719,3122444.69719,1,0.6,427.35042735,8.90618e-10,4271.41586606,1.64699999532,100,4271.41586606,0.403887,4.74834e-05,863304.0,4.369e-14
114,8.59914e-10,1.01355,nan,11624.1,5.1525,50000,4589.03,0.000247739,4384.09161309,nan,2714672.18879,2714672.18879,1,0.6,438.596491228,8.47183e-12,4384.09161309,1.47707083409,100,4384.09161309,0.371964,4.87329e-05,865567.0,4.07337e-16
110,5.91827e-10,0.945198,nan,9496.39,4.05424,50000,4589.65,0.000216631,4543.85018851,nan,2083616.70022,2083616.70022,1,0.6,454.545454545,1.58304e-08,4543.85018851,1.21589266647,100,4543.85018851,0.207286,5.0505e-05,876817.0,8.4587e-13
118,1.0855e-09,1.07007,nan,12065.8,7.21709,50000,4584.2,0.000317539,4235.11674431,nan,3176912.67229,3176912.67229,1,0.6,423.728813559,,4235.11674431,1.91048541527,100,4235.11674431,0.560739,4.7081e-05,860752.0,
116,1.05978e-09,1.00287,nan,11412.0,7.73622,50000,4584.15,0.000369449,4308.28496547,nan,2932049.13539,2932049.13539,1,0.6,431.034482759,2.84427e-14,4308.28496547,1.74261142565,100,4308.28496547,0.464691,4.78927e-05,864295.0,1.3583e-18
112,8.21347e-10,0.952307,nan,9895.32,6.06399,50000,4587.44,0.000315857,4462.48923677,nan,2393391.84659,2393391.84659,1,0.6,446.428571429,7.83552e-10,4462.48923677,1.63791129653,100,4462.48923677,0.302735,4.96032e-05,873758.0,4.08131e-14
112,8.04719e-10,0.960105,nan,9947.18,6.199,50000,4588.82,0.000320267,4462.53337795,nan,2404991.94813,2404991.94813,1,0.6,446.428571429,4.66459e-11,4462.53337795,1.4912280558,100,4462.53337795,0.301483,4.96032e-05,873954.0,2.40993e-15
112,7.23436e-10,0.962533,nan,10206.3,4.98337,50000,4588.8,0.000256813,4462.56170513,nan,2406814.787,2406814.787,1,0.6,446.428571429,6.98146e-12,4462.56170513,1.6449298562,100,4462.56170513,0.272404,4.96032e-05,872331.0,3.59782e-16
100,1.70905e-15,1.0,nan,1.72822,1.01125,50000,4591.05,5.61804e-05,4999.24060598,nan,0.0167644553501,0.0167644553501,1,0.6,500.0,0.988191,4999.24060598,0.555884149968,100,4999.24060598,5.53733e-07,5.55556e-05,899864.0,5.48995e-05
102,1.75498e-10,0.993254,nan,4068.65,1.83919,50000,4590.67,0.000100854,4901.0285712,nan,485160.051191,485160.051191,1,0.6,490.196078431,0.000489546,4901.0285712,0.861621040483,100,4901.0285712,0.0583631,5.44662e-05,894928.0,2.68448e-08
102,1.97863e-10,0.989918,nan,3555.91,2.0116,50000,4590.64,0.00011068,4901.02875811,nan,485160.125899,485160.125899,1,0.6,490.196078431,0.00199919,4901.02875811,0.86227435363,100,4901.02875811,0.0653593,5.44662e-05,895578.0,1.09997e-07
107,4.98892e-10,0.996361,nan,7736.55,4.28892,50000,4589.94,0.000223499,4671.53545174,nan,1540169.19021,1540169.19021,1,0.6,467.289719626,9.33832e-08,4671.53545174,1.61752059812,100,4671.53545174,0.183718,5.19211e-05,884181.0,4.86627e-12
104,3.68584e-10,1.013,nan,5641.95,2.81219,50000,4590.07,0.000148295,4806.56647826,nan,931176.960722,931176.960722,1,0.6,480.769230769,4.74383e-08,4806.56647826,1.3267639588,100,4806.56647826,0.132547,5.34188e-05,890635.0,2.50157e-12
110,5.98098e-10,0.937062,nan,9311.93,4.02196,50000,4588.7,0.000216772,4543.85404587,nan,2074528.67863,2074528.67863,1,0.6,454.545454545,1.75027e-17,4543.85404587,1.16844250617,100,4543.85404587,0.205892,5.0505e-05,877521.0,9.43348e-22
105,3.67802e-10,0.972276,nan,6546.37,2.93038,50000,4589.92,0.000159467,4760.69896691,nan,1139335.72765,1139335.72765,1,0.6,476.19047619,9.06366e-05,4760.69896691,1.09279149975,100,4760.69896691,0.124199,5.29101e-05,888793.0,4.93233e-09
107,5.41385e-10,0.972953,nan,7203.94,3.44037,50000,4589.58,0.000183594,4671.52935857,nan,1537353.16554,1537353.16554,1,0.6,467.289719626,4.43248e-08,4671.52935857,1.18831476695,100,4671.52935857,0.190109,5.19211e-05,885813.0,2.36537e-12
100,9.55251e-16,0.999993,nan,1.11287,1.00818,50000,4591.02,5.60105e-05,4999.21743458,nan,0.00694774330724,0.00694774330724,1,0.6,500.0,0.991023,4999.21743458,0.555893551574,100,4999.21743458,3.09497e-07,5.55556e-05,899859.0,5.50572e-05
115,8.42601e-10,0.963536,nan,10996.5,4.85313,50000,4588.65,0.000243323,4345.85430315,nan,2853513.08506,2853513.08506,1,0.6,434.782608696,4.45209e-13,4345.85430315,1.39430898304,100,4345.85430315,0.335196,4.83092e-05,868906.0,2.23216e-17
102,2.19591e-10,0.986639,nan,3692.53,2.0288,50000,4590.71,0.000111997,4901.03511626,nan,485161.3537,485161.3537,1,0.6,490.196078431,0.00163913,4901.03511626,0.947536115506,100,4901.03511626,0.0720571,5.44662e-05,895300.0,9.04863e-08
112,6.85015e-10,0.973962,nan,10512.3,5.66495,50000,4588.64,0.000288512,4462.53942284,nan,2402330.05776,2402330.05776,1,0.6,446.428571429,2.24482e-08,4462.53942284,1.32468112408,100,4462.53942284,0.264098,4.96032e-05,871401.0,1.14327e-12
102,2.03351e-10,1.01342,nan,3471.63,2.10872,50000,4590.74,0.000113333,4901.00571264,nan,485155.474889,485155.474889,1,0.6,490.196078431,0.000716597,4901.00571264,0.826147649671,100,4901.00571264,0.0703999,5.44662e-05,895843.0,3.85134e-08
105,3.64475e-10,0.969643,nan,6687.19,2.59193,50000,4590.36,0.000141433,4760.70375953,nan,1144115.89988,1144115.89988,1,0.6,476.19047619,4.22903e-06,4760.70375953,1.15224612131,100,4760.70375953,0.12241,5.29101e-05,888499.0,2.30763e-10
105,3.68538e-10,0.959811,nan,5964.47,3.00065,50000,4590.47,0.000165412,4760.73206499,nan,1144129.45404,1144129.45404,1,0.6,476.19047619,0.000243134,4760.73206499,1.15748823372,100,4760.73206499,0.121277,5.29101e-05,890383.0,1.34029e-08
107,5.1357e-10,0.972518,nan,7882.46,3.41951,50000,4589.83,0.000182562,4671.56428649,nan,1540188.26184,1540188.26184,1,0.6,467.289719626,9.43884e-07,4671.56428649,1.1905180215,100,4671.56428649,0.18018,5.19211e-05,883704.0,5.03924e-11
112,7.87385e-10,0.966726,nan,9577.76,4.60263,50000,4588.43,0.000236163,4462.53593422,nan,2402327.46386,2402327.46386,1,0.6,446.428571429,9.93347e-12,4462.53593422,1.64001990241,100,4462.53593422,0.299072,4.96032e-05,875562.0,5.09691e-16
102,1.86129e-10,0.995787,nan,3909.39,2.07245,50000,4590.43,0.000113356,4901.01308172,nan,483188.945272,483188.945272,1,0.6,490.196078431,0.00191219,4901.01308172,0.832748691593,100,4901.01308172,0.0622145,5.44662e-05,894997.0,1.0459e-07
100,1.5139e-15,0.999992,nan,1.23686,1.00861,50000,4591.05,5.60345e-05,4999.24004009,nan,0.00859427382778,0.00859427382778,1,0.6,500.0,0.991484,4999.24004009,0.55573494089,100,4999.24004009,4.90494e-07,5.55556e-05,899863.0,5.50829e-05
105,3.73784e-10,0.965578,nan,6505.43,2.53653,50000,4590.3,0.000138992,4760.71674506,nan,1144122.05511,1144122.05511,1,0.6,476.19047619,7.26469e-05,4760.71674506,0.98837206384,100,4760.71674506,0.124486,5.29101e-05,888896.0,3.98078e-09
115,7.49792e-10,0.95638,nan,11875.5,5.85579,50000,4587.93,0.000295791,4345.85226682,nan,2849179.20907,2849179.20907,1,0.6,434.782608696,1.39409e-11,4345.85226682,1.31511832334,100,4345.85226682,0.293861,4.83092e-05,863900.0,7.04188e-16
102,1.95557e-10,0.998964,nan,3902.82,2.07336,50000,4590.6,0.000113045,4901.0199941,nan,485158.306336,485158.306336,1,0.6,490.196078431,0.0022768,4901.0199941,0.870566678579,100,4901.0199941,0.0657837,5.44662e-05,895124.0,1.24137e-07
105,3.65004e-10,0.974976,nan,6281.32,2.57682,50000,4590.4,0.000139839,4760.68290838,nan,1144105.8122,1144105.8122,1,0.6,476.19047619,1.3896e-06,4760.68290838,1.08442406492,100,4760.68290838,0.123939,5.29101e-05,889654.0,7.54111e-11
110,6.57662e-10,0.92924,nan,9199.37,4.16225,50000,4589.85,0.000226222,4543.87916809,nan,2083643.18776,2083643.18776,1,0.6,454.545454545,1.55971e-12,4543.87916809,1.32880231793,100,4543.87916809,0.222633,5.0505e-05,877993.0,8.47715e-17
102,2.06498e-10,0.996221,nan,3598.47,1.9847,50000,4590.77,0.000108509,4901.05016982,nan,485164.315667,485164.315667,1,0.6,490.196078431,4.42516e-05,4901.05016982,0.923441948459,100,4901.05016982,0.0690831,5.44662e-05,895485.0,2.41936e-09
107,4.97944e-10,0.977235,nan,8134.72,4.61794,50000,4590.06,0.000245354,4671.5266563,nan,1542038.83025,1542038.83025,1,0.6,467.289719626,6.84939e-08,4671.5266563,1.4466206352,100,4671.5266563,0.176397,5.19211e-05,882939.0,3.63912e-12
102,1.96061e-10,1.00517,nan,3750.72,2.06454,50000,4590.65,0.000111869,4901.02790029,nan,485159.859258,485159.859258,1,0.6,490.196078431,0.0022153,4901.02790029,0.862577146921,100,4901.02790029,0.0667752,5.44662e-05,895375.0,1.20039e-07
110,6.24901e-10,0.942859,nan,9443.95,7.60429,50000,4589.29,0.00040733,4543.86242645,nan,2079077.30872,2079077.30872,1,0.6,454.545454545,4.2974e-17,4543.86242645,1.02516976523,100,4543.86242645,0.217789,5.05051e-05,877382.0,2.30194e-21
104,4.06001e-10,1.00151,nan,5308.71,2.74093,50000,4590.1,0.000146197,4806.57006183,nan,931177.793573,931177.793573,1,0.6,480.769230769,1.67343e-05,4806.57006183,1.10800190497,100,4806.57006183,0.142707,5.34188e-05,891194.0,8.92581e-10
105,3.89093e-10,0.939951,nan,6260.79,2.67319,50000,4590.27,0.000150474,4760.68356644,nan,1144106.12438,1144106.12438,1,0.6,476.19047619,2.21825e-05,4760.68356644,1.08087860313,100,4760.68356644,0.122797,5.29101e-05,889547.0,1.24866e-09
104,3.87909e-10,1.02252,nan,5415.15,2.66378,50000,4590.11,0.000139162,4806.61060171,nan,931194.038551,931194.038551,1,0.6,480.769230769,2.63061e-06,4806.61060171,1.29204120834,100,4806.61060171,0.14213,5.34188e-05,891015.0,1.37429e-10
102,1.88473e-10,1.00637,nan,3697.45,2.03972,50000,4590.46,0.000110392,4901.02312877,nan,483190.863759,483190.863759,1,0.6,490.196078431,0.000682154,4901.02312877,0.911364818576,100,4901.02312877,0.0643443,5.44662e-05,895503.0,3.69192e-08
100,1.53713e-15,1.0,nan,0.902418,1.01006,50000,4591.07,5.61142e-05,4999.26201197,nan,0.00456869660796,0.00456869660796,1,0.6,500.0,0.987084,4999.26201197,0.556003102627,100,4999.26201197,4.98035e-07,5.55556e-05,899867.0,5.48378e-05
114,1.07754e-09,0.999501,nan,10164.7,7.77341,50000,4588.27,0.00037901,4384.06989454,nan,2708500.89505,2708500.89505,1,0.6,438.596491228,2.61695e-14,4384.06989454,4.49358876402,100,4384.06989454,0.453266,4.87329e-05,872168.0,1.27595e-18
104,3.92059e-10,1.00195,nan,5731.63,2.70546,50000,4590.12,0.000144242,4806.58746925,nan,931184.84222,931184.84222,1,0.6,480.769230769,2.1421e-05,4806.58746925,1.04454107942,100,4806.58746925,0.137928,5.34188e-05,890319.0,1.14206e-09
104,3.85927e-10,1.02019,nan,5399.38,2.86232,50000,4590.24,0.000149876,4806.59267709,nan,931187.25239,931187.25239,1,0.6,480.769230769,0.000320237,4806.59267709,1.28215745249,100,4806.59267709,0.14076,5.34188e-05,891019.0,1.67681e-08
105,3.42331e-10,0.969109,nan,6463.34,2.84402,50000,4590.39,0.000155274,4760.71813498,nan,1144122.74198,1144122.74198,1,0.6,476.19047619,1.33159e-07,4760.71813498,0.919014642075,100,4760.71813498,0.114846,5.29101e-05,889091.0,7.27001e-12
100,1.23961e-15,1.00001,nan,1.24464,1.0107,50000,4591.06,5.61497e-05,4999.25618703,nan,0.00870092126179,0.00870092126179,1,0.6,500.0,0.992975,4999.25618703,0.556178922655,100,4999.25618703,4.01636e-07,5.55556e-05,899866.0,5.5165e-05
102,1.99538e-10,1.00678,nan,3718.84,1.88619,50000,4590.72,0.000102042,4901.01913706,nan,485158.21065,485158.21065,1,0.6,490.196078431,4.47509e-05,4901.01913706,0.960761246265,100,4901.01913706,0.0681772,5.44662e-05,895377.0,2.421e-09
115,7.25992e-10,0.943831,nan,11887.7,6.10792,50000,4588.61,0.000312628,4345.8602967,nan,2853520.38067,2853520.38067,1,0.6,434.782608696,1.35267e-09,4345.8602967,1.11035137768,100,4345.8602967,0.277116,4.83092e-05,863628.0,6.92353e-14
117,8.89307e-10,0.959685,nan,11955.8,6.61128,50000,4587.43,0.000327113,4271.37622721,nan,3115591.36757,3115591.36757,1,0.6,427.35042735,5.09287e-24,4271.37622721,1.66069282905,100,4271.37622721,0.363267,4.74834e-05,862185.0,2.51985e-28
105,3.91956e-10,0.941056,nan,6359.64,2.51977,50000,4589.83,0.000141672,4760.69556027,nan,1139334.27374,1139334.27374,1,0.6,476.19047619,7.10022e-05,4760.69556027,0.929309015989,100,4760.69556027,0.123992,5.29101e-05,889025.0,3.99204e-09
109,6.38634e-10,0.993336,nan,8748.75,4.74952,50000,4589.49,0.000243699,4585.66962154,nan,1908250.79834,1908250.79834,1,0.6,458.71559633,2.10165e-07,4585.66962154,1.38492428783,100,4585.66962154,0.242573,5.09684e-05,880139.0,1.07836e-11
102,1.93284e-10,1.00309,nan,3888.5,1.91974,50000,4590.4,0.000104238,4901.00096194,nan,483186.536896,483186.536896,1,0.6,490.196078431,0.00129825,4901.00096194,0.821439270874,100,4901.00096194,0.0655574,5.44662e-05,895092.0,7.04929e-08
102,1.98455e-10,1.00506,nan,3789.14,1.96999,50000,4590.73,0.000106758,4901.03788891,nan,485161.841312,485161.841312,1,0.6,490.196078431,0.00115911,4901.03788891,0.868210863297,100,4901.03788891,0.0675753,5.44662e-05,895256.0,6.28149e-08
100,1.86295e-15,0.999999,nan,1.43864,1.00992,50000,4591.04,5.61068e-05,4999.23660128,nan,0.0116125213256,0.0116125213256,1,0.6,500.0,0.990418,4999.23660128,0.555895537865,100,4999.23660128,6.03593e-07,5.55556e-05,899863.0,5.50233e-05
104,3.77188e-10,1.0302,nan,5520.53,2.48147,50000,4590.17,0.000128671,4806.57689694,nan,931181.193809,931181.193809,1,0.6,480.769230769,0.000134258,4806.57689694,1.21244184039,100,4806.57689694,0.140285,5.34188e-05,890868.0,6.96167e-09
107,5.04392e-10,0.989194,nan,7727.9,3.08521,50000,4589.62,0.000161938,4671.52349149,nan,1537348.09749,1537348.09749,1,0.6,467.289719626,1.89792e-07,4671.52349149,1.13585871207,100,4671.52349149,0.183081,5.19211e-05,884220.0,9.96184e-12
107,4.71728e-10,0.981694,nan,7999.53,3.01205,50000,4589.85,0.000159305,4671.54225985,nan,1540174.13899,1540174.13899,1,0.6,467.289719626,3.33525e-05,4671.54225985,1.07573855273,100,4671.54225985,0.168638,5.19211e-05,883407.0,1.76399e-09
104,3.90785e-10,0.999003,nan,5474.61,2.99776,50000,4590.24,0.000160296,4806.59390481,nan,931187.359955,931187.359955,1,0.6,480.769230769,1.90112e-05,4806.59390481,0.994006693355,100,4806.59390481,0.136673,5.34188e-05,890903.0,1.01657e-09
100,1.26241e-15,1.00001,nan,1.24307,1.01116,50000,4591.04,5.61749e-05,4999.22681998,nan,0.008673414873,0.008673414873,1,0.6,500.0,0.992824,4999.22681998,0.556054814283,100,4999.22681998,4.09033e-07,5.55556e-05,899861.0,5.51561e-05
115,8.67622e-10,0.950217,nan,11058.7,7.4949,50000,4579.17,0.000381042,4345.86175314,nan,2516837.92488,2516837.92488,1,0.6,434.782608696,2.73818e-12,4345.86175314,1.49723706997,100,4345.86175314,0.335673,4.83092e-05,864151.0,1.3921e-16
110,6.1115e-10,0.940175,nan,9549.77,3.99946,50000,4589.79,0.000214846,4543.88110491,nan,2083644.89066,2083644.89066,1,0.6,454.545454545,1.74837e-09,4543.88110491,1.40897979872,100,4543.88110491,0.211785,5.0505e-05,876718.0,9.39204e-14
112,7.52873e-10,0.971933,nan,9895.7,5.88197,50000,4588.53,0.00030019,4462.52627065,nan,2404985.42391,2404985.42391,1,0.6,446.428571429,6.01761e-12,4462.52627065,1.68438460043,100,4462.52627065,0.289052,4.96032e-05,874532.0,3.07112e-16
110,5.47946e-10,0.941331,nan,9860.31,3.68281,50000,4588.73,0.000197593,4543.86665912,nan,2074541.10146,2074541.10146,1,0.6,454.545454545,1.0838e-08,4543.86665912,1.12772832827,100,4543.86665912,0.19035,5.0505e-05,875288.0,5.81488e-13
102,1.81204e-10,1.00834,nan,3882.48,1.87111,50000,4590.4,0.000101069,4901.01421884,nan,483188.652913,483188.652913,1,0.6,490.196078431,0.00296091,4901.01421884,0.946398150622,100,4901.01421884,0.0621053,5.44662e-05,895072.0,1.59935e-07
102,2.05724e-10,1.00254,nan,3307.04,2.12127,50000,4590.56,0.000115245,4901.03839588,nan,485161.956343,485161.956343,1,0.6,490.196078431,0.00332366,4901.03839588,0.898796850884,100,4901.03839588,0.0697003,5.44662e-05,895905.0,1.80569e-07
114,8.97706e-10,0.978919,nan,10366.3,5.72823,50000,4588.5,0.000285165,4384.07184097,nan,2712891.70169,2712891.70169,1,0.6,438.596491228,6.20444e-21,4384.07184097,2.144752157,100,4384.07184097,0.362228,4.87329e-05,871151.0,3.08872e-25
