MinBehavPdf,TimeElapsed,ReturnStepMaxmin,ESSRenyiArithmetic,MinIW,ReturnStepMax,StdIW,MaxIW,DivergenceHarmonic,MeanD2-0,InitialReturnMean,InitialReturnMax,MeanIW,InitialBound,MinTargetPdf,EmpiricalD2Harmonic,MeanEntropy,Epsilon,EpThisIter,VarianceInitializer,EpLenMean,Iteration,InitialReturnMin,EpRewMean,ReturnMeanIW,OptimizationReturnMin,Penalization,EmpiricalD2Arithmetic,LearnableVariance,ESSRenyiHarmonic,TimestepsSoFar,Inner Iteration,OptimizationReturnMax,StdWReturnMean,EpisodesSoFar,WReturnMean,OptimizationReturnMean,Bound,InitialReturnStd
-237.7922,2939.7679114341736,10.0,0.0011693069,1.4182864e-07,10.0,6.194159,42.76835,1.1297317e+35,42760.37,4169.01,4999.381,1.2428501,-6.859216e+23,-242.34924,42760.37,0.4189424,1.0,50,-1.0,417.26,80,439.58527,4169.009787103936,29121084.0,,True,42760.37,,0.0011693069,10270878,5,4559.7954,,39750,29121084.0,3729.424,-6.859216e+23,1588.6962
-235.0041,2944.7384462356567,10.0,9.652268e-05,4.1946222e-08,10.0,5.758034,41.156284,inf,518012.97,4631.7344,4999.5566,1.011298,-inf,-240.1212,518012.94,0.4189424,1.0,50,-1.0,463.42,80,189.85968,4631.734560841506,24660442.0,,True,518012.97,,9.652269e-05,10294049,6,4809.697,,39800,24660442.0,4441.8745,-inf,1146.0627
-240.44884,2949.529032945633,10.0,0.0011664148,2.0700624e-12,10.0,9.44944,67.46294,1.0245325e+35,42866.395,4000.3691,4999.5107,1.6625606,-6.532392e+23,-245.66188,42866.395,0.4189424,1.0,50,-1.0,400.46,80,9.981833,4000.369076179419,38759310.0,,True,42866.395,,0.0011664148,10314072,7,4989.529,,39850,38759310.0,3990.3872,-6.532392e+23,1742.3215
-247.95728,2953.949579000473,10.0,0.0012910891,1.5124937e-10,10.0,138.04665,985.4486,3.7078354e+34,38726.992,4139.0566,4999.4717,21.84125,-3.9297308e+23,-250.65733,38726.992,0.4189424,1.0,50,-1.0,414.26,80,9.980516,4139.056635358373,544976830.0,,True,38726.992,,0.0012910891,10334785,8,4989.491,,39900,544976830.0,4129.076,-3.9297308e+23,1674.6713
-233.35162,2958.927570581436,10.0,0.0007897031,4.506417e-12,10.0,31.263086,176.90814,1.7383554e+35,63314.934,4315.74,4999.488,6.5865674,-8.508925e+23,-235.03932,63314.93,0.4189424,1.0,50,-1.0,431.96,80,229.85086,4315.740501734225,75881810.0,,True,63314.934,,0.00078970316,10356383,9,4769.6367,,39950,75881810.0,4085.8894,-8.508925e+23,1387.632
-232.78366,2964.061219930649,10.0,3.4535577e-05,2.574401e-09,10.0,3.31429,22.437828,inf,1447782.4,4609.6816,4999.465,0.7276748,-inf,-240.45534,1447782.4,0.4189424,1.0,50,-1.0,461.2,80,189.85635,4609.681809225807,18118210.0,,True,1447782.4,,3.4535577e-05,10379443,10,4809.6084,,40000,18118210.0,4419.825,-inf,1170.9287
-231.94757,2968.767504930496,10.0,50.0,0.075521074,10.0,259.05707,1711.1411,119731280.0,1.0,4305.9214,4999.618,52.25061,-22214334.0,-231.94757,1.0,0.4189424,1.0,50,-1.0,430.98,81,219.80563,4305.921317103232,1300517100.0,,True,1.0,,50.0,10400992,1,4779.8125,,40050,20173360.0,4086.1157,-23632734000.0,1277.6555
-242.14532,2973.2263720035553,10.0,6.8375006,0.011912396,10.0,26.060976,177.45934,40108917000.0,7.3126135,3988.1694,4999.508,5.820747,-443477980000.0,-244.91116,7.3126135,0.4189424,1.0,50,-1.0,399.28,81,429.7993,3988.1691697885612,111008950.0,,True,7.3126135,,6.8375006,10420956,2,4569.7085,,40100,85142920.0,3558.3696,-408834240000.0,1579.58
-244.45009,2977.969473838806,10.0,13.950349,0.040698316,10.0,11.999635,86.223236,1936754000.0,3.5841398,4013.7307,4999.6055,2.5550098,-89919450000.0,-244.18861,3.58414,0.4189424,1.0,50,-1.0,401.9,81,829.3993,4013.730952360941,61173980.0,,True,3.5841398,,13.950348,10441051,3,4170.206,,40150,66137604.0,3184.3315,-89879120000.0,1394.8462
-240.52155,2982.3966653347015,10.0,1.1059681,0.013800077,10.0,3.0934367,18.177917,1.5412217e+18,45.20926,3954.808,4999.4873,1.3728735,-2640613500000000.0,-241.955,45.20926,0.4189424,1.0,50,-1.0,396.02,81,699.6543,3954.80807988035,31900768.0,,True,45.20926,,1.1059681,10460852,4,4299.833,,40200,31397992.0,3255.1538,-2533599000000000.0,1517.9883
-237.00525,2986.7061643600464,10.0,14.005604,0.07577503,10.0,3.9282799,28.094427,4722219000.0,3.5699997,3619.261,4999.423,1.2851518,-139081810000.0,-237.49869,3.57,0.4189424,1.0,50,-1.0,362.5,81,19.961231,3619.2609050049155,27710164.0,,True,3.5699997,,14.005603,10478977,5,4979.4614,,40250,24509510.0,3599.2993,-140266180000.0,1726.4946
-235.09187,2990.81000995636,10.0,16.4581,3.9050094e-05,10.0,37.80626,255.96582,916824700.0,3.038018,3651.974,4999.4863,10.772898,-3301956600.0,-236.07208,3.038018,0.4189424,1.0,50,-1.0,365.74,81,19.965889,3651.9742910400646,171666350.0,,True,3.038018,,16.4581,10497264,6,4979.5205,,40300,12833367.0,3632.008,-61965950000.0,1743.0796
-233.45917,2995.7137978076935,10.0,0.56154424,6.697649e-07,10.0,16.564587,100.56397,296137300000000.0,89.04018,4304.2705,4999.375,4.2392774,-35783033000000.0,-238.09688,89.04018,0.4189424,1.0,50,-1.0,430.86,81,1199.6403,4304.2708462191395,57266324.0,,True,89.04018,,0.56154424,10518807,7,3799.7349,,40350,53170260.0,3104.6306,-35118266000000.0,1189.8955
-243.34604,3000.2104816436768,10.0,0.49296606,5.895702e-07,10.0,32.026478,222.985,4408662000000000.0,101.426865,4040.318,4999.5195,7.1149197,-138295060000000.0,-246.29472,101.426865,0.4189424,1.0,50,-1.0,404.48,81,389.80212,4040.3183652859484,170474460.0,,True,101.426865,,0.49296606,10539031,8,4609.7173,,40400,167341740.0,3650.5164,-135507970000000.0,1531.1201
-234.34868,3004.7382962703705,10.0,0.784627,1.2307629e-07,10.0,3.770066,20.905422,70727980000000.0,63.724545,3946.6106,4999.5127,1.2450584,-17076160000000.0,-240.10919,63.72454,0.4189424,1.0,50,-1.0,395.14,81,9.981116,3946.610807629587,26383500.0,,True,63.724545,,0.7846271,10558788,9,4989.5317,,40450,27173920.0,3936.6296,-17163507000000.0,1655.3451
-238.20334,3009.7167088985443,10.0,0.1397112,8.067846e-08,10.0,43.388542,278.0179,2.2166091e+22,357.8811,4239.4194,4999.457,8.646145,-3.0383976e+17,-243.58868,357.8811,0.4189424,1.0,50,-1.0,424.36,81,419.63828,4239.41950556661,211442240.0,,True,357.8811,,0.1397112,10580006,10,4579.819,,40500,211442240.0,3819.7812,-3.0383976e+17,1431.8267
-236.20636,3014.4473345279694,10.0,50.0,0.114664935,10.0,1332038.5,9515674.0,8.455019e+25,1.0,3923.923,4999.2583,216771.69,-20516126.0,-236.20636,1.0,0.4189424,1.0,50,-1.0,392.84,82,9.979609,3923.9229471079507,5404039000000.0,,True,1.0,,50.0,10599648,1,4989.279,,40550,18475452.0,3913.9434,-1.8763892e+19,1754.5028
-244.14706,3020.2788438796997,10.0,2.1281648e-08,2.7483718e-16,10.0,0.50586873,3.5914803,inf,2349442000.0,4803.42,4999.547,0.09621628,-inf,-250.46309,2349442000.0,0.4189424,1.0,50,-1.0,480.52,82,229.8433,4803.419892923895,2053791.5,,True,2349442000.0,,2.1281648e-08,10623674,2,4769.7036,,40600,2053791.5,4573.576,-inf,876.2114
-236.54742,3025.139902114868,10.0,1.8982079e-06,1.8641996e-18,10.0,24.821203,177.33481,inf,26340634.0,4333.24,4999.5474,3.592757,-inf,-253.34453,26340632.0,0.4189424,1.0,50,-1.0,433.68,82,,4333.239656931625,88907390.0,,True,26340634.0,,1.8982081e-06,10645358,3,4999.5474,,40650,88907390.0,4333.24,-inf,1386.4296
-260.1103,3030.860197544098,10.0,2.2853396e-08,1.4478733e-12,10.0,11.880513,83.621445,inf,2187858700.0,4697.142,4999.4873,2.2340205,-inf,-270.49408,2187858700.0,0.4189424,1.0,50,-1.0,469.94,82,209.8404,4697.142227788159,29289664.0,,True,2187858700.0,,2.2853396e-08,10668855,4,4789.647,,40700,29289664.0,4487.3022,-inf,1069.1536
-245.60146,3036.219788312912,10.0,9.312191e-06,6.9739494e-13,10.0,3.9232066,28.038486,inf,5369306.0,4677.1724,4999.4316,0.5792202,-inf,-250.95235,5369306.0,0.4189424,1.0,50,-1.0,467.96,82,179.83751,4677.172274088083,324027.66,,True,5369306.0,,9.312191e-06,10692253,5,4819.594,,40750,324027.66,4497.3345,-inf,1002.21814
-249.17407,3041.362824678421,10.0,2.5662095e-07,3.9181245e-13,10.0,57.848667,413.2984,inf,194839900.0,4604.361,4999.4917,8.376194,-inf,-258.1861,194839900.0,0.4189424,1.0,50,-1.0,460.68,82,9.982739,4604.360656284484,208480670.0,,True,194839900.0,,2.5662095e-07,10715287,6,4989.509,,40800,208480670.0,4594.378,-inf,1108.8707
-242.76218,3046.185272693634,10.0,4.47285e-07,1.3233554e-15,10.0,8065.8877,57613.797,inf,111785550.0,4495.0923,4999.435,1152.5796,-inf,-254.85368,111785550.0,0.4189424,1.0,50,-1.0,449.74,82,,4495.092291021383,28789598000.0,,True,111785550.0,,4.47285e-07,10737774,7,4999.435,,40850,28789598000.0,4495.0923,-inf,1330.8728
-241.36784,3051.9831581115723,10.0,1.7308905e-06,2.4567923e-16,10.0,1.7015308,7.8841143,inf,28886864.0,4735.169,4999.5806,0.49910527,-inf,-246.53526,28886862.0,0.4189424,1.0,50,-1.0,473.76,82,209.82233,4735.168874806351,11856593.0,,True,28886864.0,,1.7308906e-06,10761462,8,4789.7583,,40900,11856593.0,4525.3467,-inf,870.4498
-239.20676,3056.8622465133667,10.0,1.4044176e-07,4.44108e-16,10.0,1.5004022,9.91614,inf,356019460.0,4624.88,4999.462,0.34674126,-inf,-245.50621,356019460.0,0.4189424,1.0,50,-1.0,462.72,82,189.83543,4624.8800373774475,1157037.6,,True,356019460.0,,1.4044176e-07,10784598,9,4809.6265,,40950,1157037.6,4435.045,-inf,1156.1177
-240.24518,3062.530978679657,10.0,3.4240206e-06,9.82228e-14,10.0,3.7463057,23.754099,inf,14602716.0,4778.4336,4999.564,0.88476443,-inf,-248.63501,14602716.0,0.4189424,1.0,50,-1.0,478.04,82,469.649,4778.433493010048,17880864.0,,True,14602716.0,,3.4240206e-06,10808500,10,4529.915,,41000,17880864.0,4308.784,-inf,822.43646
-240.75587,3067.664333343506,10.0,50.0,0.19259104,10.0,916.8766,6434.1733,495099200000000.0,1.0,4497.204,4999.4814,164.17525,-23955560.0,-240.75587,1.0,0.4189424,1.0,50,-1.0,449.98,83,,4497.203882984946,4100224800.0,,True,1.0,,50.0,10830999,1,4999.4814,,41050,21914696.0,4497.204,-45413986000000.0,1299.9438
-231.02386,3072.630090236664,10.0,1.2679079,0.016032815,10.0,2.7477942,15.010811,9.373342e+16,39.435043,4649.7754,4999.5166,1.2580339,-819598400000000.0,-232.17511,39.435043,0.4189424,1.0,50,-1.0,465.26,83,509.64697,4649.7753085059385,30909166.0,,True,39.435043,,1.2679079,10854262,2,4489.8696,,41100,30498946.0,4140.128,-624823900000000.0,995.48364
-243.9275,3077.7473216056824,10.0,4.8526864,0.008393703,10.0,1.4298226,9.974061,4178472300000.0,10.303572,4383.3213,4999.41,0.60464305,-5082948000000.0,-245.31747,10.303572,0.4189424,1.0,50,-1.0,438.68,83,219.81905,4383.321417691268,13972363.0,,True,10.303572,,4.8526864,10876196,3,4779.5913,,41150,13717843.0,4163.502,-4171594700000.0,1378.6052
-246.04666,3082.619425058365,10.0,18.547285,4.5475097,10.0,992778300.0,7093208000.0,5.332754e+29,2.6958125,4283.52,4999.359,144142060.0,-690667970.0,-246.13277,2.6958125,0.4189424,1.0,50,-1.0,428.7,83,199.79645,4283.519939169939,3599740400000000.0,,True,2.6958125,,18.547285,10897631,4,4799.5625,,41200,12625029.0,4083.7234,-1.4902525e+21,1441.718
-232.07233,3086.059686422348,10.0,,,10.0,0.19526652,1.0362432,inf,inf,3020.1482,4999.4326,0.041797075,-inf,-258.65842,inf,0.4189424,1.0,50,-1.0,302.98,83,9.980316,3020.1481394436078,49732.22,,True,inf,,,10912780,5,4989.452,,41250,49732.22,3010.1675,-inf,1183.6473
-208.79167,3089.824536085129,10.0,,,10.0,1.3225796,9.446998,inf,inf,3098.509,4999.454,0.18893996,-inf,-244.43454,inf,0.4189424,1.0,50,-1.0,310.86,83,1619.447,3098.509191049065,4722467.5,,True,inf,,,10928323,6,3380.007,,41300,4722467.5,1479.0621,-inf,902.7332
-231.32028,3093.6560518741608,10.0,,,10.0,0.22041352,1.1533515,inf,inf,2833.1455,4999.504,0.04653735,-inf,-236.17377,inf,0.4189424,1.0,50,-1.0,284.34,83,,2833.145330438264,38762.91,,True,inf,,,10942540,7,4999.504,,41350,38762.91,2833.1455,-inf,1052.5765
-177.05157,3096.5357444286346,10.0,,,10.0,0.17140475,1.2243197,inf,inf,2709.74,4399.509,0.024486395,-inf,-221.0509,inf,0.4189424,1.0,50,-1.0,272.02,83,,2709.7400387559055,1.6777947e-13,,True,inf,,,10956141,8,4399.509,,41400,1.6777947e-13,2709.74,-inf,764.74677
-211.86041,3100.538727045059,10.0,,,10.0,277.62857,1983.3237,inf,inf,3169.4978,4999.6064,39.975777,-inf,-252.17622,inf,0.4189424,1.0,50,-1.0,317.88,83,19.960484,3169.4976565848087,998468900.0,,True,inf,,,10972035,9,4979.646,,41450,998468900.0,3149.537,-inf,1095.6923
-216.40381,3104.1898877620697,10.0,,,10.0,14.587975,104.22232,inf,inf,2877.1582,4999.4707,2.120401,-inf,-235.16681,inf,0.4189424,1.0,50,-1.0,288.7,83,229.8234,2877.1577749681724,969733.75,,True,inf,,,10986470,10,4769.6475,,41500,969733.75,2647.3345,-inf,958.9606
-234.1124,3107.419508457184,10.0,50.0,0.025442718,10.0,1134.0342,7400.379,12274219000.0,1.0,3015.939,4999.51,384.43314,-12211053.0,-234.1124,1.0,0.4189424,1.0,50,-1.0,302.58,84,19.961481,3015.9390642301646,2634030000.0,,True,1.0,,50.0,11001599,1,4979.5483,,41550,10170180.0,2995.9778,-228736930000.0,1036.4803
-225.50519,3111.7828278541565,10.0,0.007055103,2.160327e-08,10.0,96.54307,689.8882,8.0302385e+25,7087.069,3551.1853,4999.404,14.1272,-1.8287528e+19,-228.10558,7087.0684,0.4189424,1.0,50,-1.0,356.0,84,,3551.185324137417,128178300.0,,True,7087.069,,0.0070551033,11019399,2,4999.404,,41600,128178300.0,3551.1853,-1.8287528e+19,1119.531
-234.18732,3116.6010162830353,10.0,0.005973662,2.3470967e-09,10.0,0.39889133,2.5169168,5.2291078e+25,8370.075,3831.3071,4999.379,0.11343945,-1.4757076e+19,-236.19795,8370.075,0.4189424,1.0,50,-1.0,384.04,84,1879.5491,3831.3070359678995,1067533.1,,True,8370.075,,0.005973662,11038601,3,3119.8298,,41650,1067533.1,1951.7582,-1.4757076e+19,909.49744
-260.8627,3120.8821783065796,10.0,0.008000511,1.6993956e-09,10.0,6.508641,46.514656,1.9413959e+26,6249.601,3426.7827,4999.581,1.0715213,-2.8436665e+19,-261.84128,6249.601,0.4189424,1.0,50,-1.0,343.62,84,1799.5464,3426.7826034091127,8409707.0,,True,6249.601,,0.008000511,11055782,4,3200.0347,,41700,8409707.0,1627.2362,-2.8436665e+19,932.23724
-218.37512,3124.876449108124,10.0,0.008253995,1.2579985e-09,10.0,8.217111,38.306896,4.374756e+25,6057.6724,3543.62,4999.4727,2.597091,-1.3498319e+19,-218.77547,6057.6724,0.4189424,1.0,50,-1.0,355.3,84,2039.2267,3543.6199142015535,27660062.0,,True,6057.6724,,0.008253995,11073547,5,2960.246,,41750,27660062.0,1504.3933,-1.3498319e+19,946.1553
-235.28622,3128.9594690799713,10.0,0.0059662494,4.2084115e-13,10.0,0.29005128,1.5869637,2.514404e+27,8380.475,3513.963,4999.577,0.085733965,-1.02338355e+20,-242.38582,8380.475,0.4189424,1.0,50,-1.0,352.26,84,9.979813,3513.9629617840283,1477882.5,,True,8380.475,,0.0059662494,11091160,6,4989.597,,41800,1477882.5,3503.9832,-1.02338355e+20,1093.8928
-241.27415,3133.0131900310516,10.0,0.006965833,3.9630005e-10,10.0,20.77266,148.32939,6.6878855e+26,7177.8926,3461.0222,4999.622,3.4541798,-5.278046e+19,-242.33153,7177.8926,0.4189424,1.0,50,-1.0,347.06,84,9.980332,3461.02222839908,35134372.0,,True,7177.8926,,0.006965833,11108513,7,4989.6416,,41850,35134372.0,3451.042,-5.278046e+19,989.82666
-224.44995,3136.8356137275696,10.0,0.0066538583,9.856047e-09,10.0,257.72067,1841.5659,1.5770236e+26,7514.437,3371.3904,4999.4546,37.66535,-2.5628235e+19,-227.49188,7514.4375,0.4189424,1.0,50,-1.0,338.1,84,,3371.39041773043,542491700.0,,True,7514.437,,0.006653858,11125418,8,4999.4546,,41900,542491700.0,3371.3904,-2.5628235e+19,1188.4362
-228.8732,3141.4962334632874,10.0,0.0067628752,2.874348e-12,10.0,22.104471,137.24298,3.7110082e+26,7393.305,3711.404,4999.5205,4.453452,-3.931489e+19,-232.32866,7393.305,0.4189424,1.0,50,-1.0,372.0,84,9.9805565,3711.4038886091002,36469584.0,,True,7393.305,,0.0067628752,11144018,9,4989.54,,41950,36469584.0,3701.4233,-3.931489e+19,1103.305
-237.28647,3145.588346719742,10.0,0.007999343,1.610926e-10,10.0,6.079223,42.284275,3.1125376e+24,6250.5137,3531.5337,4999.5503,1.4334869,-3.6005891e+18,-238.58624,6250.5137,0.4189424,1.0,50,-1.0,354.08,84,9.98133,3531.533791628165,11686708.0,,True,6250.5137,,0.007999343,11161722,10,4989.569,,42000,11686708.0,3521.5522,-3.6005891e+18,994.58527
-227.07646,3149.9521045684814,10.0,50.0,0.099463135,10.0,5771.0923,41218.727,10797946000000.0,1.0,3583.988,4999.657,1149.4487,-15546395.0,-227.07646,1.0,0.4189424,1.0,50,-1.0,359.34,85,2069.4722,3583.988372929097,9882248000.0,,True,1.0,,50.0,11179689,1,2930.185,,42050,13505398.0,1514.5162,-6716529000000.0,812.6652
-213.7172,3153.745037317276,10.0,0.019897172,7.4244494e-10,10.0,520.42365,3716.888,5.698468e+24,2512.92,3308.4487,4999.617,81.27264,-4.871996e+18,-222.3896,2512.92,0.4189424,1.0,50,-1.0,331.82,85,1799.8549,3308.448642931133,1957423400.0,,True,2512.92,,0.019897172,11196280,2,3199.7622,,42100,1957423400.0,1508.5938,-4.871996e+18,874.235
-225.84724,3157.8752427101135,10.0,0.005506703,4.972933e-11,10.0,843.6055,4345.0845,1.6411485e+30,9079.843,3441.462,4999.5186,172.52937,-2.614476e+21,-233.92456,9079.843,0.4189424,1.0,50,-1.0,345.06,85,,3441.461861011803,2619310300.0,,True,9079.843,,0.005506703,11213533,3,4999.5186,,42150,2619310300.0,3441.462,-2.614476e+21,1000.97046
-221.18202,3161.8878378868103,10.0,0.025297884,1.9434314e-08,10.0,55.841583,390.75415,1.5520452e+24,1976.45,3287.4668,4999.372,9.759192,-2.5423625e+18,-226.99402,1976.4501,0.4189424,1.0,50,-1.0,329.7,85,1749.6686,3287.4668394586442,162272340.0,,True,1976.45,,0.025297882,11230018,4,3249.7036,,42200,162272340.0,1537.7983,-2.5423625e+18,920.2532
-235.1008,3165.840850830078,10.0,0.004346007,6.837763e-11,10.0,245.21692,1709.6013,4.2694434e+31,11504.813,3382.2139,4999.5176,42.99453,-1.3335098e+22,-246.80379,11504.813,0.4189424,1.0,50,-1.0,339.2,85,259.82062,3382.213558418616,484053800.0,,True,11504.813,,0.004346007,11246978,5,4739.697,,42250,484053800.0,3122.3928,-1.3335098e+22,1018.1463
-224.81355,3169.5761528015137,10.0,0.031059593,7.6311187e-07,10.0,51.21756,313.38626,1.6774574e+23,1609.8086,3206.6938,4999.5063,10.265099,-8.358616e+17,-222.96356,1609.8086,0.4189424,1.0,50,-1.0,321.62,85,,3206.6937230767862,188096980.0,,True,1609.8086,,0.031059593,11263059,6,4999.5063,,42300,188096980.0,3206.6938,-8.358616e+17,1023.0198
-236.81586,3173.7339448928833,10.0,0.023202272,8.855689e-09,10.0,1740.5312,12433.838,1.0256365e+25,2154.9614,3320.245,4999.5186,250.216,-6.535932e+18,-240.18184,2154.9614,0.4189424,1.0,50,-1.0,333.0,85,2148.8237,3320.2448729784264,1627485700.0,,True,2154.9614,,0.023202272,11279709,7,2850.6948,,42350,1627485700.0,1171.4211,-6.535932e+18,809.1282
-225.81158,3177.767985343933,10.0,0.0267888,1.1982232e-07,10.0,4.6216946,24.2633,4.1274143e+26,1866.4517,3126.145,4999.471,1.0842568,-4.146117e+19,-233.49013,1866.4515,0.4189424,1.0,50,-1.0,313.62,85,,3126.145351073638,7742122.0,,True,1866.4517,,0.026788801,11295390,8,4999.471,,42400,7742122.0,3126.145,-4.146117e+19,1024.7157
-203.58513,3181.2678554058075,10.0,0.02385544,2.313821e-10,10.0,11.3382,79.6559,9.427024e+25,2095.958,3309.0845,4999.267,2.54318,-1.9813189e+19,-214.6786,2095.958,0.4189424,1.0,50,-1.0,331.94,85,1909.7574,3309.0843210538355,40483184.0,,True,2095.958,,0.02385544,11311987,9,3089.5098,,42450,40483184.0,1399.3269,-1.9813189e+19,832.0273
-230.1401,3185.2166323661804,10.0,0.027707566,9.951521e-08,10.0,1.5220817,9.805952,2.6427022e+23,1804.5613,3332.896,4999.573,0.40781978,-1.0491663e+18,-235.06767,1804.5613,0.4189424,1.0,50,-1.0,334.22,85,,3332.895772833713,5420565.0,,True,1804.5613,,0.027707566,11328698,10,4999.573,,42500,5420565.0,3332.896,-1.0491663e+18,1142.4071
-217.78885,3188.9454321861267,10.0,50.0,0.37647703,10.0,421.78204,2412.5066,1634569000000000.0,1.0,3234.6672,4999.5127,168.25514,-13595107.0,-217.78885,1.0,0.4189424,1.0,50,-1.0,324.42,86,,3234.6673845723785,2050320500.0,,True,1.0,,50.0,11344919,1,4999.5127,,42550,11554231.0,3234.6672,-82512960000000.0,1044.5852
-235.94519,3193.10858130455,10.0,0.00030040974,3.635192e-13,10.0,475.73566,3398.548,5.440932e+36,166439.34,3696.9163,4999.502,68.455574,-4.7604115e+24,-237.80302,166439.34,0.4189424,1.0,50,-1.0,370.56,86,2059.507,3696.916101182898,613623500.0,,True,166439.34,,0.00030040974,11363447,2,2939.9949,,42600,613623500.0,1637.4089,-4.7604115e+24,922.1849
-236.62943,3197.067031145096,10.0,0.00086997444,9.84836e-13,10.0,9.512329,58.732784,8.0449227e+34,57472.953,3550.6296,4999.532,2.3268113,-5.7886067e+23,-244.70657,57472.953,0.4189424,1.0,50,-1.0,355.94,86,19.963066,3550.62990209228,11567570.0,,True,57472.953,,0.00086997444,11381244,3,4979.5693,,42650,11567570.0,3530.667,-5.7886067e+23,1076.9122
-221.52428,3201.0143830776215,10.0,0.0010003097,2.909897e-10,10.0,2402.3855,17160.512,6.916259e+34,49984.52,3543.6533,4999.5635,343.82144,-5.3672787e+23,-226.2867,49984.516,0.4189424,1.0,50,-1.0,355.26,86,9.980567,3543.65346763131,7585797000.0,,True,49984.52,,0.0010003098,11399007,4,4989.583,,42700,7585797000.0,3533.6729,-5.3672787e+23,1051.3181
-225.24898,3204.990803718567,10.0,0.001050689,2.706883e-12,10.0,2.4621952,17.34443,2.0850587e+33,47587.82,3628.593,4999.4844,0.47516075,-9.318885e+22,-234.32175,47587.82,0.4189424,1.0,50,-1.0,363.8,86,2019.6562,3628.5930561419764,6182051.5,,True,47587.82,,0.001050689,11417197,5,2979.8281,,42750,6182051.5,1608.9368,-9.318885e+22,886.7784
-224.70584,3209.216160297394,10.0,0.00093362306,2.4661414e-11,10.0,0.96365935,5.5661597,1.5512305e+34,53554.805,3714.9976,4999.6455,0.273473,-2.5419732e+23,-228.06648,53554.805,0.4189424,1.0,50,-1.0,372.4,86,499.67383,3714.9975850673027,3051229.8,,True,53554.805,,0.00093362306,11435817,6,4499.9717,,42800,3051229.8,3215.3237,-2.5419732e+23,965.4213
-215.56833,3213.4967048168182,10.0,0.0025999597,7.5159795e-10,10.0,124.16792,879.2757,3.0554228e+30,19231.066,3636.815,4999.574,21.53307,-3.5674352e+21,-221.2472,19231.066,0.4189424,1.0,50,-1.0,364.62,86,1969.5903,3636.8148632723983,110476540.0,,True,19231.066,,0.0025999597,11454048,7,3029.984,,42850,110476540.0,1667.2245,-3.5674352e+21,850.7138
-230.60683,3217.5697219371796,10.0,0.0010154744,4.7454796e-10,10.0,236.38347,1676.0487,3.0512358e+35,49238.07,3538.0112,4999.5483,42.511127,-1.1273371e+24,-241.34116,49238.07,0.4189424,1.0,50,-1.0,354.72,86,2029.4907,3538.0110553105305,340802720.0,,True,49238.07,,0.0010154744,11471784,8,2970.0576,,42900,340802720.0,1508.5203,-1.1273371e+24,894.4033
-229.65031,3221.879343032837,10.0,0.0023631505,1.5596963e-10,10.0,50.92554,310.9048,3.6253135e+29,21158.195,3719.042,4999.417,12.392902,-1.2287566e+21,-234.41199,21158.195,0.4189424,1.0,50,-1.0,372.82,86,2269.2202,3719.041711756766,117018080.0,,True,21158.195,,0.0023631505,11490425,9,2730.1968,,42950,117018080.0,1449.8218,-1.2287566e+21,796.2228
-217.17407,3226.310507297516,10.0,0.00066075614,3.3507358e-13,10.0,7.594434,54.192284,5.264556e+35,75670.88,3619.015,4999.677,1.5300102,-1.4808774e+24,-222.09596,75670.88,0.4189424,1.0,50,-1.0,362.74,86,9.980482,3619.0150497660716,15399550.0,,True,75670.88,,0.00066075614,11508562,10,4989.6963,,43000,15399550.0,3609.0347,-1.4808774e+24,1129.8978
-230.90808,3230.6051399707794,10.0,50.0,0.05084811,10.0,23453.17,133992.88,227824280000000.0,1.0,3664.3997,4999.6343,5905.2886,-16628110.0,-230.90808,1.0,0.4189424,1.0,50,-1.0,367.26,87,309.77057,3664.39976497941,59805254000.0,,True,1.0,,50.0,11526925,1,4689.864,,43050,14587133.0,3354.6292,-30865487000000.0,1076.7115
-240.55742,3235.4108831882477,10.0,0.00021435434,6.044422e-10,10.0,21.074875,148.59445,inf,233258.62,4592.017,4999.5586,3.9919615,-inf,-242.2013,233258.62,0.4189424,1.0,50,-1.0,459.62,87,489.6914,4592.01706897765,69910230.0,,True,233258.62,,0.00021435434,11549906,2,4509.867,,43100,69910230.0,4102.326,-inf,826.22845
-251.44289,3240.7332260608673,10.0,0.00013589664,3.846774e-11,10.0,0.3397177,2.349069,inf,367926.7,4596.531,4999.5957,0.106699966,-inf,-257.44235,367926.7,0.4189424,1.0,50,-1.0,460.12,87,2219.211,4596.530694920279,1613097.0,,True,367926.7,,0.00013589664,11572912,3,2780.3848,,43150,1613097.0,2377.3196,-inf,690.46027
-248.13637,3245.6693065166473,10.0,2.9538476e-05,5.042736e-18,10.0,41.11598,293.8068,inf,1692707.5,4465.4346,4999.6147,6.5423713,-inf,-250.50287,1692707.5,0.4189424,1.0,50,-1.0,447.1,87,19.967964,4465.434683110803,53019556.0,,True,1692707.5,,2.9538476e-05,11595267,4,4979.647,,43200,53019556.0,4445.467,-inf,903.0389
-232.65701,3250.716799736023,10.0,5.932551e-05,1.7418436e-13,10.0,110.28648,788.30994,inf,842807.75,4219.323,4999.5605,16.885563,-inf,-239.45993,842807.75,0.4189424,1.0,50,-1.0,422.62,87,239.84012,4219.323295642444,145607710.0,,True,842807.75,,5.932551e-05,11616398,5,4759.72,,43250,145607710.0,3979.483,-inf,1125.0647
