MeanD2-0,MeanEntropy,EpisodesSoFar,InitialReturnMean,MinTargetPdf,EpRewMean,EpThisIter,WReturnMean,MaxIW,InitialReturnStd,InitialBound,MinIW,ESSRenyiHarmonic,EmpiricalD2Arithmetic,InitialReturnMax,OptimizationReturnMin,EpLenMean,ReturnStepMax,OptimizationReturnMax,ReturnMeanIW,Iteration,TimestepsSoFar,DivergenceHarmonic,EmpiricalD2Harmonic,Penalization,VarianceInitializer,LearnableVariance,Bound,ReturnStepMaxmin,ESSRenyiArithmetic,InitialReturnMin,Inner Iteration,StdIW,TimeElapsed,Epsilon,StdWReturnMean,MeanIW,MinBehavPdf,OptimizationReturnMean
4.2994275,0.4189424,41450,4385.133,-254.35185,4385.132692275692,50,37788624.0,15.709128,1345.4497,-80320030000.0,0.01938654,11.629456,4.2994275,4999.492,,438.82,10.0,4989.512,31773548.0,83,8676174,1066087360.0,4.2994275,True,-1.0,,-66666795000.0,10.0,11.629456,9.980006,9,3.118705,5956.4680325984955,1.0,,1.3158422,-253.7707,4375.153
5.290271,0.4189424,41500,4646.3013,-233.34482,4646.301184657954,50,41684956.0,20.55056,1043.0271,-67580273000.0,0.017676981,9.451312,5.290271,4999.52,,464.86,10.0,4629.795,40013100.0,83,8699417,913097600.0,5.290271,True,-1.0,,-61709400000.0,10.0,9.451312,369.72522,10,3.3493247,5969.084445238113,1.0,,1.6235709,-233.77411,4276.576
1.0,0.4189424,41550,4225.8374,-257.4814,4225.837678924929,50,20292678.0,19173.754,1560.4407,-22333476.0,0.16709636,50.0,1.0,4999.406,,422.9,10.0,4979.442,19849218000.0,84,8720562,3.641083e+31,1.0,True,-1.0,,-1.2314206e+22,10.0,50.0,19.96392,1,3271.913,5980.042838573456,1.0,,1069.2195,-257.4814,4205.8735
21367638000.0,0.4189424,41600,3473.4277,-251.47162,3473.427662388879,50,73558770.0,80.5211,1412.1631,-inf,1.9269864e-13,2.3399873e-09,21367638000.0,4999.547,,348.1,10.0,4999.547,73558770.0,84,8737967,inf,21367638000.0,True,-1.0,,-inf,10.0,2.3399873e-09,,2,13.773988,5990.424397468567,1.0,,3.043701,-247.65634,3473.4277
4071841300000.0,0.4189424,41650,3354.6953,-247.5207,3354.695460934604,50,103407810.0,206.18965,1164.6387,-inf,3.895285e-17,1.2279457e-11,4071841300000.0,4999.59,,336.38,10.0,3519.8599,103407810.0,84,8754786,inf,4071841300000.0,True,-1.0,,-inf,10.0,1.2279457e-11,1479.73,3,28.86474,6003.720466136932,1.0,,4.1370163,-240.97035,1874.9655
108873605000.0,0.4189424,41700,3793.9746,-241.04547,3793.9746994545844,50,37905220.0,35.425922,1177.0573,-inf,9.452915e-14,4.5924814e-10,108873605000.0,4999.6055,,380.14,10.0,3790.0735,37905220.0,84,8773793,inf,108873605000.0,True,-1.0,,-inf,10.0,4.5924814e-10,1209.532,4,6.11251,6016.4868886470795,1.0,,1.5167933,-229.68843,2584.4429
93265374000000.0,0.4189424,41750,3653.9924,-236.12003,3653.992584266666,50,21917634.0,18.669859,1393.1289,-inf,1.4909189e-12,5.3610464e-13,93265374000000.0,4999.5303,,366.1,10.0,4679.75,21917634.0,84,8792098,inf,93265374000000.0,True,-1.0,,-inf,10.0,5.3610464e-13,319.78027,5,3.8900485,6029.378414392471,1.0,,1.1006278,-232.78932,3334.2124
67167080000.0,0.4189424,41800,3557.5544,-236.3674,3557.5542578539817,50,35699788.0,43.178833,1329.3666,-inf,2.0966587e-15,7.4441225e-10,67167080000.0,4999.4443,,356.56,10.0,4969.4995,35699788.0,84,8809926,inf,67167085000.0,True,-1.0,,-inf,10.0,7.444123e-10,29.944857,6,6.7887316,6038.634118080139,1.0,,1.4470148,-226.1817,3527.6091
1190583200000.0,0.4189424,41850,3622.3704,-247.1243,3622.370516068376,50,1495458600.0,2991.8948,1103.5436,-inf,4.9144452e-14,4.1996226e-11,1190583200000.0,4999.5728,,363.04,10.0,3559.8271,1495458600.0,84,8828078,inf,1190583200000.0,True,-1.0,,-inf,10.0,4.1996226e-11,1439.7456,7,418.86374,6051.8842096328735,1.0,,59.848854,-241.20888,2182.625
535734420000.0,0.4189424,41900,3931.1807,-238.28584,3931.1804687848517,50,1495793.2,1.9800321,1113.0496,-inf,7.554457e-13,9.332982e-11,535734420000.0,4999.58,,393.82,10.0,3910.1614,1495793.2,84,8847769,inf,535734420000.0,True,-1.0,,-inf,10.0,9.332982e-11,1089.4187,8,0.39566204,6066.4569499492645,1.0,,0.09757593,-236.43716,2841.7615
340094130000000.0,0.4189424,41950,3588.4172,-243.1229,3588.4175964243595,50,12807733.0,21.42078,1204.5759,-inf,4.560263e-14,1.4701813e-13,340094130000000.0,4999.5586,,359.62,10.0,3879.8572,12807733.0,84,8865750,inf,340094130000000.0,True,-1.0,,-inf,10.0,1.4701813e-13,1119.7014,9,2.999552,6077.062358140945,1.0,,0.5124348,-237.1754,2468.7163
325047750000.0,0.4189424,42000,3234.587,-239.347,3234.5868166998534,50,26886844.0,46.290203,1146.5139,-inf,4.757158e-15,1.5382355e-10,325047750000.0,4999.582,,324.34,10.0,4599.905,26886844.0,84,8881967,inf,325047750000.0,True,-1.0,,-inf,10.0,1.5382355e-10,399.67743,10,6.5124683,6086.894390583038,1.0,,1.100419,-241.26447,2834.9094
1.0,0.4189424,42050,3648.7607,-250.90305,3648.760649134116,50,14810010.0,84.65364,1223.3379,-16850950.0,0.07686737,50.0,1.0,4999.586,,365.7,10.0,4989.6045,104664056.0,85,8900252,141501490.0,1.0,True,-1.0,,-24382108000.0,10.0,50.0,9.98155,1,15.010423,6098.774683475494,1.0,,10.076334,-250.90305,3638.7788
156.54372,0.4189424,42100,4605.5186,-246.10933,4605.518952707674,50,65925464.0,192.48337,872.8492,-2212609700000000.0,5.6298213e-06,0.3193996,156.54372,4999.532,,460.9,10.0,3360.2039,66264556.0,85,8923297,1.1265792e+18,156.54372,True,-1.0,,-2166177200000000.0,10.0,0.3193996,1639.3284,2,30.068825,6114.635481119156,1.0,,6.888207,-244.44391,2966.1907
197.66711,0.4189424,42150,4476.9087,-247.34961,4476.908480493909,50,69957390.0,146.66396,1005.07965,-1.1907983e+16,2.8254914e-05,0.25295052,197.66711,4999.536,,448.14,10.0,4989.5557,69957390.0,85,8945704,3.404464e+19,197.66711,True,-1.0,,-1.1907983e+16,10.0,0.25295052,9.980627,3,21.78864,6130.120434522629,1.0,,5.4484453,-246.12796,4466.928
253.75893,0.4189424,42200,4727.8887,-247.36,4727.888775886457,50,11543835.0,32.62444,643.07416,-1.2682159e+17,4.6067356e-07,0.1970374,253.75893,4999.527,,473.08,10.0,2850.1904,11543835.0,85,8969358,3.8615532e+21,253.75893,True,-1.0,,-1.2682159e+17,10.0,0.1970374,2149.3364,4,4.851109,6147.142822742462,1.0,,1.240567,-246.05612,2578.5522
145.40825,0.4189424,42250,4718.442,-261.57086,4718.441679932414,50,7605276.0,10.65531,546.8716,-3710926400000000.0,2.6073372e-05,0.34385943,145.40825,4999.546,,472.2,10.0,2079.7285,7626962.5,85,8992968,3.2028576e+18,145.40825,True,-1.0,,-3652450700000000.0,10.0,0.34385943,2919.8174,5,1.9086759,6160.6955807209015,1.0,,0.57089645,-261.0484,1798.6243
89.564476,0.4189424,42300,4685.7104,-254.4405,4685.710067915949,50,80207880.0,71.04011,642.1416,-504252650000000.0,3.496691e-05,0.55825704,89.564476,4999.5483,,468.94,10.0,3010.5078,79763940.0,85,9016415,5.7716703e+16,89.564476,True,-1.0,,-490305480000000.0,10.0,0.55825704,1989.0405,6,13.980313,6177.532361984253,1.0,,4.302927,-249.9898,2696.6694
55.058792,0.4189424,42350,4443.7383,-260.5548,4443.738152969534,50,37365790.0,118.62176,1164.4008,-52490133000000.0,6.221932e-05,0.90812016,55.058792,4999.555,,444.72,10.0,4989.5737,37637624.0,85,9038651,657858900000000.0,55.058792,True,-1.0,,-52346040000000.0,10.0,0.90812016,9.981598,7,17.882475,6190.173673152924,1.0,,4.042914,-259.31906,4433.757
89.25214,0.4189424,42400,4445.5737,-254.75122,4445.573810433556,50,18975744.0,39.20335,1174.3281,-392609370000000.0,6.328985e-05,0.5602107,89.25214,4999.554,,444.9,10.0,4999.554,18460728.0,85,9060896,3.58817e+16,89.25214,True,-1.0,,-386592520000000.0,10.0,0.5602107,,8,7.0642157,6205.801633119583,1.0,,2.0255027,-254.50824,4445.5737
168.88947,0.4189424,42450,4452.309,-257.54437,4452.308976785368,50,45909924.0,75.12725,1019.27094,-3444278200000000.0,3.6724614e-06,0.29605162,168.88947,4999.5234,,445.68,10.0,4989.543,46426260.0,85,9083180,2.8174166e+18,168.88947,True,-1.0,,-3425603600000000.0,10.0,0.29605162,9.980354,9,12.974141,6220.6346962451935,1.0,,3.5166714,-257.05576,4442.3286
96.35621,0.4189424,42500,4499.2524,-260.42252,4499.2524357201255,50,15273888.0,48.005108,1163.3083,-2040167300000000.0,1.4440891e-05,0.5189079,96.35621,4999.404,,450.24,10.0,4659.7124,15973699.0,85,9105692,9.7613144e+17,96.35621,True,-1.0,,-2016252700000000.0,10.0,0.5189079,339.69135,10,9.438695,6235.895049571991,1.0,,2.4509416,-258.97485,4159.561
1.0,0.4189424,42550,4561.3564,-248.76941,4561.356384566965,50,21820898.0,385.9543,1007.4352,-23861868.0,0.14009225,50.0,1.0,4999.6147,,456.46,10.0,4709.8706,450104260.0,86,9128515,1508281700.0,1.0,True,-1.0,,-79712770000.0,10.0,50.0,289.74423,1,62.565716,6252.675803184509,1.0,,23.247364,-248.76941,4271.6123
21.588001,0.4189424,42600,4786.932,-239.25514,4786.932445841739,50,910289100.0,1272.6604,828.89276,-19943490000000.0,0.002933726,2.3161013,21.588001,4999.434,,478.88,10.0,4319.8735,700201660.0,86,9152459,42264480000000.0,21.588001,True,-1.0,,-13268039000000.0,10.0,2.3161013,679.5604,2,177.97708,6266.544264793396,1.0,,28.020235,-238.40894,4107.3716
4.8555875,0.4189424,42650,4651.9336,-241.48335,4651.933473635707,50,230288430.0,389.84894,1173.6582,-31984083000.0,0.0007093297,10.297415,4.8555875,4999.4214,,465.4,10.0,4999.4214,210136380.0,86,9175729,219363460.0,4.8555875,True,-1.0,,-30435811000.0,10.0,10.297415,,3,55.233368,6278.278697729111,1.0,,9.921233,-242.39279,4651.9336
8.076356,0.4189424,42700,4582.3853,-238.43475,4582.385275964249,50,278092600.0,2187.0806,1278.5121,-1043678800000.0,0.012965556,6.190911,8.076356,4999.5195,,458.44,10.0,4989.539,275814400.0,86,9198651,253654880000.0,8.076356,True,-1.0,,-1028132400000.0,10.0,6.190911,9.980237,4,306.02628,6295.081142663956,1.0,,45.061363,-236.47594,4572.405
6.8388605,0.4189424,42750,4592.7163,-253.74158,4592.716130366007,50,88913480.0,130.35608,1076.7758,-79139060000.0,0.00011338208,7.3111596,6.8388605,4999.619,,459.56,10.0,4609.8438,88449970.0,86,9221629,1476410800.0,6.8388605,True,-1.0,,-78509350000.0,10.0,7.3111596,389.77515,5,20.259987,6308.018828868866,1.0,,4.354763,-252.70113,4202.941
6.7195005,0.4189424,42800,4544.401,-241.72647,4544.400943493668,50,14025672.0,10.259627,1263.8175,-143332080000.0,0.010775755,7.4410286,6.7195005,4999.542,,454.68,10.0,4999.542,14116450.0,86,9244363,4894319600.0,6.719501,True,-1.0,,-142792020000.0,10.0,7.441029,,6,1.5406411,6324.899906158447,1.0,,0.6679578,-240.45216,4544.401
14.173856,0.4189424,42850,4700.405,-258.12442,4700.404751150916,50,305493600.0,360.3973,972.4699,-3708051800000.0,0.005339598,3.5276215,14.173856,4999.508,,470.26,10.0,4709.7754,300329800.0,86,9267876,2885109200000.0,14.173856,True,-1.0,,-3466791000000.0,10.0,3.5276215,289.73254,7,63.854267,6340.5051419734955,1.0,,13.472181,-256.21057,4410.6724
52.882755,0.4189424,42900,4872.155,-239.848,4872.155138787371,50,525770430.0,1208.1339,477.5751,-1469971500000000.0,0.016586741,0.9454878,52.882755,4999.583,,487.4,10.0,2450.585,524484600.0,86,9292246,5.1322963e+17,52.882755,True,-1.0,,-1462103000000000.0,10.0,0.9454878,2548.998,8,169.00325,6356.576641559601,1.0,,25.674929,-238.53651,2323.157
5.3037257,0.4189424,42950,4731.477,-236.8794,4731.477042848644,50,155487490.0,638.50977,927.75006,-85743480000.0,0.034237966,9.427335,5.3037257,4999.5464,,473.36,10.0,4619.9155,145874350.0,86,9315914,1738425300.0,5.3037257,True,-1.0,,-85238825000.0,10.0,9.427335,379.63107,9,89.30427,6373.984530448914,1.0,,13.478838,-236.36018,4351.846
22.888512,0.4189424,43000,4408.9927,-243.06857,4408.992773114865,50,47113524.0,75.97108,1483.3933,-26708692000000.0,0.019171793,2.1845021,22.888512,4999.4688,,441.14,10.0,4999.4688,47529776.0,86,9337971,169112710000000.0,22.888512,True,-1.0,,-26539396000000.0,10.0,2.1845021,,10,10.587839,6388.168919086456,1.0,,1.9627397,-242.47357,4408.9927
1.0,0.4189424,43050,4789.353,-245.20314,4789.3529184301315,50,23460704.0,1620.0265,723.05206,-25501622.0,0.06442729,50.0,1.0,4999.548,,479.14,10.0,3629.948,1525138000.0,87,9361928,249842260.0,1.0,True,-1.0,,-33783978000.0,10.0,50.0,1369.5999,1,252.84785,6406.367711544037,1.0,,61.78439,-245.20314,3419.7534
173.21101,0.4189424,43100,4648.5557,-243.08197,4648.555778022025,50,315716580.0,160.52676,1080.9719,-7018214000000000.0,0.07609481,0.28866524,173.21101,4999.628,,465.08,10.0,4609.9424,200455520.0,87,9385182,35738336.0,173.21101,True,-1.0,,-12401497000.0,10.0,0.28866524,389.68576,2,24.07256,6421.9988758563995,1.0,,8.174034,-237.69751,4258.87
6.592279,0.4189424,43150,4289.249,-251.31635,4289.248945831058,50,37397864.0,543912.1,1376.3442,-21648546000.0,2.4551635,7.5846305,6.592279,4999.3804,,429.3,10.0,4649.7617,431461040000.0,87,9406647,7.927426e+21,6.592279,True,-1.0,,-1.8169955e+17,10.0,7.5846305,349.6188,3,80544.18,6436.676325082779,1.0,,17486.58,-249.49248,3939.6304
1818800200000.0,0.4189424,43200,2575.5847,-211.49191,2575.5846645255137,50,46.024292,0.000376142,912.3421,-inf,8.952601e-15,2.749065e-11,1818800200000.0,4749.369,,258.6,10.0,3679.686,46.024292,87,9419577,inf,1818800200000.0,True,-1.0,,-inf,10.0,2.749065e-11,1069.683,4,5.472652e-05,6445.042339086533,1.0,,1.0187431e-05,-201.2499,1505.9016
26235450000.0,0.4189424,43250,2282.8428,-226.68153,2282.8428266423084,50,461275140.0,605.11957,1113.0239,-inf,4.583594e-16,1.9058184e-09,26235450000.0,4999.5654,,229.22,10.0,3949.748,461275140.0,87,9431038,inf,26235450000.0,True,-1.0,,-inf,10.0,1.9058184e-09,1049.8175,5,94.83236,6450.849797010422,1.0,,18.45689,-211.37674,1233.0254
23783510000.0,0.4189424,43300,2287.6025,-212.32684,2287.602621700188,50,268998.5,93.19932,923.9752,-inf,3.1406764e-18,2.102297e-09,23783510000.0,4479.5195,,229.8,10.0,4459.5513,268998.5,87,9442528,inf,23783510000.0,True,-1.0,,-inf,10.0,2.102297e-09,19.96824,6,13.045375,6457.067265748978,1.0,,1.8915672,-198.64761,2267.6343
61950407000.0,0.4189424,43350,2608.7898,-245.15038,2608.78991886453,50,207897520.0,277.9755,1196.153,-inf,2.0535346e-15,8.070972e-10,61950407000.0,4999.5537,,261.82,10.0,4999.5537,207897520.0,87,9455619,inf,61950407000.0,True,-1.0,,-inf,10.0,8.070972e-10,,7,40.937447,6464.420296907425,1.0,,8.601441,-247.96414,2608.7898
1103904040000000.0,0.4189424,43400,2750.017,-226.73819,2750.016988051978,50,204.84334,1.3804606,1212.886,-inf,8.398008e-15,4.529379e-14,1103904040000000.0,4999.5483,,276.0,10.0,4979.5786,204.84334,87,9469419,inf,1103904100000000.0,True,-1.0,,-inf,10.0,4.5293793e-14,19.969492,8,0.193263,6476.387111186981,1.0,,0.027619725,-220.34824,2730.0476
976144400000.0,0.4189424,43450,2480.1982,-257.2004,2480.1982428879483,50,39182704.0,67.85525,1119.6293,-inf,2.6522052e-15,5.1221936e-11,976144400000.0,4999.6484,,248.98,10.0,4650.016,39182704.0,87,9481868,inf,976144300000.0,True,-1.0,,-inf,10.0,5.1221933e-11,349.63226,9,9.7313,6486.271025657654,1.0,,1.8427032,-251.66241,2130.566
513722300000000.0,0.4189424,43500,2520.5996,-233.33821,2520.599576154948,50,1127417900.0,1519.3218,1204.8313,-inf,2.2783685e-15,9.732885e-14,513722300000000.0,4999.3896,,253.04,10.0,4539.619,1127417900.0,87,9494520,inf,513722280000000.0,True,-1.0,,-inf,10.0,9.732885e-14,459.77042,10,224.21031,6493.625027179718,1.0,,45.112774,-236.06645,2060.829
1.0,0.4189424,43550,2467.5896,-220.06879,2467.5896120034545,50,7383188.0,14843.369,1137.6244,-9424094.0,0.04595286,50.0,1.0,4999.5605,,247.74,9.999999,4219.874,2145836800.0,88,9506907,2.4037143e+20,1.0,True,-1.0,,-3.164168e+16,9.999999,50.0,779.68665,1,2269.9219,6503.867766618729,1.0,,870.18335,-220.06879,1687.9031
100255370000.0,0.4189424,43600,4323.996,-251.35118,4323.996320519289,50,463459.25,0.8952195,1280.3834,-inf,2.691324e-13,4.987264e-10,100255370000.0,4999.596,,432.82,10.0,4979.636,463459.25,88,9528548,inf,100255370000.0,True,-1.0,,-inf,10.0,4.987264e-10,19.959766,2,0.15472145,6519.885050773621,1.0,,0.037404712,-248.02654,4304.0366
3612596800000.0,0.4189424,43650,4499.8926,-239.03584,4499.892675696829,50,610000830.0,7028.382,905.1631,-inf,8.753846e-18,1.384046e-11,3612596800000.0,4999.5425,,450.36,10.0,3040.0085,610000830.0,88,9551066,inf,3612596800000.0,True,-1.0,,-inf,10.0,1.384046e-11,1959.5339,3,984.1215,6533.946040630341,1.0,,147.26004,-230.57394,2540.3586
46611600000.0,0.4189424,43700,4681.5317,-245.94073,4681.531449711179,50,6158007.5,17.758995,599.4563,-inf,3.1797898e-14,1.0726944e-09,46611600000.0,4999.543,,468.56,10.0,2420.6755,6158007.5,88,9574494,inf,46611600000.0,True,-1.0,,-inf,10.0,1.0726944e-09,2578.8674,4,2.4852169,6547.0897624492645,1.0,,0.38403592,-241.36815,2102.664
4836119000.0,0.4189424,43750,4558.988,-244.05855,4558.987901335321,50,10235264.0,35.592804,939.909,-inf,1.9930153e-13,1.0338868e-08,4836119000.0,4999.625,,456.3,10.0,4999.625,10235264.0,88,9597309,inf,4836119000.0,True,-1.0,,-inf,10.0,1.0338868e-08,,5,5.1448903,6562.687806606293,1.0,,1.0415208,-233.52515,4558.988
2217977600000.0,0.4189424,43800,4478.3413,-253.33954,4478.341424894685,50,28459884.0,279.75412,1065.3513,-inf,9.784744e-19,2.254306e-11,2217977600000.0,4999.5664,,448.2,10.0,4649.8574,28459884.0,88,9619719,inf,2217977600000.0,True,-1.0,,-inf,10.0,2.254306e-11,349.70874,6,39.162743,6579.099138736725,1.0,,5.615711,-250.53903,4128.633
3452513800.0,0.4189424,43850,4321.1777,-238.12468,4321.177684526431,50,27968246.0,46.409023,1377.9716,-inf,1.7762643e-15,1.4482201e-08,3452513800.0,4999.669,,432.5,10.0,4979.7026,27968246.0,88,9641344,inf,3452513800.0,True,-1.0,,-inf,10.0,1.4482201e-08,19.966251,7,6.5883775,6591.953048706055,1.0,,1.1680475,-233.15848,4301.2114
9863480000.0,0.4189424,43900,4555.1143,-248.98335,4555.114707033758,50,492949280.0,6431.327,991.35114,-inf,2.0871397e-14,5.0692046e-09,9863480000.0,4999.4873,,455.84,10.0,4110.2295,492949280.0,88,9664136,inf,9863480000.0,True,-1.0,,-inf,10.0,5.0692046e-09,889.2576,8,900.3089,6607.1072289943695,1.0,,129.20642,-246.44122,3665.857
21739120000000.0,0.4189424,43950,4736.1973,-248.39024,4736.19717336785,50,16801572.0,350.28314,743.1361,-inf,1.352892e-18,2.3000011e-12,21739120000000.0,4999.654,,473.92,10.0,3679.934,16801572.0,88,9687832,inf,21739120000000.0,True,-1.0,,-inf,10.0,2.3000011e-12,1319.7197,9,49.055714,6621.833169937134,1.0,,7.587389,-246.16968,3416.4775
918791300000.0,0.4189424,44000,4682.424,-242.5834,4682.424152920784,50,38299736.0,519.84985,727.57825,-inf,9.3593366e-14,5.441932e-11,918791300000.0,4999.625,,468.56,10.0,3089.913,38299736.0,88,9711260,inf,918791300000.0,True,-1.0,,-inf,10.0,5.441932e-11,1909.7119,10,72.7768,6638.605023384094,1.0,,10.41242,-236.60005,2772.7124
1.0,0.4189424,44050,4669.1787,-233.24318,4669.178715453709,50,22440986.0,17822164.0,799.84766,-24481858.0,0.02007777,50.0,1.0,4999.4907,,467.24,10.0,4249.8096,6428438300000.0,89,9734622,5.8735526e+31,1.0,True,-1.0,,-1.5640705e+22,10.0,50.0,749.6813,1,2505494.8,6654.003041982651,1.0,,460191.03,-233.24318,3919.4976
44.576942,0.4189424,44100,4668.773,-242.10005,4668.7733475712785,50,5742457.5,3.7232826,1023.60394,-4930911000000.0,0.00017627538,1.1216561,44.576942,4999.5156,,467.12,10.0,4689.74,5472773.0,89,9757978,5993174400000.0,44.576942,True,-1.0,,-4996192500000.0,10.0,1.1216561,309.77527,2,0.58305806,6669.51619386673,1.0,,0.2210738,-238.64256,4358.998
153.14433,0.4189424,44150,4169.455,-243.99277,4169.454762790538,50,3237037.2,1.9881306,1519.5397,-3112569800000000.0,6.386804e-05,0.3264894,153.14433,4999.551,,417.36,10.0,4959.6177,3868274.5,89,9778846,6.7989824e+18,153.14433,True,-1.0,,-5321552000000000.0,10.0,0.3264894,39.93299,3,0.39274067,6684.740957975388,1.0,,0.180203,-240.1702,4129.522
1387.9042,0.4189424,44200,4169.364,-263.7077,4169.363758314512,50,9791231.0,13.348449,1663.6848,-1.7375782e+19,5.6397763e-05,0.036025543,1387.9042,4999.478,,417.3,10.0,4979.5146,9791231.0,89,9799711,7.249055e+25,1387.9042,True,-1.0,,-1.7375782e+19,10.0,0.036025543,19.963352,4,1.8589066,6696.843394041061,1.0,,0.4644545,-260.93018,4149.4004
123.212685,0.4189424,44250,4386.7437,-243.24483,4386.743474068447,50,16184106.0,26.955557,1529.772,-9063930000000000.0,0.00035196435,0.4058024,123.212685,4999.4517,,438.92,10.0,4919.5674,16184106.0,89,9821657,1.9725815e+19,123.21268,True,-1.0,,-9063930000000000.0,10.0,0.40580237,79.88412,5,3.7605662,6711.8469116687775,1.0,,0.6749707,-241.13141,4306.8594
100.576775,0.4189424,44300,4428.053,-241.5752,4428.053180383623,50,6845343.0,6.3923535,1254.2411,-4700815400000000.0,5.72859e-05,0.49713266,100.576775,4999.4717,,443.16,10.0,4259.865,6842931.0,89,9843815,5.1380173e+18,100.576775,True,-1.0,,-4625944000000000.0,10.0,0.49713266,739.6067,6,0.9351236,6728.753057479858,1.0,,0.28014868,-239.96326,3688.4465
2325.0706,0.4189424,44350,4120.304,-245.31505,4120.304328464501,50,7636197.5,5.274761,1709.3925,-3.93225e+20,5.6337558e-05,0.021504724,2325.0706,4999.585,,412.42,10.0,4709.842,7636197.5,89,9864436,3.7122542e+28,2325.0706,True,-1.0,,-3.93225e+20,10.0,0.021504724,289.74323,7,0.92914164,6742.333570480347,1.0,,0.31426516,-242.13474,3830.5613
368.7492,0.4189424,44400,4112.969,-244.36838,4112.96882434673,50,39032936.0,69.77245,1572.7332,-3.3423425e+17,9.227748e-05,0.13559352,368.7492,4999.628,,411.7,10.0,4989.6475,39032936.0,89,9885021,2.6818985e+22,368.7492,True,-1.0,,-3.3423425e+17,10.0,0.13559352,9.980531,8,9.747345,6755.730709314346,1.0,,1.5875616,-241.53275,4102.9883
546.02155,0.4189424,44450,4203.5884,-238.73355,4203.5885031944335,50,31749122.0,41.621098,1621.5516,-2.5368257e+18,0.0003162845,0.09157148,546.02155,4999.427,,420.68,10.0,4999.427,31749122.0,89,9906055,1.545225e+24,546.02155,True,-1.0,,-2.5368257e+18,10.0,0.09157148,,9,5.917564,6767.941290378571,1.0,,1.3157141,-234.70412,4203.5884
147.96146,0.4189424,44500,4806.1143,-239.29523,4806.114051043604,50,12519027.0,8.793218,678.91003,-2102887500000000.0,6.107364e-05,0.33792585,147.96146,4999.5117,,480.84,10.0,3220.2905,14062434.0,89,9930097,1.0674357e+18,147.96146,True,-1.0,,-2108533100000000.0,10.0,0.33792585,1779.2211,10,1.7459885,6782.406519651413,1.0,,0.56307757,-238.1115,3026.8928
1.0,0.4189424,44550,4518.0806,-266.47562,4518.08073101524,50,21983448.0,6619738.0,1253.1536,-24024248.0,0.040331103,50.0,1.0,4999.4053,,452.08,10.0,4639.6494,4746427000000.0,90,9952701,6.7154795e+28,1.0,True,-1.0,,-5.2884645e+20,10.0,50.0,359.75574,1,963017.94,6796.770467042923,1.0,,191106.14,-266.47562,4158.3247
100162230000000.0,0.4189424,44600,4762.9263,-257.01425,4762.926327798835,50,495334460.0,983.67584,561.1887,-inf,1.4366782e-18,4.9919015e-13,100162230000000.0,4999.53,,476.62,10.0,2440.3523,495334460.0,90,9976532,inf,100162230000000.0,True,-1.0,,-inf,10.0,4.9919015e-13,2559.1775,2,137.69637,6812.43811249733,1.0,,19.819586,-246.85944,2203.749
1730137200000000.0,0.4189424,44650,4756.112,-261.18817,4756.111554593368,50,353465180.0,644.7364,559.88995,-inf,1.1385654e-21,2.8899443e-14,1730137200000000.0,4999.5664,,475.94,10.0,2610.0403,353465180.0,90,10000329,inf,1730137200000000.0,True,-1.0,,-inf,10.0,2.8899443e-14,2389.5261,3,90.388336,6825.626005411148,1.0,,14.143024,-255.02092,2366.5854
2.4634008e+17,0.4189424,44700,4235.177,-244.7978,4235.176638090301,50,574902900.0,1049.2927,1339.1055,-inf,4.3382602e-20,2.0297143e-16,2.4634008e+17,4999.5645,,424.0,10.0,4969.611,574902900.0,90,10021529,inf,2.4634008e+17,True,-1.0,,-inf,10.0,2.0297143e-16,29.953453,4,157.26442,6839.798495054245,1.0,,32.62732,-240.55469,4205.223
1294565800000000.0,0.4189424,44750,4591.702,-263.182,4591.702279473481,50,43520056.0,86.639984,1121.2247,-inf,4.350163e-18,3.8622988e-14,1294565800000000.0,4999.4756,,459.44,10.0,4999.4756,43520056.0,90,10044501,inf,1294565800000000.0,True,-1.0,,-inf,10.0,3.8622988e-14,,5,12.124948,6853.816951990128,1.0,,1.8169419,-252.10228,4591.702
56372192000000.0,0.4189424,44800,4505.3643,-261.14346,4505.364193567999,50,9171138.0,41.53014,1045.1105,-inf,1.9595886e-20,8.869621e-13,56372192000000.0,4999.457,,450.94,10.0,4629.729,9171138.0,90,10067048,inf,56372192000000.0,True,-1.0,,-inf,10.0,8.869621e-13,369.7279,6,6.6832485,6870.121354341507,1.0,,1.6394515,-254.65164,4135.636
3.2550224e+17,0.4189424,44850,4647.2627,-255.00002,4647.262449864665,50,176909620.0,320.09433,1079.1598,-inf,1.9142405e-18,1.5360878e-16,3.2550224e+17,4999.5005,,464.98,10.0,4719.733,176909620.0,90,10090297,inf,3.2550224e+17,True,-1.0,,-inf,10.0,1.5360878e-16,279.7676,7,44.902615,6885.785634279251,1.0,,7.0916295,-250.12422,4367.495
1.5921588e+20,0.4189424,44900,4472.475,-258.76205,4472.475297045795,50,14714172.0,13.603314,1203.2809,-inf,6.546153e-19,3.1403902e-19,1.5921588e+20,4999.4233,,447.6,10.0,4999.4233,14714172.0,90,10112677,inf,1.5921588e+20,True,-1.0,,-inf,10.0,3.1403902e-19,,8,3.2203248,6902.026964426041,1.0,,1.1303301,-255.8479,4472.475
