EmpiricalD2Arithmetic,ReturnStepMaxmin,InitialBound,VarianceInitializer,TimestepsSoFar,InitialReturnMean,OptimizationReturnMax,WReturnMean,EpLenMean,MinTargetPdf,OptimizationReturnMin,EmpiricalD2Harmonic,MinBehavPdf,Penalization,TimeElapsed,InitialReturnMax,InitialReturnMin,MeanIW,EpRewMean,MeanEntropy,EpisodesSoFar,Bound,Inner Iteration,InitialReturnStd,ESSRenyiHarmonic,StdIW,MinIW,ESSRenyiArithmetic,LearnableVariance,ReturnMeanIW,MaxIW,MeanD2-0,Epsilon,StdWReturnMean,OptimizationReturnMean,DivergenceHarmonic,ReturnStepMax,Iteration,EpThisIter
265.98352,10.0,-5.862734e+17,-1.0,8644755,4028.2566,4579.8975,16146800.0,403.3,-251.96628,,265.98352,-250.96819,True,5929.989130020142,4999.4546,419.55716,1.553799,4028.256321599136,0.4189424,43350,-5.862734e+17,7,1541.78,0.18798158,5.736553,0.003742001,0.18798158,,16146800.0,38.574364,265.98352,1.0,,3608.699,8.252797e+22,10.0,87,50
44.800037,10.0,-1264302300000000.0,-1.0,8662415,3526.5715,4989.475,15687523.0,353.2,-238.83612,,44.800037,-238.02176,True,5940.322879552841,4999.4556,9.980233,1.2864538,3526.5715691258124,0.4189424,43400,-1225006500000000.0,8,1866.2859,1.1160705,2.7320223,0.0010363293,1.1160705,,15380184.0,14.004432,44.800037,1.0,,3516.5913,3.6031068e+17,10.0,87,50
7.3401275,10.0,-20408973000.0,-1.0,8682177,3946.4744,4529.634,98542936.0,395.24,-223.70241,,7.3401275,-223.13951,True,5954.860181570053,4999.336,469.7019,8.750595,3946.474391449872,0.4189424,43450,-20050560000.0,9,1416.0468,6.8118706,26.955513,0.0034701976,6.8118706,,96545090.0,127.00651,7.3401275,1.0,,3476.7725,95609820.0,10.0,87,50
18.313671,10.0,-40148330000000.0,-1.0,8700386,3636.1753,4999.3516,47007236.0,364.18,-257.44333,,18.313671,-253.74529,True,5967.635285139084,4999.3516,,3.9038677,3636.1752885772785,0.4189424,43500,-40094150000000.0,10,1827.624,2.7302008,18.185894,0.0006125636,2.7302008,,47052028.0,125.45789,18.313671,1.0,,3636.1753,386009100000000.0,10.0,87,50
1.0,10.0,-19395878.0,-1.0,8719586,3834.2812,4979.3984,17355122.0,384.0,-235.52153,,1.0,-235.52153,True,5979.107033729553,4999.358,19.959381,232.5884,3834.2813406858713,0.4189424,43550,-1.9378501e+21,1,1628.9283,50.0,500.1602,0.0075291204,50.0,,4268696000.0,2608.2234,1.0,1.0,,3814.3218,9.017261e+29,10.0,88,50
59402.78,10.0,-3.3784956e+23,-1.0,8730318,2136.6453,4989.56,11743445.0,214.64,-204.00916,,59402.78,-199.07132,True,5986.076263427734,4999.54,9.980096,0.506401,2136.6452068051894,0.4189424,43600,-3.3784956e+23,2,1218.4658,0.0008417114,3.110304,9.261695e-08,0.0008417114,,11743445.0,22.226557,59402.78,1.0,,2126.665,2.7404242e+34,10.0,88,50
2753520.8,10.0,-inf,-1.0,8741762,2278.9976,4549.83,294472320.0,228.88,-221.28862,,2753520.8,-224.47704,True,5992.136249303818,4999.5986,449.7685,11.80395,2278.997320702277,0.4189424,43650,-inf,3,1119.3385,1.8158571e-05,82.322556,1.401259e-09,1.8158571e-05,,294472320.0,588.0612,2753520.8,1.0,,1829.2289,inf,10.0,88,50
24898.363,10.0,-1.6362168e+23,-1.0,8752692,2176.2502,4989.4087,51355996.0,218.6,-215.56326,,24898.363,-215.90886,True,5999.2340297698975,4999.391,9.98243,2.1650198,2176.2502444314982,0.4189424,43700,-1.6362168e+23,4,1162.3246,0.002008164,10.88395,1.7826174e-08,0.002008164,,51355996.0,73.63819,24898.363,1.0,,2166.2678,6.428424e+33,10.0,88,50
613214.8,10.0,-inf,-1.0,8765250,2501.9534,4609.7783,16220331.0,251.16,-215.6267,,613214.8,-214.98927,True,6007.949914216995,4999.519,389.7406,0.7834251,2501.9533271699815,0.4189424,43750,-inf,5,1300.6113,8.1537495e-05,2.8997688,4.683169e-09,8.1537495e-05,,16220331.0,18.130272,613214.8,1.0,,2112.2126,inf,10.0,88,50
223085.69,10.0,-inf,-1.0,8777507,2442.3413,4969.4854,124589340.0,245.14,-222.3153,,223085.69,-222.27458,True,6016.017179012299,4999.4326,29.947453,5.0348983,2442.3414306303284,0.4189424,43800,-inf,6,1493.8298,0.00022412912,26.018682,2.3445554e-09,0.00022412912,,124589340.0,183.56805,223085.69,1.0,,2412.394,inf,10.0,88,50
1357613.2,10.0,-inf,-1.0,8789780,2444.7273,4569.774,154126620.0,245.46,-212.72672,,1357613.2,-212.57133,True,6024.988969087601,4999.516,429.74234,6.2418647,2444.727273757913,0.4189424,43850,-inf,7,1253.6106,3.682934e-05,29.969734,6.3598535e-09,3.682934e-05,,154126620.0,158.37115,1357613.2,1.0,,2014.9849,inf,10.0,88,50
1371196.4,10.0,-inf,-1.0,8800393,2112.2139,4639.696,49332.684,212.26,-181.4076,,1371196.4,-176.33887,True,6033.527313709259,4669.6406,29.945034,0.076970145,2112.2136325498395,0.4189424,43900,-inf,8,1150.1075,3.6464506e-05,0.35371247,5.584123e-10,3.6464506e-05,,49332.684,2.2957475,1371196.4,1.0,,2082.2686,inf,10.0,88,50
135556.2,10.0,-inf,-1.0,8811502,2212.1963,4999.6377,12794919.0,222.18,-216.64305,,135556.2,-216.79057,True,6042.500680208206,4999.6377,,3.3472095,2212.196508053561,0.4189424,43950,-inf,9,1309.9042,0.00036885068,22.504675,1.2675707e-08,0.00036885068,,12794919.0,160.83324,135556.2,1.0,,2212.1963,inf,10.0,88,50
575341.6,9.999999,-inf,-1.0,8821753,2039.9978,4969.533,3221559.0,205.02,-209.77655,,575341.6,-210.11725,True,6049.151670455933,4999.4736,29.940483,0.20945415,2039.997778905137,0.4189424,44000,-inf,10,1150.7762,8.690489e-05,0.9018237,1.9129446e-07,8.690489e-05,,3221559.0,6.080669,575341.6,1.0,,2010.0574,inf,9.999999,88,50
1.0,10.0,-9393002.0,-1.0,8833407,2321.3813,4949.5195,7352208.0,233.08,-260.45276,,1.0,-260.45276,True,6056.695560455322,4999.426,49.906216,1478.1715,2321.3814627489314,0.4189424,44050,-1.2529976e+22,1,1401.2125,50.0,4617.0693,0.054206878,50.0,,3838260000.0,30449.646,1.0,1.0,,2271.475,3.7697383e+31,10.0,89,50
68857330000.0,10.0,-inf,-1.0,8854112,4136.0063,4599.8174,1330304.8,414.1,-237.46619,,68857330000.0,-233.86345,True,6071.434689760208,4999.5244,399.70706,4.133436,4136.006254811033,0.4189424,44100,-inf,2,1451.036,7.261391e-10,27.980633,3.706501e-09,7.261391e-10,,1330304.8,199.90991,68857330000.0,1.0,,3736.2993,inf,10.0,89,50
1242035.2,10.0,-inf,-1.0,8872651,3701.8423,4619.631,99663020.0,370.78,-253.73436,,1242035.2,-248.55295,True,6085.497171163559,4999.28,379.64893,18.352222,3701.842164246604,0.4189424,44150,-inf,3,1690.609,4.0256506e-05,96.46987,1.4033558e-09,4.0256506e-05,,99663020.0,675.812,1242035.2,1.0,,3322.1934,inf,10.0,89,50
389582.16,10.0,-inf,-1.0,8891847,3834.1074,4899.5513,3847294.5,383.92,-254.12833,,389582.2,-251.16547,True,6098.721310377121,4999.4097,99.85852,1.8064319,3834.1073263980065,0.4189424,44200,-inf,4,1728.6893,0.00012834262,9.041464,1.2069947e-07,0.00012834264,,3847294.5,59.94787,389582.16,1.0,,3734.249,inf,10.0,89,50
4866925000.0,10.0,-inf,-1.0,8910612,3747.3523,4999.469,5113043500.0,375.3,-231.48058,,4866925000.0,-226.78699,True,6113.289765834808,4999.469,,1447.0724,3747.3523435366315,0.4189424,44250,-inf,5,1705.4403,1.0273427e-08,10103.967,9.565968e-10,1.0273427e-08,,5113043500.0,72174.63,4866925000.0,1.0,,3747.3523,inf,10.0,89,50
3195379000.0,10.0,-inf,-1.0,8928793,3630.943,4659.6567,3030542.5,363.62,-248.66406,,3195379200.0,-246.65689,True,6125.968506574631,4999.401,339.74405,2.0557945,3630.94312946171,0.4189424,44300,-inf,6,1793.1848,1.5647595e-08,12.493081,1.7674153e-09,1.5647597e-08,,3030542.5,89.11684,3195379000.0,1.0,,3291.199,inf,10.0,89,50
980966.8,10.0,-inf,-1.0,8947221,3679.929,4599.5806,5013068.0,368.56,-237.4625,,980966.8,-233.48862,True,6138.981260538101,4999.3066,399.7259,1.0010225,3679.929429441177,0.4189424,44350,-inf,7,1650.0491,5.0970124e-05,4.6077924,1.3560805e-10,5.0970124e-05,,5013068.0,25.356041,980966.8,1.0,,3280.2031,inf,10.0,89,50
10437183.0,10.0,-inf,-1.0,8965751,3699.5972,4629.738,882236.25,370.6,-245.16698,,10437183.0,-241.49623,True,6150.231357097626,4999.496,369.75836,0.16269194,3699.597132841036,0.4189424,44400,-inf,8,1663.2075,4.7905646e-06,0.642756,1.5636041e-10,4.7905646e-06,,882236.25,3.625508,10437183.0,1.0,,3329.8389,inf,10.0,89,50
48967996.0,10.0,-inf,-1.0,8985177,3880.0806,4999.3174,2860175.5,388.52,-237.832,,48967996.0,-234.51073,True,6165.275671482086,4999.3174,,0.21233816,3880.0807428664266,0.4189424,44450,-inf,9,1613.1748,1.021075e-06,0.98918426,4.432703e-08,1.021075e-06,,2860175.5,6.865952,48967996.0,1.0,,3880.0806,inf,10.0,89,50
15160124.0,9.999999,-inf,-1.0,9004428,3844.2222,4999.378,21149292.0,385.02,-235.78452,,15160123.0,-232.3779,True,6178.0279903411865,4999.378,,2.551595,3844.2226616352727,0.4189424,44500,-inf,10,1605.1016,3.2981263e-06,15.655817,1.7849718e-08,3.298126e-06,,21149292.0,111.45354,15160124.0,1.0,,3844.2222,inf,9.999999,89,50
1.0,10.0,-18536596.0,-1.0,9023016,3711.6863,4989.5625,16495687.0,371.76,-231.86487,,1.0,-231.86487,True,6190.771732091904,4999.5483,9.985726,327.7182,3711.686027813021,0.4189424,44550,-1183073700000.0,1,1648.9619,50.0,1249.541,0.0342082,50.0,,7519195600.0,8000.8633,1.0,1.0,,3701.7,331782650000.0,10.0,90,50
2329.6174,10.0,-2.0200998e+20,-1.0,9044860,4364.1655,4689.777,143877060.0,436.88,-234.88672,,2329.6174,-232.7785,True,6203.795558214188,4999.5547,309.77798,5.778575,4364.165282154864,0.4189424,44600,-2.0200998e+20,2,1057.1714,0.021462752,39.61493,7.4435216e-06,0.021462752,,143877060.0,283.0777,2329.6174,1.0,,4054.3872,9.7974164e+27,10.0,90,50
481.40375,10.0,-7.754459e+17,-1.0,9063576,3737.9038,4979.5034,214427100.0,374.32,-244.71342,,481.40375,-243.21349,True,6214.352400064468,4999.467,19.963238,9.138684,3737.903762873429,0.4189424,44650,-7.754459e+17,3,1652.9697,0.10386292,53.250584,2.9135812e-05,0.10386292,,214427100.0,379.8431,481.40375,1.0,,3717.9407,1.4437748e+23,10.0,90,50
788.50977,10.0,-1.2223069e+18,-1.0,9084553,4191.262,4559.7666,5447344.5,419.54,-237.10402,,788.50977,-235.72249,True,6227.788209915161,4999.496,439.72943,0.4593985,4191.262273146144,0.4189424,44700,-1.2223069e+18,4,1396.6034,0.06341076,1.3905469,9.030813e-06,0.06341076,,5447344.5,8.696711,788.50977,1.0,,3751.5327,3.5871272e+23,10.0,90,50
1491.8782,10.0,-1.3979104e+19,-1.0,9103993,3881.8765,4999.5693,257893310.0,388.8,-249.47205,,1491.8782,-248.89857,True,6239.189548969269,4999.5693,,10.913673,3881.876530383264,0.4189424,44750,-1.3979104e+19,5,1508.0911,0.0335148,58.244877,9.512403e-10,0.0335148,,257893310.0,406.28284,1491.8782,1.0,,3881.8765,4.6915853e+25,10.0,90,50
564.1013,10.0,-4.261136e+17,-1.0,9123591,3913.7063,4949.571,3455681.8,391.96,-236.00414,,564.1013,-234.65001,True,6253.008155822754,4999.495,49.924194,0.21217446,3913.7064117262985,0.4189424,44800,-4.261136e+17,6,1423.0648,0.08863656,0.48862395,3.3689201e-07,0.08863656,,3455681.8,2.1373186,564.1013,1.0,,3863.7822,4.359508e+22,10.0,90,50
2242.069,10.0,-1.152262e+20,-1.0,9142577,3791.1265,4969.551,6267853.0,379.72,-253.65839,,2242.069,-249.67624,True,6264.179165363312,4999.4966,29.945883,0.3466673,3791.1266163416517,0.4189424,44850,-1.152262e+20,7,1488.6003,0.02230083,1.293543,1.2841727e-07,0.02230083,,6267853.0,9.091191,2242.069,1.0,,3761.181,3.1877824e+27,10.0,90,50
810.9148,10.0,-2.3001726e+18,-1.0,9163024,4084.104,4609.8643,22405860.0,408.94,-250.60332,,810.9148,-245.57059,True,6276.920208930969,4999.597,389.73285,1.4772682,4084.103778149818,0.4189424,44900,-2.3001726e+18,8,1396.1387,0.06165876,4.992545,5.6297056e-09,0.06165876,,22405860.0,23.528278,810.9148,1.0,,3694.3708,1.2701997e+24,10.0,90,50
1035.4496,10.0,-1.5826104e+18,-1.0,9184267,4243.206,4569.9907,7371130.0,424.86,-238.96191,,1035.4496,-239.03801,True,6290.023363113403,4999.592,429.60095,0.5610336,4243.206431467153,0.4189424,44950,-1.5826104e+18,9,1169.3542,0.048288204,1.4806353,1.1477887e-06,0.048288204,,7371130.0,7.40757,1035.4496,1.0,,3813.6052,6.0131378e+23,10.0,90,50
776.9563,10.0,-4.48809e+17,-1.0,9205433,4228.919,4629.9536,51389716.0,423.32,-236.97513,,776.9563,-233.52603,True,6301.53849864006,4999.6855,369.73187,2.6512635,4228.919011222023,0.4189424,45000,-4.48809e+17,10,1402.846,0.06435368,11.078269,2.2608273e-08,0.06435368,,51389716.0,74.17046,776.9563,1.0,,3859.1868,4.835524e+22,10.0,90,50
1.0,10.0,-19530884.0,-1.0,9225348,3976.8484,4139.9014,17490082.0,398.3,-239.80777,,1.0,-239.80777,True,6313.730228900909,4999.4155,859.51404,822107.8,3976.8483820876413,0.4189424,45050,-3.7468183e+23,1,1294.1245,50.0,3752970.2,0.121930815,50.0,,8769033000000.0,25561812.0,1.0,1.0,,3117.3345,3.370851e+34,10.0,91,50
986.65576,10.0,-1.1089023e+19,-1.0,9241606,3244.5254,4999.4204,14479240.0,325.16,-252.04007,,986.65576,-250.95267,True,6324.207547187805,4999.4204,,0.7567653,3244.52542541595,0.4189424,45100,-1.1089023e+19,2,1704.2695,0.050676234,2.263011,5.724764e-06,0.050676234,,14479240.0,10.230551,986.65576,1.0,,3244.5254,2.9525637e+25,10.0,91,50
15769.669,10.0,-9.212243e+22,-1.0,9259073,3486.3428,4999.1353,2120389.0,349.34,-229.96841,,15769.669,-227.81584,True,6337.427269458771,4999.1353,,0.12975262,3486.342706419299,0.4189424,45150,-9.212243e+22,3,1690.9862,0.0031706437,0.2700867,1.497867e-06,0.0031706437,,2120389.0,1.245622,15769.669,1.0,,3486.3428,2.0381796e+33,10.0,91,50
888.06384,10.0,-5.4887824e+18,-1.0,9274192,3015.5042,4979.251,4810268.0,302.38,-231.86432,,888.0639,-232.39526,True,6346.855391740799,4999.216,19.964838,0.29840335,3015.503724125101,0.4189424,45200,-5.4887824e+18,4,1730.3632,0.056302253,0.66013324,8.374853e-06,0.056302257,,4810268.0,2.8918304,888.06384,1.0,,2995.539,7.2349554e+24,10.0,91,50
876.4342,10.0,-1.563924e+19,-1.0,9290996,3354.0718,4609.5767,322672670.0,336.08,-235.08197,,876.43427,-234.83334,True,6358.929435968399,4999.3584,389.7818,12.919185,3354.0719163225986,0.4189424,45250,-1.563924e+19,5,1773.793,0.057049345,89.270584,7.581741e-05,0.05704935,,322672670.0,637.80865,876.4342,1.0,,2964.2903,5.873073e+25,10.0,91,50
36188.414,10.0,-2.9886204e+23,-1.0,9309672,3728.8494,4989.529,1289442600.0,373.52,-255.08192,,36188.414,-255.71123,True,6371.770001888275,4999.511,9.9824705,51.80216,3728.8492469954367,0.4189424,45300,-2.9886204e+23,6,1655.046,0.0013816577,327.82266,2.3183062e-05,0.0013816577,,1289442600.0,2339.852,36188.414,1.0,,3718.867,2.1444833e+34,10.0,91,50
236.5066,10.0,-3.4170028e+16,-1.0,9324174,2891.954,4979.235,5535106.0,290.04,-259.987,,236.50662,-260.67206,True,6382.707394599915,4999.2,19.965391,0.25518253,2891.953911544021,0.4189424,45350,-3.4170028e+16,7,1751.2444,0.21141057,0.97159284,2.928468e-05,0.21141058,,5535106.0,5.806289,236.5066,1.0,,2871.9885,2.8040117e+20,10.0,91,50
1121.6512,10.0,-1.2888893e+18,-1.0,9340768,3311.4856,4969.503,94689710.0,331.88,-232.61168,,1121.6512,-232.21004,True,6394.274466276169,4999.451,29.948254,4.7106075,3311.4857624076626,0.4189424,45400,-1.2888893e+18,8,1748.0863,0.044577137,22.307795,1.1361798e-05,0.044577137,,94689710.0,150.1397,1121.6512,1.0,,3281.5376,3.9887168e+23,10.0,91,50
4137.116,10.0,-1.9338788e+21,-1.0,9357586,3356.3113,4569.7256,1965134100.0,336.36,-239.57506,,4137.116,-237.05035,True,6406.276860237122,4999.4175,429.69193,78.761795,3356.311310428503,0.4189424,45450,-1.9338788e+21,9,1626.1375,0.012085713,503.3758,1.9792644e-05,0.012085713,,1965134100.0,3587.1729,4137.116,1.0,,2926.6194,8.979912e+29,10.0,91,50
14204.449,10.0,-3.0299946e+22,-1.0,9375586,3592.1997,4639.7344,47159268.0,360.0,-245.51042,,14204.449,-247.10031,True,6419.936320543289,4999.3975,359.6631,2.0113952,3592.1997887064767,0.4189424,45500,-3.0299946e+22,10,1554.5328,0.0035200238,9.811112,7.4235586e-06,0.0035200238,,47159268.0,66.372444,14204.449,1.0,,3232.5369,2.2044708e+32,10.0,91,50
1.0,10.0,-15796761.0,-1.0,9392250,3325.596,4609.424,13756154.0,333.28,-241.5177,,1.0,-241.5177,True,6430.511902809143,4999.183,389.7592,18.692808,3325.5963720316736,0.4189424,45550,-202997780000.0,1,1642.1213,50.0,26.634583,0.6832531,50.0,,189742850.0,124.217834,1.0,1.0,,2935.8372,9877917000.0,10.0,92,50
67555890.0,10.0,-inf,-1.0,9413882,4321.9683,4699.584,47706090.0,432.64,-244.06068,,67555890.0,-236.9731,True,6444.9934985637665,4999.3633,299.77908,4.7833686,4321.968285791311,0.4189424,45600,-inf,2,1203.5491,7.401279e-07,21.368061,7.060464e-13,7.401279e-07,,47706090.0,144.21399,67555890.0,1.0,,4022.189,inf,10.0,92,50
9056191.0,10.0,-inf,-1.0,9433590,3936.473,4999.4033,66813316.0,394.16,-244.1797,,9056191.0,-241.1992,True,6457.45476603508,4999.4033,,13.745908,3936.472637875813,0.4189424,45650,-inf,3,1552.8693,5.521085e-06,79.40511,1.8358275e-13,5.521085e-06,,66813316.0,558.0665,9056191.0,1.0,,3936.473,inf,10.0,92,50
3163135.8,10.0,-inf,-1.0,9453624,4002.0034,4629.7837,46822636.0,400.68,-232.39705,,3163135.8,-227.43298,True,6469.837381362915,4999.4727,369.6889,4.4399924,4002.0031236794416,0.4189424,45700,-inf,4,1575.1254,1.58071e-05,14.03879,9.36451e-15,1.58071e-05,,46822636.0,81.457825,3163135.8,1.0,,3632.314,inf,10.0,92,50
82503900.0,10.0,-inf,-1.0,9475620,4395.5635,4979.5137,27934780.0,439.92,-254.02882,,82503900.0,-247.17625,True,6480.719810009003,4999.479,19.965448,1.7295543,4395.563558583966,0.4189424,45750,-inf,5,1283.1421,6.060319e-07,5.243928,3.0295502e-14,6.060319e-07,,27934780.0,29.617085,82503900.0,1.0,,4375.5986,inf,10.0,92,50
30226870.0,10.0,-inf,-1.0,9497270,4325.439,4529.715,71173224.0,433.0,-246.79176,,30226870.0,-247.56505,True,6494.447179317474,4999.46,469.74536,5.284162,4325.439271868838,0.4189424,45800,-inf,6,1219.832,1.6541574e-06,20.44872,7.168829e-14,1.6541574e-06,,71173224.0,121.62952,30226870.0,1.0,,3855.6943,inf,10.0,92,50
16126575.0,10.0,-inf,-1.0,9518418,4225.2085,4629.773,97764744.0,422.96,-232.30206,,16126575.0,-229.96863,True,6508.675937414169,4999.415,369.64203,5.000867,4225.20831353967,0.4189424,45850,-inf,7,1375.1727,3.1004724e-06,24.72984,2.1642488e-12,3.1004724e-06,,97764744.0,174.84142,16126575.0,1.0,,3855.5662,inf,10.0,92,50
8813384.0,10.0,-inf,-1.0,9538627,4037.1482,4969.5645,93135624.0,404.18,-238.90051,,8813384.0,-236.9701,True,6522.9515261650085,4999.5146,29.950115,18.90677,4037.147937238154,0.4189424,45900,-inf,8,1493.94,5.6731897e-06,113.50116,3.8114963e-12,5.6731897e-06,,93135624.0,807.33673,8813384.0,1.0,,4007.1975,inf,10.0,92,50
4961273.0,10.0,-inf,-1.0,9559974,4265.3916,4999.487,263343870.0,426.94,-256.52872,,4961273.0,-255.052,True,6537.307848453522,4999.487,,20.675468,4265.392016688859,0.4189424,45950,-inf,9,1400.9814,1.0078059e-05,113.835945,3.2885916e-09,1.0078059e-05,,263343870.0,812.96136,4961273.0,1.0,,4265.3916,inf,10.0,92,50
7918146000.0,10.0,-inf,-1.0,9581305,4261.714,4539.8813,123364850.0,426.62,-239.8898,,7918146600.0,-234.7416,True,6550.705834150314,4999.549,459.66763,6.3735228,4261.713742592333,0.4189424,46000,-inf,10,1258.6609,6.3146093e-09,21.06516,2.2020237e-12,6.3146093e-09,,123364850.0,121.59054,7918146000.0,1.0,,3802.0461,inf,10.0,92,50
1.0,10.0,-19023416.0,-1.0,9600420,3816.8384,4629.884,16982508.0,382.3,-254.5761,,1.0,-254.5761,True,6562.918867826462,4999.548,369.66418,47.903763,3816.8383228985213,0.4189424,46050,-120233690000.0,1,1553.7865,50.0,154.85902,0.031145494,50.0,,573820400.0,1024.5167,1.0,1.0,,3447.1743,3437679600.0,10.0,93,50
333.987,10.0,-5.0375324e+16,-1.0,9621259,4163.862,4989.584,25996302.0,416.78,-252.2953,,333.987,-251.5215,True,6576.097092151642,4999.5654,9.981248,1.1470686,4163.862134349643,0.4189424,46100,-5.0375324e+16,2,1547.0333,0.14970642,3.8501155,1.7447407e-08,0.14970642,,25996302.0,20.45358,333.987,1.0,,4153.881,6.092534e+20,10.0,93,50
212.78413,10.0,-6721034000000000.0,-1.0,9642152,4173.993,4659.568,72381500.0,417.86,-239.85065,,212.78413,-236.07628,True,6591.242716312408,4999.3057,339.7376,88.6892,4173.992978970217,0.4189424,46150,-106100310000.0,3,1431.4863,0.23497993,260.1622,0.5232612,0.23497993,,2131268000.0,1475.8613,212.78413,1.0,,3834.255,2595735600.0,10.0,93,50
1060.0956,9.999999,-2.566035e+19,-1.0,9654596,2480.0874,4999.356,37582216.0,248.88,-243.2299,,1060.0956,-243.0367,True,6599.116050720215,4999.356,,1.710545,2480.087240078268,0.4189424,46200,-2.566035e+19,4,1455.4103,0.047165558,5.596554,8.716445e-06,0.047165558,,37582216.0,34.703636,1060.0956,1.0,,2480.0874,1.5811029e+26,9.999999,93,50
588.8815,10.0,-4.943181e+17,-1.0,9669274,2926.7937,4499.86,18289128.0,293.56,-233.86943,,588.8815,-235.01126,True,6609.004683256149,4999.5366,499.6769,0.8390893,2926.7935630835213,0.4189424,46250,-4.943181e+17,5,1346.3209,0.08490673,2.706679,2.0699195e-05,0.08490673,,18289128.0,16.21422,588.8815,1.0,,2427.1165,5.8665834e+22,10.0,93,50
621.5799,10.0,-9.7345935e+17,-1.0,9684160,2968.6619,4629.7793,161012110.0,297.72,-219.14523,,621.5799,-219.85352,True,6618.732604503632,4999.4766,369.69714,7.407284,2968.6616272154915,0.4189424,46300,-9.7345935e+17,6,1367.8317,0.08044018,26.107866,1.0788037e-05,0.08044018,,161012110.0,133.38223,621.5799,1.0,,2598.9646,2.275248e+23,10.0,93,50
3744.983,9.999999,-8.608144e+20,-1.0,9696027,2363.488,4979.205,698891400.0,237.34,-215.32083,,3744.983,-215.89949,True,6626.853968143463,4999.1665,19.961197,28.162928,2363.488343681304,0.4189424,46350,-8.608144e+20,7,1374.292,0.0133511955,193.7738,6.3451052e-06,0.0133511955,,698891400.0,1384.5408,3744.983,1.0,,2343.527,1.7795894e+29,9.999999,93,50
844.2589,10.0,-1.3711153e+18,-1.0,9710879,2961.1216,4969.306,44189424.0,297.04,-224.732,,844.259,-225.39589,True,6636.515202999115,4999.25,29.943796,2.8911984,2961.1218106205406,0.4189424,46400,-1.3711153e+18,8,1471.5276,0.059223533,9.425066,1.0990745e-05,0.05922354,,44189424.0,60.7935,844.2589,1.0,,2931.1782,4.5146057e+23,10.0,93,50
2455.0125,10.0,-2.0882621e+20,-1.0,9725815,2978.4585,4459.687,306911940.0,298.72,-230.56822,,2455.0125,-232.12868,True,6646.1114938259125,4999.4893,539.8024,12.69897,2978.458647024178,0.4189424,46450,-2.0882621e+20,9,1289.0685,0.020366495,77.98941,2.0120513e-06,0.020366495,,306911940.0,557.30914,2455.0125,1.0,,2438.656,1.0470292e+28,10.0,93,50
1108.04,10.0,-1.7644879e+19,-1.0,9739119,2651.0996,4999.494,95024140.0,266.08,-231.34167,,1108.04,-231.8837,True,6655.950628519058,4999.494,,4.114558,2651.099650420439,0.4189424,46500,-1.7644879e+19,10,1265.7396,0.045124725,19.449924,8.274504e-06,0.045124725,,95024140.0,100.24378,1108.04,1.0,,2651.0996,7.475227e+25,10.0,93,50
1.0,10.0,-11568388.0,-1.0,9753226,2811.875,4999.5137,9527517.0,282.14,-215.22235,,1.0,-215.22235,True,6667.997447013855,4999.5137,,2989.5518,2811.8751342549385,0.4189424,46550,-2.1355642e+20,1,1273.136,50.0,6837.627,0.1320954,50.0,,13980705000.0,39530.336,1.0,1.0,,2811.875,1.0949783e+28,10.0,94,50
3820734500.0,10.0,-inf,-1.0,9772132,3775.7688,4979.5366,2572664.8,378.12,-235.70259,,3820734500.0,-233.2048,True,6680.896302223206,4999.499,19.962297,0.511383,3775.768828989647,0.4189424,46600,-inf,2,1754.6869,1.3086489e-08,2.763458,1.8903183e-08,1.3086489e-08,,2572664.8,19.713284,3820734500.0,1.0,,3755.8062,inf,10.0,94,50
3257601000.0,10.0,-inf,-1.0,9791570,3882.0774,4609.6123,12539192.0,388.76,-244.56143,,3257601000.0,-241.0775,True,6693.258849143982,4999.3774,389.76532,7.166427,3882.077430235759,0.4189424,46650,-inf,3,1592.0481,1.5348718e-08,45.92185,2.4960327e-09,1.5348718e-08,,12539192.0,327.58017,3257601000.0,1.0,,3492.3123,inf,10.0,94,50
