eRenyi2,MaxVanillaIw,AvgDiscRet,AvgRet,Bound,VanillaAvgRet,ESSClassic,VarNormIw,AvgEpLen,MinNormIw,J,MaxNormIw,VarDiscRet,VarVanillaIw,AvgVanillaIw,BatchSize,AvgNormIw,ESSRenyi,VarRet,MinVanillaIw,VarJ
1.0,1.0,85.84818852547731,85.84818852547731,82.57599,85.84818852547731,100.0,3.5044917e-18,9.59,0.01,85.84818,0.01,1513.755838289076,,1.0,100,0.009999998,100.0,1513.755838289076,1.0,38.71199
1.0,1.0,80.24604341750855,80.24604341750855,77.21792,80.24604341750855,100.0,3.5044917e-18,9.03,0.01,80.24604,0.01,1296.3554902460578,,1.0,100,0.009999998,100.0,1296.3554902460578,1.0,35.82446
1.0,1.0,85.64739041238913,85.64739041238913,81.21881,85.64739041238913,100.0,3.5044917e-18,9.57,0.01,85.647385,0.01,2772.712478632131,,1.0,100,0.009999998,100.0,2772.712478632131,1.0,52.39261
1.0,1.0,95.14833958244948,95.14833958244948,90.77606,95.14833958244948,100.0,3.5044917e-18,10.52,0.01,95.14834,0.01,2702.6662488896745,,1.0,100,0.009999998,100.0,2702.6662488896745,1.0,51.726585
1.0,1.0,85.74712703896792,85.74712703896792,82.75756,85.74712703896792,100.0,3.5044917e-18,9.58,0.01,85.74712,0.01,1263.5517444128309,,1.0,100,0.009999998,100.0,1263.5517444128309,1.0,35.368294
1.0,1.0000248,98.15059495422449,98.15059495422449,94.734474,98.15059495422449,100.0000038146933,4.817301e-15,10.82,0.009999756,98.150635,0.010000237,1649.882800742398,4.8230205e-11,1.0000011,100,0.01,100.0,1649.882800742398,0.99997663,40.41514
1.0,1.0,93.54954520044681,93.54954520044681,90.01988,93.54954520044681,100.0,3.5044917e-18,10.36,0.01,93.54955,0.01,1761.3516834286336,,1.0,100,0.009999998,100.0,1761.3516834286336,1.0,41.75809
1.0,1.0,88.44791760451655,88.44791760451655,85.01923,88.44791760451655,100.0,3.5044917e-18,9.85,0.01,88.447914,0.01,1662.0010393689276,,1.0,100,0.009999998,100.0,1662.0010393689276,1.0,40.563293
1.0000076,1.0000105,89.94870818382049,89.94870818382049,86.67648,89.94870818382049,99.99996948243584,9.345866e-16,10.0,0.009999908,89.94873,0.010000102,1513.7882146302645,9.382035e-12,1.0000002,100,0.010000002,99.9992370663676,1513.7882146302645,0.99999094,38.712433
1.0,1.0,90.84887637158843,90.84887637158843,87.23028,90.84887637158843,100.0,3.5044917e-18,10.09,0.01,90.84888,0.01,1851.2187941709326,,1.0,100,0.009999998,100.0,1851.2187941709326,1.0,42.810123
1.0,1.0000052,95.1505238977316,95.1505238977316,91.4841,95.1505238977316,100.00001525878382,3.769256e-16,10.52,0.009999934,95.15054,0.010000048,1900.4941357545683,3.7344403e-12,1.0000005,100,0.01,100.0,1900.4941357545683,0.9999938,43.376152
1.0,1.0000134,91.84812444628653,91.84812444628653,88.190926,91.84812444628653,100.00000381469766,7.837971e-16,10.19,0.009999857,91.84814,0.010000134,1890.9360260134363,7.826162e-12,0.99999994,100,0.009999999,100.0,1890.9360260134363,0.9999857,43.26696
1.0,1.0,83.64880663144366,83.64880663144366,80.82025,83.64880663144366,100.0,3.5044917e-18,9.37,0.01,83.6488,0.01,1131.109782103491,,1.0,100,0.009999998,100.0,1131.109782103491,1.0,33.463394
1.0,1.0,91.14812907044583,91.14812907044583,87.88193,91.14812907044583,100.0,3.5044917e-18,10.12,0.01,91.148125,0.01,1508.210937941495,,1.0,100,0.009999998,100.0,1508.210937941495,1.0,38.64102
1.0,1.0,84.94707576281603,84.94707576281603,81.92121,84.94707576281603,100.0,3.5044917e-18,9.5,0.01,84.94707,0.01,1294.414886879362,,1.0,100,0.009999998,100.0,1294.414886879362,1.0,35.797638
1.0000076,1.0000086,86.94750143931651,86.94750143931651,83.52286,86.94750143931651,100.0,2.4783943e-15,9.7,0.009999775,86.94753,0.010000089,1658.108373296105,2.4816458e-11,0.99999964,100,0.01,99.9992370663676,1658.108373296105,0.9999771,40.515785
1.0,1.0,90.14914216577965,90.14914216577965,86.68818,90.14914216577965,100.0,3.5044917e-18,10.02,0.01,90.14914,0.01,1693.4414664270028,,1.0,100,0.009999998,100.0,1693.4414664270028,1.0,40.94517
1.0,1.0,86.34630923027628,86.34630923027628,82.61601,86.34630923027628,100.0,3.5044917e-18,9.64,0.01,86.346306,0.01,1967.2609669906335,,1.0,100,0.009999998,100.0,1967.2609669906335,1.0,44.131485
1.0,1.0000057,86.54903732106504,86.54903732106504,83.36052,86.54903732106504,100.00000381469621,2.9803074e-16,9.66,0.009999963,86.54905,0.010000054,1437.332390554759,2.9839924e-12,1.0000004,100,0.01,100.0,1437.332390554759,0.99999666,37.72213
1.0,1.0010711,85.64844154046834,85.64844154046834,83.01275,85.64844154046834,99.99995422473815,1.4423625e-11,9.57,0.009984858,85.65196,0.0100104725,984.7496680012972,1.4424342e-07,1.0000238,100,0.010000002,100.0,984.7496680012972,0.9985096,31.227
1.0,1.0,88.04948059398549,88.04948059398549,84.81096,88.04948059398549,100.0,3.5044917e-18,9.81,0.01,88.04948,0.01,1482.7576287308498,,1.0,100,0.009999998,100.0,1482.7576287308498,1.0,38.313576
1.0,1.0,84.84423398016133,84.84423398016133,81.63046,84.84423398016133,100.0,3.5044917e-18,9.49,0.01,84.84423,0.01,1460.181876187237,,1.0,100,0.009999998,100.0,1460.181876187237,1.0,38.020782
1.0,1.0,90.04777586348384,90.04777586348384,86.45405,90.04777586348384,100.0,3.5044917e-18,10.01,0.01,90.047775,0.01,1825.8584055554802,,1.0,100,0.009999998,100.0,1825.8584055554802,1.0,42.515877
1.0000076,1.000021,86.84658178467639,86.84658178467639,83.171814,86.84658178467639,100.00000762939614,2.7658326e-15,9.69,0.009999863,86.84663,0.010000211,1909.1647762164457,2.7660495e-11,0.9999998,100,0.01,99.9992370663676,1909.1647762164457,0.9999862,43.475006
