EpLenMean,InitialBound,MaxIWNorm,Weights,ReturnStepMaxmin,MeanEntropy,EpRewMean,J_sample_variance,InitialReturnMax,ReturnStepMax,EmpiricalD2,InitialReturnMean,EpThisIter,ESSClassic,InitialReturnStd,TimeElapsed,StdIWNorm,StdIW,Bound,MinIWNorm,ESSRenyi,TimestepsSoFar,ReturnMeanIW,MeanIW,MeanIWNorm,MaxIW,EntropyCoefficient,EpisodesSoFar,InitialReturnMin,MinIW,Iteration
500.0,-1.014744,0.051811226,[-1.283 -1.083 -0.01  -0.93  -0.885],0.034868956,0.531986,-8.71722961663651,132.44197,30.442333,1.0,2.0255432,4.959106e-07,100,59.097973,6.8660274,34418.841913461685,0.00868046,0.86804605,-0.233634,0.0005879749,49.369473,15694722,1.2105664,1.0434141,0.010434141,5.181123,,35900,-14.936895,0.058797494,359
500.0,-1.4274411,1.5422978,[-1.283 -1.08  -0.013 -0.926 -0.887],0.025697708,0.52472967,-6.42443714625529,89361.96,42.823227,1.0,114.79248,-1.2397766e-07,100,2.166245,7.2619023,34526.002534627914,0.15446061,15.446061,20.919434,5.959277e-06,0.8711372,15744722,36.213215,2.2984083,0.022984087,154.22978,,36000,-19.039124,0.0005959277,360
500.0,-0.65538347,8.0476465,[-1.295 -1.075 -0.006 -0.923 -0.894],0.04206866,0.5317382,-10.517169027602167,2503743.0,19.66148,1.0,2359.4873,-7.9154967e-07,100,1.1043316,6.109462,34623.75914812088,0.8005833,80.05832,126.20512,4.077385e-07,0.042382088,15794722,158.04004,8.459947,0.084599495,804.76465,,36100,-13.779846,4.077385e-05,361
494.74,-0.9066145,1.8094603,[-1.308 -1.07  -0.011 -0.932 -0.887],98.93974,0.5351714,-14.905526594447895,11712.103,24.610674,100.0,59.82921,2.5749208e-07,100,2.7708457,7.533681,34730.053126335144,0.18171254,18.171255,7.554177,2.4842047e-05,1.6714244,15844196,14.566782,3.0675583,0.030675583,180.94603,,36200,-27.19844,0.0024842047,362
500.0,-0.53259563,0.06376713,[-1.303 -1.081 -0.007 -0.931 -0.884],0.0312531,0.5281341,-7.813267542187564,78.02127,15.977884,1.0,2.1454947,6.151199e-07,100,53.19413,5.384552,34833.548100948334,0.010557291,1.0557292,-0.040712476,0.00054126885,46.6093,15894196,0.73940814,1.1254708,0.011254709,6.3767133,,36300,-13.987706,0.054126885,363
500.0,-0.5869426,0.3623821,[-1.314 -1.081 -0.009 -0.932 -0.891],0.035772264,0.54027945,-8.943059560443348,4189.7056,17.608295,1.0,25.375076,5.912781e-07,100,8.237962,6.806332,34939.64348697662,0.05073346,5.0733447,4.8582273,1.6920483e-05,3.9408748,15944196,7.814876,1.5201023,0.015201024,36.238213,,36400,-13.622533,0.0016920484,364
500.0,-0.74439645,0.2928246,[-1.3   -1.08  -0.002 -0.926 -0.879],0.022207975,0.5415085,-5.551983036789022,2457.8083,22.331902,1.0,10.526464,2.861023e-07,100,13.006272,6.818272,35035.54277253151,0.03313802,3.3138025,3.746772,4.855112e-05,9.499866,15994196,6.161931,1.2813241,0.012813241,29.28246,,36500,-13.418247,0.004855112,365
500.0,-0.9693209,0.04561002,[-1.289e+00 -1.074e+00  3.192e-04 -9.148e-01 -8.774e-01],0.026922703,0.5424793,-6.730683170974163,128.07689,29.079655,1.0,1.5703425,9.155273e-07,100,61.863342,7.0729556,35135.181876420975,0.007375907,0.7375908,-0.544502,0.0009021827,63.680374,16044196,0.67018723,0.93942225,0.009394221,4.5610023,,36600,-15.775519,0.090218276,366
500.0,-0.80555475,7.9382663,[-1.281 -1.074  0.003 -0.915 -0.876],0.03269285,0.5356446,-8.17321328695783,137777.19,24.166666,1.0,705.4932,8.201599e-07,100,1.0985308,6.239905,35234.959325790405,0.789509,78.95091,16.631899,1.5988832e-07,0.1417448,16094196,38.02836,8.320738,0.08320737,793.82666,,36700,-17.79821,1.5988831e-05,367
500.0,-0.70043653,0.046833385,[-1.278 -1.077 -0.005 -0.907 -0.883],0.015557766,0.5228918,-3.8894339810050202,55.037907,21.013111,1.0,1.5152353,4.7683716e-07,100,62.601845,5.9490976,35337.3585164547,0.007542486,0.75424856,-0.09343654,0.0015274766,65.99635,16144196,0.7687657,0.97584975,0.009758497,4.6833386,,36800,-15.300938,0.15274766,368
500.0,-1.0536189,0.019666111,[-1.274 -1.081 -0.004 -0.908 -0.896],0.00013428926,0.52288795,0.03357381736339391,41.90753,31.608553,1.0,1.0811696,-4.959106e-07,100,91.62499,6.3766365,35437.69524526596,0.0029873203,0.298732,-0.95174474,0.0042354492,92.492424,16194196,0.14380042,0.98809,0.0098809,1.9666111,,36900,-12.1852455,0.42354494,369
500.0,-0.6700685,0.019978292,[-1.274 -1.08  -0.004 -0.909 -0.896],0.0031517148,0.5226895,-0.7879439444156405,43.69092,20.102058,1.0,1.0835322,5.7220458e-08,100,91.83207,6.9414225,35541.08173298836,0.0029462567,0.29462567,-0.6098335,0.0050818427,92.29075,16244196,0.087660104,0.9878976,0.009878975,1.9978293,,37000,-19.082611,0.50818425,370
500.0,-0.56880987,0.09829764,[-1.273 -1.08  -0.004 -0.91  -0.896],0.0046987534,0.52007747,-1.1746867991052334,122.15821,17.064308,1.0,3.3833163,4.1007996e-07,100,25.500114,5.9559484,35640.16611003876,0.015765063,1.5765064,-0.04506445,0.0002374884,29.556799,16294196,1.0011934,0.92233557,0.009223356,9.829764,,37100,-16.426712,0.023748841,371
500.0,-0.7870517,0.6572517,[-1.267 -1.08  -0.006 -0.913 -0.899],0.013959169,0.544978,-3.4897859547983243,8732.574,23.611559,1.0,32.97344,3.4332277e-07,100,5.3102603,6.87771,35742.52576351166,0.06604722,6.604722,3.8102531,1.7402219e-05,3.0327442,16344196,8.329702,1.5640874,0.015640873,65.725174,,37200,-15.349926,0.001740222,372
500.0,-0.70409846,0.08991998,[-1.254e+00 -1.073e+00  8.779e-04 -9.082e-01 -8.739e-01],0.02526927,0.5445068,-6.317327401548047,48.43541,20.189999,1.0,1.5465237,-5.7220458e-08,100,49.95111,5.978492,35837.17493581772,0.009781144,0.9781143,-0.4074002,0.0017516927,64.66115,16394196,0.4682117,0.9771585,0.009771585,8.991998,,37300,-21.122952,0.17516927,373
500.0,-0.9630716,0.0450958,[-1.251 -1.077  0.004 -0.908 -0.874],0.018430412,0.5354573,-4.607588122994759,127.967964,28.892147,1.0,1.5901234,-3.8146972e-08,100,66.46812,6.3554487,35934.46791911125,0.007439213,0.74392134,-0.24327683,0.0009957587,62.8882,16444196,0.97115743,1.0473809,0.010473808,4.50958,,37400,-11.978016,0.09957587,374
500.0,-0.6057325,0.5198765,[-1.251 -1.069  0.001 -0.904 -0.883],0.006845653,0.5215464,-1.7114112615067878,870.8195,15.908872,1.0,11.983258,8.583069e-08,100,6.4628634,5.545818,36033.78011608124,0.053893108,5.389311,2.1789746,4.262093e-05,8.344975,16494196,4.2758293,1.4166211,0.014166212,51.987648,,37500,-18.171974,0.004262093,375
500.0,-0.78017247,0.056122527,[-1.253 -1.081  0.007 -0.908 -0.897],0.0070118904,0.5193595,-1.7529673578740088,74.629135,23.405159,1.0,2.3835895,-3.7193297e-07,100,49.325382,6.094024,36135.30817222595,0.010283135,1.0283135,-0.34856308,0.0006786064,41.953533,16544196,0.855935,1.0145314,0.010145314,5.6122527,,37600,-16.708426,0.06786064,376
500.0,-0.79391813,0.1910104,[-1.25  -1.081  0.003 -0.907 -0.9  ],0.010034859,0.5188605,2.508723335297458,738.9618,19.166689,1.0,5.0982575,9.536743e-07,100,13.380181,6.9603376,36235.936836481094,0.025922481,2.5922482,1.0704117,0.00024817715,19.614544,16594196,2.8630269,1.0188235,0.010188234,19.10104,,37700,-23.817568,0.024817716,377
500.0,-0.8835279,0.094618365,[-1.266 -1.077  0.002 -0.905 -0.9  ],0.0082268715,0.5130125,-2.0567051970941117,479.03958,20.46088,1.0,5.8856244,8.106232e-08,100,30.29141,6.86135,36335.72111606598,0.014570853,1.4570854,1.8452945,0.0003093846,16.990551,16644196,3.9887602,0.9605094,0.009605094,9.461837,,37800,-26.505836,0.03093846,378
500.0,-0.55873793,0.71665317,[-1.253e+00 -1.079e+00 -3.767e-04 -9.067e-01 -9.059e-01],0.0033845901,0.5099509,-0.8461350945717429,2879.781,16.762136,1.0,36.90755,9.536743e-09,100,3.6622772,5.619308,36434.41366124153,0.07310319,7.3103194,3.087763,1.4250003e-05,2.7094727,16694196,6.4821844,1.4253247,0.014253247,71.66532,,37900,-13.034166,0.0014250004,379
500.0,-0.5095701,0.2370876,[-1.24  -1.091 -0.002 -0.907 -0.909],0.0027160048,0.5066659,-0.6789980981231172,464.7158,15.287115,1.0,14.4875965,4.4822693e-07,100,11.534389,5.83081,36533.056203365326,0.032769084,3.2769086,1.4949164,5.368753e-05,6.9024563,16744196,3.434473,1.1832442,0.01183244,23.708761,,38000,-12.930237,0.0053687533,380
500.0,-0.662761,0.23670009,[-1.239 -1.09  -0.004 -0.898 -0.912],0.025685608,0.5114599,-6.42141430594064,344.13312,17.65729,1.0,6.4478345,4.1007996e-07,100,13.231721,7.507596,36640.67602348328,0.029516164,2.9516165,1.2573786,4.8253507e-05,15.509083,16794196,2.940301,1.1526238,0.011526236,23.67001,,38100,-19.88284,0.004825351,381
500.0,-0.539392,0.2607355,[-1.232e+00 -1.092e+00 -4.094e-05 -9.054e-01 -9.075e-01],0.0018820763,0.50854486,-0.4705203434472618,1221.2162,16.181755,1.0,14.970362,-1.9073486e-08,100,11.331894,6.2577477,36743.16367316246,0.028825205,2.8825207,2.280661,8.166592e-06,6.6798654,16844196,4.367652,1.0304809,0.010304808,26.073553,,38200,-14.918132,0.00081665925,382
500.0,-0.6117922,0.022003144,[-1.234 -1.101  0.005 -0.905 -0.91 ],0.007568598,0.50854886,-1.8921432186136673,38.102436,18.353756,1.0,1.1382189,-2.670288e-07,100,85.91812,6.01514,36841.16997075081,0.003916151,0.39161512,-0.4676875,0.0024521486,87.85657,16894196,0.18501699,0.9673231,0.009673232,2.2003145,,38300,-13.480625,0.24521486,383
500.0,-0.680368,0.034593783,[-1.234 -1.1    0.005 -0.906 -0.91 ],0.010270357,0.5088084,-2.5675898765061875,47.22779,18.951218,1.0,1.6116319,-7.6293944e-08,100,66.28027,6.534872,36943.97953367233,0.0068049,0.68048996,-0.35547525,0.0012260055,62.04891,16944196,0.5082522,0.9540515,0.009540515,3.4593782,,38400,-20.411036,0.12260055,384
500.0,-0.5915481,8.899021,[-1.233 -1.103  0.005 -0.905 -0.91 ],0.0075835586,0.5107274,-1.8958819096033577,364256.94,16.080769,1.0,1124.9055,5.7220458e-08,100,1.1861967,6.062192,37043.93773007393,0.885126,88.512596,39.95557,5.2519135e-07,0.08889636,16994196,59.79586,9.697831,0.09697832,889.9021,,38500,-17.74644,5.251914e-05,385
500.0,-0.83271265,0.11300772,[-1.242 -1.088  0.007 -0.907 -0.908],0.0069247484,0.51008326,1.7311730926744608,173.0033,24.981361,1.0,3.476355,-5.1498415e-07,100,40.10266,6.977743,37139.789189338684,0.013532289,1.3532289,0.99003327,0.00076045404,28.76576,17044196,2.5426238,1.1072713,0.011072712,11.300772,,38600,-18.42918,0.07604541,386
500.0,-0.79399914,2.174943,[-1.242 -1.086  0.002 -0.908 -0.909],0.0034800172,0.51074594,0.8700180916529583,17273.514,23.819984,1.0,193.2405,3.004074e-07,100,2.5770938,6.2738547,37235.262389183044,0.29475495,29.475492,6.665906,3.6626366e-06,0.5174899,17094196,17.70337,4.793974,0.04793974,217.4943,,38700,-13.094081,0.00036626367,387
500.0,-0.85627455,0.03873831,[-1.25  -1.104  0.01  -0.914 -0.908],0.0019109845,0.51123077,0.4777521903479979,50.923447,25.688221,1.0,1.6082709,-3.33786e-07,100,72.18344,7.2617717,37335.91204547882,0.0062785726,0.6278572,-0.4983722,0.0012790975,62.17858,17144196,0.5875342,1.0114115,0.010114115,3.8738313,,38800,-17.247387,0.12790975,388
500.0,-0.71453214,0.05763717,[-1.249 -1.104  0.007 -0.914 -0.908],0.0048496723,0.51190335,1.212404133300184,72.56907,21.435966,1.0,2.53966,2.002716e-07,100,51.10934,6.4624295,37434.236433029175,0.009141907,0.9141908,0.5281806,0.00078251824,39.37535,17194196,1.6668813,0.934704,0.00934704,5.763717,,38900,-15.988005,0.078251824,389
500.0,-0.64385283,1.7536426,[-1.243 -1.108  0.009 -0.919 -0.907],0.009087026,0.491393,2.2717445610714018,28126.709,19.315578,1.0,23.075668,-1.5258789e-07,100,2.8313856,5.6513534,37533.409651994705,0.17920034,17.920034,15.366344,1.2436283e-05,4.333569,17244196,18.459229,3.0589707,0.030589709,175.36426,,39000,-15.961982,0.0012436283,390
500.0,-0.7252102,0.9164504,[-1.246 -1.131  0.005 -0.932 -0.928],0.027885914,0.49875954,6.971475087782853,10481.373,21.7563,1.0,36.4285,-2.2411346e-07,100,2.5756419,5.9676256,37629.598843574524,0.09218221,9.218223,5.6877236,2.0388248e-05,2.7451034,17294196,10.064803,1.498843,0.01498843,91.64504,,39100,-12.836136,0.0020388248,391
500.0,-0.5081012,1.0578684,[-1.224 -1.134  0.01  -0.934 -0.92 ],0.021941662,0.47981575,5.485426216183772,6718.7974,14.351631,1.0,65.302155,-2.3841858e-08,100,4.0636435,5.6949015,37718.54184508324,0.109350085,10.935007,4.9037433,2.1054527e-06,1.531343,17344196,9.009697,2.2505324,0.02250532,105.786835,,39200,-15.243037,0.00021054527,392
500.0,-0.5190088,3.9077632,[-1.217 -1.13   0.014 -0.921 -0.939],0.001840353,0.46516883,0.46008593880248777,90295.586,15.570278,1.0,278.4604,4.4822693e-07,100,1.3954484,5.73146,37813.65696811676,0.38869032,38.869034,24.80979,1.5190633e-07,0.3591175,17394196,33.470566,4.62394,0.0462394,390.77634,,39300,-14.996514,1.5190634e-05,393
500.0,-0.9256107,0.046070617,[-1.221 -1.139  0.019 -0.938 -0.954],0.019316018,0.46541798,4.82901174825731,58.509415,27.768314,1.0,1.7350647,-1.7642975e-07,100,56.56315,6.2518787,37909.81388807297,0.009077698,0.9077698,-0.5732304,0.0015704106,57.634735,17444196,0.646001,1.0358894,0.010358894,4.607062,,39400,-22.783531,0.15704106,394
500.0,-0.66858447,0.03442394,[-1.221 -1.141  0.018 -0.936 -0.953],0.01975149,0.46517253,4.937870549930512,41.832615,20.057539,1.0,1.7660041,2.5749208e-07,100,68.04862,6.332381,38004.58631038666,0.0062674386,0.62674385,-0.09857243,0.0016166926,56.62501,17494196,0.78991693,0.91465,0.009146499,3.442394,,39500,-16.315784,0.16166927,395
500.0,-0.5072677,0.57040185,[-1.223 -1.139  0.019 -0.938 -0.954],0.010432959,0.4717009,2.6082247452152365,2759.233,15.218014,1.0,29.89033,-6.1035155e-07,100,5.875556,5.50555,38095.40818166733,0.065694086,6.56941,3.2716687,1.37987145e-05,3.3455637,17544196,6.045002,1.6413438,0.016413435,57.040184,,39600,-14.66011,0.0013798715,396
500.0,-0.59714615,7.195319,[-1.226 -1.15   0.013 -0.948 -0.947],0.0071279407,0.47216806,1.781975368216248,106915.555,17.914364,1.0,330.32892,-6.67572e-07,100,2.0410304,6.442193,38192.85771179199,0.7730178,77.30178,12.988204,5.29717e-07,0.30272856,17594196,23.841295,11.158148,0.111581475,719.5319,,39700,-15.28982,5.29717e-05,397
500.0,-0.69180566,0.26360068,[-1.22  -1.155  0.022 -0.954 -0.947],0.036813557,0.46193132,9.203392196743955,639.6175,15.1085205,1.0,9.3883,3.2424927e-07,100,12.393307,6.496908,38293.183658123016,0.027767295,2.7767296,0.8901291,6.0472077e-05,10.651556,17644196,3.0098457,1.0443801,0.010443802,26.36007,,39800,-20.754179,0.006047208,398
500.0,-1.0045247,0.035327688,[-1.213 -1.153  0.027 -0.948 -0.957],0.016370773,0.45631638,4.092680240628004,121.53059,30.13572,1.0,1.5346444,-6.198883e-07,100,64.48806,7.7181396,38388.492555618286,0.0068233614,0.6823361,0.0069208145,0.0012211829,65.161674,17694196,1.2513329,0.91949785,0.0091949785,3.532769,,39900,-16.921505,0.122118294,399
500.0,-0.6156715,0.7235498,[-1.217 -1.158  0.029 -0.954 -0.963],0.016139507,0.44906262,4.034874078663872,8655.169,18.470161,1.0,65.05691,5.245209e-07,100,4.9937882,5.971076,38486.79131293297,0.08735386,8.735387,7.183093,3.1209836e-06,1.5371158,17744196,12.1489725,2.0027242,0.020027239,72.35498,,40000,-15.060355,0.00031209836,400
500.0,-0.60174406,1.5598708,[-1.206 -1.175  0.025 -0.96  -0.97 ],0.042596996,0.45556778,10.649227543262008,3015.1716,17.458183,1.0,38.68692,2.3841858e-08,100,2.7718742,6.627683,38585.78405070305,0.1587771,15.877708,4.616039,8.297112e-06,2.584853,17794196,8.358815,2.6808877,0.02680888,155.98709,,40100,-18.05232,0.0008297112,401
500.0,-0.55250037,0.04538444,[-1.198 -1.183  0.021 -0.97  -0.963],0.036600113,0.4494449,9.150023096434428,73.1666,16.575006,1.0,1.4899449,-2.479553e-07,100,65.965805,6.482232,38681.789028167725,0.008072243,0.8072243,0.4307574,0.0022339632,67.11658,17844196,1.1051574,1.1238178,0.011238179,4.538444,,40200,-16.003342,0.22339632,402
500.0,-0.8538983,16.282278,[-1.202 -1.188  0.021 -0.976 -0.97 ],0.04568243,0.45261568,11.420609839311556,3712813.0,25.616928,1.0,9547.005,-6.294251e-07,100,1.2712793,7.2905703,38785.67474126816,1.6225245,162.25246,105.042885,1.553352e-08,0.010474489,17894196,188.47618,18.411535,0.18411534,1628.2278,,40300,-18.541615,1.553352e-06,403
500.0,-0.643208,0.3093062,[-1.207 -1.189  0.024 -0.964 -0.966],0.029430807,0.447026,7.357691707997701,1212.8599,19.29624,1.0,21.965942,7.6293944e-08,100,9.601314,6.5733743,38884.31475830078,0.039562587,3.9562585,2.5818863,3.052145e-05,4.552502,17944196,5.596463,1.2893443,0.012893443,30.930622,,40400,-16.73684,0.003052145,404
500.0,-0.8480334,0.19324197,[-1.217 -1.19   0.029 -0.969 -0.972],0.039550543,0.4409871,9.887650603500635,199.28177,25.440998,1.0,3.3744445,-9.536743e-08,100,24.294699,7.876561,38983.56413435936,0.0211553,2.11553,0.10496962,0.00015002117,29.634508,17994196,1.662778,1.1984277,0.011984277,19.324198,,40500,-22.97316,0.015002117,405
500.0,-0.691998,0.0258976,[-1.22  -1.193  0.025 -0.968 -0.978],0.0462358,0.43594906,11.558953635658545,56.726196,18.774391,1.0,1.1199285,8.010864e-07,100,90.470375,6.591979,39082.20251965523,0.0034997223,0.34997225,-0.50168514,0.0044566104,89.29142,18044196,0.23063421,1.0783231,0.010783233,2.58976,,40600,-20.759964,0.44566107,406
500.0,-0.660818,0.097872265,[-1.223 -1.192  0.025 -0.968 -0.983],0.039876223,0.43295226,9.96907123652495,111.09952,19.471699,1.0,2.6705246,-6.389618e-07,100,33.541832,7.1419516,39183.75977754593,0.0138228005,1.38228,0.7775793,0.00016959006,37.445827,18094196,1.8574697,0.98200846,0.009820085,9.787227,,40700,-19.824518,0.016959006,407
500.0,-0.6995493,0.24203914,[-1.215 -1.195  0.023 -0.971 -0.986],0.041151762,0.43508157,10.287947444661128,639.91064,20.986496,1.0,7.7162604,5.9604645e-07,100,13.456306,6.390365,39282.17332959175,0.032605767,3.260577,0.3724848,8.151365e-05,12.959645,18144196,2.3157055,1.2857002,0.012857002,24.203915,,40800,-17.838058,0.008151365,408
500.0,-0.47957957,0.14249337,[-1.212 -1.198  0.029 -0.973 -0.984],0.021092713,0.43772236,5.273186916883335,208.81915,14.387389,1.0,7.550993,1.1920929e-07,100,19.037567,5.6954746,39377.79021239281,0.020507218,2.050722,0.5940486,0.00012852381,13.243291,18194196,1.9118888,0.994422,0.00994422,14.249337,,40900,-13.637451,0.012852382,409
500.0,-0.74766976,0.056925926,[-1.219 -1.2    0.032 -0.97  -0.981],0.03436017,0.4394535,8.59005549487453,89.830185,19.813765,1.0,1.6556255,-9.536743e-07,100,62.86439,6.939806,39478.60171627998,0.007806813,0.7806813,-0.3625478,0.000793737,60.400135,18244196,0.59948575,1.0157363,0.0101573635,5.6925926,,41000,-22.43006,0.0793737,410
500.0,-0.74196166,1.0710815,[-1.221 -1.198  0.029 -0.971 -0.979],0.033712387,0.43220383,8.428085874831208,34443.082,22.25885,1.0,135.4359,1.2397766e-07,100,3.209583,7.806958,39575.74906516075,0.112309515,11.230951,14.184534,3.8218727e-06,0.7383567,18294196,22.819256,2.045148,0.020451477,107.108154,,41100,-18.484154,0.00038218728,411
500.0,-1.0970947,0.110793196,[-1.205 -1.2    0.023 -0.97  -0.987],0.04736638,0.43215063,11.841595541733668,250.07027,32.91284,1.0,3.2506466,1.7166138e-07,100,30.307896,7.914118,39678.33217573166,0.014036932,1.4036933,-0.0069805384,0.000515327,30.763111,18344196,1.9710319,0.9256745,0.009256746,11.07932,,41200,-15.893123,0.0515327,412
500.0,-0.6895298,0.08184366,[-1.202 -1.194  0.019 -0.968 -0.987],0.044171333,0.43350285,11.042824109722712,80.493515,20.685925,1.0,2.3067548,1.2397766e-06,100,48.24341,5.788653,39774.540658950806,0.0103675425,1.0367543,0.18613374,0.00072857237,43.350945,18394196,1.2333935,1.0009491,0.010009492,8.184366,,41300,-10.840973,0.07285724,413
500.0,-0.5728235,3.1289723,[-1.213 -1.192  0.017 -0.968 -0.985],0.029339314,0.42804867,7.334829655342922,87482.46,17.184715,1.0,625.3755,2.861023e-07,100,1.4169644,6.2524576,39873.563040971756,0.3113774,31.13774,13.9060755,2.8575707e-07,0.15990393,18444196,28.230972,3.7330642,0.037330635,312.89725,,41400,-15.291904,2.8575709e-05,414
500.0,-0.6027346,0.9339409,[-1.219 -1.197  0.013 -0.96  -0.991],0.01604265,0.42001706,4.010659643455876,3492.2468,18.082058,1.0,18.976841,6.294251e-07,100,3.5235124,6.2855124,39972.7072892189,0.0931137,9.311371,5.175068,1.394709e-05,5.269581,18494196,7.8007283,1.7794706,0.017794706,93.39409,,41500,-17.8955,0.0013947091,415
500.0,-0.56677073,0.11905167,[-1.22  -1.198  0.006 -0.961 -0.999],0.025758326,0.42795515,6.439578959211461,348.12253,14.777915,1.0,5.386011,-4.5776366e-07,100,28.357534,7.086632,40083.325499773026,0.0154570695,1.545707,1.0909057,0.00012242449,18.566616,18544196,2.4062536,0.97246987,0.009724699,11.905168,,41600,-17.003105,0.012242449,416
500.0,-0.721684,0.55280155,[-1.221 -1.191  0.004 -0.951 -0.991],0.019194663,0.42824027,4.798677427630258,6177.363,19.134872,1.0,40.140633,3.8146972e-08,100,7.290623,6.8739095,40196.14112114906,0.059247155,5.9247146,4.0630155,2.3900173e-05,2.4912412,18594196,8.635363,1.6614528,0.016614528,55.280155,,41700,-21.65052,0.0023900173,417
500.0,-1.0337582,0.0335562,[-1.22  -1.19   0.009 -0.958 -0.991],0.031619966,0.4274186,7.9049813849993775,34.700073,31.012733,1.0,1.3194017,-4.005432e-07,100,77.16877,7.0077596,40305.73356080055,0.005282855,0.52828556,-0.7998049,0.0023093107,75.79192,18644196,0.3876232,0.97123647,0.009712365,3.3556201,,41800,-14.575694,0.23093107,418
500.0,-0.8840291,0.05280189,[-1.22  -1.189  0.008 -0.959 -0.992],0.029199779,0.42568874,7.299946879615737,101.60719,26.520872,1.0,2.181363,1.9073486e-08,100,46.26554,6.6792626,40405.5376367569,0.009356144,0.93561447,0.030197263,0.00023180217,45.842896,18694196,1.3358586,0.8681589,0.008681588,5.280189,,41900,-17.279926,0.023180218,419
500.0,-0.69896877,0.035330832,[-1.221 -1.185  0.01  -0.961 -0.993],0.036214113,0.4254663,9.053540993782395,48.53228,16.696552,1.0,1.8872845,-1.14440915e-07,100,61.63053,7.067204,40508.82571530342,0.006159803,0.61598027,-0.14158309,0.00056006183,52.986183,18744196,0.81864923,0.780678,0.0078067784,3.5330832,,42000,-20.969057,0.056006182,420
500.0,-0.69201124,0.6334079,[-1.22  -1.187  0.008 -0.959 -0.993],0.037193954,0.42625055,9.29847471355476,977.25183,20.76032,1.0,15.319763,-5.1498415e-07,100,4.7211223,6.776465,40607.59956932068,0.063346624,6.334663,1.5167308,3.3917688e-05,6.527516,18794196,4.225293,1.4100931,0.014100931,63.34079,,42100,-15.095797,0.0033917688,421
500.0,-0.69404006,0.026371889,[-1.222 -1.187  0.007 -0.967 -0.993],0.0484733,0.42628825,12.118319072744157,60.179077,20.821198,1.0,1.4531424,-1.7166138e-07,100,77.1881,6.760291,40706.50366234779,0.005464849,0.5464849,-0.48414418,0.0014203644,68.81638,18844196,0.3524957,1.0052466,0.010052467,2.637189,,42200,-15.513988,0.14203644,422
500.0,-0.8919655,0.049369354,[-1.222 -1.188  0.006 -0.965 -0.993],0.02582264,0.4196833,6.455643726716312,75.50944,20.35102,1.0,2.2416978,,100,55.488956,6.908847,40799.278125047684,0.0077919317,0.77919316,-0.0407722,0.00089049473,44.609047,18894196,1.2947054,0.8699905,0.008699906,4.9369354,,42300,-26.758965,0.08904947,423
500.0,-0.4506194,1.8014865,[-1.224 -1.188  0.007 -0.969 -0.999],0.027616084,0.413892,6.904031690489737,19008.217,12.646488,1.0,339.38083,1.4305115e-07,100,2.8404608,5.718814,40895.07071375847,0.2427253,24.272528,8.701321,1.1217109e-07,0.29465425,18944196,17.002764,4.1501775,0.041501775,180.14865,,42400,-13.518584,1.1217109e-05,424
500.0,-0.7661395,0.069034174,[-1.219 -1.2    0.004 -0.967 -1.005],0.035729885,0.41235313,8.932488053631578,130.43372,22.275337,1.0,2.7616327,4.2915343e-07,100,42.52413,6.751822,40988.67438149452,0.012937174,1.2937175,0.63484836,0.00029170414,36.210464,18994196,1.908032,1.112793,0.011127928,6.9034176,,42500,-22.984196,0.029170416,425
500.0,-0.51400936,0.047950096,[-1.232 -1.21   0.002 -0.974 -1.007],0.056339025,0.4064954,14.084775461982488,78.58635,15.420282,1.0,1.5972005,6.67572e-08,100,59.68117,6.467551,41083.891825437546,0.008067564,0.80675644,0.37441087,0.0003645331,62.609547,19044196,1.024018,0.981538,0.00981538,4.7950096,,42600,-15.399488,0.03645331,426
500.0,-0.5980615,0.47084516,[-1.234e+00 -1.219e+00 -1.807e-04 -9.794e-01 -1.012e+00],0.035093248,0.40134382,8.773303339362634,892.4416,17.941837,1.0,16.42135,-1.6212464e-07,100,7.2025986,6.921319,41178.505568265915,0.053176235,5.317623,1.8749301,2.1674117e-05,6.089633,19094196,4.2984695,1.4814748,0.0148147475,47.08452,,42700,-14.842578,0.0021674118,427
500.0,-0.49168348,1.2754008,[-1.227e+00 -1.223e+00 -8.834e-04 -9.885e-01 -1.018e+00],0.049310923,0.3913814,12.327710262956057,21123.742,14.750494,1.0,109.26944,-3.6239624e-07,100,2.3444405,5.718813,41272.42128109932,0.12770613,12.770612,10.828571,7.0987303e-06,0.91516894,19144196,15.968235,1.9787133,0.01978713,127.54008,,42800,-13.957893,0.00070987304,428
500.0,-0.8074019,0.37724826,[-1.216 -1.234 -0.005 -0.999 -1.028],0.044285476,0.38549155,11.071354371733452,8491.42,24.222076,1.0,42.0358,7.343292e-07,100,6.1310396,6.2971044,41372.78088474274,0.038930994,3.8930995,3.2410917,2.6294665e-05,2.3789246,19194196,8.475888,0.9949507,0.009949506,37.724827,,42900,-17.788025,0.0026294666,429
500.0,-0.7209711,0.040881682,[-1.219 -1.23  -0.007 -1.005 -1.033],0.041205585,0.38720706,10.301394242993133,41.59867,21.62911,1.0,1.6907479,-7.2956084e-07,100,60.337242,5.7798514,41473.30672264099,0.008139899,0.81398994,-0.4316011,0.0013045857,59.145424,19244196,0.5058677,1.0039691,0.010039691,4.088168,,43000,-17.851864,0.13045858,430
