J_sample_variance,Weights,ReturnStepMaxmin,ReturnMeanIW,MaxIW,StdIW,InitialReturnMin,EmpiricalD2,EpLenMean,ESSRenyi,MeanIWNorm,MinIW,ESSClassic,MinIWNorm,TimestepsSoFar,EpRewMean,Iteration,InitialBound,InitialReturnStd,MaxIWNorm,EpisodesSoFar,InitialReturnMean,Bound,EpThisIter,MeanEntropy,EntropyCoefficient,InitialReturnMax,MeanIW,TimeElapsed,ReturnStepMax,StdIWNorm
18977440.0,[-1.486 -0.918 -0.012 -0.852 -0.287],98.87332,453.00275,8522.928,847.98236,-30.318495,26868.438,489.73,0.003721839,0.87040603,7.882454e-07,1.0426017,7.882454e-09,16371848,-31.020703988348146,365,-1.0106168,7.4864774,85.22928,36500,-5.340576e-07,287.3466,100,1.137321,,18.506962,87.0406,35872.44931411743,100.0,8.479825
162790.56,[-1.478 -0.935 -0.027 -0.841 -0.282],98.866394,40.32423,296.18286,29.44856,-22.223484,435.93405,495.82,0.2293925,0.03222029,9.609424e-05,1.18294,9.609424e-07,16421430,-33.121479086322466,366,-0.7407834,6.524393,2.9618285,36600,-5.483627e-07,24.8574,100,1.1202599,,17.651453,3.2220292,35975.91287231445,100.0,0.29448557
57037.47,[-1.469 -0.942 -0.036 -0.825 -0.299],0.12968332,24.709223,272.4199,27.096539,-15.8416395,243.2488,500.0,0.41110173,0.032676753,0.00038813718,1.4334406,3.881372e-06,16471430,-32.42086293436207,367,-0.72045654,6.6865177,2.7241988,36700,-5.0544736e-07,13.472677,100,1.1312398,,21.61368,3.2676752,36078.93535256386,1.0,0.2709654
618.88416,[-1.439 -0.95  -0.023 -0.841 -0.288],98.8739,3.9144454,70.2881,7.150392,-12.924872,12.672025,495.66,7.891399,0.017178224,0.015127005,5.4566708,0.00015127004,16520996,-31.251671080274647,368,-0.6948416,6.656487,0.702881,36800,-4.4345856e-07,1.4409652,100,1.1284178,,20.84523,1.7178224,36176.87224459648,100.0,0.071503915
324674.56,[-1.428 -0.938 -0.035 -0.833 -0.291],98.881226,58.11742,938.4085,93.33977,-24.91494,586.9913,496.33,0.17036028,0.10170876,1.588407e-05,1.17343,1.588407e-07,16570629,-29.477440329462524,369,-0.83049864,5.8755264,9.384085,36900,-5.1498415e-07,37.996193,100,1.1056112,,14.548607,10.170877,36274.70515727997,100.0,0.9333976
747544.5,[-1.433 -0.948 -0.033 -0.818 -0.313],0.13178748,88.94241,2941.543,292.63162,-16.025265,2825.1465,500.0,0.035396393,0.3001631,4.6486046e-05,1.0411823,4.6486045e-07,16620629,-32.94687344034944,370,-0.5341763,5.7116504,29.415428,37000,-8.392334e-07,60.54986,100,1.1175414,,13.240064,30.016314,36378.52022409439,1.0,2.926316
16914.363,[-1.365 -0.932 -0.026 -0.81  -0.301],0.12953544,13.447668,99.034096,9.868208,-13.718928,99.465866,500.0,1.00537,0.0155569315,0.0024296662,2.4249892,2.4296662e-05,16670629,-32.383863458684736,371,-0.4778519,5.3718414,0.99034095,37100,9.536743e-07,8.681919,100,1.1422232,,14.335584,1.5556931,36479.38884997368,1.0,0.09868209
1536.779,[-1.34  -0.922 -0.029 -0.815 -0.277],98.87114,5.471701,25.26722,2.6954105,-17.03931,8.492052,490.53,11.775717,0.008905195,0.0055650473,9.841138,5.565047e-05,16719682,-31.605210792572535,372,-0.6839569,7.3652725,0.2526722,37200,5.1498415e-07,3.4785724,100,1.1137626,,20.518723,0.8905194,36585.25624346733,100.0,0.026954105
500.14493,[-1.34  -0.909 -0.028 -0.816 -0.305],98.85495,3.3377886,30.917603,4.265888,-25.798134,6.2061853,483.11,16.112957,0.016965376,0.011308613,13.656453,0.00011308613,16767993,-35.039017047710765,373,-0.859939,6.6608415,0.30917603,37300,-1.0299683e-06,1.195493,100,1.121955,,24.352959,1.6965375,36678.92038440704,100.0,0.04265888
243.753,[-1.361 -0.913 -0.022 -0.822 -0.297],98.8913,2.0921326,5.5668883,1.0006351,-21.924213,2.4995527,484.81,40.007156,0.009491857,0.061055463,47.363155,0.0006105546,16816474,-26.34985890344966,374,-0.8275434,7.6143465,0.055668883,37400,-5.912781e-07,0.7837895,100,1.1401697,,24.826283,0.9491857,36779.129873514175,100.0,0.010006352
126.86639,[-1.358 -0.915 -0.022 -0.816 -0.279],98.88783,2.072851,8.98266,1.3942946,-20.286156,2.4365692,497.06,41.041313,0.010455516,0.04592401,35.992546,0.0004592401,16866180,-27.87828648014191,375,-0.8349634,7.2149205,0.0898266,37500,-1.3256073e-06,0.769516,100,1.121591,,25.048857,1.0455518,36875.175585746765,100.0,0.013942945
9364.928,[-1.369 -0.904 -0.023 -0.813 -0.297],98.89497,9.23173,80.965866,8.219321,-17.61124,64.424065,496.46,1.552215,0.014524045,0.0009639677,3.0279586,9.639677e-06,16915826,-26.06928754262391,376,-0.6055725,6.5803027,0.80965865,37600,-2.2888183e-07,4.371129,100,1.0985166,,18.167166,1.4524047,36974.48859500885,100.0,0.082193226
7008.235,[-1.351 -0.896 -0.029 -0.82  -0.32 ],98.87428,10.488734,83.17474,8.339997,-14.522919,49.49744,490.81,2.0203066,0.015736893,0.0012889974,3.4380503,1.2889974e-05,16964907,-30.850007370091486,377,-0.6772723,6.708643,0.8317474,37700,-1.964569e-06,5.7238393,100,1.0823722,,20.318108,1.5736895,37078.25051045418,100.0,0.083399974
47.633705,[-1.387 -0.884 -0.031 -0.822 -0.337],98.849,0.2845658,2.2252972,0.36581823,-26.626347,1.1611122,472.27,86.12432,0.009743849,0.36444694,87.64613,0.0036444692,17012134,-35.65593294188669,378,-0.88754535,7.2828164,0.022252971,37800,-4.3392183e-07,-0.67180747,100,1.0838368,,26.274199,0.9743848,37175.961782455444,100.0,0.0036581822
370.77036,[-1.389 -0.886 -0.029 -0.822 -0.335],98.84996,3.1559792,16.34609,1.9641631,-26.845848,6.0747614,474.81,16.461552,0.009302328,0.041039348,18.32064,0.00041039346,17059615,-35.61973590917281,379,-0.89486116,7.3533173,0.1634609,37900,5.1498415e-07,0.9504111,100,1.0880014,,21.360067,0.93023294,37267.16893982887,100.0,0.01964163
444.24896,[-1.396 -0.891 -0.02  -0.823 -0.331],98.86757,3.0480323,22.651356,2.5252671,-25.731033,6.431521,483.35,15.548422,0.009816899,0.0055338987,13.128398,5.5338987e-05,17107950,-32.00528506851273,380,-0.8577007,6.940433,0.22651355,38000,4.6730042e-07,0.872864,100,1.0901923,,19.02398,0.98168993,37362.78022766113,100.0,0.02525267
60.51023,[-1.403 -0.881 -0.013 -0.813 -0.329],98.86932,0.877805,5.514207,0.9797313,-18.254292,2.0912476,488.26,47.818348,0.010663685,0.12562148,54.226696,0.0012562148,17156776,-31.901806982040952,381,-0.7880704,6.6437325,0.055142067,38100,5.722046e-07,-0.2618358,100,1.0927458,,23.642126,1.0663687,37462.418780088425,100.0,0.009797312
69.72097,[-1.403 -0.876 -0.007 -0.811 -0.326],98.86255,0.36336526,2.4089437,0.37237903,-54.987576,1.1330396,478.64,88.25817,0.010366435,0.34661776,88.571106,0.0034661775,17204640,-32.89367533872517,382,-1.8329192,9.015017,0.024089435,38200,1.9073486e-08,-1.5876734,100,1.0869054,,17.136257,1.0366434,37559.573669433594,100.0,0.00372379
1613.5306,[-1.409 -0.877 -0.006 -0.811 -0.332],98.859695,6.0948076,59.3536,7.2132716,-28.316107,14.355802,481.47,6.965825,0.01744079,0.0015050387,5.523226,1.50503865e-05,17252787,-33.774598167353176,383,-0.9438696,7.875897,0.59353596,38300,6.4849854e-07,2.518573,100,1.0714365,,18.85279,1.744079,37660.24117946625,100.0,0.07213271
10607.439,[-1.423 -0.884  0.004 -0.815 -0.347],98.877106,10.584638,119.4863,11.881628,-28.899681,35.40301,491.06,2.8246186,0.01708542,0.0017941822,2.025866,1.7941822e-05,17301893,-30.17508384475538,384,-0.9633231,8.109848,1.194863,38400,-4.005432e-07,4.852826,100,1.066775,,24.151646,1.7085419,37750.58095383644,100.0,0.11881629
4179451.2,[-1.408 -0.893  0.017 -0.817 -0.352],98.87047,203.68568,2088.2727,207.73784,-15.353628,7672.4014,495.4,0.013033729,0.21432815,2.1189357e-05,1.0532435,2.1189356e-07,17351433,-32.08449846895266,385,-0.64839053,7.1453967,20.882727,38500,-4.7683716e-07,146.89174,100,1.0833834,,19.451702,21.432812,37846.223328113556,100.0,2.077378
30631664.0,[-1.403 -0.916  0.032 -0.816 -0.336],98.85678,553.66046,3909.944,389.0142,-16.587452,56277.875,498.64,0.0017768972,0.39317498,4.435146e-05,1.0111765,4.4351458e-07,17401297,-35.70580319925384,386,-0.611695,6.1517735,39.09944,38600,-1.335144e-07,408.54834,100,1.1297413,,18.350845,39.317493,37944.20360636711,100.0,3.890142
183.29234,[-1.427 -0.92   0.019 -0.803 -0.289],0.16677737,1.8129067,6.9990435,1.0340556,-15.212592,2.1221583,500.0,47.121838,0.009582526,0.10231607,46.200718,0.0010231606,17451297,-41.69430104071807,387,-0.8159917,6.9141684,0.069990434,38700,6.580353e-07,0.6241994,100,1.1464561,,24.47977,0.95825267,38045.15174984932,1.0,0.0103405565
85.445335,[-1.427 -0.909  0.018 -0.801 -0.273],98.86122,1.2160368,8.798423,1.4196028,-14.25156,2.6406374,500.0,37.869644,0.010547554,0.07234695,35.568634,0.0007234695,17501297,-34.6942378799137,388,-0.63286674,6.5539308,0.08798423,38800,1.1062622e-06,0.18762422,100,1.1590481,,18.986034,1.0547556,38145.91556978226,100.0,0.014196028
1909.6882,[-1.42  -0.919  0.024 -0.809 -0.26 ],0.13556415,6.26127,43.427895,6.3398285,-16.117912,32.3717,500.0,3.089118,0.01668785,0.0002116156,6.4796553,2.1161559e-06,17551297,-33.891069219757284,389,-0.53778386,5.998339,0.43427894,38900,1.4305115e-07,3.2014873,100,1.1259682,,16.133518,1.668785,38245.79293298721,1.0,0.06339829
7383491.0,[-1.441 -0.905  0.013 -0.8   -0.293],98.85101,272.08847,1228.6624,122.22666,-15.607348,8543.76,497.85,0.011704449,0.12567475,4.3417737e-07,1.0461571,4.3417736e-09,17601082,-37.085007103664914,390,-0.7371919,6.71076,12.286623,39000,5.340576e-07,203.94795,100,1.0966883,,22.115776,12.567477,38345.552443265915,100.0,1.2222666
509.83377,[-1.454 -0.932  0.034 -0.817 -0.322],0.13746881,3.6186395,11.279829,1.8176891,-15.443389,4.2147737,500.0,23.726067,0.010386038,0.033960767,24.61268,0.00033960765,17651082,-34.36716829028219,391,-0.7763204,7.020035,0.11279829,39100,8.869171e-07,2.0248585,100,1.125481,,23.289639,1.0386038,38448.70262646675,1.0,0.01817689
154.66304,[-1.446 -0.927  0.039 -0.815 -0.293],0.14397192,1.0579114,8.582501,1.0861341,-14.985702,2.0914557,500.0,47.813587,0.010875093,0.04298082,50.06327,0.0004298082,17701082,-35.992968546467594,392,-0.8513224,7.369969,0.08582501,39200,7.6293944e-08,-0.17325997,100,1.1147748,,25.539679,1.0875093,38548.717544555664,1.0,0.010861341
84.00954,[-1.455 -0.926  0.036 -0.82  -0.304],0.14570254,1.7792332,5.204528,0.8140156,-14.185235,2.483075,500.0,40.272648,0.00915993,0.0614402,55.874207,0.000614402,17751082,-36.42564275986886,393,-0.6226265,6.1904116,0.05204528,39300,-1.9073487e-07,0.79811275,100,1.1236438,,18.678787,0.91599303,38644.981029987335,1.0,0.008140156
521.2715,[-1.446 -0.933  0.035 -0.83  -0.295],98.86743,4.0637364,26.83974,3.4786375,-19.411911,12.309029,498.24,8.124118,0.013809377,0.009998817,13.613663,9.998817e-05,17800906,-33.02695864781734,394,-0.6470634,7.227999,0.2683974,39400,3.0517577e-07,1.7935636,100,1.1421227,,17.157637,1.3809378,38744.350054979324,100.0,0.03478637
103.99053,[-1.428 -0.928  0.029 -0.833 -0.277],98.857605,0.8617632,2.7868638,0.5544281,-37.075573,1.4414895,490.08,69.37269,0.009891573,0.11882306,76.09387,0.0011882306,17849914,-34.893054434429565,395,-1.2358532,7.0479674,0.027868638,39500,-6.294251e-07,-0.6220265,100,1.1378342,,25.554623,0.9891575,38840.328025341034,100.0,0.0055442806
2194.3787,[-1.424 -0.919  0.025 -0.828 -0.281],98.88664,3.8024218,42.581394,4.500786,-16.528763,3.559659,498.37,28.092579,0.0145583805,0.04311525,9.471815,0.0004311525,17899751,-28.24867997799436,396,-0.67513955,6.727818,0.42581394,39600,5.0544736e-07,2.5286312,100,1.1605331,,20.254198,1.455838,38939.42209196091,100.0,0.045007855
93.40624,[-1.408 -0.911  0.022 -0.823 -0.258],98.87628,1.1663053,12.291354,1.5167909,-13.136022,3.8705533,497.26,25.8361,0.009604453,0.06330153,28.620035,0.0006330153,17949477,-30.76138451704618,397,-0.57484496,6.2935705,0.12291354,39700,-8.773804e-07,0.035372972,100,1.166367,,17.245323,0.9604452,39040.22470712662,100.0,0.015167906
279.8705,[-1.403 -0.914  0.014 -0.828 -0.253],98.86362,2.8708167,9.172723,1.2635604,-36.066685,2.5083349,490.34,39.867085,0.008535048,0.0413448,31.331308,0.00041344797,17998511,-33.43645953967228,398,-1.2022232,7.513957,0.09172723,39800,-2.5749208e-07,0.96676934,100,1.1636016,,24.336693,0.8535048,39134.73115301132,100.0,0.0126356045
134.39677,[-1.39  -0.892  0.015 -0.815 -0.255],98.84706,1.9634837,6.3918524,1.1485162,-22.809887,3.231818,481.48,30.942337,0.0096831145,0.0346396,41.548286,0.000346396,18046659,-36.816737902096065,399,-0.7603289,6.843895,0.06391852,39900,6.580353e-07,0.5966196,100,1.1783328,,19.36276,0.9683115,39230.999324798584,100.0,0.011485162
10523.947,[-1.398 -0.887  0.007 -0.809 -0.241],98.882355,10.566656,105.71623,10.4904785,-35.467903,23.893547,489.47,4.1852303,0.017086636,0.004403761,2.5843492,4.403761e-05,18095606,-28.79215997000914,400,-1.1822646,7.425516,1.0571623,40000,-1.0156632e-06,4.787631,100,1.1619803,,19.34891,1.7086635,39322.9544107914,100.0,0.104904786
3398.6243,[-1.415 -0.877 -0.006 -0.802 -0.257],98.865326,7.6652927,55.0371,5.926491,-12.073171,19.370153,499.97,5.162582,0.015840195,0.00231238,6.6674404,2.31238e-05,18145603,-33.665845948878214,401,-0.7578452,6.399942,0.550371,40100,6.294251e-07,4.329897,100,1.157825,,22.735374,1.5840197,39422.32753944397,100.0,0.059264906
711.8883,[-1.401 -0.884 -0.018 -0.803 -0.261],98.89055,2.35456,21.037481,2.3498118,-22.981445,7.069891,496.4,14.144489,0.009531875,0.018315185,14.12972,0.00018315185,18195243,-27.165894558032893,402,-0.76604724,6.6384597,0.2103748,40200,8.5830686e-07,0.31769395,100,1.1587238,,21.252865,0.9531876,39520.83364081383,100.0,0.023498118
20456.328,[-1.403 -0.88  -0.027 -0.807 -0.26 ],98.865814,14.852915,249.45166,24.8468,-16.314377,173.37263,491.01,0.5767923,0.031235414,0.0001483462,1.5557648,1.4834619e-06,18244344,-32.941714033160544,403,-0.6104883,5.5144377,2.4945166,40300,-4.959106e-07,6.814559,100,1.1576807,,18.314632,3.1235416,39620.35991883278,100.0,0.248468
872.6234,[-1.409 -0.893 -0.033 -0.835 -0.261],98.80588,2.2778986,14.611884,1.8990104,-33.680138,3.4518094,456.06,28.970314,0.011675731,0.039415766,27.43205,0.00039415766,18289950,-44.26739609261711,404,-1.1226715,9.218956,0.14611883,40400,-5.2452087e-08,0.1920824,100,1.1659058,,22.248043,1.1675731,39715.66364169121,100.0,0.018990103
143.12334,[-1.41  -0.883 -0.04  -0.835 -0.253],98.80023,2.0392325,11.249636,1.8581775,-32.074883,2.8242347,455.62,35.40782,0.012377704,0.08304075,30.73433,0.0008304075,18335512,-45.51042367460747,405,-1.0691638,8.476701,0.11249635,40500,-1.0728836e-06,0.24245536,100,1.15237,,21.0168,1.2377704,39808.20500135422,100.0,0.018581776
378.65695,[-1.423 -0.89  -0.038 -0.834 -0.267],98.81273,3.927268,16.234907,2.6896312,-39.555885,5.921627,462.92,16.88725,0.013769884,0.01459998,20.767288,0.0001459998,18381804,-43.3451445610988,406,-1.3185304,8.208701,0.16234908,40600,-8.1539156e-07,0.71870613,100,1.142613,,23.996428,1.3769885,39901.86418032646,100.0,0.026896311
165.2184,[-1.413 -0.892 -0.038 -0.823 -0.276],98.85222,1.1135403,7.934752,0.99524575,-14.479612,1.8120977,484.66,55.18466,0.010816994,0.08820575,54.155346,0.0008820575,18430270,-35.810273666482956,407,-0.92037106,7.4129925,0.07934752,40700,-1.9073486e-08,-0.1254096,100,1.131801,,27.61113,1.0816995,40002.49126267433,100.0,0.009952458
1537.9639,[-1.421 -0.885 -0.043 -0.82  -0.287],98.875885,5.3020205,24.633575,2.619274,-29.941547,5.9862504,483.55,16.704948,0.01077863,0.037177563,14.481838,0.00037177562,18478625,-30.006835684929843,408,-0.9980515,7.9522,0.24633574,40800,1.14440915e-07,2.8601062,100,1.1590695,,17.504807,1.0778632,40110.56303071976,100.0,0.026192738
9409.955,[-1.427 -0.894 -0.037 -0.821 -0.26 ],98.851715,8.789606,39.98667,4.449227,-15.520097,45.21463,488.61,2.2116735,0.013316753,0.0011710377,8.221806,1.1710376e-05,18527486,-36.225142865137116,409,-0.79745257,7.284196,0.3998667,40900,-9.822845e-07,3.4273958,100,1.1654174,,23.923548,1.3316754,40222.44748330116,100.0,0.044492263
147.39159,[-1.435 -0.882 -0.024 -0.815 -0.254],98.852646,1.5399565,5.9048357,0.9859463,-27.7929,1.8225417,483.05,54.868427,0.010620487,0.111765176,53.710815,0.0011176517,18575791,-35.58814106373599,410,-0.92643094,7.507447,0.059048355,41000,-8.1539156e-07,0.28926158,100,1.1707699,,18.368254,1.0620487,40326.91467452049,100.0,0.009859463
36.05216,[-1.436 -0.866 -0.024 -0.803 -0.248],98.8779,0.5774529,2.9472268,0.51977587,-16.225998,1.4159551,494.12,70.62371,0.009077041,0.158029,75.30676,0.00158029,18625203,-30.166759811031667,411,-0.8451999,5.822821,0.029472267,41100,3.33786e-08,-0.42828357,100,1.171877,,25.355997,0.9077041,40429.000517845154,100.0,0.0051977583
127.31926,[-1.436 -0.868 -0.026 -0.799 -0.247],98.868774,0.9680746,3.892736,0.77429616,-28.117771,1.7659545,489.82,56.626602,0.010452525,0.0829999,64.56834,0.000829999,18674185,-32.13862984067416,412,-0.93725944,7.4985237,0.038927358,41200,-4.4822693e-07,-0.27744156,100,1.1611322,,23.519398,1.0452523,40528.048782110214,100.0,0.007742962
43.590523,[-1.43  -0.867 -0.031 -0.796 -0.258],98.87848,0.74270403,3.692659,0.7758065,-15.505029,1.5917629,497.24,62.823425,0.010229468,0.13781619,63.484978,0.0013781618,18723909,-30.213782559808852,413,-0.5168335,5.7567883,0.03692659,41300,7.4386594e-07,0.09063959,100,1.1567059,,13.441318,1.022947,40631.94115114212,100.0,0.0077580647
194.90663,[-1.428 -0.858 -0.034 -0.794 -0.262],98.851166,2.583118,6.5741568,1.3242067,-29.428123,3.5630732,482.43,28.06566,0.010755491,0.049308334,39.748283,0.0004930833,18772152,-35.90211907252996,414,-0.98093665,7.414959,0.06574157,41400,8.5830686e-07,0.73149025,100,1.1606425,,16.318386,1.0755491,40727.32445192337,100.0,0.013242067
1555.0686,[-1.443 -0.86  -0.042 -0.791 -0.258],98.8741,7.303874,24.11584,3.6447582,-12.928537,10.162095,497.44,9.84049,0.014453939,0.019507088,13.589447,0.00019507087,18821896,-31.312621112482756,415,-0.800179,5.8690147,0.24115841,41500,3.2424927e-07,4.7530594,100,1.1875006,,24.005379,1.445394,40822.4682469368,100.0,0.036447585
69883.95,[-1.418 -0.839 -0.038 -0.775 -0.231],98.85277,26.914127,191.54105,19.037458,-20.18763,268.4908,494.59,0.37245223,0.022114268,0.0004515271,1.3313928,4.515271e-06,18871355,-36.40899548672326,416,-0.67292166,6.1249332,1.9154104,41600,-6.67572e-07,15.887853,100,1.1792247,,16.171387,2.2114267,40915.526139736176,100.0,0.19037458
8473.358,[-1.395 -0.856 -0.05  -0.774 -0.24 ],98.8604,10.535845,42.289013,4.7461443,-19.20801,29.443552,492.89,3.3963294,0.014297255,0.002460497,8.319557,2.460497e-05,18920644,-34.40463341756074,417,-0.721157,6.336171,0.42289013,41700,-2.670288e-07,6.62271,100,1.1699202,,21.6347,1.4297256,41007.65806865692,100.0,0.047461446
211769.53,[-1.402 -0.857 -0.043 -0.791 -0.249],98.84726,39.68227,257.1915,25.951872,-41.485054,248.12296,483.84,0.40302598,0.03835867,0.00022668575,2.1379807,2.2668573e-06,18969028,-36.95111295551736,418,-1.3828347,8.902801,2.571915,41800,5.531311e-07,17.899961,100,1.1650666,,19.517216,3.8358667,41097.83184552193,100.0,0.2595187
199.8066,[-1.401 -0.85  -0.027 -0.8   -0.254],98.8531,1.3227092,2.869423,0.6145644,-20.959959,1.6939597,483.33,59.03328,0.008685747,0.099592894,66.6385,0.0009959289,19017361,-35.499345934848975,419,-1.3066416,8.363427,0.02869423,41900,-3.0517577e-07,-0.37791312,100,1.1466223,,39.199234,0.86857474,41189.06009578705,100.0,0.0061456435
9749.127,[-1.41  -0.849 -0.031 -0.799 -0.272],98.82982,9.979542,37.672417,4.926326,-17.98677,30.168205,471.28,3.314748,0.014632103,0.0003330997,8.10682,3.330997e-06,19064489,-40.102795085464585,420,-0.8711743,6.911169,0.37672415,42000,-7.4386594e-07,5.19457,100,1.1329536,,26.135204,1.4632103,41281.849168777466,100.0,0.049263254
41513.52,[-1.414 -0.866 -0.017 -0.815 -0.286],98.83688,22.980078,127.120834,16.171406,-30.919079,43.333427,468.39,2.3076873,0.029245114,0.0006111236,3.1669037,6.111236e-06,19111328,-38.201302232431686,421,-1.1220926,8.904032,1.2712083,42100,1.4781951e-06,15.593542,100,1.0976198,,33.662823,2.9245114,41375.744117975235,100.0,0.16171405
2751.9458,[-1.408 -0.857 -0.005 -0.805 -0.321],98.84459,6.3909554,51.60923,5.2221665,-40.121723,6.775635,473.55,14.758765,0.014594462,0.014007034,7.2445893,0.00014007033,19158683,-36.79821343830928,422,-1.3373909,7.736442,0.5160923,42200,,2.9097207,100,1.1181351,,19.234777,1.459446,41472.87481880188,100.0,0.052221663
2004.9231,[-1.393 -0.835 -0.009 -0.789 -0.301],98.835785,6.4560447,78.35572,7.9823666,-37.137016,14.534166,471.26,6.8803396,0.016769476,0.0020064055,4.226874,2.0064055e-05,19205809,-38.69365563509626,423,-1.2379013,9.025009,0.7835572,42300,-6.8664554e-07,1.7367096,100,1.1186796,,22.067162,1.6769476,41567.94620299339,100.0,0.079823665
113.452354,[-1.399 -0.818 -0.021 -0.78  -0.3  ],98.84564,0.95524985,4.1690617,0.64675695,-37.492004,1.7171607,478.01,58.23567,0.009024455,0.12737323,66.066864,0.0012737323,19253610,-36.89135210518944,424,-1.2497334,8.214263,0.041690614,42400,,-0.68240684,100,1.126465,,17.709682,0.90244555,41662.363261938095,100.0,0.0064675687
1698.8395,[-1.407 -0.824 -0.019 -0.78  -0.292],98.86307,6.7084694,74.398575,8.443003,-13.498085,28.577217,493.76,3.499291,0.02297835,0.00041867618,6.896221,4.1867615e-06,19302986,-33.80536524354217,425,-0.62289894,6.732918,0.7439857,42500,3.4809113e-07,3.378595,100,1.1156129,,18.68698,2.297835,41761.17360544205,100.0,0.08443002
181438.39,[-1.401 -0.844 -0.019 -0.778 -0.303],98.881,60.10558,297.93265,33.884228,-13.274151,886.2882,497.2,0.11283012,0.051464185,0.00016618977,2.2548113,1.6618976e-06,19352706,-29.584312979808278,426,-0.5997565,7.180656,2.9793265,42600,-3.8146973e-07,42.25049,100,1.1123402,,17.992682,5.146417,41853.810505628586,100.0,0.3388423
116777.95,[-1.409 -0.848 -0.006 -0.766 -0.307],0.12246674,33.635727,433.5103,43.11346,-20.765636,445.42618,500.0,0.2245041,0.045879412,4.1613548e-05,1.119746,4.1613546e-07,19402706,-30.616659531296524,427,-0.6921877,6.558257,4.335103,42700,-4.7683717e-08,19.027016,100,1.118278,,16.047289,4.5879416,41948.58771419525,1.0,0.43113464
7317.8555,[-1.385 -0.848  0.005 -0.781 -0.301],98.88788,8.482178,54.666718,5.530738,-14.395299,6.8835835,498.12,14.527317,0.014383963,0.0034504554,6.3352966,3.4504552e-05,19452518,-27.92612777909525,428,-0.53175145,6.0279694,0.54666716,42800,4.863739e-07,7.0870423,100,1.1085068,,15.952558,1.4383965,42042.432463645935,100.0,0.05530738
12443.28,[-1.414 -0.854 -0.002 -0.786 -0.31 ],98.866196,12.223537,80.84797,8.094694,-14.769314,86.1305,498.06,1.1610289,0.015364503,0.0013750268,3.4774785,1.37502675e-05,19502324,-33.31973418195446,429,-0.6713243,5.9146237,0.80847967,42900,6.7710874e-07,5.993204,100,1.1204699,,20.139748,1.53645,42135.63482308388,100.0,0.08094695
2129.5796,[-1.437 -0.852  0.002 -0.774 -0.299],98.86751,4.2970505,31.15481,3.3696928,-15.995785,6.438097,496.74,15.53254,0.011095649,0.0060605304,9.781805,6.0605304e-05,19551998,-32.90558115494724,430,-0.69756776,7.027243,0.31154808,43000,4.959106e-07,2.5270824,100,1.0932337,,20.927048,1.1095649,42228.949916124344,100.0,0.033696927
1312.485,[-1.455 -0.839  0.003 -0.767 -0.326],0.13564605,4.3021283,26.096489,2.9612637,-13.153241,9.733437,500.0,10.273864,0.011631394,0.021939296,13.365901,0.00021939295,19601998,-33.91152891830734,431,-1.038293,7.4947176,0.26096487,43100,9.250641e-07,1.0628114,100,1.0862786,,31.148819,1.1631393,42322.869376182556,1.0,0.029612634
5741.819,[-1.469 -0.849  0.006 -0.764 -0.333],0.15313536,7.481157,34.537415,3.9810941,-17.964827,26.61686,500.0,3.7570171,0.0138144335,0.0022171743,10.746932,2.2171742e-05,19651998,-38.28382525510869,432,-0.71732867,6.4330463,0.34537414,43200,3.2424927e-07,3.7803469,100,1.0860773,,21.519867,1.3814435,42417.13120341301,1.0,0.039810944
46707.54,[-1.466e+00 -8.581e-01 -1.182e-03 -7.801e-01 -3.328e-01],0.13528252,22.78022,174.1406,18.974442,-19.51719,152.3791,500.0,0.656258,0.03153505,6.679374e-05,2.6879175,6.679374e-07,19701998,-33.820602220107624,433,-0.9479715,7.537887,1.741406,43300,1.3732911e-06,11.07826,100,1.0858178,,28.439186,3.1535053,42511.96530461311,1.0,0.18974441
44733.477,[-1.446 -0.859 -0.011 -0.791 -0.333],0.123862505,23.695333,78.655045,10.039567,-15.954427,75.3466,500.0,1.3271998,0.02316688,0.0023916943,5.0556197,2.3916942e-05,19751998,-30.96563382075346,434,-1.1948849,7.639235,0.7865504,43400,-1.335144e-07,13.323444,100,1.1142287,,35.846542,2.3166883,42605.05131006241,1.0,0.100395665
100870.04,[-1.422 -0.873 -0.013 -0.805 -0.305],98.88544,26.16105,264.0218,27.945713,-21.23433,186.12926,493.67,0.53726107,0.04595635,0.00019667658,2.6331272,1.9667657e-06,19801365,-28.27872454670261,435,-0.7078098,5.8029323,2.6402178,43500,1.2302398e-06,16.504444,100,1.1307185,,16.912745,4.5956345,42700.67904305458,100.0,0.27945712
4575373.0,[-1.428 -0.883 -0.029 -0.811 -0.288],98.87514,207.18213,1343.8704,133.98521,-15.037891,13918.548,493.99,0.0071846577,0.14795275,1.7707393e-05,1.2046716,1.7707391e-07,19850764,-30.84099363915813,436,-0.63612074,6.252011,13.438704,43600,5.340576e-07,132.13452,100,1.1446444,,19.083637,14.795274,42794.58136630058,100.0,1.3398521
963.76984,[-1.411 -0.928 -0.024 -0.82  -0.274],0.11647445,4.6941314,60.57096,6.097114,-19.996155,10.311536,500.0,9.697876,0.012387536,0.0052185804,3.9641895,5.2185802e-05,19900764,-29.118612799784195,437,-0.66653866,6.154893,0.6057096,43700,-2.8610229e-08,2.553771,100,1.1454746,,15.576907,1.2387537,42892.06115603447,1.0,0.060971145
