TimestepsSoFar,Weights,InitialReturnMin,EmpiricalD2,EpLenMean,MaxIW,EpRewMean,InitialBound,StdIW,Iteration,MaxIWNorm,ReturnMeanIW,InitialReturnMax,EpThisIter,ESSRenyi,Bound,ESSClassic,MeanIW,TimeElapsed,InitialReturnMean,J_sample_variance,ReturnStepMax,StdIWNorm,ReturnStepMaxmin,MeanIWNorm,MeanEntropy,EpisodesSoFar,EntropyCoefficient,MinIWNorm,InitialReturnStd,MinIW
15897432,[-1.261 -0.658 -0.046 -0.645 -0.394],-16.075144,2.5156837,493.16,6.662499,-29.68123401876468,-0.5889004,1.0353931,365,0.06662499,0.83441925,17.667038,100,39.750626,-0.09963161,37.675453,0.80501676,34889.14825081825,8.487701e-07,41.93408,100.0,0.010353931,98.87962,0.008050166,1.0264859,36500,,0.00044045097,5.8312807,0.044045098
15945756,[-1.259 -0.65  -0.051 -0.636 -0.392],-19.028603,1.16896,483.24,3.5599887,-38.836708481343265,-0.860744,0.50090224,366,0.035599887,0.28759098,25.822292,100,85.54613,-0.6430312,82.54585,1.0893096,34987.679543972015,-9.3460085e-07,88.765144,100.0,0.0050090225,98.839264,0.010893095,1.0273803,36600,,0.003483877,6.6355896,0.34838772
15994277,[-1.259 -0.648 -0.051 -0.638 -0.392],-27.556107,2.2015316,485.21,6.148307,-34.14970162499074,-0.91853654,1.0967919,367,0.061483067,1.518302,14.791401,100,45.42292,0.15541732,49.280052,1.0811113,35088.331607341766,5.1498415e-07,89.099464,100.0,0.010967919,98.85924,0.010811113,1.0053716,36700,,0.00032365648,6.9254336,0.03236565
16043137,[-1.251 -0.641 -0.049 -0.631 -0.414],-11.665809,189.69392,488.6,127.72685,-36.092384647588545,-0.6716342,12.721971,368,1.2772685,22.621881,20.149029,100,0.527165,13.371501,2.0541456,1.84237,35188.34435629845,2.3841858e-07,53747.176,100.0,0.12721969,98.852264,0.0184237,0.9983849,36800,,2.8852323e-06,6.1113267,0.00028852324
16085644,[-1.229 -0.625 -0.058 -0.628 -0.421],-39.33146,294.00302,425.07,286.652,-60.065610961874725,-1.3110496,28.674498,369,2.86652,42.602253,18.04429,100,0.34013256,20.122335,1.9729347,4.0679836,35277.824179410934,-9.155273e-07,159709.25,100.0,0.28674495,98.71739,0.040679827,0.9835514,36900,,7.7294594e-08,9.291334,7.72946e-06
16124491,[-1.211 -0.646 -0.061 -0.65  -0.435],-53.46365,1.7968193,388.47,5.8332267,-78.39587697924011,-1.7821213,0.93951565,370,0.058332264,1.9114015,20.993534,100,55.653896,-0.47745228,53.468693,1.00712,35358.02534413338,5.340576e-07,170.37932,100.0,0.009395156,98.59639,0.010071201,0.97268724,37000,,0.0013847001,11.234373,0.13847001
16164968,[-1.22  -0.645 -0.063 -0.645 -0.446],-30.977379,6.252391,404.77,43.59213,-64.39674113472047,-1.0325788,4.401405,371,0.43592128,4.3289657,19.170692,100,15.993882,1.7470236,7.42744,1.2467225,35442.59981536865,4.196167e-07,1294.7896,100.0,0.044014048,98.68181,0.012467222,0.9749725,37100,,0.00010472541,8.807466,0.010472542
16210446,[-1.217 -0.634 -0.06  -0.63  -0.444],-26.817247,24.493399,454.78,54.8757,-51.736767905543566,-0.8979504,5.960508,372,0.548757,9.3899555,26.938553,100,4.0827327,4.94592,9.155868,1.8922763,35534.48023939133,1.4305115e-06,4056.0542,100.0,0.059605077,98.77248,0.018922763,0.980113,37200,,3.2066426e-05,8.285388,0.0032066426
16257916,[-1.218 -0.632 -0.05  -0.624 -0.439],-23.649532,1.8714273,474.7,5.3990493,-41.32684874853072,-1.0720854,0.8565447,373,0.05399049,1.0131594,32.16254,100,53.43515,-0.45345378,63.546288,1.1308999,35631.07121348381,-6.4849854e-07,180.18553,100.0,0.008565447,98.82588,0.011308998,0.97570956,37300,,0.0022698378,8.263821,0.22698377
16306522,[-1.215 -0.63  -0.052 -0.617 -0.443],-27.675354,315.75638,486.06,513.65063,-33.103910476446146,-0.9225129,51.07657,374,5.136506,53.251633,15.113594,100,0.31669986,36.859024,1.1448187,5.4965515,35733.450422763824,-1.0585785e-06,281640.28,100.0,0.5107657,98.863785,0.054965526,0.9897765,37400,,3.8932867e-06,6.6781697,0.0003893287
16356130,[-1.2   -0.631 -0.047 -0.6   -0.429],-16.966564,25.862007,496.08,134.64232,-29.1286773234857,-0.8015057,13.365137,375,1.3464231,13.269012,24.045149,100,3.8666759,9.192983,2.203576,2.006208,35833.13946890831,-6.9618227e-07,15173.297,100.0,0.13365138,98.88257,0.02006208,0.99869525,37500,,7.239448e-05,7.0748463,0.0072394484
16404933,[-1.179 -0.648 -0.038 -0.612 -0.42 ],-20.895412,2.6179047,488.03,6.009231,-31.1408464179967,-0.7458792,1.0145345,376,0.06009231,1.7312312,22.376389,100,38.198486,0.5244024,47.703625,0.9689619,35935.46438550949,4.1007996e-07,133.46452,100.0,0.010145345,98.872375,0.009689618,0.987762,37600,,0.00055309234,7.2893887,0.055309232
16454613,[-1.175 -0.662 -0.039 -0.617 -0.431],-12.635216,2.0161483,496.8,4.517094,-27.76990083007658,-0.68375784,0.8594835,377,0.04517094,1.2326646,20.512749,100,49.599525,0.26178843,58.459232,1.019593,36035.95896887779,4.196167e-07,101.11738,100.0,0.008594834,98.8882,0.01019593,0.988767,37700,,0.00047441028,7.0395584,0.047441028
16504205,[-1.177 -0.652 -0.043 -0.614 -0.43 ],-25.1508,2.0284624,495.92,8.217899,-30.12769144649685,-0.8383601,1.0408252,378,0.082178995,1.3893594,19.880184,100,49.298424,0.19533265,54.07009,1.129298,36138.34656834602,-6.67572e-08,159.69743,100.0,0.0104082525,98.878494,0.011292978,0.99655,37800,,0.0011760131,6.7870226,0.11760132
16553527,[-1.18  -0.64  -0.046 -0.605 -0.422],-27.023941,5.055872,493.22,41.130665,-29.5262217522018,-0.90079796,4.67521,379,0.41130665,6.0739617,19.735886,100,19.778982,4.0484934,11.11555,1.6533077,36238.57078051567,-3.8146972e-08,3139.6711,100.0,0.0467521,98.880264,0.016533075,0.9986855,37900,,0.00030992154,7.4458747,0.030992154
16602603,[-1.197 -0.66  -0.048 -0.616 -0.42 ],-22.91106,11.023638,490.76,22.726765,-32.51459889530737,-0.83494806,2.9103189,380,0.22726764,7.6800013,25.048428,100,9.071416,4.9078197,16.34108,1.2862484,36334.227612018585,-3.8146973e-07,1314.5271,100.0,0.02910319,98.86749,0.012862485,0.9838538,38000,,6.993506e-05,8.071046,0.0069935056
16651854,[-1.21  -0.65  -0.044 -0.619 -0.435],-14.18676,208.00616,492.51,142.27005,-34.48120309757011,-0.6606441,15.074184,381,1.4227005,29.125023,19.8193,100,0.48075497,19.596949,3.0153008,2.6579547,36430.58760666847,-8.392334e-07,73358.89,100.0,0.15074186,98.859985,0.02657955,1.0169399,38100,,1.9053061e-06,6.2037,0.00019053061
16699984,[-1.208 -0.659 -0.055 -0.627 -0.402],-20.718903,5.8392653,481.3,44.029762,-33.77479136053448,-0.7197902,4.784301,382,0.4402976,5.062457,21.593735,100,17.125443,3.3231125,9.676732,1.5659683,36531.02941155434,1.1253356e-06,3450.289,100.0,0.047843,98.85965,0.015659684,1.0170897,38200,,0.0002997476,7.7097425,0.02997476
16747343,[-1.213 -0.671 -0.049 -0.642 -0.402],-24.618252,49.214745,473.59,89.020386,-37.091705142117945,-0.8206092,9.947231,383,0.89020383,10.547787,20.357847,100,2.0319114,4.7909546,4.31114,2.111386,36626.19321990013,-8.6784365e-07,5384.2773,100.0,0.09947232,98.84335,0.021113858,1.023592,38300,,2.3758594e-06,7.3996835,0.00023758593
16792138,[-1.209 -0.65  -0.055 -0.641 -0.395],-38.951385,54.51561,447.95,215.98868,-42.39609708970484,-1.2983803,21.496468,384,2.1598868,25.542192,21.2549,100,1.834337,15.955647,1.7230182,2.8463354,36718.79326796532,-6.7710874e-07,56668.55,100.0,0.21496467,98.810715,0.028463356,1.0253594,38400,,1.1139809e-05,9.760203,0.001113981
16837536,[-1.193 -0.677 -0.056 -0.652 -0.394],-59.481667,1.3881392,453.98,2.6458926,-41.9238399785755,-1.9827224,0.5089287,385,0.026458926,0.9275107,24.329481,100,72.03888,-1.4085193,76.59764,0.92073554,36809.40295314789,-3.8146972e-08,105.9364,100.0,0.0050892876,98.81531,0.009207356,1.0286609,38500,,0.002403075,9.943116,0.24030752
16884728,[-1.198 -0.676 -0.053 -0.651 -0.39 ],-40.899055,1.1328797,471.92,2.0725865,-35.42952880774002,-1.3633001,0.3461643,386,0.020725865,0.20899935,21.429672,100,88.27062,-1.2420558,89.51227,1.0113065,36908.02011799812,1.7547608e-06,72.77108,100.0,0.003461643,98.84985,0.010113065,1.0281944,38600,,0.0038195844,8.272159,0.38195845
16927874,[-1.198 -0.677 -0.05  -0.651 -0.391],-51.04913,1.9737669,431.46,14.276817,-47.83354371826339,-1.7016369,1.7115487,387,0.14276817,2.0050178,18.881754,100,50.664543,-0.38562703,32.48669,1.1872638,36992.81572556496,7.5340273e-07,115.29769,100.0,0.017115485,98.778275,0.01187264,1.0235571,38700,,0.0011709386,9.972326,0.11709386
16975774,[-1.202 -0.682 -0.048 -0.649 -0.395],-31.866764,1.5456961,479.0,4.4944477,-35.8592218876289,-1.062226,0.6941564,388,0.044944476,1.0837388,22.870094,100,64.69577,-0.236884,62.71617,0.90029925,37090.67823243141,-5.4359435e-07,68.38417,100.0,0.0069415644,98.85028,0.009002992,1.0260032,38800,,0.0010852208,7.753716,0.10852209
17024410,[-1.204 -0.691 -0.049 -0.651 -0.393],-23.016926,150.83806,486.36,324.78735,-29.661391137058928,-0.88749075,32.29797,389,3.2478735,27.435753,26.624714,100,0.6629627,16.535936,1.3792623,3.819571,37187.23296761513,-3.004074e-07,67799.875,100.0,0.32297972,98.87802,0.038195714,0.99462897,38900,,2.7239282e-06,7.567616,0.00027239282
17073429,[-1.219 -0.658 -0.053 -0.628 -0.424],-26.128235,3.0370138,490.19,11.505647,-30.97917558623559,-0.87094116,1.4691254,390,0.11505646,1.7319772,25.654373,100,32.927082,0.21418536,32.021057,1.0082992,37281.79829931259,-9.536743e-09,384.331,100.0,0.014691253,98.8736,0.010082991,0.9871504,39000,,0.00021961705,7.7617497,0.021961706
17122793,[-1.218 -0.645 -0.059 -0.619 -0.432],-28.749184,75.061646,493.64,166.8638,-33.91236668683724,-0.95830566,16.909718,391,1.668638,14.291642,15.277647,100,1.3322383,5.9890566,2.1785183,2.5234797,37382.43830990791,5.340576e-07,13991.393,100.0,0.16909716,98.86261,0.025234792,0.99447805,39100,,1.4752854e-05,6.0775547,0.0014752855
17170462,[-1.2   -0.645 -0.053 -0.631 -0.424],-37.965294,1.4440448,476.69,4.4719644,-38.516496625017,-1.2655097,0.6390429,392,0.044719644,0.7465207,16.364819,100,69.24993,-0.77422243,69.10791,0.955807,37475.51971244812,-9.536743e-09,79.913,100.0,0.0063904286,98.838394,0.0095580695,0.9962537,39200,,0.0012395363,8.05369,0.12395363
17217907,[-1.197 -0.654 -0.052 -0.638 -0.423],-30.620235,1.7173965,474.45,4.313565,-39.066064520840385,-1.020675,0.8526575,393,0.043135647,1.3637857,22.538868,100,58.227673,0.026197076,62.966774,1.1118203,37570.381477832794,-4.196167e-07,80.818924,100.0,0.008526575,98.83533,0.011118203,0.99706227,39300,,0.0014855883,8.764861,0.14855883
17263800,[-1.194 -0.647 -0.05  -0.629 -0.422],-38.44467,2.3474302,458.93,13.552712,-49.75588491163904,-1.2814891,1.9950191,394,0.13552712,2.0196524,14.208047,100,42.599773,0.056241155,28.638062,1.263821,37658.67016339302,1.335144e-07,235.80656,100.0,0.019950189,98.78317,0.01263821,0.9777021,39400,,0.0003129915,7.5758414,0.03129915
17311695,[-1.186 -0.648 -0.044 -0.63  -0.441],-23.255909,3.4608676,478.95,13.380583,-39.56876927045798,-0.80688155,1.7667139,395,0.13380583,2.4722452,24.206419,100,28.89449,0.97117233,28.847164,1.1249201,37751.49706172943,-9.536743e-07,352.27457,100.0,0.017667137,98.83476,0.0112492,0.9907246,39500,,0.0005455172,7.670013,0.05455172
17358982,[-1.171 -0.658 -0.042 -0.634 -0.428],-38.644566,1.9626565,472.87,4.7668986,-34.10688293469984,-1.2881525,0.927559,396,0.047668986,1.0982713,35.230118,100,50.95135,-0.7063637,52.975204,0.9844971,37845.34283924103,-5.7220458e-08,290.3697,100.0,0.00927559,98.85574,0.009844971,0.991209,39600,,0.0007588957,9.523775,0.07588957
17406209,[-1.18  -0.655 -0.04  -0.637 -0.428],-37.363506,1.3883269,472.27,4.491095,-41.63773136654933,-1.2454509,0.6328425,397,0.04491095,0.69751287,27.19748,100,72.029144,-0.7699673,72.319305,1.0229026,37939.90522027016,-5.531311e-07,65.607796,100.0,0.006328424,98.82367,0.010229026,0.98580134,39700,,0.0014633151,7.8020334,0.14633152
17452982,[-1.183 -0.649 -0.042 -0.631 -0.433],-26.931217,1.3770674,467.73,4.436573,-41.792035541004594,-0.8977068,0.6907007,398,0.04436573,0.4226222,18.162838,100,72.61809,-0.63082397,68.73581,1.0241365,38033.642663002014,4.5776366e-07,64.72148,100.0,0.006907007,98.821304,0.010241367,0.98160577,39800,,0.0019597725,7.265469,0.19597726
17498614,[-1.181 -0.65  -0.046 -0.631 -0.437],-28.882263,1.0,456.32,1.0000664,-43.27163145087726,-0.962742,1.7897442e-05,399,0.010000664,2.30968e-05,19.164219,100,100.0,-0.9627191,99.999985,1.0000198,38119.61869621277,1.6212464e-07,60.02618,100.0,1.7900183e-07,98.81035,0.010000198,0.98160577,39900,,0.009999753,7.7087145,0.9999753
17544539,[-1.181 -0.65  -0.046 -0.631 -0.437],-48.2292,7.667986,459.25,77.03543,-40.00498620443407,-1.6076398,7.9490438,400,0.7703543,8.243588,23.103092,100,13.041234,3.791852,5.9822874,2.005135,38205.51391863823,2.7656554e-07,2466.2676,100.0,0.07949043,98.825775,0.020051349,0.98045915,40000,,0.00014518663,8.958328,0.014518663
17592781,[-1.184 -0.641 -0.038 -0.626 -0.439],-25.119022,2.1457386,482.42,6.685859,-30.06684663189918,-1.4357796,1.1408839,401,0.06685859,2.5860267,43.07335,100,46.604,0.48284984,47.036476,1.0751534,38301.049330472946,-1.2016296e-06,931.88965,100.0,0.011408838,98.87535,0.010751532,0.9713556,40100,,0.0011348062,8.557368,0.11348063
17640135,[-1.172 -0.645 -0.034 -0.625 -0.448],-29.175726,25507.398,473.54,3827.6187,-38.53951364259263,-0.97252357,380.80417,402,38.276184,386.11108,22.118128,100,0.0039204312,230.7889,1.0229102,38.712666,38390.81745004654,6.294251e-07,14892647.0,100.0,3.8080413,98.837234,0.38712656,0.9667634,40200,,1.18689e-07,8.357802,1.18689e-05
17683020,[-1.143 -0.673 -0.035 -0.652 -0.452],-36.260685,1.9005623,428.85,6.792898,-51.433715437267345,-1.2086887,0.99728674,403,0.06792898,1.7636008,14.885229,100,52.61601,0.097290754,50.46938,1.0066932,38475.47911429405,7.8201293e-07,103.44328,100.0,0.009972867,98.76013,0.010066932,0.9708346,40300,,0.0012190879,10.192894,0.121908784
17729967,[-1.149 -0.671 -0.038 -0.646 -0.448],-26.459816,1.1328366,469.47,2.0756557,-32.28490298674522,-0.8819946,0.32141858,404,0.020756556,0.23034751,17.091263,100,88.27399,-0.7084009,90.0649,0.9677494,38572.453917980194,-7.05719e-07,58.134003,100.0,0.0032141858,98.86246,0.009677494,0.9710672,40400,,0.0035861523,7.749138,0.35861525
17777946,[-1.149 -0.673 -0.037 -0.644 -0.448],-27.36977,4.153155,479.79,13.806866,-42.080943027573774,-0.91232544,1.6878606,405,0.13806866,3.38637,18.05494,100,24.078081,1.5271147,30.049824,1.1062751,38664.3581404686,2.670288e-07,640.893,100.0,0.016878605,98.824585,0.011062751,0.97367185,40500,,0.0003448766,7.1049333,0.03448766
17825890,[-1.141 -0.674 -0.029 -0.642 -0.445],-29.755878,1.9580722,479.44,8.562007,-32.35474275569995,-0.9918634,1.3460678,406,0.08562007,2.2009785,22.363438,100,51.07064,0.81305385,49.089523,1.3217757,38761.99589037895,-8.6784365e-07,115.6353,100.0,0.013460677,98.865036,0.0132177565,0.9884331,40600,,0.0010137527,6.9120293,0.10137527
17872347,[-1.142 -0.686 -0.026 -0.648 -0.43 ],-23.709019,2.6336977,464.57,7.185458,-41.006107936820996,-0.8125659,1.1657056,407,0.071854584,1.7339619,24.376976,100,37.96943,0.41527545,40.683304,0.96540266,38854.418855428696,-6.67572e-08,183.4002,100.0,0.0116570555,98.82347,0.0096540265,0.98080164,40700,,0.0004986446,7.5892015,0.049864464
17921904,[-1.149 -0.691 -0.023 -0.648 -0.438],-39.54435,11.131081,495.57,89.58682,-29.17554975610768,-1.3181458,8.961041,408,0.8958682,6.003817,31.429615,100,8.983853,1.6060534,3.625128,1.7379541,38957.03645968437,-7.2479247e-07,1912.4073,100.0,0.08961041,98.88225,0.017379537,0.9742847,40800,,8.0272934e-05,7.878194,0.008027294
17967683,[-1.141 -0.693 -0.016 -0.658 -0.445],-37.42198,1.3236924,457.79,4.056462,-40.23891365199714,-1.2473994,0.62841594,409,0.04056462,0.5578253,13.653851,100,75.54625,-0.87733054,73.28611,1.0408531,39046.45444536209,-1.9073486e-08,74.98406,100.0,0.006284159,98.8242,0.01040853,0.9759411,40900,,0.0022719183,8.119972,0.22719184
18013682,[-1.145 -0.697 -0.014 -0.659 -0.443],-43.137295,1.8947035,459.99,7.0975266,-40.85096713049959,-1.4379088,1.0100306,410,0.07097527,1.4108367,22.564238,100,52.778706,-0.5684209,48.302975,0.9763121,39142.05348730087,1.1062622e-06,99.129974,100.0,0.010100306,98.82239,0.009763121,0.97494185,41000,,0.0006380659,9.526595,0.06380659
18062449,[-1.146 -0.691 -0.013 -0.65  -0.444],-20.000694,80.147354,487.67,88.38542,-30.538689054020434,-0.66669047,8.825063,411,0.8838542,13.829848,19.566986,100,1.2477019,7.8613043,2.3730948,1.3759118,39240.88802623749,-6.580353e-07,21495.227,100.0,0.08825062,98.874756,0.0137591185,0.97427714,41100,,1.3194448e-05,6.8453283,0.0013194449
18108858,[-1.140e+00 -6.865e-01  5.776e-05 -6.558e-01 -4.446e-01],-37.18079,26.510527,464.09,75.92792,-37.448280020449666,-1.2393583,7.67387,412,0.75927913,18.541937,23.642094,100,3.7720866,12.160675,3.0749378,1.3668303,39332.00433063507,1.2969971e-06,32611.355,100.0,0.0767387,98.83862,0.013668302,0.9583624,41200,,1.6466156e-05,8.699696,0.0016466156
18154235,[-1.110e+00 -6.916e-01  9.158e-04 -6.518e-01 -4.606e-01],-30.961807,412.02286,453.77,284.4838,-37.94366121695887,-1.0320618,28.510832,413,2.844838,51.837376,22.193546,100,0.24270499,30.88826,1.8402501,3.9037466,39424.48549747467,-1.4209747e-06,273919.56,100.0,0.2851083,98.83276,0.03903747,0.9301428,41300,,1.0797779e-06,8.506764,0.000107977794
18196112,[-1.123 -0.659 -0.004 -0.641 -0.489],-33.19,13.568215,418.77,21.909952,-52.94148550351013,-1.1063327,2.9686503,414,0.21909952,8.210079,31.25217,100,7.370166,4.134894,13.626105,1.1791081,39503.78357362747,8.392334e-07,3407.9265,100.0,0.029686503,98.74716,0.011791081,0.9466184,41400,,8.322043e-05,10.086888,0.008322043
18243522,[-1.146 -0.653 -0.01  -0.638 -0.472],-21.136032,177.56947,474.1,129.32184,-37.65680476711421,-0.70453507,12.853582,415,1.2932184,25.08214,20.160793,100,0.5631599,15.693852,1.431489,1.5489917,39596.878772974014,-6.8664554e-07,68113.37,100.0,0.12853582,98.84114,0.015489918,0.9259439,41500,,3.2429828e-06,6.55643,0.00032429828
18281238,[-1.145 -0.626 -0.014 -0.633 -0.493],-28.787613,33.25324,377.16,127.05653,-72.67697455053217,-0.95958793,12.627862,416,1.2705653,8.142768,23.734169,100,3.007226,2.609249,1.9218497,1.7676789,39674.40356254578,-7.8201293e-07,6637.2104,100.0,0.12627861,98.61461,0.01767679,0.9374573,41600,,3.302202e-05,10.338526,0.003302202
18327554,[-1.14  -0.633 -0.01  -0.623 -0.482],-34.623455,32.580357,463.16,130.29735,-40.37938484286794,-1.1541156,12.983641,417,1.3029735,9.432739,22.123869,100,3.069334,2.8451414,2.2904098,1.987854,39765.167241334915,-3.0517577e-07,8534.248,100.0,0.12983641,98.82564,0.019878544,0.9495406,41700,,8.159364e-06,10.038247,0.0008159364
18376417,[-1.139 -0.646 -0.009 -0.619 -0.469],-37.735077,1.0427152,488.63,1.440099,-30.258339163011048,-1.2578357,0.18774953,418,0.01440099,0.089805126,24.881931,100,95.903465,-1.1946143,96.63606,1.0062947,39865.81857228279,1.14440915e-07,78.45279,100.0,0.0018774954,98.876144,0.010062947,0.94953865,41800,,0.005720711,8.154926,0.5720711
18424933,[-1.138 -0.645 -0.01  -0.619 -0.469],-42.784912,19.16355,485.16,39.491013,-34.680270394639486,-1.4261633,4.9699078,419,0.39491013,9.857085,23.60296,100,5.21824,3.6138835,7.889015,1.4544674,39955.90504908562,6.1035155e-07,4106.631,100.0,0.04969908,98.85704,0.014544674,0.95213807,41900,,2.8047949e-05,8.900221,0.002804795
18473830,[-1.118 -0.66  -0.003 -0.624 -0.467],-23.153206,1.2886051,488.97,3.592831,-25.456237512990274,-0.7717732,0.5238914,420,0.03592831,0.36618212,16.669924,100,77.603294,-0.50991,77.47958,0.9717323,40060.98208785057,3.528595e-07,44.161133,100.0,0.005238914,98.895874,0.009717323,0.9515335,42000,,0.0026331549,6.644807,0.2633155
18523403,[-1.118 -0.662 -0.005 -0.622 -0.467],-23.657412,167.76724,495.73,166.97707,-31.02360143485083,-0.78858006,16.961926,421,1.6697706,19.50516,13.817223,100,0.5960639,9.291072,2.572597,2.7562616,40170.59680557251,3.7193297e-07,40829.777,100.0,0.16961925,98.87483,0.027562613,0.93030685,42100,,3.2851125e-07,6.297234,3.2851127e-05
18572253,[-1.104 -0.676 -0.014 -0.623 -0.489],-29.253859,2.569963,488.5,7.282093,-26.242689827712052,-0.97512805,1.3156012,422,0.07282093,1.7551084,21.388721,100,38.911068,0.19186938,38.608154,1.0432982,40280.19648385048,7.343292e-07,155.41704,100.0,0.013156012,98.89256,0.010432983,0.92933655,42200,,0.0003513072,8.166323,0.03513072
18622221,[-1.114 -0.667 -0.012 -0.617 -0.49 ],-14.17011,11.909283,499.68,27.675053,-26.970629146961063,-0.8840497,2.929397,423,0.27675053,3.8291686,26.521482,100,8.3968115,0.77832913,8.810945,0.91058,40384.45859384537,-2.670288e-07,1534.9713,100.0,0.02929397,98.892044,0.0091058,0.9293386,42300,,3.350141e-05,7.3817277,0.003350141
18671919,[-1.127 -0.663 -0.008 -0.609 -0.49 ],-18.122187,2.3608255,496.98,6.5314183,-30.685726803022757,-0.6625719,1.0698646,424,0.06531418,1.1074342,19.877148,100,42.358063,0.08939433,48.19236,1.0318606,40487.22651267052,-2.7656554e-07,120.85068,100.0,0.010698646,98.87651,0.010318606,0.934211,42400,,0.0008787642,6.387686,0.087876424
18721578,[-1.128 -0.666 -0.002 -0.61  -0.485],-17.579237,225.9645,496.59,224.8042,-31.171429767896242,-0.58597314,22.36004,425,2.2480419,34.02286,15.689025,100,0.4425474,25.214424,1.3802869,2.645303,40588.51300263405,1.4877319e-06,124606.59,100.0,0.22360042,98.87445,0.026453028,0.89634776,42500,,2.2815407e-06,6.2265067,0.00022815407
18771178,[-1.095 -0.672 -0.007 -0.61  -0.523],-38.37828,1.2867314,496.0,3.548491,-28.109850803839812,-1.2792767,0.54901564,426,0.03548491,0.5546669,19.915066,100,77.7163,-0.8964695,76.54513,0.99180657,40689.41031002998,-5.340576e-07,40.6365,100.0,0.0054901564,98.88666,0.009918065,0.8961657,42600,,0.002190688,7.0938835,0.2190688
18821178,[-1.1   -0.675 -0.009 -0.611 -0.523],-13.099153,11101.817,500.0,1541.0974,-27.249889724978125,-0.54039085,153.31418,427,15.410974,249.32155,16.211706,100,0.009007534,192.38324,1.037301,15.696362,40786.05191445351,-5.912781e-07,6242182.5,1.0,1.5331419,0.10899955,0.15696362,0.91698945,42700,,2.459788e-07,5.3313684,2.4597883e-05
18871178,[-1.116 -0.651  0.002 -0.599 -0.502],-19.109911,57.328365,500.0,96.601776,-33.705174548999125,-0.6369986,9.781552,428,0.9660177,9.456135,15.524978,100,1.7443372,4.63308,3.0892124,1.7464075,40879.89035272598,-1.5163422e-06,6627.0015,1.0,0.09781552,0.13482076,0.017464073,0.92335063,42800,,4.3515297e-06,6.1293526,0.000435153
18921157,[-1.113 -0.67  -0.003 -0.6   -0.496],-15.746083,6.97479,499.79,13.538315,-35.21029504274975,-0.5248694,1.7737688,429,0.13538314,2.8977246,14.896967,100,14.337349,1.5115534,19.589314,0.8754871,40973.932688713074,,158.32976,100.0,0.017737688,98.8591,0.00875487,0.92347234,42900,,0.00014350863,5.860945,0.014350864
18971157,[-1.105 -0.667  0.001 -0.607 -0.495],-25.217422,1476.4604,500.0,442.03296,-26.854596835151472,-0.84058076,43.997486,430,4.4203296,97.689804,21.994415,100,0.06772955,65.39071,1.2204956,4.890605,41067.344621658325,2.3841858e-08,945151.6,1.0,0.43997487,0.10741824,0.048906043,0.9181,43000,,5.1719303e-07,6.537896,5.1719304e-05
19021157,[-1.082 -0.669 -0.008 -0.617 -0.501],-15.400954,1.5054835,500.0,4.1712584,-21.322450698647977,-0.91887707,0.6400666,431,0.041712582,0.5517364,27.566288,100,66.42384,-0.57570785,71.014565,1.0018644,41162.08719396591,-7.5340273e-07,48.80873,1.0,0.0064006667,0.08528978,0.010018643,0.9174778,43100,,0.0019960233,6.275617,0.19960234
19070944,[-1.081 -0.677 -0.004 -0.622 -0.501],-22.292799,4.5787587,497.87,25.539019,-28.011559790047773,-0.74309266,2.6398365,432,0.25539017,2.481078,17.465506,100,21.839981,0.8910042,13.771229,1.0549632,41255.34036064148,7.2479247e-07,159.62422,100.0,0.026398366,98.88748,0.010549632,0.9153875,43200,,0.00014003961,6.4576197,0.014003962
19119512,[-1.077 -0.678 -0.011 -0.627 -0.504],-39.417908,47.97618,485.68,93.97894,-27.440094169177065,-1.3139312,10.579352,433,0.9397894,13.460554,20.574776,100,2.0843678,4.3596373,4.3300076,2.2506895,41349.94100570679,-1.1825562e-06,18155.959,100.0,0.10579352,98.88701,0.022506893,0.9127375,43300,,6.1339815e-06,8.502078,0.00061339815
19166820,[-1.074 -0.664 -0.001 -0.626 -0.506],-35.75121,15.746045,473.08,81.149155,-31.98082489609487,-1.1917068,8.881975,434,0.81149155,6.547099,25.199217,100,6.350801,1.8182521,4.2483215,1.8708763,41445.11868548393,3.8146973e-07,2416.1973,100.0,0.08881974,98.86479,0.018708764,0.91015846,43400,,3.667046e-05,8.521901,0.0036670459
19216090,[-1.065 -0.672 -0.006 -0.62  -0.509],-18.756054,12.923524,492.7,51.05175,-28.438438866162986,-0.62520087,5.2505703,435,0.5105175,3.783151,17.48429,100,7.737828,1.535594,6.0344687,1.3305823,41545.169224739075,1.0108947e-06,421.05106,100.0,0.052505706,98.88457,0.013305824,0.90363413,43500,,8.308761e-05,6.628452,0.008308761
19264889,[-1.040e+00 -6.727e-01 -5.866e-04 -6.122e-01 -5.153e-01],-30.533466,49.7752,487.99,149.73653,-26.088794232290642,-1.017781,14.892469,436,1.4973652,20.275503,22.378769,100,2.0090327,13.0948925,2.5443575,2.4063137,41640.20983219147,1.2016296e-06,36412.223,100.0,0.1489247,98.89308,0.024063133,0.89030796,43600,,3.495854e-06,8.099233,0.0003495854
