MaxVanillaIw,BatchSize,VarDiscRet,EpsThisIter,AvgDiscRet,eRenyi2,VarVanillaIw,VarJ,Bound,MinNormIw,AvgVanillaIw,AvgNormIw,ESSClassic,ESSRenyi,AvgEpLen,AvgRet,MinVanillaIw,VarRet,J,Delta,VarNormIw,VanillaAvgRet,MaxNormIw,IterType
1.0,200,1016.72773283,100,-324.131196379,1.0,,31.7263,-409.154,0.01,1.0,0.01,100.0,200.0,500.0,-324.131196379,1.0,1016.72773283,-324.131,0.2,3.50449e-18,-324.131196379,0.01,2
1.33462,200,661.938448355,100,-319.40215713,1.01544,0.0177902,28.5239,-381.449,0.00289512,1.0046,0.005,196.552616925,196.959464933,500.0,-319.40215713,0.58169,661.938448355,-320.867,0.2,4.40686e-07,-319.40215713,0.00664253,1
1.0,200,1078.3996769,100,-325.0700167,1.0,,32.6744,-417.87,0.01,1.0,0.01,100.0,200.0,500.0,-325.0700167,1.0,1078.3996769,-325.07,0.2,3.50449e-18,-325.0700167,0.01,2
1.2809,200,871.969906525,100,-324.529225171,1.01444,0.015875,30.318,-389.931,0.00295098,0.996106,0.005,196.866015857,197.152193964,500.0,-324.529225171,0.587898,871.969906525,-323.839,0.2,3.99985e-07,-324.529225171,0.00642953,1
1.0,200,865.515667002,100,-321.505269692,1.0,,29.2722,-403.29,0.01,1.0,0.01,100.0,200.0,500.0,-321.505269692,1.0,865.515667002,-321.505,0.2,3.50449e-18,-321.505269692,0.01,2
1.38997,200,858.959912164,100,-325.075777232,1.01099,0.0102028,28.6273,-380.792,0.00370155,1.00214,0.005,197.998479037,197.826192053,500.0,-325.075777232,0.741892,858.959912164,-322.644,0.2,2.53984e-07,-325.075777232,0.00693502,1
1.0,200,649.783301616,100,-325.43514068,1.0,,25.3631,-404.155,0.01,1.0,0.01,100.0,200.0,500.0,-325.43514068,1.0,649.783301616,-325.435,0.2,3.50449e-18,-325.43514068,0.01,2
1.67005,200,632.722458251,100,-319.700345721,1.02549,0.0300103,25.2397,-377.495,0.00254429,0.992522,0.005,194.115907543,195.028437261,500.0,-319.700345721,0.505053,632.722458251,-321.127,0.2,7.61604e-07,-319.700345721,0.00841314,1
1.0,200,924.436323145,100,-327.252414183,1.0,,30.2521,-414.419,0.01,1.0,0.01,100.0,200.0,500.0,-327.252414183,1.0,924.436323145,-327.252,0.2,3.50449e-18,-327.252414183,0.01,2
1.57072,200,968.134236254,100,-323.395404385,1.02254,0.0255385,29.0326,-390.73,0.00242571,1.00553,0.005,195.096894731,195.590873973,500.0,-323.395404385,0.487825,968.134236254,-323.781,0.2,6.31457e-07,-323.395404385,0.00781042,1
1.0,200,745.808773626,100,-321.300955947,1.0,,27.1726,-406.815,0.01,1.0,0.01,100.0,200.0,500.0,-321.300955947,1.0,745.808773626,-321.301,0.2,3.50449e-18,-321.300955947,0.01,2
1.67173,200,901.89219791,100,-321.450376999,1.01903,0.0231635,28.339,-384.186,0.00326777,0.991436,0.005,195.417928096,196.26496564,500.0,-321.450376999,0.647958,901.89219791,-320.178,0.2,5.89134e-07,-321.450376999,0.00843083,1
1.0,200,966.093796218,100,-319.669550174,1.0,,30.9262,-405.239,0.01,1.0,0.01,100.0,200.0,500.0,-319.669550174,1.0,966.093796218,-319.67,0.2,3.50449e-18,-319.669550174,0.01,2
1.43787,200,1192.22128735,100,-328.758089395,1.01634,0.0169117,32.4293,-385.29,0.00329845,1.01062,0.005,196.758367354,196.785252779,500.0,-328.758089395,0.666692,1192.22128735,-323.227,0.2,4.13957e-07,-328.758089395,0.00711385,1
1.0,200,863.444787402,100,-320.296047364,1.0,,29.2371,-406.657,0.01,1.0,0.01,100.0,200.0,500.0,-320.296047364,1.0,863.444787402,-320.296,0.2,3.50449e-18,-320.296047364,0.01,2
1.38397,200,650.331452503,100,-320.741975981,1.00647,0.00627089,27.2958,-381.396,0.00388031,1.00584,0.005,198.774139908,198.714725392,500.0,-320.741975981,0.780591,650.331452503,-320.133,0.2,1.54958e-07,-320.741975981,0.00687972,1
1.0,200,1028.32886144,100,-319.676900373,1.0,,31.9068,-406.235,0.01,1.0,0.01,100.0,200.0,500.0,-319.676900373,1.0,1028.32886144,-319.677,0.2,3.50449e-18,-319.676900373,0.01,2
1.21701,200,721.34895046,100,-321.061318136,1.00485,0.00420974,29.2597,-381.427,0.00443879,0.987383,0.005,199.144408454,199.034888372,500.0,-321.061318136,0.876557,721.34895046,-320.073,0.2,1.0795e-07,-321.061318136,0.00616281,1
1.0,200,697.530486761,100,-326.074737504,1.0,,26.2784,-407.151,0.01,1.0,0.01,100.0,200.0,500.0,-326.074737504,1.0,697.530486761,-326.075,0.2,3.50449e-18,-326.074737504,0.01,2
1.18328,200,619.537399784,100,-318.588200524,1.00928,0.00906256,25.8951,-379.389,0.00372787,0.989207,0.005,198.173837531,198.161048514,500.0,-318.588200524,0.737526,619.537399784,-321.794,0.2,2.31535e-07,-318.588200524,0.00598095,1
1.0,200,848.967332981,100,-323.217730804,1.0,,28.991,-411.957,0.01,1.0,0.01,100.0,200.0,500.0,-323.217730804,1.0,848.967332981,-323.218,0.2,3.50449e-18,-323.217730804,0.01,2
1.44552,200,881.005165296,100,-322.687263005,1.0134,0.014931,29.0967,-385.255,0.00346916,1.00013,0.005,197.073039761,197.354702309,500.0,-322.687263005,0.693922,881.005165296,-322.087,0.2,3.73178e-07,-322.687263005,0.00722669,1
1.0,200,738.894129839,100,-319.287739561,1.0,,27.0464,-397.517,0.01,1.0,0.01,100.0,200.0,500.0,-319.287739561,1.0,738.894129839,-319.288,0.2,3.50449e-18,-319.287739561,0.01,2
1.29335,200,877.019875804,100,-322.652338269,1.00825,0.00887391,28.2847,-381.056,0.00368986,0.99991,0.005,198.249231684,198.363876744,500.0,-322.652338269,0.737906,877.019875804,-320.464,0.2,2.21887e-07,-322.652338269,0.00646732,1
1.0,200,837.009491345,100,-324.402757963,1.0,,28.7861,-405.642,0.01,1.0,0.01,100.0,200.0,500.0,-324.402757963,1.0,837.009491345,-324.403,0.2,3.50449e-18,-324.402757963,0.01,2
1.31521,200,923.94478938,100,-320.152494569,1.00761,0.00669083,29.68,-388.207,0.0040493,0.99617,0.005,198.667116997,198.489830914,500.0,-320.152494569,0.806758,923.94478938,-321.769,0.2,1.6856e-07,-320.152494569,0.00660133,1
1.0,200,789.647270825,100,-320.234857401,1.0,,27.9598,-409.508,0.01,1.0,0.01,100.0,200.0,500.0,-320.234857401,1.0,789.647270825,-320.235,0.2,3.50449e-18,-320.234857401,0.01,2
1.35426,200,930.58485526,100,-322.333340036,1.01015,0.01146,29.449,-384.101,0.00310808,0.990954,0.005,197.704285748,197.989892107,500.0,-322.333340036,0.615994,930.58485526,-320.655,0.2,2.91754e-07,-322.333340036,0.00683313,1
1.0,200,940.725283554,100,-323.184048717,1.0,,30.5175,-404.179,0.01,1.0,0.01,100.0,200.0,500.0,-323.184048717,1.0,940.725283554,-323.184,0.2,3.50449e-18,-323.184048717,0.01,2
1.28123,200,657.875762709,100,-318.949276682,1.01369,0.0128426,27.3969,-380.954,0.00281313,1.01036,0.005,197.527428022,197.298444365,500.0,-318.949276682,0.568455,657.875762709,-320.244,0.2,3.14514e-07,-318.949276682,0.00634046,1
1.0,200,942.065665062,100,-325.041665553,1.0,,30.5392,-418.063,0.01,1.0,0.01,100.0,200.0,500.0,-325.041665553,1.0,942.065665062,-325.042,0.2,3.50449e-18,-325.041665553,0.01,2
1.66098,200,923.977291281,100,-321.765087649,1.01653,0.0210367,30.8865,-388.669,0.00377967,1.00298,0.005,195.923396959,196.74752166,500.0,-321.765087649,0.758189,923.977291281,-322.351,0.2,5.22793e-07,-321.765087649,0.00828019,1
1.0,200,732.277693457,100,-325.219010858,1.0,,26.925,-402.748,0.01,1.0,0.01,100.0,200.0,500.0,-325.219010858,1.0,732.277693457,-325.219,0.2,3.50449e-18,-325.219010858,0.01,2
1.70785,200,842.384047618,100,-326.287922028,1.01274,0.0152092,27.5209,-386.604,0.00332468,0.996771,0.005,196.99933798,197.483910571,500.0,-326.287922028,0.662789,842.384047618,-324.999,0.2,3.82697e-07,-326.287922028,0.00856691,1
1.0,200,829.356292699,100,-316.29129014,1.0,,28.6542,-395.558,0.01,1.0,0.01,100.0,200.0,500.0,-316.29129014,1.0,829.356292699,-316.291,0.2,3.50449e-18,-316.29129014,0.01,2
2.36631,200,898.922991275,100,-321.470778895,1.01618,0.0257058,28.6384,-381.781,0.00292823,1.00727,0.005,195.082092158,196.815240298,500.0,-321.470778895,0.589903,898.922991275,-317.827,0.2,6.33401e-07,-321.470778895,0.0117461,1
1.0,200,605.877883838,100,-316.576378787,1.0,,24.4912,-391.598,0.01,1.0,0.01,100.0,200.0,500.0,-316.576378787,1.0,605.877883838,-316.576,0.2,3.50449e-18,-316.576378787,0.01,2
1.29114,200,1012.53133279,100,-324.872873234,1.00936,0.00833862,28.0764,-384.224,0.00362038,1.0007,0.005,198.356500791,198.144408649,500.0,-324.872873234,0.724582,1012.53133279,-320.123,0.2,2.08175e-07,-324.872873234,0.00645117,1
1.0,200,897.476546721,100,-321.025402753,1.0,,29.8077,-407.054,0.01,1.0,0.01,100.0,200.0,500.0,-321.025402753,1.0,897.476546721,-321.025,0.2,3.50449e-18,-321.025402753,0.01,2
1.2519,200,880.391745045,100,-318.062720983,1.01492,0.0156053,28.7505,-379.91,0.00300376,1.007,0.005,196.983689383,197.060446166,500.0,-318.062720983,0.604958,880.391745045,-318.626,0.2,3.84726e-07,-318.062720983,0.006216,1
1.0,200,677.788612474,100,-318.92000189,1.0,,25.9039,-396.7,0.01,1.0,0.01,100.0,200.0,500.0,-318.92000189,1.0,677.788612474,-318.92,0.2,3.50449e-18,-318.92000189,0.01,2
1.33001,200,654.421102501,100,-321.296373845,1.01453,0.0134127,26.532,-380.395,0.00333627,0.990467,0.005,197.315755724,197.135120832,500.0,-321.296373845,0.660893,654.421102501,-319.242,0.2,3.41802e-07,-321.296373845,0.00671403,1
1.0,200,821.386165788,100,-325.202479782,1.0,,28.5162,-423.263,0.01,1.0,0.01,100.0,200.0,500.0,-325.202479782,1.0,821.386165788,-325.202,0.2,3.50449e-18,-325.202479782,0.01,2
1.37129,200,768.858481542,100,-319.366373286,1.00987,0.0107778,27.1525,-391.276,0.00373865,1.00247,0.005,197.888274249,198.04497878,500.0,-319.366373286,0.749579,768.858481542,-321.595,0.2,2.68118e-07,-319.366373286,0.00683956,1
1.0,200,912.734616337,100,-317.318106765,1.0,,30.0601,-395.731,0.01,1.0,0.01,100.0,200.0,500.0,-317.318106765,1.0,912.734616337,-317.318,0.2,3.50449e-18,-317.318106765,0.01,2
1.13164,200,787.160902717,100,-316.253963951,1.00381,0.00333295,28.831,-375.037,0.0042217,1.00021,0.005,199.339210197,199.241616153,500.0,-316.253963951,0.844517,787.160902717,-316.564,0.2,8.3289e-08,-316.253963951,0.00565701,1
1.0,200,697.353681655,100,-317.582143162,1.0,,26.2751,-392.03,0.01,1.0,0.01,100.0,200.0,500.0,-317.582143162,1.0,697.353681655,-317.582,0.2,3.50449e-18,-317.582143162,0.01,2
