BatchSize,VarVanillaIw,VarDiscRet,Delta,MaxVanillaIw,AvgRet,AvgVanillaIw,IterType,VarJ,eRenyi2,Bound,ESSClassic,MinVanillaIw,VarNormIw,J,AvgNormIw,AvgDiscRet,ESSRenyi,VarRet,MaxNormIw,MinNormIw,VanillaAvgRet,EpsThisIter,AvgEpLen
400,,7139.2817986,0.7,1.0,-87.2687151432,1.0,2,84.0707,1.0,-114.577,100.0,1.0,3.50449e-18,-87.2687,0.01,-87.2687151432,400.0,7139.2817986,0.01,0.01,-87.2687151432,100,120.19
400,,6076.05810022,0.7,1.0,-84.7168669599,1.0,2,80.8902,1.0,-105.303,200.000000102,1.0,2.1793e-19,-85.9928,0.005,-84.7168669599,400.0,6076.05810022,0.005,0.005,-84.7168669599,100,117.05
400,,6064.91596866,0.7,1.0,-82.1041252857,1.0,2,79.7931,1.0,-100.463,299.999969474,1.0,5.43914e-20,-84.6966,0.00333333,-82.1041252857,400.0,6064.91596866,0.00333333,0.00333333,-82.1041252857,100,114.28
500,0.595869,7129.57483591,0.7,2.42751,-80.1300967574,2.09765,,87.0514,1.52928,-102.593,352.397068219,0.0026473,8.46379e-07,-85.7077,0.0025,-87.701090458,326.951230815,4887.83452197,0.00289313,3.15507e-06,-80.1300967574,100,112.37
500,166.773,6042.0335426,0.7,208.659,-83.3355781272,2.19928,1,60.4175,1.65793,-84.7839,14.1199546672,0.648137,0.000137919,-69.0588,0.002,-83.3355781272,301.580992427,6042.0335426,0.189752,0.000589407,-83.3355781272,100,115.71
500,,8278.34139649,0.7,1.0,-89.7641278338,1.0,2,90.5293,1.0,-117.073,100.0,1.0,3.50449e-18,-89.7641,0.01,-89.7641278338,500.0,8278.34139649,0.01,0.01,-89.7641278338,100,122.52
500,,4948.53168975,0.7,1.0,-78.6569025218,1.0,2,81.1058,1.0,-103.52,200.000000102,1.0,2.1793e-19,-84.2105,0.005,-78.6569025218,500.0,4948.53168975,0.005,0.005,-78.6569025218,100,109.98
500,,4926.72588372,0.7,1.0,-78.970643072,1.0,2,77.5716,1.0,-98.2304,299.999969474,1.0,5.43914e-20,-82.4639,0.00333333,-78.970643072,500.0,4926.72588372,0.00333333,0.00333333,-78.970643072,100,110.47
500,,11440.6884371,0.7,1.0,-99.381915417,1.0,2,86.0131,1.0,-100.348,400.0,1.0,5.4346e-20,-86.6934,0.0025,-99.381915417,500.0,11440.6884371,0.0025,0.0025,-99.381915417,100,133.49
500,10.4733,4864.24088915,0.7,15.0004,-81.1354334812,1.60181,1,57.2633,1.63168,-89.1241,98.5472789619,0.0574407,1.63276e-05,-73.5239,0.002,-81.1354334812,306.433057011,4864.24088915,0.0187294,7.17199e-05,-81.1354334812,100,113.66
500,,6010.84776711,0.7,1.0,-84.9751746136,1.0,2,77.141,1.0,-112.283,100.0,1.0,3.50449e-18,-84.9752,0.01,-84.9751746136,500.0,6010.84776711,0.01,0.01,-84.9751746136,100,117.4
500,,7122.71547023,0.7,1.0,-87.7136251476,1.0,2,80.6411,1.0,-105.654,200.000000102,1.0,2.1793e-19,-86.3444,0.005,-87.7136251476,500.0,7122.71547023,0.005,0.005,-87.7136251476,100,120.71
500,,3773.74379045,0.7,1.0,-75.2060014865,1.0,2,74.8881,1.0,-98.398,299.999969474,1.0,5.43914e-20,-82.6316,0.00333333,-75.2060014865,500.0,3773.74379045,0.00333333,0.00333333,-75.2060014865,100,105.82
500,,3769.36678173,0.7,1.0,-75.1806360368,1.0,2,71.76,1.0,-94.423,400.0,1.0,5.4346e-20,-80.7689,0.0025,-75.1806360368,500.0,3769.36678173,0.0025,0.0025,-75.1806360368,100,106.22
500,0.291609,6081.5345175,0.7,2.4057,-83.1141342705,1.08052,1,74.79,1.07464,-92.8339,400.235134756,0.562745,9.99074e-07,-80.1736,0.002,-83.1141342705,465.273211169,6081.5345175,0.00445287,0.00104162,-83.1141342705,100,114.91
500,,4921.63112319,0.7,1.0,-78.4498306869,1.0,2,69.8027,1.0,-105.758,100.0,1.0,3.50449e-18,-78.4498,0.01,-78.4498306869,500.0,4921.63112319,0.01,0.01,-78.4498306869,100,109.25
500,,4885.15509026,0.7,1.0,-80.3651226553,1.0,2,69.6798,1.0,-98.7174,200.000000102,1.0,2.1793e-19,-79.4075,0.005,-80.3651226553,500.0,4885.15509026,0.005,0.005,-80.3651226553,100,112.24
500,,6043.27732398,0.7,1.0,-83.9077115101,1.0,2,72.3577,1.0,-96.674,299.999969474,1.0,5.43914e-20,-80.9076,0.00333333,-83.9077115101,500.0,6043.27732398,0.00333333,0.00333333,-83.9077115101,100,116.25
500,,11329.6437905,0.7,1.0,-100.627307286,1.0,2,82.4847,1.0,-99.4917,400.0,1.0,5.4346e-20,-85.8375,0.0025,-100.627307286,500.0,11329.6437905,0.0025,0.0025,-100.627307286,100,135.57
500,0.312702,4948.64303084,0.7,1.42151,-79.7017373468,1.02149,1,87.2096,1.10557,-96.096,384.886254264,0.0589529,1.19874e-06,-83.2549,0.002,-79.7017373468,452.253756566,4948.64303084,0.00278322,0.000115426,-79.7017373468,100,111.15
500,,5011.82213849,0.7,1.0,-80.2456614146,1.0,2,70.4394,1.0,-107.554,100.0,1.0,3.50449e-18,-80.2457,0.01,-80.2456614146,500.0,5011.82213849,0.01,0.01,-80.2456614146,100,111.54
500,,6051.46196137,0.7,1.0,-83.5246034479,1.0,2,74.0204,1.0,-101.195,200.000000102,1.0,2.1793e-19,-81.8851,0.005,-83.5246034479,500.0,6051.46196137,0.005,0.005,-83.5246034479,100,115.32
500,,10229.9624564,0.7,1.0,-98.8627479909,1.0,2,84.2177,1.0,-103.311,299.999969474,1.0,5.43914e-20,-87.5443,0.00333333,-98.8627479909,500.0,10229.9624564,0.00333333,0.00333333,-98.8627479909,100,133.53
500,,2578.50613327,0.7,1.0,-72.2874731247,1.0,2,77.468,1.0,-97.3843,400.0,1.0,5.4346e-20,-83.7301,0.0025,-72.2874731247,500.0,2578.50613327,0.0025,0.0025,-72.2874731247,100,102.12
500,23.9839,7163.63060472,0.7,43.6064,-86.8809872837,1.85211,1,53.2874,1.5578,-86.5013,62.6740977664,0.67018,2.7967e-05,-71.2584,0.002,-86.8809872837,320.965182699,7163.63060472,0.0470883,0.000723692,-86.8809872837,100,119.5
500,,4912.4599237,0.7,1.0,-80.7131656364,1.0,2,69.7376,1.0,-108.021,100.0,1.0,3.50449e-18,-80.7132,0.01,-80.7131656364,500.0,4912.4599237,0.01,0.01,-80.7131656364,100,113.23
500,,2586.16376161,0.7,1.0,-73.8125765288,1.0,2,61.0223,1.0,-96.5728,200.000000102,1.0,2.1793e-19,-77.2629,0.005,-73.8125765288,500.0,2586.16376161,0.005,0.005,-73.8125765288,100,104.41
500,,7129.12970252,0.7,1.0,-87.9246987669,1.0,2,69.7163,1.0,-96.5833,299.999969474,1.0,5.43914e-20,-80.8168,0.00333333,-87.9246987669,500.0,7129.12970252,0.00333333,0.00333333,-87.9246987669,100,121.39
500,,10373.041278,0.7,1.0,-97.0822442155,1.0,2,79.1341,1.0,-98.5374,400.0,1.0,5.4346e-20,-84.8832,0.0025,-97.0822442155,500.0,10373.041278,0.0025,0.0025,-97.0822442155,100,131.05
500,0.648081,2570.79781046,0.7,2.92622,-69.2317677127,1.20322,1,76.523,1.16841,-92.0555,345.600920978,0.12299,1.79059e-06,-78.8544,0.002,-69.2317677127,427.933786689,2570.79781046,0.00486397,0.000204435,-69.2317677127,100,98.65
500,,6090.73161215,0.7,1.0,-82.0731914459,1.0,2,77.6519,1.0,-109.382,100.0,1.0,3.50449e-18,-82.0732,0.01,-82.0731914459,500.0,6090.73161215,0.01,0.01,-82.0731914459,100,113.28
500,,6021.68005049,0.7,1.0,-83.428183056,1.0,2,77.4345,1.0,-102.062,200.000000102,1.0,2.1793e-19,-82.7507,0.005,-83.428183056,500.0,6021.68005049,0.005,0.005,-83.428183056,100,115.83
500,,4973.8820433,0.7,1.0,-80.1674814603,1.0,2,75.1017,1.0,-97.6575,299.999969474,1.0,5.43914e-20,-81.8896,0.00333333,-80.1674814603,500.0,4973.8820433,0.00333333,0.00333333,-80.1674814603,100,112.56
500,,4978.29239254,0.7,1.0,-78.7546811228,1.0,2,73.92,1.0,-94.7613,400.0,1.0,5.4346e-20,-81.1059,0.0025,-78.7546811228,500.0,4978.29239254,0.0025,0.0025,-78.7546811228,100,109.72
500,8.20982,2585.51051208,0.7,14.916,-70.9128577827,1.44238,1,53.0497,1.60007,-86.8106,101.24981282,0.0519768,1.57846e-05,-71.361,0.002,-70.9128577827,312.486445188,2585.51051208,0.0206825,7.2071e-05,-70.9128577827,100,100.93
500,,6022.02991885,0.7,1.0,-83.3165522315,1.0,2,77.2128,1.0,-110.625,100.0,1.0,3.50449e-18,-83.3166,0.01,-83.3165522315,500.0,6022.02991885,0.01,0.01,-83.3165522315,100,115.19
500,,9311.49894825,0.7,1.0,-93.5816246143,1.0,2,87.2722,1.0,-107.759,200.000000102,1.0,2.1793e-19,-88.4491,0.005,-93.5816246143,500.0,9311.49894825,0.005,0.005,-93.5816246143,100,127.81
500,,3749.49009067,0.7,1.0,-77.0703921583,1.0,2,79.6475,1.0,-100.423,299.999969474,1.0,5.43914e-20,-84.6562,0.00333333,-77.0703921583,500.0,3749.49009067,0.00333333,0.00333333,-77.0703921583,100,108.87
500,,7124.74513099,0.7,1.0,-87.6013643648,1.0,2,80.7638,1.0,-99.0467,400.0,1.0,5.4346e-20,-85.3925,0.0025,-87.6013643648,500.0,7124.74513099,0.0025,0.0025,-87.6013643648,100,120.89
500,0.179603,2608.26945329,0.7,2.10137,-72.7988056022,1.06378,1,80.197,1.04169,-94.7598,431.632145173,0.559349,6.34845e-07,-82.2952,0.002,-72.7988056022,479.991284338,2608.26945329,0.00395074,0.00105162,-72.7988056022,100,103.55
500,,11352.8433521,0.7,1.0,-101.016609394,1.0,2,106.016,1.0,-128.324,100.0,1.0,3.50449e-18,-101.017,0.01,-101.016609394,500.0,11352.8433521,0.01,0.01,-101.016609394,100,136.2
500,,7175.65757372,0.7,1.0,-86.5659071429,1.0,2,96.0407,1.0,-113.101,200.000000102,1.0,2.1793e-19,-93.7913,0.005,-86.5659071429,500.0,7175.65757372,0.005,0.005,-86.5659071429,100,119.43
500,,6092.35772256,0.7,1.0,-81.3497426149,1.0,2,90.5212,1.0,-105.41,299.999969474,1.0,5.43914e-20,-89.6441,0.00333333,-81.3497426149,500.0,6092.35772256,0.00333333,0.00333333,-81.3497426149,100,113.07
500,,7158.59751058,0.7,1.0,-87.2404199789,1.0,2,88.9854,1.0,-102.697,400.0,1.0,5.4346e-20,-89.0432,0.0025,-87.2404199789,500.0,7158.59751058,0.0025,0.0025,-87.2404199789,100,120.12
500,5.88623,7163.40723231,0.7,15.368,-87.0266408648,1.529,1,92.7468,1.38114,-95.9281,142.337270359,0.681545,1.00712e-05,-81.5756,0.002,-87.0266408648,362.020782319,7163.40723231,0.0201021,0.000891492,-87.0266408648,100,120.09
