Bound,EpsThisIter,AvgEpLen,Delta,VarRet,MaxVanillaIw,IterType,VarDiscRet,ESSRenyi,VanillaAvgRet,MinVanillaIw,AvgVanillaIw,eRenyi2,BatchSize,VarNormIw,VarJ,MinNormIw,VarVanillaIw,AvgDiscRet,ESSClassic,AvgRet,J,AvgNormIw,MaxNormIw
84.8064,100,500.0,0.7,55.9550105866,1.0,2,55.9550105866,500.0,89.0967673266,1.0,1.0,1.0,500,2.1793e-19,7.29543,0.005,,89.0967673266,200.000000102,89.0967673266,89.2693,0.005,0.005
84.7677,100,500.0,0.7,86.6826958677,1.0,2,86.6826958677,500.0,86.7820080968,1.0,1.0,1.0,500,5.43914e-20,8.09087,0.00333333,,86.7820080968,299.999969474,86.7820080968,88.4402,0.00333333,0.00333333
83.9432,100,500.0,0.7,95.8956373028,1.0,2,95.8956373028,500.0,83.1740799446,1.0,1.0,1.0,500,5.4346e-20,8.83349,0.0025,,83.1740799446,400.0,83.1740799446,87.1237,0.0025,0.0025
84.6218,100,500.0,0.7,27.5485812353,1.0,1,27.5485812353,500.0,89.0260448626,1.0,1.0,1.0,500,5.43187e-20,8.27394,0.002,,89.0260448626,500.000006643,89.0260448626,87.5041,0.002,0.002
86.4579,100,500.0,0.7,7.66128846319,1.0,2,7.66128846319,500.0,92.6690285316,1.0,1.0,1.0,500,3.50449e-18,2.75403,0.01,,92.6690285316,100.0,92.6690285316,92.669,0.01,0.01
86.3845,100,500.0,0.7,12.7858086746,1.0,2,12.7858086746,500.0,88.883896584,1.0,1.0,1.0,500,2.1793e-19,3.70177,0.005,,88.883896584,200.000000102,88.883896584,90.7765,0.005,0.005
86.2123,100,500.0,0.7,42.3211938195,1.0,2,42.3211938195,500.0,87.8420823911,1.0,1.0,1.0,500,5.43914e-20,5.00149,0.00333333,,87.8420823911,299.999969474,87.8420823911,89.7984,0.00333333,0.00333333
86.0658,100,500.0,0.7,54.4047846311,1.0,2,54.4047846311,500.0,87.5509027495,1.0,1.0,1.0,500,5.4346e-20,5.75963,0.0025,,87.5509027495,400.0,87.5509027495,89.2365,0.0025,0.0025
86.1109,100,500.0,0.7,10.5361883508,1.0,1,10.5361883508,500.0,87.7884977133,1.0,1.0,1.0,500,5.43187e-20,5.38148,0.002,,87.7884977133,500.000006643,87.7884977133,88.9469,0.002,0.002
82.6525,100,500.0,0.7,22.2375070199,1.0,2,22.2375070199,500.0,88.9105889625,1.0,1.0,1.0,500,3.50449e-18,4.69203,0.01,,88.9105889625,100.0,88.9105889625,88.9106,0.01,0.01
84.586,100,500.0,0.7,27.5515387201,1.0,2,27.5515387201,500.0,89.2890092351,1.0,1.0,1.0,500,2.1793e-19,4.96804,0.005,,89.2890092351,200.000000102,89.2890092351,89.0998,0.005,0.005
85.2887,100,500.0,0.7,28.0599570635,1.0,2,28.0599570635,500.0,88.7231292668,1.0,1.0,1.0,500,5.43914e-20,5.07401,0.00333333,,88.7231292668,299.999969474,88.7231292668,88.9742,0.00333333,0.00333333
85.876,100,500.0,0.7,20.2903133159,1.0,2,20.2903133159,500.0,89.3481298577,1.0,1.0,1.0,500,5.4346e-20,4.93531,0.0025,,89.3481298577,400.0,89.3481298577,89.0677,0.0025,0.0025
85.3287,100,500.0,0.7,82.3694799377,1.0,1,82.3694799377,500.0,84.6465408313,1.0,1.0,1.0,500,5.43187e-20,6.23879,0.002,,84.6465408313,500.000006643,84.6465408313,88.1835,0.002,0.002
