MinNormIw,VarVanillaIw,VanillaAvgRet,VarRet,AvgVanillaIw,VarDiscRet,Bound,AvgNormIw,AvgEpLen,IterType,EpsThisIter,ESSClassic,MaxNormIw,VarJ,AvgDiscRet,VarNormIw,AvgRet,MinVanillaIw,BatchSize,J,eRenyi2,MaxVanillaIw,ESSRenyi
0.002,,215.7223338990734,115687.41689036386,1.0,115687.41689036386,128.0276,0.0020000003,500.0,1,100,500.00000664260017,0.002,304.6726,215.7223338990734,5.431875e-20,215.7223338990734,1.0,500,189.4366,1.0,1.0,500.0
0.01,,152.62350614682194,101685.30277929011,1.0,101685.30277929011,75.03002,0.009999998,500.0,2,100,100.0,0.01,317.2829,152.62350614682194,3.5044917e-18,152.62350614682194,1.0,500,152.62349,1.0,1.0,500.0
0.005,,123.96059684785189,61219.28459994001,1.0,61219.28459994001,83.42517,0.0049999994,500.0,2,100,200.00000010221265,0.005,284.32928,123.96059684785189,2.179301e-19,123.96059684785189,1.0,500,138.29204,1.0,1.0,500.0
0.0033333334,,227.4684948878251,83872.50898221144,1.0,83872.50898221144,120.14432,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,288.68768,227.4684948878251,5.4391416e-20,227.4684948878251,1.0,500,168.01753,1.0,1.0,500.0
0.0025,,215.2034661472141,75932.56824739683,1.0,75932.56824739683,138.35458,0.0024999997,500.0,2,100,400.0,0.0025,285.86047,215.2034661472141,5.434597e-20,215.2034661472141,1.0,500,179.81401,1.0,1.0,500.0
0.002,,219.24575455674204,83632.86075634843,1.0,83632.86075634843,150.61795,0.0020000003,500.0,1,100,500.00000664260017,0.002,286.67242,219.24575455674204,5.431875e-20,219.24575455674204,1.0,500,187.70038,1.0,1.0,500.0
0.01,,210.34918835897142,93144.36813705653,1.0,93144.36813705653,133.48987,0.009999998,500.0,2,100,100.0,0.01,303.6658,210.34918835897142,3.5044917e-18,210.34918835897142,1.0,500,210.34918,1.0,1.0,500.0
0.005,,195.25500361647525,74942.69365654135,1.0,74942.69365654135,148.01973,0.0049999994,500.0,2,100,200.00000010221265,0.005,288.5482,195.25500361647525,2.179301e-19,195.25500361647525,1.0,500,202.8021,1.0,1.0,500.0
0.0033333334,,201.27045438558997,91386.55601889551,1.0,91386.55601889551,146.99074,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,292.6855,201.27045438558997,5.4391416e-20,201.27045438558997,1.0,500,202.29155,1.0,1.0,500.0
0.0025,,141.43728830688417,55457.81549843969,1.0,55457.81549843969,139.18607,0.0024999997,500.0,2,100,400.0,0.0025,280.47952,141.43728830688417,5.434597e-20,141.43728830688417,1.0,500,187.07797,1.0,1.0,500.0
0.002,,209.73230888805955,51558.92718870081,1.0,51558.92718870081,148.77303,0.0020000003,500.0,1,100,500.00000664260017,0.002,270.60263,209.73230888805955,5.431875e-20,209.73230888805955,1.0,500,191.60886,1.0,1.0,500.0
0.01,,230.06071886847425,85295.9269626424,1.0,85295.9269626424,147.72989,0.009999998,500.0,2,100,100.0,0.01,290.5907,230.06071886847425,3.5044917e-18,230.06071886847425,1.0,500,230.06071,1.0,1.0,500.0
0.005,,164.62648121462126,88186.39546425344,1.0,88186.39546425344,139.12692,0.0049999994,500.0,2,100,200.00000010221265,0.005,294.86295,164.62648121462126,2.179301e-19,164.62648121462126,1.0,500,197.3436,1.0,1.0,500.0
0.0033333334,,227.63767483926728,72932.85996488911,1.0,72932.85996488911,159.9079,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,286.7657,227.63767483926728,5.4391416e-20,227.63767483926728,1.0,500,207.44162,1.0,1.0,500.0
0.0025,,203.79593701448434,72724.14219437873,1.0,72724.14219437873,155.66833,0.0024999997,500.0,2,100,400.0,0.0025,282.27228,203.79593701448434,5.434597e-20,203.79593701448434,1.0,500,206.5302,1.0,1.0,500.0
0.002,,156.17426646395776,91562.94825650881,1.0,91562.94825650881,150.9668,0.0020000003,500.0,1,100,500.00000664260017,0.002,286.84018,156.17426646395776,5.431875e-20,156.17426646395776,1.0,500,196.45903,1.0,1.0,500.0
0.01,,232.6598757028295,80224.14172689123,1.0,80224.14172689123,146.5184,0.009999998,500.0,2,100,100.0,0.01,281.8189,232.6598757028295,3.5044917e-18,232.6598757028295,1.0,500,232.65987,1.0,1.0,500.0
0.005,,215.9080690429681,75007.16397006546,1.0,75007.16397006546,163.37276,0.0049999994,500.0,2,100,200.00000010221265,0.005,277.3259,215.9080690429681,2.179301e-19,215.9080690429681,1.0,500,224.28397,1.0,1.0,500.0
0.0033333334,,200.84545106665936,84486.72326957174,1.0,84486.72326957174,157.67484,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,281.5596,200.84545106665936,5.4391416e-20,200.84545106665936,1.0,500,216.47113,1.0,1.0,500.0
0.0025,,208.53453130790282,82142.0563417842,1.0,82142.0563417842,163.5679,0.0024999997,500.0,2,100,400.0,0.0025,282.48685,208.53453130790282,5.434597e-20,208.53453130790282,1.0,500,214.487,1.0,1.0,500.0
0.002,,183.10924311874612,94871.37608530239,1.0,94871.37608530239,162.66801,0.0020000003,500.0,1,100,500.00000664260017,0.002,287.7171,183.10924311874612,5.431875e-20,183.10924311874612,1.0,500,208.21144,1.0,1.0,500.0
0.01,,156.55242624286856,87630.61475692669,1.0,87630.61475692669,76.536095,0.009999998,500.0,2,100,100.0,0.01,294.54086,156.55242624286856,3.5044917e-18,156.55242624286856,1.0,500,156.55243,1.0,1.0,500.0
0.005,,202.81991869263206,78719.7326914609,1.0,78719.7326914609,109.758026,0.0049999994,500.0,2,100,200.00000010221265,0.005,287.8864,202.81991869263206,2.179301e-19,202.81991869263206,1.0,500,179.68617,1.0,1.0,500.0
0.0033333334,,178.82779142548267,93530.65733168038,1.0,93530.65733168038,117.96976,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,293.45813,178.82779142548267,5.4391416e-20,178.82779142548267,1.0,500,179.40005,1.0,1.0,500.0
0.0025,,229.05823698697634,79140.28498562588,1.0,79140.28498562588,138.61438,0.0024999997,500.0,2,100,400.0,0.0025,290.92584,229.05823698697634,5.434597e-20,229.05823698697634,1.0,500,191.81459,1.0,1.0,500.0
0.002,,123.33277908950609,74437.04389751704,1.0,74437.04389751704,130.53452,0.0020000003,500.0,1,100,500.00000664260017,0.002,288.44266,123.33277908950609,5.431875e-20,123.33277908950609,1.0,500,178.11823,1.0,1.0,500.0
0.01,,232.91199043204807,67779.67576986397,1.0,67779.67576986397,156.24365,0.009999998,500.0,2,100,100.0,0.01,259.0403,232.91199043204807,3.5044917e-18,232.91199043204807,1.0,500,232.91197,1.0,1.0,500.0
0.005,,192.33405550947563,79889.53724627597,1.0,79889.53724627597,138.14227,0.0049999994,500.0,2,100,200.00000010221265,0.005,271.1234,192.33405550947563,2.179301e-19,192.33405550947563,1.0,500,212.62302,1.0,1.0,500.0
0.0033333334,,203.1701047247251,91308.05009394838,1.0,91308.05009394838,148.65877,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,281.34814,203.1701047247251,5.4391416e-20,203.1701047247251,1.0,500,209.47205,1.0,1.0,500.0
0.0025,,222.80997172329612,83867.03000041982,1.0,83867.03000041982,157.53421,0.0024999997,500.0,2,100,400.0,0.0025,283.12192,222.80997172329612,5.434597e-20,222.80997172329612,1.0,500,212.80655,1.0,1.0,500.0
0.002,,187.6949645348846,85155.42230131029,1.0,85155.42230131029,158.34717,0.0020000003,500.0,1,100,500.00000664260017,0.002,284.75974,187.6949645348846,5.431875e-20,187.6949645348846,1.0,500,207.78424,1.0,1.0,500.0
0.01,,212.973280104018,84591.5993481049,1.0,84591.5993481049,128.57205,0.009999998,500.0,2,100,100.0,0.01,289.38846,212.973280104018,3.5044917e-18,212.973280104018,1.0,500,212.97328,1.0,1.0,500.0
0.005,,181.962606787583,79396.49750458781,1.0,79396.49750458781,137.78726,0.0049999994,500.0,2,100,200.00000010221265,0.005,285.3323,181.962606787583,2.179301e-19,181.962606787583,1.0,500,197.46796,1.0,1.0,500.0
0.0033333334,,199.59400215410932,82204.39255948753,1.0,82204.39255948753,148.13365,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,285.31525,199.59400215410932,5.4391416e-20,199.59400215410932,1.0,500,198.17662,1.0,1.0,500.0
0.0025,,223.7615619939198,115194.8581307863,1.0,115194.8581307863,150.71457,0.0024999997,500.0,2,100,400.0,0.0025,299.478,223.7615619939198,5.434597e-20,223.7615619939198,1.0,500,204.57286,1.0,1.0,500.0
0.002,,190.201943142081,93992.49357144517,1.0,93992.49357144517,153.52638,0.0020000003,500.0,1,100,500.00000664260017,0.002,300.65466,190.201943142081,5.431875e-20,190.201943142081,1.0,500,201.6987,1.0,1.0,500.0
0.01,,219.56932299904645,70937.24583367739,1.0,70937.24583367739,126.74444,0.009999998,500.0,2,100,100.0,0.01,265.0054,219.56932299904645,3.5044917e-18,219.56932299904645,1.0,500,219.56932,1.0,1.0,500.0
0.005,,137.10593543788937,74602.03652355284,1.0,74602.03652355284,112.70052,0.0049999994,500.0,2,100,200.00000010221265,0.005,271.55478,137.10593543788937,2.179301e-19,137.10593543788937,1.0,500,178.33763,1.0,1.0,500.0
0.0033333334,,177.20385131187385,81121.81233716542,1.0,81121.81233716542,106.45694,0.0033333336,500.0,2,100,299.999969473632,0.0033333334,275.55728,177.20385131187385,5.4391416e-20,177.20385131187385,1.0,500,177.95972,1.0,1.0,500.0
0.0025,,212.64758844963868,88312.69917312425,1.0,88312.69917312425,124.70843,0.0024999997,500.0,2,100,400.0,0.0025,281.12607,212.64758844963868,5.434597e-20,212.64758844963868,1.0,500,186.63165,1.0,1.0,500.0
0.002,,133.55922047780584,75334.20843211275,1.0,75334.20843211275,120.63136,0.0020000003,500.0,1,100,500.00000664260017,0.002,280.34326,133.55922047780584,5.431875e-20,133.55922047780584,1.0,500,176.01718,1.0,1.0,500.0
