IterType,EpsThisIter,AvgDiscRet,VarVanillaIw,J,AvgRet,VarDiscRet,VarRet,MaxNormIw,BatchSize,ESSRenyi,VarJ,MaxVanillaIw,eRenyi2,MinVanillaIw,VarNormIw,VanillaAvgRet,Bound,MinNormIw,AvgNormIw,AvgEpLen,Delta,ESSClassic,AvgVanillaIw
2,100,93.770114905,,93.7701,93.770114905,6.23300404121,6.23300404121,0.01,500,500.0,2.48409,1.0,1.0,1.0,3.50449e-18,93.770114905,81.8804,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.2224131039,,91.4963,89.2224131039,16.4638625403,16.4638625403,0.005,500,500.0,4.05035,1.0,1.0,1.0,2.1793e-19,89.2224131039,83.089,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,85.6545300123,,89.549,85.6545300123,37.2325693173,37.2325693173,0.00333333,500,500.0,5.55042,1.0,1.0,1.0,5.43914e-20,85.6545300123,82.6845,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.8417466928,,89.8722,90.8417466928,20.7217321227,20.7217321227,0.0025,500,500.0,5.34297,1.0,1.0,1.0,5.4346e-20,90.8417466928,83.8667,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,89.0639912075,,89.7106,89.0639912075,10.8449191147,10.8449191147,0.002,500,500.0,5.00896,1.0,1.0,1.0,5.43187e-20,89.0639912075,84.3391,0.002,0.002,500.0,0.4,500.000006643,1.0
2,100,90.5103298415,,90.5103,90.5103298415,15.1395924438,15.1395924438,0.01,500,500.0,3.87146,1.0,1.0,1.0,3.50449e-18,90.5103298415,78.8906,0.01,0.01,500.0,0.4,100.0,1.0
2,100,89.8464655953,,90.1784,89.8464655953,16.8736737905,16.8736737905,0.005,500,500.0,3.99459,1.0,1.0,1.0,2.1793e-19,89.8464655953,81.5882,0.005,0.005,500.0,0.4,200.000000102,1.0
2,100,88.8745967345,,89.7438,88.8745967345,30.7567193892,30.7567193892,0.00333333,500,500.0,4.60058,1.0,1.0,1.0,5.43914e-20,88.8745967345,82.7299,0.00333333,0.00333333,500.0,0.4,299.999969474,1.0
2,100,90.8122128647,,90.0109,90.8122128647,9.9590059255,9.9590059255,0.0025,500,500.0,4.3073,1.0,1.0,1.0,5.4346e-20,90.8122128647,83.9367,0.0025,0.0025,500.0,0.4,400.0,1.0
1,100,87.13237233,,89.4352,87.13237233,58.598500121,58.598500121,0.002,500,500.0,5.26978,1.0,1.0,1.0,5.43187e-20,87.13237233,84.0023,0.002,0.002,500.0,0.4,500.000006643,1.0
