eRenyi2,Delta,MaxVanillaIw,ESSClassic,MinVanillaIw,AvgDiscRet,AvgVanillaIw,VarNormIw,AvgEpLen,J,AvgRet,ESSRenyi,MaxNormIw,BatchSize,IterType,VanillaAvgRet,AvgNormIw,VarRet,VarVanillaIw,Bound,EpsThisIter,MinNormIw,VarJ,VarDiscRet
1.01177,0.2,1.45226,198.003763777,0.753829,-76.6634332815,1.00364,2.53303e-07,107.15,-73.5639,-76.6634332815,197.673498766,0.00723498,200,1,-76.6634332815,0.005,4993.76749367,0.0102059,-132.903,100,0.00375549,57.0013,4993.76749367
1.0,0.2,1.0,100.0,1.0,-68.9494823855,1.0,3.50449e-18,97.55,-68.9495,-68.9494823855,200.0,0.01,200,2,-68.9494823855,0.01,2621.45562054,,-152.378,100,0.01,50.9435,2621.45562054
1.02828,0.2,1.86202,194.453180999,0.547747,-81.1038973714,1.02207,7.16719e-07,112.68,-73.3447,-81.1038973714,194.498917558,0.00910911,200,1,-81.1038973714,0.005,6089.48637088,0.029948,-133.166,100,0.0026796,58.2889,6089.48637088
1.0,0.2,1.0,100.0,1.0,-83.4028183882,1.0,3.50449e-18,114.38,-83.4028,-83.4028183882,200.0,0.01,200,2,-83.4028183882,0.01,7279.44953038,,-166.831,100,0.01,84.892,7279.44953038
1.00812,0.2,1.66823,198.035018794,0.915331,-75.1189148042,1.00445,2.4932e-07,105.39,-78.7585,-75.1189148042,198.389444214,0.0083042,200,1,-75.1189148042,0.005,3784.09777048,0.0100617,-137.99,100,0.00455638,71.1562,3784.09777048
1.0,0.2,1.0,100.0,1.0,-84.5226293287,1.0,3.50449e-18,116.1,-84.5226,-84.5226293287,200.0,0.01,200,2,-84.5226293287,0.01,7231.40663424,,-167.95,100,0.01,84.6114,7231.40663424
1.01511,0.2,1.16094,196.83584453,0.612626,-82.7371985137,0.99017,4.03893e-07,115.31,-82.7907,-82.7371985137,197.022933376,0.00586233,200,1,-82.7371985137,0.005,6059.75413848,0.0158397,-142.227,100,0.00309354,78.092,6059.75413848
1.0,0.2,1.0,100.0,1.0,-84.691027845,1.0,3.50449e-18,116.42,-84.691,-84.691027845,200.0,0.01,200,2,-84.691027845,0.01,7254.81673366,,-168.12,100,0.01,84.7483,7254.81673366
1.01142,0.2,1.10809,197.73074948,0.474338,-69.7171716329,1.00114,2.8835e-07,98.75,-76.5426,-69.7171716329,197.741203859,0.00553418,200,1,-69.7171716329,0.005,2594.76524234,0.0115602,-135.872,100,0.002369,67.6056,2594.76524234
1.0,0.2,1.0,100.0,1.0,-71.7455530274,1.0,3.50449e-18,100.5,-71.7456,-71.7455530274,200.0,0.01,200,2,-71.7455530274,0.01,3813.12752647,,-155.167,100,0.01,61.441,3813.12752647
1.02245,0.2,1.17377,195.941349631,0.447889,-73.2357858995,1.00891,5.20445e-07,103.13,-71.2227,-73.2357858995,195.60923149,0.00581702,200,1,-73.2357858995,0.005,3792.79351666,0.0211906,-130.874,100,0.00221966,55.423,3792.79351666
1.0,0.2,1.0,100.0,1.0,-72.6837095074,1.0,3.50449e-18,102.11,-72.6837,-72.6837095074,200.0,0.01,200,2,-72.6837095074,0.01,3814.28034525,,-156.111,100,0.01,61.4503,3814.28034525
1.01352,0.2,1.51629,196.553723486,0.542941,-74.6987847418,0.996451,4.40535e-07,104.99,-72.8871,-74.6987847418,197.331512909,0.00760845,200,1,-74.6987847418,0.005,3799.35492475,0.0174965,-132.277,100,0.00272437,57.0378,3799.35492475
1.0,0.2,1.0,100.0,1.0,-70.1533981293,1.0,3.50449e-18,99.79,-70.1534,-70.1533981293,200.0,0.01,200,2,-70.1533981293,0.01,2603.1528633,,-153.579,100,0.01,50.7654,2603.1528633
1.04957,0.2,1.51512,189.992897936,0.157593,-88.7100512551,0.998574,1.3234e-06,121.33,-76.1301,-88.7100512551,190.553692358,0.00758642,200,1,-88.7100512551,0.005,8303.11727116,0.0527852,-136.567,100,0.000789089,64.2035,8303.11727116
1.0,0.2,1.0,100.0,1.0,-80.4164884555,1.0,3.50449e-18,111.16,-80.4165,-80.4164884555,200.0,0.01,200,2,-80.4164884555,0.01,6128.00076909,,-163.844,100,0.01,77.8892,6128.00076909
1.00882,0.2,1.27252,198.310552278,0.5358,-64.1129037154,1.00878,2.14053e-07,91.84,-71.7565,-64.1129037154,198.251247282,0.00630721,200,1,-64.1129037154,0.005,1370.54605657,0.00871316,-131.009,100,0.00265568,59.1017,1370.54605657
1.0,0.2,1.0,100.0,1.0,-70.1574164449,1.0,3.50449e-18,99.73,-70.1574,-70.1574164449,200.0,0.01,200,2,-70.1574164449,0.01,2588.09979171,,-153.586,100,0.01,50.6184,2588.09979171
1.01818,0.2,1.15433,195.745382114,0.39504,-73.8290390182,1.00188,5.46122e-07,103.67,-70.8828,-73.8290390182,196.428689764,0.00576086,200,1,-73.8290390182,0.005,3799.24865648,0.0219269,-130.41,100,0.0019715,51.5701,3799.24865648
1.0,0.2,1.0,100.0,1.0,-82.0450846809,1.0,3.50449e-18,113.45,-82.0451,-82.0450846809,200.0,0.01,200,2,-82.0450846809,0.01,6096.650514,,-165.472,100,0.01,77.6897,6096.650514
1.06368,0.2,1.50826,185.608243967,0.107768,-70.4432539362,0.990546,1.94821e-06,100.14,-71.305,-70.4432539362,188.025748336,0.00761326,200,1,-70.4432539362,0.005,2570.21618566,0.0764619,-132.146,100,0.000543981,47.5108,2570.21618566
1.0,0.2,1.0,100.0,1.0,-83.9315257277,1.0,3.50449e-18,115.16,-83.9315,-83.9315257277,200.0,0.01,200,2,-83.9315257277,0.01,7281.81802193,,-167.36,100,0.01,84.9058,7281.81802193
1.00772,0.2,1.13336,198.588788732,0.73867,-69.9283385888,0.997584,1.78555e-07,99.03,-76.4588,-69.9283385888,198.467360069,0.00568055,200,1,-69.9283385888,0.005,2606.84095362,0.00710772,-135.679,100,0.0037023,68.4027,2606.84095362
1.0,0.2,1.0,100.0,1.0,-75.8747658497,1.0,3.50449e-18,105.44,-75.8748,-75.8747658497,200.0,0.01,200,2,-75.8747658497,0.01,5004.75992585,,-159.303,100,0.01,70.3897,5004.75992585
1.03639,0.2,1.22959,192.722646522,0.290109,-80.8940026648,1.01319,9.4877e-07,112.15,-75.3029,-80.8940026648,192.976624674,0.00606791,200,1,-80.8940026648,0.005,6097.56936135,0.0389585,-135.36,100,0.00143166,66.2103,6097.56936135
1.0,0.2,1.0,100.0,1.0,-68.8369365367,1.0,3.50449e-18,97.8,-68.8369,-68.8369365367,200.0,0.01,200,2,-68.8369365367,0.01,2611.78953606,,-152.266,100,0.01,50.8495,2611.78953606
1.02004,0.2,1.49528,196.350993593,0.38207,-78.9560093489,1.00932,4.66932e-07,108.92,-72.7226,-78.9560093489,196.071675037,0.00740734,200,1,-78.9560093489,0.005,6195.59145481,0.0190272,-132.304,100,0.0018927,60.5537,6195.59145481
1.0,0.2,1.0,100.0,1.0,-81.6274081162,1.0,3.50449e-18,112.78,-81.6274,-81.6274081162,200.0,0.01,200,2,-81.6274081162,0.01,6140.99749964,,-165.056,100,0.01,77.9717,6140.99749964
1.02138,0.2,2.70469,191.60906882,0.720702,-77.1889206977,1.01429,1.1003e-06,107.3,-78.193,-77.1889206977,195.813814354,0.0133329,200,1,-77.1889206977,0.005,4969.16790547,0.0452788,-137.813,100,0.00355274,69.5195,4969.16790547
1.0,0.2,1.0,100.0,1.0,-71.6277658056,1.0,3.50449e-18,100.85,-71.6278,-71.6277658056,200.0,0.01,200,2,-71.6277658056,0.01,3828.14668758,,-155.05,100,0.01,61.5619,3828.14668758
1.00657,0.2,1.45076,198.402264877,0.921619,-70.5722105791,1.00514,2.02347e-07,99.8,-70.7029,-70.5722105791,198.693968448,0.0072167,200,1,-70.5722105791,0.005,2600.79488785,0.00817731,-129.889,100,0.00458452,54.1418,2600.79488785
1.0,0.2,1.0,100.0,1.0,-73.6993537039,1.0,3.50449e-18,103.32,-73.6994,-73.6993537039,200.0,0.01,200,2,-73.6993537039,0.01,3815.53655552,,-157.133,100,0.01,61.4604,3815.53655552
1.03095,0.2,1.55096,193.032592684,0.444141,-72.8932072802,1.00264,9.06892e-07,102.78,-71.5073,-72.8932072802,193.995659003,0.00773439,200,1,-72.8932072802,0.005,3795.90339699,0.0364672,-131.41,100,0.00221486,53.1887,3795.90339699
1.0,0.2,1.0,100.0,1.0,-74.5224992374,1.0,3.50449e-18,104.52,-74.5225,-74.5224992374,200.0,0.01,200,2,-74.5224992374,0.01,3781.89462329,,-157.951,100,0.01,61.1889,3781.89462329
1.01752,0.2,1.95176,196.339229255,0.887491,-80.9211524941,1.00193,4.68461e-07,112.15,-76.5999,-80.9211524941,196.556043174,0.00974002,200,1,-80.9211524941,0.005,6106.7189736,0.0188108,-136.107,100,0.00442891,65.7312,6106.7189736
1.0,0.2,1.0,100.0,1.0,-81.4123246552,1.0,3.50449e-18,112.87,-81.4123,-81.4123246552,200.0,0.01,200,2,-81.4123246552,0.01,6097.3723504,,-164.84,100,0.01,77.6943,6097.3723504
1.01595,0.2,1.61976,196.55469431,0.883001,-65.7311126049,1.00466,4.40417e-07,94.39,-72.5787,-65.7311126049,196.860296464,0.00806123,200,1,-65.7311126049,0.005,1384.32172662,0.0177812,-132.039,100,0.00439453,56.4316,1384.32172662
1.0,0.2,1.0,100.0,1.0,-76.5695671719,1.0,3.50449e-18,106.52,-76.5696,-76.5695671719,200.0,0.01,200,2,-76.5695671719,0.01,4987.73941851,,-159.998,100,0.01,70.2699,4987.73941851
1.00334,0.2,1.3091,199.236372178,0.93872,-65.5965693606,1.00063,9.62862e-08,94.15,-70.8774,-65.5965693606,199.333914642,0.00654141,200,1,-65.5965693606,0.005,1365.04920063,0.00385629,-129.969,100,0.00469065,55.0258,1365.04920063
1.0,0.2,1.0,100.0,1.0,-77.1649481568,1.0,3.50449e-18,107.72,-77.1649,-77.1649481568,200.0,0.01,200,2,-77.1649481568,0.01,4962.31856583,,-160.593,100,0.01,70.0906,4962.31856583
1.00719,0.2,1.3714,198.816007877,0.904931,-72.0902081546,0.994843,1.49623e-07,101.67,-74.1878,-72.0902081546,198.57179751,0.00689254,200,1,-72.0902081546,0.005,3820.629783,0.00592337,-133.392,100,0.00454811,64.0807,3820.629783
1.0,0.2,1.0,100.0,1.0,-94.9734743702,1.0,3.50449e-18,127.86,-94.9735,-94.9734743702,200.0,0.01,200,2,-94.9734743702,0.01,10488.7598648,,-178.401,100,0.01,101.901,10488.7598648
1.02837,0.2,1.61752,195.215828666,0.611938,-85.4111622834,0.999532,6.15757e-07,117.82,-88.436,-85.4111622834,194.482796835,0.00809139,200,1,-85.4111622834,0.005,7227.55521539,0.0246072,-148.26,100,0.00306112,89.5107,7227.55521539
1.0,0.2,1.0,100.0,1.0,-69.9963869289,1.0,3.50449e-18,99.59,-69.9964,-69.9963869289,200.0,0.01,200,2,-69.9963869289,0.01,2591.62654596,,-153.425,100,0.01,50.6528,2591.62654596
1.02133,0.2,1.66384,194.574948921,0.458221,-81.779665819,1.01332,7.00539e-07,113.28,-74.5093,-81.779665819,195.823070758,0.00820979,200,1,-81.779665819,0.005,6075.06079107,0.0287733,-134.128,100,0.00226098,61.2818,6075.06079107
1.0,0.2,1.0,100.0,1.0,-70.3761005552,1.0,3.50449e-18,100.18,-70.3761,-70.3761005552,200.0,0.01,200,2,-70.3761005552,0.01,2597.0103523,,-153.804,100,0.01,50.7054,2597.0103523
1.00215,0.2,1.28257,199.531200427,0.955766,-67.8883377202,1.00249,5.90318e-08,96.25,-69.0033,-67.8883377202,199.570246109,0.0063969,200,1,-67.8883377202,0.005,2605.91290841,0.00237305,-128.06,100,0.00476695,49.9617,2605.91290841
1.0,0.2,1.0,100.0,1.0,-75.1858860977,1.0,3.50449e-18,106.36,-75.1859,-75.1858860977,200.0,0.01,200,2,-75.1858860977,0.01,3768.81892024,,-158.612,100,0.01,61.083,3768.81892024
1.02054,0.2,1.61198,195.214257632,0.703482,-78.2262248583,0.993011,6.15964e-07,108.87,-75.4521,-78.2262248583,195.975069423,0.00811663,200,1,-78.2262248583,0.005,4923.39259467,0.0242954,-135.047,100,0.00354216,61.127,4923.39259467
1.0,0.2,1.0,100.0,1.0,-71.1093251453,1.0,3.50449e-18,100.79,-71.1093,-71.1093251453,200.0,0.01,200,2,-71.1093251453,0.01,2592.69678528,,-154.536,100,0.01,50.6633,2592.69678528
1.01848,0.2,2.55014,194.045679863,0.869909,-73.6798673446,1.0033,7.70996e-07,103.23,-71.2728,-73.6798673446,196.371510404,0.0127088,200,1,-73.6798673446,0.005,3803.08361619,0.0310437,-130.808,100,0.00433524,51.3529,3803.08361619
1.0,0.2,1.0,100.0,1.0,-73.3752589661,1.0,3.50449e-18,102.75,-73.3753,-73.3752589661,200.0,0.01,200,2,-73.3752589661,0.01,3804.51922941,,-156.801,100,0.01,61.3716,3804.51922941
1.01789,0.2,1.37124,196.40731684,0.411554,-87.8571795927,1.00563,4.59601e-07,120.75,-79.367,-87.8571795927,196.484751869,0.00681778,200,1,-87.8571795927,0.005,8314.00971323,0.0185917,-138.884,100,0.00204624,74.6336,8314.00971323
1.0,0.2,1.0,100.0,1.0,-66.6870716766,1.0,3.50449e-18,95.92,-66.6871,-66.6870716766,200.0,0.01,200,2,-66.6870716766,0.01,1344.72747758,,-150.105,100,0.01,36.4867,1344.72747758
1.01894,0.2,1.15458,195.204217364,0.37665,-72.751217978,0.977279,6.17294e-07,102.5,-68.4543,-72.751217978,196.283013601,0.00590712,200,1,-72.751217978,0.005,3780.55684315,0.0235825,-128.003,100,0.00192703,43.4847,3780.55684315
1.0,0.2,1.0,100.0,1.0,-83.679412974,1.0,3.50449e-18,115.2,-83.6794,-83.679412974,200.0,0.01,200,2,-83.679412974,0.01,7262.77797424,,-167.108,100,0.01,84.7948,7262.77797424
1.0265,0.2,1.28721,195.462868013,0.532586,-74.4963174118,1.0153,5.83226e-07,104.18,-77.546,-74.4963174118,194.83757338,0.00633907,200,1,-74.4963174118,0.005,3797.60830048,0.0240482,-137.315,100,0.00262281,69.3462,3797.60830048
