MaxVanillaIw,VarJ,ESSClassic,AvgEpLen,Bound,MinVanillaIw,J,VarVanillaIw,VanillaAvgRet,EpsThisIter,AvgDiscRet,eRenyi2,MaxNormIw,Delta,BatchSize,ESSRenyi,VarDiscRet,VarRet,AvgNormIw,VarNormIw,AvgRet,AvgVanillaIw,MinNormIw,IterType
1.0,17.5691,100.0,500.0,4183.7,1.0,4650.8,,4650.79642354,100,4650.79642354,1.0,0.01,0.5,500,500.0,311.791216711,311.791216711,0.01,3.50449e-18,4650.79642354,1.0,0.01,2
1.0,16.2171,200.000000102,500.0,4321.2,1.0,4651.49,,4652.17561533,100,4652.17561533,1.0,0.005,0.5,500,500.0,218.551533142,218.551533142,0.005,2.1793e-19,4652.17561533,1.0,0.005,2
1.0,93.3035,299.999969474,498.34,4376.17,1.0,4645.91,,4634.76555068,100,4634.76555068,1.0,0.00333333,0.5,500,500.0,25660.8585756,25660.8585756,0.00333333,5.43914e-20,4634.76555068,1.0,0.00333333,2
1.0,81.2975,400.0,500.0,4412.72,1.0,4646.33,,4647.56897941,100,4647.56897941,1.0,0.0025,0.5,500,500.0,321.651134642,321.651134642,0.0025,5.4346e-20,4647.56897941,1.0,0.0025,2
1.19172,35.3609,496.540326645,500.0,4439.11,0.434332,4648.72,0.00694654,4648.96736205,100,4648.96736205,1.00644,0.00238948,0.5,500,496.801465328,301.538893287,301.538893287,0.002,2.79271e-08,4648.96736205,0.997473,0.000870866,1
1.0,18.1829,100.0,500.0,4182.37,1.0,4649.41,,4649.40971031,100,4649.40971031,1.0,0.01,0.5,500,500.0,333.954963131,333.954963131,0.01,3.50449e-18,4649.40971031,1.0,0.01,2
1.0,18.6517,200.000000102,500.0,4318.85,1.0,4649.09,,4648.77853347,100,4648.77853347,1.0,0.005,0.5,500,500.0,368.642796003,368.642796003,0.005,2.1793e-19,4648.77853347,1.0,0.005,2
1.0,18.3432,299.999969474,500.0,4378.93,1.0,4648.64,,4647.73632058,100,4647.73632058,1.0,0.00333333,0.5,500,500.0,315.576752247,315.576752247,0.00333333,5.43914e-20,4647.73632058,1.0,0.00333333,2
1.0,19.0329,400.0,500.0,4414.48,1.0,4648.06,,4646.3148954,100,4646.3148954,1.0,0.0025,0.5,500,500.0,439.925913736,439.925913736,0.0025,5.4346e-20,4646.3148954,1.0,0.0025,2
1.09046,19.3995,499.689713734,500.0,4439.75,0.897217,4648.73,0.000623738,4650.78925395,100,4650.78925395,1.00064,0.00217773,0.5,500,499.682568502,484.979572754,484.979572754,0.002,2.48766e-09,4650.78925395,1.00146,0.00179181,1
1.0,16.7251,100.0,500.0,4182.13,1.0,4649.19,,4649.18868253,100,4649.18868253,1.0,0.01,0.5,500,500.0,282.555582888,282.555582888,0.01,3.50449e-18,4649.18868253,1.0,0.01,2
1.0,17.7559,200.000000102,500.0,4318.08,1.0,4648.37,,4647.55383017,100,4647.55383017,1.0,0.005,0.5,500,500.0,353.004901276,353.004901276,0.005,2.1793e-19,4647.55383017,1.0,0.005,2
1.0,103.815,299.999969474,498.1,4373.05,1.0,4642.74,,4631.47653925,100,4631.47653925,1.0,0.00333333,0.5,500,500.0,31830.3439135,31830.3439135,0.00333333,5.43914e-20,4631.47653925,1.0,0.00333333,2
1.0,90.4384,400.0,500.0,4411.59,1.0,4645.14,,4652.35789932,100,4652.35789932,1.0,0.0025,0.5,500,500.0,317.325675885,317.325675885,0.0025,5.4346e-20,4652.35789932,1.0,0.0025,2
1.18467,41.8809,495.808190645,500.0,4438.13,0.472769,4647.85,0.00840892,4648.10591627,100,4648.10591627,1.00789,0.00237819,0.5,500,496.087649519,390.792116176,390.792116176,0.002,3.38872e-08,4648.10591627,0.996282,0.000949067,1
