Bound,MaxVanillaIw,MinVanillaIw,VarRet,AvgNormIw,BatchSize,VarJ,VarVanillaIw,renyi2,delta,MaxNormIw,AvgEpLen,J,VarNormIw,EpsThisIter,AvgRet,VarDiscRet,AvgDiscRet,ESSRenyi,SamplesThisIter,IterType,AvgVanillaIw,MinNormIw,VanillaAvgRet,ESSClassic
-54.474,69.4104,3.47404e-05,68.5043796063,9.25926e-06,100,188.616,15.44,nan,0.4,0.000384206,83.3333333333,-9317.56,4.7307e-10,600,-57.0767066411,68.5043796063,-57.0767066411,nan,50000,1,1.67277,1.92298e-10,-57.0767066411,6.39437841308
-48.9539,6.42244e+08,,68.6939234423,9.25926e-06,100,197.067,4.66751e+13,nan,0.4,0.0674679,83.3333333333,-7565.11,5.15084e-07,600,-57.1200438985,68.6939234423,-57.1200438985,nan,50000,1,88141.3,,-57.1200438985,8.18138402736
-56.5038,25.2225,2.44438e-30,69.747919544,9.4162e-06,100,210.715,3.33816,nan,0.4,0.00018252,84.7457627119,-9744.52,1.74804e-10,590,-58.057039436,69.747919544,-58.057039436,nan,50000,1,1.30123,1.76885e-35,-58.057039436,4.78681219475
-37.2057,1.25957e+21,,107.601179835,9.29022e-06,100,104.672,inf,nan,0.4,0.0999986,83.6120401338,-6328.26,9.28919e-07,598,-57.1060278486,107.601179835,-57.1060278486,nan,50000,1,1.17019e+17,,-57.1060278486,9.99999993018
-47.0831,6.70865e+18,,63.0735687361,9.10747e-06,100,80.0623,inf,nan,0.4,0.097935,81.9672131148,-6993.25,8.73603e-07,610,-56.051907297,63.0735687361,-56.051907297,nan,50000,1,6.23871e+14,,-56.051907297,9.99820755897
-56.9256,43.5301,5.76789e-06,58.2063253823,9.56206e-06,100,163.79,3.92408,nan,0.4,0.000311014,86.0585197935,-9876.45,2.00318e-10,581,-58.6865375159,58.2063253823,-58.6865375159,nan,50000,1,1.33832,4.12105e-11,-58.6865375159,5.35197138759
-46.6213,2.43094e+22,,99.4188612734,9.59509e-06,100,166.268,inf,nan,0.4,0.1,86.3557858377,-7179.5,9.59425e-07,579,-58.535512657,99.4188612734,-58.535512657,nan,50000,1,2.33251e+18,,-58.535512657,10.0000013996
-55.528,76.5792,0.000288561,55.348810819,9.4162e-06,100,351.764,4.53265,nan,0.4,0.000541024,84.7457627119,-9680.6,2.26237e-10,590,-57.7464280537,55.348810819,-57.7464280537,nan,50000,1,1.33281,2.03865e-09,-57.7464280537,4.79379418516
-52.3227,5363.99,5.01813e-06,64.5542989025,9.27472e-06,100,255.695,5680.63,nan,0.4,0.0101378,83.4724540902,-8706.4,2.02913e-08,599,-56.9317722605,64.5542989025,-56.9317722605,nan,50000,1,4.90731,9.48415e-12,-56.9317722605,6.06571836867
-56.5584,21.7306,3.12932e-12,42.6261833164,9.25926e-06,100,97.8622,1.91546,nan,0.4,0.000159558,83.3333333333,-9782.59,1.03269e-10,600,-57.0788923491,42.6261833164,-57.0788923491,nan,50000,1,1.26104,2.29772e-17,-57.0788923491,6.28215161363
-50.5947,16840.7,4.26201e-09,63.8145457688,9.10747e-06,100,273.284,150414.0,nan,0.4,0.00735253,81.9672131148,-8150.82,2.86711e-08,610,-56.168514571,63.8145457688,-56.168514571,nan,50000,1,20.8603,1.86077e-15,-56.168514571,1.7621120867
-55.5709,27.6933,,51.4708272072,9.25926e-06,100,147.721,3.84141,nan,0.4,0.000189314,83.3333333333,-9648.29,1.79518e-10,600,-57.15435088,51.4708272072,-57.15435088,nan,50000,1,1.35446,,-57.15435088,3.74412553007
-55.0618,46.426,3.84623e-05,55.6700859455,9.2285e-06,100,202.99,3.40141,nan,0.4,0.000333587,83.0564784053,-9552.07,1.75612e-10,602,-56.7077814805,55.6700859455,-56.7077814805,nan,50000,1,1.28435,2.76365e-10,-56.7077814805,4.6743251588
-55.9446,44.9994,4.08642e-05,43.354183195,9.4162e-06,100,163.483,5.6435,nan,0.4,0.000296873,84.7457627119,-9683.43,2.45628e-10,590,-57.5508587201,43.354183195,-57.5508587201,nan,50000,1,1.42728,2.69593e-10,-57.5508587201,4.25377817356
-53.9011,495.832,3.57574e-05,68.2532977345,9.29023e-06,100,313.398,66.34,nan,0.4,0.00233937,83.6120401338,-9122.43,1.47674e-09,598,-57.1184288996,68.2532977345,-57.1184288996,nan,50000,1,1.96907,1.68706e-10,-57.1184288996,6.12147375877
-53.8963,1293.07,6.35748e-07,56.2189393946,9.30579e-06,100,288.966,308.982,nan,0.4,0.00476389,83.7520938023,-9126.88,4.19388e-09,597,-57.3358568713,56.2189393946,-57.3358568713,nan,50000,1,2.52588,2.34221e-12,-57.3358568713,8.72228141785
-40.6515,9.76111e+11,,99.2421598013,9.24385e-06,100,127.681,8.86661e+19,nan,0.4,0.087549,83.1946755408,-6658.74,7.13283e-07,601,-56.8038752307,99.2421598013,-56.8038752307,nan,50000,1,1.03063e+08,,-56.8038752307,9.93220313715
-54.8165,36.3852,0.000405387,54.3578947333,9.27472e-06,100,143.843,10.4303,nan,0.4,0.000209092,83.4724540902,-9470.87,3.44445e-10,599,-56.9337024167,54.3578947333,-56.9337024167,nan,50000,1,1.61395,2.3296e-09,-56.9337024167,3.93466494457
-46.6586,7.31428e+21,,90.426622651,9.4162e-06,100,166.438,inf,nan,0.4,0.1,84.7457627119,-7018.83,9.4154e-07,590,-57.7616521002,90.426622651,-57.7616521002,nan,50000,1,6.88727e+17,,-57.7616521002,10.0000021746
-36.7985,2.69473e+13,6.60988e-37,86.9041815046,8.80436e-06,100,94.2442,6.40489e+22,nan,0.4,0.0955827,79.2393026941,-6134.65,8.05825e-07,631,-54.3135568927,86.9041815046,-54.3135568927,nan,50000,1,2.48218e+09,,-54.3135568927,9.98110637305
-56.1172,68.6703,0.000140452,58.7150498344,9.40026e-06,100,417.691,2.20022,nan,0.4,0.000547291,84.6023688663,-9828.07,1.39754e-10,591,-57.8838595859,58.7150498344,-57.8838595859,nan,50000,1,1.17948,1.11938e-09,-57.8838595859,5.8459746571
-56.9686,21.535,5.74086e-07,42.4742208437,9.25926e-06,100,121.134,1.83778,nan,0.4,0.000162447,83.3333333333,-9753.62,1.04574e-10,600,-57.0362194341,42.4742208437,-57.0362194341,nan,50000,1,1.22747,4.33055e-12,-57.0362194341,5.55854819403
-54.7819,240.256,0.000264042,45.0731408821,9.10747e-06,100,283.448,20.5387,nan,0.4,0.00144849,81.9672131148,-9354.14,7.46548e-10,610,-56.3289312411,45.0731408821,-56.3289312411,nan,50000,1,1.51062,1.5919e-09,-56.3289312411,4.54274304277
-54.0541,26.125,8.68124e-05,47.9181052991,8.91742e-06,100,141.098,3.51366,nan,0.4,0.000180221,80.2568218299,-9345.97,1.67208e-10,623,-55.3351104552,47.9181052991,-55.3351104552,nan,50000,1,1.29268,5.98868e-10,-55.3351104552,5.67612527206
-56.3512,53.9394,0.000104848,60.8906467856,9.57854e-06,100,221.879,3.39273,nan,0.4,0.000379616,86.2068965517,-9877.46,1.68045e-10,580,-58.4120438653,60.8906467856,-58.4120438653,nan,50000,1,1.36101,7.37904e-10,-58.4120438653,6.04321232371
-54.0405,92.401,4.37073e-05,59.8600669984,9.10747e-06,100,394.847,5.44189,nan,0.4,0.000632913,81.9672131148,-9390.33,2.55319e-10,610,-56.3150321091,59.8600669984,-56.3150321091,nan,50000,1,1.32963,2.99379e-10,-56.3150321091,3.74765815906
-54.6597,44.2035,1.07935e-05,67.5670956912,9.27472e-06,100,188.352,4.1595,nan,0.4,0.000303045,83.4724540902,-9544.17,1.95498e-10,599,-56.9338143582,67.5670956912,-56.9338143582,nan,50000,1,1.35285,7.39965e-11,-56.9338143582,4.71595359435
-55.7777,216.402,0.000260749,49.1707454928,9.43218e-06,100,273.625,18.8853,nan,0.4,0.00123072,84.8896434635,-9583.31,6.10836e-10,589,-57.9942769656,49.1707454928,-57.9942769656,nan,50000,1,1.65849,1.48294e-09,-57.9942769656,4.40499884561
-42.9354,7.85419e+15,,72.423817959,9.07771e-06,100,85.5604,5.74201e+27,nan,0.4,0.0815497,81.6993464052,-6752.69,6.19022e-07,612,-56.0210293204,72.423817959,-56.0210293204,nan,50000,1,8.74289e+11,,-56.0210293204,9.75126113523
-54.1798,388.955,1.11034e-05,68.4648813069,9.4162e-06,100,307.277,52.4622,nan,0.4,0.00195895,84.7457627119,-9235.34,1.33075e-09,590,-57.7925885882,68.4648813069,-57.7925885882,nan,50000,1,1.86961,5.59217e-11,-57.7925885882,3.9301251343
-53.1755,2096.13,8.47548e-07,63.6853796119,9.29023e-06,100,284.776,2992.57,nan,0.4,0.00362143,83.6120401338,-8626.4,8.93237e-09,598,-57.5718141848,63.6853796119,-57.5718141848,nan,50000,1,5.37731,1.46428e-12,-57.5718141848,1.6603364429
-46.6754,3.12132e+10,1.24679e-26,64.3926051736,8.94614e-06,100,242.866,8.71523e+16,nan,0.4,0.0999942,80.5152979066,-7479.87,8.94438e-07,621,-55.3981932237,64.3926051736,-55.3981932237,nan,50000,1,2.79254e+06,3.99421e-38,-55.3981932237,10.0000003792
-52.9668,100.086,4.7793e-07,65.3409361764,9.10747e-06,100,216.251,34.0854,nan,0.4,0.000481417,81.9672131148,-9036.57,7.88622e-10,610,-56.0630297415,65.3409361764,-56.0630297415,nan,50000,1,1.89342,2.29887e-12,-56.0630297415,2.48173386753
-56.2915,18.1538,7.31659e-05,53.9880516446,9.25926e-06,100,116.662,2.09057,nan,0.4,0.000131309,83.3333333333,-9703.21,1.09375e-10,600,-56.8997522827,53.9880516446,-56.8997522827,nan,50000,1,1.28012,5.29219e-10,-56.8997522827,7.81492236468
-47.5047,2.92471e+07,3.90675e-15,64.5337325394,8.97505e-06,100,152.939,1.66297e+11,nan,0.4,0.0220835,80.7754442649,-7019.97,9.48099e-08,619,-55.5955384758,64.5337325394,-55.5955384758,nan,50000,1,11886.5,2.94985e-24,-55.5955384758,4.61274102344
-53.1312,336.194,4.71185e-05,59.4618940624,9.27472e-06,100,149.265,102.7,nan,0.4,0.00123286,83.4724540902,-9065.27,1.38106e-09,599,-56.7811080391,59.4618940624,-56.7811080391,nan,50000,1,2.52917,1.72788e-10,-56.7811080391,10.5656460604
-56.1601,23.838,,57.4421808939,9.24385e-06,100,146.363,3.24484,nan,0.4,0.000165075,83.1946755408,-9655.26,1.55603e-10,601,-57.1273185517,57.4421808939,-57.1273185517,nan,50000,1,1.33488,,-57.1273185517,7.98752096356
-58.0209,12.8093,2.1312e-13,47.6167145071,9.4162e-06,100,84.0419,1.10112,nan,0.4,0.000102752,84.7457627119,-9956.77,7.08537e-11,590,-57.8662296508,47.6167145071,-57.8662296508,nan,50000,1,1.17385,1.70957e-18,-57.8662296508,8.25551517389
-41.5492,1.13098e+15,,80.9014825801,8.97505e-06,100,108.113,1.14791e+26,nan,0.4,0.0998262,80.7754442649,-6605.07,8.94316e-07,619,-55.1933353791,80.9014825801,-55.1933353791,nan,50000,1,1.01682e+11,,-55.1933353791,9.99999034681
-56.6841,28.3394,1.62259e-05,56.0076557397,9.4162e-06,100,143.631,3.86502,nan,0.4,0.000196936,84.7457627119,-9773.54,1.86646e-10,590,-58.0670550947,56.0076557397,-58.0670550947,nan,50000,1,1.35501,1.12757e-10,-58.0670550947,5.91741661531
-46.1358,9.14476e+09,8.59207e-16,74.3016813052,9.25926e-06,100,182.672,7.74285e+15,nan,0.4,0.0988465,83.3333333333,-7369.14,9.04645e-07,600,-56.9903574534,74.3016813052,-56.9903574534,nan,50000,1,856618.0,9.28724e-27,-56.9903574534,9.99961588852
-30.4553,1.39213e+14,,81.5673675485,8.98957e-06,100,90.6839,3.58519e+24,nan,0.4,0.037185,80.9061488673,-5650.08,2.55793e-07,618,-55.2791374807,81.5673675485,-55.2791374807,nan,50000,1,3.36551e+10,,-55.2791374807,4.85793164515
-55.767,40.2747,0.000130311,47.0726987257,9.40026e-06,100,210.805,4.80329,nan,0.4,0.0002775,84.6023688663,-9703.24,2.28033e-10,591,-57.7230667083,47.0726987257,-57.7230667083,nan,50000,1,1.3643,8.97864e-10,-57.7230667083,3.66588986002
-75.0656,2.93226,0.0027214,2001.31842951,9.92063e-06,100,453.433,0.0665552,nan,0.4,2.89459e-05,89.2857142857,-10505.9,6.48558e-12,560,-61.9879585855,2001.31842951,-61.9879585855,nan,50000,1,1.00498,2.68643e-08,-61.9879585855,4.23184307641
-54.8681,41.9143,1.0349e-11,58.9204325646,9.24385e-06,100,257.655,6.05703,nan,0.4,0.000276499,83.1946755408,-9493.34,2.63587e-10,601,-56.9136870741,58.9204325646,-56.9136870741,nan,50000,1,1.40127,6.82698e-17,-56.9136870741,4.33309608937
-62.076,7.11836,0.00393363,396.4206418,9.25926e-06,100,243.596,0.34806,nan,0.4,6.16039e-05,83.3333333333,-9790.33,2.60682e-11,600,-57.4502080056,396.4206418,-57.4502080056,nan,50000,1,1.06991,3.40425e-08,-57.4502080056,5.06406214039
-49.4337,1.02149e+09,4.84037e-17,70.7229603283,9.24385e-06,100,211.758,9.79929e+13,nan,0.4,0.0871353,83.1946755408,-7614.2,7.13038e-07,601,-56.937959066,70.7229603283,-56.937959066,nan,50000,1,108366.0,4.12893e-27,-56.937959066,9.84192662341
-56.2918,59.6013,3.94294e-28,73.4405361642,9.54563e-06,100,276.634,2.71288,nan,0.4,0.000445524,85.910652921,-9801.2,1.51587e-10,582,-58.3809297242,73.4405361642,-58.3809297242,nan,50000,1,1.27699,2.94738e-33,-58.3809297242,7.80250518791
-47.8224,2.78542e+21,,73.7670924383,9.09256e-06,100,205.732,inf,nan,0.4,0.0994834,81.8330605565,-7397.99,8.99837e-07,611,-56.1571436056,73.7670924383,-56.1571436056,nan,50000,1,2.54581e+17,,-56.1571436056,9.99972806257
-56.1484,53.5621,,38.2017523378,9.27472e-06,100,216.11,3.54151,nan,0.4,0.000365131,83.4724540902,-9732.31,1.64578e-10,599,-57.2526361786,38.2017523378,-57.2526361786,nan,50000,1,1.36053,,-57.2526361786,11.4024241092
nan,nan,nan,95.7781114797,nan,100,nan,nan,nan,0.4,nan,82.1018062397,nan,nan,609,-56.1108844491,95.7781114797,-56.1108844491,nan,50000,1,nan,nan,-56.1108844491,nan
nan,nan,nan,nan,nan,100,nan,nan,nan,0.4,nan,500.0,nan,nan,100,nan,nan,nan,nan,50000,1,nan,nan,nan,nan
nan,nan,nan,nan,nan,100,nan,nan,nan,0.4,nan,500.0,nan,nan,100,nan,nan,nan,nan,50000,1,nan,nan,nan,nan
nan,nan,nan,nan,nan,100,nan,nan,nan,0.4,nan,500.0,nan,nan,100,nan,nan,nan,nan,50000,1,nan,nan,nan,nan
nan,nan,nan,nan,nan,100,nan,nan,nan,0.4,nan,500.0,nan,nan,100,nan,nan,nan,nan,50000,1,nan,nan,nan,nan
