Delta,VarVanillaIw,eRenyi2,ESSRenyi,IterType,MinVanillaIw,AvgDiscRet,VanillaAvgRet,VarRet,BatchSize,VarNormIw,VarDiscRet,Bound,J,AvgEpLen,MaxVanillaIw,MinNormIw,EpsThisIter,AvgRet,VarJ,AvgNormIw,AvgVanillaIw,MaxNormIw,ESSClassic
0.4,,1.0,200.0,2,1.0,-71.9105229594,-71.9105229594,2579.84488695,200,3.50449e-18,2579.84488695,-122.997,-71.9105,102.12,1.0,0.01,100,-71.9105229594,50.5376,0.01,1.0,0.01,100.0
0.4,0.0215141,1.02774,194.601905211,1,0.432627,-93.2611581457,-93.2611581457,9338.26765399,200,5.30597e-07,9338.26765399,-118.112,-81.4887,126.7,1.43977,0.00214849,100,-93.2611581457,75.4542,0.005,1.00681,0.00715013,195.863829934
0.4,,1.0,200.0,2,1.0,-83.1108472523,-83.1108472523,6064.39254039,200,3.50449e-18,6064.39254039,-134.2,-83.1108,115.41,1.0,0.01,100,-83.1108472523,77.4839,0.01,1.0,0.01,100.0
0.4,0.0856797,1.09112,183.297354257,1,0.351215,-83.3280962108,-83.3280962108,6074.61012346,200,2.15111e-06,6074.61012346,-117.965,-80.2296,115.45,1.6656,0.00175981,100,-83.3280962108,68.1039,0.005,0.997878,0.00834571,184.22751498
0.4,,1.0,200.0,2,1.0,-86.4638531651,-86.4638531651,7172.75673652,200,3.50449e-18,7172.75673652,-137.553,-86.4639,119.66,1.0,0.01,100,-86.4638531651,84.2676,0.01,1.0,0.01,100.0
0.4,0.0536811,1.05531,189.516935154,1,0.241031,-80.3168172871,-80.3168172871,4897.27161076,200,1.31847e-06,4897.27161076,-118.47,-81.3588,112.71,1.43563,0.00119453,100,-80.3168172871,71.8438,0.005,1.00889,0.00711491,190.028245663
0.4,,1.0,200.0,2,1.0,-63.938146895,-63.938146895,106.665413872,200,3.50449e-18,106.665413872,-76.899,-63.9381,93.11,1.0,0.01,100,-63.938146895,10.2761,0.01,1.0,0.01,100.0
0.4,0.0090561,1.01154,197.717643937,1,0.646264,-84.0142620178,-84.0142620178,6080.97512792,200,2.29382e-07,6080.97512792,-109.852,-73.5156,116.24,1.5512,0.00325251,100,-84.0142620178,53.8076,0.005,0.993485,0.00780684,198.190651051
0.4,,1.0,200.0,2,1.0,-74.9314096434,-74.9314096434,3795.33570183,200,3.50449e-18,3795.33570183,-126.021,-74.9314,104.82,1.0,0.01,100,-74.9314096434,61.2975,0.01,1.0,0.01,100.0
0.4,0.014229,1.01272,197.487676454,1,0.697606,-77.8081968233,-77.8081968233,4944.1037602,200,3.57312e-07,4944.1037602,-112.261,-75.9066,108.21,1.33743,0.0034958,100,-77.8081968233,64.6317,0.005,0.997776,0.00670207,197.195642249
0.4,,1.0,200.0,2,1.0,-72.9866773294,-72.9866773294,2569.66479254,200,3.50449e-18,2569.66479254,-124.076,-72.9867,104.14,1.0,0.01,100,-72.9866773294,50.4378,0.01,1.0,0.01,100.0
0.4,0.0301739,1.02186,195.721138591,1,0.521958,-78.0129802844,-78.0129802844,4929.93520788,200,7.42382e-07,4929.93520788,-111.304,-74.7853,108.96,1.90573,0.00258901,100,-78.0129802844,57.2355,0.005,1.00803,0.00945278,194.260205231
0.4,,1.0,200.0,2,1.0,-86.6897509766,-86.6897509766,7147.17935492,200,3.50449e-18,7147.17935492,-137.779,-86.6898,119.59,1.0,0.01,100,-86.6897509766,84.1172,0.01,1.0,0.01,100.0
0.4,0.171804,1.18347,168.994122702,1,0.0145485,-80.7671770027,-80.7671770027,6098.02371475,200,4.42038e-06,6098.02371475,-117.778,-78.4774,111.98,2.01928,7.37956e-05,100,-80.7671770027,65.9055,0.005,0.985729,0.0102426,170.077945501
0.4,,1.0,200.0,2,1.0,-78.1850653346,-78.1850653346,4939.526225,200,3.50449e-18,4939.526225,-129.274,-78.1851,109.55,1.0,0.01,100,-78.1850653346,69.9295,0.01,1.0,0.01,100.0
0.4,0.121898,1.13114,176.813537944,1,0.10095,-87.6057217918,-87.6057217918,7169.5079408,200,2.81988e-06,7169.5079408,-116.43,-78.0088,120.29,1.54281,0.000485537,100,-87.6057217918,63.3606,0.005,1.03957,0.00742045,179.81865616
0.4,,1.0,200.0,2,1.0,-71.9007124493,-71.9007124493,2575.14274629,200,3.50449e-18,2575.14274629,-122.99,-71.9007,102.37,1.0,0.01,100,-71.9007124493,50.4915,0.01,1.0,0.01,100.0
0.4,0.0342423,1.03518,193.20309729,1,0.517224,-74.0382702348,-74.0382702348,2569.25546609,200,8.71218e-07,2569.25546609,-108.506,-71.7502,104.97,1.59515,0.00260892,100,-74.0382702348,42.7308,0.005,0.99126,0.00804607,193.297492015
0.4,,1.0,200.0,2,1.0,-96.4648549855,-96.4648549855,10383.6680008,200,3.50449e-18,10383.6680008,-147.554,-96.4649,130.74,1.0,0.01,100,-96.4648549855,101.39,0.01,1.0,0.01,100.0
0.4,0.0418058,1.04555,191.286143033,1,0.851686,-86.8442081738,-86.8442081738,7137.71142509,200,1.04882e-06,7137.71142509,-126.716,-89.777,119.75,2.554,0.00426592,100,-86.8442081738,89.5463,0.005,0.998244,0.0127925,191.985851664
0.4,,1.0,200.0,2,1.0,-82.8401036236,-82.8401036236,6086.61903428,200,3.50449e-18,6086.61903428,-133.933,-82.8401,114.66,1.0,0.01,100,-82.8401036236,77.6257,0.01,1.0,0.01,100.0
0.4,0.0458081,1.03725,192.817272675,1,0.820389,-70.2312188789,-70.2312188789,2590.12823883,200,1.09587e-06,2590.12823883,-111.894,-75.0992,99.64,2.27733,0.00401263,100,-70.2312188789,61.4258,0.005,1.02226,0.0111387,191.641413519
0.4,,1.0,200.0,2,1.0,-86.9400750369,-86.9400750369,7151.47112094,200,3.50449e-18,7151.47112094,-138.032,-86.9401,119.61,1.0,0.01,100,-86.9400750369,84.1425,0.01,1.0,0.01,100.0
0.4,0.101278,1.09181,183.182257503,1,0.204192,-84.6387486821,-84.6387486821,7235.57622378,200,2.59568e-06,7235.57622378,-120.433,-82.6839,116.72,1.75527,0.00103373,100,-84.6387486821,76.111,0.005,0.987647,0.00888613,181.273105406
0.4,,1.0,200.0,2,1.0,-77.5043198287,-77.5043198287,4966.36211379,200,3.50449e-18,4966.36211379,-128.594,-77.5043,108.31,1.0,0.01,100,-77.5043198287,70.1192,0.01,1.0,0.01,100.0
0.4,0.185883,1.19426,167.468054759,1,0.0524412,-88.6149729951,-88.6149729951,7112.57393162,200,4.84576e-06,7112.57393162,-116.719,-77.2406,121.84,2.3108,0.000267753,100,-88.6149729951,60.8443,0.005,0.979284,0.0117984,167.664062492
0.4,,1.0,200.0,2,1.0,-67.6167692071,-67.6167692071,1362.85024786,200,3.50449e-18,1362.85024786,-118.705,-67.6168,96.8,1.0,0.01,100,-67.6167692071,36.7318,0.01,1.0,0.01,100.0
0.4,0.0273495,1.02652,194.832437203,1,0.398973,-67.9077098362,-67.9077098362,1366.23586135,200,7.00283e-07,1366.23586135,-103.226,-66.6253,97.65,1.32772,0.00201886,100,-67.9077098362,29.6438,0.005,0.988115,0.00671843,194.57693754
0.4,,1.0,200.0,2,1.0,-88.9293536849,-88.9293536849,8329.45063057,200,3.50449e-18,8329.45063057,-140.018,-88.9294,121.57,1.0,0.01,100,-88.9293536849,90.8083,0.01,1.0,0.01,100.0
0.4,0.203772,1.21374,164.780536405,1,0.0226743,-91.7019844936,-91.7019844936,9454.69879121,200,4.759e-06,9454.69879121,-123.054,-83.2552,124.07,1.5835,0.000109577,100,-91.7019844936,83.2421,0.005,1.03463,0.00765252,168.15088306
0.4,,1.0,200.0,2,1.0,-78.2070307232,-78.2070307232,4959.07976463,200,3.50449e-18,4959.07976463,-129.293,-78.207,108.94,1.0,0.01,100,-78.2070307232,70.0677,0.01,1.0,0.01,100.0
0.4,0.127343,1.10945,180.269040854,1,0.0820503,-75.0003960611,-75.0003960611,3784.86662559,200,3.09317e-06,3784.86662559,-109.379,-71.3275,105.07,1.70297,0.000404384,100,-75.0003960611,48.0086,0.005,1.01451,0.00839308,178.077273679
0.4,,1.0,200.0,2,1.0,-71.6804490854,-71.6804490854,2559.31655698,200,3.50449e-18,2559.31655698,-122.77,-71.6805,101.98,1.0,0.01,100,-71.6804490854,50.3361,0.01,1.0,0.01,100.0
0.4,0.0273157,1.02625,194.883630056,1,0.215507,-76.3132979405,-76.3132979405,3772.63777841,200,6.81849e-07,3772.63777841,-109.767,-73.1703,107.38,1.18484,0.00107671,100,-76.3132979405,51.5662,0.005,1.00077,0.00591967,194.715789154
0.4,,1.0,200.0,2,1.0,-82.9054137623,-82.9054137623,6076.58909931,200,3.50449e-18,6076.58909931,-133.994,-82.9054,114.75,1.0,0.01,100,-82.9054137623,77.5617,0.01,1.0,0.01,100.0
0.4,0.154078,1.12478,177.812031881,1,0.0345739,-87.5440602024,-87.5440602024,7165.14637995,200,4.05511e-06,7165.14637995,-118.468,-80.155,120.47,1.50466,0.000177369,100,-87.5440602024,72.6643,0.005,0.97463,0.00771911,172.206946805
0.4,,1.0,200.0,2,1.0,-78.6563179539,-78.6563179539,4924.50051537,200,3.50449e-18,4924.50051537,-129.745,-78.6563,109.9,1.0,0.01,100,-78.6563179539,69.823,0.01,1.0,0.01,100.0
0.4,0.125978,1.12594,177.629364063,1,0.11406,-75.2401435445,-75.2401435445,3783.59677969,200,2.83086e-06,3783.59677969,-110.36,-72.0273,105.72,1.57423,0.000540686,100,-75.2401435445,47.2166,0.005,1.05477,0.00746242,179.748127775
0.4,,1.0,200.0,2,1.0,-106.860403654,-106.860403654,12131.9628297,200,3.50449e-18,12131.9628297,-157.952,-106.86,143.36,1.0,0.01,100,-106.860403654,109.593,0.01,1.0,0.01,100.0
0.4,0.0743512,1.09022,183.448474189,1,0.414335,-80.6824723957,-80.6824723957,4933.33292488,200,1.71918e-06,4933.33292488,-127.995,-90.2733,112.22,2.54761,0.00199236,100,-80.6824723957,83.3134,0.005,1.03981,0.0122504,187.191706046
0.4,,1.0,200.0,2,1.0,-91.556596189,-91.556596189,9412.08651882,200,3.50449e-18,9412.08651882,-142.646,-91.5566,124.78,1.0,0.01,100,-91.556596189,96.5296,0.01,1.0,0.01,100.0
0.4,0.101396,1.09873,182.028110108,1,0.0554054,-78.9471334843,-78.9471334843,4916.89902112,200,2.48694e-06,4916.89902112,-118.813,-80.9466,110.69,1.62282,0.000274394,100,-78.9471334843,75.9489,0.005,1.0096,0.008037,181.986802697
0.4,,1.0,200.0,2,1.0,-81.8700516768,-81.8700516768,6088.48168971,200,3.50449e-18,6088.48168971,-132.958,-81.87,113.47,1.0,0.01,100,-81.8700516768,77.6376,0.01,1.0,0.01,100.0
0.4,0.0393335,1.03804,192.670285978,1,0.330997,-74.7584543455,-74.7584543455,3780.53363576,200,9.77421e-07,3780.53363576,-113.845,-77.039,105.48,1.24835,0.00165,100,-74.7584543455,66.7607,0.005,1.00302,0.00622293,192.511112588
0.4,,1.0,200.0,2,1.0,-79.8542430806,-79.8542430806,4913.5791706,200,3.50449e-18,4913.5791706,-130.943,-79.8542,111.5,1.0,0.01,100,-79.8542430806,69.7456,0.01,1.0,0.01,100.0
0.4,0.118134,1.11075,180.058119699,1,0.0374353,-76.3706046145,-76.3706046145,3773.1832995,200,3.08522e-06,3773.1832995,-111.171,-73.0976,106.47,1.58181,0.00019131,100,-76.3706046145,49.8365,0.005,0.978395,0.00808367,178.127345851
0.4,,1.0,200.0,2,1.0,-70.7267008428,-70.7267008428,2575.88384185,200,3.50449e-18,2575.88384185,-121.816,-70.7267,100.24,1.0,0.01,100,-70.7267008428,50.4988,0.01,1.0,0.01,100.0
0.4,0.0489243,1.04494,191.398724831,1,0.338733,-89.1370431779,-89.1370431779,8307.69922774,200,1.23257e-06,8307.69922774,-115.004,-78.0761,121.86,1.64463,0.00170021,100,-89.1370431779,68.321,0.005,0.996153,0.00825492,190.647537695
0.4,,1.0,200.0,2,1.0,-90.3559550104,-90.3559550104,8242.528939,200,3.50449e-18,8242.528939,-141.445,-90.3559,123.37,1.0,0.01,100,-90.3559550104,90.3333,0.01,1.0,0.01,100.0
0.4,0.106584,1.06697,187.446864018,1,0.731071,-83.1896913055,-83.1896913055,6085.95356992,200,2.59136e-06,6085.95356992,-121.722,-84.4058,115.0,4.25176,0.00360476,100,-83.1896913055,75.7276,0.005,1.01403,0.0209645,181.301299873
0.4,,1.0,200.0,2,1.0,-81.7404204257,-81.7404204257,6103.21479494,200,3.50449e-18,6103.21479494,-132.829,-81.7404,113.13,1.0,0.01,100,-81.7404204257,77.7315,0.01,1.0,0.01,100.0
0.4,0.0324042,1.02323,195.459461878,1,0.848091,-81.1322247674,-81.1322247674,4930.79063779,200,7.98603e-07,4930.79063779,-117.128,-80.5852,113.5,2.16361,0.00421025,100,-81.1322247674,70.0816,0.005,1.00718,0.010741,193.838955841
0.4,,1.0,200.0,2,1.0,-83.8631007461,-83.8631007461,6054.35409678,200,3.50449e-18,6054.35409678,-134.952,-83.8631,116.04,1.0,0.01,100,-83.8631007461,77.4197,0.01,1.0,0.01,100.0
0.4,0.041229,1.04418,191.537347989,1,0.408876,-71.5634967482,-71.5634967482,2562.88598635,200,1.04874e-06,2562.88598635,-113.253,-76.3378,101.58,1.63108,0.00206217,100,-71.5634967482,60.5996,0.005,0.991372,0.00822639,191.98657561
0.4,,1.0,200.0,2,1.0,-84.9408516285,-84.9408516285,7220.01525158,200,3.50449e-18,7220.01525158,-136.029,-84.9409,117.07,1.0,0.01,100,-84.9408516285,84.5447,0.01,1.0,0.01,100.0
0.4,0.0456663,1.04931,190.601275264,1,0.815513,-82.4218888108,-82.4218888108,6076.66596721,200,1.14064e-06,6076.66596721,-118.677,-81.6713,114.51,1.98449,0.00407574,100,-82.4218888108,72.8134,0.005,1.00045,0.00991802,191.314789535
0.4,,1.0,200.0,2,1.0,-79.3585335402,-79.3585335402,4965.86678477,200,3.50449e-18,4965.86678477,-130.452,-79.3585,110.71,1.0,0.01,100,-79.3585335402,70.1157,0.01,1.0,0.01,100.0
0.4,0.0462725,1.05792,189.050939766,1,0.343726,-72.1225355986,-72.1225355986,2597.5197275,200,1.14723e-06,2597.5197275,-110.938,-73.7784,102.54,1.55403,0.0017115,100,-72.1225355986,51.7485,0.005,1.00417,0.00773791,191.266815172
0.4,,1.0,200.0,2,1.0,-83.3594461754,-83.3594461754,6021.66515008,200,3.50449e-18,6021.66515008,-134.449,-83.3594,115.49,1.0,0.01,100,-83.3594461754,77.2104,0.01,1.0,0.01,100.0
0.4,0.0747913,1.06638,187.550190298,1,0.354128,-71.9390355052,-71.9390355052,2617.77748117,200,1.75103e-06,2617.77748117,-112.665,-75.3597,101.56,1.68811,0.00171349,100,-71.9390355052,55.2782,0.005,1.03335,0.00816812,186.969886458
0.4,,1.0,200.0,2,1.0,-73.1291066755,-73.1291066755,2569.15731672,200,3.50449e-18,2569.15731672,-124.211,-73.1291,103.97,1.0,0.01,100,-73.1291066755,50.4328,0.01,1.0,0.01,100.0
0.4,0.0359791,1.04296,191.762206495,1,0.377037,-70.5618241024,-70.5618241024,2593.54119555,200,8.45213e-07,2593.54119555,-107.224,-70.3314,100.03,1.35122,0.00182744,100,-70.5618241024,40.111,0.005,1.0316,0.00654915,193.491005538
0.4,,1.0,200.0,2,1.0,-80.1461164004,-80.1461164004,4943.72065103,200,3.50449e-18,4943.72065103,-131.235,-80.1461,112.28,1.0,0.01,100,-80.1461164004,69.9592,0.01,1.0,0.01,100.0
0.4,0.0605151,1.08324,184.63120455,1,0.215417,-86.9227813441,-86.9227813441,7201.56291577,200,1.36262e-06,7201.56291577,-118.302,-80.7027,119.2,1.74408,0.0010222,100,-86.9227813441,69.2345,0.005,1.0537,0.008276,189.711587245
0.4,,1.0,200.0,2,1.0,-99.6842715833,-99.6842715833,11398.0089704,200,3.50449e-18,11398.0089704,-150.774,-99.6843,134.27,1.0,0.01,100,-99.6842715833,106.226,0.01,1.0,0.01,100.0
0.4,0.19717,1.17026,170.902286651,1,0.0115817,-78.1507641947,-78.1507641947,4958.70557409,200,5.67002e-06,4958.70557409,-121.248,-82.168,109.0,1.58612,6.21074e-05,100,-78.1507641947,79.4861,0.005,0.932391,0.00850566,163.1764911
0.4,,1.0,200.0,2,1.0,-78.9123807596,-78.9123807596,4963.50000721,200,3.50449e-18,4963.50000721,-130.002,-78.9124,109.38,1.0,0.01,100,-78.9123807596,70.099,0.01,1.0,0.01,100.0
0.4,0.00235679,1.0025,199.500428914,1,0.790877,-74.8435747358,-74.8435747358,2564.17338942,200,5.9091e-08,2564.17338942,-112.969,-76.7988,106.42,1.0499,0.00396012,100,-74.8435747358,60.7258,0.005,0.998551,0.00525713,199.53068423
0.4,,1.0,200.0,2,1.0,-73.5986517939,-73.5986517939,2559.00736908,200,3.50449e-18,2559.00736908,-124.687,-73.5986,104.71,1.0,0.01,100,-73.5986517939,50.3331,0.01,1.0,0.01,100.0
0.4,0.00256533,1.00324,199.353573732,1,0.952536,-69.3415062694,-69.3415062694,1361.31483984,200,6.42354e-08,1361.31483984,-107.533,-71.3493,98.94,1.22199,0.00476647,100,-69.3415062694,42.9052,0.005,0.999205,0.0061148,199.489974948
0.4,,1.0,200.0,2,1.0,-74.7092713295,-74.7092713295,3785.31884443,200,3.50449e-18,3785.31884443,-125.799,-74.7093,105.11,1.0,0.01,100,-74.7092713295,61.2165,0.01,1.0,0.01,100.0
0.4,0.0481511,1.03205,193.789438594,1,0.795348,-71.9864760537,-71.9864760537,2596.73753431,200,1.10201e-06,2596.73753431,-108.931,-72.2313,101.93,2.30825,0.00380494,100,-71.9864760537,51.1108,0.005,1.04515,0.0110427,191.596523995
0.4,,1.0,200.0,2,1.0,-82.3315135914,-82.3315135914,6096.76348733,200,3.50449e-18,6096.76348733,-133.42,-82.3315,113.72,1.0,0.01,100,-82.3315135914,77.6904,0.01,1.0,0.01,100.0
