VarVanillaIw,AvgVanillaIw,eRenyi2,VanillaAvgRet,AvgNormIw,BatchSize,VarJ,EpsThisIter,VarDiscRet,MaxNormIw,MaxVanillaIw,ESSClassic,VarNormIw,MinNormIw,MinVanillaIw,AvgEpLen,AvgRet,Bound,VarRet,AvgDiscRet,J,IterType,ESSRenyi
,1.0,1.0,93.73466624523584,0.0049999994,500,3.193763,100,9.53556001832338,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.73466624523584,87.849,9.53556001832338,93.73466624523584,93.80177,2,500.0
,1.0,1.0,94.44081828102298,0.0033333336,500,3.0117095,100,6.604730478438677,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.44081828102298,89.07944,6.604730478438677,94.44081828102298,94.01479,2,500.0
,1.0,1.0,94.12752603166278,0.0024999997,500,3.0587175,100,10.305346167429303,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.12752603166278,89.76883,10.305346167429303,94.12752603166278,94.04297,2,500.0
,1.0,1.0,94.22561628868904,0.0020000003,500,3.0263577,100,8.428787834810434,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.22561628868904,90.25659,8.428787834810434,94.22561628868904,94.0795,1,500.0
,1.0,1.0,93.88114194428604,0.009999998,500,2.6128452,100,6.895919730943689,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.88114194428604,85.51236,6.895919730943689,93.88114194428604,93.88114,2,500.0
,1.0,1.0,94.31656737496024,0.0049999994,500,2.7250686,100,8.010343312082293,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.31656737496024,88.066765,8.010343312082293,94.31656737496024,94.09885,2,500.0
,1.0,1.0,93.69274353882618,0.0033333336,500,2.8332045,100,9.211307847918512,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.69274353882618,89.03831,9.211307847918512,93.69274353882618,93.963486,2,500.0
,1.0,1.0,93.54101354045791,0.0024999997,500,2.8347476,100,8.008256280257124,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.54101354045791,89.59254,8.008256280257124,93.54101354045791,93.857864,2,500.0
,1.0,1.0,93.63079660795,0.0020000003,500,2.8354678,100,8.095921656414694,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.63079660795,89.99743,8.095921656414694,93.63079660795,93.812454,1,500.0
,1.0,1.0,94.26496414032127,0.009999998,500,2.6375935,100,7.027169490987862,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.26496414032127,85.907936,7.027169490987862,94.26496414032127,94.26497,2,500.0
,1.0,1.0,93.81594229007307,0.0049999994,500,2.8519454,100,9.3025013264305,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.81594229007307,88.03393,9.3025013264305,93.81594229007307,94.04045,2,500.0
,1.0,1.0,93.46653064117221,0.0033333336,500,3.1340415,100,13.110980172178692,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.46653064117221,88.94484,13.110980172178692,93.46653064117221,93.849144,2,500.0
,1.0,1.0,93.49616856187359,0.0024999997,500,3.0870318,100,8.645424134042397,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.49616856187359,89.51365,8.645424134042397,93.49616856187359,93.7609,2,500.0
,1.0,1.0,93.43118730156101,0.0020000003,500,3.0587788,100,8.661216031171646,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.43118730156101,89.8961,8.661216031171646,93.43118730156101,93.69496,1,500.0
,1.0,1.0,93.1710626124283,0.009999998,500,3.106011,100,9.744754155191037,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.1710626124283,84.60501,9.744754155191037,93.1710626124283,93.17106,2,500.0
,1.0,1.0,94.31985904676777,0.0049999994,500,3.0492356,100,8.372223518312458,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.31985904676777,87.68835,8.372223518312458,94.31985904676777,93.74546,2,500.0
,1.0,1.0,94.0405466451414,0.0033333336,500,3.0136378,100,8.679103689005322,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.0405466451414,88.89822,8.679103689005322,94.0405466451414,93.84383,2,500.0
,1.0,1.0,93.28677724166164,0.0024999997,500,3.0605917,100,10.09103185574285,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.28677724166164,89.42153,10.09103185574285,93.28677724166164,93.70456,2,500.0
,1.0,1.0,93.96957837563124,0.0020000003,500,3.020865,100,8.184899390867532,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.96957837563124,89.92672,8.184899390867532,93.96957837563124,93.757576,1,500.0
,1.0,1.0,93.96255399656715,0.009999998,500,2.836667,100,8.127960404590349,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.96255399656715,85.61869,8.127960404590349,93.96255399656715,93.96255,2,500.0
,1.0,1.0,93.80029508706326,0.0049999994,500,2.7551014,100,7.1932555615073825,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.80029508706326,87.89597,7.1932555615073825,93.80029508706326,93.881424,2,500.0
,1.0,1.0,93.47499267988043,0.0033333336,500,2.9531562,100,10.981922015803463,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.47499267988043,88.83857,10.981922015803463,93.47499267988043,93.74594,2,500.0
,1.0,1.0,93.23995028818359,0.0024999997,500,3.0344667,100,10.582355832749908,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.23995028818359,89.36954,10.582355832749908,93.23995028818359,93.619446,2,500.0
,1.0,1.0,93.37769979621804,0.0020000003,500,3.0921407,100,11.03834886530611,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.37769979621804,89.76987,11.03834886530611,93.37769979621804,93.5711,1,500.0
,1.0,1.0,94.06854494168196,0.009999998,500,2.7024944,100,7.377250299330996,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.06854494168196,85.70244,7.377250299330996,94.06854494168196,94.06855,2,500.0
,1.0,1.0,93.0412103919043,0.0049999994,500,3.1837451,100,12.566950394558999,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.0412103919043,87.639145,12.566950394558999,93.0412103919043,93.55488,2,500.0
,1.0,1.0,93.79332318576371,0.0033333336,500,3.0500662,100,7.675094932366703,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.79332318576371,88.804184,7.675094932366703,93.79332318576371,93.63436,2,500.0
,1.0,1.0,92.94796390921802,0.0024999997,500,3.057712,100,9.228627772328913,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,92.94796390921802,89.22437,9.228627772328913,92.94796390921802,93.46275,2,500.0
,1.0,1.0,93.82167193817766,0.0020000003,500,2.9846833,100,7.111321292395618,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.82167193817766,89.74363,7.111321292395618,93.82167193817766,93.53455,1,500.0
,1.0,1.0,94.11710155408055,0.009999998,500,2.9633727,100,8.870281487106423,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.11710155408055,85.606285,8.870281487106423,94.11710155408055,94.117096,2,500.0
,1.0,1.0,93.43025384458063,0.0049999994,500,3.1759717,100,11.26882467728995,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.43025384458063,87.709724,11.26882467728995,93.43025384458063,93.77368,2,500.0
,1.0,1.0,94.25864635099177,0.0033333336,500,3.0554285,100,7.754081925871234,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.25864635099177,88.98414,7.754081925871234,94.25864635099177,93.93534,2,500.0
,1.0,1.0,93.78556033122912,0.0024999997,500,3.1184096,100,10.984002001138732,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.78556033122912,89.61002,10.984002001138732,93.78556033122912,93.89789,2,500.0
,1.0,1.0,94.0948017747621,0.0020000003,500,3.0515127,100,7.706771425739844,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.0948017747621,90.10209,7.706771425739844,94.0948017747621,93.93727,1,500.0
,1.0,1.0,93.72434618017923,0.009999998,500,3.470954,100,12.169214120687972,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.72434618017923,85.12896,12.169214120687972,93.72434618017923,93.72434,2,500.0
,1.0,1.0,94.10642735488554,0.0049999994,500,3.0332158,100,6.343718956394069,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.10642735488554,87.837524,6.343718956394069,94.10642735488554,93.91538,2,500.0
,1.0,1.0,93.31602542946915,0.0033333336,500,3.068817,100,9.709725408782973,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.31602542946915,88.753044,9.709725408782973,93.31602542946915,93.71559,2,500.0
,1.0,1.0,93.48558000125304,0.0024999997,500,3.069582,100,9.491654345066891,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.48558000125304,89.3604,9.491654345066891,93.48558000125304,93.65809,2,500.0
,1.0,1.0,93.81865899303286,0.0020000003,500,3.0502977,100,8.900619179121835,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.81865899303286,89.84623,8.900619179121835,93.81865899303286,93.6902,1,500.0
