EmpiricalD2,ReturnMeanIW,MaxIW,StdIW,Iteration,MeanEntropy,TimestepsSoFar,J_sample_variance,EpThisIter,MaxIWNorm,Weights,MinIWNorm,InitialReturnMean,ESSRenyi,MeanIWNorm,MeanIW,InitialBound,MinIW,ReturnStepMax,InitialReturnMax,ESSClassic,EpLenMean,EpRewMean,EntropyCoefficient,EpisodesSoFar,Bound,TimeElapsed,StdIWNorm,InitialReturnMin,InitialReturnStd,ReturnStepMaxmin
1.594996,0.85929585,3.0492048,0.5619302,364,0.51061493,15611477,47.225277,100,0.030492047,[-0.575 -0.246 -0.018 -0.251 -0.906],0.0023191434,-1.0681152e-06,62.696083,0.009429997,0.9429996,-0.80671716,0.23191434,100.0,22.280952,73.79569,497.59,-13.728815258136882,,36400,-0.15953124,27616.04728245735,0.0056193015,-24.201479,7.1036496,98.944824
1.5777748,0.8311669,6.1759324,0.91016394,365,0.5097662,15660539,79.5586,100,0.061759323,[-0.581 -0.244 -0.019 -0.252 -0.908],0.0021701658,-4.5776366e-07,63.3804,0.010853006,1.0853008,-0.9736693,0.2170166,100.0,14.734545,58.709663,490.62,-16.648666040196403,,36500,-0.39185375,27727.131170272827,0.0091016395,-29.210064,7.0247617,98.93213
1.9101882,0.9111868,4.9062424,0.7512873,366,0.5077751,15710080,52.646633,100,0.049062423,[-0.577 -0.247 -0.019 -0.255 -0.909],0.0011087498,-1.2397766e-06,52.350864,0.008435223,0.8435224,-0.67616916,0.11087498,100.0,17.066229,55.764175,495.41,-13.329711247799125,,36600,-0.023341894,27842.18927526474,0.007512873,-20.285038,6.5786543,98.94618
3.7843587,2.3062086,15.134828,2.1578646,367,0.49955174,15759077,169.8955,100,0.15134828,[-0.572 -0.244 -0.016 -0.255 -0.911],0.00032608298,-1.2207031e-06,26.424557,0.012017206,1.2017207,-0.8273947,0.0326083,100.0,16.885925,23.67232,489.97,-14.463194540524604,,36700,0.69664466,27954.024703264236,0.021578643,-24.821802,7.3890285,98.94096
20.202328,9.520158,82.0773,8.224466,368,0.49328572,15807255,5507.529,100,0.820773,[-0.574 -0.248 -0.015 -0.262 -0.919],4.6615743e-05,-3.8146972e-08,4.9499245,0.015868,1.5868002,-1.057353,0.0046615745,100.0,15.233629,3.5888574,481.78,-12.19040790307976,,36800,4.767672,28065.144094228745,0.08224467,-31.720596,7.9348745,98.94939
3.0742364,1.6443771,10.45228,1.4730053,369,0.49657395,15856605,107.20406,100,0.104522794,[-0.57  -0.24  -0.019 -0.251 -0.926],0.00038200463,-8.583069e-08,32.528404,0.009950798,0.9950798,-0.89098185,0.038200464,100.0,13.715122,31.335638,493.5,-11.064806213298594,,36900,0.0821743,28177.925544261932,0.014730052,-26.72945,7.5787535,98.955154
156.60266,20.315683,191.56024,19.593618,370,0.49059266,15906605,46946.668,100,1.9156023,[-0.569 -0.244 -0.015 -0.253 -0.922],1.1457273e-06,9.822845e-07,0.63855875,0.027535364,2.7535365,-0.7983515,0.00011457273,1.0,20.417772,1.9366847,500.0,-8.843589213096621,,37000,10.325021,28293.998326778412,0.19593617,-23.950577,7.5813293,0.035374403
34.372665,9.318313,58.23089,6.426521,371,0.48502624,15955699,4743.428,100,0.5823089,[-0.56  -0.263 -0.014 -0.267 -0.928],2.8417948e-05,-3.0517577e-07,2.9092884,0.012773969,1.277397,-0.7241498,0.0028417949,100.0,21.72448,3.800769,490.94,-12.165963453879012,,37100,5.072755,28406.358208417892,0.06426521,-18.665268,7.5965986,98.95044
2.79952,2.1740885,13.644914,1.470526,372,0.48580125,16004734,259.14026,100,0.13644913,[-0.55  -0.269 -0.019 -0.267 -0.934],0.0012663576,-8.392334e-07,35.72041,0.010255358,1.0255357,-1.8661543,0.12663576,100.0,25.185959,32.721466,490.35,-8.174050692131333,,37200,-0.94831586,28519.332357883453,0.014705259,-55.984604,9.374304,98.96666
2.0756183,1.3027668,3.551554,0.6371609,373,0.4876367,16054017,116.113304,100,0.03551554,[-0.555 -0.274 -0.02  -0.267 -0.933],0.0007570871,1.1444092e-06,48.178417,0.008957701,0.89577013,-0.88458705,0.07570871,100.0,26.005104,66.4034,492.83,-17.569863823350833,,37300,0.028339982,28634.002657413483,0.006371609,-26.537647,8.957,98.928696
501.97946,68.142746,753.504,74.95117,374,0.48584196,16103965,460079.72,100,7.53504,[-0.552 -0.277 -0.023 -0.267 -0.931],6.9938885e-08,8.392334e-07,0.19921134,0.07761565,7.7615647,-0.9419853,6.9938887e-06,100.0,22.125124,1.0609856,499.48,-7.314724947140726,,37400,47.037643,28749.105804920197,0.7495116,-28.259586,9.20981,98.9707
2.293056,2.80407,6.645691,1.2070842,375,0.4822639,16146367,404.50488,100,0.06645691,[-0.535 -0.278 -0.024 -0.276 -0.933],0.0003972947,2.2888183e-07,43.609924,0.01050918,1.0509181,-1.702338,0.039729472,100.0,21.775227,43.11681,424.02,-32.62722527668869,,37500,0.22624683,28849.31773662567,0.012070841,-51.07014,13.77858,98.8461
3.8622613,2.528635,12.469767,1.5021143,376,0.4809981,16191915,488.4302,100,0.12469766,[-0.54  -0.274 -0.022 -0.273 -0.937],0.00020283708,-6.389618e-07,25.891567,0.010389157,1.0389155,-1.2438967,0.020283708,100.0,17.671144,32.35746,455.48,-24.831827789597675,,37600,0.08405113,28953.80907177925,0.015021143,-37.316883,10.0479555,98.89096
1.3843896,0.4878862,2.6285162,0.5365523,377,0.48128703,16240473,34.159264,100,0.026285162,[-0.541 -0.281 -0.023 -0.272 -0.938],0.0019546114,4.5776366e-07,72.234,0.008902284,0.8902283,-0.74846166,0.19546114,100.0,22.453863,73.35341,485.58,-13.808258042414655,,37700,-0.39275503,29066.675862550735,0.0053655235,-17.130291,6.548773,98.94313
6.1437464,5.2710094,32.58783,4.266068,378,0.4824121,16289848,1069.053,100,0.3258783,[-0.541 -0.281 -0.026 -0.271 -0.938],0.00017571931,-4.7683716e-07,16.276714,0.015863532,1.5863533,-1.318393,0.017571932,100.0,21.70635,12.147783,493.75,-7.8511935369336125,,37800,2.0031652,29178.09687757492,0.04266068,-39.551773,8.2713585,98.9682
14.761916,7.3035994,42.973457,4.455817,379,0.48275223,16338581,1494.2316,100,0.42973456,[-0.548 -0.27  -0.025 -0.265 -0.937],3.278165e-05,-1.1825562e-06,6.7741885,0.011768098,1.1768099,-0.96087253,0.0032781651,100.0,28.826138,6.520406,487.33,-12.438011081823952,,37900,3.6118128,29290.648268461227,0.04455817,-24.740337,8.053632,98.94896
17.56077,7.418548,50.51529,5.7308955,380,0.47962716,16387852,1386.0363,100,0.5051529,[-0.554 -0.278 -0.03  -0.265 -0.936],4.3615782e-05,-1.5258789e-07,5.694511,0.018933758,1.8933759,-1.0014718,0.0043615783,100.0,16.584335,9.840972,492.71,-10.755792243584267,,38000,3.2218246,29405.71622490883,0.057308953,-30.044144,7.6491127,98.956345
1.6618158,1.5960703,3.5484185,0.6606906,381,0.48306784,16436074,90.58173,100,0.035484184,[-0.537 -0.277 -0.024 -0.267 -0.939],0.0014454586,2.2888183e-07,60.175144,0.009287831,0.9287832,-1.7393386,0.14454587,100.0,21.563345,66.400185,482.22,-11.342417239560374,,38100,-0.6461365,29516.631057739258,0.006606906,-52.18017,9.343078,98.95296
83.16016,26.298874,357.35217,36.207726,382,0.4798157,16483514,33442.664,100,3.5735216,[-0.542 -0.271 -0.024 -0.265 -0.936],1.20291415e-05,6.1035155e-07,1.2024989,0.056525048,5.652505,-1.708143,0.0012029142,100.0,21.494003,2.3791509,474.4,-13.851067589662621,,38200,10.721939,29628.903393745422,0.36207724,-51.244305,10.46887,98.941605
2.5181205,1.4985285,6.260589,1.1456568,383,0.480602,16532603,175.98727,100,0.06260589,[-0.539 -0.279 -0.025 -0.26  -0.939],0.00086142105,-7.6293946e-07,39.71216,0.0104880575,1.0488057,-0.8794834,0.08614211,100.0,19.715836,45.595154,490.89,-11.997063973426366,,38300,0.102913976,29740.98110818863,0.011456567,-26.384476,8.667871,98.951126
1.4724166,1.0169098,5.9043612,0.714431,384,0.48294175,16580715,53.6061,100,0.059043612,[-0.536 -0.276 -0.028 -0.26  -0.938],0.0008835488,3.6239624e-07,67.91556,0.009672722,0.96727216,-1.245994,0.088354886,100.0,28.078997,64.702484,481.12,-13.673338978709562,,38400,-0.49501932,29851.1939163208,0.00714431,-37.37983,8.496895,98.94316
66.39067,17.901808,130.42857,12.966794,385,0.490235,16629612,28302.432,100,1.3042858,[-0.543 -0.279 -0.028 -0.262 -0.936],6.3203506e-06,-1.9073487e-07,1.5062357,0.017917335,1.7917335,-0.7794147,0.0006320351,100.0,13.710691,1.8735608,488.97,-11.612361947699371,,38500,11.551102,29965.721029996872,0.12966792,-23.382431,7.2377844,98.9525
1.8739761,0.8193495,6.234213,0.9846869,386,0.49234977,16679218,60.799564,100,0.062342126,[-0.554 -0.292 -0.024 -0.275 -0.929],0.000873944,4.7683717e-08,53.362473,0.010337255,1.0337256,-0.6246443,0.0873944,100.0,16.00412,52.42813,496.06,-13.901870914535282,,38600,-0.035746515,30080.706040382385,0.009846868,-18.739332,6.432744,98.943954
120.106064,23.912363,544.3329,54.12601,387,0.4869781,16728138,55145.883,100,5.443329,[-0.551 -0.293 -0.022 -0.278 -0.927],4.905952e-06,2.479553e-07,0.83259743,0.058563188,5.8563194,-1.3759832,0.00049059524,100.0,13.783474,1.1571317,489.2,-13.29728610892208,,38700,8.83256,30193.133323669434,0.54126006,-41.279503,7.3587995,98.94563
2.899616,1.5062898,7.6905026,1.2566905,388,0.4818085,16776934,229.04535,100,0.07690503,[-0.541 -0.279 -0.015 -0.271 -0.932],0.00039734918,-1.5258789e-07,34.487324,0.009372942,0.9372943,-0.954682,0.03973492,100.0,28.640453,35.74431,487.96,-15.005686497973205,,38800,-0.119367,30300.44719672203,0.012566905,-24.912376,7.8881474,98.93849
16.166372,8.7964945,68.57982,6.832964,389,0.47754747,16825226,5247.298,100,0.68579817,[-0.534 -0.28  -0.017 -0.274 -0.937],3.525928e-05,-2.2888183e-07,6.1856794,0.012720458,1.2720457,-1.7659693,0.003525928,100.0,14.93647,3.3495831,482.92,-11.290325577342065,,38900,1.6959887,30414.091733932495,0.06832964,-52.97906,9.136801,98.95325
1.9177201,1.3745571,5.923394,1.0223284,390,0.48002148,16875120,41.544903,100,0.05923394,[-0.531 -0.275 -0.014 -0.264 -0.941],0.0014635894,2.2888183e-07,52.145252,0.01073714,1.073714,-0.6960944,0.14635894,100.0,18.319546,52.450066,498.94,-7.5160302453794365,,39000,0.41059262,30530.378955602646,0.010223284,-20.882847,7.0578227,98.96988
3.5237565,1.8803198,28.314047,2.8590877,391,0.4835632,16925120,454.87943,100,0.28314045,[-0.526 -0.269 -0.015 -0.261 -0.939],0.0006818222,-5.340576e-07,28.378805,0.010988194,1.0988194,-1.0111736,0.06818222,1.0,19.82897,12.869658,500.0,-3.574392631315564,,39100,-0.017821193,30647.463092565536,0.028590875,-30.335194,7.090076,0.014297545
2.740675,3.3168876,21.00255,2.1723702,392,0.48355356,16974338,755.10284,100,0.21002549,[-0.528 -0.26  -0.015 -0.259 -0.935],0.0006650873,-2.2888183e-07,36.487362,0.010751457,1.0751458,-1.0892715,0.06650873,100.0,32.678143,19.675112,492.18,-6.1052253585357565,,39200,1.5136003,30762.135453939438,0.021723703,-31.518526,8.207228,98.97519
87.78256,25.973806,140.64708,22.541945,393,0.4794589,17022292,25134.744,100,1.4064708,[-0.538 -0.258 -0.017 -0.26  -0.935],5.885753e-06,3.8146973e-07,1.1391784,0.04478772,4.4787726,-1.3730202,0.0005885753,100.0,13.402971,3.797701,479.54,-11.36205795065488,,39300,13.109656,30873.77171611786,0.22541942,-41.19061,9.270728,98.95261
5.1436906,2.5261045,12.297563,1.793983,394,0.48389465,17070891,285.83575,100,0.122975625,[-0.539 -0.244 -0.011 -0.25  -0.94 ],1.46907005e-05,-3.2424927e-07,19.441294,0.009007306,0.9007307,-0.79357487,0.0014690701,100.0,23.807234,20.133457,485.99,-14.16967180016655,,39400,0.72630084,30986.572727918625,0.017939826,-15.419122,7.7520604,98.94168
1.6069784,0.9670844,2.9157405,0.62016356,395,0.48287082,17120528,51.21654,100,0.029157404,[-0.537 -0.255 -0.009 -0.252 -0.935],0.0014302502,-3.0517577e-07,62.22859,0.010206875,1.0206877,-0.7906986,0.14302503,100.0,17.68884,73.036934,496.37,-8.101926885051423,,39500,-0.03525734,31101.701260089874,0.0062016356,-23.72095,7.201363,98.96736
1.7904831,1.3379867,4.3271084,0.903652,396,0.47998044,17169298,117.652374,100,0.043271083,[-0.54  -0.255 -0.009 -0.256 -0.936],0.00074026873,-7.6293946e-07,55.85085,0.010153594,1.0153594,-1.0397356,0.074026875,100.0,27.93049,55.801434,487.7,-11.543720036572939,,39600,-0.053271294,31215.553669452667,0.0090365205,-31.192041,9.055517,98.95267
4.148149,2.0575619,7.8570457,1.2787592,397,0.48254633,17218112,243.00797,100,0.078570455,[-0.548 -0.257 -0.01  -0.26  -0.939],0.0003845814,-5.626678e-07,24.107138,0.0093873255,0.9387326,-0.7084189,0.03845814,100.0,21.252546,35.018417,488.14,-15.32310848102089,,39700,0.61472607,31329.605476617813,0.012787592,-19.397331,8.614962,98.937225
6.7414927,4.121227,11.370173,1.707633,398,0.479657,17267215,563.4901,100,0.11370173,[-0.547 -0.261 -0.005 -0.264 -0.936],7.9581776e-05,-3.8146972e-08,14.83351,0.0105417995,1.0541801,-0.6516117,0.0079581775,100.0,19.548355,27.594023,491.03,-9.288803733379217,,39800,2.4293568,31445.908739566803,0.017076328,-19.195446,8.14209,98.96217
2.1573434,1.593087,4.505007,1.0104797,399,0.47608274,17317086,58.43794,100,0.045050066,[-0.556 -0.256 -0.009 -0.257 -0.939],0.00017328151,-1.335144e-07,46.353306,0.010325555,1.0325556,-0.654413,0.017328152,100.0,15.530063,51.080418,498.71,-12.352084004581881,,39900,0.631892,31569.35192012787,0.010104797,-19.632385,6.611661,98.95047
1.4320679,1.0040003,2.9281955,0.55981797,400,0.47510558,17366538,69.27215,100,0.029281953,[-0.548 -0.26  -0.006 -0.257 -0.943],0.0017589956,,69.829094,0.009468435,0.9468436,-1.1312327,0.17589957,100.0,19.36277,74.097565,494.52,-9.119081934488486,,40000,-0.3497349,31699.620668172836,0.0055981795,-33.93698,8.054043,98.96312
524.2134,42.464516,495.07443,49.23039,401,0.4737937,17415977,189323.44,100,4.950744,[-0.553 -0.26  -0.005 -0.26  -0.944],9.855174e-07,,0.19076201,0.0554626,5.5462604,-0.69116974,9.855174e-05,100.0,16.699167,1.2533044,494.39,-10.715684047100549,,40100,26.639698,31825.972292661667,0.49230394,-20.735088,7.3978043,98.95665
9.415498,6.1004415,16.23861,2.9647212,402,0.47318628,17463125,1518.3951,100,0.16238609,[-0.542 -0.252 -0.002 -0.265 -0.945],0.0001144197,7.05719e-07,10.620788,0.014117279,1.4117279,-1.2251525,0.01144197,100.0,23.51892,18.483349,471.48,-15.912556628178827,,40200,2.341098,31947.20528936386,0.029647209,-36.754593,8.79958,98.932495
1.7124009,0.893723,5.104227,0.8724266,403,0.4741125,17510315,119.02227,100,0.05104227,[-0.54  -0.25  -0.007 -0.261 -0.946],0.0012880407,8.773804e-07,58.39754,0.01026414,1.0264139,-1.2113297,0.12880407,100.0,20.510443,58.05656,471.9,-14.779808135805567,,40300,-0.69140875,32071.75004196167,0.008724266,-36.339912,8.664245,98.93736
4.4040575,2.1662998,18.284245,2.0135052,404,0.48030472,17558443,261.5714,100,0.18284245,[-0.546 -0.253 -0.009 -0.261 -0.945],0.00017116705,-7.6293944e-08,22.706333,0.010406358,1.0406358,-0.79844683,0.017116705,100.0,17.01461,21.080324,481.28,-11.571749032218221,,40400,0.4906919,32208.233785390854,0.020135053,-23.9534,7.0947075,98.95192
1.0614372,0.07158303,1.7361729,0.23746035,405,0.48031208,17607268,50.264797,100,0.017361728,[-0.543 -0.261 -0.006 -0.264 -0.939],0.0050875237,-1.5258789e-07,94.21188,0.009786074,0.9786075,-0.72427845,0.5087524,100.0,21.728344,94.43947,488.25,-11.22936389502989,,40500,-0.6746123,32358.94120144844,0.0023746032,-13.241543,7.1252413,98.953995
10.483884,4.664745,24.817026,3.2031493,406,0.48194152,17656827,398.9989,100,0.24817026,[-0.543 -0.261 -0.006 -0.264 -0.939],4.72462e-05,5.912781e-07,9.53845,0.014759616,1.4759614,-0.71525276,0.0047246204,100.0,15.119125,17.513685,495.59,-6.082945908115648,,40600,2.3488388,32519.838300466537,0.032031495,-21.457598,6.876533,98.97545
9.686645,4.473543,29.991762,3.1284978,407,0.4713288,17704876,1438.4989,100,0.2999176,[-5.378e-01 -2.566e-01 -7.794e-04 -2.588e-01 -9.370e-01],0.00014237766,-6.1035155e-07,10.323492,0.011567631,1.1567632,-1.1427045,0.014237766,100.0,26.5969,12.027225,480.49,-16.099235800150044,,40700,0.91706276,32674.10791683197,0.031284977,-34.281116,8.323797,98.93298
38.111694,9.383892,71.9917,7.246248,408,0.47232673,17752923,7964.841,100,0.719917,[-0.536 -0.256 -0.006 -0.261 -0.948],1.8181678e-05,5.340576e-07,2.6238666,0.015721612,1.5721612,-0.82637197,0.0018181677,100.0,20.69175,4.495635,480.47,-16.21947066586964,,40800,4.2823086,32828.1882045269,0.07246247,-24.791176,8.665002,98.93248
1.2706561,0.57117736,2.4185812,0.41750753,409,0.46874198,17798958,106.93485,100,0.024185812,[-0.536 -0.269 -0.007 -0.275 -0.947],0.002185774,9.536743e-08,78.6995,0.009350369,0.9350369,-1.2739674,0.2185774,100.0,22.365053,83.37674,460.35,-19.4607961478658,,40900,-0.86488175,32967.50875687599,0.004175075,-38.219025,10.46169,98.91545
1.2654265,0.74776995,2.926978,0.50702345,410,0.4644853,17845997,117.95053,100,0.029269781,[-0.533 -0.273 -0.006 -0.276 -0.95 ],0.0041418974,-3.0517577e-07,79.02474,0.01003958,1.0039581,-1.2251554,0.41418976,100.0,27.07772,79.67813,470.39,-20.40474225359175,,41000,-0.6304214,33101.57379603386,0.005070234,-36.754654,10.100443,98.91324
6.672141,3.9879348,56.52819,5.85145,411,0.46289122,17893099,767.4944,100,0.56528187,[-0.531 -0.269 -0.006 -0.272 -0.954],0.00021802902,-1.8119812e-07,14.987693,0.015833542,1.5833542,-1.3791134,0.021802902,100.0,13.465314,6.822452,471.02,-18.003860312208918,,41100,0.42561817,33226.17702817917,0.058514494,-41.373394,8.233405,98.92355
6.1573963,6.1114664,16.24969,2.5805607,412,0.4672932,17941073,1203.757,100,0.1624969,[-0.52  -0.272 -0.001 -0.271 -0.956],0.00021646149,3.8146973e-07,16.240631,0.011577151,1.1577152,-1.7382704,0.02164615,100.0,18.519234,16.754648,479.74,-8.923314277035828,,41200,1.7981033,33359.943350315094,0.02580561,-52.14813,9.994039,98.9628
3904257.5,4546.999,26248.41,2721.36,413,0.47395477,17989256,2200751400.0,100,262.4841,[-5.225e-01 -2.607e-01 -4.354e-05 -2.622e-01 -9.516e-01],6.6220682e-09,-7.6293946e-07,2.5613064e-05,3.4252715,342.5272,-1.0442841,6.6220684e-07,100.0,17.859068,1.5595229,481.83,-10.743524534064608,,41300,2483.5793,33489.41427254677,27.213606,-31.328499,8.355776,98.9554
17.632004,12.807986,33.452015,4.469585,414,0.47347176,18023926,3996.9092,100,0.33452013,[-0.497 -0.256  0.006 -0.272 -0.945],6.879942e-05,-4.5776366e-07,5.671505,0.015045374,1.5045373,-0.9984555,0.006879942,100.0,20.740574,10.177827,346.7,-51.27924616911766,,41400,8.615424,33597.41943359375,0.044695847,-29.953661,14.861248,98.70419
238.68394,56.8466,937.7183,93.25782,415,0.4747772,18063800,311476.44,100,9.377183,[-0.497 -0.268  0.002 -0.274 -0.946],5.701396e-06,-9.727478e-07,0.4189641,0.09893774,9.893775,-1.6191773,0.0005701396,100.0,27.602499,1.1129938,398.74,-39.353190100138775,,41500,31.831293,33716.9560751915,0.9325782,-48.575294,13.850558,98.80261
1.7300419,1.1037132,8.696285,1.3309972,416,0.4780377,18111732,166.17874,100,0.08696285,[-4.948e-01 -2.647e-01 -9.024e-04 -2.601e-01 -9.441e-01],0.0016068758,7.6293944e-08,57.80207,0.011250584,1.1250584,-1.3991305,0.16068758,100.0,23.524815,41.6736,479.32,-8.900335806880669,,41600,-0.736578,33850.69584918022,0.013309971,-41.973915,9.319602,98.96286
3.7470527,2.5805995,22.744984,2.8417284,417,0.47769806,18157669,284.4592,100,0.22744983,[-0.487 -0.265 -0.001 -0.26  -0.941],0.00026109064,4.5776366e-07,26.687641,0.013577828,1.3577826,-1.0077156,0.026109064,100.0,24.284239,18.586298,459.37,-18.58170721901662,,41700,0.629933,33978.27970123291,0.028417284,-30.231478,9.374769,98.9191
126.2758,18.770473,96.056046,10.2863245,418,0.4734724,18206401,32319.305,100,0.96056044,[-0.477 -0.263 -0.003 -0.255 -0.941],3.5761389e-06,5.245209e-07,0.7919174,0.021976642,2.1976643,-0.85110164,0.0003576139,100.0,18.422375,4.365336,487.32,-4.078413592354775,,41800,9.206427,34123.79179096222,0.10286323,-25.533062,8.698335,98.98326
1.6170776,0.9932847,4.9999275,0.71752524,419,0.47398445,18256401,61.295273,100,0.049999274,[-0.482 -0.269 -0.001 -0.249 -0.946],0.00087687746,-9.918213e-07,61.83995,0.009158883,0.9158883,-0.8332337,0.087687746,1.0,17.929722,61.96757,500.0,-2.1411682791636597,,41900,-0.06629026,34272.401970386505,0.0071752532,-24.996979,8.2818165,0.008564591
295.75436,50.364044,335.1757,33.32197,420,0.4710222,18306278,249345.67,100,3.3517568,[-4.780e-01 -2.720e-01 -4.012e-05 -2.531e-01 -9.450e-01],4.5553375e-06,6.294251e-07,0.33811843,0.04134154,4.1341534,-0.79375464,0.00045553374,100.0,16.864729,1.5159256,498.77,-3.105096083271837,,42000,36.71343,34350.02947759628,0.33321968,-23.812658,8.278494,98.98755
2.369176,1.3304079,7.2416873,1.1387932,421,0.4683038,18355760,128.2329,100,0.07241687,[-0.497 -0.279  0.003 -0.265 -0.948],0.00051272404,2.2888183e-07,42.20877,0.011338058,1.1338059,-0.9268182,0.051272407,100.0,16.806267,49.780552,494.82,-3.7231955930759657,,42100,-0.09616268,34412.48745942116,0.011387932,-27.804548,7.8137107,98.984955
4.308516,1.985055,12.307063,1.2707423,422,0.47607633,18405588,231.40222,100,0.12307063,[-0.501 -0.281  0.005 -0.264 -0.951],0.00021952245,-4.196167e-07,23.209848,0.007123427,0.7123427,-0.6692383,0.021952245,100.0,14.663258,23.910458,498.28,-5.28343163409906,,42200,0.59592044,34475.237070560455,0.0127074225,-20.077133,7.1932807,98.97879
21.648218,7.547423,35.15706,4.2428474,423,0.47416267,18455294,3331.0977,100,0.35157058,[-0.513 -0.275  0.003 -0.262 -0.943],1.0335948e-05,-7.8201293e-07,4.619318,0.015413807,1.5413806,-0.75648856,0.0010335948,100.0,16.912674,11.659141,497.06,-1.8102389398926375,,42300,4.0276623,34538.0536608696,0.04242847,-22.694641,7.330326,98.99272
3.0205793,2.0113957,10.158957,1.4457142,424,0.4726219,18505294,241.01031,100,0.10158956,[-0.523 -0.269 -0.004 -0.258 -0.945],0.0007773104,1.5258789e-07,33.10623,0.012011805,1.2011806,-0.77142787,0.07773104,1.0,19.566288,40.83968,500.0,-5.831767353150698,,42400,0.6706686,34600.86377477646,0.014457141,-23.142834,7.604678,0.023327112
32.726677,9.15823,95.407295,9.69269,425,0.46763453,18555157,6504.3813,100,0.95407295,[-0.513 -0.27  -0.002 -0.255 -0.946],1.0468058e-05,-1.2397766e-07,3.0556111,0.01687096,1.6870961,-0.7660963,0.0010468058,100.0,19.49201,2.9405527,498.63,-5.5540054422603795,,42500,4.775605,34663.56794834137,0.09692689,-22.982885,7.8752565,98.97772
150.041,17.065464,217.11938,21.605337,426,0.4594747,18604340,30058.434,100,2.1711938,[-0.518 -0.258 -0.004 -0.255 -0.951],6.2228224e-07,-2.3841858e-07,0.6664845,0.027825523,2.7825525,-0.7461997,6.2228224e-05,100.0,16.938482,1.6316248,491.83,-9.82198173962246,,42600,7.9251757,34725.45237874985,0.21605328,-22.385983,8.087806,98.96005
1.1178677,0.3409539,1.794801,0.29600185,427,0.4593332,18650486,91.38893,100,0.01794801,[-0.518 -0.264 -0.008 -0.268 -0.959],0.004483282,-1.0681152e-06,89.456024,0.0092149675,0.9214968,-1.6653395,0.4483282,100.0,20.359585,90.64692,461.46,-18.90318868717709,,42700,-1.419796,34783.641505241394,0.0029600183,-49.96015,10.210714,98.918076
2.0938168,1.8891339,6.9275494,1.0762873,428,0.45817405,18696370,245.03154,100,0.06927549,[-0.516 -0.264 -0.007 -0.267 -0.96 ],0.00083159015,7.6293944e-08,47.75967,0.010861456,1.0861456,-1.2693703,0.083159015,100.0,20.912857,50.455894,458.84,-20.40054934788826,,42800,0.052351713,34840.62026262283,0.010762871,-38.08111,10.417327,98.91107
11.711138,9.07766,67.83981,7.0091133,429,0.4578747,18742356,2721.4937,100,0.67839813,[-0.506 -0.264 -0.005 -0.267 -0.961],4.834019e-05,6.1035155e-07,8.53888,0.018843831,1.8843832,-1.0661812,0.004834019,100.0,14.924701,6.7406926,459.86,-17.187355151536817,,42900,5.429022,34898.6101834774,0.07009113,-31.98545,9.406735,98.92525
7.2627635,5.787019,18.830488,2.364017,430,0.4516707,18788676,931.65967,100,0.18830487,[-0.508 -0.251 -0.003 -0.257 -0.961],9.6479365e-05,9.059906e-07,13.768864,0.012315652,1.2315651,-1.280517,0.009647937,100.0,26.036037,21.346691,463.2,-18.604063207550332,,43000,2.3360856,34957.26570343971,0.02364017,-38.41553,9.534719,98.91968
1.7086188,1.0884778,5.056848,0.8433904,431,0.45308298,18836833,114.66517,100,0.05056848,[-0.502 -0.242 -0.005 -0.247 -0.967],0.0013933876,,58.526806,0.010572176,1.0572176,-1.5919236,0.13933876,100.0,15.2326355,61.109833,481.57,-7.101686512831836,,43100,-0.99239135,35018.607979774475,0.008433904,-47.757706,9.34872,98.970505
2.1728275,1.6030692,6.6453276,1.0813884,432,0.45018476,18883868,139.1275,100,0.06645327,[-0.497 -0.241 -0.002 -0.246 -0.966],0.0013188304,4.6730042e-07,46.022984,0.0110430475,1.1043048,-1.0416629,0.13188304,100.0,23.213972,51.04835,470.35,-11.341595793210379,,43200,0.067603946,35078.4730527401,0.010813883,-31.249899,10.093161,98.95177
2.749588,1.9474255,6.198066,0.909261,433,0.4517043,18933321,215.48592,100,0.06198066,[-0.499 -0.239 -0.004 -0.242 -0.969],0.00047188625,2.670288e-07,36.369083,0.008821827,0.8821827,-1.1865797,0.047188625,100.0,20.737938,48.488804,494.53,-10.426359672187616,,43300,-0.020147324,35141.10960364342,0.00909261,-35.597397,8.989615,98.95784
1.0263983,0.1950767,1.3870683,0.14749494,434,0.44841847,18980753,83.96662,100,0.013870683,[-0.495 -0.238 -0.001 -0.244 -0.967],0.006631052,-9.536743e-08,97.42806,0.010143395,1.0143394,-1.2550359,0.66310525,100.0,16.693947,97.929375,474.32,-9.652787809724101,,43400,-1.0764164,35200.64760994911,0.0014749493,-37.65107,9.236986,98.959305
2.1131918,1.8401109,10.014144,1.616034,435,0.44741073,19028574,219.33534,100,0.100141436,[-4.956e-01 -2.383e-01 -9.331e-04 -2.436e-01 -9.705e-01],0.00028432385,-3.6239624e-07,47.32178,0.01295529,1.2955291,-0.9320198,0.028432386,100.0,14.34935,39.123795,478.21,-12.913359361672306,,43500,0.48525083,35261.97563743591,0.01616034,-27.960583,8.1238985,98.946
