J_sample_variance,MaxIWNorm,InitialReturnMean,MeanEntropy,ReturnMeanIW,MeanIWNorm,StdIW,TimeElapsed,MaxIW,ReturnStepMax,Bound,EpisodesSoFar,Iteration,InitialBound,EpRewMean,ReturnStepMaxmin,StdIWNorm,EmpiricalD2,TimestepsSoFar,InitialReturnStd,MeanIW,MinIW,MinIWNorm,InitialReturnMin,InitialReturnMax,ESSRenyi,EpLenMean,ESSClassic,EpThisIter,EntropyCoefficient,Weights
341.99658,0.0858498,-3.33786e-06,0.81543094,2.0754664,0.009689394,1.1100466,12548.18676829338,8.58498,100.0,0.13024592,21500,215,-1.3706361,-73.78598216727211,98.53572,0.0111004645,2.014167,6707347,15.120563,0.9689394,0.10207239,0.0010207238,-41.11898,22.9438,49.648315,317.85,43.24382,100,,[-0.059 -0.558 -0.006 -0.409 -0.597]
825.5041,0.123312965,-3.0517577e-07,0.81210744,3.3102865,0.010838023,1.5816351,12594.792415618896,12.331297,100.0,1.1103084,21600,216,-1.1730489,-69.5349342673554,98.60129,0.015816348,3.5172632,6742227,12.132893,1.0838023,0.01914448,0.0001914448,-35.191452,26.407764,28.431196,348.8,31.95225,100,,[-0.06  -0.574 -0.009 -0.412 -0.603]
9570.588,0.7300579,1.335144e-06,0.81747603,14.401133,0.021456474,8.555656,12636.270507097244,73.00579,100.0,6.873133,21700,217,-1.2239786,-79.89457444661164,98.4812,0.08555656,37.827747,6773027,14.696854,2.1456478,0.00079123327,7.912333e-06,-36.7194,26.74498,2.643562,308.0,5.917253,100,,[-0.049 -0.563 -0.008 -0.414 -0.607]
26294238.0,35.454823,1.6784668e-06,0.8248812,509.01242,0.3581595,352.73746,12682.839804649353,3545.4824,100.0,361.81628,21800,218,-1.1998854,-77.51502714135964,98.54056,3.5273745,15049.159,6806770,12.692803,35.81596,1.9129072e-06,1.9129072e-08,-35.996605,23.375324,0.0066448897,337.43,1.0204589,100,,[-0.057 -0.568 -0.013 -0.401 -0.601]
643.37897,0.14273117,2.2315978e-06,0.8216599,3.9687178,0.013236315,2.4735653,12736.454472541809,14.273118,100.0,1.3664808,21900,219,-1.2322795,-84.23981589599373,98.57634,0.024735652,4.4593706,6846538,10.8675785,1.3236316,0.06971157,0.0006971157,-36.968452,17.73086,22.424688,397.68,22.260271,100,,[-0.057 -0.59  -0.026 -0.393 -0.594]
3303395.5,21.696869,2.5558472e-06,0.81601524,198.20174,0.25656897,218.17477,12793.890553474426,2169.687,100.0,187.98476,22000,220,-0.79197013,-74.63135217102825,98.6586,2.1817477,166.42717,6890259,7.464275,25.656895,0.0008444801,8.444801e-06,-23.759178,12.9602785,0.60086346,437.21,1.3640628,100,,[-0.053 -0.586 -0.015 -0.393 -0.597]
394169.66,2.9819841,-2.6512146e-06,0.8137775,59.91075,0.03942506,29.805658,12846.396076202393,298.19843,100.0,37.840805,22100,221,-1.186703,-76.57737538003168,98.60656,0.29805657,345.87598,6929186,11.018804,3.942506,0.00020345867,2.0345867e-06,-35.601013,22.962933,0.28912097,389.27,1.7195485,100,,[-0.032 -0.552  0.001 -0.383 -0.603]
186.09248,0.07178294,3.0517577e-07,0.8076419,2.0114403,0.011935821,1.3328655,12904.59878206253,7.1782937,100.0,-0.16614509,22200,222,-1.3342068,-78.08502019580119,98.639084,0.013328656,2.6638129,6972456,10.269447,1.193582,0.05648579,0.0005648579,-40.02622,24.669113,37.540173,432.7,44.503677,100,,[-0.022 -0.552  0.008 -0.367 -0.605]
1151.6923,0.2570921,-1.0681152e-06,0.8086865,3.9215171,0.010556603,2.6506343,12965.054567337036,25.70921,100.0,1.9488473,22300,223,-0.75697803,-75.8057470338836,98.66649,0.02650634,6.7911515,7017915,7.916528,1.0556604,0.015523652,0.00015523651,-22.70931,16.630787,14.725043,454.59,13.690178,100,,[-0.028 -0.554  0.001 -0.365 -0.611]
351327.6,3.2118905,-9.155273e-07,0.7813271,60.576458,0.04917741,32.526623,13021.634119987488,321.18906,100.0,23.716026,22400,224,-1.5184581,-73.76241062740628,98.65262,0.3252662,589.27185,7060382,9.811331,4.9177403,0.00035344035,3.5344035e-06,-45.553715,19.988255,0.16970097,424.67,2.2347949,100,,[-0.014 -0.554  0.007 -0.374 -0.61 ]
31201.389,2.4285026,2.155304e-06,0.784506,16.701733,0.03376875,24.174095,13074.447668552399,242.85025,100.0,6.533622,22500,225,-1.195194,-76.33062438022074,98.59053,0.24174096,72.37728,7097664,12.719381,3.3768754,0.00039026176,3.9026177e-06,-35.85588,19.236137,1.381649,372.82,1.9139771,100,,[-0.028 -0.531  0.003 -0.377 -0.638]
5351.0757,0.36974633,-2.2888183e-07,0.78866154,8.618352,0.011703906,4.085583,13132.583552122116,36.974632,100.0,3.161016,22600,226,-1.2655674,-71.03674158779428,98.67741,0.04085583,18.594778,7141705,10.985149,1.1703906,0.004044282,4.0442817e-05,-37.967014,22.779123,5.377854,440.41,7.5840383,100,,[-0.037 -0.553 -0.005 -0.375 -0.634]
225.77443,0.03290423,4.196167e-07,0.7822026,1.707836,0.009633562,0.651761,13185.819387674332,3.2904232,100.0,0.20729339,22700,227,-1.2617366,-84.06264899638207,98.55893,0.00651761,1.4143562,7179822,11.668211,0.9633562,0.15842518,0.0015842518,-37.85212,20.457205,70.703545,381.17,68.60012,100,,[-0.034 -0.543 -0.014 -0.366 -0.63 ]
5959.2393,0.34798193,1.0681152e-06,0.78605014,7.5871606,0.013257704,3.6093442,13238.889280319214,34.798195,100.0,4.0662727,22800,228,-1.3207514,-70.88071760197776,98.649826,0.036093444,7.1065955,7220305,11.198106,1.3257706,0.011004364,0.00011004364,-39.622574,23.946898,14.071435,404.83,11.888154,100,,[-0.039 -0.53  -0.013 -0.362 -0.637]
5872.1577,0.25991005,-6.8664554e-07,0.7733538,9.685473,0.011768017,2.9381626,13289.16793179512,25.991005,100.0,5.817526,22900,229,-1.2561804,-76.89263206105389,98.57854,0.029381625,9.481076,7256793,13.604008,1.1768018,0.002978042,2.978042e-05,-37.685387,28.432684,10.547326,364.88,13.824211,100,,[-0.038 -0.507 -0.015 -0.356 -0.633]
428.84964,0.075787365,8.392334e-07,0.7519585,3.0681908,0.012056201,1.3513248,13337.090561151505,7.578737,100.0,1.3993144,23000,230,-1.0805553,-68.18892067296137,98.62561,0.013513248,2.385358,7293220,13.054382,1.2056199,0.0767952,0.00076795195,-32.416687,26.834307,41.92243,364.27,44.320045,100,,[-0.051 -0.504 -0.01  -0.361 -0.646]
62472.883,1.8414282,-1.7261505e-06,0.7700936,25.86997,0.02902673,18.420069,13389.649502038956,184.14282,100.0,15.257018,23100,231,-1.4547762,-65.38725879486304,98.66028,0.1842007,53.22076,7331714,13.564245,2.9026725,0.0015242086,1.5242085e-05,-43.643234,33.497643,1.878966,384.94,2.4230404,100,,[-0.034 -0.511 -0.006 -0.37  -0.667]
1221623.4,9.234031,5.722046e-07,0.7874201,109.91877,0.102711305,91.86918,13442.904778957367,923.4031,100.0,79.92145,23200,232,-1.2383565,-65.78627031845214,98.66809,0.9186917,586.7771,7371356,12.476509,10.271132,0.00072307163,7.230716e-06,-37.15071,29.09373,0.17042246,396.42,1.2345315,100,,[-0.042 -0.507 -0.008 -0.354 -0.649]
225.41296,0.06622328,-3.8146973e-07,0.78094226,1.8866692,0.010678967,1.3187091,13498.627293109894,6.622328,100.0,0.040882707,23300,233,-0.98180753,-67.81756011520996,98.6794,0.013187092,3.5343573,7413662,10.014368,1.0678967,0.009166963,9.166963e-05,-26.493853,29.454216,28.293688,423.06,39.605625,100,,[-0.044 -0.507  0.007 -0.347 -0.632]
26202.512,1.0728408,9.155273e-07,0.7838686,17.341427,0.019391982,10.923902,13550.49761891365,107.28409,100.0,8.221257,23400,234,-1.3886464,-82.40921607713233,98.575134,0.10923901,43.13422,7452455,11.37547,1.9391985,0.000118456126,1.1845613e-06,-41.659416,17.29037,2.3183448,387.93,3.0550208,100,,[-0.05  -0.51   0.013 -0.352 -0.638]
141.08022,0.03414427,2.784729e-06,0.783873,0.31289768,0.010021526,0.5303033,13605.90614438057,3.414427,100.0,-0.99191165,23500,235,-1.1818407,-68.05663769801224,98.667984,0.0053030336,1.2189174,7493451,11.390073,1.0021527,0.32374233,0.0032374233,-35.4553,24.718344,82.040016,409.96,78.12409,100,,[-4.352e-02 -5.323e-01  4.050e-04 -3.688e-01 -6.350e-01]
2142153.8,6.0968995,1.2969971e-06,0.7406596,138.36516,0.079820365,62.21145,13660.314359903336,609.68994,100.0,105.7547,23600,236,-1.2522855,-67.8854971715978,98.6691,0.6221146,678.1196,7534481,10.98897,7.982038,0.0001515363,1.5153629e-06,-37.568596,23.974915,0.1474666,410.3,1.6195549,100,,[-0.046 -0.535 -0.001 -0.367 -0.635]
361.35187,0.0907491,-1.5258789e-07,0.732838,1.3971878,0.011711499,1.1957322,13714.770773410797,9.07491,100.0,-0.24181104,23700,237,-1.1906126,-74.83487428455359,98.62304,0.011957323,1.8950316,7574185,11.416238,1.17115,0.11306241,0.0011306241,-35.718376,21.767605,52.76957,397.04,48.96152,100,,[-0.024 -0.561  0.009 -0.389 -0.678]
97.58565,0.024134811,4.5776366e-07,0.73283803,0.2876069,0.010735214,0.367807,13770.566351652145,2.4134812,100.0,-1.0125396,23800,238,-1.2216282,-74.0645009006074,98.64267,0.00367807,1.1326782,7615639,10.024922,1.0735215,0.47067526,0.0047067525,-36.648846,22.278082,88.28633,414.54,89.49456,100,,[-0.027 -0.554  0.007 -0.39  -0.686]
92.41132,0.026197113,1.5258789e-06,0.7328377,0.43097404,0.00964965,0.5227188,13828.722341060638,2.6197114,100.0,-0.6125945,23900,239,-0.92455155,-68.54827137740779,98.6868,0.0052271876,1.2740259,7659412,8.755273,0.9649649,0.241652,0.00241652,-27.736591,19.59317,78.49134,437.73,77.31344,100,,[-0.028 -0.557  0.005 -0.389 -0.686]
217.22632,0.04485028,6.294251e-07,0.7299305,1.1268685,0.011660747,0.7459539,13885.767194271088,4.485028,100.0,-0.59598804,24000,240,-1.4154713,-62.17678202477121,98.710754,0.0074595385,1.4814798,7702404,10.576401,1.1660749,0.15295783,0.0015295782,-42.464157,21.77386,67.50008,429.92,70.96057,100,,[-0.028 -0.556  0.002 -0.39  -0.686]
6265.2866,0.5838497,-6.1035155e-07,0.73296726,7.0703173,0.015430748,6.1794043,13940.365799665451,58.384975,100.0,1.8252897,24100,241,-1.3006737,-71.06261338244174,98.64972,0.061794046,16.26144,7742978,10.735746,1.543075,0.0072835335,7.283533e-05,-39.020203,16.770327,6.1495166,405.74,5.869628,100,,[-0.036 -0.561  0.001 -0.394 -0.689]
280193.34,4.2005,9.536743e-07,0.7510568,60.244305,0.062335934,44.579742,13989.975588560104,420.05002,100.0,34.441536,24200,242,-1.1775367,-69.78897091374712,98.633255,0.44579738,480.1567,7781037,11.55639,6.233594,3.8134225e-05,3.8134223e-07,-35.326134,31.822483,0.20826533,380.59,1.9177516,100,,[-0.03  -0.548 -0.006 -0.392 -0.686]
153.63837,0.0663414,-7.6293946e-07,0.7412042,1.2400495,0.0091461055,0.89592415,14051.169964075089,6.63414,100.0,-0.2807963,24300,243,-1.0922269,-64.2059056953418,98.710434,0.008959242,1.9388553,7825384,9.427965,0.91461045,0.0645349,0.00064534904,-32.766777,19.35887,51.576824,443.47,51.03197,100,,[-0.04  -0.564 -0.007 -0.384 -0.668]
1297.0992,0.20731245,3.890991e-06,0.7445436,5.253385,0.010935271,2.2659435,14105.886862754822,20.731245,100.0,1.4986243,24400,244,-1.4336529,-72.21238005363114,98.64527,0.022659432,6.859212,7866098,11.6620245,1.0935272,0.018198287,0.00018198286,-43.0097,28.465208,14.578935,407.14,18.89012,100,,[-0.039 -0.551 -0.008 -0.381 -0.678]
204.35876,0.03177394,-3.8146973e-07,0.7441392,0.51504314,0.009760266,0.4476139,14162.988240003586,3.1773942,100.0,-1.1682065,24500,245,-1.4991916,-69.74126475399538,98.67363,0.004476139,1.2606164,7908836,10.642462,0.9760266,0.3036919,0.0030369188,-44.975735,26.278893,79.32627,427.38,82.622665,100,,[-4.590e-02 -5.495e-01 -5.996e-04 -3.745e-01 -6.744e-01]
6948.3105,0.6589972,-2.670288e-06,0.7291412,13.253677,0.020676674,8.3814535,14219.912145376205,65.89972,100.0,6.3446608,24600,246,-1.0673196,-60.572567520699046,98.714935,0.08381453,41.903038,7951333,10.429551,2.0676675,0.0002389067,2.3890668e-06,-32.019512,18.722103,2.3864617,424.97,5.7367406,100,,[-4.886e-02 -5.417e-01  4.405e-04 -3.731e-01 -6.748e-01]
722.6074,0.26498488,5.340576e-07,0.7333775,2.5163412,0.0133048585,2.9125822,14274.849085092545,26.49849,100.0,0.06259394,24700,247,-1.1011776,-61.737850117417004,98.703354,0.029125823,4.965287,7992957,10.949656,1.3304858,0.008478104,8.478104e-05,-33.035347,17.65404,20.139822,416.24,17.264563,100,,[-0.046 -0.54  -0.008 -0.381 -0.69 ]
263.752,0.04065204,5.340576e-07,0.72887194,1.1205391,0.010928791,0.75521666,14323.943969726562,4.065204,100.0,-0.23403418,24800,248,-1.0875177,-68.794936726274,98.62366,0.007552166,1.5514292,8029517,11.990615,1.092879,0.19500978,0.0019500977,-32.62554,24.761406,64.456696,365.6,67.6806,100,,[-0.051 -0.549 -0.012 -0.393 -0.686]
1003622.94,8.813342,9.155273e-07,0.72656417,99.94221,0.09927106,87.73293,14371.477370500565,881.3342,100.0,63.362564,24900,249,-1.3289421,-74.86168752003296,98.57332,0.8773293,757.6454,8064607,13.866528,9.927106,6.3671e-05,6.3671e-07,-39.868298,26.933395,0.13198787,350.9,1.2641394,100,,[-0.059 -0.553 -0.012 -0.398 -0.69 ]
3217.1636,0.32761934,-7.6293944e-08,0.7347081,5.7898426,0.011484449,3.6210616,14421.886449813843,32.761936,100.0,1.4012256,25000,250,-1.5566363,-51.72569414260336,98.72914,0.03621061,7.948424,8102801,13.218274,1.148445,0.02665507,0.0002665507,-46.69909,31.751833,12.581111,381.94,9.139526,100,,[-0.071 -0.541 -0.005 -0.405 -0.692]
267.04333,0.029784981,9.155273e-07,0.7264589,1.1264162,0.010163487,0.49046013,14465.438917398453,2.9784982,100.0,-0.31781518,25100,251,-1.2710943,-73.43161015286906,98.53726,0.0049046013,1.2909741,8134539,14.554472,1.0163486,0.27990484,0.0027990483,-38.13285,27.089733,77.460884,317.38,81.111244,100,,[-0.062 -0.536  0.003 -0.397 -0.684]
431.5195,0.07612859,-3.8146973e-06,0.7262303,2.9821765,0.011009477,1.1803441,14509.24728012085,7.6128592,100.0,0.52744293,25200,252,-1.5330062,-67.32973558121495,98.59631,0.01180344,2.56403,8167897,15.050662,1.1009479,0.046161674,0.00046161673,-39.09331,45.99007,39.001106,333.58,46.523895,100,,[-5.673e-02 -5.378e-01  3.483e-04 -3.986e-01 -6.926e-01]
238.27303,0.062090363,-2.9563904e-07,0.72307765,1.9810693,0.010942835,0.89860076,14557.635747671127,6.2090364,100.0,0.118275404,25300,253,-1.3719689,-68.19099633905594,98.62157,0.008986007,1.843492,8203935,12.17852,1.0942836,0.16553959,0.0016553958,-41.159058,22.788303,54.244877,360.38,59.725315,100,,[-0.053 -0.536 -0.003 -0.392 -0.693]
184.01358,0.037904173,3.0517577e-07,0.71981,2.0125432,0.009629321,0.6519455,14607.98470377922,3.7904174,100.0,0.2957306,25400,254,-1.3196208,-68.81765383113854,98.630295,0.0065194545,1.692573,8241164,13.415542,0.96293205,0.12866688,0.0012866687,-39.58863,20.438622,59.08165,372.29,68.56894,100,,[-0.052 -0.54  -0.009 -0.392 -0.696]
231.3338,0.034211297,-1.9073487e-07,0.7225715,1.1520865,0.011283297,0.6870065,14658.115195035934,3.4211297,100.0,-0.34837818,25500,255,-1.2725682,-60.32658627961764,98.675415,0.0068700644,1.3902398,8278335,14.832656,1.1283298,0.16247231,0.0016247231,-38.177032,34.715736,71.93004,371.71,72.9542,100,,[-0.043 -0.537 -0.003 -0.394 -0.699]
533.4285,0.082140446,2.2888183e-07,0.70798117,2.442338,0.011195566,1.3136626,14706.912909984589,8.214045,100.0,0.34551716,25600,256,-1.4255623,-64.79558095020208,98.63388,0.013136626,2.1634672,8313731,13.752618,1.1195565,0.08365909,0.0008365909,-42.76687,26.533848,46.222103,353.96,42.073105,100,,[-0.052 -0.539 -0.003 -0.393 -0.696]
912.71234,0.13164529,7.6293944e-08,0.70169413,3.578418,0.013275628,2.011511,14756.070891857147,13.16453,100.0,0.67966676,25700,257,-1.5027196,-70.08873847855116,98.61212,0.020115107,3.721054,8349871,13.328044,1.3275628,0.030978221,0.00030978222,-45.08159,18.671032,26.874105,361.4,30.341621,100,,[-0.051 -0.541 -0.002 -0.4   -0.711]
306541.38,3.9022293,1.1634827e-06,0.6783502,54.13332,0.044818364,38.786892,14805.026775360107,390.22293,100.0,29.869444,25800,258,-1.2986253,-66.942962313128,98.63284,0.3878689,349.10156,8386336,13.896464,4.4818363,7.2117604e-05,7.2117604e-07,-38.958794,28.148663,0.28644958,364.65,1.3175942,100,,[-0.046 -0.549 -0.009 -0.408 -0.717]
243.41934,0.039692312,-3.0517577e-07,0.68164766,1.1669788,0.010048577,0.6127401,14857.413630485535,3.9692314,100.0,-0.7415881,25900,259,-1.5289857,-68.2972530230941,98.64888,0.0061274003,1.558146,8425238,12.242407,1.0048577,0.09044105,0.00090441044,-45.86956,27.660381,64.17884,389.02,72.89538,100,,[-0.039 -0.533 -0.012 -0.387 -0.741]
4067.5303,0.26531297,1.9836425e-06,0.6787349,7.390606,0.0179355,4.573752,14909.93912267685,26.531298,100.0,3.1055112,26000,260,-1.2248983,-74.92816298537963,98.59396,0.045737516,12.238255,8462145,13.227141,1.79355,0.0059251934,5.925193e-05,-36.747,26.202353,8.1711,369.07,13.327882,100,,[-0.041 -0.535 -0.016 -0.385 -0.737]
108.593994,0.04182913,-2.269745e-06,0.67225575,1.5054538,0.0102365725,0.76735854,14966.58184504509,4.1829133,100.0,-0.050810933,26100,261,-1.1767893,-71.10805123175307,98.65979,0.007673585,1.7489252,8503948,9.508468,1.0236573,0.2146503,0.002146503,-35.303608,22.357403,57.177975,418.03,64.02309,100,,[-0.044 -0.545 -0.014 -0.381 -0.74 ]
3899.4023,0.5968449,1.4495849e-06,0.6839669,6.326972,0.020653054,6.739364,15016.334332227707,59.684494,100.0,2.625606,26200,262,-1.1527723,-79.16706433488457,98.57167,0.06739363,10.309463,8540914,12.15463,2.0653055,0.008062774,8.062774e-05,-34.583206,20.133694,9.699826,369.66,8.585143,100,,[-0.041 -0.537 -0.016 -0.375 -0.747]
859.6479,0.13619663,5.340576e-07,0.676848,5.2487297,0.011867128,2.2007616,15067.789636611938,13.619663,100.0,2.5205936,26300,263,-1.3892921,-64.8693320018149,98.667496,0.022007618,3.8560667,8579933,12.830638,1.186713,0.02102715,0.0002102715,-41.67878,27.638506,25.93316,390.19,22.526688,100,,[-0.041 -0.534 -0.008 -0.38  -0.735]
4476.6743,0.28603196,9.918213e-07,0.68545336,6.609721,0.013369156,3.09501,15119.307791471481,28.603197,100.0,1.5727935,26400,264,-1.5139871,-69.40265527642714,98.649734,0.030950101,11.068442,8619562,10.492498,1.3369156,0.01726048,0.0001726048,-45.41964,22.978071,9.034695,396.29,15.724755,100,,[-0.026 -0.545 -0.005 -0.395 -0.742]
293861.62,4.367521,3.0517577e-07,0.6666025,53.870945,0.05055877,43.452347,15174.884735822678,436.75208,100.0,27.32685,26500,265,-1.2858564,-67.85661539504262,98.667114,0.43452355,426.1384,8660330,11.751412,5.055876,0.00032750604,3.2750604e-06,-38.5757,28.851276,0.23466554,407.68,1.3357528,100,,[-0.035 -0.545 -0.01  -0.384 -0.734]
1096.8009,0.2460387,-6.1035155e-07,0.66015583,2.678041,0.010842614,2.470163,15227.84180188179,24.60387,100.0,0.54927635,26600,266,-1.3146592,-58.40438115996231,98.691055,0.024701627,2.621979,8698139,13.294224,1.0842613,0.13831387,0.0013831387,-39.43976,23.626686,38.13913,378.09,16.154593,100,,[-0.042 -0.554 -0.013 -0.403 -0.752]
409.30945,0.1518489,2.8610229e-08,0.6606176,1.9188464,0.009535173,1.6732347,15281.447410106659,15.184891,100.0,-0.48768425,26700,267,-1.3082176,-61.151285149977596,98.69173,0.016732344,3.383941,8737813,11.780069,0.9535173,0.018529082,0.00018529082,-39.24653,18.735044,29.551344,396.74,24.513815,100,,[-0.035 -0.551 -0.005 -0.403 -0.759]
105741.414,3.1887164,1.7738342e-06,0.66208065,33.24486,0.03895122,31.6982,15329.195459365845,318.87164,100.0,22.70641,26800,268,-1.1477658,-71.62195193586682,98.59529,0.31698197,84.30353,8773207,12.000445,3.8951218,0.0016243919,1.624392e-05,-34.43302,23.470144,1.18619,353.94,1.4875246,100,,[-0.035 -0.553 -0.012 -0.407 -0.758]
135788.84,2.9177165,-6.1035155e-07,0.6454827,35.7882,0.03743398,29.022638,15379.610090494156,291.77167,100.0,19.595772,26900,269,-1.1473901,-59.87312775503054,98.677734,0.29022637,199.16003,8810364,11.978034,3.7433984,2.0090647e-05,2.0090647e-07,-34.421684,19.833702,0.50210875,371.57,1.6364124,100,,[-0.043 -0.573 -0.006 -0.423 -0.757]
53246.402,2.4031813,-3.0517577e-07,0.65576214,25.789495,0.040168837,24.2086,15423.182708740234,240.31815,100.0,13.244141,27000,270,-1.2749404,-69.53007838345893,98.56282,0.24208598,96.82477,8842173,14.96152,4.0168843,0.00065962493,6.596249e-06,-38.2482,30.345028,1.0327936,318.09,2.6794395,100,,[-0.037 -0.573 -0.006 -0.438 -0.774]
96482.05,1.3329284,9.155273e-07,0.6538013,30.697285,0.021525389,13.347225,15473.258195877075,133.29285,100.0,22.124022,27100,271,-1.2599213,-65.46642238297318,98.651184,0.13347225,46.30253,8879710,13.54726,2.152539,0.0007124703,7.124703e-06,-37.797672,26.041462,2.1597092,375.37,2.5349479,100,,[-0.028 -0.579  0.003 -0.432 -0.763]
4480588.0,26.612417,-3.4332277e-07,0.6722321,212.76323,0.27450785,264.72076,15517.00946688652,2661.2417,100.0,135.2749,27200,272,-1.3948008,-65.36539919195236,98.59363,2.647208,3086.3743,8911880,14.857578,27.450788,1.6742326e-06,1.6742327e-08,-41.844,25.265045,0.032400478,321.7,1.0638698,100,,[-0.051 -0.555  0.002 -0.427 -0.765]
175997.81,4.474899,1.7166137e-06,0.6791761,41.474136,0.051315404,44.48061,15563.087704181671,447.48987,100.0,21.585152,27300,273,-1.3402342,-66.99688143028133,98.60083,0.4448061,220.223,8945448,13.234926,5.1315393,0.000121322606,1.213226e-06,-40.207077,30.581951,0.45408517,335.68,1.3134449,100,,[-0.049 -0.558 -0.012 -0.418 -0.747]
344.09552,0.088409156,-3.8146973e-07,0.674827,3.1911025,0.0104959225,1.3654659,15614.352145195007,8.840916,100.0,0.68367743,27400,274,-1.4836655,-59.12243826346746,98.69972,0.013654659,2.8561707,8984826,11.63404,1.0495923,0.014809474,0.00014809474,-44.509953,15.463361,35.011913,393.78,37.140644,100,,[-0.065 -0.571 -0.006 -0.417 -0.74 ]
94837.49,1.6929913,1.0681152e-06,0.67276233,30.310375,0.02353725,16.830723,15665.795991182327,169.29913,100.0,14.747748,27500,275,-1.3915315,-57.94943224685248,98.69563,0.16830723,125.077484,9022904,11.725759,2.3537252,0.0001844581,1.844581e-06,-41.74597,19.361822,0.7995044,380.78,1.9182017,100,,[-0.071 -0.58  -0.008 -0.427 -0.744]
508.41687,0.08546527,1.7547608e-06,0.66611135,2.3256288,0.010230425,1.1685889,15707.834425926208,8.546527,100.0,0.34161794,27600,276,-1.4228497,-65.3031071852939,98.58818,0.011685889,1.9443262,9054619,17.233292,1.0230423,0.08874823,0.0008874823,-42.685535,28.292019,51.4317,317.15,43.38815,100,,[-0.065 -0.558 -0.011 -0.425 -0.746]
877.79846,0.17576559,-9.155273e-07,0.66317654,2.3257585,0.011630075,1.9176015,15751.749680757523,17.57656,100.0,-0.07541895,27700,277,-1.479687,-70.47230850000832,98.563995,0.019176016,2.6333544,9086945,16.675493,1.1630075,0.048548408,0.00048548408,-44.390583,35.506683,37.97438,323.26,26.891552,100,,[-0.06  -0.552 -0.005 -0.419 -0.753]
616.89813,0.0633156,1.5258789e-06,0.6704285,2.831357,0.010757518,0.95858645,15794.10113620758,6.33156,100.0,0.905164,27800,278,-1.3221447,-71.28750813885682,98.53192,0.009585865,2.1224651,9117405,15.590952,1.0757518,0.021491006,0.00021491006,-39.664387,27.773195,47.115025,304.6,55.740345,100,,[-0.056 -0.544 -0.01  -0.416 -0.756]
4519.197,0.46798277,1.1062622e-06,0.6660457,9.033248,0.015152192,5.016899,15833.905278682709,46.79828,100.0,3.7810216,27900,279,-1.5702398,-71.1708799030839,98.52922,0.050168987,11.188052,9147640,16.420343,1.5152192,0.012646133,0.00012646132,-47.107216,33.864,8.938107,302.35,8.359279,100,,[-0.065 -0.538 -0.006 -0.415 -0.748]
1276.7432,0.28724745,6.67572e-07,0.6666264,6.051081,0.012478978,3.5412903,15880.139372825623,28.724747,100.0,2.6000168,28000,280,-1.2937212,-62.856703533267265,98.62738,0.0354129,7.11581,9181378,14.863101,1.2478977,0.025464613,0.00025464612,-38.811653,20.392433,14.053214,337.38,11.0458975,100,,[-0.071 -0.549 -0.003 -0.413 -0.753]
438124.38,5.2344437,8.773804e-07,0.66110826,63.28024,0.05718218,52.04231,15932.553307056427,523.4444,100.0,35.62635,28100,281,-1.2631904,-63.55252303238324,98.680176,0.5204231,479.26352,9221121,11.319203,5.7182198,8.1881124e-05,8.188112e-07,-37.895733,20.968695,0.20865348,397.43,1.1928802,100,,[-0.073 -0.557  0.003 -0.412 -0.752]
2155.184,0.2749982,-6.8664554e-07,0.6509715,4.368128,0.012859711,2.901048,15974.975563526154,27.499819,100.0,1.5626888,28200,282,-1.179816,-74.36903027189973,98.517166,0.02901048,5.6542335,9251926,14.088278,1.285971,0.0091423,9.1423e-05,-35.394455,22.417131,17.685863,308.05,16.422588,100,,[-0.073 -0.55   0.008 -0.423 -0.758]
418.65326,0.058733396,-1.2207031e-06,0.6595511,3.183179,0.0106466375,0.9494939,16017.934127569199,5.8733397,100.0,1.2738769,28300,283,-1.2538112,-71.20103159043582,98.5462,0.009494939,2.3189209,9283306,13.319975,1.0646638,0.077137,0.00077137,-37.614296,27.027964,43.12351,313.8,55.699375,100,,[-0.067 -0.549  0.017 -0.427 -0.768]
6831.412,0.8242557,-3.0517577e-07,0.66012734,10.755491,0.01745765,8.289164,16063.057049512863,82.425575,100.0,4.300676,28400,284,-1.6210676,-66.1614694513334,98.60402,0.082891636,15.854968,9316722,16.255173,1.7457653,0.0036046891,3.604689e-05,-48.63203,25.199572,6.3071713,334.16,4.2471905,100,,[-0.071 -0.554  0.011 -0.429 -0.759]
3052.8406,0.32603824,-1.8310546e-06,0.6631769,7.7100525,0.014833217,3.875951,16108.794973611832,32.603825,100.0,2.7624059,28500,285,-1.7112911,-66.35856360552943,98.61983,0.038759507,8.358923,9351632,14.436813,1.4833217,0.039594352,0.00039594353,-51.338684,30.14227,11.9632635,349.1,12.77485,100,,[-0.073 -0.562  0.01  -0.422 -0.759]
263.99228,0.04997599,1.5258789e-07,0.6635385,1.199701,0.009442884,0.7597647,16154.50543832779,4.997599,100.0,-0.5867828,28600,286,-1.4236188,-64.55862413086261,98.62477,0.007597646,1.5747461,9386043,14.508501,0.94428843,0.21274456,0.0021274455,-42.708572,29.433205,63.5023,344.11,60.703022,100,,[-0.065 -0.551  0.003 -0.417 -0.756]
