InitialReturnMin,StdIWNorm,ReturnStepMaxmin,ESSClassic,InitialReturnStd,ReturnStepMax,ESSRenyi,TimeElapsed,InitialReturnMax,MinIWNorm,StdIW,Bound,EpLenMean,MeanIW,TimestepsSoFar,EpRewMean,MeanIWNorm,J_sample_variance,EpisodesSoFar,InitialBound,Iteration,MeanEntropy,InitialReturnMean,MaxIWNorm,EmpiricalD2,ReturnMeanIW,Weights,EpThisIter,MinIW,MaxIW
-43.298187,0.0020460058,98.780365,95.95346,13.979579,100.0,94.998924,21815.565587043762,24.324429,0.005735688,0.20460057,-1.3069113,411.57,0.99631345,11763074,-45.19710520120791,0.009963134,203.32326,43800,-1.1519625,438,0.29094794,-1.4877319e-06,0.015672866,1.0526435,0.17386377,[-0.033 -0.547  0.002 -0.421 -1.128],100,0.5735688,1.5672867
-40.28875,0.009876885,98.80913,50.32473,12.147012,100.0,44.665825,21876.06308865547,25.20833,0.0005925531,0.9876886,-0.50942826,437.07,0.99412435,11806781,-41.71159064208446,0.009941243,257.59882,43900,-1.0520117,439,0.2907158,-1.335144e-06,0.057994068,2.2388482,1.500011,[-0.032 -0.547  0.003 -0.421 -1.128],100,0.059255313,5.799407
-43.15477,0.0038368495,98.82016,87.78521,11.726251,100.0,87.4256,21939.065122127533,23.654146,0.0040520853,0.38368496,-1.2774684,452.66,1.0285895,11852047,-40.70254411027525,0.010285893,159.07932,44000,-1.147777,440,0.29059267,-3.8146973e-07,0.025942395,1.1438297,0.2609988,[-3.181e-02 -5.491e-01  2.475e-05 -4.190e-01 -1.128e+00],100,0.40520853,2.5942395
-39.71016,0.056407344,98.76236,5.959586,12.623731,100.0,5.8140798,21999.04075050354,20.093084,1.5567164e-05,5.6407337,3.5611563,429.13,1.4199936,11894960,-50.990071699736156,0.014199937,5178.304,44100,-1.0330794,441,0.29145238,-5.340576e-07,0.5574005,17.199627,9.050746,[-0.032 -0.549  0.001 -0.42  -1.128],100,0.0015567164,55.740055
-38.67684,0.03252043,98.766525,11.156251,11.36465,100.0,13.221269,22060.7713599205,13.937712,0.00019399315,3.2520425,0.76643777,437.23,1.1523966,11938683,-51.041448457313116,0.011523965,1052.8883,44200,-0.9977758,442,0.28876558,-3.8146972e-08,0.20819323,7.5635705,4.312066,[-0.035 -0.555  0.001 -0.417 -1.127],100,0.019399315,20.819323
-19.088118,0.3533679,98.78757,2.012562,7.128366,100.0,0.1762421,22128.289156913757,23.448652,4.00985e-06,35.336792,23.823627,476.33,5.064266,11986316,-50.59295730508072,0.050642654,125376.96,44300,-0.49285522,443,0.29076818,1.0108947e-06,3.3731503,567.4013,42.442005,[-0.034 -0.558  0.007 -0.417 -1.13 ],100,0.00040098498,337.31503
-32.844482,0.068153016,98.780014,6.926577,9.722658,100.0,6.1454535,22190.570116996765,15.188635,2.4586087e-05,6.8153024,2.85176,438.53,1.8592235,12030169,-48.235940722199665,0.018592235,4326.661,44400,-0.8040496,444,0.2880206,-1.4495849e-06,0.53047514,16.272192,7.268117,[-0.023 -0.558 -0.002 -0.416 -1.128],100,0.0024586087,53.047516
-35.07238,0.36203966,98.74887,1.483172,9.633517,100.0,1.0528253,22253.892970085144,19.399197,7.029476e-06,36.203964,10.321334,452.41,4.442186,12075410,-56.807184982057876,0.04442186,39309.617,44500,-0.8810587,445,0.28473717,1.5258789e-07,3.6411493,94.98252,21.715061,[-0.016 -0.571 -0.007 -0.419 -1.131],100,0.0007029476,364.11493
-37.19888,0.010862758,98.749695,48.43529,9.500302,100.0,43.608006,22316.88832449913,13.485117,0.00033817737,1.0862759,-0.44872046,436.98,1.0527974,12119108,-54.68773082934259,0.010527973,185.95226,44600,-0.9552242,446,0.28656542,1.1253356e-06,0.050812073,2.2931569,1.4289765,[-0.02  -0.566 -0.006 -0.425 -1.134],100,0.03381774,5.0812073
-42.689243,0.0077638794,98.74263,61.462437,9.966196,100.0,65.595924,22378.484250068665,18.723282,0.0020238608,0.77638793,-1.0426306,434.57,0.98048615,12162565,-55.9238891857261,0.009804862,125.493004,44700,-1.1364108,447,0.2888011,-1.6021728e-06,0.059898026,1.5244849,0.71431696,[-0.02  -0.571 -0.009 -0.431 -1.132],100,0.2023861,5.989803
-40.203835,0.016255088,98.739365,39.2461,11.202113,100.0,47.877533,22440.67711162567,22.463287,0.0006844772,1.6255088,0.06874156,429.81,1.3064733,12205546,-56.01179117090264,0.01306473,161.14674,44800,-1.0513271,448,0.2914908,-2.2888183e-07,0.13410917,2.0886624,2.0055218,[-0.017 -0.575 -0.006 -0.435 -1.13 ],100,0.068447724,13.410917
-40.010605,0.011239697,98.78856,45.96104,9.528351,100.0,41.180588,22505.2341735363,25.306904,0.00054720277,1.1239698,-0.659534,447.29,1.0365639,12250275,-47.289175360714225,0.010365639,138.13333,44900,-1.0421947,449,0.2912735,1.4495849e-06,0.088894166,2.4283285,1.4187629,[-0.02  -0.574 -0.004 -0.432 -1.127],100,0.05472028,8.889417
-37.84117,0.0045982227,98.78975,81.75289,8.698726,100.0,77.613205,22570.93450498581,15.808631,0.0030388846,0.45982224,-0.7692107,466.08,0.973295,12296883,-48.998534301941625,0.0097329505,84.14833,45000,-0.97010064,450,0.2932265,-1.6593933e-06,0.025352912,1.2884406,0.6625668,[-0.019 -0.575 -0.003 -0.428 -1.128],100,0.30388847,2.5352912
-46.38381,0.005106674,98.790436,77.269966,9.389055,100.0,78.07585,22636.9885764122,18.71478,0.002066639,0.51066744,-1.2863718,459.35,0.9415501,12342818,-48.130840053144205,0.0094155,102.549065,45100,-1.2529006,451,0.29346043,-7.6293944e-08,0.027914135,1.2808057,0.46342158,[-0.014 -0.573 -0.003 -0.428 -1.126],100,0.2066639,2.7914135
-42.182373,0.011955806,98.80635,41.34986,10.653437,100.0,48.20054,22701.393642902374,16.922176,0.00089004624,1.1955805,-0.62913585,457.0,1.0038791,12388518,-44.24849250405853,0.01003879,266.6913,45200,-1.112618,452,0.29589525,6.1035155e-07,0.09113943,2.0746655,1.3961384,[-0.016 -0.573 -0.002 -0.43  -1.125],100,0.08900463,9.113943
-45.357994,0.015588833,98.76872,35.713326,10.608266,100.0,31.867924,22765.48338842392,20.229414,0.00038073733,1.5588834,0.29887247,450.24,1.1618989,12433542,-52.065854250578006,0.011618986,314.94897,45300,-1.2160362,453,0.2976712,2.1266937e-06,0.08160089,3.1379516,2.9771507,[-0.012 -0.57   0.002 -0.43  -1.123],100,0.038073733,8.1600895
-36.639076,0.00335766,98.75377,90.12624,9.624786,100.0,86.64409,22828.84483408928,15.421313,0.0040677194,0.33576602,-1.0064185,424.43,1.0144281,12475985,-52.25474572199502,0.010144281,106.75378,45400,-0.9236313,454,0.29804143,1.14440915e-07,0.022279372,1.1541468,0.3056419,[-9.514e-03 -5.668e-01  2.673e-04 -4.326e-01 -1.121e+00],100,0.40677196,2.2279372
-35.754406,0.004404762,98.75557,84.18968,11.189333,100.0,83.797356,22891.11505794525,16.559769,0.0032136857,0.44047618,-1.008588,423.8,1.0164402,12518365,-51.79550078795927,0.0101644015,146.27403,45500,-0.8937733,455,0.2982769,-1.0299683e-06,0.028274082,1.1933551,0.2933587,[-0.012 -0.567 -0.001 -0.433 -1.121],100,0.32136858,2.8274083
-40.54169,0.005132979,98.76349,78.62295,10.425706,100.0,82.25393,22952.510883569717,17.01203,0.0022574754,0.5132979,-0.87384146,427.1,0.98439646,12561075,-50.507217047530055,0.009843963,133.8413,45600,-1.0531138,456,0.29827672,-8.5830686e-07,0.036053598,1.2157474,0.6162135,[-0.011 -0.565 -0.003 -0.433 -1.121],100,0.22574754,3.6053598
-40.825554,0.014223773,98.711655,37.550014,12.956949,100.0,39.122845,23012.061932086945,18.889875,0.0009224541,1.4223771,-0.381873,393.98,1.1029447,12600473,-56.80244884183064,0.0110294465,337.1484,45700,-1.0625739,457,0.29912654,1.1444092e-06,0.086198956,2.5560513,1.79381,[-6.066e-03 -5.664e-01 -1.119e-03 -4.352e-01 -1.121e+00],100,0.092245415,8.619896
-42.46382,0.0043272185,98.741806,85.9811,15.0675535,100.0,88.423904,23069.61000227928,21.780014,0.004323219,0.43272188,-0.8214574,396.55,1.0716516,12640128,-51.193928312048484,0.0107165165,283.43726,45800,-1.1163342,458,0.2958816,-3.8146972e-08,0.03017352,1.1309159,0.68380773,[-0.005 -0.569 -0.006 -0.436 -1.12 ],100,0.4323219,3.017352
-49.756767,0.20997086,98.760284,2.4755893,11.630917,100.0,1.8727976,23131.41250514984,18.752022,1.311598e-05,20.997086,14.781437,417.18,3.3453507,12681846,-50.001480483967924,0.033453505,51268.188,45900,-1.3626777,459,0.29176116,-2.2888183e-07,1.9229356,53.396053,26.900959,[-0.007 -0.564 -0.005 -0.432 -1.123],100,0.0013115981,192.29356
-41.047825,0.015075179,98.65494,37.33943,12.148796,100.0,39.121662,23188.98873758316,30.235352,0.0003370377,1.5075179,-0.9650694,381.37,1.1637219,12719983,-65.79842407985313,0.01163722,402.63147,46000,-1.076499,460,0.28979924,5.340576e-07,0.0938137,2.5561285,1.2224919,[ 0.003 -0.551 -0.007 -0.423 -1.127],100,0.03370377,9.381371
-42.991425,1.1284108e-05,98.65726,99.999855,10.963794,100.0,99.99989,23249.04898095131,14.399797,0.009970665,0.0011284128,-1.432727,396.26,1.000096,12759609,-67.9065747106431,0.01000096,121.398476,46100,-1.1432469,461,0.28979924,1.5068055e-06,0.010021823,1.0000011,0.00032129884,[-2.120e-04 -5.507e-01 -8.399e-03 -4.179e-01 -1.129e+00],100,0.99706656,1.0021824
-38.996613,0.023114707,98.69272,14.351977,11.696354,100.0,20.732204,23307.059884786606,24.3353,0.00014542615,2.3114707,-0.26006413,403.51,0.9462059,12799960,-61.996974446660126,0.009462059,684.65814,46200,-1.0100893,462,0.2904749,-1.1444092e-06,0.21840991,4.823414,2.5947833,[-2.116e-04 -5.507e-01 -8.403e-03 -4.179e-01 -1.129e+00],100,0.014542616,21.840992
-39.34165,0.00799175,98.72171,61.79109,11.561225,100.0,53.120945,23366.54916024208,20.936266,0.0010820422,0.7991751,-0.4849831,415.49,1.0163013,12841509,-57.81450338260969,0.010163013,138.75533,46300,-1.0209141,463,0.290297,-5.340576e-07,0.037392464,1.8824966,1.3142955,[ 8.653e-04 -5.502e-01 -2.779e-03 -4.163e-01 -1.128e+00],100,0.10820423,3.7392466
-36.52476,0.0055393972,98.745834,77.05722,9.88043,100.0,72.01046,23429.929151296616,16.623762,0.0019316992,0.55393976,-0.7041325,426.14,1.0151873,12884123,-54.15622204657644,0.0101518715,127.21132,46400,-0.9271947,464,0.29051018,3.4332277e-07,0.03042233,1.3886871,0.7305915,[ 0.002 -0.552 -0.006 -0.419 -1.129],100,0.19316992,3.042233
-43.225983,0.0043218764,98.72325,84.020294,9.671087,100.0,83.59883,23491.123572587967,15.462832,0.0036396133,0.43218768,-1.1325327,420.92,0.9910153,12926215,-58.24505824449007,0.009910154,94.382164,46500,-1.1503558,465,0.2893587,1.14440915e-07,0.027039014,1.1961889,0.44334865,[ 0.003 -0.549 -0.004 -0.42  -1.128],100,0.36396134,2.7039015
-47.62519,0.0057398416,98.72453,74.59134,11.837369,100.0,74.66198,23551.27479672432,17.93747,0.002681514,0.57398415,-1.0987049,406.46,0.983452,12966861,-55.981672149260966,0.009834519,125.567,46600,-1.2981484,466,0.2909993,-9.536743e-07,0.030426359,1.3393698,0.73853445,[-0.001 -0.55  -0.005 -0.421 -1.13 ],100,0.2681514,3.042636
-43.106945,0.04598595,98.76489,7.03488,10.571335,100.0,17.093674,23613.58481669426,24.341091,6.848494e-05,4.598595,-0.4167168,423.33,1.2650088,13009194,-49.76488330505407,0.012650089,1185.06,46700,-1.1458998,467,0.29224917,-8.201599e-07,0.4589271,5.850117,3.058711,[-0.002 -0.547 -0.002 -0.419 -1.128],100,0.006848494,45.89271
-42.965477,0.032669093,98.73773,12.03232,12.079509,100.0,17.002094,23676.94478058815,17.13684,0.00040270915,3.2669096,-0.057463884,433.17,1.2082317,13052511,-56.803015352993,0.012082316,1053.0868,46800,-1.1399341,468,0.2898089,-9.155273e-07,0.31749824,5.8816285,3.4158752,[ 0.004 -0.549  0.002 -0.417 -1.127],100,0.040270917,31.749825
-43.231934,0.012453852,98.74735,48.445953,9.623289,100.0,44.4481,23742.690511465073,28.000175,0.0006665439,1.2453853,0.577265,447.32,1.2072607,13097243,-56.513215626229915,0.012072609,583.16437,46900,-1.1512549,469,0.2876107,6.4849854e-07,0.07136051,2.249815,2.7387729,[ 1.042e-03 -5.490e-01 -2.555e-03 -4.130e-01 -1.129e+00],100,0.06665439,7.1360517
-31.725792,0.033038322,98.738556,15.261781,8.883797,100.0,15.042713,23806.218646764755,18.158667,0.00019982997,3.3038323,-0.11285424,430.48,1.4021062,13140291,-56.2735816937871,0.01402106,1312.4069,47000,-0.76991576,470,0.2883472,7.6293944e-08,0.2813325,6.647737,2.613788,[ 0.003 -0.538 -0.001 -0.406 -1.131],100,0.019982997,28.133251
-43.634136,0.0027769415,98.7173,91.75583,10.555857,100.0,90.2672,23864.254196882248,14.710256,0.0044911318,0.2776942,-1.250971,410.56,0.9264244,13181347,-58.03377296542954,0.009264244,106.23368,47100,-1.1661236,471,0.28834635,3.0517577e-07,0.018886419,1.1078222,0.27990556,[-0.002 -0.536 -0.005 -0.408 -1.131],100,0.4491132,1.888642
-42.59183,0.023614487,98.74089,27.245815,13.398488,100.0,23.168516,23918.664243221283,23.501934,0.00016610233,2.3614488,1.010395,404.02,1.4451051,13221749,-52.34305197141384,0.014451051,614.365,47200,-1.1313822,472,0.2882748,-7.6293946e-07,0.18960594,4.316202,3.9599464,[-0.002 -0.535 -0.004 -0.409 -1.131],100,0.016610233,18.960594
-36.81346,0.0057378197,98.6734,74.29891,10.29431,100.0,72.21719,23974.02137684822,15.804447,0.00206748,0.57378197,-0.67665833,401.54,0.9755788,13261903,-65.57125192337722,0.009755787,158.10796,47300,-0.93884075,473,0.29278883,-1.14440915e-07,0.04263209,1.3847117,0.76733464,[-1.838e-03 -5.353e-01  6.872e-04 -4.063e-01 -1.131e+00],100,0.20674801,4.2632093
-43.99184,0.005764551,98.80336,75.47426,11.05903,100.0,69.2937,24032.402978897095,22.92531,0.0023876226,0.5764551,-0.67991436,431.26,1.011239,13305029,-42.40124602792789,0.010112391,128.75793,47400,-1.1736044,474,0.28913084,1.2207031e-06,0.03815692,1.4431326,1.0816722,[-2.038e-03 -5.329e-01 -2.113e-04 -4.069e-01 -1.126e+00],100,0.23876226,3.815692
-42.127106,0.012481494,98.76172,51.55124,13.048445,100.0,56.524364,24088.825403690338,25.758907,0.0012825353,1.2481495,1.0558602,412.28,1.2874926,13346257,-49.119223314303454,0.0128749255,422.93768,47500,-1.115108,475,0.29034802,-1.7547608e-06,0.084561974,1.7691486,2.9236264,[-6.869e-03 -5.335e-01  6.949e-04 -4.083e-01 -1.130e+00],100,0.12825353,8.456198
-47.840195,0.040596116,98.73802,6.9284897,14.412023,100.0,20.499077,24143.37276673317,18.199558,2.856225e-05,4.059612,0.9688537,409.63,1.1076318,13387220,-53.658257719348796,0.011076319,1768.305,47600,-1.304323,476,0.2888875,2.2125244e-06,0.40605524,4.8782682,4.490977,[-0.006 -0.525  0.002 -0.402 -1.129],100,0.002856225,40.605526
-36.376694,0.0042957324,98.82503,84.56979,8.59889,100.0,83.44161,24206.14513206482,17.953108,0.002574381,0.42957324,-0.89320624,458.03,1.0056789,13433023,-40.070262081014164,0.010056789,99.51213,47700,-0.92366827,477,0.2902789,6.8664554e-07,0.028635046,1.1984428,0.43422067,[-1.424e-02 -5.340e-01 -2.513e-04 -4.032e-01 -1.130e+00],100,0.2574381,2.8635046
-29.803627,0.014077881,98.80475,42.838066,10.148264,100.0,42.667473,24265.8970348835,21.570192,0.00023891685,1.4077883,0.3838557,446.21,1.2187054,13477644,-43.56249426343289,0.012187054,172.83305,47800,-0.70317674,478,0.28569704,-1.1825562e-06,0.09327283,2.3437057,1.9047513,[-1.577e-02 -5.370e-01 -1.008e-03 -4.061e-01 -1.129e+00],100,0.023891686,9.327283
-38.64892,3.6968397e-06,98.77724,100.0,11.818649,100.0,100.0,24324.71004676819,20.285631,0.009991424,0.0003696797,-1.2882633,425.15,1.0000042,13520159,-47.35362979271613,0.010000041,141.07935,47900,-1.0026002,479,0.28569704,-8.583069e-08,0.010008191,1.0,3.400445e-05,[-0.026 -0.526 -0.003 -0.401 -1.133],100,0.99914247,1.0008191
-41.854866,0.0039772107,98.840485,85.721504,9.56641,100.0,86.162964,24388.01622915268,21.558886,0.0042022,0.39772105,-1.2119555,467.76,0.97450125,13566935,-37.30914374903137,0.009745013,77.839485,48000,-1.1094651,480,0.28569812,,0.026166543,1.1605915,0.29106307,[-0.026 -0.526 -0.003 -0.401 -1.133],100,0.42022002,2.6166544
-44.84661,0.0067517487,98.807144,69.96168,11.026518,100.0,69.463104,24447.025383234024,18.410336,0.0015209739,0.67517483,-1.0072849,448.05,1.0304062,13611740,-43.20609900831887,0.010304061,197.66943,48100,-1.2091892,481,0.28466687,-7.6293944e-08,0.03487859,1.4396132,0.7863385,[-0.026 -0.526 -0.005 -0.401 -1.133],100,0.15209739,3.487859
-42.788216,0.0036062861,98.81611,87.915794,11.230931,100.0,84.093254,24506.708833932877,17.975792,0.004134733,0.3606286,-1.0658698,444.24,0.9727127,13656164,-40.84619115501276,0.009727126,124.63484,48200,-1.1416074,482,0.28473386,-5.340576e-07,0.019428674,1.189156,0.48945937,[-0.021 -0.524 -0.005 -0.402 -1.134],100,0.41347334,1.9428674
-47.307487,0.021375855,98.78465,22.497591,11.674946,100.0,21.419199,24563.204482078552,14.4899845,0.00026373236,2.1375856,0.103218794,422.3,1.1516856,13698394,-45.47109208666451,0.011516855,897.9135,48300,-1.2921816,483,0.2862016,8.773804e-07,0.1844123,4.668709,3.5104923,[-0.026 -0.522 -0.004 -0.401 -1.134],100,0.026373237,18.44123
-40.826176,0.2197635,98.782486,1.9505626,12.472344,100.0,2.0470245,24617.485682964325,19.109528,1.7783295e-05,21.976349,8.091054,411.1,3.0996518,13739504,-44.71104288017876,0.030996526,33329.6,48400,-1.0746725,484,0.28740904,-1.411438e-06,2.2126038,48.851395,17.602705,[-3.113e-02 -5.242e-01 -1.082e-03 -4.052e-01 -1.133e+00],100,0.0017783295,221.26038
-47.05853,0.007088203,98.809105,72.998886,11.841637,100.0,74.44771,24675.20741868019,19.842499,0.0026804113,0.7088202,-1.0470886,436.99,1.1654758,13783203,-41.709695863431826,0.011654757,205.1982,48500,-1.2812088,485,0.2821567,-2.7656554e-07,0.048868075,1.3432246,0.7709011,[-0.023 -0.521 -0.003 -0.397 -1.132],100,0.26804113,4.8868074
-45.245903,0.009987218,98.81685,54.827923,11.216152,100.0,51.481327,24735.285053253174,22.245905,0.0015818235,0.99872184,-0.26464617,441.89,1.1002982,13827392,-40.46479826886974,0.011002982,181.88416,48600,-1.2260413,486,0.2843568,-1.0299683e-06,0.065687634,1.9424518,1.837356,[-0.022 -0.52  -0.002 -0.399 -1.137],100,0.15818235,6.5687637
-45.20778,0.012428495,98.79932,40.836376,11.341075,100.0,53.27408,24794.454228401184,19.824303,0.0010110193,1.2428496,-0.44820666,440.84,1.0325584,13871476,-44.23418211598242,0.010325585,223.35458,48700,-1.2225705,487,0.2882737,-1.3160706e-06,0.09576495,1.8770856,1.6163838,[-0.012 -0.519 -0.003 -0.399 -1.135],100,0.101101935,9.576495
-43.559517,0.044636156,98.768524,15.545824,13.794357,100.0,11.804485,24848.80788373947,25.298712,0.0001203344,4.4636154,0.088078976,409.32,1.915063,13912408,-47.37305138905113,0.019150626,1831.7057,48800,-1.1637086,488,0.28838316,1.8310546e-06,0.27623734,8.471356,4.3141646,[-0.021 -0.517 -0.001 -0.399 -1.131],100,0.01203344,27.623734
-42.514305,0.009286015,98.74524,60.53322,13.126434,100.0,51.84297,24902.035199403763,18.686922,0.0006089935,0.9286017,-0.3248812,393.58,1.1500332,13951766,-50.13392259466193,0.011500332,320.66766,48900,-1.1287607,489,0.28807208,-2.2888183e-07,0.050677076,1.9289018,1.6433172,[-0.021 -0.514  0.005 -0.4   -1.131],100,0.060899355,5.0677075
-45.82574,0.003514256,98.764984,89.53446,12.291926,100.0,87.66692,24956.17971277237,19.429623,0.003990344,0.35142562,-1.2117372,415.12,1.0278926,13993278,-48.78134489199242,0.010278924,167.58609,49000,-1.2394524,490,0.2864326,2.0980835e-07,0.023376066,1.140681,0.41970003,[-0.027 -0.519  0.002 -0.403 -1.131],100,0.39903438,2.3376067
-53.813335,0.0055435114,98.75624,76.06617,14.874431,100.0,73.7514,25009.967076063156,27.7977,0.0029358028,0.55435115,-1.2025585,392.49,0.98826784,14032527,-47.83597155579862,0.009882679,220.10292,49100,-1.5073456,491,0.28661692,-5.722046e-07,0.035332344,1.3559064,0.88617724,[-0.032 -0.519  0.003 -0.404 -1.132],100,0.2935803,3.5332344
-43.5853,0.017075771,98.764786,32.73844,13.5506525,100.0,35.543007,25063.026414632797,16.905401,0.00061767787,1.7075773,-0.48347104,407.81,1.1913129,14073308,-47.96155986654542,0.011913128,638.2669,49200,-1.1662254,492,0.28254145,1.0681152e-06,0.15109323,2.813493,1.9534515,[-3.093e-02 -5.193e-01  1.375e-04 -4.028e-01 -1.132e+00],100,0.061767787,15.1093235
-53.35351,0.0025251287,98.83032,94.16299,12.858442,100.0,94.37933,25122.24881720543,17.701466,0.005637163,0.25251287,-1.6835533,432.48,1.0142099,14116556,-36.689513092179965,0.010142099,159.07524,49300,-1.4959097,493,0.28318965,-5.340576e-07,0.017418649,1.059554,0.14708826,[-3.199e-02 -5.132e-01  5.233e-04 -4.034e-01 -1.136e+00],100,0.5637163,1.7418649
-42.061504,0.018340282,98.73328,28.204237,12.042484,100.0,22.81641,25174.85971403122,18.37279,0.00024408255,1.8340282,0.6805997,391.44,1.1495128,14155700,-52.20292649697263,0.011495127,894.1111,49400,-1.1188604,494,0.27928233,5.340576e-07,0.13899468,4.3828106,3.6158144,[-3.210e-02 -5.126e-01  1.021e-03 -4.021e-01 -1.136e+00],100,0.024408255,13.899467
-52.14717,0.0035922616,98.77832,88.67373,13.314424,100.0,87.46336,25225.873619794846,20.541061,0.0038509415,0.3592262,-1.2346618,389.16,1.0051292,14194616,-43.13322388887946,0.010051291,162.17856,49500,-1.4589574,495,0.27612308,-5.340576e-07,0.02004949,1.1433358,0.62398314,[-0.026 -0.508  0.005 -0.404 -1.14 ],100,0.38509417,2.004949
-42.358116,0.07996793,98.74411,3.2313867,15.671296,100.0,6.4386287,25279.84555196762,22.85049,4.4107044e-05,7.996793,2.7088208,385.2,1.4613123,14233136,-49.28516867832704,0.014613121,9613.187,49600,-1.1358142,496,0.2739215,7.6293944e-08,0.80763197,15.531258,8.273226,[-0.024 -0.511  0.005 -0.405 -1.143],100,0.0044107046,80.7632
-41.258522,0.011107596,98.5573,38.164185,14.250292,100.0,39.4619,25326.30619597435,19.385574,0.0005266582,1.1107597,0.02676797,335.41,0.8726257,14266677,-74.24349198029665,0.008726256,417.75696,49700,-1.101364,497,0.2731382,-1.2969971e-06,0.079579905,2.53409,2.2160585,[-0.017 -0.519  0.011 -0.413 -1.145],100,0.052665822,7.9579906
-43.3584,0.41154376,98.70178,1.4558455,13.9669285,100.0,0.42753917,25375.458796977997,20.89031,1.0935025e-06,41.15437,25.335701,364.52,5.002167,14303129,-54.35239121124934,0.05002168,257383.81,49800,-1.1721431,498,0.27512923,-1.3732911e-06,4.140859,233.8967,47.439354,[-0.018 -0.525  0.006 -0.416 -1.146],100,0.00010935025,414.0859
-43.144745,0.010312704,98.77051,57.631004,14.154767,100.0,61.99529,25429.255578756332,22.588463,0.00096896105,1.0312705,-0.59209263,387.64,1.2027533,14341893,-44.47970738875897,0.012027533,328.00793,49900,-1.1630293,499,0.27856895,-2.670288e-07,0.062444504,1.6130258,1.2344395,[-0.019 -0.524 -0.002 -0.42  -1.144],100,0.096896105,6.2444506
