Weights,InitialReturnMean,InitialReturnMin,MeanEntropy,MeanIWNorm,InitialReturnStd,TimeElapsed,MeanIW,ESSRenyi,ReturnStepMax,InitialBound,Bound,StdIWNorm,MinIWNorm,J_sample_variance,StdIW,MaxIWNorm,EpisodesSoFar,EmpiricalD2,ESSClassic,EpLenMean,EpRewMean,MaxIW,MinIW,Iteration,TimestepsSoFar,InitialReturnMax,EpThisIter,ReturnMeanIW,ReturnStepMaxmin
[-5.958 -5.917  0.081 -4.928 26.572],-2.5177003e-06,-9.07798,28.09393,0.011643564,7.5311975,10432.07996225357,1.1643566,11.067648,100.0,2798.2278,-2.6408515,0.016913882,0.00054241525,155.48119,1.6913882,0.104147546,37000,9.035343,32.152725,53.98,-139.72957957481267,10.414755,0.054241523,370,4536786,26.396667,100,0.0039931536,93.963745
[-5.958 -5.917  0.081 -4.928 26.677],4.8828124e-06,-7.594017,28.186775,0.009045709,6.6315694,10439.748852968216,0.90457094,17.634031,100.0,2808.6016,-2.4938035,0.0078044687,0.0003267078,47.85015,0.7804469,0.041066483,37100,5.670853,57.326584,55.41,-141.55711864987285,4.1066484,0.03267078,371,4542327,23.73703,100,-0.6095935,94.602776
[-5.958 -5.917  0.081 -4.928 26.765],6.1035155e-07,-8.147018,28.292274,0.008993122,7.8294015,10447.411881923676,0.8993121,9.292707,100.0,2817.6907,-4.174586,0.013642584,0.00026242147,33.12724,1.3642583,0.12172553,37200,10.7611265,30.29114,55.65,-141.74863901252357,12.172553,0.026242148,372,4547892,29.60162,100,-0.9377318,94.31774
[-5.958 -5.917  0.081 -4.928 26.876],-5.760193e-06,-9.241188,28.39471,0.008886656,8.613148,10455.600274562836,0.8886656,19.254028,100.0,2827.5986,-3.0038993,0.009348414,0.00051989936,109.10645,0.93484133,0.058269244,37300,5.1937184,47.469376,51.62,-136.54946941690284,5.8269243,0.051989935,373,4553054,48.870472,100,0.7085836,94.054535
[-5.958 -5.917  0.081 -4.928 26.972],-3.0517577e-07,-6.175812,28.469332,0.008997629,5.4744034,10463.411648273468,0.8997629,17.683832,100.0,2838.895,-2.0531132,0.0068194997,0.0010558413,35.511898,0.68195,0.041138686,37400,5.654883,63.51444,52.71,-141.05242837354785,4.1138687,0.10558414,374,4558325,17.274445,100,-0.6838257,94.33113
[-5.958 -5.917  0.081 -4.928 27.053],7.3242186e-06,-8.411705,28.562323,0.010212822,7.6271386,10471.736504793167,1.0212823,21.616457,100.0,2845.7175,-2.700155,0.008730325,0.0005180987,114.37792,0.8730326,0.03908253,37500,4.626105,57.778397,59.5,-145.17641757836725,3.9082532,0.05180987,375,4564275,36.46894,100,-0.08552861,94.55622
[-5.958 -5.917  0.081 -4.928 27.142],1.2397766e-05,-10.06102,28.653433,0.008706952,8.780924,10479.363828897476,0.8706953,24.061218,100.0,2855.074,-3.5813198,0.008176608,5.4780998e-05,79.122284,0.8176608,0.040409222,37600,4.1560655,53.138096,58.03,-141.56127428709016,4.040922,0.0054781,376,4570078,34.74406,100,-1.2202952,94.5042
[-5.958 -5.917  0.081 -4.928 27.23 ],2.5939942e-06,-9.073082,28.74087,0.008913163,7.8904023,10487.016221761703,0.89131635,20.586489,100.0,2864.4075,-3.5423026,0.0077165887,0.0002966283,91.40291,0.7716589,0.042744268,37700,4.857555,57.15833,56.42,-139.70009907495486,4.274427,0.029662833,377,4575720,28.07016,100,-1.4800943,94.1308
[-5.958 -5.917  0.081 -4.928 27.32 ],2.2888183e-07,-8.812149,28.84304,0.009442083,7.8923883,10494.687779903412,0.9442082,12.142503,100.0,2873.0925,-2.2637186,0.010539438,0.00042094543,117.66904,1.0539438,0.07589544,37800,8.235535,44.524662,56.63,-141.11422618937615,7.5895443,0.042094544,378,4581383,29.83007,100,0.5897883,94.01991
[-5.958 -5.917  0.081 -4.928 27.421],6.790161e-06,-7.9977875,28.93733,0.00867039,6.9718595,10502.993561267853,0.8670389,20.237665,100.0,2883.4314,-3.0294871,0.011555342,0.0001555128,66.2642,1.1555341,0.07767421,37900,4.9412813,36.020638,53.41,-139.69238874103766,7.7674212,0.015551279,379,4586724,26.179695,100,-1.0896596,94.08874
[-5.958 -5.917  0.081 -4.928 27.517],1.2969971e-06,-8.668465,29.039877,0.008714321,7.2927666,10511.139535188675,0.8714321,8.682543,100.0,2892.8835,-3.2680967,0.008545141,0.00010595811,86.530235,0.8545141,0.04239028,38000,11.517364,50.98012,57.76,-142.56907991068226,4.239028,0.0105958115,380,4592500,25.484344,100,-0.38520217,94.64346
[-5.958 -5.917  0.081 -4.928 27.622],-9.07898e-06,-10.103386,29.124832,0.009891396,8.456103,10520.415929555893,0.98913974,23.685541,100.0,2903.1636,-3.1645699,0.016328337,0.00039646873,131.41158,1.6328338,0.15665562,38100,4.221985,26.845543,65.6,-147.5160090052153,15.665563,0.039646875,381,4599060,24.729523,100,-1.4708061,94.87536
[-5.958 -5.917  0.081 -4.928 27.704],-9.155273e-07,-7.9325943,29.240892,0.010921688,6.5568533,10527.195929288864,1.0921689,9.42264,100.0,2911.5164,-2.1886466,0.014173706,0.0012581355,93.02492,1.4173706,0.083381705,38200,10.612737,37.255394,47.46,-134.73014818307888,8.338171,0.12581356,382,4603806,29.000862,100,0.9605763,93.55089
[-5.958 -5.917  0.081 -4.928 27.819],5.9509275e-06,-9.8739395,29.33261,0.010463045,8.421963,10535.1362991333,1.0463045,20.19702,100.0,2923.171,-3.5583923,0.012506225,6.8017594e-05,99.71593,1.2506226,0.09589271,38300,4.9512258,41.174545,58.78,-142.40826718702112,9.589272,0.00680176,383,4609684,27.556091,100,-1.5145247,94.50736
[-5.958 -5.917  0.081 -4.928 27.91 ],9.918213e-07,-8.323929,29.428495,0.008820044,6.534177,10542.112359762192,0.88200456,12.9645815,100.0,2932.665,-2.155709,0.010206024,0.00013389354,58.52264,1.0206025,0.06787968,38400,7.7133226,42.753826,53.27,-138.71047358303903,6.7879677,0.013389354,384,4615011,17.877197,100,-0.50070536,94.16357
[-5.958 -5.917  0.081 -4.928 28.008],3.4332277e-07,-9.106987,29.530565,0.0083593,7.280769,10549.650711774826,0.83593005,14.642538,100.0,2941.94,-2.9485898,0.009227205,0.00024188313,45.33995,0.92272055,0.05034364,38500,6.829417,45.07692,51.38,-136.34700740361842,5.034364,0.024188314,385,4620149,27.287014,100,-0.57160395,93.91768
[-5.958 -5.917  0.081 -4.928 28.109],-5.9509275e-06,-10.08139,29.622234,0.016837,7.893831,10558.203872919083,1.6837002,17.071075,100.0,2952.1807,-3.4841847,0.06117124,0.00082056195,157.21812,6.117125,0.60616696,38600,5.857862,7.0423865,61.72,-144.34971237597503,60.6167,0.082056195,386,4626321,26.27993,100,-1.3640057,94.64242
[-5.958 -5.917  0.081 -4.928 28.198],1.3732911e-06,-7.633171,29.707848,0.010973444,7.6086116,10566.434024810791,1.0973444,25.293604,100.0,2960.9324,-2.6781,0.015335949,0.0004833754,113.77454,1.533595,0.108557306,38700,3.9535687,33.862152,54.23,-140.87991712669643,10.855731,0.04833754,387,4631744,38.730164,100,-0.111118495,94.14906
[-5.958 -5.917  0.081 -4.928 28.285],-2.2125244e-06,-7.869026,29.780565,0.010895136,6.6306763,10574.330761671066,1.0895135,27.189163,100.0,2970.0012,-1.7561841,0.011039634,0.0002479595,153.10893,1.1039634,0.06458817,38800,3.6779358,49.341263,58.08,-144.25239325400568,6.4588165,0.024795951,388,4637552,23.505165,100,-0.25358146,94.45754
[-5.958 -5.917  0.081 -4.928 28.359],2.5939942e-06,-8.50856,29.872385,0.011389196,6.775465,10581.71583199501,1.1389196,17.007818,100.0,2977.3667,-0.8661269,0.01489262,0.0008368897,245.2449,1.489262,0.08718068,38900,5.879649,36.902515,50.87,-136.8001406704563,8.718068,0.083688974,389,4642639,20.701202,100,0.80708146,94.056946
[-5.958 -5.917  0.081 -4.928 28.449],-9.460449e-06,-8.259941,29.9681,0.009152544,6.9003716,10589.33141541481,0.91525435,17.506044,100.0,2986.4934,-2.497973,0.007533692,0.00045089758,31.030441,0.7533692,0.043776035,39000,5.7123127,59.611263,49.76,-135.54311820386005,4.3776035,0.04508976,390,4647615,22.351715,100,-0.71725327,93.63637
[-5.958 -5.917  0.081 -4.928 28.547],7.209778e-06,-8.19178,30.05364,0.008506023,7.5752363,10597.52396607399,0.85060227,20.743246,100.0,2995.3914,-3.7274942,0.0063740257,0.00041643824,52.695244,0.6374026,0.041445684,39100,4.820846,64.03967,57.06,-142.24413632970783,4.1445684,0.041643824,391,4653321,42.558857,100,-0.61269283,94.25604
[-5.958 -5.917  0.081 -4.928 28.632],-2.5177003e-06,-7.3678894,30.15608,0.0093051875,6.7765775,10604.78286242485,0.9305188,15.248579,100.0,3004.4753,-3.6768267,0.010604297,0.00030455127,49.135914,1.0604297,0.054472465,39200,6.557988,43.50259,50.56,-136.65688537830445,5.4472466,0.03045513,392,4658377,26.656548,100,-1.4013731,94.193794
[-5.958 -5.917  0.081 -4.928 28.735],9.918213e-07,-7.485466,30.270433,0.009562948,6.851186,10611.330610513687,0.9562947,10.009193,100.0,3014.5574,-4.3467474,0.012042783,0.00060169783,72.09467,1.2042783,0.068877384,39300,9.990815,38.67156,47.22,-134.88807634293102,6.8877387,0.060169782,393,4663099,31.514519,100,-1.0263512,93.60863
[-5.958 -5.917  0.081 -4.928 28.847],-4.9209593e-06,-8.692917,30.366747,0.008464939,9.068387,10619.41622710228,0.84649396,16.798006,100.0,3025.8052,-4.3523345,0.009971492,0.00044362014,36.242336,0.9971492,0.05914769,39400,5.9530873,41.882603,55.19,-139.34781194391402,5.914769,0.044362016,394,4668618,37.14792,100,-1.3311002,93.96854
[-5.958 -5.917  0.081 -4.928 28.947],-6.5612794e-06,-8.17318,30.468084,0.0100744795,7.4650316,10627.287625312805,1.007448,16.889345,100.0,3035.7312,-3.8385096,0.011918863,0.00093249854,51.643425,1.1918864,0.07206045,39500,5.9208927,41.672455,52.33,-138.2385514631661,7.206045,0.09324986,395,4673851,28.30925,100,-1.542357,94.14146
[-5.958 -5.917  0.081 -4.928 29.046],-7.705688e-06,-9.37619,30.55982,0.009992893,7.2932787,10635.855538129807,0.9992893,15.902264,100.0,3046.0432,-0.8941908,0.01256313,8.177773e-05,223.979,1.256313,0.093992434,39600,6.288413,38.75116,58.07,-142.08422017442848,9.399243,0.008177773,396,4679658,22.951645,100,1.024315,94.584335
[-5.958 -5.917  0.081 -4.928 29.136],4.272461e-06,-8.028931,30.676817,0.008861512,6.904099,10642.99156999588,0.88615113,6.7670197,100.0,3055.126,-1.7972566,0.013876227,0.00056758494,211.0879,1.3876227,0.099079624,39700,14.7775545,28.968391,51.23,-137.70544898331136,9.907963,0.056758497,397,4684781,25.68052,100,1.4934095,93.80086
[-5.958 -5.917  0.081 -4.928 29.253],-9.536743e-07,-10.255562,30.757998,0.008032629,8.883894,10651.569436073303,0.80326307,21.622118,100.0,3066.2683,-3.5172873,0.0065542506,0.00037212909,91.050674,0.6554251,0.035817865,39800,4.6248937,60.03196,58.56,-141.35693387833845,3.5817866,0.03721291,398,4690637,42.398514,100,-0.47794026,94.490265
[-5.958 -5.917  0.081 -4.928 29.339],1.0299683e-06,-8.96624,30.853716,0.00972989,9.140137,10658.980689764023,0.972989,13.9791765,100.0,3074.4756,-3.5477734,0.010913059,0.00030275295,431.68658,1.091306,0.06864734,39900,7.153497,44.28718,56.7,-140.81771019635664,6.864734,0.030275296,399,4696307,39.7298,100,-0.0057261586,94.13671
[-5.958 -5.917  0.081 -4.928 29.437],-3.0517579e-06,-7.571213,30.945608,0.009929542,6.1756916,10666.74691748619,0.9929543,18.22056,100.0,3084.4944,-1.8005285,0.011574022,0.00034183546,123.493095,1.1574022,0.07169209,40000,5.4883056,42.39699,58.21,-144.59589409170732,7.1692085,0.034183547,400,4702128,26.318192,100,0.25467083,94.481705
[-5.958 -5.917  0.081 -4.928 29.528],1.1444092e-05,-8.797348,31.059862,0.00788209,6.85032,10674.858832120895,0.788209,8.84398,100.0,3093.8896,-3.0650904,0.008721756,0.00020066896,52.694,0.87217563,0.061665848,40100,11.307126,44.95584,54.76,-139.80236730922712,6.166585,0.020066896,401,4707604,20.135834,100,-0.8081272,94.38988
[-5.958 -5.917  0.081 -4.928 29.636],-3.5858154e-06,-8.899086,31.147703,0.009637544,8.033111,10683.421461582184,0.9637545,19.453358,100.0,3104.767,-3.6272411,0.015417259,0.00035057915,41.731426,1.5417261,0.14660038,40200,5.1405005,28.097261,58.01,-141.6467772246775,14.660039,0.035057917,402,4713405,36.578926,100,-0.8627678,94.55924
[-5.958 -5.917  0.081 -4.928 29.726],7.5149537e-06,-7.7477264,31.272736,0.016220046,6.8754587,10690.187999486923,1.6220047,4.182764,100.0,3113.8462,3.7394009,0.06935576,0.00017744373,8810.293,6.9355764,0.69875395,40300,23.907637,5.1857624,49.18,-135.69905395426534,69.8754,0.017744374,403,4718323,27.720264,100,8.257382,93.81138
[-5.958 -5.917  0.081 -4.928 29.851],2.5939942e-06,-8.163727,31.374348,0.007882596,7.0938435,10697.82775068283,0.78825974,11.869142,100.0,3126.4866,-3.261865,0.0075252396,0.0001887989,41.799904,0.75252396,0.037847444,40400,8.425209,52.318077,55.58,-141.18965249154516,3.7847445,0.01887989,404,4723881,23.602654,100,-0.9782129,94.364876
[-5.958 -5.917  0.081 -4.928 29.952],-4.8065185e-06,-7.882866,31.466274,0.012051668,7.8237243,10705.951407194138,1.2051668,14.554301,100.0,3136.3682,-4.059196,0.016970377,3.8986873e-05,215.6687,1.6970378,0.121810526,40500,6.870821,33.52504,57.58,-141.6331610371842,12.181053,0.0038986874,405,4729639,31.99659,100,-1.2635206,94.082
[-5.958 -5.917  0.081 -4.928 30.043],-1.5258789e-07,-7.654991,31.554186,0.00888945,5.830862,10713.956811666489,0.8889451,11.911352,100.0,3145.9636,-1.2190619,0.009422357,0.000584746,109.81648,0.9422357,0.061400604,40600,8.395352,47.09228,60.71,-147.3178217879441,6.1400604,0.0584746,406,4735710,19.915253,100,0.70440215,94.84277
[-5.958 -5.917  0.081 -4.928 30.133],1.5258789e-06,-9.634285,31.65379,0.013962753,7.794647,10721.0774371624,1.3962753,19.556133,100.0,3154.4495,-4.191801,0.026776476,0.000557088,418.6277,2.6776478,0.2145877,40700,5.1134853,21.378477,51.24,-135.67613933310164,21.45877,0.055708803,407,4740834,29.075722,100,-2.0001686,94.04167
[-5.958 -5.917  0.081 -4.928 30.231],-7.2479247e-06,-8.265228,31.74754,0.01083852,6.849048,10730.017894029617,1.083852,8.621572,100.0,3164.632,-1.5602767,0.024253037,4.8523096e-05,364.71536,2.4253037,0.23297496,40800,11.598813,16.646778,58.88,-143.43256158331945,23.297497,0.00485231,408,4746722,22.404564,100,0.9831664,94.62964
[-5.958 -5.917  0.081 -4.928 30.324],-6.752014e-06,-8.766586,31.833574,0.009142216,7.275732,10737.744608163834,0.91422164,28.071789,100.0,3173.8586,-2.8888702,0.008238559,7.566998e-05,74.25132,0.8238559,0.051409286,40900,3.5622952,55.185158,51.21,-136.81491390182674,5.1409287,0.0075669982,409,4751843,26.85973,100,-1.1990314,94.05752
[-5.958 -5.917  0.081 -4.928 30.41 ],-1.3732911e-06,-8.203468,31.935055,0.009526077,6.692759,10745.001775026321,0.95260775,13.32914,100.0,3182.5325,-1.7759248,0.011537042,0.00026179405,94.871826,1.1537042,0.103595585,41000,7.5023594,40.538914,53.2,-138.8803948118797,10.359559,0.026179407,410,4757163,24.748146,100,0.48361695,94.270256
[-5.958 -5.917  0.081 -4.928 30.512],-2.1362305e-06,-6.90905,32.03073,0.0085080825,5.852436,10751.950802326202,0.8508082,17.691751,100.0,3192.6875,-2.059509,0.007446515,0.00012835197,38.974174,0.74465156,0.03993151,41100,5.652352,56.624344,51.09,-138.58666908541426,3.993151,0.012835197,411,4762272,24.538239,100,-0.1148801,93.63137
[-5.958 -5.917  0.081 -4.928 30.609],-9.9563595e-06,-8.539902,32.124844,0.008684175,7.126208,10759.710323810577,0.8684177,18.739351,100.0,3202.16,-1.9583977,0.008280981,0.0001353143,99.40946,0.8280982,0.057552718,41200,5.3363643,52.37527,57.44,-142.85667923499628,5.755272,0.013531431,412,4768016,27.396526,100,0.15118709,94.51369
[-5.958 -5.917  0.081 -4.928 30.704],-1.9073486e-06,-8.357292,32.21859,0.010863545,6.406687,10767.539752483368,1.0863545,17.31604,100.0,3211.9414,-1.5610036,0.009051161,0.00013504461,98.312836,0.90511614,0.044928584,41300,5.7749925,59.025967,53.76,-139.75842658569863,4.4928584,0.013504461,413,4773392,16.29206,100,-0.25594354,94.14071
[-5.958 -5.917  0.081 -4.928 30.798],2.8991699e-06,-8.088081,32.33421,0.011272617,6.3270926,10775.134645223618,1.1272618,3.0223944,100.0,3221.2893,-2.813838,0.023624279,1.1184466e-05,82.79938,2.362428,0.2234694,41400,33.08635,18.54581,56.32,-142.19525353936535,22.346941,0.0011184466,414,4779024,17.085548,100,0.4620731,94.35538
[-5.958 -5.917  0.081 -4.928 30.912],3.1280517e-06,-7.939392,32.429886,0.009363951,7.314114,10782.959230184555,0.9363951,12.123975,100.0,3232.6404,-3.2102387,0.0107269585,0.00015285028,61.737865,1.0726959,0.06216586,41500,8.24812,43.246883,52.55,-139.12087886269777,6.216586,0.015285028,415,4784279,23.41677,100,-0.96850896,94.00859
[-5.958 -5.917  0.081 -4.928 31.01 ],8.621216e-06,-9.276649,32.52165,0.010318096,8.258519,10790.877868890762,1.0318097,22.665369,100.0,3242.0598,-3.5921278,0.011144535,0.000535824,93.4971,1.1144536,0.06980929,41600,4.4120173,46.155106,56.8,-140.48011687038593,6.980929,0.0535824,416,4789959,27.862743,100,-1.6412898,94.298645
[-5.958 -5.917  0.081 -4.928 31.099],-6.065369e-06,-8.554489,32.591267,0.011234332,8.225166,10798.737667322159,1.1234332,47.650883,100.0,3250.9119,-3.2220259,0.0132475225,0.0006947806,121.06712,1.3247522,0.114792414,41700,2.098597,41.832035,56.69,-141.04250328056935,11.479241,0.069478065,417,4795628,37.58604,100,-1.4070542,94.37365
[-5.958 -5.917  0.081 -4.928 31.168],8.773804e-07,-9.227188,32.677616,0.009569233,7.4158077,10805.95391869545,0.9569233,16.5133,100.0,3258.2068,-2.5615315,0.008263958,0.0010066284,100.28852,0.82639575,0.05188112,41800,6.055725,57.280354,57.78,-141.60195008355774,5.1881123,0.10066284,418,4801406,27.600452,100,-0.2975232,94.178314
[-5.958 -5.917  0.081 -4.928 31.254],4.310608e-06,-8.893158,32.778896,0.009759965,7.875019,10812.982699394226,0.97599655,15.806112,100.0,3266.7285,-3.8672566,0.011500214,0.0002042548,122.40404,1.1500216,0.06983073,41900,6.3266664,41.868988,54.63,-139.26910905235752,6.983073,0.02042548,419,4806869,30.993511,100,-1.2686714,94.03118
[-5.958 -5.917  0.081 -4.928 31.356],3.8146973e-07,-8.501274,32.853134,0.008886653,7.811118,10820.214089393616,0.8886653,24.778095,100.0,3276.8962,-3.0473218,0.007173327,2.5129986e-05,41.712048,0.71733266,0.04144047,42000,4.035823,60.54824,56.51,-141.03367564118008,4.144047,0.0025129986,420,4812520,29.802765,100,-1.0515938,94.42163
[-5.958 -5.917  0.081 -4.928 31.437],2.5177003e-06,-8.719696,32.966274,0.012307143,6.3835163,10828.319713115692,1.2307143,10.028182,100.0,3284.5334,-2.907838,0.036955133,0.00020356484,57.97062,3.6955135,0.36587706,42100,9.971897,9.983588,57.24,-143.5618242082387,36.587708,0.020356484,421,4818244,23.401451,100,-0.44457716,94.150116
[-5.958 -5.917  0.081 -4.928 31.542],-3.8146973e-07,-7.027397,33.08397,0.010231482,6.4120955,10835.623661518097,1.0231481,3.992707,100.0,3296.071,-4.158272,0.012130441,8.1771796e-05,79.31367,1.213044,0.06739062,42200,25.045664,41.568863,50.93,-138.5338689958435,6.7390623,0.00817718,422,4823337,16.690392,100,-1.3740008,94.04622
[-5.958 -5.917  0.081 -4.928 31.66 ],-1.8310546e-06,-7.8881836,33.186882,0.010703921,6.6303616,10842.273787498474,1.0703923,15.173803,100.0,3307.3462,-2.9097486,0.017686762,0.00037806714,91.16888,1.7686764,0.16443254,42300,6.5903053,26.80747,49.87,-136.7705920403956,16.443254,0.037806716,423,4828324,31.52391,100,-0.21218568,94.03127
[-5.958 -5.917  0.081 -4.928 31.765],-2.7465821e-06,-8.030449,33.281094,0.007164691,6.884898,10848.931318759918,0.7164691,14.999832,100.0,3317.6812,-3.0874326,0.0056936666,0.0002907734,24.078941,0.56936663,0.036765236,42400,6.6667414,61.292435,52.26,-138.5035692983977,3.6765237,0.029077342,424,4833550,30.214981,100,-0.48692638,94.12489
[-5.958 -5.917  0.081 -4.928 31.86 ],2.9754638e-06,-9.850052,33.374874,0.009115371,8.344568,10855.881359815598,0.9115371,19.553572,100.0,3327.0093,-2.8819036,0.008694108,0.00017323972,131.9193,0.8694108,0.049562376,42500,5.1141553,52.364067,54.31,-138.17120030126597,4.956238,0.017323973,425,4838981,33.00179,100,-0.3941739,94.08098
[-5.958 -5.917  0.081 -4.928 31.955],-6.1035155e-07,-8.007996,33.47804,0.011394582,6.669611,10862.532975912094,1.1394582,6.624693,100.0,3336.7148,-1.8923887,0.02274836,0.00011951448,748.18884,2.2748358,0.2101472,42600,15.095039,20.05741,53.51,-139.68171768945516,21.01472,0.011951448,426,4844332,23.171356,100,1.1084822,94.0511
[-5.958 -5.917  0.081 -4.928 32.063],1.4495849e-06,-8.522362,33.59177,0.008276321,7.756958,10870.202612400055,0.8276321,13.075126,100.0,3346.7437,-2.3417366,0.009708126,0.00036101023,129.93196,0.9708126,0.06658696,42700,7.64811,42.088787,52.21,-137.83825946783952,6.6586957,0.036101025,427,4849553,31.808178,100,0.5904704,94.07265
[-5.958 -5.917  0.081 -4.928 32.169],-8.430481e-06,-8.509041,33.68518,0.010248456,7.7551255,10877.588065385818,1.0248456,20.201729,100.0,3358.027,-3.684457,0.011374937,0.0002452044,56.692036,1.1374937,0.06241917,42800,4.9500713,44.80455,53.34,-138.01261723146487,6.241917,0.024520442,428,4854887,34.499943,100,-1.1258543,94.14692
[-5.958 -5.917  0.081 -4.928 32.262],-3.8146973e-06,-6.713455,33.80327,0.010541453,5.4413176,10885.140042543411,1.0541453,7.822295,100.0,3367.9612,-4.084561,0.015531714,0.00017011205,74.987236,1.5531715,0.12804554,42900,12.783972,31.53689,50.36,-138.34335614152758,12.804554,0.017011205,429,4859923,16.707268,100,-2.0933506,94.02228
[-5.958 -5.917  0.081 -4.928 32.38 ],-2.861023e-06,-8.910561,33.898422,0.0089156,7.543261,10892.418193101883,0.8915602,17.333403,100.0,3379.1052,-3.4135926,0.009635151,0.00043659916,70.785995,0.9635151,0.07885708,43000,5.769208,46.12702,57.29,-142.6904911716494,7.8857083,0.043659918,430,4865652,36.65037,100,-0.47922048,94.33226
[-5.958 -5.917  0.081 -4.928 32.476],9.536743e-07,-8.396553,33.99771,0.010428381,7.582792,10899.428225278854,1.0428381,13.190223,100.0,3388.801,-0.892516,0.015929937,0.0006772507,429.00067,1.5929939,0.1473115,43100,7.581373,29.999147,56.35,-141.68876228518667,14.73115,0.06772507,431,4871287,31.238304,100,1.9745661,94.277756
[-5.958 -5.917  0.081 -4.928 32.575],6.1035155e-07,-7.6304016,34.095554,0.008891428,6.392045,10906.149686574936,0.88914293,12.448769,100.0,3398.9146,-3.7412565,0.008006487,0.00012201637,20.849545,0.80064857,0.039759673,43200,8.032923,55.222675,51.3,-138.18891305891145,3.9759674,0.012201637,432,4876417,25.696243,100,-1.3136113,93.92114
[-5.958 -5.917  0.081 -4.928 32.679],-9.07898e-06,-7.698471,34.185215,0.00896289,6.514438,10912.92860198021,0.8962891,27.973251,100.0,3408.777,-2.6172013,0.008021211,0.00020336382,42.735676,0.8021211,0.04775285,43300,3.5748436,55.527496,54.71,-140.726994433917,4.7752852,0.020336382,433,4881888,23.349594,100,-1.145612,94.07832
[-5.958 -5.917  0.081 -4.928 32.762],-4.653931e-06,-8.289192,34.302975,0.009084277,6.120974,10920.393754005432,0.9084277,6.616927,100.0,3417.918,-2.0158842,0.013010753,0.00021751355,70.3927,1.3010753,0.082752876,43400,15.112755,32.77317,54.01,-139.9510813003699,8.275288,0.021751355,434,4887289,18.106812,100,0.3304647,94.32655
[-5.958 -5.917  0.081 -4.928 32.879],1.0108948e-05,-8.422806,34.398518,0.00946699,8.38024,10928.136500597,0.94669896,13.11037,100.0,3429.3687,-2.9522822,0.008636722,6.567466e-05,97.844604,0.8636723,0.03643115,43500,7.62755,54.57654,56.81,-141.10494645340074,3.6431148,0.0065674665,435,4892970,27.861858,100,-0.38731757,94.27
[-5.958 -5.917  0.081 -4.928 32.976],-4.348755e-06,-9.695984,34.468716,0.008512203,8.607191,10935.89576125145,0.85122025,35.360413,100.0,3438.535,-3.961542,0.006669653,0.00022894658,60.747707,0.6669653,0.040095672,43600,2.8280213,61.960358,63.16,-145.23930170639136,4.0095673,0.022894658,436,4899286,39.505486,100,-1.7470326,94.60291
[-5.958 -5.917  0.081 -4.928 33.049],5.722046e-06,-10.341957,34.56013,0.014833496,9.20769,10943.548701763153,1.4833496,21.49977,100.0,3445.6387,-1.7668396,0.033344977,0.0003860021,461.5974,3.3344982,0.3076789,43700,4.6512127,16.519949,56.1,-138.2768429144081,30.767893,0.03860021,437,4904896,36.989838,100,0.8923191,94.07627
[-5.958 -5.917  0.081 -4.928 33.136],4.234314e-06,-11.099739,34.655666,0.008746255,10.019621,10951.180396795273,0.87462556,17.490019,100.0,3454.781,-3.192068,0.010930037,0.00032062895,189.92459,1.0930037,0.08842159,43800,5.717547,39.03651,56.8,-138.37289745965077,8.842159,0.032062896,438,4910576,36.965736,100,-0.24572739,94.46831
[-5.958 -5.917  0.081 -4.928 33.234],-4.5013426e-06,-7.7225494,34.749413,0.01000831,6.82784,10957.695410728455,1.0008309,23.79597,100.0,3464.556,-1.5700094,0.0100788735,0.0007123783,50.577576,1.0078874,0.07053457,43900,4.202392,49.648705,50.22,-137.24988439042357,7.0534573,0.07123783,439,4915598,30.32354,100,0.5020727,93.83153
[-5.958 -5.917  0.081 -4.928 33.327],-1.3885498e-05,-8.403816,34.84151,0.010611168,7.361859,10964.99822306633,1.0611168,14.409145,100.0,3474.279,-1.0945903,0.011519199,0.0015141346,177.89708,1.15192,0.067361064,44000,6.940037,45.903786,57.58,-143.07866915879828,6.736107,0.15141346,440,4921356,19.864525,100,0.6497766,94.283775
[-5.958 -5.917  0.081 -4.928 33.418],5.645752e-06,-8.931923,34.92988,0.01053624,8.006415,10971.875575780869,1.0536242,24.075176,100.0,3482.8804,-2.597447,0.014013187,0.00020558368,116.07623,1.4013187,0.11673721,44100,4.153656,36.11547,53.53,-138.43876600435902,11.673721,0.020558368,441,4926709,38.1232,100,-0.0075445473,94.17088
[-5.958 -5.917  0.081 -4.928 33.507],4.577637e-06,-8.044647,35.02894,0.011405118,7.064311,10979.156128406525,1.1405118,13.3170185,100.0,3491.698,-2.2873101,0.013160197,4.081054e-05,315.501,1.3160198,0.101982094,44200,7.509188,42.891735,52.56,-137.9536056019931,10.19821,0.004081054,442,4931965,38.691994,100,1.2469325,93.94958
[-5.958 -5.917  0.081 -4.928 33.605],-2.822876e-06,-6.090538,35.091526,0.009196329,6.4905314,10986.022394895554,0.91963303,48.45369,100.0,3501.65,-2.8302865,0.005524973,0.00041331808,20.471565,0.5524973,0.032971483,44300,2.0638263,73.4788,52.68,-140.8309772139794,3.2971485,0.04133181,443,4937233,37.319695,100,-1.0431678,93.95276
