Bound,MaxIWNorm,MaxIW,InitialReturnMin,EpisodesSoFar,InitialReturnStd,ESSRenyi,ReturnStepMaxmin,EmpiricalD2,ESSClassic,InitialReturnMean,EntropyCoefficient,Iteration,TimestepsSoFar,MeanEntropy,ReturnStepMax,EpThisIter,MeanIWNorm,EpLenMean,TimeElapsed,InitialBound,StdIWNorm,MeanIW,MinIWNorm,InitialReturnMax,Weights,ReturnMeanIW,J_sample_variance,StdIW,MinIW,EpRewMean
-0.8299098,0.030467093,3.0467093,-34.130825,21800,10.209968,82.867226,98.903946,1.2067497,81.1485,-9.155273e-07,,218,7676900,1.3327665,100.0,100,0.009797362,466.21,13598.50779223442,-1.1376951,0.0047221724,0.97973615,0.0023823562,21.487152,[-0.852 -0.397 -0.003 -0.379 -0.083],0.41987178,93.360565,0.47221726,0.23823562,-22.390641245001138
1.3461213,0.21678028,21.678028,-34.221905,21900,9.754523,14.07189,98.94046,7.106366,15.26958,-8.5830686e-07,,219,7725695,1.3484266,100.0,100,0.011521585,487.95,13662.915201425552,-1.1407311,0.027140535,1.1521585,0.00018156561,21.60469,[-0.855 -0.401 -0.004 -0.377 -0.086],4.3870535,943.8668,2.7140532,0.018156562,-14.526359668240687
19.701977,3.0539129,305.3913,-29.90696,22000,9.499148,0.61067146,98.91321,163.75418,1.7377899,3.8146973e-07,,220,7773510,1.304929,100.0,100,0.040609304,478.15,13726.477604866028,-0.9968987,0.30536562,4.06093,1.244362e-06,18.981348,[-0.858 -0.402  0.007 -0.375 -0.071],32.45894,90234.78,30.53656,0.0001244362,-20.751173807625555
0.008500814,0.1206725,12.06725,-37.729675,22100,8.197231,37.977634,0.082212865,2.6331286,30.639902,-5.722046e-07,,221,7823510,1.3212812,1.0,100,0.009944004,500.0,13791.852725982666,-1.2576563,0.0149614075,0.9944003,0.00066800916,20.753403,[-0.873 -0.435  0.013 -0.38  -0.114],2.0492887,151.58237,1.4961407,0.066800915,-20.55321151016576
0.011475682,0.04656254,4.6562543,-29.064413,22200,8.961991,58.18973,98.9173,1.7185162,62.975746,7.2479247e-07,,222,7872863,1.3230366,100.0,100,0.008908037,493.53,13856.188716888428,-0.968813,0.00683028,0.8908038,0.00067547004,22.349358,[-0.867 -0.432  0.013 -0.387 -0.098],1.2815149,99.50912,0.683028,0.06754701,-20.40721064337098
5.7355294,0.55186236,55.186237,-23.422495,22300,7.9551153,1.9146276,98.921585,52.22948,6.4808726,1.14440915e-07,,223,7921642,1.3259788,100.0,100,0.015399814,487.79,13920.641045093536,-0.78074974,0.058499064,1.5399814,1.9519044e-05,18.872322,[-0.869 -0.433  0.013 -0.396 -0.096],11.378006,11989.803,5.849906,0.0019519044,-19.124661239810074
0.445279,0.10044674,10.044674,-21.667791,22400,7.356124,33.36216,98.88205,2.997408,39.921288,-6.4849854e-07,,224,7968176,1.3437948,100.0,100,0.011522605,465.34,13982.6318089962,-0.7222605,0.014135421,1.1522605,0.0006031864,19.483307,[-0.867 -0.43   0.013 -0.417 -0.093],1.695729,120.493935,1.413542,0.06031864,-27.44244602490315
50.257004,5.5487437,554.8744,-44.79362,22500,14.548706,0.43360674,98.79202,230.62372,1.2937438,-9.918213e-07,,225,8009598,1.3173664,100.0,100,0.06323166,414.22,14039.10387969017,-1.4931217,0.55230993,6.3231664,1.7348208e-06,27.831572,[-0.885 -0.432  0.013 -0.426 -0.075],72.931984,491132.56,55.23099,0.00017348208,-43.0755774812312
238.57353,15.005159,1500.516,-36.513054,22600,11.252192,0.013797521,98.8627,7247.6787,1.0497066,1.04904174e-07,,226,8053983,1.2969215,100.0,100,0.15373982,443.85,14097.133556842804,-1.2171017,1.4926606,15.373984,4.2465818e-08,25.021904,[-0.885 -0.441 -0.008 -0.426 -0.102],342.18942,11674606.0,149.26602,4.2465817e-06,-30.4698105502536
158.03369,27.333841,2733.3843,-36.732376,22700,9.791753,0.03823586,98.87323,2615.3457,1.0193031,1.0299683e-06,,227,8100697,1.290098,100.0,100,0.27596477,467.14,14158.969264745712,-1.2244115,2.7194254,27.596478,1.7164297e-07,18.046032,[-8.477e-01 -4.977e-01  2.013e-04 -4.475e-01 -1.219e-01],220.6507,4882909.5,271.9426,1.7164297e-05,-29.60938661221965
-0.30754876,0.03239244,3.239244,-50.42127,22800,13.7393675,70.7036,98.87323,1.4143552,76.01455,6.1035155e-07,,228,8144610,1.2802117,100.0,100,0.01058932,439.13,14217.504356622696,-1.6807084,0.0059483093,1.0589321,0.0010680031,30.855022,[-0.856 -0.477  0.022 -0.445 -0.129],1.6912624,160.11528,0.59483093,0.10680031,-27.834552833521606
2.1634812,0.5101274,51.012745,-47.27509,22900,9.627314,6.1871886,98.87396,16.16243,5.458929,-5.1498415e-07,,229,8191115,1.2754414,100.0,100,0.012459516,465.05,14279.759614944458,-1.575837,0.051851068,1.2459515,6.1025377e-05,19.784752,[-0.859 -0.479  0.019 -0.442 -0.139],8.498741,10779.728,5.1851068,0.0061025377,-29.305166431174644
-0.14213967,0.06156268,6.156268,-38.731533,23000,9.899533,49.910923,98.79605,2.0035694,49.1888,-7.2479247e-07,,230,8234173,1.2899886,100.0,100,0.01088995,430.58,14336.449768781662,-1.2910519,0.011068085,1.0889951,0.001076575,20.185154,[-0.839 -0.465  0.025 -0.447 -0.143],1.6853108,160.05933,1.1068087,0.10765751,-43.907803087377815
39.309082,3.3175702,331.75702,-43.510967,23100,10.547254,1.2306284,98.732956,81.2593,2.0391355,2.2888183e-07,,231,8275600,1.2940063,100.0,100,0.04812866,414.27,14390.693911790848,-1.4503653,0.33358547,4.8128667,6.715526e-06,27.702656,[-0.834 -0.478  0.022 -0.453 -0.129],52.383247,189824.98,33.358543,0.0006715526,-55.313712179153555
-0.39366543,0.05884575,5.8845754,-48.794796,23200,12.311849,68.71807,98.807724,1.4552213,59.09137,8.392334e-07,,232,8317305,1.2844287,100.0,100,0.01109114,417.05,14445.380598306656,-1.6264921,0.009228298,1.109114,0.0017408901,22.391663,[-0.792 -0.498  0.023 -0.45  -0.125],1.5684148,245.00406,0.92282975,0.17408901,-40.093212025994355
-0.57220733,0.047317248,4.7317247,-38.992523,23300,10.68217,48.030952,98.88344,2.0819907,55.92774,1.8119812e-07,,233,8362905,1.2751436,100.0,100,0.0096569285,456.0,14504.768607854843,-1.2997509,0.0085725095,0.96569276,0.00070320023,26.226337,[-0.789 -0.497  0.018 -0.446 -0.134],1.3032168,277.4486,0.857251,0.070320025,-26.57441975612426
33.833908,4.8644657,486.4466,-29.89854,23400,9.162592,0.13139518,98.856094,761.063,1.7160882,4.196167e-07,,234,8408888,1.2510247,100.0,100,0.06598467,459.83,14566.30843448639,-0.99661744,0.49936092,6.598468,2.4365855e-07,21.635935,[-0.8   -0.5    0.024 -0.45  -0.144],61.32798,261780.27,49.936092,2.4365854e-05,-33.086007978946284
95.30764,15.768516,1576.8516,-43.438778,23500,14.461381,0.035988167,98.61203,2778.6912,1.055166,-1.0681152e-06,,235,8444401,1.2450681,100.0,100,0.16198102,355.13,14612.197115898132,-1.4479605,1.5685568,16.198101,1.2438886e-06,27.663214,[-0.811 -0.512  0.026 -0.485 -0.168],171.63434,2940564.2,156.85568,0.00012438887,-68.8885890789627
-1.2372594,0.054740466,5.4740467,-51.686607,23600,10.293121,64.73653,98.8385,1.5447229,58.58853,-4.5776366e-07,,236,8489761,1.2516975,100.0,100,0.0104803555,453.6,14672.968539237976,-1.7228879,0.008811097,1.0480355,0.0012513574,19.02678,[-0.79  -0.525  0.023 -0.463 -0.174],0.9040629,100.456696,0.88110965,0.12513573,-36.62660419583441
5.068776,2.0257823,202.57825,-20.391521,23700,7.076441,1.5704032,98.93182,63.677914,2.5156186,1.1348725e-06,,237,8539217,1.2462902,100.0,100,0.033348054,494.56,14738.487275838852,-0.6797164,0.2075944,3.3348055,2.4741727e-05,15.410049,[-0.796 -0.523  0.022 -0.456 -0.167],10.492815,7211.6763,20.759438,0.0024741727,-16.86035602882596
166.40018,13.828476,1382.8477,-54.046207,23800,11.3955555,0.044878807,98.90175,2228.2231,1.0927011,1.9073486e-06,,238,8586742,1.315198,100.0,100,0.14456216,475.25,14801.95147895813,-1.8015387,1.3753655,14.456217,1.3974403e-06,21.015602,[-0.761 -0.501  0.01  -0.441 -0.173],251.44019,6323230.5,137.53656,0.00013974404,-23.34749744383273
0.48373568,0.070439115,7.043912,-30.18621,23900,9.332583,36.89113,98.92844,2.7106788,43.41476,1.5258789e-07,,239,8634730,1.3054333,100.0,100,0.009778184,479.88,14867.53272652626,-1.0062068,0.011163259,0.9778183,0.00039183378,26.088554,[-0.779 -0.491  0.017 -0.431 -0.104],2.140369,185.41144,1.116326,0.03918338,-17.169958901714736
-0.99581206,0.052821357,5.282136,-47.142986,24000,11.744088,57.1189,98.80043,1.750734,53.926434,-2.670288e-07,,240,8677132,1.2907679,100.0,100,0.010640332,424.02,14924.903225183487,-1.5714331,0.009835134,1.0640332,0.0016497646,18.887709,[-0.771 -0.494  0.024 -0.44  -0.114],1.0834342,236.0254,0.9835135,0.16497646,-42.31190489315149
-0.14596224,0.2096151,20.96151,-48.481525,24100,11.016275,20.791435,98.87918,4.809673,17.400333,-3.8146973e-07,,241,8721750,1.2781289,100.0,100,0.009884744,446.18,14985.359195232391,-1.6160514,0.021536537,0.9884744,6.918716e-05,25.657995,[-0.772 -0.494  0.019 -0.444 -0.128],3.3981934,883.9407,2.1536539,0.0069187162,-26.952073831587658
3.1470704,0.70980513,70.980515,-33.082405,24200,9.197146,7.4227057,98.85295,13.472177,3.4149134,-6.8664554e-07,,242,8766073,1.2772958,100.0,100,0.013237426,443.23,15043.643638849258,-1.1027476,0.07039937,1.3237425,4.4386852e-05,23.9393,[-0.779 -0.506  0.026 -0.442 -0.141],7.194644,5471.7954,7.039936,0.0044386853,-32.58978858312487
41.532722,4.1050467,410.5047,-29.9817,24300,8.768646,0.17858316,98.90291,559.9632,1.6945982,5.340576e-07,,243,8814357,1.2626963,100.0,100,0.05416869,482.84,15106.26177740097,-0.99938965,0.4125758,5.4168706,1.5012678e-06,21.10797,[-0.809 -0.503  0.014 -0.434 -0.142],65.18183,314905.1,41.25758,0.00015012678,-23.43912385761147
1.335242,0.1156053,11.560531,-15.1026,24400,8.023354,25.541483,0.088226795,3.9151995,26.349691,-3.1471254e-07,,244,8864357,1.2507207,1.0,100,0.008495811,500.0,15172.292689561844,-0.7879846,0.014203795,0.8495811,0.0002503417,23.63953,[-0.834 -0.476  0.007 -0.397 -0.156],2.8944159,175.76395,1.4203795,0.02503417,-22.05670645222071
104.95026,6.0302978,603.0298,-32.540024,24500,7.9445677,0.09374401,98.9091,1066.7349,1.3511889,-5.531311e-07,,245,8913820,1.3107786,100.0,100,0.07018599,494.63,15241.528955459595,-1.0846682,0.5997059,7.018599,3.7364646e-06,23.212133,[-0.833 -0.467  0.012 -0.403 -0.168],140.37648,1959326.2,59.97059,0.00037364647,-22.48040927744329
1.02332,0.08248753,8.248754,-36.38675,24600,8.61862,33.70986,98.9267,2.966491,43.06601,2.2888183e-07,,246,8963421,1.2922244,100.0,100,0.010148513,496.01,15306.86730504036,-1.2128913,0.011668657,1.0148515,0.0002022006,22.153101,[-0.865 -0.477  0.018 -0.419 -0.108],3.1123445,354.24554,1.1668658,0.02022006,-18.17882333914379
0.019614935,0.06559132,6.559132,-19.814491,24700,8.018725,42.42022,98.90245,2.3573663,49.577484,6.4849854e-07,,247,9012280,1.2898064,100.0,100,0.010360978,488.59,15372.321608066559,-0.81009966,0.010448905,1.0360979,0.0006718934,24.303005,[-0.865 -0.465  0.022 -0.418 -0.127],1.2634199,163.85674,1.0448905,0.06718934,-23.83082853317793
35.89766,4.581734,458.17343,-34.34032,24800,8.178035,0.2050437,98.91812,487.7009,1.1683128,1.2207031e-06,,248,9060905,1.2382659,100.0,100,0.049536966,486.25,15437.559690237045,-1.1446763,0.45561486,4.9536967,2.601947e-07,16.717375,[-0.871 -0.466  0.018 -0.426 -0.129],61.17666,390957.97,45.561493,2.601947e-05,-19.908567528769414
-1.4760418,0.024079189,2.407919,-54.73424,24900,8.741806,85.140236,98.91249,1.1745328,85.71935,1.4495849e-06,,249,9109336,1.2412113,100.0,100,0.009511322,484.31,15501.553663015366,-1.8244734,0.003882175,0.9511322,0.0026703833,16.202644,[-8.636e-01 -4.695e-01  4.549e-04 -4.259e-01 -1.808e-01],0.50124836,77.72752,0.38821754,0.26703835,-21.19180169627718
0.07689834,0.15838727,15.838728,-19.874327,25000,7.0338855,35.981186,98.901886,2.7792304,26.189392,,,250,9157752,1.2528818,100.0,100,0.010310438,484.16,15566.907455682755,-0.6624776,0.017309071,1.0310439,0.0006596787,16.2932,[-0.858 -0.476  0.002 -0.428 -0.178],1.1813163,63.334763,1.7309071,0.06596787,-23.750630206681876
-0.16515017,0.050245736,5.024574,-44.573196,25100,10.597782,49.520737,98.91214,2.019356,55.72349,-8.392334e-07,,251,9205892,1.2442017,100.0,100,0.009682045,481.4,15629.568566322327,-1.4857742,0.008630474,0.9682045,0.001216582,22.630997,[-0.839 -0.472  0.001 -0.431 -0.166],1.9461937,151.78146,0.86304736,0.121658206,-21.147310156600057
-0.37842226,0.053199112,5.3199115,-35.405,25200,9.669782,45.575542,98.91391,2.1941593,48.303978,2.2888183e-07,,252,9254175,1.2331878,100.0,100,0.010068979,482.83,15692.246116399765,-1.1801665,0.010416515,1.0068978,0.0006228056,29.22503,[-0.836 -0.465 -0.005 -0.429 -0.175],1.3697227,248.07549,1.0416515,0.062280566,-20.783990670110512
0.03905797,0.0483202,4.8320203,-32.244926,25300,9.848115,61.81257,98.89542,1.6177939,59.87796,,,253,9300651,1.2206869,100.0,100,0.010281949,464.76,15755.175407886505,-1.0748308,0.008416538,1.0281949,0.0018089309,22.79665,[-0.832 -0.458 -0.012 -0.422 -0.186],1.4061626,91.72654,0.8416538,0.1808931,-24.302163798659336
-1.5962875,0.019913128,1.9913127,-53.389843,25400,10.616596,90.409454,98.870255,1.106079,91.10717,-2.1362305e-06,,254,9346910,1.2207556,100.0,100,0.010219913,462.59,15816.213016986847,-1.7796634,0.0031929463,1.0219915,0.004558388,25.838375,[-0.848 -0.462 -0.014 -0.426 -0.198],0.27538776,113.89814,0.31929463,0.45583883,-30.010554094357417
0.71495724,0.34355193,34.355194,-46.991005,25500,10.2936735,18.916128,98.8828,5.2864943,11.587938,6.4849854e-07,,255,9393468,1.232361,100.0,100,0.016792368,465.58,15877.054419994354,-1.5663662,0.046383623,1.679237,0.00023779686,19.430647,[-0.848 -0.463 -0.016 -0.425 -0.198],4.316407,534.2896,4.6383624,0.023779687,-27.283304275343074
147.25775,55.599716,5559.9717,-25.57824,25600,8.340306,0.0063506737,98.92868,15746.36,1.0093596,2.2888183e-07,,256,9442493,1.2214824,100.0,100,0.5585936,490.25,15943.841250658035,-0.85260785,5.5318465,55.85937,6.5069216e-08,24.732597,[-0.861 -0.471 -0.016 -0.419 -0.187],254.24684,6444233.5,553.1847,6.5069216e-06,-17.483424544872037
-0.6309743,0.03879014,3.8790143,-52.090298,25700,12.254789,65.45292,98.8589,1.5278158,65.08551,1.1444092e-06,,257,9487666,1.2126399,100.0,100,0.009573313,451.73,16002.208644866943,-1.7363423,0.00701169,0.95733124,0.0019770372,25.43861,[-0.83  -0.454 -0.033 -0.422 -0.198],1.51523,189.33932,0.7011691,0.19770372,-31.870639850363677
-0.6783791,0.032884263,3.2884264,-38.244446,25800,10.319367,65.29797,98.90904,1.5314411,72.36673,5.912781e-07,,258,9534907,1.2108746,100.0,100,0.010258118,472.41,16066.553191184998,-1.2748144,0.0063389074,1.0258118,0.0014157804,22.504702,[-0.832 -0.461 -0.028 -0.427 -0.206],0.8992223,115.379715,0.6338908,0.14157805,-21.48423007734708
2.959354,0.8533679,85.33679,-39.735897,25900,8.614903,3.522433,98.908005,28.389467,4.4249053,1.1062622e-06,,259,9583482,1.2150568,100.0,100,0.020364909,485.75,16130.629928588867,-1.3245289,0.09464614,2.0364912,6.5438808e-06,17.176376,[-0.836 -0.463 -0.023 -0.426 -0.208],10.016684,9606.283,9.464615,0.0006543881,-22.34487347935686
1.4014368,0.10788074,10.7880745,-20.4953,26000,7.3973856,20.193102,98.91626,4.952186,28.290697,-3.4332277e-07,,260,9633315,1.2165471,100.0,100,0.010979239,498.33,16195.5966193676,-0.68384445,0.017479867,1.0979239,0.00019321164,20.515324,[-0.836 -0.486 -0.017 -0.426 -0.204],2.92323,420.04382,1.7479868,0.019321164,-20.8669237185693
-1.5514897,0.013938688,1.3938688,-48.195087,26100,10.453103,97.62339,98.91324,1.0243447,97.55364,4.5776366e-07,,261,9681579,1.2150422,100.0,100,0.010104542,482.64,16258.294803619385,-1.6065024,0.0016001242,1.0104542,0.006136246,20.819576,[-0.841 -0.497 -0.023 -0.441 -0.203],0.07445049,106.37781,0.16001242,0.61362463,-20.938061734784675
-0.077376485,0.21511234,21.511234,-34.290253,26200,8.153448,38.799465,98.94005,2.5773551,14.9812355,1.7166137e-06,,262,9730749,1.2090379,100.0,100,0.011855548,491.7,16322.629053115845,-1.1430068,0.028242636,1.1855549,0.000714049,16.903973,[-0.839 -0.498 -0.022 -0.441 -0.204],1.7576256,274.79868,2.8242636,0.0714049,-14.739000738827565
-1.7207044,0.019072587,1.9072586,-56.827652,26300,11.272694,92.622955,98.895584,1.079646,93.42097,6.1035155e-07,,263,9778231,1.2079914,100.0,100,0.009780871,474.82,16384.18808555603,-1.8942547,0.0025955923,0.9780872,0.0047916695,21.320765,[-0.835 -0.481 -0.017 -0.43  -0.21 ],0.24754061,98.22751,0.2595592,0.47916698,-24.79111157790793
0.7562165,0.15041457,15.041457,-34.338238,26400,7.6194654,28.18472,98.90117,3.5480218,24.310604,-8.392334e-07,,264,9827414,1.2273282,100.0,100,0.010628882,491.83,16448.23607468605,-1.144609,0.018754575,1.0628881,0.00030278013,17.483418,[-0.836 -0.482 -0.016 -0.428 -0.211],2.9122221,283.43723,1.8754575,0.030278012,-24.305586878220858
22.804535,11.559001,1155.9001,-46.73953,26500,11.6711645,0.18972272,98.87698,527.085,1.0838677,-1.6403199e-06,,265,9873259,1.2265462,100.0,100,0.12035067,458.45,16509.54010438919,-1.5579861,1.1497248,12.035065,4.1351045e-06,21.411964,[-0.827 -0.478 -0.02  -0.431 -0.192],58.573257,330399.3,114.97249,0.00041351045,-28.196874596042232
0.67576957,0.102539785,10.253979,-16.744602,26600,6.8138022,47.426117,98.91414,2.108543,30.586182,-3.8146973e-07,,266,9922740,1.2121769,100.0,100,0.009032663,494.81,16577.521818637848,-0.55815387,0.01360743,0.9032662,0.00038478075,15.303756,[-0.841 -0.488 -0.004 -0.425 -0.192],1.4862542,98.662506,1.360743,0.038478076,-21.242753991731025
0.8497672,0.13361362,13.361362,-22.137188,26700,7.6503124,16.303375,98.92355,6.1336994,27.996637,-6.1035155e-07,,267,9972193,1.2072922,100.0,100,0.012012764,494.53,16644.3168053627,-0.7379068,0.019264884,1.2012765,6.158165e-05,15.175406,[-0.821 -0.489 -0.004 -0.423 -0.207],2.6772885,491.84488,1.9264885,0.0061581656,-18.90105181441637
17.739235,1.4608554,146.08554,-18.704037,26800,7.661163,1.186405,0.07902104,84.28825,2.9792824,-1.1444092e-06,,268,10022193,1.1699741,1.0,100,0.02639007,500.0,16712.356221437454,-0.7465915,0.15059723,2.6390073,2.5106127e-07,22.397709,[-0.834 -0.489 -0.014 -0.415 -0.211],24.593578,46956.668,15.059724,2.5106126e-05,-19.755253122087517
1.9113331,0.89382565,89.38257,-35.59806,26900,7.8534617,4.907689,98.91768,20.376188,4.305662,-4.5776366e-07,,269,10071642,1.1640584,100.0,100,0.020353368,494.49,16777.344167470932,-1.1866027,0.095953204,2.035337,7.159959e-05,15.603056,[-0.844 -0.46  -0.026 -0.405 -0.249],7.2676535,3511.712,9.595321,0.0071599595,-20.35388677406357
2.7008898,0.18375571,18.375572,-24.951216,27000,8.90911,9.93863,0.10554385,10.0617485,14.91729,-6.8664554e-07,,270,10121642,1.1601735,1.0,100,0.011355972,500.0,16843.563017129898,-0.83170784,0.027120646,1.1355972,0.0001327619,23.437426,[-0.831 -0.467 -0.035 -0.397 -0.255],5.3390865,748.72284,2.7120647,0.01327619,-26.38596236427195
0.5431459,0.102306455,10.230646,-25.70513,27100,8.026951,30.44961,98.90613,3.2841144,33.730244,-4.5776366e-07,,271,10170408,1.1628634,100.0,100,0.010315567,487.66,16907.825842618942,-0.85683817,0.014459096,1.0315568,0.00044544114,21.003086,[-0.835 -0.457 -0.042 -0.402 -0.259],2.095918,118.82421,1.4459097,0.044544116,-22.889148319319098
38.42965,4.98236,498.23602,-24.48689,27200,8.439788,0.14126082,98.9191,707.9104,1.1693074,-7.6293944e-08,,272,10219558,1.1464319,100.0,100,0.053897668,491.5,16972.59453344345,-0.8162297,0.49550882,5.3897657,5.162774e-07,20.94403,[-0.849 -0.46  -0.037 -0.401 -0.256],60.146736,359540.78,49.55089,5.1627743e-05,-19.882664416749556
-1.6900568,0.01,1.0,-50.70171,27300,8.59806,100.0,98.887924,1.0,100.0,5.340576e-07,,273,10267439,1.1464319,100.0,100,0.010000002,478.81,17033.87025308609,-1.6900568,1.8626451e-09,1.0,0.01,15.078565,[-0.803 -0.472 -0.042 -0.415 -0.273],2.9802322e-07,74.67336,,1.0,-26.831575096496564
2.7214603,0.25833258,25.833258,-28.241634,27400,8.379054,13.829314,98.89012,7.2310166,10.6730385,-1.6021728e-06,,274,10315675,1.1521312,100.0,100,0.009323771,482.36,17096.663075208664,-0.94138956,0.026973598,0.9323771,0.0001751589,23.692123,[-0.803 -0.472 -0.042 -0.415 -0.273],5.252904,3854.8542,2.6973596,0.01751589,-26.499984302401312
-0.98376966,0.034011826,3.4011827,-50.596706,27500,11.032238,79.06919,98.879944,1.2647151,75.28336,-1.7166138e-07,,275,10362477,1.1416188,100.0,100,0.009794132,468.02,17158.8535425663,-1.6865568,0.005611916,0.9794133,0.0020169897,21.117147,[-0.819 -0.467 -0.053 -0.408 -0.267],0.91292477,106.641235,0.5611916,0.20169899,-28.093386119166784
48.407883,8.0053005,800.5301,-34.123558,27600,8.94552,0.0804989,98.87784,1242.253,1.4588002,-3.6239624e-07,,276,10409508,1.1178954,100.0,100,0.09721354,470.31,17220.348312854767,-1.1374524,0.79898334,9.7213545,1.6083527e-07,21.272655,[-0.822 -0.47  -0.051 -0.412 -0.277],88.49807,687807.94,79.898346,1.6083528e-05,-28.726006598678264
0.051356673,0.033989605,3.3989604,-23.074644,27700,7.5805173,53.15012,98.90498,1.8814633,65.05972,7.6293944e-08,,277,10459430,1.12603,100.0,100,0.009593096,499.22,17285.638805150986,-0.7691548,0.0070301713,0.9593095,0.001274795,16.280888,[-0.848 -0.477 -0.053 -0.394 -0.301],1.106379,63.909485,0.7030171,0.12747951,-23.715638247454628
10355.374,1201.7816,120178.164,-30.194872,27800,8.532505,5.3213684e-05,98.89096,1879215.9,1.0010096,-1.4495849e-06,,278,10508826,1.168726,100.0,100,12.023883,493.96,17352.157325983047,-1.0064971,119.57516,1202.3882,9.314571e-09,19.426876,[-0.838 -0.464 -0.053 -0.39  -0.293],11735.124,13783512000.0,11957.516,9.314572e-07,-26.92967363917415
347.2195,25.344217,2534.4219,-44.16743,27900,8.805883,0.016328052,98.90576,6124.429,1.018363,5.340576e-07,,279,10558050,1.1247332,100.0,100,0.25576007,492.24,17419.08476781845,-1.4722471,2.521499,25.576008,1.4784663e-08,19.8265,[-0.89  -0.449 -0.043 -0.397 -0.25 ],462.43576,21508726.0,252.1499,1.4784664e-06,-23.19455987060511
0.7707783,0.1359599,13.595989,-24.334892,28000,7.4031963,21.368143,98.89186,4.679864,23.284689,3.8146972e-08,,280,10607673,1.1103505,100.0,100,0.013047177,496.23,17487.05211353302,-0.81116307,0.023682216,1.3047177,0.00011384907,18.365524,[-0.86  -0.457 -0.058 -0.394 -0.294],2.5255668,241.20476,2.3682218,0.011384907,-26.831264743431504
-0.42264116,0.0653874,6.5387397,-48.624146,28100,9.907719,49.403694,98.881516,2.0241401,52.44875,-3.6239624e-07,,281,10655762,1.1115583,100.0,100,0.011664764,480.89,17549.543218135834,-1.6208053,0.011106813,1.1664765,0.00075533264,17.20229,[-0.863 -0.458 -0.056 -0.405 -0.309],1.883315,96.231926,1.1106813,0.07553326,-28.489127518996145
69.352356,3.9801068,398.01068,-50.15503,28200,10.49039,0.24914981,98.890686,401.36493,2.162307,-6.1035155e-07,,282,10704463,1.0759479,100.0,100,0.070969515,487.01,17612.206436872482,-1.6718351,0.4773822,7.0969505,3.3044557e-07,27.497595,[-0.863 -0.447 -0.051 -0.401 -0.307],102.84605,1202925.9,47.73822,3.304456e-05,-26.619706932785235
-0.2634288,0.06473209,6.473209,-39.513813,28300,8.73725,57.96596,98.89172,1.7251503,53.363995,5.7220458e-08,,283,10753783,1.0810405,100.0,100,0.011830595,493.2,17677.31105852127,-1.3171272,0.011059691,1.1830596,0.0021747327,21.484964,[-0.884 -0.452 -0.067 -0.394 -0.343],1.4665515,336.64175,1.1059692,0.21747327,-26.700284974126685
9.888094,1.2828358,128.28358,-28.539597,28400,7.933203,1.8696988,98.86919,53.48455,2.3937411,2.2888183e-07,,284,10802115,1.077089,100.0,100,0.02004872,483.32,17741.866318941116,-0.95131963,0.12802266,2.0048716,2.037404e-06,17.7884,[-0.878 -0.456 -0.067 -0.402 -0.338],16.845394,24867.922,12.802267,0.0002037404,-31.61216778295924
63.06045,3.597078,359.70782,-39.342594,28500,8.92527,0.10918594,98.86516,915.86884,1.4051337,-5.722046e-07,,285,10849707,1.0840572,100.0,100,0.04271623,475.92,17804.4405272007,-1.3114204,0.35781723,4.2716236,6.334462e-07,28.619354,[-0.908 -0.434 -0.077 -0.4   -0.342],102.748375,1060120.4,35.781727,6.334462e-05,-32.08594033363003
-0.95609534,0.07194591,7.1945915,-54.636818,28600,11.864066,61.618664,98.82114,1.6228849,52.944042,6.4849854e-07,,286,10895149,1.083704,100.0,100,0.01054286,454.42,17864.537279367447,-1.8212266,0.009939332,1.0542859,0.0012644776,25.819744,[-0.861 -0.45  -0.079 -0.402 -0.335],1.3640116,182.38869,0.9939331,0.12644777,-40.63808407865316
-0.4759612,0.123287335,12.328733,-47.448204,28700,10.925845,40.07475,98.83412,2.495337,29.164183,7.05719e-07,,287,10940141,1.0797852,100.0,100,0.012056056,449.92,17922.682807207108,-1.5816063,0.018789137,1.2056057,0.000641842,22.903992,[-0.868 -0.457 -0.081 -0.401 -0.335],2.0224454,169.62253,1.8789135,0.064184204,-37.31588248789146
4.9478736,0.9783146,97.83146,-28.652771,28800,8.598256,2.4470146,98.90622,40.866123,3.1018426,-2.670288e-07,,288,10989436,1.0585326,100.0,100,0.01770632,492.95,17989.20023560524,-0.9550926,0.09896374,1.7706319,1.8499584e-05,24.340717,[-0.876 -0.466 -0.076 -0.412 -0.339],11.053456,7515.2134,9.896375,0.0018499586,-23.112883427025263
-0.31875002,0.08829488,8.829488,-29.401691,28900,8.391097,34.656445,98.872055,2.8854663,36.66459,-3.8146973e-07,,289,11038318,1.0527488,100.0,100,0.011528538,488.82,18052.887504577637,-0.98005676,0.015152144,1.1528537,0.0002785499,24.980515,[-0.891 -0.458 -0.068 -0.406 -0.361],1.3460386,114.81655,1.5152143,0.027854992,-31.27059484654279
4.329864,0.59848475,59.848476,-23.692518,29000,8.470453,2.517055,98.89284,39.72897,4.0182495,,,290,11088044,1.0440037,100.0,100,0.012747978,497.26,18118.740316152573,-0.7920968,0.06230418,1.2747978,1.7313623e-05,23.762909,[-0.89  -0.464 -0.073 -0.404 -0.366],9.322524,8090.511,6.2304177,0.0017313624,-26.645191119739515
