EmpiricalD2,EpRewMean,ReturnStepMax,InitialReturnMin,EpLenMean,ReturnMeanIW,Bound,MeanIWNorm,EpisodesSoFar,MinIWNorm,ESSRenyi,ESSClassic,EpThisIter,MinIW,MaxIW,Weights,TimeElapsed,StdIWNorm,MeanEntropy,InitialBound,ReturnStepMaxmin,InitialReturnMean,MaxIWNorm,EntropyCoefficient,MeanIW,InitialReturnMax,TimestepsSoFar,J_sample_variance,Iteration,InitialReturnStd,StdIW
2.1930876,-104.00573096693034,100.0,-14.645691,28.34,4.9342995,2.3770134,0.010727268,43500,0.00087861717,45.597813,43.511776,100,0.08786172,9.050019,[ 1.579 -1.01  -0.459 -1.752 -1.692],4810.595451116562,0.012222629,-0.2753361,-1.726839,91.66014,-2.1362305e-06,0.09050019,,1.0727267,51.805103,1044628,3402.4924,435,17.199072,1.2222629
2.9210746,-105.05652962223691,100.0,-12.273514,25.57,4.682603,1.7888503,0.010439404,43600,0.00032972614,34.23398,34.10995,100,0.032972615,12.584774,[ 1.571 -1.013 -0.462 -1.758 -1.694],4819.37456536293,0.014509253,-0.27935085,-1.6931243,90.782845,5.1116945e-06,0.12584774,,1.0439404,50.793873,1047185,1349.1384,436,14.868721,1.4509254
2.4461837,-103.60123174037108,100.0,-14.067802,27.12,4.640513,1.6548436,0.011570882,43700,0.00088261283,40.880005,44.524834,100,0.088261284,8.438337,[ 1.571 -1.021 -0.461 -1.755 -1.698],4829.177326202393,0.012915599,-0.2721993,-1.9089683,91.35979,-6.67572e-06,0.08438337,,1.1570882,57.268845,1049897,1368.3163,437,16.75301,1.2915599
12.601555,-105.56163281618058,100.0,-9.699928,22.3,22.753338,16.22532,0.015082104,43800,2.3045544e-05,7.9355288,7.1210537,100,0.0023045545,52.314533,[ 1.574 -1.022 -0.471 -1.755 -1.691],4836.476639032364,0.054468866,-0.27781507,-1.8389487,89.5326,-2.0217894e-06,0.5231453,,1.5082103,55.168404,1052127,38190.137,438,12.758679,5.4468875
113.77146,-105.73479003817525,100.0,-11.037239,24.23,64.34566,46.770332,0.022330094,43900,1.1699833e-05,0.87895507,3.2553596,100,0.0011699833,114.72993,[ 1.576 -1.018 -0.462 -1.768 -1.697],4844.497006416321,0.121731944,-0.28008708,-1.647732,90.27245,6.8664554e-07,1.1472993,,2.2330093,49.431976,1054550,332700.75,439,13.244794,12.173193
3.3135648,-104.81494371894588,100.0,-15.513863,29.5,6.9112487,3.8437319,0.011631733,44000,0.00023552284,30.178978,24.254765,100,0.023552284,20.091236,[ 1.558 -1.02  -0.465 -1.75  -1.699],4853.878754854202,0.020555291,-0.2848981,-1.6851591,91.89394,-6.5612794e-06,0.20091236,,1.1631734,50.554573,1057500,10604.264,440,16.083466,2.0555294
3.0037627,-105.21386682427675,100.0,-11.191536,24.3,4.9765563,2.8740218,0.011476999,44100,0.0001095421,33.291576,42.8319,100,0.010954211,7.1375184,[ 1.556 -1.019 -0.467 -1.739 -1.704],4860.805337905884,0.013259333,-0.28684807,-1.2131429,90.34048,-4.577637e-06,0.071375184,,1.1477001,36.39415,1059930,1437.97,441,12.720105,1.3259333
16.29996,-104.29056293564699,100.0,-12.732872,25.58,8.702804,2.8585038,0.01214323,44200,9.4484785e-06,6.1349845,9.377032,100,0.0009448479,37.8747,[ 1.567 -1.011 -0.464 -1.733 -1.706],4870.320689916611,0.037750326,-0.28857508,-1.4475758,90.84593,-7.019043e-06,0.378747,,1.214323,43.427063,1062488,10410.467,442,14.445794,3.7750323
42.15006,-104.59007789680359,100.0,-12.402916,25.63,23.925266,11.36292,0.017510585,44300,1.1914361e-05,2.3724759,2.9372962,100,0.0011914361,101.327965,[ 1.581 -1.023 -0.469 -1.727 -1.708],4877.016856431961,0.100659065,-0.28149325,-1.934952,90.83846,6.713867e-06,1.0132797,,1.7510585,58.048756,1065051,53926.645,443,15.644924,10.065906
4166.834,-105.24076604398535,100.0,-11.740959,24.82,1031.3422,922.3113,0.21269092,44400,6.555927e-06,0.023999035,1.0882195,100,0.0006555927,2038.7913,[ 1.573 -1.041 -0.471 -1.738 -1.7  ],4885.076790332794,2.027752,-0.27708155,-1.6890649,90.519684,3.0517577e-07,20.387913,,21.269096,50.671955,1067533,106732650.0,444,14.065242,202.77519
4.54853,-104.18073529192847,100.0,-14.013237,27.73,6.4029865,1.8772216,0.0123660425,44500,0.00034478997,21.985125,25.046312,100,0.034478996,19.53453,[ 1.571 -1.065 -0.478 -1.761 -1.696],4892.9729425907135,0.021392189,-0.28093904,-2.1220574,91.48608,-2.8991699e-06,0.1953453,,1.2366042,63.661625,1070306,6046.215,445,17.11967,2.139219
3.6753395,-105.42772129776503,100.0,-12.826195,26.44,8.174585,5.7697763,0.011668892,44600,0.00050891563,27.20837,33.837734,100,0.050891563,13.384545,[ 1.567 -1.07  -0.472 -1.771 -1.7  ],4901.896605968475,0.016316772,-0.277286,-1.2543919,91.02513,-3.890991e-06,0.13384545,,1.1668893,37.631634,1072950,3004.0703,446,13.51882,1.6316773
10.407131,-104.51069776890476,100.0,-14.092926,27.76,10.921042,5.742164,0.014506957,44700,6.9134985e-05,9.608796,13.22827,100,0.006913499,35.99748,[ 1.576 -1.073 -0.472 -1.764 -1.696],4908.949699878693,0.037154708,-0.27636716,-1.6053526,91.47041,-7.2479247e-07,0.35997477,,1.4506955,48.160553,1075726,11799.814,447,15.244952,3.715471
5.385054,-103.7333679757495,100.0,-16.444725,30.44,6.52351,2.6011987,0.01421641,44800,0.00015440423,18.569916,20.923983,100,0.015440423,20.09277,[ 1.584 -1.066 -0.47  -1.772 -1.695],4920.802827119827,0.027636955,-0.2792824,-1.690233,92.1844,1.8310546e-06,0.20092769,,1.4216411,50.70704,1078770,2840.5938,448,16.560226,2.7636955
75.59111,-104.48692660179799,100.0,-14.715378,28.83,30.882624,18.073887,0.018968832,44900,0.00056687486,1.3229069,2.8359418,100,0.056687485,112.074936,[ 1.576 -1.07  -0.469 -1.764 -1.698],4930.305107831955,0.11103115,-0.27856812,-1.4732289,91.75151,2.4414062e-06,1.1207494,,1.8968832,44.196938,1081653,101728.75,449,15.645924,11.103115
24.74147,-105.12366689573062,100.0,-12.379326,26.0,20.428892,11.387885,0.011412906,45000,2.714586e-05,4.041797,7.752267,100,0.002714586,39.46361,[ 1.574 -1.079 -0.484 -1.77  -1.698],4938.29874920845,0.039369486,-0.27638105,-1.8176274,90.91358,-3.3569336e-06,0.3946361,,1.1412908,54.528725,1084253,46818.277,450,15.38971,3.9369493
12.883456,-105.21404130989477,100.0,-14.545517,28.57,11.709819,5.4206557,0.010434935,45100,0.00012774121,7.7618923,6.161929,100,0.012774121,40.81582,[ 1.579 -1.076 -0.495 -1.764 -1.695],4947.334735155106,0.040721238,-0.2771039,-1.7521751,91.63467,-3.3187866e-06,0.40815818,,1.0434936,52.56515,1087110,11649.585,451,15.727606,4.0721235
22.399448,-106.0719411628713,100.0,-9.524559,23.53,24.751509,18.116566,0.017194027,45200,1.9303712e-05,4.4643955,3.8224192,100,0.0019303713,86.01906,[ 1.586 -1.075 -0.508 -1.762 -1.696],4954.871834993362,0.08624727,-0.27338177,-1.4019135,89.984116,-8.926391e-06,0.8601906,,1.7194028,42.05714,1089463,66995.72,452,12.00044,8.624727
593.8182,-103.6346816887917,100.0,-16.198784,29.18,184.93599,140.1202,0.08213987,45300,2.7642906e-07,0.16840172,1.2052884,100,2.7642905e-05,748.0746,[ 1.584 -1.077 -0.494 -1.772 -1.692],4963.5667996406555,0.7436617,-0.26983532,-1.8390985,91.896866,-2.1362305e-06,7.480746,,8.213988,55.172882,1092381,3500400.5,453,17.088718,74.36617
26.666758,-103.66545383146138,100.0,-15.11039,28.92,18.346565,9.590104,0.015595727,45400,3.9808594e-05,3.7499871,6.585477,100,0.0039808596,57.706917,[ 1.595 -1.094 -0.498 -1.765 -1.689],4971.43740773201,0.058738012,-0.27045143,-1.6956755,91.83089,2.822876e-06,0.57706916,,1.5595727,50.870354,1095273,31750.7,454,17.00588,5.873801
701.0619,-105.0506681848143,100.0,-13.00412,26.65,180.25589,143.8215,0.051855683,45500,2.500671e-06,0.14264075,1.174914,100,0.0002500671,478.28876,[ 1.598 -1.097 -0.487 -1.761 -1.689],4979.915445804596,0.47558358,-0.2782621,-1.376044,91.11629,3.1661987e-06,4.7828875,,5.185567,41.28141,1097938,3284748.5,455,14.507847,47.558353
696.0659,-104.82238270259309,100.0,-12.117645,26.23,308.5048,259.8856,0.09258777,45600,4.277477e-06,0.14366455,1.224687,100,0.00042774767,836.4502,[ 1.606 -1.095 -0.502 -1.771 -1.697],4988.653218984604,0.8315058,-0.27728966,-1.8428166,91.00745,2.3651123e-06,8.364502,,9.258776,55.28457,1100561,9789648.0,456,14.455544,83.150566
4.4565387,-104.75883532937613,100.0,-15.400589,30.4,7.5805674,3.2179346,0.0107956445,45700,8.901608e-05,22.43894,27.895784,100,0.008901608,13.506762,[ 1.591 -1.101 -0.511 -1.788 -1.696],4997.577206373215,0.017356398,-0.28142646,-2.0665734,92.10797,-4.7302246e-06,0.13506761,,1.0795645,61.997055,1103601,5482.4976,457,16.65682,1.7356398
3.6801367,-105.01757508991945,100.0,-13.24379,26.7,6.384483,3.337537,0.011435449,45800,0.00027607565,27.172903,37.934185,100,0.027607566,9.934396,[ 1.593 -1.111 -0.512 -1.784 -1.7  ],5005.357025384903,0.014627296,-0.28607705,-1.5883031,91.133514,-2.3651123e-06,0.099343956,,1.1435448,47.64902,1106271,2803.8555,458,14.546434,1.4627295
3.0675147,-104.65152050079755,100.0,-12.882858,25.73,4.0286756,1.8964236,0.011298376,45900,0.00036592345,32.59968,31.817406,100,0.036592346,15.184793,[ 1.599 -1.108 -0.518 -1.788 -1.705],5014.786525726318,0.016539427,-0.28571042,-1.2174315,90.865616,1.6021728e-06,0.15184793,,1.1298378,36.523,1108844,3333.134,459,13.774754,1.6539427
3.7193122,-105.69503946620118,100.0,-10.383675,23.48,6.175066,2.9117644,0.011038735,46000,0.00013961496,26.886692,34.727924,100,0.013961497,11.171422,[ 1.594 -1.117 -0.518 -1.797 -1.705],5023.944952964783,0.015133644,-0.28391898,-1.6921086,89.99701,-9.117127e-06,0.111714214,,1.1038735,50.762985,1111192,3946.9238,460,13.571037,1.5133646
1.8916463,-105.71910526209447,100.0,-12.204193,26.17,2.1964633,0.44545162,0.009920409,46100,0.0007692703,52.864006,50.138546,100,0.07692703,7.901773,[ 1.593 -1.117 -0.511 -1.808 -1.703],5031.897374868393,0.00989296,-0.29107124,-1.2731128,90.92059,6.4849855e-06,0.07901773,,0.992041,38.193577,1113809,981.62213,461,14.067535,0.98929596
3.0232503,-105.119510613351,100.0,-11.484795,25.13,6.017352,2.8049932,0.0112479,46200,0.0002753521,33.076984,36.819096,100,0.027535211,12.225161,[ 1.609 -1.131 -0.511 -1.822 -1.71 ],5041.829634428024,0.014734241,-0.28419396,-1.8475099,90.63423,1.0681152e-06,0.1222516,,1.1247901,55.425327,1116322,3367.981,462,14.182366,1.4734242
7.9319115,-103.80395654560937,100.0,-15.913101,28.57,12.338008,6.909365,0.014406558,46300,7.866208e-05,12.607302,17.164278,100,0.007866208,23.949682,[ 1.624 -1.144 -0.512 -1.823 -1.703],5050.016772270203,0.031648733,-0.28318983,-1.9275386,91.73336,-3.2806397e-06,0.23949681,,1.440656,57.826057,1119179,9563.373,463,17.215363,3.1648736
9.673264,-104.3432796561446,100.0,-13.698578,27.26,13.120757,8.107832,0.01724378,46400,1.0871398e-06,10.337772,8.464178,100,0.00010871399,49.89302,[ 1.612 -1.155 -0.512 -1.826 -1.702],5059.005668640137,0.05670686,-0.28709224,-1.6117805,91.34459,-4.4631956e-06,0.4989302,,1.7243781,48.35328,1121905,10614.997,464,15.695716,5.6706862
22.040668,-104.43972973982122,100.0,-12.858864,25.18,23.300959,15.755251,0.014799123,46500,4.1391308e-05,4.5370674,4.8011155,100,0.004139131,66.23188,[ 1.623 -1.142 -0.509 -1.818 -1.706],5066.625367879868,0.065899305,-0.28680944,-1.6072637,90.70455,1.9073486e-06,0.66231877,,1.4799123,48.217964,1124423,46753.83,465,15.083169,6.5899315
29.797964,-104.3518712551296,100.0,-13.719688,27.09,32.01324,23.276974,0.018584028,46600,4.585515e-06,3.355934,4.0769587,100,0.00045855148,88.91679,[ 1.619 -1.142 -0.513 -1.831 -1.706],5074.713652849197,0.09014324,-0.2898087,-1.6004126,91.29592,2.5177003e-06,0.88916785,,1.8584027,48.012455,1127132,69570.55,466,15.286476,9.014323
2.50847,-104.90381005824234,100.0,-12.714935,26.99,1.9089484,-0.33378124,0.009167268,46700,0.00047642185,39.864937,34.237946,100,0.047642186,11.62015,[ 1.608 -1.123 -0.516 -1.826 -1.709],5081.609317541122,0.012704974,-0.2986343,-1.416031,91.22647,-1.0681152e-06,0.11620149,,0.9167268,42.4809,1129831,1021.7881,467,14.166781,1.2704974
2.8498962,-105.3612930166724,100.0,-12.359596,24.94,3.9206724,1.3888433,0.0119560575,46800,0.0005973101,35.088997,43.732597,100,0.059731007,9.012586,[ 1.61  -1.113 -0.513 -1.826 -1.718],5090.156321763992,0.01356169,-0.30206808,-1.4997532,90.55082,7.6293944e-08,0.09012585,,1.1956058,44.992603,1132325,935.53314,468,13.499373,1.3561691
4.3070064,-105.21584178085719,100.0,-12.644814,26.17,6.172755,3.3482473,0.010118168,46900,0.0002515346,23.217983,28.316145,100,0.025153462,14.558888,[ 1.61  -1.112 -0.504 -1.834 -1.721],5097.534948825836,0.016098872,-0.30322182,-1.3609933,90.95906,-2.8991699e-06,0.14558887,,1.0118167,40.829704,1134942,3835.2263,469,15.279662,1.6098874
2.431281,-105.68357507665405,100.0,-9.639038,23.21,2.9725306,0.097365856,0.010263026,47000,0.0005921763,41.13058,40.86021,100,0.05921763,11.158007,[ 1.607 -1.097 -0.505 -1.825 -1.722],5106.00183391571,0.012347102,-0.30711365,-1.8439285,89.893364,4.577637e-06,0.11158007,,1.0263026,55.31799,1137263,1360.3383,470,11.818002,1.2347102
1.1920251,-105.19070623922161,100.0,-10.744629,23.9,0.8652388,-0.81342876,0.010215483,47100,0.004727038,83.890854,85.99619,100,0.4727038,2.9644814,[ 1.596 -1.103 -0.507 -1.832 -1.726],5113.437210798264,0.0041223266,-0.30517605,-1.5375329,90.19754,-8.354187e-06,0.029644813,,1.0215483,46.125732,1139653,272.97903,471,13.185034,0.41223267
249.18549,-103.44576446976966,100.0,-15.662041,29.38,85.31485,56.06822,0.03050913,47200,9.134778e-06,0.4013075,1.7729367,100,0.00091347785,228.12494,[ 1.602 -1.102 -0.506 -1.835 -1.724],5122.135914325714,0.22709039,-0.30419925,-1.8527327,91.958084,7.3242186e-06,2.2812493,,3.050913,55.5822,1142591,736232.5,472,17.932934,22.709042
4.9291906,-105.45372419508777,100.0,-11.100746,24.31,7.3314295,4.655323,0.011112487,47300,5.5931796e-05,20.287306,16.456108,100,0.0055931797,24.678558,[ 1.6   -1.105 -0.49  -1.833 -1.723],5132.241664409637,0.025038311,-0.3044934,-1.2053615,90.3244,-4.6920777e-06,0.24678558,,1.1112486,36.1607,1145022,7124.053,473,12.352067,2.503831
208.04039,-105.28808959264437,100.0,-13.565781,28.02,45.981976,27.832863,0.033725683,47400,7.0336904e-07,0.4806759,1.3714056,100,7.033691e-05,287.8582,[ 1.585 -1.105 -0.484 -1.828 -1.723],5140.831014871597,0.28600857,-0.30442697,-1.2583027,91.48483,-1.0223389e-05,2.8785818,,3.3725677,37.74877,1147824,225400.14,474,14.638148,28.600864
2.8667505,-104.12339284874538,100.0,-13.117897,26.22,4.45869,2.1380796,0.010686718,47500,0.00043892988,34.8827,50.157978,100,0.04389299,6.7360563,[ 1.579 -1.096 -0.476 -1.806 -1.723],5149.4985291957855,0.010653007,-0.30589518,-1.370579,91.05772,1.04522705e-05,0.067360565,,1.0686718,41.117676,1150446,1459.0625,475,14.922128,1.0653007
129.1169,-105.8960985638195,100.0,-10.617737,23.76,62.485485,41.248108,0.02087542,47600,2.1038562e-05,0.77449197,3.2138789,100,0.0021038563,112.72785,[ 1.586 -1.086 -0.474 -1.8   -1.725],5155.475292205811,0.11455843,-0.31352448,-1.8689961,90.08622,3.7384034e-06,1.1272784,,2.0875425,56.069996,1152822,400088.0,476,12.514508,11.455843
1.633351,-105.21094472533692,100.0,-12.411606,26.32,1.8125522,-0.17086637,0.010358184,47700,0.0012798466,61.223827,70.84614,100,0.12798467,4.3850193,[ 1.571 -1.095 -0.48  -1.787 -1.732],5163.025272130966,0.0066446727,-0.31469354,-1.5519316,91.00527,7.476807e-06,0.04385019,,1.0358183,46.558167,1155454,532.59674,477,13.510346,0.6644673
16.859262,-104.8074286693059,100.0,-13.018112,27.03,10.432986,4.539263,0.020935256,47800,9.360108e-05,5.9314575,2.7812922,100,0.009360108,124.87383,[ 1.574 -1.094 -0.483 -1.78  -1.734],5169.295091629028,0.12377411,-0.30883798,-1.4353912,91.24517,7.2479247e-07,1.2487383,,2.0935256,43.061752,1158157,11814.183,478,14.3388815,12.377413
8.090863,-104.98264592157433,100.0,-13.365112,27.52,7.8049345,3.4523196,0.015383136,47900,0.00021386772,12.359621,8.606045,100,0.021386772,50.114277,[ 1.571 -1.108 -0.481 -1.794 -1.728],5177.305426120758,0.05013047,-0.30128595,-1.5302172,91.37046,-7.6293946e-07,0.50114274,,1.5383136,45.90649,1160909,7768.5,479,14.722935,5.0130467
18.794107,-104.66688815043645,100.0,-13.730621,26.82,17.43539,8.129539,0.01704914,48000,5.005558e-05,5.3208165,5.951068,100,0.005005558,67.09945,[ 1.564 -1.1   -0.489 -1.79  -1.72 ],5186.917081356049,0.06777696,-0.30126867,-2.146576,91.194855,-4.8828124e-06,0.67099446,,1.7049142,64.39713,1163591,34516.754,480,14.644757,6.777696
46.08472,-104.9489191599818,100.0,-13.828049,27.78,19.771446,11.783339,0.016199684,48100,1.89606e-05,2.1699166,4.8840714,100,0.00189606,72.21721,[ 1.557 -1.098 -0.491 -1.803 -1.72 ],5195.317671060562,0.0714895,-0.29889184,-1.1766964,91.4443,2.7465821e-06,0.7221721,,1.6199685,35.300976,1166369,52271.535,481,14.034479,7.148949
1.4946814,-104.46822791702483,100.0,-13.556183,27.47,1.0114658,-0.5969552,0.010620504,48200,0.0012483709,66.90389,65.09808,100,0.124837086,5.2496033,[ 1.536 -1.09  -0.498 -1.805 -1.718],5203.437092065811,0.007776529,-0.30078122,-1.3155978,91.39406,6.4849855e-06,0.05249603,,1.0620505,39.46814,1169116,539.29846,482,15.599297,0.7776529
1.514327,-105.4385502419785,100.0,-12.868614,26.97,2.1850247,0.38311434,0.010632516,48300,0.001434703,66.035934,64.86263,100,0.1434703,5.1449304,[ 1.535 -1.098 -0.501 -1.807 -1.72 ],5210.989192247391,0.007825702,-0.303711,-1.464277,91.181145,3.4332277e-07,0.051449303,,1.0632516,43.92832,1171813,967.3109,483,14.871464,0.78257024
3.1587572,-104.18418163242504,100.0,-15.966011,29.7,5.104764,2.6115048,0.011460304,48400,0.00022697802,31.65802,30.2398,100,0.022697803,15.790677,[ 1.528 -1.094 -0.494 -1.805 -1.723],5220.305160284042,0.017406467,-0.30400753,-1.4028462,91.984245,-2.4414062e-06,0.15790677,,1.1460305,42.08531,1174783,2649.5474,484,16.466173,1.7406467
4.3573895,-104.77350792560657,100.0,-13.063332,26.05,5.4879775,2.253635,0.010780806,48500,0.00013657374,22.94952,27.000507,100,0.013657374,14.714922,[ 1.529 -1.105 -0.493 -1.815 -1.723],5228.877788305283,0.01772659,-0.30418587,-1.5494347,90.95598,-1.2588501e-06,0.14714922,,1.0780805,46.482994,1177388,2113.1504,485,14.825788,1.7726591
10.997851,-103.98224263483839,100.0,-13.776222,27.78,13.585541,6.0705023,0.019827304,48600,0.00028566227,9.092685,5.0065923,100,0.028566228,86.9222,[ 1.53  -1.094 -0.484 -1.814 -1.723],5237.375816345215,0.08636529,-0.3085443,-2.266091,91.513885,2.2888183e-07,0.869222,,1.9827302,67.98272,1180166,20312.322,486,15.968342,8.63653
1.0832654,-104.72355974296819,100.0,-14.114906,27.72,0.52389187,-1.0087247,0.009975358,48700,0.004471969,92.31348,94.42863,100,0.4471969,1.9121236,[ 1.527 -1.093 -0.495 -1.803 -1.727],5245.46090388298,0.0024230229,-0.3095701,-1.4725368,91.44423,-3.4332277e-07,0.019121235,,0.9975359,44.176094,1182938,262.63507,487,14.880558,0.24230227
1.484328,-104.89348468968099,100.0,-14.209885,27.45,1.8400155,-0.23808038,0.010121298,48800,0.0011828028,67.37055,74.51505,100,0.118280284,2.9728906,[ 1.526 -1.096 -0.495 -1.805 -1.729],5252.804375886917,0.005919107,-0.31585762,-1.705683,91.35749,9.002685e-06,0.029728906,,1.01213,51.17076,1185683,489.61197,488,14.758164,0.5919107
39.146164,-104.31783240123734,100.0,-12.679764,26.49,47.362453,38.42524,0.025078252,48900,7.286472e-05,2.5545287,2.6736345,100,0.0072864722,152.03442,[ 1.527 -1.1   -0.502 -1.803 -1.735],5260.409011125565,0.15130785,-0.3170756,-1.4284234,91.123985,1.8310546e-06,1.5203443,,2.5078251,42.85276,1188332,206282.98,489,13.821564,15.130785
40.175194,-105.89664877586848,100.0,-10.634949,24.28,19.577076,11.374094,0.016661625,49000,8.109789e-06,2.489098,4.093606,100,0.0008109789,78.134476,[ 1.522 -1.089 -0.506 -1.808 -1.736],5267.785789012909,0.08064699,-0.32177362,-1.29418,90.277054,-5.722046e-06,0.7813447,,1.6661627,38.825226,1190760,39461.71,490,12.572483,8.0647
7.98896,-105.70384674768594,100.0,-10.409225,23.81,7.0366764,3.3966956,0.012645737,49100,8.612493e-05,12.517274,9.121453,100,0.008612493,39.46812,[ 1.508 -1.104 -0.506 -1.81  -1.741],5275.452801704407,0.039915614,-0.32012698,-1.2878199,90.12105,-3.4332274e-06,0.3946812,,1.2645738,38.63449,1193141,7784.373,491,11.371928,3.9915621
18.398586,-106.02358553282167,100.0,-9.350105,22.76,15.426572,9.635283,0.014341975,49200,3.0846702e-06,5.4352,6.2879004,100,0.00030846702,55.69335,[ 1.506 -1.109 -0.51  -1.799 -1.739],5282.321616888046,0.05536738,-0.3251944,-1.3501571,89.74171,-3.7002565e-06,0.5569335,,1.4341974,40.50459,1195417,30645.664,492,11.431082,5.536737
18.800663,-104.837196224254,100.0,-13.460213,27.75,19.202621,11.928791,0.018858189,49300,8.736052e-06,5.318961,7.782155,100,0.00087360526,60.445885,[ 1.518 -1.097 -0.504 -1.799 -1.744],5291.077151298523,0.064916864,-0.3188631,-1.67756,91.44417,-5.7983398e-06,0.6044588,,1.8858192,50.326626,1198192,25279.219,493,15.373299,6.4916873
354.6285,-104.9806122020606,100.0,-13.8405,26.45,78.54819,54.895836,0.06019584,49400,4.1081657e-05,0.28198522,1.4246233,100,0.004108166,503.63477,[ 1.527 -1.084 -0.501 -1.798 -1.738],5298.061201095581,0.50072664,-0.31689474,-1.2559961,91.06211,-2.3651123e-06,5.0363474,,6.0195837,37.67981,1200837,606521.56,494,14.210761,50.072662
1.9004624,-104.39905102264109,100.0,-14.649567,28.05,2.13184,0.05044508,0.011421792,49500,0.0003130237,52.618774,58.082466,100,0.03130237,6.2245727,[ 1.527 -1.098 -0.493 -1.798 -1.736],5307.161294460297,0.009703081,-0.3232567,-1.5098119,91.55636,7.019043e-06,0.062245727,,1.1421793,45.294563,1203642,820.9257,495,14.8419285,0.9703081
1.4476013,-103.90286789894176,100.0,-14.435432,27.11,1.1861546,-0.48051798,0.009193494,49600,0.0018480724,69.079796,73.25549,100,0.18480724,4.378392,[ 1.539 -1.098 -0.495 -1.793 -1.742],5317.235862016678,0.0055549196,-0.3222666,-1.3852508,91.33474,-8.163453e-06,0.04378392,,0.9193495,41.557274,1206353,323.29852,496,15.461557,0.555492
1.3730628,-105.483939266034,100.0,-11.326363,25.45,1.5587044,-0.44255304,0.010359862,49700,0.0008621992,72.82988,75.22416,100,0.08621992,4.4032555,[ 1.533 -1.102 -0.497 -1.79  -1.741],5324.77854514122,0.005945519,-0.32568738,-1.7078755,90.710625,6.027222e-06,0.044032555,,1.0359863,51.236446,1208898,720.239,497,12.768907,0.5945519
7.160635,-104.70960412668592,100.0,-13.842163,27.29,11.340525,6.1726475,0.012528799,49800,8.487334e-05,13.965242,12.814605,100,0.0084873345,32.566154,[ 1.542 -1.1   -0.495 -1.786 -1.745],5333.069297552109,0.032679748,-0.3261711,-1.9312414,91.326164,-3.4332277e-07,0.32566154,,1.25288,57.937225,1211627,9100.224,498,16.025036,3.267975
1.0964799,-105.53322431796693,100.0,-11.618683,25.39,0.78787047,-0.5331002,0.010375944,49900,0.0014600506,91.20094,87.1136,100,0.14600506,3.1241796,[ 1.535 -1.097 -0.486 -1.793 -1.745],5340.625618457794,0.003990714,-0.32371503,-1.2615213,90.68703,-4.997253e-06,0.031241795,,1.0375946,37.845486,1214166,220.36592,499,12.739373,0.39907143
