EntropyCoefficient,EmpiricalD2,EpLenMean,MaxIW,MinIW,MeanIWNorm,EpRewMean,EpThisIter,Weights,ReturnStepMaxmin,ESSClassic,InitialReturnMin,InitialReturnMax,ReturnStepMax,TimestepsSoFar,InitialReturnMean,MaxIWNorm,StdIWNorm,StdIW,EpisodesSoFar,Iteration,MinIWNorm,MeanEntropy,J_sample_variance,InitialReturnStd,Bound,MeanIW,TimeElapsed,ESSRenyi,InitialBound,ReturnMeanIW
,8.642656,500.0,14.055724,0.01275622,0.011174777,-34.08663081012876,100,[-1.901 -1.16  -0.024 -1.045 -0.365],0.1363464,19.091341,-13.393919,23.863148,1.0,15654666,-1.0490418e-06,0.14055724,0.023004787,2.300479,36300,363,0.00012756219,1.050109,641.213,6.607349,0.6379528,1.1174779,27978.286280870438,11.570517,-0.79543936,2.9764137
,84.08551,500.0,95.65967,0.00022037239,0.020854538,-29.768404258517037,100,[-1.89  -1.157 -0.029 -1.052 -0.369],0.11907369,4.1749406,-16.286667,15.71295,1.0,15704666,-7.6293946e-07,0.9565967,0.09991138,9.991138,36400,364,2.2037239e-06,1.0325316,7415.3726,5.940308,4.1010385,2.0854537,28094.981454133987,1.1892655,-0.5428896,9.079229
,85.28945,500.0,116.21364,0.0001737896,0.017418217,-33.1701667842654,100,[-1.884 -1.16  -0.043 -1.049 -0.386],0.13268083,2.2249882,-15.706633,21.939426,1.0,15754666,-5.7220458e-08,1.1621363,0.11546592,11.546592,36500,365,1.7378959e-06,1.0212344,26785.951,5.9064198,8.932468,1.7418219,28212.333597421646,1.172478,-0.73131406,15.686322
,457.0682,500.0,644.2367,0.00012687863,0.070155255,-29.48772798918767,100,[-1.866 -1.172 -0.029 -1.049 -0.398],0.11795092,1.1833475,-14.0374365,20.257122,1.0,15804666,-4.196167e-07,6.4423666,0.6410904,64.10903,36600,366,1.2687863e-06,1.0225242,552211.9,5.925758,64.760956,7.015527,28328.832324028015,0.21878573,-0.6752379,79.19696
,44.416622,500.0,96.23943,0.00087699766,0.021088857,-29.247052781351705,100,[-1.903 -1.158 -0.039 -1.054 -0.396],0.11698818,4.0886106,-12.833391,17.746822,1.0,15854666,6.198883e-08,0.9623943,0.10214104,10.214104,36700,367,8.769976e-06,1.0107375,26650.8,6.508717,12.81433,2.1088858,28446.691731452942,2.2514093,-0.5915608,16.756834
,18738.43,500.0,1643.856,6.1399014e-06,0.17255779,-24.85395967161844,100,[-1.895 -1.179 -0.044 -1.075 -0.408],0.09941584,1.101421,-11.337583,21.769714,1.0,15904666,,16.438559,1.6351324,163.51326,36800,368,6.1399014e-08,1.0020131,11383683.0,5.8234706,235.08478,17.25578,28563.72002696991,0.0053366264,-0.7256571,334.41882
,2.392431,495.62,7.7326,0.073455825,0.011223495,-31.29430842088269,100,[-1.868 -1.188 -0.043 -1.099 -0.417],98.87372,42.30537,-22.507862,19.284237,100.0,15954228,-8.773804e-07,0.077326,0.01310684,1.3106841,36900,369,0.0007345582,0.9987032,107.96727,6.249629,0.20715201,1.1223495,28681.572756052017,41.79849,-0.750263,1.3676188
,1.4759277,493.03,4.5425467,0.068422645,0.010336328,-32.88680796838352,100,[-1.871 -1.176 -0.043 -1.088 -0.42 ],98.86659,65.25756,-26.915878,18.007288,100.0,16003531,2.2888183e-07,0.045425467,0.0075419047,0.7541905,37000,370,0.00068422646,0.9983662,66.543396,6.8583674,-0.45117766,1.0336328,28798.472279548645,67.754,-0.8971956,0.63880557
,8.952088,500.0,31.359882,0.017886803,0.010789288,-25.30336765671609,100,[-1.871 -1.179 -0.041 -1.085 -0.42 ],0.10121328,9.808055,-13.893599,23.272411,1.0,16053531,5.1498415e-07,0.3135988,0.032717887,3.2717888,37100,371,0.00017886802,1.0226957,3079.239,6.7860856,3.2694607,1.0789288,28913.63268470764,11.170578,-0.77574646,5.590499
,32.66516,496.67,38.138958,0.0016970007,0.012767089,-27.178302841909677,100,[-1.892 -1.181 -0.039 -1.086 -0.396],98.890564,7.811145,-13.181583,22.039127,100.0,16103198,-1.0108947e-06,0.38138956,0.043860517,4.386052,37200,372,1.6970007e-05,1.0300246,7410.6465,5.8119884,6.234976,1.276709,29029.42667722702,3.0613656,-0.7346386,10.433682
,2.5787487,499.44,6.856798,0.06404539,0.00924999,-28.66981611438997,100,[-1.858 -1.183 -0.042 -1.083 -0.389],98.88519,43.898727,-12.986026,21.590775,100.0,16153142,1.2874603e-06,0.068567984,0.010456868,1.0456867,37300,373,0.0006404539,1.0300364,74.67478,5.783803,0.03477204,0.924999,29146.164147615433,38.778496,-0.7196913,1.190489
,13.964934,500.0,89.169716,0.002974257,0.016841779,-26.558601991520423,100,[-1.858 -1.184 -0.049 -1.084 -0.389],0.10623437,3.4390523,-13.0710125,17.867798,1.0,16203142,-2.670288e-07,0.89169717,0.089242004,8.9242,37400,374,2.974257e-05,1.0176383,2949.727,6.469765,4.0061283,1.684178,29259.550012111664,7.160793,-0.5955936,6.2318416
,23.144842,495.48,45.408997,0.00063218334,0.015323344,-28.029623176170645,100,[-1.863 -1.161 -0.058 -1.071 -0.401],98.886856,8.427131,-12.339368,21.833246,100.0,16252690,5.340576e-07,0.45408997,0.050512295,5.0512295,37500,375,6.321833e-06,1.02936,3118.5186,6.3164315,2.3988621,1.5323343,29375.651123523712,4.320617,-0.7277744,5.9001207
,384.76038,497.19,357.43787,0.00013231482,0.042840756,-32.18844436026017,100,[-1.857 -1.151 -0.047 -1.07  -0.389],98.870514,1.4282186,-9.725532,26.962368,100.0,16302409,-6.8664554e-07,3.5743785,0.35590664,35.59067,37600,376,1.3231481e-06,1.0183002,94674.07,6.043809,15.011021,4.284076,29492.212475061417,0.25990203,-0.8987464,32.640194
,26.370632,497.89,33.31411,0.0024258518,0.010977583,-29.317233322445368,100,[-1.865 -1.155 -0.054 -1.055 -0.401],98.88223,8.312743,-17.186134,16.5752,100.0,16352198,3.8146972e-08,0.3331411,0.036457684,3.6457682,37700,377,2.4258517e-05,1.0374178,3138.4868,6.0351696,3.8364766,1.0977583,29610.763604402542,3.792097,-0.5728711,6.778304
,4.856984,498.73,9.028787,0.017080847,0.0098827835,-26.409095087462756,100,[-1.862 -1.178 -0.057 -1.076 -0.381],98.89409,34.31194,-15.551523,24.382914,100.0,16402071,,0.090287864,0.01367414,1.3674139,37800,378,0.00017080847,1.0397325,303.0721,7.184499,0.36204553,0.9882785,29725.379301071167,20.588907,-0.8127638,2.1532605
,2.0397928,497.69,4.4917436,0.044392087,0.00916343,-28.76011308392361,100,[-1.874 -1.173 -0.051 -1.076 -0.379],98.88443,56.274963,-16.500599,21.484043,100.0,16451840,7.6293946e-07,0.044917434,0.008077289,0.8077289,37900,379,0.00044392084,1.0283933,82.14122,7.0755105,0.2745601,0.91634315,29842.902760744095,49.02459,-0.716134,1.2973531
,6.59693,496.99,22.887924,0.008883909,0.010846768,-32.34284781376794,100,[-1.878 -1.178 -0.055 -1.076 -0.39 ],98.86984,13.142383,-13.54216,19.198135,100.0,16501539,7.6293946e-07,0.22887924,0.027884785,2.7884786,38000,380,8.883909e-05,1.0312655,216.58553,5.9438553,0.5411477,1.0846769,29961.334254980087,15.158566,-0.6399373,2.1847954
,5.194872,500.0,24.51966,0.019944182,0.015586156,-30.10292662745996,100,[-1.878 -1.19  -0.057 -1.073 -0.388],0.120411634,20.47178,-17.776196,25.082767,1.0,16551539,5.340576e-07,0.24519661,0.030720048,3.0720048,38100,381,0.00019944181,1.0246491,280.65378,6.602278,0.87328434,1.5586157,30079.219627141953,19.249752,-0.83609176,2.7789278
,1.7589079,500.0,5.573518,0.12039868,0.009827959,-23.850735493073053,100,[-1.863 -1.189 -0.054 -1.062 -0.394],0.0954029,58.248127,-17.0941,13.730992,1.0,16601539,1.4495849e-06,0.05573518,0.008320711,0.83207107,38200,382,0.0012039867,1.0257016,49.244644,5.5268745,-0.17300862,0.982796,30197.290338754654,56.85346,-0.569802,0.5826864
,3.3290772,500.0,18.645481,0.041328084,0.011373997,-28.316100921834195,100,[-1.861 -1.195 -0.056 -1.06  -0.393],0.1132645,20.24882,-13.542524,22.27428,1.0,16651539,-9.536743e-07,0.1864548,0.02257261,2.2572615,38300,383,0.00041328082,1.0214217,243.34851,6.6855273,0.8281102,1.1373998,30308.1118619442,30.038353,-0.74247694,2.1828141
,2.5966816,500.0,4.350272,0.05972571,0.009988333,-24.785220046620815,100,[-1.851 -1.203 -0.051 -1.071 -0.398],0.0991407,49.653214,-15.679885,24.829716,1.0,16701539,2.8610229e-08,0.043502722,0.010057851,1.0057851,38400,384,0.00059725705,1.0172795,232.56589,7.286279,0.28880048,0.9988333,30426.81980252266,38.51069,-0.8276572,1.6225057
,1.1869334,500.0,2.6467655,0.3434074,0.010218989,-29.239128436152583,100,[-1.855 -1.207 -0.056 -1.079 -0.402],0.11695653,82.563255,-17.43256,15.545638,1.0,16751539,-3.8146972e-08,0.026467655,0.0046962057,0.46962056,38500,385,0.0034340739,1.0165375,34.996513,5.7965293,-0.41438445,1.021899,30544.939359664917,84.250725,-0.58108515,0.21868756
,31.318472,500.0,67.130424,0.0012205658,0.01707119,-22.537179983711386,100,[-1.855 -1.206 -0.058 -1.081 -0.403],0.09014869,5.0012803,-13.890208,16.623466,1.0,16801539,-1.6403199e-06,0.6713042,0.07440157,7.4401574,38600,386,1.2205657e-05,1.0000788,2562.5017,6.2755384,1.4301383,1.7071191,30662.046104431152,3.193004,-0.55411726,4.5311303
,1.547322,500.0,3.7258267,0.17175625,0.009414811,-25.234304044686933,100,[-1.851 -1.213 -0.07  -1.085 -0.419],0.10093731,68.026886,-12.101294,21.539589,1.0,16851539,-7.2479247e-07,0.037258267,0.006454517,0.6454518,38700,387,0.0017175624,0.9969901,69.17638,6.499125,-0.21130359,0.9414812,30778.37850832939,64.627785,-0.71798706,0.68180966
,3.9120977,496.3,10.206405,0.0024065133,0.009187282,-26.22807058763136,100,[-1.858 -1.216 -0.068 -1.091 -0.422],98.8943,24.94044,-27.581398,19.705784,100.0,16901169,1.8310546e-06,0.10206404,0.015938152,1.5938151,38800,388,2.4065133e-05,0.983092,386.3013,6.202758,1.5895895,0.9187282,30896.276933908463,25.561733,-0.9193783,3.4080331
,16.336967,498.8,35.662434,0.009238729,0.012824922,-23.48575259881726,100,[-1.88  -1.223 -0.068 -1.102 -0.436],98.90584,10.351534,-12.605312,21.618652,100.0,16951049,-1.4495849e-06,0.35662434,0.037741903,3.77419,38900,389,9.2387294e-05,0.9834757,1991.5544,6.6243324,1.9417765,1.282492,31013.789713144302,6.121087,-0.72062314,4.854459
,2.3518786,493.5,9.1078615,0.10430907,0.009292259,-30.644649681279105,100,[-1.892 -1.209 -0.076 -1.103 -0.435],98.87581,33.227707,-31.698647,30.546955,100.0,17000399,1.0681152e-06,0.09107862,0.013172531,1.317253,39000,390,0.0010430906,0.98510313,805.00964,7.335058,0.26343286,0.92922586,31131.15401482582,42.5192,-1.0566206,1.8838503
,1.1433889,493.25,2.2046413,0.34341913,0.00975485,-25.93048129293848,100,[-1.876 -1.215 -0.073 -1.106 -0.434],98.89485,88.981,-30.220135,17.033829,100.0,17049724,-1.7166138e-07,0.022046413,0.0034327556,0.34327558,39100,391,0.0034341912,0.98537064,56.124496,6.549062,-0.78704953,0.9754851,31246.062277793884,87.45931,-1.007338,0.29009032
,1.206906,496.55,5.5393763,0.22794709,0.010025476,-27.448329134917607,100,[-1.873 -1.22  -0.071 -1.108 -0.433],98.88945,71.99373,-20.087162,20.059029,100.0,17099379,-4.005432e-07,0.055393763,0.0062529542,0.6252954,39200,392,0.002279471,0.9853324,54.474167,6.4175377,-0.5007702,1.0025477,31363.235971212387,82.8565,-0.6695726,0.23481679
,2.1777153,497.21,4.4238033,0.10564931,0.009584004,-28.045110966892626,100,[-1.874 -1.22  -0.074 -1.107 -0.434],98.88719,54.667988,-15.204989,23.745377,100.0,17149100,-1.2016296e-06,0.04423803,0.0087273605,0.8727361,39300,393,0.001056493,0.9658827,83.594894,6.8421617,0.5302224,0.95840037,31480.780333042145,45.919685,-0.7915137,1.6982641
,740.01935,496.73,344.22064,0.00012126222,0.03733999,-26.45137215126813,100,[-1.881 -1.228 -0.075 -1.109 -0.453],98.89349,1.1762661,-11.610147,19.016012,100.0,17198773,9.536743e-08,3.4422064,0.34225684,34.225677,39400,394,1.2126222e-06,0.9915327,428468.38,6.3421826,48.267513,3.733999,31610.93800497055,0.1351316,-0.63386697,65.51079
,6.7838,496.29,29.654648,0.008069667,0.013788186,-29.423555196982306,100,[-1.887 -1.215 -0.067 -1.117 -0.427],98.881424,13.600904,-14.309166,15.588104,100.0,17248402,-4.959106e-07,0.29654646,0.034751844,3.4751844,39500,395,8.069667e-05,0.9899764,301.51184,5.8062186,1.8065524,1.3788186,31743.132148742676,14.741,-0.5196041,3.1598976
,49.092266,494.3,55.482414,0.0005299679,0.016181901,-23.057443283331985,100,[-1.881 -1.233 -0.067 -1.12  -0.429],98.90671,6.3500843,-12.380726,20.885082,100.0,17297832,-8.392334e-07,0.5548241,0.062143184,6.214318,39600,396,5.299679e-06,0.9817511,13806.292,6.8860726,7.5371413,1.61819,31872.175230026245,2.0369806,-0.69617033,12.414913
,1024.3405,494.93,319.72256,0.00024712426,0.035519846,-22.712350304603202,100,[-1.872 -1.253 -0.054 -1.132 -0.437],98.90822,1.2331641,-26.02433,27.45746,100.0,17347325,9.918213e-07,3.1972256,0.3178822,31.788223,39700,397,2.4712426e-06,0.96899796,770784.56,8.549258,57.976288,3.5519845,32000.121859788895,0.097623795,-0.91524786,87.26911
,2.5525138,500.0,4.5945206,0.04425688,0.009955028,-21.77308311342875,100,[-1.882 -1.256 -0.065 -1.117 -0.45 ],0.0870924,53.780247,-14.314207,23.919086,1.0,17397325,4.4822693e-07,0.045945205,0.009228796,0.92287964,39800,398,0.0004425688,0.9678355,116.90451,6.1177416,0.025212765,0.995503,32138.39909672737,39.177063,-0.79730254,1.2990308
,1.3332105,496.31,2.7093415,0.20778137,0.009903302,-25.80143119268433,100,[-1.877 -1.249 -0.066 -1.119 -0.451],98.89603,78.710785,-32.53079,17.209538,100.0,17446956,-1.5258789e-07,0.027093414,0.0051504225,0.51504225,39900,399,0.0020778137,0.9699743,51.779552,6.7856145,-0.45488536,0.99033034,32285.722626686096,75.00691,-1.0843599,0.79716766
,2.5762281,494.21,5.055247,0.07905155,0.009471613,-21.37637507954531,100,[-1.877 -1.241 -0.066 -1.111 -0.449],98.9135,50.37935,-23.443007,20.841255,100.0,17496377,2.2888183e-07,0.05055247,0.009400023,0.9400023,40000,400,0.00079051545,0.97657883,176.79869,6.8053684,-0.058932424,0.9471613,32447.803715467453,38.816437,-0.78143346,1.195318
,1054.621,496.95,259.04285,3.1022308e-05,0.034643665,-24.708172566138,100,[-1.879 -1.233 -0.063 -1.111 -0.442],98.90056,1.7532531,-17.122799,20.941923,100.0,17546072,,2.5904284,0.25933468,25.933472,40100,401,3.1022307e-07,0.9580118,294523.62,6.638111,31.351942,3.4643664,32611.650245428085,0.0948208,-0.6980645,54.021526
,1963.519,500.0,827.40173,2.326633e-06,0.088763565,-24.01901982390458,100,[-1.886 -1.245 -0.05  -1.107 -0.461],0.09607601,1.1504757,-15.282734,22.325352,1.0,17596072,-8.916855e-07,8.274017,0.82277906,82.2779,40200,402,2.326633e-08,0.9227865,942989.75,5.582125,65.47716,8.876355,32773.18528389931,0.05092897,-0.7441793,98.4529
,1.701214,500.0,3.7332783,0.14252691,0.0080836555,-20.181104720209294,100,[-1.846 -1.253 -0.04  -1.099 -0.496],0.08072448,70.20922,-14.2339945,21.118475,1.0,17646072,-1.1825562e-06,0.03733278,0.0052656466,0.5265647,40300,403,0.0014252691,0.92966634,52.819847,6.310849,-0.26940686,0.80836564,32933.07606124878,58.781555,-0.7039503,0.64875823
,2.5719674,500.0,7.7140503,0.06612938,0.011547537,-22.82070701917542,100,[-1.838 -1.251 -0.035 -1.097 -0.489],0.091282785,41.579643,-15.311729,18.583263,1.0,17696072,-1.2111664e-06,0.0771405,0.013687719,1.3687719,40400,404,0.0006612938,0.9231332,90.66872,5.5755925,0.02621466,1.1547537,33077.62819933891,38.88074,-0.61944336,1.019636
,1.341455,500.0,4.2629304,0.15779328,0.010689083,-25.128175654205464,100,[-1.831 -1.249 -0.04  -1.093 -0.496],0.10051274,73.72443,-14.3246355,21.475859,1.0,17746072,4.5776366e-07,0.0426293,0.006381323,0.63813233,40500,405,0.0015779329,0.9151211,72.21761,6.252575,-0.03464377,1.0689082,33212.3748793602,74.54592,-0.71586126,0.79447615
,2.8675866,500.0,10.1586275,0.021482542,0.009915643,-17.52464654810145,100,[-1.823 -1.246 -0.042 -1.092 -0.504],0.07009858,38.69828,-16.146544,24.209215,1.0,17796072,1.2207031e-06,0.101586275,0.012479907,1.2479907,40600,406,0.00021482541,0.9052789,112.12153,6.6971564,0.35090578,0.99156433,33354.08414363861,34.872528,-0.8069726,1.7174312
,18.11057,500.0,22.17423,0.01136278,0.01187515,-26.83623451222646,100,[-1.81  -1.255 -0.042 -1.093 -0.514],0.107345104,12.079158,-12.440336,15.09886,1.0,17846072,-3.8146973e-07,0.2217423,0.032038093,3.2038095,40700,407,0.00011362779,0.90332484,870.67615,5.602012,3.2760565,1.1875149,33491.36363720894,5.521637,-0.5032958,5.4179063
,3.6444855,500.0,6.3831015,0.030441241,0.008269805,-21.104316233521935,100,[-1.819 -1.25  -0.036 -1.1   -0.516],0.084417164,37.491657,-14.203127,24.456913,1.0,17896072,1.1920929e-07,0.06383102,0.010678173,1.0678173,40800,408,0.00030441242,0.8974822,102.00704,6.6842747,0.12723863,0.8269806,33646.31780266762,27.438715,-0.8152304,1.6835572
,5.984149,500.0,8.23491,0.03582028,0.009907579,-21.919794097813778,100,[-1.82  -1.254 -0.037 -1.095 -0.521],0.08767909,30.129591,-10.638653,21.696993,1.0,17946072,-1.7166137e-06,0.0823491,0.01508751,1.5087512,40900,409,0.0003582028,0.8899898,423.98575,6.099771,0.7759018,0.990758,33790.207456588745,16.710814,-0.7232348,2.5451121
,618.60583,500.0,1486.7035,2.2336433e-05,0.15548529,-21.757410398557635,100,[-1.823 -1.239 -0.036 -1.094 -0.529],0.087029636,1.0927978,-15.015795,16.362062,1.0,17996072,2.2888183e-07,14.867035,1.4792219,147.9222,41000,410,2.2336432e-07,0.8681453,183584.3,5.8556147,31.942566,15.548528,33930.86805009842,0.16165383,-0.5454018,45.50769
,1.3799092,500.0,3.397983,0.20057487,0.010837441,-21.198086605676835,100,[-1.82  -1.225 -0.032 -1.101 -0.551],0.084792376,69.46701,-15.622095,16.588558,1.0,18046072,-2.5749208e-07,0.03397983,0.0071849227,0.71849227,41100,411,0.0020057487,0.8612527,110.22216,6.414532,-0.035047114,1.0837442,34079.35050749779,72.46854,-0.5529522,0.61450297
,61.76162,500.0,133.76874,0.00089473295,0.024255216,-20.5012472746669,100,[-1.831 -1.228 -0.033 -1.104 -0.558],0.082004845,3.0710127,-13.823554,26.614672,1.0,18096072,-7.9154967e-07,1.3376874,0.13626717,13.626716,41200,412,8.94733e-06,0.8739502,15836.922,6.278724,5.739678,2.4255216,34229.49274134636,1.6191285,-0.8871565,12.711707
,14.798335,500.0,81.63573,0.0054479865,0.016349437,-21.422880145765067,100,[-1.84  -1.216 -0.024 -1.1   -0.545],0.08569139,3.874568,-16.305717,25.72961,1.0,18146072,1.335144e-07,0.81635725,0.08143484,8.143484,41300,413,5.4479864e-05,0.8782032,1159.7621,6.8775244,0.98231125,1.6349435,34333.49251937866,6.757517,-0.8576537,4.281585
,9.110135,500.0,21.01558,0.006293282,0.009192191,-22.095701159404463,100,[-1.842 -1.219 -0.015 -1.109 -0.541],0.08838278,14.997148,-9.1196785,13.596348,1.0,18196072,9.536743e-07,0.21015579,0.021884236,2.1884239,41400,414,6.293282e-05,0.8713918,352.12564,5.1962943,1.2102662,0.91921896,34397.2679874897,10.976786,-0.4532106,2.5781949
,24.977459,500.0,30.532684,0.0018715198,0.011548039,-25.606411317634997,100,[-1.823 -1.222 -0.008 -1.104 -0.547],0.102425754,7.711497,-16.491299,18.98356,1.0,18246072,8.392334e-07,0.30532685,0.03994963,3.994963,41500,415,1.8715198e-05,0.8555608,1347.3267,6.0461297,2.1833115,1.1548041,34461.09591293335,4.0036097,-0.6327846,5.345812
,5.158013,500.0,8.5034275,0.011430687,0.008880499,-19.170728048170627,100,[-1.831 -1.223 -0.011 -1.094 -0.563],0.076682866,33.417828,-12.454323,16.479267,1.0,18296072,8.773804e-07,0.08503427,0.012535079,1.253508,41600,416,0.00011430687,0.8525403,168.15936,6.199908,1.2913295,0.8880496,34525.39101886749,19.387312,-0.5493081,2.5388792
,2.8935926,500.0,14.083844,0.060052276,0.012461803,-20.89178434230502,100,[-1.834 -1.207 -0.014 -1.078 -0.566],0.08356696,35.358307,-11.361288,28.71071,1.0,18346072,-6.1035155e-07,0.14083844,0.016849674,1.6849673,41700,417,0.00060052273,0.86365056,193.355,6.770002,0.22062504,1.2461803,34589.03245425224,34.559116,-0.9570243,1.8485762
,13.958671,500.0,44.920444,0.005703591,0.014505919,-19.807128395186936,100,[-1.829 -1.213 -0.01  -1.086 -0.555],0.0792284,8.407663,-12.535152,16.55756,1.0,18396072,-4.959106e-07,0.44920444,0.04787813,4.787813,41800,418,5.7035908e-05,0.85868335,3713.8782,5.9433637,3.2789023,1.450592,34652.85639548302,7.164006,-0.5519194,5.3409424
,4.639668,500.0,13.314109,0.027692389,0.009904718,-20.445153719106667,100,[-1.838 -1.193 -0.007 -1.079 -0.56 ],0.08178061,25.54022,-10.082036,23.11667,1.0,18446072,-1.4495849e-06,0.13314109,0.016911833,1.6911833,41900,419,0.00027692388,0.84534377,210.50163,5.222357,0.45006537,0.9904719,34716.846939086914,21.553267,-0.77055717,2.1098337
,30.952442,500.0,51.48681,0.0013432832,0.014216585,-17.470990993618187,100,[-1.847 -1.191 -0.006 -1.086 -0.574],0.069884,6.5053887,-14.739976,21.603378,1.0,18496072,-7.2479247e-07,0.5148681,0.05389544,5.3895445,42000,420,1.3432832e-05,0.8427734,7207.6113,7.836564,3.9591312,1.4216588,34780.46270298958,3.230763,-0.7201134,7.965472
,9.718805,500.0,31.207846,0.0029264302,0.01289433,-21.139359537293707,100,[-1.843 -1.175  0.003 -1.08  -0.576],0.084557295,11.814353,-15.624273,25.974792,1.0,18546072,-1.1253356e-06,0.31207845,0.035228383,3.5228388,42100,421,2.9264302e-05,0.8457017,1459.616,6.786547,2.28854,1.289433,34844.03985762596,10.2893305,-0.86582756,4.987754
,2.3839726,500.0,9.566292,0.05222171,0.010309853,-22.02683619465836,100,[-1.83  -1.168  0.004 -1.065 -0.573],0.08810735,41.134445,-12.62548,36.268757,1.0,18596072,-3.7193297e-07,0.095662914,0.012333327,1.2333328,42200,422,0.00052221713,0.84072983,124.80675,7.754169,-0.090482116,1.0309852,34907.81562972069,41.94679,-1.208959,1.7761643
,13.72838,500.0,27.228724,0.0046676756,0.011214955,-26.563049879674658,100,[-1.832 -1.178  0.005 -1.066 -0.578],0.10625219,7.8921447,-14.362136,21.922438,1.0,18646072,-1.04904174e-07,0.27228722,0.03831319,3.831319,42300,423,4.6676756e-05,0.8342901,1305.3434,6.633609,1.5651174,1.1214955,34972.784546136856,7.2841806,-0.73074806,4.272672
,16.14371,500.0,67.61707,0.0025304027,0.015477708,-21.524445935069544,100,[-1.817 -1.171  0.004 -1.07  -0.585],0.08609772,4.76269,-10.203206,16.935427,1.0,18696072,1.14440915e-07,0.6761707,0.06921242,6.9212427,42400,424,2.5304027e-05,0.83662266,690.9286,6.065282,0.71878743,1.5477707,35036.232154369354,6.194363,-0.5645143,2.9869626
,11.64607,498.27,18.457827,0.01124934,0.009596244,-29.360270842340615,100,[-1.825 -1.166  0.007 -1.078 -0.582],98.88216,13.830531,-18.553259,18.113083,100.0,18745899,-1.3637542e-06,0.18457825,0.02395293,2.3952928,42500,425,0.0001124934,0.83855736,752.43274,5.9461527,0.917392,0.95962447,35100.496030807495,8.586588,-0.6184435,3.0279078
,107.98227,497.73,139.19766,0.000117943906,0.0232472,-29.17884608922976,100,[-1.824 -1.159  0.005 -1.083 -0.58 ],98.88275,2.5918272,-13.081634,15.36167,100.0,18795672,4.5776366e-07,1.3919766,0.14251654,14.251655,42600,426,1.179439e-06,0.84142244,45749.375,6.163982,16.19877,2.32472,35163.162237882614,0.92607796,-0.5120553,21.519772
,1.3516163,495.64,3.9158025,0.21083146,0.010133474,-25.496451323842717,100,[-1.808 -1.174  0.014 -1.085 -0.578],98.89711,75.93093,-16.20716,24.562603,100.0,18845236,-2.0980835e-07,0.039158024,0.005705302,0.5705302,42700,427,0.0021083145,0.83396494,68.45928,7.2878733,-0.38492215,1.0133474,35227.5705268383,73.9855,-0.8187536,0.56695265
,224.05476,498.63,487.93826,0.00093216595,0.0600471,-29.894664634844016,100,[-1.813 -1.171  0.015 -1.083 -0.585],98.8801,1.4885912,-20.06604,20.192951,100.0,18895099,-1.335144e-07,4.8793826,0.4884808,48.848083,42800,428,9.3216595e-06,0.8300054,132868.73,6.157004,33.74052,6.0047092,35291.43595647812,0.44631946,-0.6730987,43.815765
,24.556334,496.78,89.15997,0.0034791215,0.016744353,-32.10588151468356,100,[-1.803 -1.195  0.015 -1.105 -0.589],98.87074,3.4092686,-11.383365,18.61765,100.0,18944777,4.959106e-07,0.8915997,0.08912622,8.912622,42900,429,3.4791214e-05,0.82392174,3242.792,5.04788,2.120955,1.6744354,35355.10326385498,4.072269,-0.6205879,5.19624
,1.1400075,473.5,2.0813947,0.32522103,0.010042811,-37.608296391165794,100,[-1.811 -1.18   0.019 -1.103 -0.595],98.84114,89.16319,-32.24869,27.657066,100.0,18992127,-3.0517577e-07,0.020813946,0.0035011694,0.35011694,43000,430,0.0032522103,0.8243158,73.83882,8.095118,-0.882039,1.0042812,35414.92269778252,87.71872,-1.0749569,0.2657042
,31.107403,491.7,40.884754,0.002046309,0.01506575,-31.505385256136805,100,[-1.811 -1.18   0.021 -1.103 -0.594],98.87186,9.343792,-18.248657,26.394447,100.0,19041297,1.9073486e-08,0.40884754,0.04692756,4.6927557,43100,431,2.0463089e-05,0.8288116,5098.34,6.625361,3.4602518,1.506575,35477.2184844017,3.214669,-0.8798149,8.367332
,1.7583522,493.06,6.7545424,0.118290894,0.009758189,-30.48172338505874,100,[-1.822 -1.196  0.015 -1.106 -0.59 ],98.87636,56.570187,-13.480076,15.602752,100.0,19090603,4.959106e-07,0.06754542,0.008550064,0.8550064,43200,432,0.0011829089,0.8284883,33.38402,5.1214833,0.06852311,0.97581893,35541.25837755203,56.87143,-0.52009124,0.7581797
,2.6014128,493.23,6.6347427,0.0758966,0.011133442,-28.397049850319657,100,[-1.832 -1.206  0.015 -1.111 -0.59 ],98.88486,44.557934,-10.125539,17.049316,100.0,19139926,-7.6293944e-08,0.06634743,0.012418998,1.2418998,43300,433,0.00075896597,0.8209918,132.48187,5.413115,0.25292778,1.1133441,35604.51607322693,38.44065,-0.5683107,1.16955
,1.2225585,500.0,1.8786497,0.31072193,0.009556685,-25.013172313907866,100,[-1.827 -1.193  0.011 -1.103 -0.598],0.100052595,86.32727,-13.750035,30.288303,1.0,19189926,3.8146972e-08,0.018786497,0.003803301,0.3803301,43400,434,0.0031072192,0.81970674,44.387447,6.3954916,-0.817854,0.9556684,35669.186770915985,81.79568,-1.0096102,0.29846555
,57.78856,497.64,159.80412,0.0009199341,0.024282407,-26.391919156922924,100,[-1.826 -1.193  0.011 -1.099 -0.599],98.893936,2.2795453,-21.470533,22.830193,100.0,19239690,1.2207031e-06,1.5980412,0.1589865,15.898652,43500,435,9.199341e-06,0.8384914,28541.287,7.0285993,11.385112,2.4282403,35732.08236169815,1.7304463,-0.76100534,17.17019
