ReturnMeanIW,EntropyCoefficient,StdIW,TimeElapsed,ReturnStepMax,InitialReturnMax,MaxIWNorm,Weights,InitialReturnStd,EmpiricalD2,MaxIW,MeanIWNorm,ReturnStepMaxmin,MinIW,MeanEntropy,EpRewMean,InitialBound,MeanIW,Iteration,J_sample_variance,ESSRenyi,InitialReturnMean,TimestepsSoFar,EpisodesSoFar,EpThisIter,ESSClassic,MinIWNorm,StdIWNorm,Bound,EpLenMean,InitialReturnMin
4.8183064,,2.6028907,6358.617721796036,100.0,27.758694,0.2113354,[ 0.015 -1.652 -0.172 -1.423 -1.536],12.430665,6.74221,21.133541,0.01159425,96.03685,0.0042005717,-0.11454492,-100.4951505373261,-0.9252934,1.1594253,431,2501.9805,14.831932,-3.5095215e-06,1959467,43100,100,16.556425,4.2005715e-05,0.026028907,2.4157207,67.83,-24.376076
88.39846,,34.759804,6370.106732130051,100.0,27.8394,2.8290727,[ 0.023 -1.66  -0.166 -1.422 -1.533],12.159597,239.68301,282.9073,0.06807628,96.01906,0.0013143879,-0.12125652,-99.78708132212996,-0.9279782,6.8076296,432,481536.28,0.41721773,1.9073486e-06,1966162,43200,100,3.693948,1.3143878e-05,0.34759805,74.03175,66.95,-23.47784
2.4973722,,2.479452,6382.41398358345,100.0,35.03648,0.23667026,[ 0.018 -1.661 -0.163 -1.437 -1.54 ],12.040378,2.985281,23.667027,0.012639926,95.77936,0.046585836,-0.1521059,-100.83811670344771,-1.1678884,1.2639924,433,803.65656,33.497684,-5.645752e-06,1972424,43300,100,20.62754,0.00046585835,0.024794517,0.4795084,62.62,-21.357521
0.43880224,,0.32945913,6395.407095909119,100.0,38.91459,0.022225244,[ 0.016 -1.663 -0.164 -1.431 -1.571],13.169396,1.1247303,2.2225244,0.010014288,96.1633,0.2772761,-0.15432926,-98.83061442755013,-1.2971525,1.001429,434,205.26381,88.9102,7.2479247e-07,1979392,43400,100,90.23369,0.0027727608,0.0032945913,-0.9368713,69.68,-23.467339
9.224554,,2.9455936,6407.450790405273,100.0,39.239952,0.25337353,[ 0.02  -1.663 -0.161 -1.433 -1.573],12.54216,11.326931,25.337355,0.011999994,96.2115,0.0032499444,-0.16136958,-99.35441677594332,-1.3079989,1.1999993,435,10306.15,8.828517,-5.722046e-07,1986518,43500,100,14.23413,3.2499443e-05,0.029455934,4.822419,71.26,-20.18806
2.7059753,,1.4056839,6420.099195480347,100.0,35.196556,0.10701038,[ 0.023 -1.651 -0.149 -1.43  -1.58 ],11.923877,2.922454,10.701038,0.010492661,96.08882,0.05395606,-0.16540687,-99.4459414791996,-1.1732191,1.0492661,436,712.61395,34.217815,-3.8146973e-07,1993350,43600,100,35.781372,0.0005395606,0.014056839,0.7003362,68.32,-16.71154
40.23616,,31.912928,6433.76450419426,100.0,28.03681,3.2081954,[ 0.022 -1.655 -0.152 -1.439 -1.584],11.112352,267.43192,320.81955,0.04084485,96.09517,0.0008401299,-0.16797619,-100.20222873578813,-0.9345588,4.084485,437,159891.12,0.37392694,1.6021728e-06,2000249,43700,100,1.6117021,8.401299e-06,0.31912926,24.952972,68.99,-20.092918
6.500781,,4.79543,6446.017501115799,100.0,35.942406,0.4376529,[ 0.016 -1.649 -0.14  -1.446 -1.587],13.144925,10.486284,43.76529,0.014090301,95.98152,0.010704886,-0.17153646,-98.87029086179085,-1.198087,1.4090302,438,5637.532,9.536266,-6.6375733e-06,2006800,43800,100,7.947339,0.00010704886,0.047954302,2.621094,65.51,-24.618126
6.8463135,,2.6367877,6457.014308452606,100.0,33.095833,0.21810172,[ 0.025 -1.643 -0.144 -1.436 -1.59 ],12.666446,5.901722,21.810173,0.01215179,96.10266,0.032025155,-0.17209008,-99.08881163909315,-1.1031972,1.215179,439,2172.7996,16.944208,-2.670288e-06,2013640,43900,100,17.51816,0.00032025154,0.026367875,4.166272,68.4,-21.683163
0.9144366,,0.66071236,6470.726203680038,100.0,40.86938,0.038836934,[ 0.016 -1.644 -0.154 -1.436 -1.591],13.7641945,1.2834198,3.8836935,0.010722878,96.169525,0.17594023,-0.17455909,-97.94845909806907,-1.3623194,1.0722878,440,306.0129,77.916824,-6.408691e-06,2020561,44000,100,72.48129,0.0017594022,0.0066071237,-0.62890196,69.21,-26.670197
2.804758,,1.1833534,6482.798674821854,100.0,40.04563,0.074751064,[ 0.014 -1.649 -0.153 -1.44  -1.593],12.420723,3.3330185,7.4751062,0.0097093135,96.11905,0.014116246,-0.17214134,-100.22816360385372,-1.3348598,0.9709314,441,965.04846,30.002834,-5.340576e-06,2027519,44100,100,40.234505,0.00014116245,0.0118335355,0.36777377,69.58,-17.411709
58.8665,,27.647686,6495.022375583649,100.0,42.25553,2.7528906,[ 0.019 -1.646 -0.157 -1.432 -1.591],13.519274,90.59667,275.28906,0.040324703,96.098206,0.0004370912,-0.16049142,-99.98144033621357,-1.4085128,4.03247,442,258695.56,1.1037933,5.340576e-06,2034410,44200,100,2.0829704,4.370912e-06,0.27647686,45.459908,68.91,-23.827927
3.3683114,,1.46133,6510.009850978851,100.0,33.11133,0.08329436,[ 0.032 -1.634 -0.141 -1.425 -1.579],11.807723,3.1545637,8.329436,0.01248548,96.174286,0.05621498,-0.15808736,-99.69105631898054,-1.103712,1.248548,443,798.5363,31.700106,-1.0299683e-06,2041466,44300,100,42.19603,0.0005621498,0.0146133,1.4080002,70.56,-25.347473
5.768529,,2.4304614,6521.599916219711,100.0,29.018232,0.23179497,[ 0.029 -1.629 -0.145 -1.427 -1.577],12.980743,10.526777,23.179497,0.010312996,96.02078,0.010464635,-0.15798281,-98.98429932543644,-0.9672753,1.0312995,444,4316.472,9.499583,-6.1035155e-07,2048111,44400,100,15.2578,0.000104646344,0.024304615,2.6302073,66.45,-24.053879
10.187361,,3.4430747,6535.741630792618,100.0,44.26084,0.2222066,[ 0.037 -1.631 -0.133 -1.43  -1.577],14.296822,9.283562,22.22066,0.014047818,96.298386,0.010852842,-0.15920961,-99.35183307219305,-1.4753672,1.4047819,445,7020.707,10.771728,-5.8364867e-06,2055466,44500,100,14.270954,0.00010852842,0.034430742,5.692091,73.55,-26.761604
2.115482,,0.98823357,6549.74591422081,100.0,35.05454,0.06324887,[ 0.044 -1.63  -0.14  -1.425 -1.578],12.590364,2.232847,6.3248873,0.0110192895,96.16972,0.027182622,-0.16123125,-99.41342193122605,-1.1684842,1.1019288,446,371.45068,44.785873,6.1035155e-07,2062491,44600,100,55.42349,0.00027182623,0.009882336,0.3694489,70.25,-23.130314
1.3263898,,0.57738656,6561.551905155182,100.0,31.592232,0.041418653,[ 0.051 -1.625 -0.136 -1.427 -1.58 ],12.740343,1.3481627,4.1418653,0.010341188,96.152054,0.27614492,-0.16030765,-98.9520515362385,-1.0530703,1.0341188,447,339.4716,74.175026,4.272461e-06,2069440,44700,100,76.23462,0.0027614492,0.005773865,0.10366082,69.49,-19.999664
15.1900425,,8.021164,6572.842195272446,100.0,40.893593,0.5801565,[ 0.061 -1.628 -0.133 -1.432 -1.579],14.598724,24.713371,58.01565,0.019606022,95.939575,0.0020785565,-0.15982082,-98.1784126609808,-1.3631153,1.9606023,448,14442.851,4.0463924,4.615784e-06,2075856,44800,100,5.63771,2.0785565e-05,0.08021164,8.413628,64.16,-29.330482
24.645878,,11.909626,6587.628349065781,100.0,30.64206,1.1997466,[ 0.057 -1.632 -0.137 -1.423 -1.579],11.904827,84.46562,119.97466,0.020004258,96.22992,0.0023065477,-0.16207851,-99.1688046101136,-1.0214015,2.0004263,449,70752.15,1.1839136,5.722046e-07,2083016,44900,100,2.7438843,2.3065477e-05,0.11909626,15.258664,71.6,-21.250774
14.6682005,,6.859763,6602.210035800934,100.0,46.19864,0.6581615,[ 0.043 -1.634 -0.132 -1.432 -1.581],14.336138,17.50729,65.816154,0.017270045,96.136566,0.0094357105,-0.16211528,-98.21570826574721,-1.5399567,1.7270046,450,6427.488,5.7119064,-2.0217894e-06,2089876,45000,100,5.9604526,9.43571e-05,0.06859763,8.224766,68.6,-21.527874
2.504994,,1.2107154,6614.887446403503,100.0,35.896633,0.07390201,[ 0.041 -1.639 -0.129 -1.427 -1.581],12.813845,3.1184728,7.390201,0.009735001,96.19748,0.009019788,-0.1605209,-98.08838165686005,-1.1965544,0.9735001,451,614.5438,32.06698,3.4332277e-07,2096876,45100,100,39.26616,9.019788e-05,0.012107154,0.3919747,70.0,-22.802982
1.6623174,,0.7924459,6628.275433778763,100.0,35.47412,0.047212552,[ 0.038 -1.638 -0.137 -1.424 -1.579],13.422949,1.479985,4.7212553,0.011186575,96.225235,0.08583176,-0.16091236,-100.82101297825528,-1.1824695,1.1186576,452,401.72705,67.56825,1.3732911e-06,2104143,45200,100,66.586044,0.0008583176,0.007924459,0.22378695,72.67,-22.499504
17.823746,,11.433159,6640.20342373848,100.0,21.594704,1.1510824,[ 0.029 -1.642 -0.142 -1.426 -1.58 ],11.511388,99.93109,115.108246,0.01674166,96.02431,0.00087372103,-0.15832533,-100.99490296179034,-0.78777766,1.674166,453,37822.176,1.0006895,-9.155273e-07,2110931,45300,100,2.0991852,8.73721e-06,0.11433157,9.948696,67.88,-23.633293
12.892587,,5.9805593,6652.838255643845,100.0,43.384064,0.6019352,[ 0.026 -1.634 -0.139 -1.406 -1.577],13.014753,17.661867,60.19352,0.013044778,96.13527,0.0079484545,-0.15902655,-98.07404112657288,-1.4461285,1.3044778,454,12019.399,5.6619153,7.095337e-06,2117778,45400,100,4.5415506,7.948454e-05,0.059805598,6.815054,68.47,-23.237598
9.71187,,3.2611868,6668.199363946915,100.0,24.177555,0.3048112,[ 0.029 -1.635 -0.135 -1.397 -1.578],11.981603,9.782141,30.481123,0.013924002,96.376785,0.0062748175,-0.16063869,-99.17057449855412,-0.8059168,1.3924004,455,5338.5,10.222712,1.6784668e-06,2125339,45500,100,15.418809,6.274817e-05,0.032611866,7.191246,75.61,-21.117283
9.323403,,2.178811,6682.152097940445,100.0,44.300503,0.15394606,[ 0.013 -1.644 -0.147 -1.4   -1.58 ],13.5677,6.7397156,15.394606,0.011695826,96.28439,0.009998932,-0.1560359,-99.17374112352024,-1.4766861,1.1695827,456,3605.469,14.837421,-2.5558472e-06,2132643,45600,100,22.36946,9.998932e-05,0.02178811,5.489791,73.04,-24.280296
0.24079514,,0.20216955,6695.233136177063,100.0,33.68849,0.016907929,[ 0.021 -1.642 -0.139 -1.393 -1.575],12.959547,1.0652336,1.6907928,0.009690531,96.46451,0.3848978,-0.1560374,-98.83335503796694,-1.1229483,0.96905303,457,170.65111,93.87612,1.5258789e-06,2140439,45700,100,95.82907,0.0038489779,0.0020216955,-0.9182031,77.96,-26.118145
0.8895874,,0.5737041,6707.222185373306,100.0,39.538437,0.038198754,[ 0.022 -1.642 -0.14  -1.392 -1.575],12.572559,1.3620034,3.8198755,0.009762665,96.31595,0.1902625,-0.15576017,-99.3231864024715,-1.3179489,0.9762665,458,229.63396,73.42126,-1.2016296e-06,2147840,45800,100,74.330986,0.001902625,0.005737041,-0.6485224,74.01,-24.462418
4.7671366,,2.0710871,6718.699324131012,100.0,32.92232,0.18431857,[ 0.022 -1.641 -0.141 -1.394 -1.575],11.445156,4.556093,18.431858,0.011547018,96.07976,0.018564014,-0.15512554,-100.03305125763427,-1.0974108,1.1547018,459,1384.8365,21.94863,,2154691,45900,100,23.713293,0.00018564014,0.02071087,2.4247124,68.51,-19.2182
32.965034,,11.019109,6733.629937171936,100.0,32.324608,1.1069487,[ 0.022 -1.653 -0.141 -1.396 -1.574],11.892236,51.43508,110.69488,0.019013572,96.34041,0.00039921203,-0.13989477,-98.97700092626648,-1.077492,1.9013572,460,128506.31,1.9441984,-4.8828124e-06,2162134,46000,100,2.8912969,3.99212e-06,0.11019109,25.237486,74.43,-18.86887
114.110374,,37.98902,6748.499517917633,100.0,45.122864,3.8221633,[ 0.019 -1.639 -0.129 -1.385 -1.559],13.202025,283.48962,382.21634,0.043343067,96.36232,3.2070064e-05,-0.13562013,-98.82071213874958,-1.5040941,4.3343067,461,1312366.5,0.3527466,1.6021728e-06,2169627,46100,100,1.2850088,3.2070062e-07,0.37989023,88.78569,74.93,-21.292679
324.00677,,189.0016,6762.717163324356,100.0,29.542664,18.999512,[ 0.008 -1.644 -0.119 -1.387 -1.555],11.442106,3872.5793,1899.9512,0.19432913,96.328354,3.0493911e-05,-0.13430701,-99.86636735313603,-0.98475313,19.432915,462,10619877.0,0.025822582,2.4032593e-06,2177103,46200,100,1.046111,3.049391e-07,1.890016,262.7254,74.76,-24.579891
12.011849,,14.412008,6776.883482694626,100.0,32.83764,1.4516139,[ 0.016 -1.648 -0.118 -1.374 -1.553],12.206348,43.908585,145.16139,0.021440215,96.48576,0.0016879635,-0.13546297,-99.67710197101836,-1.0945876,2.1440217,463,17036.525,2.277459,4.5776366e-07,2185032,46300,100,2.1652226,1.6879634e-05,0.14412008,4.75872,79.29,-26.478344
3.7368302,,2.465118,6790.150018453598,100.0,27.43465,0.17083894,[ 0.013 -1.64  -0.114 -1.379 -1.554],12.4034,4.5304494,17.083895,0.014260122,96.362946,0.056616668,-0.1365601,-99.50929515840642,-0.9605972,1.4260123,464,1658.3182,22.072866,5.340576e-06,2192579,46400,100,25.073141,0.00056616665,0.024651177,1.6922019,75.47,-28.818077
1.4007719,,0.6568192,6805.275062561035,100.0,36.93473,0.037602253,[ 0.003 -1.645 -0.12  -1.376 -1.555],12.709496,1.5690372,3.7602253,0.009653986,96.37973,0.13934398,-0.14059155,-97.89330110002454,-1.2311579,0.9653987,465,262.3386,63.733353,-3.8146972e-08,2200051,46500,100,68.35783,0.0013934397,0.0065681925,-0.14139128,74.72,-21.207966
4.789477,,2.8216674,6818.579082489014,100.0,37.5805,0.2509186,[-0.005 -1.648 -0.126 -1.377 -1.56 ],11.882058,8.392037,25.09186,0.010503761,96.19115,0.009694079,-0.14278728,-98.92797125685397,-1.252685,1.050376,466,2061.0227,11.916058,-2.0599366e-06,2207095,46600,100,12.170745,9.6940785e-05,0.028216673,1.1605768,70.44,-23.217396
3.4813638,,1.4605985,6831.538195848465,100.0,40.41428,0.09247576,[-0.008 -1.65  -0.126 -1.369 -1.562],11.265085,3.9049554,9.247576,0.010025595,95.98335,0.0121150855,-0.14090241,-100.74074090516535,-1.347143,1.0025595,467,1607.1768,25.608488,-3.8146973e-07,2213774,46700,100,32.02594,0.00012115085,0.014605985,0.8192804,66.79,-21.013454
0.30668363,,0.20249784,6845.835084676743,100.0,35.696594,0.01715858,[-0.01  -1.648 -0.135 -1.365 -1.56 ],12.876577,1.0541518,1.7158579,0.009906151,96.46771,0.44839495,-0.14163022,-97.84756254430232,-1.1898849,0.99061525,468,164.73299,94.863,1.6784668e-06,2221502,46800,100,95.98901,0.0044839494,0.0020249782,-0.91499543,77.28,-19.9837
0.8130795,,0.54833704,6859.766530513763,100.0,35.51661,0.033848166,[-0.007 -1.651 -0.133 -1.368 -1.561],13.159771,1.3546585,3.384817,0.010381244,96.385605,0.17327277,-0.13973475,-98.47116002663998,-1.1838859,1.0381244,469,300.2003,73.81934,9.155273e-07,2229035,46900,100,78.1864,0.0017327277,0.0054833703,-0.56484425,75.33,-23.97815
3.6791162,,3.4935641,6873.626316308975,100.0,25.282766,0.21582781,[-0.016 -1.657 -0.137 -1.371 -1.559],11.341417,6.288562,21.58278,0.0138694355,96.425674,0.0052485643,-0.1473711,-98.8798139239033,-0.84275496,1.3869437,470,682.455,15.901887,4.043579e-06,2236717,47000,100,13.615023,5.248564e-05,0.034935642,1.5657291,76.82,-20.822292
10.605251,,3.3686447,6886.49843621254,100.0,34.698563,0.29482543,[-0.015 -1.659 -0.136 -1.363 -1.566],12.349287,13.247572,29.482544,0.012381601,96.232544,0.01306529,-0.14710313,-100.23743297387931,-1.1566133,1.2381604,471,5143.826,7.548553,5.645752e-06,2243961,47100,100,11.901747,0.0001306529,0.033686448,6.395481,72.44,-23.493431
0.2559265,,0.11522314,6900.694518089294,100.0,43.472504,0.013951378,[-0.006 -1.665 -0.136 -1.357 -1.566],12.365195,1.0163385,1.3951378,0.009950932,96.44469,0.7212182,-0.1414813,-98.72456941536021,-1.449082,0.9950933,472,158.13916,98.39242,1.3732911e-06,2251688,47200,100,98.67698,0.007212182,0.0011522315,-1.2049469,77.27,-24.55582
2.3010998,,1.731357,6916.3023109436035,100.0,39.216476,0.1498352,[-0.007 -1.665 -0.137 -1.357 -1.56 ],13.041756,2.8160524,14.98352,0.010788224,96.48993,0.0375164,-0.14767134,-99.12270817302688,-1.3072155,1.0788224,473,412.40033,35.510704,2.2888183e-07,2259586,47300,100,27.967567,0.000375164,0.01731357,0.1074481,78.98,-18.488274
160.36574,,34.203728,6931.016245365143,100.0,46.33027,3.3467407,[-1.114e-03 -1.663e+00 -1.384e-01 -1.361e+00 -1.567e+00],12.07719,248.26117,334.67407,0.046054333,96.458725,0.00027538827,-0.15759318,-99.83411697684959,-1.5443442,4.605434,474,2407015.8,0.4028016,-1.8692017e-06,2267443,47400,100,1.7807012,2.7538827e-06,0.3420373,136.03261,78.57,-18.00539
23.00181,,9.211377,6945.135471820831,100.0,26.226856,0.91760564,[ 0.024 -1.659 -0.133 -1.368 -1.577],11.734126,61.93563,91.76057,0.017009564,96.33711,0.00024736312,-0.15320593,-101.58924583205753,-0.95801103,1.7009566,475,44441.984,1.6145796,1.5258789e-06,2275073,47500,100,3.2974281,2.4736312e-06,0.09211376,15.462328,76.3,-28.74038
9.961986,,9.191284,6958.122317314148,100.0,31.305857,0.9119721,[ 0.019 -1.658 -0.124 -1.377 -1.572],12.254301,27.444555,91.19721,0.017185004,96.421844,0.0010170698,-0.15405315,-100.25146127493987,-1.0435251,1.7185006,476,8542.65,3.64371,3.2043456e-06,2282850,47600,100,3.3777246,1.0170697e-05,0.09191284,4.495195,77.77,-26.898575
148.28258,,57.629078,6972.768097162247,100.0,34.439377,5.7954187,[ 0.026 -1.679 -0.115 -1.394 -1.573],12.018649,567.5101,579.5419,0.06321184,96.27875,0.00021191429,-0.15660974,-99.43468202656372,-1.1479795,6.321184,477,2257914.5,0.17620833,-1.14440915e-07,2290158,47700,100,1.1888293,2.119143e-06,0.5762909,120.934875,73.08,-23.411087
5.4249926,,2.6819556,6989.386552810669,100.0,31.441162,0.22564347,[ 0.008 -1.68  -0.107 -1.393 -1.576],12.569602,7.019908,22.564348,0.010751825,96.55449,0.011202833,-0.15524775,-98.65176112925026,-1.0480392,1.0751824,478,2126.1465,14.245201,-5.340576e-07,2298226,47800,100,13.84634,0.00011202833,0.026819553,2.6482024,80.68,-25.096214
18.225372,,7.0417676,7002.11403799057,100.0,38.239384,0.67785394,[ 0.01  -1.687 -0.099 -1.4   -1.574],13.175681,42.164745,67.78539,0.01680512,96.48837,0.0006039995,-0.15188065,-98.43068838809113,-1.274647,1.6805121,479,25197.508,2.3716495,-6.1035155e-07,2306064,47900,100,5.3884516,6.039995e-06,0.07041768,9.948536,78.38,-21.208366
115.11738,,26.051771,7016.170365810394,100.0,44.319534,2.6211247,[ 0.003 -1.677 -0.098 -1.405 -1.571],12.304952,476.64694,262.1125,0.03299941,96.32857,0.00011087256,-0.15062696,-98.09521994926445,-1.4773176,3.299941,480,1350323.5,0.20979889,3.4332277e-07,2313408,48000,100,1.5791563,1.1087257e-06,0.26051766,82.86421,73.44,-18.962448
4.1108093,,1.73457,7029.158086776733,100.0,28.523617,0.16744047,[ 0.015 -1.668 -0.086 -1.412 -1.57 ],11.273062,3.059642,16.744047,0.008881355,96.31096,0.051715128,-0.14636922,-99.92464537990651,-0.95078593,0.88813543,481,2404.9644,32.683563,1.3732911e-06,2320840,48100,100,20.771057,0.00051715126,0.0173457,2.4477084,74.32,-15.375282
21.553637,,12.499132,7043.030926465988,100.0,31.381943,1.256303,[ 0.024 -1.655 -0.087 -1.402 -1.565],11.775779,37.69756,125.6303,0.020594178,96.28421,0.006953271,-0.14480178,-99.00424544837404,-1.0460627,2.059418,482,57610.64,2.6526916,2.155304e-06,2328131,48200,100,2.642996,6.953271e-05,0.12499131,15.130973,72.91,-21.654839
9.250357,,5.1106195,7058.881368637085,100.0,33.41552,0.40665728,[ 0.021 -1.662 -0.1   -1.404 -1.564],13.527873,13.391336,40.66573,0.015705517,96.3837,0.0037124557,-0.14547384,-99.18392870334328,-1.1138473,1.5705514,483,4140.422,7.4675145,3.4332274e-06,2335713,48300,100,8.629093,3.7124555e-05,0.051106185,5.174312,75.82,-21.457245
7.34582,,2.306681,7071.4335968494415,100.0,37.607235,0.21973146,[ 0.014 -1.66  -0.093 -1.409 -1.564],11.613342,7.927927,21.973146,0.010591938,96.24646,0.0028536902,-0.14367662,-98.60432776273599,-1.253578,1.0591938,484,5785.4697,12.613638,-3.2806397e-06,2342875,48400,100,17.413462,2.85369e-05,0.02306681,3.8161833,71.62,-23.548084
1.9502513,,0.6911165,7084.783447027206,100.0,39.940117,0.04325829,[ 0.023 -1.649 -0.084 -1.409 -1.563],12.896503,1.5995631,4.325829,0.011030612,96.388,0.12986107,-0.1413856,-98.64204494312244,-1.3313379,1.1030612,485,453.95462,62.51707,-4.5776366e-07,2350428,48500,100,71.8103,0.0012986107,0.0069111655,0.26645792,75.53,-20.28973
5.431673,,3.8100257,7097.570190668106,100.0,36.506596,0.37978613,[ 0.028 -1.643 -0.085 -1.403 -1.56 ],10.527371,6.8965235,37.978615,0.012886289,96.1994,0.0009004966,-0.1455147,-99.60308550684488,-1.2168903,1.2886288,486,2735.0122,14.500059,-3.6621093e-06,2357541,48600,100,10.265061,9.004966e-06,0.038100258,2.2359788,71.13,-17.176334
2.1662774,,1.0684353,7111.197904586792,100.0,25.587505,0.065471105,[ 0.043 -1.646 -0.087 -1.398 -1.564],11.883863,2.6223066,6.5471106,0.010232402,96.306885,0.025768615,-0.14828181,-98.98538263578706,-0.94537854,1.0232403,487,246.87004,38.134365,2.3651123e-06,2364892,48700,100,47.8403,0.00025768616,0.010684352,0.6353712,73.51,-28.361427
1.9027708,,0.8121658,7126.654764413834,100.0,48.06418,0.07454008,[ 0.038 -1.647 -0.092 -1.392 -1.567],12.7985935,1.4966296,7.454008,0.009662586,96.30138,0.23060755,-0.1488372,-100.09220789313805,-1.6021378,0.9662587,488,459.58878,66.8168,1.5258789e-06,2372310,48800,100,58.600006,0.0023060755,0.008121657,-0.05723548,74.18,-29.32397
6.6712146,,2.5876951,7139.054873228073,100.0,41.237717,0.17808096,[ 0.046 -1.645 -0.087 -1.393 -1.568],13.622603,2.8445258,17.808096,0.01473366,96.4005,0.06875653,-0.1448018,-97.16957442754406,-1.3745875,1.4733661,489,4860.5737,35.155243,3.1280517e-06,2379786,48900,100,24.481943,0.00068756525,0.025876952,4.352868,74.76,-27.617218
12.206665,,4.537434,7152.117237091064,100.0,30.07328,0.31262493,[ 0.033 -1.656 -0.093 -1.401 -1.564],12.354959,16.84291,31.262493,0.019739809,96.33893,0.014495282,-0.14295092,-97.24864661235748,-1.002443,1.973981,490,10077.866,5.937216,-1.14440915e-07,2387095,49000,100,15.914298,0.00014495282,0.04537434,8.0926285,73.09,-17.102402
4.587747,,3.2298908,7165.587296485901,100.0,28.77739,0.31745395,[ 0.036 -1.662 -0.101 -1.4   -1.562],12.063738,6.2727733,31.745396,0.011272619,96.370514,0.007396504,-0.13537785,-98.69794289745907,-0.9592457,1.1272619,491,2042.4543,15.941912,1.0299683e-06,2394602,49100,100,10.858145,7.3965035e-05,0.03229891,2.185266,75.07,-17.477287
2.9721432,,1.3218803,7179.062732696533,100.0,31.283455,0.09073833,[ 0.037 -1.661 -0.098 -1.392 -1.554],10.932204,2.201974,9.0738325,0.010994912,96.22017,0.061177295,-0.13650434,-99.61545915530888,-1.0427803,1.0994912,492,660.7564,45.4138,1.5258789e-06,2401769,49200,100,40.892403,0.00061177294,0.013218804,1.424754,71.67,-19.497364
33.335426,,22.134266,7192.617352962494,100.0,38.35938,2.2162023,[ 0.05  -1.656 -0.091 -1.391 -1.555],13.475848,90.90146,221.62022,0.033417605,96.414856,0.0015049053,-0.13671692,-97.35661493515023,-1.2786496,3.3417602,493,146165.33,1.1000924,-3.929138e-06,2409301,49300,100,2.2286003,1.5049052e-05,0.22134265,21.144527,75.32,-21.355251
9.402826,,5.003803,7207.6581594944,100.0,35.54068,0.436184,[ 0.037 -1.657 -0.086 -1.385 -1.556],11.444216,14.0142355,43.6184,0.014794544,96.48154,0.00026609833,-0.13674663,-97.79200393191502,-1.1846869,1.4794545,494,5887.422,7.1356015,2.5939942e-06,2417067,49400,100,8.039076,2.6609832e-06,0.05003803,4.9678717,77.66,-21.107124
5.034588,,2.1544178,7222.790184497833,100.0,49.531906,0.14224562,[ 0.04  -1.663 -0.085 -1.378 -1.556],12.415282,4.9201946,14.224562,0.011858051,96.48015,0.02462773,-0.13547036,-98.72760278803403,-1.6510702,1.1858051,495,1745.4034,20.3244,-6.5231325e-06,2424903,49500,100,23.250914,0.00024627728,0.021544177,1.3722794,78.36,-21.922695
1.7536281,,0.68076414,7236.314262390137,100.0,39.114967,0.030650832,[ 0.033 -1.667 -0.081 -1.378 -1.554],12.610931,1.5027688,3.0650833,0.010365823,96.49669,0.19601518,-0.1341624,-97.82967331030737,-1.3038306,1.0365824,496,283.88043,66.54384,1.5258789e-06,2432719,49600,100,69.86625,0.0019601518,0.006807641,0.15529323,78.16,-25.423565
2.457065,,1.3686972,7250.445410728455,100.0,29.332947,0.10368563,[ 0.036 -1.677 -0.078 -1.387 -1.553],12.641297,2.8020053,10.368564,0.009432838,96.54202,0.01583518,-0.13094553,-99.72014069849756,-0.9777596,0.9432838,497,767.35754,35.688725,5.531311e-06,2440833,49700,100,32.202194,0.0001583518,0.013686972,0.82036567,81.14,-20.058765
6.1593328,,8.3998165,7263.915007591248,100.0,30.39186,0.84658927,[ 0.047 -1.68  -0.082 -1.388 -1.55 ],13.053343,13.52896,84.65893,0.01520486,96.46321,0.0013478503,-0.14098415,-98.68125091700547,-1.0130632,1.520486,498,2636.2498,7.391551,-1.1253356e-06,2448613,49800,100,3.1726582,1.3478503e-05,0.083998166,2.433115,77.8,-27.89804
29.323761,,12.335775,7278.205727815628,100.0,28.338114,1.2224275,[ 0.05  -1.669 -0.081 -1.39  -1.56 ],11.819186,96.153786,122.24275,0.020597566,96.42868,0.0003972984,-0.13955365,-98.57151465086491,-0.94460195,2.0597565,499,93729.664,1.0400007,1.8310546e-06,2456280,49900,100,2.712416,3.972984e-06,0.12335775,20.061161,76.67,-24.561783
