InitialReturnMin,StdIW,ReturnStepMax,InitialReturnStd,InitialReturnMean,StdIWNorm,J_sample_variance,ReturnMeanIW,EpThisIter,EpLenMean,EpRewMean,ESSRenyi,EmpiricalD2,Iteration,Bound,MeanIW,ESSClassic,InitialReturnMax,Weights,InitialBound,EpisodesSoFar,TimeElapsed,MaxIWNorm,MeanIWNorm,MinIW,ReturnStepMaxmin,MinIWNorm,MeanEntropy,MaxIW,TimestepsSoFar
-4.324623,0.41934684,100.0,2.5214877,-1.5258789e-07,0.004193469,7.7032404,0.09375335,100,16.58,-108.41168241904955,82.03352,1.2190138,223,-0.17560913,0.93351805,83.20915,7.3190384,[ 0.75   0.148  1.103  0.601 -0.804],0.37075162,22300,2907.1718912124634,0.025243886,0.009335179,0.2930835,86.31295,0.002930835,0.61367005,2.5243886,368257
-3.9425278,0.00020249352,100.0,2.5110624,1.0070801e-05,2.0249304e-06,6.3695574,6.920099e-05,100,17.0,-108.9541421326942,99.999794,1.000002,224,-0.25119907,0.9999863,100.000015,7.53804,[ 0.747  0.141  1.097  0.606 -0.805],0.3624121,22400,2918.6785385608673,0.010005725,0.009999862,0.99956363,86.60487,0.0099956365,0.6136701,1.0005724,369957
-3.7530823,7.4261374,100.0,2.4830003,-3.2806397e-06,0.074261375,373.7936,2.3284876,100,16.66,-108.74061730614741,6.435225,15.539473,225,1.4220579,1.4069562,3.4651291,6.898224,[ 0.747  0.141  1.097  0.606 -0.805],0.38372606,22500,2926.563920021057,0.7487851,0.014069562,0.0062353276,86.37404,6.2353276e-05,0.6289063,74.87851,371623
-3.8323975,0.46371397,100.0,2.7392535,-2.3651123e-06,0.0046371394,10.222676,0.25603247,100,17.18,-109.09810060497652,70.9743,1.4089608,226,-0.059275568,0.98779494,81.941864,7.969055,[ 0.748  0.125  1.156  0.671 -0.79 ],0.3632687,22600,2941.91007232666,0.028826453,0.00987795,0.24237037,86.89801,0.0024237037,0.6287791,2.8826454,373341
-3.4901733,0.8936061,100.0,2.104411,-1.3427734e-05,0.0089360615,7.2866254,0.25062448,100,16.49,-108.72303864032644,49.70578,2.0118384,227,-0.09469581,0.9932951,55.268494,7.3037643,[ 0.75   0.133  1.164  0.662 -0.79 ],0.38530686,22700,2952.7460293769836,0.047356732,0.009932951,0.07857929,86.29937,0.0007857929,0.6283149,4.7356734,374990
-3.6748123,0.3856892,100.0,2.3209074,-2.670288e-06,0.003856892,7.5121074,0.08376646,100,16.73,-108.91208884270458,84.52514,1.18308,228,-0.23924914,0.95364976,85.942566,8.90918,[ 0.74   0.109  1.161  0.647 -0.791],0.3313396,22800,2964.924166202545,0.024113802,0.009536497,0.3178112,86.513,0.0031781117,0.62985116,2.4113803,376663
-4.0376587,0.5501387,100.0,2.427021,-1.0681152e-06,0.0055013867,8.016088,0.1999484,100,17.2,-108.92540189815392,74.486694,1.3425217,229,-0.07309702,0.98355365,76.16966,7.0696106,[ 0.734  0.097  1.163  0.643 -0.789],0.39419642,22900,2976.559643268585,0.04009336,0.009835537,0.33259177,86.7785,0.0033259178,0.62451166,4.009336,378383
-4.570526,0.000112796435,100.0,3.0523481,5.340576e-06,1.1279839e-06,9.41057,3.0267984e-05,100,17.82,-109.18554123330179,99.99979,1.0000021,230,-0.30482283,1.0000043,100.0,9.145584,[ 0.742  0.116  1.152  0.648 -0.794],0.31966415,23000,2986.4677064418793,0.010003474,0.010000043,0.9997926,87.18896,0.009997926,0.62451166,1.0003474,380165
-3.8279724,0.56879675,100.0,2.5519104,-2.5939942e-06,0.0056879674,8.856064,0.12997416,100,17.1,-109.10830525743694,74.12056,1.3491533,231,-0.19576079,1.0086974,75.874,8.413078,[ 0.742  0.116  1.152  0.648 -0.794],0.3440731,23100,2997.8552033901215,0.033997033,0.010086974,0.18182008,86.733765,0.0018182008,0.6258548,3.3997035,381875
-3.6053848,5.4953384e-06,100.0,2.161403,-2.8991699e-06,5.494606e-08,4.718863,-2.1178275e-06,100,17.36,-109.37549854952132,100.0,1.0,232,-0.21099888,0.9999998,100.00001,6.3299026,[ 0.738  0.106  1.149  0.657 -0.793],0.41485512,23200,3010.4281237125397,0.010000199,0.009999998,0.9999895,86.758224,0.009999895,0.6258548,1.0000199,383611
-3.9741821,0.5107237,100.0,2.4311996,2.4414062e-06,0.005107237,9.049396,0.29804173,100,17.32,-109.18022826736355,72.39256,1.3813574,233,-0.008393377,0.9393156,77.182526,7.8218,[ 0.738  0.106  1.149  0.657 -0.793],0.36513057,23300,3020.9647285938263,0.025996443,0.009393156,0.109312154,86.79764,0.0010931215,0.62072825,2.5996444,385343
-4.104088,,100.0,2.593415,-4.8828124e-06,1.8626451e-09,6.7937384,-4.887581e-06,100,16.8,-108.64417963103058,100.0,1.0,234,-0.23242195,1.0,100.0,6.9725113,[ 0.736  0.101  1.128  0.639 -0.798],0.38830632,23400,3035.295248270035,0.01,0.010000002,1.0,86.52988,0.01,0.62072825,1.0,387023
-4.4250565,0.00017100497,100.0,2.533118,-6.1035157e-06,1.7101106e-06,6.48159,4.0844083e-05,100,17.29,-108.91744974550518,100.0002,0.99999803,235,-0.21588455,0.99998903,99.99998,6.477768,[ 0.736  0.101  1.128  0.639 -0.798],0.40479654,23500,3046.480593442917,0.010004128,0.00999989,0.99954796,86.93352,0.009995479,0.62072825,1.0004128,388752
-3.7475052,0.6991469,100.0,2.2352266,9.765625e-06,0.0069914684,6.8138785,0.20540401,100,17.12,-109.21565437871438,72.123726,1.3865063,236,-0.028306156,1.0959221,71.074,5.954399,[ 0.736  0.101  1.128  0.639 -0.798],0.42225808,23600,3057.626433610916,0.040688157,0.010959222,0.17936036,86.72626,0.0017936035,0.6231692,4.0688157,390464
-3.601448,8.654086,100.0,2.3600962,-2.670288e-06,0.08654086,1455.564,3.561668,100,16.95,-109.46421815438691,3.495631,28.60714,237,2.0102515,1.8216127,4.242693,8.701866,[ 0.739  0.112  1.132  0.632 -0.796],0.3331043,23700,3069.4723587036133,0.8542318,0.018216126,0.0009001119,86.61302,9.001119e-06,0.5810809,85.42318,392159
-3.9182663,2.851707e-06,100.0,2.568902,-2.2888183e-07,2.8516421e-08,6.6659255,3.3900142e-07,100,17.07,-108.98854109527005,100.0,1.0,238,-0.24788047,1.0000001,100.0,7.4364243,[ 0.747  0.062  1.106  0.602 -0.838],0.33319986,23800,3083.650468826294,0.010000068,0.01,0.99999183,86.72583,0.009999918,0.5810809,1.0000068,393866
-3.7434006,0.79635185,100.0,2.5785751,3.890991e-06,0.007963518,20.666248,0.42151004,100,17.14,-108.93437617780297,54.52907,1.8338841,239,0.09407529,1.0036908,61.36772,7.253708,[ 0.747  0.062  1.106  0.602 -0.838],0.33929452,23900,3094.6485657691956,0.043615777,0.010036908,0.08970599,86.81593,0.00089705986,0.5806718,4.361578,395580
-3.9142227,6.6743784,100.0,2.4779859,-3.5095215e-06,0.06674377,1471.9481,3.3287263,100,17.42,-109.20706962110457,2.5156307,39.75146,240,1.9799899,1.2446021,3.3604262,6.4175873,[ 0.762  0.084  1.068  0.585 -0.838],0.36674872,24000,3106.456622838974,0.6644964,0.01244602,0.0023251614,86.9964,2.3251612e-05,0.54575914,66.449646,397322
-4.112747,7.981683e-07,100.0,2.6389415,4.577637e-06,7.959948e-09,7.0343547,4.8577785e-06,100,16.64,-107.99287109388335,100.0,1.0,241,-0.27148387,1.0,100.0,8.144661,[ 0.78   0.077  1.135  0.572 -0.873],0.274275,24100,3122.7505111694336,0.010000034,0.01,0.99999666,86.43146,0.009999966,0.54575914,1.0000035,398986
-4.61322,0.8406421,100.0,2.846676,-4.119873e-06,0.00840642,19.878876,0.562272,100,16.74,-108.29090179860046,51.93911,1.9253315,242,0.14857483,1.0752636,62.065056,8.944397,[ 0.78   0.077  1.135  0.572 -0.873],0.24760842,24200,3133.985057592392,0.041309405,0.010752636,0.07809666,86.528015,0.00078096654,0.54544514,4.1309404,400660
-3.8018494,10.620762,100.0,2.392699,4.7302246e-06,0.10620761,2764.6045,7.4145575,100,16.95,-108.91943896182795,1.4663634,68.195915,243,5.599172,2.551906,5.458112,6.59494,[ 0.788  0.102  1.128  0.577 -0.873],0.3256185,24300,3146.596623659134,0.8623187,0.025519062,0.00053982413,86.59189,5.3982412e-06,0.54624766,86.23187,402355
-4.2144394,0.0001227005,100.0,2.8332024,3.6621093e-06,1.2269842e-06,8.10855,3.436953e-05,100,17.58,-109.28260830682922,99.99979,1.0000021,244,-0.22072086,1.0000207,99.99999,6.62265,[ 0.793  0.083  1.092  0.599 -0.873],0.32549635,24400,3161.404027700424,0.010002964,0.010000208,0.9997694,87.17836,0.009997694,0.54624766,1.0002965,404113
-3.8666916,2.897732,100.0,2.4860482,-1.0681152e-06,0.028977321,283.54886,1.8828849,100,17.19,-109.34096308237535,10.842688,9.222806,245,1.2219551,1.2403464,15.484759,6.5289764,[ 0.793  0.083  1.092  0.599 -0.873],0.328614,24500,3172.8396849632263,0.2623045,0.012403461,0.00031568663,86.796616,3.1568661e-06,0.56138927,26.230453,405832
-3.5038147,1.1539968,100.0,2.7990158,-2.1362305e-06,0.011539968,54.2504,0.6593288,100,16.62,-108.31967648218104,41.097305,2.4332495,246,0.16393664,0.95587873,40.692036,9.527458,[ 0.769  0.06   1.139  0.576 -0.858],0.24380517,24600,3186.7841696739197,0.10020872,0.009558788,0.041841127,86.48554,0.00041841125,0.5575091,10.020872,407494
-4.5577927,0.00017089106,100.0,2.8387196,1.6784668e-06,1.7089072e-06,8.139965,5.1617622e-05,100,17.58,-108.986956256783,100.0002,0.99999803,247,-0.27920812,1.0000027,99.99999,8.3778,[ 0.756  0.035  1.16   0.552 -0.861],0.2782508,24700,3201.3036873340607,0.010003542,0.010000026,0.9994294,87.04668,0.009994294,0.5575094,1.0003542,409252
-4.6583786,0.6579517,100.0,2.6003778,1.1444092e-06,0.006579517,8.558612,0.18029284,100,16.98,-108.25490653798585,64.07913,1.5605704,248,-0.10189,0.998033,69.70544,6.776573,[ 0.756  0.035  1.16   0.552 -0.861],0.33162478,24800,3213.4421586990356,0.036853276,0.00998033,0.15685326,86.607956,0.0015685325,0.55506045,3.6853275,410950
-4.1341248,,100.0,2.5942292,9.918213e-07,1.8626451e-09,6.7980056,9.909272e-07,100,17.11,-108.60978112761293,100.0,1.0,249,-0.29684275,1.0,100.0,8.905312,[ 0.749  0.022  1.15   0.543 -0.864],0.2582177,24900,3226.395936012268,0.01,0.010000002,1.0,86.72569,0.01,0.55506045,1.0,412661
-4.098999,0.70916176,100.0,2.6035519,-3.6621093e-06,0.007091617,13.816521,0.25651085,100,16.62,-108.4860187802214,58.93595,1.6967572,250,-0.14144364,1.042389,68.36017,9.16526,[ 0.749  0.022  1.15   0.543 -0.864],0.24954805,25000,3236.5435225963593,0.041392498,0.01042389,0.11587062,86.43486,0.0011587061,0.5579709,4.13925,414323
-4.1650314,0.33524528,100.0,2.8348303,-7.476807e-06,0.0033524525,8.034421,0.09572299,100,16.54,-108.52622225164507,87.38532,1.144357,251,-0.24983071,0.9628682,89.18817,9.69072,[ 0.751  0.033  1.158  0.534 -0.861],0.2349394,25100,3248.727068424225,0.022503054,0.009628682,0.39871666,86.325455,0.0039871666,0.5605824,2.2503054,415977
-4.157051,,100.0,2.7353761,-7.6293944e-08,1.8626451e-09,7.557861,-9.313226e-08,100,17.34,-108.65299346005108,100.0,1.0,252,-0.29649237,1.0,100.0,8.894768,[ 0.751  0.032  1.147  0.539 -0.858],0.26409003,25200,3259.5887978076935,0.01,0.010000002,1.0,86.97978,0.01,0.5605824,1.0,417711
-4.3619537,0.6159655,100.0,2.767342,1.3732911e-06,0.0061596544,12.053618,0.11525641,100,17.12,-108.38758970790431,73.98812,1.3515683,253,-0.13583839,1.1245961,76.92316,6.479477,[ 0.751  0.032  1.147  0.539 -0.858],0.3446012,25300,3270.302525997162,0.04102215,0.01124596,0.3123482,86.852425,0.0031234818,0.5635848,4.1022153,419423
-3.9290237,12.107689,100.0,2.608286,-2.0599366e-06,0.12107689,1613.4062,4.5629997,100,17.4,-109.39232411565816,2.4125197,41.45044,254,2.9814131,2.07551,2.8546262,7.3696976,[ 0.747  0.032  1.159  0.526 -0.855],0.31792614,25400,3282.7805352211,1.2188264,0.020755101,0.010348272,86.899185,0.000103482715,0.5946237,121.882645,421163
-3.6008453,,100.0,2.3644419,2.7465821e-06,1.8626451e-09,5.6470566,2.76044e-06,100,16.97,-108.99402801496197,100.0,1.0,255,-0.23913732,1.0,100.0,7.174202,[ 0.728 -0.003  1.236  0.573 -0.824],0.35548636,25500,3297.0863497257233,0.01,0.010000002,1.0,86.66634,0.01,0.5946237,1.0,422860
-4.3196106,0.39400154,100.0,2.396881,2.2125244e-06,0.0039400156,8.285736,0.07418512,100,16.46,-108.26427446524217,86.42315,1.1570973,256,-0.15952083,1.0189965,86.99411,6.5178757,[ 0.728 -0.003  1.236  0.573 -0.824],0.37736335,25600,3307.9481196403503,0.021969497,0.010189964,0.35524854,86.30281,0.0035524853,0.59412897,2.1969497,424506
-4.2780914,2.0749094e-06,100.0,2.5778413,-2.0599366e-06,2.0741956e-08,6.7123923,-1.5124679e-06,100,17.29,-108.55367913169972,100.0,1.0,257,-0.23684132,0.99999994,99.99999,7.105194,[ 0.729 -0.008  1.23   0.579 -0.825],0.3572871,25700,3321.009105205536,0.010000058,0.009999999,0.99999404,86.95198,0.00999994,0.59412897,1.0000058,426235
-3.9613113,1.7969024,100.0,2.5205526,6.713867e-06,0.017969023,40.803787,0.63399017,100,17.22,-108.87635894381056,44.63001,2.240645,258,0.207988,1.2732121,33.42461,8.537811,[ 0.729 -0.008  1.23   0.579 -0.825],0.30954194,25800,3332.077854156494,0.14226858,0.012732119,0.03915906,86.97511,0.00039159058,0.59263897,14.226858,427957
-4.3019257,4.58842,100.0,2.5363111,7.6293945e-06,0.0458842,99.7859,1.4535127,100,16.67,-108.29609079367754,7.790061,12.83687,259,0.6182578,1.5516477,10.26209,6.993759,[ 7.285e-01 -6.015e-04  1.245e+00  5.634e-01 -8.264e-01],0.3595213,25900,3343.4517788887024,0.42667273,0.015516474,0.0005137982,86.452415,5.137982e-06,0.5556622,42.667274,429624
-4.320633,1.4092597,100.0,3.1214926,6.8664554e-07,0.014092596,47.99946,0.77946556,100,16.95,-108.4919125770626,37.049774,2.699072,260,0.21488255,1.1881576,41.54886,10.309601,[ 0.771  0.043  1.215  0.561 -0.863],0.21200955,26000,3360.9707295894623,0.081775665,0.011881573,0.066666424,86.602325,0.0006666642,0.53208554,8.177567,431319
-4.4971848,1.1367564,100.0,2.8873274,8.392334e-07,0.011367565,40.526867,0.7019183,100,17.35,-108.83541760659541,38.46746,2.5995996,261,0.20904222,1.0047407,43.858692,9.170769,[ 0.794  0.065  1.217  0.585 -0.887],0.22639406,26100,3376.5643084049225,0.057082985,0.010047407,0.06566003,86.83365,0.0006566003,0.53707397,5.7082987,433054
-3.537857,0.47167754,100.0,2.190781,-3.1280517e-06,0.004716775,5.214486,0.0984148,100,16.34,-108.47407608300216,81.09442,1.2331305,262,-0.11887402,0.9724972,80.95584,5.8702164,[ 0.786  0.051  1.195  0.572 -0.882],0.34139693,26200,3389.1391973495483,0.029627495,0.009724972,0.31479242,86.15074,0.003147924,0.53658396,2.9627495,434688
-4.091545,3.0574856,100.0,2.8294055,6.408691e-06,0.030574854,177.1662,1.8410759,100,17.33,-109.03436810836035,6.983234,14.320013,263,0.8311415,1.2431514,14.186487,8.0065,[ 0.785  0.044  1.189  0.578 -0.882],0.26970702,26300,3399.628939628601,0.2700098,0.012431514,0.0002338929,86.858055,2.3389289e-06,0.48143688,27.00098,436421
-4.1642685,2.191767,100.0,2.7474906,-4.348755e-06,0.021917667,107.55734,1.1490234,100,17.07,-108.77883844082358,16.21316,6.1678295,264,0.43127674,1.0752109,19.397547,8.670143,[ 0.794  0.077  1.212  0.61  -0.938],0.19242775,26400,3414.2597727775574,0.17834231,0.010752108,0.028699018,86.769226,0.00028699017,0.52847123,17.834232,438128
-4.091812,0.69171417,100.0,2.6085658,-8.31604e-06,0.0069171414,10.544846,0.29744527,100,16.9,-108.32812668680886,64.883156,1.541232,265,-0.08443421,1.0334653,69.06158,9.228127,[ 0.784  0.081  1.259  0.615 -0.89 ],0.22085863,26500,3428.4050204753876,0.031273093,0.010334653,0.19440696,86.58824,0.0019440695,0.5288081,3.1273096,439818
-3.751503,,100.0,2.273691,6.027222e-06,1.8626451e-09,5.2218895,6.0349703e-06,100,15.86,-108.07869240993777,100.0,1.0,266,-0.29922593,1.0,100.0,8.976959,[ 0.789  0.092  1.268  0.613 -0.89 ],0.22958219,26600,3439.0103373527527,0.01,0.010000002,1.0,85.79301,0.01,0.5288081,1.0,441404
-4.3238144,9.5951185,100.0,2.9548438,1.9073486e-06,0.09595118,4122.9253,6.639728,100,17.02,-108.74768468212531,3.9433014,25.35946,267,5.0578012,2.2853117,5.3681846,9.424049,[ 0.789  0.092  1.268  0.613 -0.89 ],0.21467504,26700,3450.779986143112,0.8114687,0.022853117,0.000521914,86.65238,5.21914e-06,0.45881882,81.14687,443106
-4.1150436,0.40856734,100.0,2.779939,7.6293945e-06,0.0040856735,11.215699,0.078004226,100,17.26,-108.9129330013097,85.096664,1.1751342,268,-0.18560459,1.0612845,87.09244,7.295204,[ 0.833  0.098  1.213  0.629 -0.96 ],0.21565294,26800,3464.6403658390045,0.03167268,0.010612845,0.3557337,86.84277,0.0035573367,0.46284804,3.1672678,444832
-4.0496216,2.3320577,100.0,2.8067865,-3.8146973e-07,0.023320578,275.2404,1.4691671,100,17.47,-108.99501171089295,11.656196,8.579128,269,0.7567616,1.0055176,15.676509,7.296707,[ 0.835  0.095  1.206  0.634 -0.956],0.21962409,26900,3475.5404014587402,0.22235438,0.010055176,0.0022562193,86.998245,2.2562192e-05,0.46156645,22.23544,446579
-4.483864,1.8744823,100.0,2.464877,-4.043579e-06,0.018744824,77.234184,1.114398,100,17.17,-108.70024803558374,17.083216,5.8536987,270,0.5861806,0.9544466,20.588474,6.5496597,[ 0.837  0.087  1.175  0.648 -0.957],0.2432404,27000,3489.5068356990814,0.1593603,0.009544466,0.016050156,86.83044,0.00016050156,0.4606227,15.93603,448296
-4.0483246,133.87114,100.0,2.8398006,4.5776366e-07,1.3387113,109126.2,32.88778,100,16.76,-108.40781182453716,0.03835897,2606.9521,271,17.76921,14.036027,1.0873424,8.883118,[ 0.848  0.115  1.181  0.65  -0.958],0.16451922,27100,3499.717922925949,13.459975,0.14036027,0.00010428534,86.47199,1.0428533e-06,0.47037476,1345.9976,449972
-3.9545288,63.90156,100.0,2.0713959,9.460449e-06,0.6390156,205494.92,45.611534,100,17.28,-109.00731254960034,0.0776056,1288.5669,272,37.17077,7.0441093,1.2005595,7.0542297,[ 0.829  0.088  1.246  0.721 -0.949],0.23524326,27200,3512.331988096237,6.4264183,0.070441104,1.6478461e-05,86.9075,1.6478461e-07,0.46385843,642.64185,451700
-3.8579025,4.225107e-06,100.0,2.2881792,1.1444092e-06,4.2309527e-08,5.2886586,2.1383166e-06,100,16.73,-108.94921875321232,100.0,1.0,273,-0.20782259,0.9999995,100.0,6.234741,[ 0.844  0.09   1.147  0.67  -0.955],0.25603485,27300,3524.931190252304,0.010000084,0.009999996,0.99998844,86.44799,0.009999884,0.46385843,1.0000083,453373
-4.148636,,100.0,2.5017555,8.392334e-06,1.8626451e-09,6.322,8.389354e-06,100,17.25,-108.93162436713867,100.0,1.0,274,-0.19163717,1.0,100.0,5.7493668,[ 0.844  0.09   1.147  0.67  -0.955],0.27222127,27400,3536.0478191375732,0.01,0.010000002,1.0,86.88345,0.01,0.46385843,1.0,455098
-3.9132156,0.5184825,100.0,2.0859811,-4.8828124e-06,0.0051848246,3.9102314,0.10425157,100,17.11,-108.95549174460645,72.73965,1.3747661,275,-0.12572435,0.93574554,76.5105,5.884224,[ 0.844  0.09   1.147  0.67  -0.955],0.2677127,27500,3547.995950460434,0.033151913,0.009357455,0.16890584,86.82064,0.0016890584,0.4663091,3.3151915,456809
-3.9420166,4.4172593e-06,100.0,2.2215493,-1.2283325e-05,4.421007e-08,4.9851317,-1.0613352e-05,100,17.62,-109.29875344618085,100.0,1.0,276,-0.20973048,1.0000006,99.99998,6.2915955,[ 0.84   0.08   1.137  0.667 -0.953],0.25657696,27600,3559.2580547332764,0.01000013,0.010000007,0.99998945,87.15955,0.009999895,0.4663091,1.000013,458571
-3.5585403,6.311581,100.0,2.2215424,1.0986329e-05,0.063115805,461.3409,2.2228508,100,16.94,-109.358505313479,3.072124,32.55077,277,1.0470685,1.5260701,5.523285,6.1825485,[ 0.84   0.08   1.137  0.667 -0.953],0.2602351,27700,3570.6997287273407,0.5998713,0.015260699,0.0045758495,86.72226,4.5758494e-05,0.43168637,59.98713,460265
-3.7277374,1.0338442e-06,100.0,2.337915,-5.340576e-07,1.0419997e-08,5.5210614,-2.7567148e-07,100,16.64,-109.03764754656048,100.0,1.0,278,-0.2577014,1.0,99.99998,7.7310333,[ 0.87   0.119  1.135  0.66  -0.987],0.17398474,27800,3584.511597633362,0.010000027,0.010000002,0.9999969,86.387085,0.009999969,0.43168637,1.0000027,461929
-4.061989,3.3607764,100.0,2.7459655,2.670288e-06,0.033607766,146.98602,1.0026067,100,17.61,-109.06509613840919,10.518204,9.507327,279,0.288077,1.4157637,15.071476,6.9520416,[ 0.87   0.119  1.135  0.66  -0.987],0.19995432,27900,3595.7034940719604,0.31364816,0.014157637,0.0074283285,87.09049,7.4283285e-05,0.4304897,31.364819,463690
-3.759842,6.80102,100.0,2.2729142,3.2043456e-06,0.068010196,157.22873,1.292083,100,16.63,-108.70952808287055,7.8496785,12.739375,280,0.45464063,1.3932462,4.027668,7.0388565,[ 0.874  0.144  1.149  0.655 -0.988],0.19586432,28000,3606.7487466335297,0.6846105,0.013932461,0.009198858,86.327324,9.198858e-05,0.43111694,68.46105,465353
-3.8077164,0.4430943,100.0,2.2351408,-1.5258789e-06,0.0044309427,5.967051,0.14581527,100,17.27,-109.27872054328692,75.04329,1.3325642,281,-0.15999715,0.96766096,82.66685,7.9475327,[ 0.888  0.168  1.164  0.688 -0.988],0.16619766,28100,3619.444510936737,0.02326367,0.009676609,0.32385913,86.83444,0.0032385911,0.43146664,2.3263671,467080
-4.3255005,1.5278486,100.0,2.4863966,3.5095215e-06,0.015278486,52.448093,0.6373867,100,16.89,-108.74273399159951,26.881023,3.7200963,282,0.15733501,1.0164726,30.68166,7.4667587,[ 0.891  0.175  1.17   0.684 -0.987],0.18257819,28200,3628.460336446762,0.09104628,0.010164726,0.038260266,86.56179,0.00038260265,0.44188535,9.104629,468769
-3.5248642,0.48366892,100.0,2.199754,-4.043579e-06,0.0048366887,6.2978535,0.10471775,100,16.61,-108.75497337185853,76.81614,1.3018098,283,-0.13049942,0.93341357,78.833115,6.1846695,[ 0.875  0.145  1.198  0.693 -0.977],0.23572564,28300,3640.4873995780945,0.029880092,0.009334136,0.28642166,86.38105,0.0028642165,0.4435307,2.9880092,470430
-4.0999374,0.6229327,100.0,2.3258212,-9.9182125e-06,0.0062293266,7.1149817,0.23446093,100,16.97,-108.98978716723903,75.050255,1.3324405,284,-0.028677568,1.0383767,73.53523,6.838829,[ 0.873  0.137  1.189  0.692 -0.975],0.21555984,28400,3652.8871099948883,0.04116752,0.010383768,0.14715947,86.61919,0.0014715947,0.4453124,4.116752,472127
-3.3587494,0.56097937,100.0,2.3282146,1.5258789e-07,0.0056097936,9.297542,0.121971175,100,16.66,-108.94313182283081,76.671455,1.3042663,285,-0.16690938,1.0339588,77.25791,7.5885086,[ 0.869  0.13   1.198  0.709 -0.974],0.19236225,28500,3665.176814556122,0.030362835,0.010339588,0.2728443,86.466606,0.0027284431,0.44513294,3.0362835,473793
-3.714508,0.65876794,100.0,2.1227117,,0.0065876795,7.7307115,0.24183893,100,16.94,-108.92790550413167,66.06701,1.5136148,286,-0.10874173,0.98577064,69.127884,8.548729,[ 0.873  0.139  1.203  0.71  -0.974],0.1601753,28600,3675.8989655971527,0.0475562,0.009857707,0.15666421,86.6474,0.0015666421,0.4477958,4.75562,475487
-3.6644363,2.5527048e-05,100.0,2.3518286,-3.0517579e-06,2.5523343e-07,5.5870376,1.8775463e-06,100,17.0,-108.9769822109098,100.0,1.0,287,-0.29022157,1.0000039,100.000015,8.706703,[ 0.864  0.133  1.2    0.688 -0.971],0.15756935,28700,3688.1570773124695,0.0100008305,0.010000038,0.99993926,86.72089,0.009999393,0.4477958,1.0000831,477187
-3.8731995,17.234974,100.0,2.4870586,6.1035155e-07,0.17234972,4938.004,7.082505,100,17.0,-108.74716883671049,0.92288965,108.355316,288,4.6160073,2.45594,1.9901419,7.1084824,[ 0.864  0.133  1.2    0.688 -0.971],0.21084696,28800,3699.568903207779,1.7361767,0.024559401,0.00095878256,86.65799,9.587826e-06,0.4892891,173.61768,478887
-4.092499,,100.0,2.1380177,3.3569336e-06,1.8626451e-09,4.6172924,3.3676624e-06,100,16.42,-108.2520749810446,100.0,1.0,289,-0.21576151,1.0,100.0,6.472946,[ 0.825  0.096  1.215  0.653 -0.93 ],0.2735276,28900,3712.6850831508636,0.01,0.010000002,1.0,86.17337,0.01,0.4892891,1.0,480529
-4.1904755,0.9128119,100.0,2.4699612,-2.1362305e-06,0.009128119,12.518095,0.27899784,100,16.99,-108.27070699314682,50.422127,1.9832562,290,-0.05030918,1.0477407,56.84973,7.0150833,[ 0.825  0.096  1.215  0.653 -0.93 ],0.25545084,29000,3721.8368339538574,0.062936306,0.010477407,0.037273537,86.72477,0.00037273538,0.49267375,6.2936306,482228
-3.7815094,,100.0,2.6831775,7.781982e-06,1.8626451e-09,7.2721634,7.8082085e-06,100,16.9,-108.93837043041894,100.0,1.0,291,-0.2494996,1.0,100.0,7.485222,[ 0.831  0.111  1.225  0.656 -0.926],0.24317415,29100,3732.842017173767,0.01,0.010000002,1.0,86.50676,0.01,0.49267375,1.0,483918
-3.5950928,118.2985,100.0,2.514183,-1.3732911e-06,1.1829851,841655.8,91.28162,100,17.11,-109.20118836161213,0.0957657,1044.2152,292,82.973465,12.327692,1.0742723,7.713127,[ 0.831  0.111  1.225  0.656 -0.926],0.23556814,29200,3743.4918208122253,11.893628,0.12327695,3.204883e-06,86.693565,3.2048828e-08,0.46435753,1189.3628,485629
-4.253639,25.224586,100.0,2.8767593,-1.1444092e-06,0.25224587,4743.1953,6.755059,100,17.13,-108.62958460231967,0.79700273,125.470085,293,3.838125,3.079483,1.4685289,7.8122787,[ 0.825  0.115  1.185  0.567 -0.955],0.2039471,29300,3758.342520236969,2.5331182,0.03079484,9.7319644e-05,86.74546,9.731964e-07,0.42254078,253.31183,487342
-4.0720673,15.568166,100.0,2.7508168,-1.5258789e-06,0.15568164,6113.6094,7.8623943,100,16.44,-108.14834299280277,0.9090657,110.003044,294,5.359361,2.512301,2.5380697,7.159546,[ 0.828  0.176  1.183  0.586 -0.996],0.1838877,29400,3771.6770446300507,1.5657191,0.025123006,0.00029974844,86.2598,2.9974844e-06,0.44193712,156.57191,488986
-4.162094,4.624345,100.0,2.5812392,-1.8310546e-06,0.046243455,319.1234,2.2453244,100,16.52,-108.30640180511891,4.920281,20.324043,295,1.064439,1.6755643,11.605101,7.8582153,[ 0.853  0.222  1.118  0.599 -0.977],0.17999473,29500,3784.837014436722,0.3121944,0.016755642,0.009123996,86.27003,9.1239956e-05,0.4754182,31.21944,490638
-4.359543,,100.0,2.5746505,3.1280517e-06,1.8626451e-09,6.6957836,3.1329691e-06,100,16.52,-108.16875841940806,100.0,1.0,296,-0.24525318,1.0,100.0,7.357689,[ 0.875  0.23   1.164  0.621 -0.944],0.23016503,29600,3800.1993474960327,0.01,0.010000002,1.0,86.264595,0.01,0.4754182,1.0,492290
