EntropyCoefficient,InitialReturnMean,J_sample_variance,ReturnStepMax,MinIWNorm,InitialReturnMin,ESSRenyi,MaxIWNorm,StdIW,MeanIW,MaxIW,InitialReturnStd,ESSClassic,Bound,MeanIWNorm,TimestepsSoFar,Iteration,EpThisIter,TimeElapsed,InitialBound,EpRewMean,EpLenMean,MeanEntropy,StdIWNorm,ReturnMeanIW,EpisodesSoFar,EmpiricalD2,InitialReturnMax,ReturnStepMaxmin,MinIW,Weights
,-6.1035155e-07,895.684,100.0,0.00070742157,-12.771759,51.26441,0.09805073,1.3003396,1.1659813,9.805073,14.071111,44.568405,0.08248246,0.011659813,879823,356,100,4160.226421356201,-1.415328,-105.20250691635685,28.02,-0.109582774,0.013003394,2.0592198,35600,1.9506711,42.459824,91.49092,0.07074216,[ 0.387 -0.598 -0.239 -1.342 -1.532]
,3.890991e-06,359.79736,100.0,0.0032189642,-14.7198715,88.15663,0.0289267,0.37032205,1.0191014,2.8926702,15.862644,88.33565,-0.98092175,0.010191014,882795,357,100,4170.453262090683,-1.497359,-104.79394893753688,29.72,-0.11172859,0.0037032207,0.6138538,35700,1.1343446,44.920887,91.94792,0.32189643,[ 0.379 -0.603 -0.243 -1.338 -1.529]
,-8.468628e-06,124479.35,100.0,1.58832e-05,-13.496826,1.1394186,2.1132615,20.97435,2.779906,211.32614,13.846998,1.7263167,21.013779,0.02779906,885667,358,100,4180.901942014694,-1.3907902,-105.71492697351847,28.72,-0.11474665,0.2097435,34.04297,35800,87.76406,41.723454,91.63826,0.0015883201,[ 0.385 -0.601 -0.241 -1.336 -1.531]
,4.8828124e-06,524.78143,100.0,0.0011129131,-12.560364,62.162865,0.07286261,0.89273256,1.132401,7.286261,13.407789,61.67123,1.0296497,0.011324013,888514,359,100,4190.249146461487,-1.5016916,-105.22335798634231,28.47,-0.11646568,0.008927326,2.9343064,35900,1.6086775,45.0509,91.60812,0.11129131,[ 0.393 -0.592 -0.223 -1.332 -1.534]
,3.852844e-06,19872.424,100.0,3.8563452e-05,-13.612358,9.312668,0.20896739,2.451287,1.2347986,20.89674,14.860371,20.2392,9.015185,0.012347984,891393,360,100,4200.191117525101,-2.1971688,-105.87464164076144,28.79,-0.12304481,0.024512868,16.215097,36000,10.738062,65.915184,91.64509,0.0038563453,[ 0.403 -0.603 -0.228 -1.334 -1.535]
,4.7302246e-06,47942.395,100.0,2.6518517e-05,-13.371071,2.3590848,1.1655133,11.626321,2.050067,116.55133,14.03309,3.0154617,16.81673,0.020500667,894201,361,100,4211.553791284561,-1.5346406,-105.34602028575034,28.08,-0.12289366,0.1162632,26.808357,36100,42.38932,46.039356,91.49673,0.0026518519,[ 0.41  -0.597 -0.239 -1.337 -1.542]
,3.0517579e-06,5919907.0,100.0,4.0345853e-07,-15.530609,0.10141793,5.1733155,51.419712,5.819863,517.33154,15.039555,1.2648472,190.3651,0.058198627,897234,362,100,4220.091362476349,-1.5674522,-105.1656293327357,30.33,-0.11841083,0.5141971,239.58466,36200,986.0189,47.023655,92.06525,4.0345854e-05,[ 0.411 -0.6   -0.226 -1.327 -1.542]
,-4.53949e-06,396.16403,100.0,0.0025895303,-13.400955,72.26906,0.03014338,0.58400106,1.0823278,3.014338,13.52096,77.45061,0.26689875,0.010823279,900039,363,100,4230.673989057541,-1.4489434,-105.86154097310781,28.05,-0.11580221,0.005840011,1.9713078,36300,1.383718,43.46816,91.451935,0.25895303,[ 0.433 -0.615 -0.251 -1.333 -1.537]
,4.005432e-06,5997.2153,100.0,6.852826e-05,-14.099762,19.831942,0.14951164,2.2797558,1.2070373,14.951164,13.562292,21.894947,4.985854,0.012070372,902958,364,100,4243.750106573105,-1.460983,-105.88818980678498,29.19,-0.12584653,0.022797558,8.266533,36400,5.042371,43.829605,91.7449,0.0068528256,[ 0.439 -0.622 -0.248 -1.342 -1.535]
,7.6293946e-07,3387869.0,100.0,6.114512e-06,-12.490257,0.2367401,5.776583,57.42401,6.5333056,577.6583,12.620515,1.2778895,156.19601,0.06533306,905690,365,100,4252.809117555618,-1.2361498,-106.01150332851006,27.32,-0.092365794,0.57424015,181.60197,36500,422.40414,37.08452,91.239296,0.0006114512,[ 0.458 -0.618 -0.253 -1.337 -1.545]
,-1.9073486e-06,2627.1306,100.0,0.00037338265,-16.706688,19.905437,0.1843867,2.2574823,1.3692808,18.438671,16.148874,26.895538,4.6560917,0.013692807,908832,366,100,4265.466168642044,-1.7826817,-104.2624452252396,31.42,-0.092176,0.022574823,8.651741,36600,5.023753,53.480385,92.36332,0.037338264,[ 0.431 -0.633 -0.255 -1.347 -1.511]
,9.384155e-06,567.723,100.0,0.0019762774,-11.833046,63.25703,0.06057011,0.80013096,1.0859874,6.057011,12.002685,64.815475,0.53303456,0.010859873,911351,367,100,4274.433714389801,-1.5136462,-105.31759495062448,25.19,-0.09339653,0.00800131,2.436183,36700,1.5808519,45.409668,90.638374,0.19762775,[ 0.425 -0.627 -0.24  -1.34  -1.511]
,-6.790161e-06,2973.2092,100.0,2.8993412e-05,-12.760941,23.56763,0.15544812,2.196741,1.2103635,15.544812,14.132941,23.28821,2.0837526,0.012103636,914065,368,100,4283.6853659152985,-1.9764724,-105.15574412016635,27.14,-0.09513469,0.021967411,6.1550355,36800,4.243108,59.293964,91.25088,0.0028993413,[ 0.425 -0.624 -0.232 -1.344 -1.512]
,6.027222e-06,30724.033,100.0,4.058233e-05,-12.838867,4.3195534,0.36772662,3.7734013,1.2032409,36.772663,14.289804,9.229612,7.8011813,0.01203241,916909,369,100,4293.194823980331,-1.578138,-105.2184457671256,28.44,-0.10705494,0.037734006,15.394423,36900,23.150541,47.344322,91.60068,0.004058233,[ 0.427 -0.614 -0.238 -1.332 -1.514]
,3.013611e-06,4531.65,100.0,0.00033390187,-13.843468,12.171922,0.35910597,3.6244807,1.1115783,35.9106,14.693721,8.597038,0.30424786,0.011115784,919769,370,100,4301.03306388855,-1.4966507,-104.4785945387328,28.6,-0.10571007,0.036244806,4.5940943,37000,8.21563,44.89961,91.69388,0.033390187,[ 0.426 -0.615 -0.237 -1.35  -1.526]
,-1.3732911e-06,3837.8782,100.0,0.00019876024,-12.501839,18.542395,0.1652117,1.907281,1.0183378,16.521172,13.2081995,22.18334,1.0017292,0.01018338,922487,371,100,4310.534048080444,-1.2040625,-105.26209222382319,27.18,-0.13012467,0.01907281,3.7979116,37100,5.393047,36.121822,91.25451,0.019876026,[ 0.436 -0.607 -0.235 -1.358 -1.525]
,1.6784668e-06,5179.534,100.0,5.7288333e-05,-11.306931,10.307161,0.33759367,3.4101634,1.0227811,33.75937,11.691197,8.252913,2.2766876,0.010227809,925101,372,100,4320.1962122917175,-1.4200282,-106.10924573186021,26.14,-0.13540582,0.034101635,6.699799,37200,9.701992,42.60089,90.88147,0.0057288334,[ 0.44  -0.611 -0.224 -1.356 -1.549]
,9.155273e-07,6086.8945,100.0,7.676967e-05,-13.386284,20.993202,0.25450194,2.678803,1.3073716,25.450195,12.835811,19.236702,7.70909,0.013073715,927906,373,100,4330.750469684601,-1.2800891,-106.15269203480403,28.05,-0.14072,0.026788028,10.502928,37300,4.763447,38.402702,91.43118,0.0076769674,[ 0.452 -0.615 -0.227 -1.342 -1.554]
,2.8991699e-06,41677.082,100.0,6.8567344e-05,-11.691368,7.1351385,0.383267,4.0601892,1.2609677,38.3267,12.504533,8.796815,11.401825,0.012609677,930488,374,100,4341.143066883087,-1.7688513,-106.1264640894034,25.82,-0.15100084,0.04060189,18.02385,37400,14.015145,53.06562,90.77965,0.006856735,[ 0.427 -0.597 -0.226 -1.338 -1.56 ]
,1.411438e-06,9930.7295,100.0,0.00012703393,-14.070122,20.066807,0.30213344,3.02564,1.2689853,30.213345,14.871617,14.959127,3.5012069,0.012689853,933442,375,100,4351.978835582733,-1.9422979,-105.4791106586001,29.54,-0.15029362,0.030256398,7.8370843,37500,4.983354,58.268974,91.858574,0.012703393,[ 0.418 -0.612 -0.225 -1.337 -1.57 ]
,7.6293946e-07,66582.26,100.0,7.622497e-06,-16.258904,1.2857372,1.5929599,16.163282,2.7430081,159.29599,15.334288,2.7993946,18.898373,0.027430082,936534,376,100,4360.762647628784,-1.2096064,-104.75668134920501,30.92,-0.16284944,0.16163282,29.566008,37600,77.7764,36.288208,92.224045,0.0007622497,[ 0.412 -0.618 -0.22  -1.348 -1.569]
,5.0354006e-06,1093.5139,100.0,0.0006792861,-13.684105,59.86628,0.07095306,0.8662386,1.105074,7.095307,14.605566,61.940285,0.6817572,0.011050739,939332,377,100,4371.311307668686,-1.8639792,-105.42885141955288,27.98,-0.16394024,0.008662386,3.0908365,37700,1.6703894,55.919525,91.46399,0.06792861,[ 0.427 -0.615 -0.226 -1.365 -1.582]
,-3.3187866e-06,239.03246,100.0,0.005851646,-13.202415,95.68043,0.016043197,0.19737649,1.019014,1.6043197,14.057629,96.383934,-1.4119688,0.010190139,942128,378,100,4383.651232242584,-1.605653,-105.2292885196797,27.96,-0.16187283,0.001973765,0.22952488,37800,1.0451459,48.169487,91.472885,0.5851646,[ 0.437 -0.628 -0.233 -1.369 -1.583]
,-7.095337e-06,647.7963,100.0,0.0012568539,-14.131271,64.8793,0.083407976,0.8954668,1.0165733,8.340797,14.144917,56.308586,-0.72319865,0.010165734,944958,379,100,4391.830760002136,-1.5783104,-104.63876597403826,28.3,-0.16525447,0.008954668,1.2362655,37900,1.5413235,47.349094,91.605034,0.1256854,[ 0.438 -0.625 -0.233 -1.367 -1.581]
,4.577637e-06,4814.1484,100.0,0.0001127388,-14.816559,11.015072,0.26388788,3.3391955,1.3321068,26.388788,15.010266,13.729549,5.2106566,0.013321068,947930,380,100,4401.788885116577,-1.7633213,-104.63954604344708,29.72,-0.16237698,0.03339196,10.523646,38000,9.07847,52.89978,91.95831,0.0112738805,[ 0.423 -0.615 -0.235 -1.364 -1.584]
,-5.645752e-06,2084.8193,100.0,0.0004006376,-14.25248,27.33412,0.10432763,1.3499037,1.1373218,10.432763,14.264067,41.515034,3.3453128,0.011373217,950836,381,100,4411.617829084396,-1.8456197,-105.14364058784308,29.06,-0.16783643,0.013499036,6.8754244,38100,3.6584313,55.36843,91.76369,0.04006376,[ 0.408 -0.626 -0.237 -1.362 -1.581]
,6.408691e-06,2415.316,100.0,0.00037545472,-15.110893,35.34267,0.13434795,1.4478477,1.0677181,13.434794,14.121789,35.22626,0.75799227,0.010677183,953953,382,100,4424.036704540253,-1.2608157,-105.25831097673831,31.17,-0.16210897,0.014478477,2.8788137,38200,2.8294408,37.82466,92.24622,0.037545472,[ 0.408 -0.62  -0.225 -1.359 -1.587]
,-7.93457e-06,5559.0522,100.0,0.00031942598,-13.988632,16.613985,0.29007313,3.4007483,1.2678401,29.007313,12.806508,12.202829,4.890746,0.012678402,956914,383,100,4432.966300487518,-1.4285643,-105.25716970705936,29.61,-0.16345835,0.03400748,8.395524,38300,6.019026,42.856693,91.890434,0.0319426,[ 0.395 -0.617 -0.224 -1.365 -1.581]
,3.3569336e-06,1459.6794,100.0,0.0005532773,-12.844032,29.638062,0.077865705,1.2136853,1.0144477,7.786571,14.260334,41.129032,3.715919,0.010144477,959757,384,100,4444.411872148514,-1.5236263,-105.05125854386213,28.43,-0.15952054,0.012136851,6.514607,38400,3.37404,45.708885,91.60983,0.055327736,[ 0.408 -0.629 -0.22  -1.383 -1.582]
,-1.0986329e-05,16698.201,100.0,2.9477093e-05,-12.688187,7.313645,0.48415756,4.9181466,1.3723123,48.415756,12.859954,7.2233973,6.5785837,0.013723122,962360,385,100,4454.082339048386,-1.5435826,-104.94919841091975,26.03,-0.15945517,0.049181465,12.286266,38500,13.673073,46.307144,90.936295,0.0029477093,[ 0.412 -0.627 -0.23  -1.379 -1.578]
,7.705688e-06,16890286.0,100.0,3.1943813e-07,-14.101677,0.017889265,13.261102,131.85547,14.315273,1326.1102,15.623339,1.1649677,292.502,0.14315271,965320,386,100,4461.56155538559,-1.550644,-104.80233128369615,29.6,-0.15466464,1.3185545,408.43793,38600,5589.9443,46.519554,91.91877,3.1943815e-05,[ 0.427 -0.637 -0.227 -1.402 -1.578]
,2.0599366e-06,47448.816,100.0,7.756442e-06,-12.618942,2.1177564,0.7030258,6.9847646,1.4520148,70.30258,13.922596,4.1425195,9.086629,0.01452015,967963,387,100,4473.9332501888275,-1.4921094,-104.62430122880022,26.43,-0.15708059,0.06984764,19.33992,38700,47.219784,44.763344,91.08292,0.0007756442,[ 0.418 -0.644 -0.246 -1.405 -1.574]
,1.6021728e-06,9014.891,100.0,0.00011327404,-13.208916,13.815797,0.25943148,2.629672,1.048756,25.943148,13.810793,13.722777,3.2179434,0.010487559,970706,388,100,4483.143315315247,-1.4060793,-105.05374587216389,27.43,-0.15390468,0.026296718,7.000821,38800,7.2380915,42.18242,91.34023,0.0113274045,[ 0.421 -0.637 -0.261 -1.4   -1.576]
,-5.4931643e-06,719.796,100.0,0.0010383168,-12.785835,58.28712,0.08299535,0.96038556,1.0911499,8.299535,12.904174,56.348183,0.6298058,0.010911498,973481,389,100,4494.298706769943,-1.5499737,-105.51912945965353,27.75,-0.16503328,0.009603855,2.6599941,38900,1.7156448,46.49903,91.39502,0.10383168,[ 0.431 -0.634 -0.255 -1.387 -1.573]
,1.0986329e-05,24379.02,100.0,7.880444e-06,-13.591476,5.632554,1.2928971,13.002213,2.4800744,129.28972,13.535999,3.5105464,9.0453,0.024800742,976483,390,100,4504.949722766876,-2.0471401,-105.96901245355417,30.02,-0.16683799,0.1300221,17.671057,39000,17.753935,61.41453,91.94011,0.0007880445,[ 0.434 -0.628 -0.247 -1.383 -1.584]
,-9.155273e-07,601780.06,100.0,4.1140247e-06,-13.330574,0.32065666,2.4143386,23.99392,3.3251307,241.43387,14.280102,1.8843144,51.33563,0.033251297,979322,391,100,4516.424086809158,-1.5190797,-105.59927357591803,28.39,-0.16968502,0.23993921,78.16189,39100,311.86005,45.57236,91.56081,0.0004114025,[ 0.444 -0.621 -0.237 -1.374 -1.586]
,3.6621093e-06,1497.3169,100.0,0.0008133884,-15.159485,45.37895,0.12920728,1.8967752,1.4383775,12.920729,16.10262,36.510403,-1.0250814,0.014383776,982342,392,100,4527.90892124176,-2.2597716,-104.59371157672793,30.2,-0.16964836,0.018967751,2.3294973,39200,2.203665,67.79325,92.07327,0.08133884,[ 0.446 -0.628 -0.22  -1.38  -1.589]
,-3.0517579e-06,344.8466,100.0,0.0025029348,-15.68071,87.584145,0.026159257,0.3297642,0.99172294,2.6159258,15.499503,90.04408,-0.8670694,0.0099172285,985408,393,100,4536.29803776741,-1.5238938,-104.31286149208994,30.66,-0.1703162,0.0032976419,0.7612553,39300,1.1417592,45.716717,92.19555,0.2502935,[ 0.442 -0.624 -0.219 -1.386 -1.589]
,-7.93457e-06,953.17896,100.0,0.0010242088,-16.418633,54.331203,0.058514837,0.80333126,0.925641,5.851484,17.683157,57.038914,-0.9866437,0.0092564095,988554,394,100,4546.738108634949,-1.8689163,-103.60412707388527,31.46,-0.17930552,0.008033313,1.5488542,39400,1.8405629,56.067238,92.413605,0.10242089,[ 0.448 -0.626 -0.221 -1.385 -1.589]
,-4.8065185e-06,1105.242,100.0,0.0002908431,-13.355324,47.574295,0.061220367,0.9304558,0.964268,6.122037,14.614097,51.783974,-0.55974436,0.009642679,991367,395,100,4557.511902093887,-1.8920604,-104.68662692947284,28.13,-0.1813969,0.009304559,2.183394,39500,2.1019754,56.761665,91.55697,0.02908431,[ 0.448 -0.626 -0.222 -1.377 -1.598]
,7.781982e-06,879.4181,100.0,0.0009944835,-13.458855,56.620354,0.047473334,0.8739959,1.086225,4.7473335,15.806423,60.701347,0.48908877,0.01086225,994224,396,100,4567.533855199814,-1.7765939,-104.63260730034636,28.57,-0.17624648,0.0087399585,2.850131,39600,1.7661493,53.29805,91.675354,0.099448346,[ 0.451 -0.623 -0.214 -1.37  -1.6  ]
,1.0299683e-06,437.41928,100.0,0.0010637087,-14.986374,58.402767,0.04379368,0.7256285,0.98034775,4.379368,14.569035,64.6054,0.6203538,0.009803477,997179,397,100,4576.833418607712,-1.2910937,-104.71623862654,29.55,-0.17603107,0.0072562844,2.3097887,39700,1.7122476,38.732845,91.912735,0.106370874,[ 0.438 -0.623 -0.216 -1.375 -1.595]
,2.1362305e-06,14957316.0,100.0,5.1650443e-07,-16.429863,0.021684103,9.450716,93.95874,10.657699,945.0716,16.027884,1.2702827,273.77808,0.10657699,1000340,398,100,4586.64901471138,-1.5212194,-104.43036607736961,31.61,-0.17800097,0.9395874,377.08316,39800,4611.6733,45.63664,92.39258,5.1650444e-05,[ 0.436 -0.629 -0.219 -1.372 -1.595]
,-3.4713746e-06,24724.438,100.0,6.791457e-05,-13.492615,6.8250117,0.2855268,3.4728386,1.3280892,28.552681,13.819891,12.758723,11.421595,0.013280893,1003014,399,100,4597.53447675705,-1.7662168,-105.37985611500089,26.74,-0.17654158,0.034728386,18.182291,39900,14.65199,52.986393,91.11822,0.006791457,[ 0.432 -0.622 -0.232 -1.386 -1.597]
,4.959106e-07,6068.668,100.0,0.00019558537,-14.179787,10.046422,0.4709263,5.1208253,1.6878809,47.092632,14.381766,9.799675,6.6534524,0.016878808,1005852,400,100,4608.989528179169,-1.5780482,-104.83831425687333,28.38,-0.17544991,0.051208254,11.632137,40000,9.953793,47.341454,91.61185,0.019558538,[ 0.43  -0.617 -0.215 -1.384 -1.596]
,-7.781982e-06,2724.6248,100.0,0.00020824932,-12.762352,37.6478,0.14861976,1.7826103,1.2477874,14.861977,14.053036,32.8845,1.8068991,0.012477875,1008521,401,100,4619.216287612915,-2.54606,-105.12995861356536,26.69,-0.17813307,0.0178261,5.9564157,40100,2.6561975,76.38156,91.122154,0.020824932,[ 0.433 -0.612 -0.215 -1.395 -1.594]
,7.3242186e-06,378.41168,100.0,0.00030806486,-12.000755,48.977375,0.114637695,1.3541788,1.1171527,11.46377,12.54372,40.496387,-0.033335447,0.011171525,1011134,402,100,4628.155037879944,-1.5303624,-105.80964928995941,26.13,-0.18484138,0.013541787,2.1534119,40200,2.041759,45.91109,90.90136,0.030806486,[ 0.439 -0.618 -0.211 -1.409 -1.597]
,-6.942749e-06,834.2673,100.0,0.0016260557,-15.52124,75.532074,0.056854706,0.6443103,0.9733916,5.6854706,15.52982,69.53416,-0.18505919,0.009733916,1014253,403,100,4638.609761238098,-1.5340343,-104.62176978175629,31.19,-0.18862127,0.0064431024,1.5800332,40300,1.3239409,46.020824,92.29132,0.16260557,[ 0.441 -0.62  -0.215 -1.419 -1.604]
,-4.272461e-06,64481.93,100.0,3.2351676e-05,-12.792877,3.1260357,0.7527412,7.693102,1.8462442,75.274124,13.395831,5.445733,13.272473,0.018462442,1016909,404,100,4646.542773246765,-1.5681251,-105.0092587651541,26.56,-0.18489726,0.07693103,22.141634,40400,31.989397,47.04362,91.09268,0.0032351676,[ 0.448 -0.63  -0.219 -1.424 -1.608]
,-7.6293944e-08,1264.4802,100.0,0.00012991027,-14.007187,37.766678,0.10982891,1.4874241,1.183492,10.982891,13.717839,38.766144,2.350732,0.01183492,1019822,405,100,4657.122344970703,-1.3857195,-105.33801869322868,29.13,-0.20449664,0.014874241,4.6055994,40500,2.6478367,41.57159,91.767746,0.012991028,[ 0.484 -0.63  -0.223 -1.428 -1.604]
,5.41687e-06,20327.459,100.0,6.9622554e-05,-12.428734,9.448495,0.34368965,3.706992,1.4497116,34.368965,14.7525425,13.265189,9.531628,0.014497115,1022492,406,100,4666.967094659805,-1.9425719,-104.40036182994885,26.7,-0.20776488,0.037069917,15.851335,40600,10.583696,58.277313,91.17975,0.0069622556,[ 0.459 -0.614 -0.225 -1.417 -1.623]
,9.727478e-06,7916.1797,100.0,5.2669187e-05,-13.670807,21.418926,0.21429043,2.219597,1.0227908,21.429043,13.829693,17.514673,5.4870453,0.010227907,1025371,407,100,4675.253565311432,-1.4616413,-105.67740522636186,28.79,-0.2133745,0.02219597,8.645283,40700,4.668768,43.849525,91.65882,0.005266919,[ 0.435 -0.62  -0.226 -1.418 -1.627]
,3.0517579e-06,43076.566,100.0,1.8115234e-05,-13.674538,2.3438852,0.9285306,9.336637,1.7902865,92.85306,12.863295,3.54636,13.743698,0.017902864,1028141,408,100,4685.205441951752,-1.4345247,-105.31869223898977,27.7,-0.20920461,0.09336637,23.113724,40800,42.664207,43.035828,91.396545,0.0018115233,[ 0.426 -0.629 -0.229 -1.43  -1.632]
,-6.1035155e-07,1449.777,100.0,0.0028977941,-12.439606,79.761116,0.0638457,0.655334,1.0613749,6.3845706,14.0468025,72.3992,1.4710772,0.010613749,1030791,409,100,4693.746448993683,-1.8171382,-105.66420673828678,26.5,-0.21921574,0.0065533393,3.5057387,40900,1.2537438,54.514122,91.025345,0.28977942,[ 0.429 -0.622 -0.239 -1.436 -1.628]
,7.095337e-06,2987.8994,100.0,0.0002880596,-12.584961,34.506756,0.09771432,1.1675544,1.0487053,9.771432,14.255254,44.65279,3.7683384,0.010487053,1033478,410,100,4701.838271379471,-1.6438718,-105.47096984145206,26.87,-0.22948784,0.011675542,6.5667896,41000,2.8979833,49.316364,91.14954,0.028805958,[ 0.445 -0.629 -0.238 -1.44  -1.638]
,-8.392334e-06,83976.03,100.0,9.350622e-06,-13.911484,1.9970142,1.3623098,14.6676655,2.5514607,136.23099,14.680187,2.9370368,27.336536,0.025514608,1036253,411,100,4709.575236797333,-1.5866462,-104.88260473694898,27.75,-0.23290886,0.14667666,38.564144,41100,50.074757,47.599133,91.4409,0.0009350623,[ 0.426 -0.632 -0.241 -1.437 -1.648]
,-4.8065185e-06,4078.6182,100.0,0.00013221234,-13.086937,23.132658,0.124468036,1.9529542,1.0614642,12.446804,15.430292,22.80442,3.3815968,0.010614643,1039071,412,100,4721.034414052963,-1.8295474,-104.19255308803886,28.18,-0.22849892,0.019529544,7.1855025,41200,4.3228927,54.886276,91.60521,0.013221234,[ 0.433 -0.629 -0.255 -1.43  -1.652]
,-2.5939942e-06,2156.3406,100.0,0.00034749208,-12.463036,24.182034,0.08985633,1.2888417,0.945816,8.985633,13.335125,35.003113,1.5041068,0.009458159,1041753,413,100,4728.761466026306,-1.7057575,-105.43471672771265,26.82,-0.23046467,0.012888417,4.972834,41300,4.1353016,51.17264,91.13766,0.03474921,[ 0.442 -0.631 -0.254 -1.422 -1.647]
,-6.1798096e-06,64363.844,100.0,1.7535052e-05,-12.647034,4.7664013,0.67162955,6.7633615,1.6866935,67.16296,14.425668,5.855222,12.829183,0.016866934,1044468,414,100,4736.518573522568,-1.8027791,-105.31119483849326,27.15,-0.21963978,0.067633614,21.086628,41400,20.980188,54.083183,91.24226,0.0017535053,[ 0.453 -0.626 -0.259 -1.425 -1.649]
,6.3705443e-06,66819.92,100.0,4.651514e-05,-15.726379,1.5108411,0.8072532,8.056711,1.6199585,80.72532,15.227904,3.8857934,12.01158,0.016199583,1047549,415,100,4745.769033908844,-1.2770798,-105.17886072706968,30.81,-0.22420503,0.080567114,22.401464,41500,66.18829,38.312576,92.17261,0.004651514,[ 0.438 -0.638 -0.261 -1.425 -1.639]
,-4.5776366e-07,1187.4426,100.0,9.360924e-05,-11.27523,21.647678,0.1046126,1.5760171,1.0758749,10.46126,10.643537,31.787966,3.0182056,0.010758749,1050088,416,100,4753.51376914978,-0.8559949,-106.49085452503246,25.39,-0.2190116,0.015760172,4.8579826,41600,4.619433,25.679825,90.73768,0.009360924,[ 0.435 -0.637 -0.274 -1.415 -1.643]
,-7.6293945e-06,128115.06,100.0,3.1353836e-06,-12.738495,1.82639,1.0898162,11.043164,2.118059,108.98163,13.818683,3.548132,25.134224,0.021180589,1052826,417,100,4761.149089813232,-1.4992276,-105.39410426058974,27.38,-0.2242764,0.11043161,36.227722,41700,54.75282,44.976593,91.30139,0.00031353836,[ 0.412 -0.628 -0.269 -1.4   -1.638]
,-1.2969971e-06,3790.0176,100.0,0.00032440058,-15.654045,29.147173,0.23563625,2.8013628,1.4277644,23.563625,13.815947,20.61989,3.3128169,0.014277644,1055785,418,100,4771.209792852402,-1.3631784,-105.38578869494751,29.59,-0.22803256,0.028013622,5.837774,41800,3.4308646,40.895306,91.876976,0.03244006,[ 0.42  -0.635 -0.27  -1.389 -1.643]
,3.6239624e-06,7286.8037,100.0,7.367872e-05,-12.485809,9.130401,0.36676967,4.4796124,1.7756718,36.676968,11.851041,13.5788965,6.086142,0.017756717,1058430,419,100,4778.563513278961,-1.4373906,-106.37070478839756,26.45,-0.2293309,0.04479612,10.843119,41900,10.952422,43.12183,91.00143,0.0073678717,[ 0.429 -0.647 -0.271 -1.406 -1.647]
,-1.3275147e-05,44272.16,100.0,5.4120457e-05,-13.624214,3.5885377,0.8434544,8.472593,1.9437195,84.34544,14.538637,4.99987,11.675184,0.019437196,1061243,420,100,4786.8466210365295,-1.6865777,-104.75077034947346,28.13,-0.22965053,0.08472593,20.578346,42000,27.866505,50.596943,91.55238,0.005412046,[ 0.424 -0.641 -0.269 -1.417 -1.648]
,6.866455e-06,1244.5594,100.0,0.0008644987,-14.088341,41.44638,0.07103492,1.1374211,1.1252134,7.1034923,14.111691,49.460472,2.8060827,0.011252135,1064145,421,100,4795.945222616196,-1.4960421,-105.67856788681071,29.02,-0.22825497,0.011374212,5.129903,42100,2.412756,44.88147,91.71685,0.08644988,[ 0.438 -0.639 -0.261 -1.405 -1.649]
,1.1291504e-05,1234.6849,100.0,0.00016568275,-11.893402,29.205338,0.118981384,1.713727,1.2423618,11.898139,13.348386,34.449818,0.80596876,0.012423617,1066803,422,100,4803.059349775314,-1.7123011,-105.63046756727681,26.58,-0.23249148,0.017137267,3.9744554,42200,3.4240317,51.36937,91.051926,0.016568275,[ 0.44  -0.629 -0.261 -1.404 -1.647]
,1.335144e-06,44690.51,100.0,3.2555093e-07,-11.773346,9.349646,0.384938,3.7860305,1.2550147,38.4938,13.943899,9.90039,13.209483,0.012550148,1069524,423,100,4811.205093383789,-1.8267398,-105.00367397121437,27.21,-0.23485896,0.0378603,19.18368,42300,10.695593,54.80224,91.28213,3.2555094e-05,[ 0.441 -0.634 -0.273 -1.407 -1.651]
,3.2806397e-06,206.78772,100.0,0.0026151235,-12.754295,81.98781,0.031511854,0.47097716,1.0165843,3.1511855,12.347719,82.328835,-0.4112717,0.010165844,1072268,424,100,4820.530312538147,-1.0936025,-105.59203249148432,27.44,-0.23413193,0.0047097714,0.7965038,42400,1.2196935,32.808174,91.30468,0.26151237,[ 0.425 -0.632 -0.268 -1.413 -1.654]
,1.1444092e-06,493.439,100.0,0.0018422138,-14.519493,71.55918,0.040306583,0.6792481,1.0699666,4.0306582,13.453434,71.27529,-0.5283407,0.010699665,1075179,425,100,4829.817975759506,-1.5677817,-105.31595230518393,29.11,-0.23386565,0.0067924806,1.3249913,42500,1.3974447,47.033485,91.76433,0.18422139,[ 0.426 -0.633 -0.267 -1.418 -1.653]
,-7.6293946e-07,3195.4907,100.0,0.00043053087,-14.093262,31.081846,0.119004086,1.5581632,1.1025314,11.900409,14.048074,33.36333,1.6324522,0.011025314,1078085,426,100,4838.787032842636,-1.4898465,-105.90362985042255,29.06,-0.2267228,0.01558163,4.3047686,42600,3.217312,44.695366,91.71141,0.043053087,[ 0.426 -0.636 -0.273 -1.417 -1.653]
,2.784729e-06,6049.5522,100.0,4.5922345e-05,-14.05513,11.395436,0.22071157,2.4705315,1.0664797,22.071157,12.88306,15.707685,5.284322,0.010664796,1081041,427,100,4847.093675613403,-1.2820835,-105.5886723075284,29.56,-0.21695024,0.024705313,9.082294,42700,8.775443,38.462593,91.856186,0.0045922347,[ 0.427 -0.629 -0.277 -1.419 -1.646]
