TimestepsSoFar,MeanIWNorm,EpThisIter,EpisodesSoFar,InitialReturnMax,InitialReturnStd,ESSRenyi,MaxIWNorm,ESSClassic,MeanEntropy,EntropyCoefficient,MaxIW,MeanIW,ReturnMeanIW,ReturnStepMaxmin,EmpiricalD2,MinIWNorm,Iteration,Bound,MinIW,StdIW,InitialReturnMean,TimeElapsed,StdIWNorm,EpRewMean,EpLenMean,ReturnStepMax,InitialBound,Weights,InitialReturnMin,J_sample_variance
8303672,0.009959374,100,21800,17.953762,6.91775,99.16975,0.012311569,99.05213,0.98820055,,1.231157,0.9959374,0.015393466,98.94589,1.0083721,0.0069863973,218,-0.5855652,0.69863975,0.09742688,-2.670288e-07,14529.65345954895,0.00097426877,-13.48933776164326,498.67,100.0,-0.598459,[-0.708 -0.362 -0.02  -0.327 -0.431],-17.70751,48.610756
8353043,0.012021461,100,21900,21.389933,8.563551,21.808912,0.19468692,19.69387,0.98658687,,19.468693,1.202146,2.356718,98.9258,4.5852814,0.00023749759,219,0.649541,0.02374976,2.427538,-1.7166137e-06,14594.492329120636,0.02427538,-18.319309157774754,493.71,100.0,-0.7972535,[-0.708 -0.362 -0.02  -0.327 -0.431],-23.917557,229.87595
8403043,0.010005555,100,22000,34.565746,8.344061,54.19604,0.070188515,48.53515,0.99420595,,7.0188513,1.0005555,1.3566045,0.05366063,1.8451532,0.0011832982,220,-0.20849133,0.118329816,1.0303111,3.8146973e-07,14661.235384702682,0.010303112,-13.415150684779269,500.0,1.0,-1.1521913,[-0.707 -0.363 -0.013 -0.335 -0.432],-22.194763,100.65925
8452077,0.012887396,100,22100,27.009148,8.863282,26.819626,0.25967368,17.6591,0.9999837,,25.96737,1.2887394,4.0265493,98.94133,3.7286127,0.00078225276,221,1.8538098,0.07822528,2.7828426,1.335144e-07,14727.751602888107,0.027828427,-14.384498036582684,490.34,100.0,-1.125211,[-0.719 -0.36  -0.015 -0.338 -0.425],-33.756332,474.6655
8501380,0.009828103,100,22200,21.525461,6.724123,40.36237,0.06435777,54.988956,0.9948118,,6.4357777,0.9828104,1.1951013,98.932465,2.4775553,0.00077621255,222,0.065714,0.07762126,0.88918376,-1.1444092e-06,14793.482373476028,0.008891838,-16.6479458967312,493.03,100.0,-0.7175165,[-0.738 -0.372 -0.012 -0.347 -0.419],-17.802155,116.33455
8550770,0.011648941,100,22300,20.726618,7.254201,19.09918,0.064380534,38.920765,0.9893339,,6.4380536,1.1648941,2.4998546,98.940414,5.235827,0.00015424401,223,0.9189712,0.015424402,1.4592934,3.6239624e-07,14860.77420425415,0.014592932,-14.712932026467461,493.9,100.0,-0.69088703,[-0.741 -0.362 -0.018 -0.344 -0.424],-19.989332,413.38147
8598515,0.010689657,100,22400,16.762186,9.7526,15.240652,0.26799086,12.423015,0.9843903,,26.799086,1.0689657,4.072207,98.90117,6.561399,3.4881912e-05,224,1.1773691,0.0034881914,2.8382146,,14926.22896528244,0.028382149,-23.592713974998457,477.45,100.0,-1.130124,[-0.731 -0.367 -0.024 -0.346 -0.429],-33.903713,724.1686
8647745,0.010267564,100,22500,21.203825,8.101045,49.94947,0.0759055,41.957466,0.9882612,,7.5905504,1.0267564,1.1073624,98.92665,2.0020232,0.00075209624,225,-0.26954997,0.075209625,1.2076359,8.392334e-07,14992.965490818024,0.012076358,-18.0565410991457,492.3,100.0,-0.9731313,[-0.753 -0.365 -0.02  -0.347 -0.434],-29.193958,92.29583
8696742,0.090998344,100,22600,27.175095,9.62904,0.2711026,7.463761,1.4612238,0.9696596,,746.3761,9.099834,63.5529,98.92905,368.864,2.0742394e-07,226,39.237934,2.0742395e-05,74.727196,4.5776366e-07,15057.339085578918,0.747272,-17.38205300758197,489.97,100.0,-1.2660195,[-0.752 -0.37  -0.021 -0.356 -0.431],-37.980595,195559.27
8739866,0.010355759,100,22700,27.032589,11.649997,28.128735,0.1546628,26.43757,0.9707198,,15.466281,1.035576,3.2449389,98.80635,3.5550835,0.0006334396,227,0.2654388,0.06334396,1.7274252,4.005432e-07,15114.734721899033,0.017274251,-41.754219199383535,431.24,100.0,-1.5802231,[-0.724 -0.354 -0.016 -0.359 -0.449],-47.4067,550.5589
8785637,0.010368555,100,22800,24.873932,10.591209,71.99987,0.041002188,72.04196,0.971613,,4.100219,1.0368555,0.77861774,98.88699,1.3888913,0.0022688468,228,-1.3088576,0.2268847,0.6459201,2.2411346e-07,15177.751651525497,0.0064592008,-25.861805939351836,457.71,100.0,-1.7712797,[-0.715 -0.359 -0.016 -0.353 -0.448],-53.138397,127.331566
8830412,0.012130583,100,22900,20.216711,10.418534,43.88905,0.07342679,44.765144,0.95832086,,7.3426795,1.2130584,2.4404774,98.86565,2.2784727,0.00066218484,229,0.17733574,0.06621849,1.3474674,-2.2888183e-07,15239.19205236435,0.013474675,-30.07749298628275,447.75,100.0,-1.4993048,[-0.717 -0.354 -0.014 -0.354 -0.447],-44.979134,208.21068
8877278,0.010742036,100,23000,22.397978,9.732815,65.950905,0.03354789,70.996284,0.94068986,,3.354789,1.0742036,1.2330792,98.87312,1.5162795,0.0019703654,230,-1.2189431,0.19703655,0.6865871,1.6212464e-07,15301.1258456707,0.00686587,-29.732160985776414,468.66,100.0,-1.9912913,[-0.726 -0.363 -0.018 -0.356 -0.461],-59.73874,158.38869
8924822,0.008735447,100,23100,17.66045,9.085901,28.787104,0.1390599,24.737331,0.9423778,,13.905991,0.87354475,2.2232125,98.9314,3.4737778,0.00026549032,231,-0.15221214,0.026549032,1.5236968,1.5258789e-07,15364.655060768127,0.015236968,-16.308974804035653,475.44,100.0,-1.2745011,[-0.725 -0.368 -0.017 -0.361 -0.478],-38.235035,292.18234
8972595,0.010134468,100,23200,23.699547,9.408903,94.52838,0.020996686,93.128975,0.9423655,,2.0996687,1.0134469,0.09834933,98.91275,1.0578834,0.004818766,232,-1.1248074,0.4818766,0.27527687,3.0517577e-07,15429.971729516983,0.0027527686,-20.840407263559865,477.73,100.0,-1.1892223,[-0.716 -0.359 -0.017 -0.348 -0.477],-35.67668,85.84634
9020296,0.008876904,100,23300,20.550068,8.937968,56.82299,0.049736917,56.466293,0.9485627,,4.973692,0.8876904,0.85964215,98.89513,1.7598511,0.001686424,233,-0.3927101,0.1686424,0.7794347,-1.411438e-06,15492.852249622345,0.0077943467,-25.013813252644873,477.01,100.0,-0.94403726,[-0.716 -0.36  -0.017 -0.347 -0.477],-28.321077,66.156494
9069070,0.009706375,100,23400,21.090647,9.096329,39.680054,0.15674745,21.823616,0.97070444,,15.674746,0.97063744,3.4863992,98.916534,2.5201578,0.0012427585,234,1.5647215,0.124275856,1.8370942,4.386902e-07,15558.10008597374,0.018370941,-20.353274902021862,487.74,100.0,-1.2105049,[-0.72  -0.367 -0.017 -0.347 -0.47 ],-36.31516,1163.6116
9118543,0.034407552,100,23500,18.277424,7.5639977,0.70772994,2.2920854,2.05013,0.9629539,,229.20856,3.4407554,26.389912,98.938614,141.29683,4.1602557e-06,235,12.804903,0.00041602558,23.782911,5.912781e-07,15623.471694469452,0.23782909,-15.182929388708937,494.73,100.0,-1.1428609,[-0.726 -0.375 -0.019 -0.349 -0.448],-34.28585,39714.832
9165765,0.010255976,100,23600,20.69359,9.733906,72.55038,0.033304803,75.33786,0.9628956,,3.3304803,1.0255976,0.9171996,98.89743,1.3783526,0.0025391623,236,-1.2120667,0.25391623,0.58679414,-5.245209e-07,15685.922935247421,0.0058679413,-24.21913629021083,472.22,100.0,-1.8136351,[-0.747 -0.378 -0.018 -0.368 -0.456],-54.409035,83.6144
9214511,0.08309483,100,23700,22.030968,8.221472,0.17472647,7.1277733,1.3543772,0.97532034,,712.77734,8.309484,62.953876,98.91403,572.3231,4.279419e-06,237,37.58762,0.0004279419,70.91582,-6.67572e-07,15750.296666622162,0.7091582,-20.954044606794156,487.46,100.0,-1.0603179,[-0.747 -0.379 -0.019 -0.364 -0.456],-31.80951,327192.25
9260037,0.009575214,100,23800,18.702967,9.265151,61.265533,0.050371923,60.82874,0.9739446,,5.0371923,0.95752126,0.91277605,98.860245,1.6322391,0.0012570579,238,-0.48149115,0.1257058,0.76838315,9.918213e-07,15812.358977079391,0.0076838303,-31.810800752982736,455.26,100.0,-1.0913241,[-0.753 -0.342 -0.016 -0.344 -0.444],-32.73975,78.0504
9308182,0.016429976,100,23900,18.32517,7.929996,12.438109,0.30690268,15.524943,0.97591364,,30.69027,1.6429974,5.0976524,98.90686,8.039807,0.000102465485,239,2.1139207,0.010246549,3.8325343,-1.335144e-06,15875.747914791107,0.038325347,-22.42264888839314,481.45,100.0,-1.052295,[-0.75  -0.341 -0.017 -0.338 -0.445],-31.56881,864.6586
9356642,0.009671778,100,24000,16.558624,8.077394,70.786476,0.043598298,69.676575,0.97682834,,4.35983,0.96717787,0.697896,98.92877,1.4126992,0.0021629755,240,-0.735515,0.21629755,0.6380462,-9.536743e-08,15941.482697248459,0.0063804626,-17.25775975970578,484.6,100.0,-1.205996,[-0.722 -0.343 -0.015 -0.334 -0.443],-36.17988,94.804054
9404541,0.06409863,100,24100,29.549166,9.3071375,0.15318938,5.720451,1.2540315,0.9764815,,572.0451,6.409862,64.736946,98.91481,652.7868,7.917231e-07,241,30.800022,7.9172314e-05,56.879288,,16006.490620613098,0.5687928,-20.40299586680049,478.99,100.0,-1.3282713,[-0.714 -0.339 -0.013 -0.334 -0.442],-39.848137,485578.72
9445743,0.2748639,100,24200,21.341017,12.145835,0.059914216,25.390354,1.1700057,0.9621635,,2539.0354,27.486391,208.04335,98.80397,1669.053,1.0674811e-06,242,140.87454,0.000106748106,252.62021,6.1035155e-07,16061.57313132286,2.526202,-40.38486473502892,412.02,100.0,-1.6441157,[-0.701 -0.327 -0.019 -0.342 -0.443],-49.323498,4129521.8
9493098,0.009682671,100,24300,24.280743,9.845224,54.009518,0.056191333,55.66964,0.95676047,,5.6191335,0.9682672,1.4005449,98.90132,1.8515255,0.00071223156,243,-0.4592955,0.071223155,0.86404556,3.0517577e-07,16124.36259317398,0.008640456,-23.36445721880561,473.55,100.0,-1.3668182,[-0.706 -0.326 -0.006 -0.33  -0.457],-41.00455,269.0593
9535770,0.014136544,100,24400,22.786995,12.29257,24.272581,0.12141855,33.191833,0.9502743,,12.141855,1.4136543,5.101064,98.81917,4.119875,0.00019184953,244,2.6488726,0.019184953,2.005591,-2.670288e-07,16180.205477714539,0.020055909,-38.58270785491064,426.72,100.0,-1.2081268,[-0.7   -0.322 -0.004 -0.333 -0.462],-36.24379,375.4314
9583152,0.027127992,100,24500,20.718552,8.532401,0.9635325,1.6921058,2.495079,0.94051343,,169.21059,2.7127993,15.843259,98.92511,103.78477,4.030964e-06,245,3.6247349,0.00040309643,16.958553,5.340576e-07,16241.621981620789,0.16958553,-17.743902041220213,473.82,100.0,-1.199366,[-0.696 -0.313 -0.005 -0.319 -0.469],-35.980995,27672.809
9623425,0.010846563,100,24600,38.33425,14.322266,37.200073,0.08203122,37.12594,0.9365193,,8.203122,1.0846562,3.2288213,98.790054,2.6881666,0.0005538368,246,0.43686676,0.055383682,1.4115269,2.2888183e-07,16295.057921648026,0.014115267,-42.276403714881305,402.73,100.0,-1.7028649,[-0.691 -0.31  -0.013 -0.329 -0.478],-51.085953,223.2762
9670205,0.010400176,100,24700,16.176882,8.399891,78.06165,0.053022422,71.1005,0.9290388,,5.3022423,1.0400176,0.4280601,98.88661,1.2810388,0.001883386,247,-0.75802535,0.18833861,0.663055,-5.912781e-07,16356.851504325867,0.0066305497,-26.519881792455006,467.8,100.0,-1.0479368,[-0.689 -0.31  -0.013 -0.321 -0.482],-31.438086,76.294426
9716208,0.008883044,100,24800,18.416412,10.119591,47.959217,0.053248294,48.08416,0.92667174,,5.3248296,0.8883045,1.9828923,98.89133,2.085105,0.00093573163,248,0.06393993,0.09357317,0.9230192,-2.2888183e-07,16416.237253665924,0.009230191,-24.99618933508767,460.03,100.0,-1.3289248,[-0.687 -0.311 -0.011 -0.319 -0.49 ],-39.86773,113.51127
9764221,0.037341233,100,24900,25.80235,8.151788,1.093486,3.3119702,1.2698654,0.92292196,,331.19702,3.7341235,16.856512,98.9167,91.45065,4.947583e-07,249,8.6315975,4.947583e-05,32.92567,1.0681152e-06,16481.18124818802,0.32925674,-19.996265965408007,480.13,100.0,-0.860077,[-0.688 -0.317 -0.01  -0.316 -0.492],-23.770798,27615.45
9813054,0.010554811,100,25000,15.822475,7.4738736,31.50736,0.075454555,33.919586,0.91896576,,7.545456,1.0554811,2.3514028,98.92334,3.1738615,0.00057984644,250,0.582448,0.057984643,1.4731996,1.2207031e-06,16548.56348633766,0.014731995,-18.71804152160179,488.33,100.0,-0.99293804,[-0.68  -0.317 -0.002 -0.303 -0.496],-29.788181,236.776
9862035,0.044404916,100,25100,17.804089,8.101066,0.6508376,4.045399,1.2040821,0.8916187,,404.53992,4.440491,48.879616,98.920654,153.64816,3.6912081e-06,251,39.6399,0.00036912083,40.222813,3.8146973e-07,16613.662576436996,0.40222812,-19.431594303253192,489.81,100.0,-0.74540925,[-0.684 -0.303 -0.007 -0.297 -0.5  ],-22.362282,237883.02
9909338,0.046391148,100,25200,21.517708,9.305677,1.0852593,4.3395624,1.1426051,0.87590694,,433.95624,4.6391153,44.920288,98.923904,92.143875,2.8007603e-06,252,34.42282,0.00028007603,43.151073,-9.155273e-07,16677.503984451294,0.43151075,-17.99752052183103,473.03,100.0,-1.0935826,[-0.694 -0.303 -0.007 -0.313 -0.527],-32.807453,203264.0
9956488,0.00925384,100,25300,13.142699,7.6307044,48.713055,0.08786835,44.282543,0.8782256,,8.786835,0.925384,1.4436889,98.906235,2.0528378,0.0004717124,253,0.19826233,0.047171243,1.0380095,-1.1062622e-06,16740.5257935524,0.010380097,-22.103899678686037,471.5,100.0,-0.86924326,[-0.679 -0.28  -0.006 -0.29  -0.543],-26.077265,109.50841
10003883,0.009802551,100,25400,25.08543,8.819787,49.441505,0.072105646,50.483437,0.87882084,,7.210565,0.98025507,0.81062484,98.894165,2.022592,0.00043966106,254,-0.40547752,0.043966107,0.9708226,-6.8664554e-07,16804.46691918373,0.009708226,-25.07849576291865,473.95,100.0,-0.85509866,[-0.687 -0.284 -0.01  -0.294 -0.541],-25.652946,112.582405
10051996,0.011857145,100,25500,17.291058,8.06632,54.53936,0.06479069,59.249653,0.8844219,,6.4790688,1.1857146,0.9679657,98.90306,1.8335382,0.0015432793,255,-0.684428,0.15432793,0.9833381,8.392334e-07,16869.273041963577,0.009833382,-23.321019457278872,481.13,100.0,-1.2203044,[-0.691 -0.281 -0.014 -0.288 -0.54 ],-36.60916,141.34856
10099915,0.010082837,100,25600,24.277554,8.412955,24.657328,0.08031539,31.445242,0.8916227,,8.031539,1.0082839,2.7846932,98.89383,4.0555897,0.00030177194,256,0.7361605,0.030177195,1.4887582,1.5258789e-06,16933.544617652893,0.014887582,-25.437196636665927,479.19,100.0,-1.017221,[-0.698 -0.285 -0.018 -0.288 -0.535],-30.51667,270.54987
10147949,0.013296233,100,25700,15.61843,8.274052,51.436962,0.07038673,48.817547,0.8759711,,7.0386734,1.3296235,2.1948671,98.91574,1.9441273,0.0012149458,257,0.39289796,0.121494584,1.3614486,5.531311e-07,16998.071947336197,0.013614486,-20.237685824502293,480.34,100.0,-1.2923641,[-0.708 -0.294 -0.021 -0.298 -0.527],-38.770935,269.1845
10196169,0.01002918,100,25800,11.863275,8.005332,62.302113,0.041826863,63.62146,0.87470806,,4.1826863,1.0029181,0.79333436,98.92207,1.605082,0.001081837,258,-0.8965585,0.1081837,0.7583789,1.0681152e-06,17061.191570281982,0.0075837895,-18.78943235818854,482.2,100.0,-1.3338599,[-0.705 -0.301 -0.018 -0.304 -0.543],-40.01583,75.46461
10244718,0.014615143,100,25900,28.868576,8.519683,0.9684096,0.81389534,2.9770994,0.86816525,,81.389534,1.4615141,24.259384,98.93358,103.26209,9.867743e-06,259,14.480832,0.0009867743,8.343408,-3.2424927e-07,17126.29168701172,0.08343408,-16.123459963958304,485.49,100.0,-0.9622861,[-0.696 -0.298 -0.02  -0.303 -0.544],-26.9758,55260.14
10292277,0.024861133,100,26000,18.222946,7.6865826,2.463148,1.2470318,2.995693,0.8574223,,124.70318,2.4861126,17.540218,98.91791,40.598454,2.0125897e-05,260,12.8810425,0.0020125897,14.147108,6.4849854e-07,17189.177007198334,0.14147109,-19.520655659498093,475.59,100.0,-0.7312298,[-0.666 -0.297 -0.01  -0.303 -0.551],-21.936916,20270.88
10338120,0.036176194,100,26100,26.025288,9.033425,0.15143679,3.0998166,1.3593066,0.8485576,,309.98166,3.6176195,49.068615,98.883575,660.3415,1.7820788e-06,261,25.470858,0.00017820789,30.817139,4.7683717e-08,17249.119906902313,0.30817133,-26.684829213457693,458.43,100.0,-0.91830385,[-0.69  -0.282 -0.009 -0.301 -0.562],-27.549118,266464.88
10376628,0.026623622,100,26200,22.67704,13.40533,1.8781902,1.8002336,2.1609857,0.8626524,,180.02336,2.6623623,21.103989,98.726974,53.242744,3.7981372e-05,262,10.448509,0.0037981372,17.914192,8.392334e-07,17301.300305366516,0.17914192,-52.56933785466972,385.08,100.0,-1.4603014,[-0.678 -0.286  0.001 -0.316 -0.57 ],-43.80907,56053.668
10408555,0.01984968,100,26300,32.448456,17.26807,3.003923,1.2454213,2.500479,0.8739321,,124.54214,1.9849683,28.915174,98.55803,33.289803,3.2461372e-05,263,20.570751,0.0032461374,12.394903,3.0517577e-07,17343.329101085663,0.12394904,-70.55476123724148,319.27,100.0,-1.4462408,[-0.677 -0.296  0.011 -0.33  -0.556],-43.387238,55327.258
10451150,0.01017102,100,26400,28.874718,12.761095,16.480942,0.2283617,13.571461,0.8681595,,22.83617,1.017102,4.845643,98.79845,6.0676146,3.53454e-05,264,0.9017739,0.00353454,2.5667276,-1.0681152e-06,17401.49857068062,0.025667276,-42.927187983032375,425.95,100.0,-1.601083,[-0.693 -0.29   0.01  -0.316 -0.545],-48.03245,1458.5858
10494252,0.011979726,100,26500,17.818485,9.698194,32.919754,0.08092246,39.737595,0.86195076,,8.092246,1.1979728,2.831457,98.80066,3.03769,0.0004059919,265,1.1936911,0.04059919,1.4752626,-4.196167e-07,17461.13994526863,0.014752626,-42.95847769905766,431.02,100.0,-0.9396809,[-0.693 -0.299  0.004 -0.321 -0.551],-28.190407,227.38605
10537166,0.78081775,100,26600,25.123592,11.089638,0.00056575134,77.806145,1.0070964,0.8567958,,7780.6147,78.08178,1207.8763,98.79541,176756.1,4.1736417e-08,266,792.23004,4.1736416e-06,774.13416,-4.5776366e-07,17518.75693488121,7.7413425,-43.90026499836884,429.14,100.0,-0.9886371,[-0.695 -0.293  0.009 -0.315 -0.557],-29.6591,146555540.0
10573739,0.01051254,100,26700,20.63415,12.645896,30.97453,0.149641,27.138468,0.86396235,,14.964102,1.0512542,3.2421107,98.63153,3.2284591,0.0005188447,267,0.7829459,0.051884472,1.7225196,-1.6784668e-06,17568.261860847473,0.017225195,-67.38000403655091,365.73,100.0,-1.3686441,[-0.687 -0.278 -0.008 -0.316 -0.562],-41.059273,405.02695
10608684,0.07118586,100,26800,28.265757,12.972211,0.06909907,6.199317,1.3158187,0.86291593,,619.9317,7.1185865,136.1337,98.58902,1447.1975,2.5517375e-07,268,94.43558,2.5517376e-05,61.648067,3.8146973e-07,17615.63406586647,0.61648065,-71.80971688304835,349.45,100.0,-1.0961057,[-0.685 -0.284 -0.013 -0.318 -0.555],-32.88318,1965456.0
10639356,0.013985489,100,26900,32.599613,14.956904,10.4191885,0.29495755,12.846901,0.874022,,29.495754,1.3985488,10.364859,98.48024,9.597676,3.7708734e-05,269,5.6945558,0.0037708734,3.6426706,-1.5258789e-06,17655.376906871796,0.036426704,-79.71153745013393,306.72,100.0,-1.5075176,[-0.709 -0.298 -0.015 -0.344 -0.556],-45.225487,3839.0461
10676015,0.009882603,100,27000,29.13556,13.629133,38.224056,0.051761083,49.49209,0.87659365,,5.1761084,0.9882603,3.9764395,98.65585,2.6161535,0.00032090902,270,1.6607542,0.032090902,0.9983511,1.2969971e-06,17706.077221393585,0.00998351,-63.079965610827884,366.59,100.0,-1.4316852,[-0.722 -0.312 -0.013 -0.345 -0.545],-42.950592,326.74396
10712941,1.5390686,100,27100,27.153355,13.545151,0.00027015217,153.71204,1.0025363,0.85360354,,15371.204,153.90686,2756.0503,98.66934,370161.75,8.686413e-10,271,1983.9211,8.6864134e-08,1529.3959,6.1035155e-07,17756.37998843193,15.293961,-61.05070330474256,369.26,100.0,-1.2690945,[-0.725 -0.321 -0.018 -0.348 -0.542],-38.072857,760303200.0
10755963,0.009974446,100,27200,21.163055,11.419088,63.596092,0.04896274,61.928413,0.8480321,,4.896274,0.99744475,1.3512982,98.800964,1.5724237,0.0016523344,272,-0.12255907,0.16523343,0.782068,-8.010864e-07,17813.478243112564,0.007820679,-42.81553580009372,430.22,100.0,-1.1753601,[-0.712 -0.32   0.002 -0.34  -0.565],-35.260777,133.05531
10799913,0.031420473,100,27300,21.249025,10.160345,2.0830905,1.0159692,5.793469,0.8431303,,101.59692,3.1420481,15.139056,98.83682,48.005596,2.1078476e-05,273,7.9757757,0.0021078477,12.670215,6.294251e-07,17871.90326523781,0.12670216,-35.85669070896413,439.5,100.0,-1.0338695,[-7.087e-01 -3.241e-01  1.304e-04 -3.391e-01 -5.708e-01],-31.016108,9809.201
10848206,0.056347713,100,27400,19.779366,8.633767,0.27995014,4.9337482,1.3016958,0.8206247,,493.37482,5.634772,68.85683,98.907074,357.20648,2.3327987e-06,274,46.949806,0.00023327986,49.06552,4.959106e-07,17935.151379346848,0.4906552,-22.437671288218404,482.93,100.0,-1.159107,[-0.722 -0.336  0.003 -0.336 -0.576],-34.77322,459254.5
10898004,0.01124526,100,27500,16.598251,7.4452825,60.27371,0.05482029,58.33296,0.8203186,,5.4820294,1.124526,0.51892805,98.912766,1.6590981,0.0015032224,275,-0.68965256,0.15032224,0.95040536,-1.0681152e-06,18002.54330945015,0.009504054,-21.719689210457272,497.98,100.0,-0.93829644,[-0.712 -0.33  -0.003 -0.317 -0.598],-28.14886,148.4124
10947822,0.011161442,100,27600,25.619804,8.290473,70.34883,0.026079988,78.1969,0.8128889,,2.6079988,1.1161443,0.5835458,98.91036,1.4214877,0.0029176718,276,-0.43463778,0.29176718,0.5893655,-1.9073487e-07,18069.473828077316,0.0058936547,-22.32799034864448,498.18,100.0,-0.8539939,[-0.71  -0.33   0.001 -0.318 -0.599],-24.690088,104.91227
10997739,0.009863886,100,27700,28.353449,8.094097,94.84122,0.017942412,94.42849,0.81257886,,1.7942412,0.98638856,0.07741469,98.921936,1.0543939,0.005722068,277,-0.8930642,0.5722068,0.23959777,-4.5776366e-07,18135.850630521774,0.0023959775,-19.483965028625583,499.17,100.0,-0.94511557,[-7.142e-01 -3.244e-01  4.218e-04 -3.134e-01 -6.060e-01],-15.086643,64.51481
11047739,0.00967348,100,27800,18.633356,7.751565,5.975469,0.22021788,10.660409,0.8081978,,22.02179,0.96734804,4.9237285,0.0839265,16.735088,1.9884908e-05,278,2.3828504,0.0019884908,2.8003855,7.6293944e-08,18201.2334485054,0.028003853,-20.981656670444437,500.0,1.0,-0.62111187,[-7.142e-01 -3.239e-01 -5.543e-04 -3.141e-01 -6.063e-01],-18.289787,1758.0004
11096411,0.020296326,100,27900,20.771496,9.11597,6.1688895,0.37750316,8.997351,0.81063944,,37.750317,2.0296323,7.326847,98.9247,16.210373,2.2019593e-05,279,3.0861588,0.0022019593,6.454864,-3.8146972e-08,18266.75958633423,0.064548634,-18.326549615707556,486.72,100.0,-1.0532705,[-0.72  -0.318 -0.004 -0.321 -0.611],-31.598108,2629.5938
11143261,0.009776148,100,28000,16.752743,8.637158,18.36103,0.24539743,13.207624,0.8014579,,24.539743,0.9776149,4.3860297,98.90024,5.446317,2.3529781e-05,280,1.849277,0.002352978,2.5060875,3.4332277e-07,18328.607537031174,0.025060875,-23.369042472394536,468.5,100.0,-1.0869925,[-0.721 -0.303 -0.008 -0.319 -0.608],-32.609783,1772.592
11191505,0.01402077,100,28100,18.717878,7.361707,6.028409,0.51977783,6.1100006,0.8122041,,51.977783,1.4020771,4.715803,98.903015,16.588125,0.0001023602,281,2.1746314,0.01023602,5.4961796,8.773804e-07,18391.97089767456,0.0549618,-23.392872513717798,482.44,100.0,-0.6239284,[-0.706 -0.307 -0.003 -0.318 -0.617],-17.91522,1090.7474
11240368,0.0152663,100,28200,21.88971,8.8520775,11.847348,0.7616521,3.8848972,0.8124811,,76.165215,1.52663,4.4817085,98.91484,8.440707,2.0697056e-05,282,0.5347402,0.0020697056,7.593463,-9.155273e-07,18456.344858169556,0.07593463,-20.80412790770608,488.63,100.0,-1.3585465,[-0.715 -0.294 -0.002 -0.304 -0.607],-40.756367,904.707
11288420,0.02037524,100,28300,19.677313,10.277217,9.981008,0.9360546,4.1603994,0.80305815,,93.60546,2.0375237,7.7575126,98.90422,10.019029,5.663797e-05,283,3.3936758,0.0056637973,9.779298,3.8146972e-08,18519.69574022293,0.097792976,-23.011253688317446,480.52,100.0,-1.3786554,[-0.736 -0.291 -0.007 -0.3   -0.607],-41.359657,2650.4832
11337940,0.014632127,100,28400,18.082561,7.287174,5.984242,0.32585415,9.698785,0.80724084,,32.585415,1.4632128,6.3560643,98.889725,16.710554,7.5231124e-05,284,3.1511488,0.007523113,4.464735,-1.14440915e-07,18584.592084169388,0.044647343,-27.305878203075302,495.2,100.0,-0.7840094,[-0.754 -0.305 -0.01  -0.31  -0.616],-23.520275,1356.745
11387430,0.010459652,100,28500,18.866953,7.7014394,32.17539,0.06987533,35.906185,0.81154776,,6.987533,1.0459653,2.3631024,98.90114,3.1079657,0.00012292375,285,1.1612597,0.012292376,1.3974642,9.536743e-08,18649.065353393555,0.0139746405,-24.461798236011642,494.9,100.0,-0.6817255,[-0.762 -0.319 -0.003 -0.318 -0.612],-20.451765,187.89279
11436320,0.011519158,100,28600,19.650055,8.432439,39.09835,0.060367174,51.428448,0.8143594,,6.0367174,1.1519159,2.1959014,98.89549,2.5576527,0.00087150035,286,-0.33976555,0.08715004,1.1194639,2.670288e-07,18712.859221220016,0.011194639,-25.547422444032783,488.9,100.0,-1.5855187,[-0.748 -0.309 -0.002 -0.311 -0.607],-47.565567,163.46593
11486180,0.0091506,100,28700,27.200094,9.006485,41.342747,0.036445137,58.66575,0.81633234,,3.6445136,0.91506,1.7063317,98.90442,2.418804,0.00065880327,287,0.29623306,0.06588033,0.7680903,-5.340576e-07,18777.943588495255,0.0076809027,-23.827126696782425,498.6,100.0,-0.9066704,[-0.749 -0.307 -0.002 -0.304 -0.605],-23.169836,168.3191
11535917,0.03342203,100,28800,22.245983,6.640796,1.3706119,1.9229422,2.5579486,0.8189681,,192.29422,3.3422027,14.201742,98.90552,72.96011,2.4887086e-06,288,7.8678145,0.00024887087,20.62814,-7.4386594e-07,18843.932554006577,0.20628142,-23.49583999174658,497.37,100.0,-0.7415336,[-0.747 -0.314  0.002 -0.311 -0.603],-19.3317,13598.568
11585862,0.013457985,100,28900,13.380945,5.8897176,17.38281,0.23959453,15.6406975,0.8095459,,23.959454,1.3457984,2.2446623,98.88017,5.7528095,0.00011956362,289,0.3008715,0.011956362,3.125492,2.193451e-07,18912.37558412552,0.031254917,-29.92481668587525,499.45,100.0,-0.81041867,[-0.753 -0.318  0.012 -0.31  -0.6  ],-24.312565,249.52702
11634833,0.012544356,100,29000,14.62021,8.459525,17.356623,0.2043093,16.662714,0.8125234,,20.430931,1.2544355,3.6766806,98.87691,5.7614894,0.00022672609,290,0.9793608,0.022672608,2.8054025,-1.1444092e-06,18976.830775499344,0.028054025,-30.140241134102393,489.71,100.0,-1.1237391,[-0.764 -0.326  0.007 -0.314 -0.609],-33.712135,287.36276
