InitialReturnMax,EmpiricalD2,MaxIW,ReturnStepMax,MeanIWNorm,StdIWNorm,MaxIWNorm,InitialReturnMean,InitialBound,MeanIW,MeanEntropy,ReturnMeanIW,ESSRenyi,ESSClassic,TimeElapsed,Bound,InitialReturnStd,TimestepsSoFar,EpRewMean,EpThisIter,Iteration,InitialReturnMin,StdIW,J_sample_variance,MinIW,EpLenMean,EpisodesSoFar,ReturnStepMaxmin,MinIWNorm,Weights
24.846474,9.432694,10.865612,100.0,0.011381817,0.015224125,0.108656116,6.3323973e-06,1584.0314,1.1381817,15.95698,0.8762839,10.601425,35.853497,8670.057179450989,-1.6673899,7.077402,3229019,-136.17788259964095,100,222,-7.8015137,1.5224127,132.35576,0.037151705,50.07,22200,93.56166,0.00037151706,[-5.274 -4.606  0.362 -4.433 14.431]
22.031662,10.320939,17.268032,100.0,0.0120095825,0.019451693,0.17268032,6.6375733e-06,1594.9636,1.2009584,16.062485,0.2836733,9.689041,27.598644,8677.312027931213,-2.07564,6.24871,3234355,-138.98586357577352,100,223,-8.643997,1.9451693,138.87524,0.0088369865,53.36,22300,94.148575,8.836986e-05,[-5.274 -4.606  0.362 -4.433 14.538]
27.209824,6.2868066,4.9089575,100.0,0.008631807,0.007907191,0.049089573,-3.5095215e-06,1605.3416,0.8631807,16.16029,-0.893425,15.906327,54.372864,8684.35042834282,-3.167577,7.4331846,3239815,-140.14920627683975,100,224,-8.498589,0.79071915,44.076035,0.036163498,54.6,22400,94.11462,0.00036163497,[-5.274 -4.606  0.362 -4.433 14.643]
21.325958,10.163896,3.6606433,100.0,0.0074663283,0.006370471,0.03660643,-5.722046e-06,1615.3181,0.74663293,16.265608,-0.37685233,9.838747,57.870514,8692.141244649887,-2.6431522,6.8216414,3245290,-139.9075272147106,100,225,-8.612259,0.6370471,31.546452,0.071213715,54.75,22500,94.150246,0.00071213715,[-5.274 -4.606  0.362 -4.433 14.742]
23.307716,6.7301617,8.098065,100.0,0.00956744,0.011863752,0.08098065,3.5858154e-06,1625.7838,0.95674396,16.373764,-0.067959666,14.858484,39.406803,8698.59714126587,-2.083499,6.4929905,3250046,-134.3586741139307,100,226,-8.440254,1.1863753,89.77488,0.020059396,47.56,22600,93.70902,0.00020059395,[-5.274 -4.606  0.362 -4.433 14.846]
30.85183,8.943477,10.572299,100.0,0.009194884,0.012357993,0.105722986,7.476807e-06,1636.348,0.91948855,16.48063,-0.5897497,11.181334,35.633404,8706.466455936432,-3.6652293,8.024014,3255514,-139.70343883362105,100,227,-8.830078,1.2357993,94.180534,0.011812605,54.68,22700,94.20484,0.000118126045,[-5.274 -4.606  0.362 -4.433 14.952]
46.711456,3.6109345,5.924558,100.0,0.009128248,0.009075243,0.05924558,2.8991699e-06,1646.5061,0.9128247,16.562437,-1.0531847,27.693663,50.29117,8714.803054571152,-4.01196,8.864045,3261520,-142.06722609111344,100,228,-9.96151,0.90752435,57.918877,0.09715148,60.06,22800,94.42818,0.0009715148,[-5.274 -4.606  0.362 -4.433 15.061]
17.512459,12.457183,16.111778,100.0,0.01177968,0.02180194,0.16111778,-3.6621093e-06,1655.6599,1.1779679,16.68259,-1.3305973,8.027497,22.596338,8721.1117374897,-3.3909225,6.327707,3266381,-135.20200910962905,100,229,-8.359383,2.180194,150.16473,0.0067810086,48.61,22900,93.86834,6.7810084e-05,[-5.274 -4.606  0.362 -4.433 15.143]
26.185822,4.1856294,7.1303563,100.0,0.0106000425,0.009399329,0.07130356,-4.9591063e-06,1667.3861,1.0600042,16.76446,-0.5743656,23.89127,55.98219,8728.646891355515,-2.3601348,7.108854,3271883,-141.07422483784634,100,230,-8.605392,0.939933,79.72656,0.031201564,55.02,23000,94.19411,0.00031201562,[-5.274 -4.606  0.362 -4.433 15.261]
24.356804,9.048815,10.099585,100.0,0.008832941,0.014203284,0.100995846,8.926391e-06,1675.634,0.88329405,16.871069,0.22481868,11.051171,27.88908,8735.12331867218,-2.2174582,6.3927507,3276721,-135.9117249508653,100,231,-7.333168,1.4203285,136.66661,0.040643625,48.38,23100,93.82854,0.00040643624,[-5.274 -4.606  0.362 -4.433 15.343]
23.733276,9.10345,21.582077,100.0,0.013951794,0.030512752,0.21582076,-5.9509275e-06,1686.3158,1.3951796,16.968462,2.3679576,10.984847,17.291998,8743.835145711899,-0.018970966,7.6310525,3282958,-144.32353170366164,100,232,-10.198608,3.0512748,1281.1205,0.041162036,62.37,23200,94.64096,0.00041162036,[-5.274 -4.606  0.362 -4.433 15.45 ]
24.916817,9.9044895,14.06399,100.0,0.010401177,0.015972458,0.14063989,1.0528564e-05,1696.0156,1.0401177,17.07424,1.3429623,10.096432,29.777964,8751.197347640991,-1.2709281,7.7918534,3288371,-139.2567497872479,100,233,-8.325691,1.5972458,925.2363,0.042108115,54.13,23300,94.24094,0.00042108115,[-5.274 -4.606  0.362 -4.433 15.548]
28.613945,5.460386,3.0926971,100.0,0.008529051,0.0074298102,0.03092697,-3.5095215e-06,1706.4701,0.8529052,17.168222,-0.4928623,18.313725,56.855453,8758.993449926376,-2.7216473,7.7766886,3293609,-137.67938033398298,100,234,-8.451317,0.742981,96.74303,0.083077304,52.38,23400,93.98195,0.00083077303,[-5.274 -4.606  0.362 -4.433 15.654]
33.504173,7.4171143,5.0646544,100.0,0.008992705,0.008548105,0.050646544,-1.1444092e-05,1715.7054,0.8992704,17.27035,-1.1289912,13.482332,52.533028,8766.12974190712,-4.1705422,8.111142,3298769,-137.16973012374,100,235,-8.67614,0.85481054,55.902245,0.037458733,51.6,23500,94.180855,0.0003745873,[-5.274 -4.606  0.362 -4.433 15.748]
26.803009,7.860448,11.184873,100.0,0.0125438925,0.017708028,0.11184873,-1.3732911e-06,1726.1415,1.2543893,17.37507,-1.3354495,12.721921,33.41291,8773.44155550003,-3.840324,6.8330646,3303902,-137.54663239641354,100,236,-8.494568,1.7708027,61.281723,0.014188447,51.33,23600,93.86003,0.00014188446,[-5.274 -4.606  0.362 -4.433 15.854]
28.831848,9.121903,12.715115,100.0,0.012745779,0.01687018,0.12715115,-6.3705443e-06,1736.546,1.2745777,17.479689,0.33347893,10.962625,36.33867,8780.178676605225,-2.5691664,7.5307775,3309053,-136.6363164468481,100,237,-8.465012,1.6870182,307.61346,0.010675555,51.51,23700,94.2397,0.00010675555,[-5.274 -4.606  0.362 -4.433 15.957]
27.50599,9.084851,6.745441,100.0,0.008264092,0.010592687,0.067454405,-2.4414062e-06,1747.052,0.8264093,17.590239,-0.57212484,11.007335,37.836636,8787.364166975021,-3.3356595,6.45471,3313976,-137.3902038988602,100,238,-7.012619,1.0592687,46.88903,0.011139593,49.23,23800,93.90653,0.00011139593,[-5.274 -4.606  0.362 -4.433 16.058]
25.020355,6.671137,15.94425,100.0,0.01012984,0.019278746,0.1594425,6.2561035e-06,1758.1898,1.0129838,17.683737,-0.89498353,14.989949,21.635496,8795.207345724106,-3.0491147,6.9998865,3319884,-143.54254966705636,100,239,-8.857086,1.9278747,154.88814,0.01187467,59.08,23900,94.434685,0.0001187467,[-5.274 -4.606  0.362 -4.433 16.17 ]
28.44241,20.684832,48.726955,100.0,0.01600458,0.051568203,0.48726955,8.8119505e-06,1767.4255,1.6004579,17.795742,4.3138657,4.8344603,8.785905,8802.629387140274,0.0019412041,7.7117033,3325320,-138.58547960494653,100,240,-9.299057,5.156821,2567.947,0.0071923714,54.36,24000,93.96143,7.1923714e-05,[-5.274 -4.606  0.362 -4.433 16.263]
21.86515,7.4786763,20.373878,100.0,0.012480294,0.024265321,0.20373878,5.569458e-06,1778.8453,1.2480294,17.901674,-2.2770119,13.37135,20.919329,8810.444646835327,-4.270179,7.1816177,3330671,-138.6565556967099,100,241,-8.289467,2.4265323,411.50415,0.014175219,53.51,24100,94.06557,0.00014175219,[-5.274 -4.606  0.362 -4.433 16.374]
35.814236,6.0617867,8.845111,100.0,0.01141827,0.013529312,0.08845111,3.013611e-06,1788.9736,1.141827,17.99972,1.6015364,16.496786,41.59825,8817.97307753563,-1.3377017,7.9620485,3336236,-141.0198269633468,100,242,-8.533012,1.3529311,1129.3668,0.05249303,55.65,24200,94.28402,0.00052493025,[-5.274 -4.606  0.362 -4.433 16.48 ]
24.01928,9.43056,8.140234,100.0,0.009016302,0.011084907,0.08140234,-7.6293946e-07,1799.1713,0.9016302,18.10485,1.6860844,10.603824,39.816902,8825.767067432404,-0.77262676,6.674765,3341146,-135.46712536134928,100,243,-7.905205,1.1084907,395.60413,0.005906429,49.1,24300,93.98204,5.906429e-05,[-5.274 -4.606  0.362 -4.433 16.579]
32.200325,3.5734057,3.8321564,100.0,0.009473561,0.006727433,0.038321562,5.9509275e-06,1809.4117,0.9473561,18.175272,-0.061426044,27.984507,66.47695,8834.085232257843,-2.0904174,7.59302,3346629,-139.7605066124016,100,244,-8.541336,0.6727433,40.01815,0.075489536,54.83,24400,94.11045,0.0007548953,[-5.274 -4.606  0.362 -4.433 16.683]
26.476326,8.5046425,4.5500345,100.0,0.008083744,0.008542346,0.045500346,3.0517579e-06,1816.6447,0.80837446,18.282145,-0.9622307,11.758284,47.243774,8840.842354774475,-3.5359697,7.14221,3351460,-134.73301509118076,100,245,-8.060036,0.8542347,51.16135,0.018728858,48.31,24500,93.8833,0.00018728858,[-5.274 -4.606  0.362 -4.433 16.757]
20.532814,8.948296,7.8924494,100.0,0.010347314,0.011546916,0.07892449,-3.2806397e-06,1827.53,1.0347314,18.38707,-0.07933462,11.175313,44.537315,8847.701432943344,-2.1267095,6.3238754,3356607,-137.23899234462024,100,246,-8.958725,1.1546916,68.46005,0.057871666,51.47,24600,94.29633,0.00057871663,[-5.274 -4.606  0.362 -4.433 16.865]
27.335876,4.2447906,6.089548,100.0,0.009330002,0.009678604,0.06089548,-3.8146973e-07,1837.7958,0.93300027,18.468473,-1.3678557,23.558289,48.166695,8854.879205226898,-3.2451825,7.747639,3362265,-140.29793036821206,100,247,-9.479759,0.9678605,76.315674,0.020250415,56.58,24700,94.28815,0.00020250415,[-5.274 -4.606  0.362 -4.433 16.967]
20.555298,5.907153,6.745158,100.0,0.010447587,0.011631724,0.06745158,2.822876e-06,1846.1621,1.0447587,18.561605,-0.54528576,16.928629,44.65227,8862.336283683777,-2.2105825,6.948815,3367412,-137.24430776101602,100,248,-8.16011,1.1631726,83.413155,0.009609122,51.47,24800,94.06164,9.6091215e-05,[-5.274 -4.606  0.362 -4.433 17.048]
32.533257,9.706735,9.975773,100.0,0.009396847,0.013656928,0.09975772,-1.7547608e-06,1855.076,0.93968475,18.667488,0.03846842,10.302126,32.13128,8870.211008548737,-3.340179,7.7873244,3373212,-141.82739890938979,100,249,-9.5399475,1.3656927,94.06901,0.0047770813,58.0,24900,94.5479,4.7770813e-05,[-5.274 -4.606  0.362 -4.433 17.141]
32.8778,4.578399,3.4661942,100.0,0.008055779,0.005805986,0.03466194,-3.8146973e-07,1865.6528,0.80557793,18.746708,-0.3582022,21.841696,65.813644,8879.631857156754,-2.703178,7.5577655,3379275,-143.81975164118265,100,250,-9.274246,0.5805986,61.1262,0.042719856,60.63,25000,94.25727,0.00042719854,[-5.274 -4.606  0.362 -4.433 17.245]
39.171364,5.35567,23.222477,100.0,0.010965395,0.02412331,0.23222476,2.5939942e-06,1873.3651,1.0965395,18.83961,0.4118638,18.6718,17.123943,8887.085982322693,-2.609857,7.2701397,3384882,-142.4896091690339,100,251,-8.120476,2.412331,122.75438,0.1115412,56.07,25100,94.146736,0.001115412,[-5.274 -4.606  0.362 -4.433 17.327]
26.736172,7.4304414,15.362945,100.0,0.011081877,0.019493766,0.15362944,-8.277893e-06,1883.0697,1.1081877,18.933998,0.21341562,13.458151,24.424093,8894.640165567398,-2.2159076,7.238741,3390696,-143.0745911676483,100,252,-8.215248,1.9493767,101.25195,0.017931191,58.14,25200,94.46366,0.00017931192,[-5.274 -4.606  0.362 -4.433 17.418]
29.566792,7.05083,10.045426,100.0,0.010203183,0.012971597,0.10045426,-4.53949e-06,1892.4142,1.0203183,19.030174,-0.17222778,14.182728,38.22226,8902.181723594666,-2.789224,7.4999895,3396326,-140.28670317038407,100,253,-9.060562,1.2971597,65.55299,0.030428942,56.3,25300,94.43783,0.00030428942,[-5.274 -4.606  0.362 -4.433 17.513]
20.444252,6.692446,5.738764,100.0,0.009068319,0.009161108,0.057387635,3.7384034e-06,1902.3359,0.9068319,19.124796,-0.67092913,14.94222,49.490997,8910.28328871727,-2.433889,6.8794513,3401797,-140.43207864771654,100,254,-8.037582,0.9161109,47.716927,0.039504886,54.71,25400,94.29271,0.00039504885,[-5.274 -4.606  0.362 -4.433 17.608]
35.152107,9.968023,13.939167,100.0,0.010393508,0.018134626,0.13939166,1.9836425e-06,1911.3079,1.0393509,19.230318,0.700141,10.03208,24.725927,8918.300378322601,-2.9992876,8.604056,3407497,-140.61103701117992,100,255,-9.74398,1.8134627,573.00507,0.009855213,57.0,25500,94.28451,9.8552126e-05,[-5.274 -4.606  0.362 -4.433 17.705]
26.346497,9.5227165,7.4499927,100.0,0.008099227,0.008659666,0.07449993,-7.5531007e-06,1922.1537,0.8099229,19.34056,1.5587447,10.501205,46.65962,8925.160933494568,-1.151335,6.7034187,3412642,-138.644040012518,100,256,-7.606827,0.8659666,148.91473,0.024880564,51.45,25600,93.95953,0.00024880562,[-5.274 -4.606  0.362 -4.433 17.809]
25.331131,13.514115,7.987311,100.0,0.0078090266,0.009467352,0.07987311,-3.8146973e-07,1933.2118,0.7809027,19.449123,-1.1480793,7.3996706,40.48883,8932.920715808868,-4.252118,6.3403335,3418159,-141.6245423169682,100,257,-7.6660614,0.9467352,30.86718,0.009381623,55.17,25700,94.50358,9.381623e-05,[-5.274 -4.606  0.362 -4.433 17.921]
28.97686,3.6968746,6.1043053,100.0,0.009459775,0.009779849,0.06104305,-2.4795531e-06,1943.9464,0.94597745,19.531038,-0.40281376,27.049875,48.336845,8940.523962020874,-2.2599657,7.706304,3423784,-139.3807863309768,100,258,-9.634407,0.9779849,106.73184,0.012815334,56.25,25800,94.31369,0.00012815333,[-5.274 -4.606  0.362 -4.433 18.028]
36.7848,3.7869532,9.938227,100.0,0.011856156,0.01510652,0.09938227,1.0185242e-05,1951.8777,1.1856158,19.613302,-1.4136884,26.406452,38.11764,8947.65503001213,-3.7998078,7.724711,3429090,-139.01629343700364,100,259,-7.262451,1.5106521,86.26641,0.050734762,53.06,25900,94.23521,0.00050734763,[-5.274 -4.606  0.362 -4.433 18.111]
25.083496,8.305964,2.9741044,100.0,0.0073670195,0.0055997577,0.029741043,4.577637e-06,1960.4941,0.736702,19.714596,-0.09711471,12.039541,63.380604,8956.117606639862,-2.5068085,7.7007184,3435196,-145.12472697041406,100,260,-9.117416,0.5599758,53.79588,0.034835756,61.06,26000,94.46466,0.00034835754,[-5.274 -4.606  0.362 -4.433 18.197]
27.795204,7.326032,16.461298,100.0,0.01101966,0.018177861,0.16461298,-7.133484e-06,1970.5331,1.101966,19.81224,-1.422178,13.649954,26.87356,8964.644487857819,-3.9299212,7.992738,3440877,-141.1768986718157,100,261,-8.968384,1.8177863,62.518364,0.013078417,56.81,26100,94.50105,0.00013078416,[-5.274 -4.606  0.362 -4.433 18.292]
24.722809,4.0931325,4.503557,100.0,0.009455302,0.008009454,0.04503557,-3.967285e-06,1980.4,0.9455302,19.890833,-0.6058711,24.431166,58.2223,8973.608212709427,-2.2731354,8.158045,3447182,-145.38633301704516,100,262,-9.701218,0.8009454,94.38494,0.011277806,63.05,26200,94.74214,0.000112778056,[-5.274 -4.606  0.362 -4.433 18.392]
26.689651,7.298998,4.222123,100.0,0.007758042,0.0063278,0.04222123,4.196167e-06,1988.1936,0.77580416,19.996683,-0.63496155,13.700511,60.05013,8980.980484247208,-3.0385122,7.6577806,3452495,-138.83823447214274,100,263,-8.370697,0.63278,37.883785,0.030672103,53.13,26300,93.95752,0.00030672102,[-5.274 -4.606  0.362 -4.433 18.473]
28.640053,12.631006,17.41504,100.0,0.012586106,0.02481816,0.17415039,9.689331e-06,1998.7136,1.2586107,20.105492,3.7056623,7.9170256,20.457142,8988.885467767715,0.31275845,8.17903,3458271,-141.7816864086951,100,264,-9.149361,2.481816,1742.0115,0.001891304,57.76,26400,94.37981,1.891304e-05,[-5.274 -4.606  0.362 -4.433 18.575]
45.573425,6.518557,6.291401,100.0,0.008204327,0.009768666,0.06291401,3.2043456e-06,2009.03,0.82043266,20.202112,-0.9723743,15.340818,41.36161,8996.532083034515,-4.8508954,7.6477594,3463772,-141.0472985613665,100,265,-7.8247375,0.97686666,35.69322,0.029094651,55.01,26500,94.29087,0.0002909465,[-5.274 -4.606  0.362 -4.433 18.684]
35.58986,5.277893,4.730746,100.0,0.008945472,0.00788589,0.047307458,3.8146973e-07,2019.0249,0.8945473,20.295916,-0.591738,18.946955,56.270447,9005.36399269104,-3.3171697,7.902483,3469080,-138.6418148022568,100,266,-7.2536163,0.78858906,70.6118,0.059159253,53.08,26600,94.1459,0.0005915925,[-5.274 -4.606  0.362 -4.433 18.78 ]
27.029007,5.2575884,3.2773356,100.0,0.008070923,0.0061403033,0.032773357,-2.8991699e-06,2028.6906,0.8070924,20.378784,-0.98666996,19.020126,63.339012,9012.514752388,-3.052536,7.4001894,3474518,-138.97212527255815,100,267,-8.691002,0.6140303,32.886482,0.004362003,54.38,26700,94.27767,4.3620028e-05,[-5.274 -4.606  0.362 -4.433 18.875]
28.671936,10.675523,25.684258,100.0,0.012414192,0.02722227,0.25684258,-5.264282e-06,2036.9227,1.2414192,20.483562,3.9741135,9.367223,17.216082,9019.544733524323,0.8514128,7.7120447,3479902,-138.38888958526903,100,268,-8.2423935,2.7222264,1644.9276,0.050720926,53.84,26800,94.03997,0.0005072093,[-5.274 -4.606  0.362 -4.433 18.962]
29.847912,2.9930108,6.5113735,100.0,0.010130186,0.009084887,0.06511373,-1.1558533e-05,2047.3612,1.0130188,20.562265,-1.4893649,33.411175,55.423954,9027.625737428665,-3.2106261,7.4799457,3485659,-142.73272361618905,100,269,-8.735817,0.9084888,72.752975,0.07297422,57.57,26900,94.29391,0.00072974217,[-5.274 -4.606  0.362 -4.433 19.063]
26.211723,9.73959,8.262008,100.0,0.009397873,0.014376685,0.08262008,-6.8664554e-07,2055.3528,0.9397872,20.667912,-1.7773117,10.267373,29.938066,9035.772803544998,-4.5040574,6.5383205,3491458,-142.84981841008172,100,270,-9.282082,1.4376684,77.8723,0.0075361175,57.99,27000,94.401436,7.5361175e-05,[-5.274 -4.606  0.362 -4.433 19.142]
33.145954,18.493748,64.03498,100.0,0.01687536,0.06512983,0.6403498,2.708435e-06,2065.6863,1.6875361,20.784391,4.18871,5.4072328,6.291106,9042.534428596497,-0.5626912,6.9650817,3496367,-136.8966556632684,100,271,-7.264862,6.5129833,2203.3398,0.018719073,49.09,27100,93.613655,0.00018719073,[-5.274 -4.606  0.362 -4.433 19.245]
36.193523,9.299842,18.470306,100.0,0.009022408,0.018805314,0.18470307,-1.9073487e-07,2077.2327,0.90224093,20.89142,3.3990765,10.752871,18.71165,9049.943798542023,-0.28007293,6.378226,3501458,-138.80741871274856,100,272,-7.5186234,1.8805315,1167.9685,0.03643695,50.91,27200,94.11198,0.00036436948,[-5.274 -4.606  0.362 -4.433 19.367]
34.997524,7.7816563,3.8202171,100.0,0.0086515,0.006972562,0.03820217,1.0681152e-06,2087.9756,0.86515,20.996113,-0.7012247,12.850735,60.623184,9057.5985724926,-3.955484,7.5526853,3506719,-137.66146262039265,100,273,-8.458168,0.69725627,51.694347,0.03800177,52.61,27300,94.20098,0.00038001768,[-5.274 -4.606  0.362 -4.433 19.475]
32.578156,4.031957,3.7995577,100.0,0.007974213,0.006363813,0.037995577,2.9754638e-06,2098.5254,0.79742134,21.077803,-0.60650104,24.801851,61.091755,9065.814676046371,-2.787037,8.296564,3512759,-142.87821849176441,100,274,-10.484116,0.6363812,61.018238,0.11459279,60.4,27400,94.66136,0.0011459279,[-5.274 -4.606  0.362 -4.433 19.574]
21.959816,5.751823,9.810329,100.0,0.010060873,0.012493507,0.09810329,-7.6293944e-08,2107.0483,1.0060873,21.168587,-0.8424357,17.385792,39.33839,9073.971852064133,-2.5979736,6.972936,3518664,-143.39637645832636,100,275,-9.088165,1.2493507,135.5502,0.06087672,59.05,27500,94.60748,0.0006087672,[-5.274 -4.606  0.362 -4.433 19.657]
26.622757,13.3947,21.75728,100.0,0.011866326,0.024752727,0.2175728,6.027222e-06,2115.9712,1.1866325,21.277412,-0.015552312,7.4656396,18.687235,9081.75680732727,-3.2634194,7.2248664,3524387,-142.24229387674472,100,276,-8.197311,2.4752731,131.3737,0.03928698,57.23,27600,94.231735,0.00039286978,[-5.274 -4.606  0.362 -4.433 19.747]
30.486504,9.390331,7.1012707,100.0,0.0086427145,0.010989131,0.071012706,-1.8310546e-06,2126.725,0.8642714,21.378103,0.27162254,10.649252,38.216236,9089.49982881546,-2.8424363,6.86459,3529731,-138.50113887831304,100,277,-8.555191,1.0989132,69.50804,0.033259343,53.44,27700,94.115105,0.00033259342,[-5.274 -4.606  0.362 -4.433 19.855]
19.486687,11.376002,3.7529,100.0,0.0065973527,0.0062750843,0.037529,5.7983398e-06,2137.1606,0.65973526,21.496202,-0.7245796,8.790434,52.501976,9097.64055466652,-2.9154243,5.594197,3534918,-139.23964316487664,100,278,-7.338539,0.6275085,24.532085,0.030125013,51.87,27800,94.0912,0.0003012501,[-5.274 -4.606  0.362 -4.433 19.962]
29.450108,7.7572007,8.070772,100.0,0.008172589,0.010638847,0.08070772,7.2479247e-07,2148.6387,0.8172591,21.60514,-0.38369057,12.891249,37.111126,9104.32980465889,-3.1178143,7.4890475,3539804,-136.17970300624995,100,279,-8.040298,1.0638847,75.31261,0.021879429,48.86,27900,93.91846,0.00021879429,[-5.274 -4.606  0.362 -4.433 20.074]
27.207558,8.556251,22.309464,100.0,0.010411245,0.023250064,0.22309463,-4.043579e-06,2159.6072,1.0411245,21.702406,3.1813006,11.687363,16.702738,9111.661021709442,0.5284667,7.649779,3545090,-138.04520147837812,100,280,-7.715004,2.3250065,747.8534,0.041781064,52.86,28000,94.06451,0.00041781063,[-5.274 -4.606  0.362 -4.433 20.183]
23.408417,6.2199817,5.482938,100.0,0.009801661,0.008869923,0.054829378,3.0517577e-07,2169.4602,0.98016626,21.796053,-1.195544,16.077217,54.977757,9119.765225410461,-3.1415553,7.1361394,3551051,-143.19861873152126,100,281,-9.108528,0.88699234,57.055477,0.050693557,59.61,28100,94.445145,0.0005069356,[-5.274 -4.606  0.362 -4.433 20.283]
33.51212,6.035176,5.4618225,100.0,0.008948766,0.008315127,0.054618225,-5.264282e-06,2178.488,0.8948767,21.891285,-0.5103701,16.569525,53.665382,9127.438023805618,-3.2546322,7.2175126,3556869,-143.6862881063721,100,282,-8.313866,0.83151275,58.20783,0.019355616,58.18,28200,94.523,0.00019355614,[-5.274 -4.606  0.362 -4.433 20.376]
27.839024,5.7539787,16.503456,100.0,0.011530945,0.018964967,0.16503456,-8.583069e-06,2188.2004,1.1530945,21.979933,-1.7127044,17.379278,26.990229,9135.523201227188,-3.938662,7.6757293,3563135,-145.12914148487278,100,283,-10.327728,1.8964969,154.57639,0.0433309,62.66,28300,94.78865,0.000433309,[-5.274 -4.606  0.362 -4.433 20.472]
21.28508,31.065378,35.991695,100.0,0.013046086,0.03734492,0.35991696,-2.0599366e-06,2197.2837,1.3046086,22.092825,5.567527,3.2190177,10.876509,9144.441980838776,1.6130197,6.5484843,3568856,-141.78015096038396,100,284,-8.907585,3.7344923,4003.8948,0.048860338,57.21,28400,94.36465,0.0004886034,[-5.274 -4.606  0.362 -4.433 20.558]
24.466484,9.238044,7.2739444,100.0,0.009544767,0.012796004,0.072739445,-1.1672973e-05,2208.4668,0.9544768,22.20421,-0.4620413,10.824802,35.74889,9151.072196006775,-2.9408348,5.9705586,3573610,-135.6447058423238,100,285,-7.195961,1.2796004,81.66743,0.047941715,47.54,28500,93.69035,0.00047941713,[-5.274 -4.606  0.362 -4.433 20.671]
26.118378,4.5251055,7.421542,100.0,0.010049787,0.011611959,0.07421542,4.119873e-06,2219.5505,1.0049787,22.292444,0.008941412,22.098932,42.825657,9158.853720903397,-1.8430514,7.76204,3579271,-141.69020661950512,100,286,-8.517799,1.1611958,178.11714,0.038866468,56.61,28600,94.2044,0.00038866466,[-5.274 -4.606  0.362 -4.433 20.786]
22.32029,9.165452,21.702778,100.0,0.0115722595,0.02345788,0.21702777,-2.0599366e-06,2228.5005,1.1572261,22.39437,0.23307803,10.910537,19.573128,9166.055526971817,-2.019374,6.125534,3584485,-139.98477825337716,100,287,-6.649002,2.345788,116.072105,0.04903726,52.14,28700,93.93245,0.0004903726,[-5.274 -4.606  0.362 -4.433 20.871]
26.008308,7.461297,5.461499,100.0,0.0093590515,0.009803643,0.05461499,1.2359619e-05,2238.57,0.93590516,22.497053,-1.3680775,13.402495,47.681152,9173.953731298447,-3.7361665,7.2846966,3590375,-144.2884788023304,100,288,-8.215622,0.9803644,49.918278,0.009070704,58.9,28800,94.67867,9.0707035e-05,[-5.274 -4.606  0.362 -4.433 20.976]
22.41462,6.0282106,4.718499,100.0,0.008789742,0.008999087,0.047184993,-6.942749e-06,2248.9583,0.8789742,22.593523,-0.49960345,16.58867,48.823326,9180.854875326157,-2.334047,5.9070263,3595434,-138.20901794906882,100,289,-7.5712433,0.8999087,45.372986,0.018040247,50.59,28900,93.89975,0.00018040247,[-5.274 -4.606  0.362 -4.433 21.076]
23.31137,8.477482,9.027241,100.0,0.009229435,0.010554633,0.090272404,8.392334e-07,2258.5752,0.9229434,22.687317,0.62598574,11.795956,43.3316,9189.856533527374,-1.6364695,6.211066,3601454,-145.19981649191496,100,290,-8.24736,1.0554633,114.22958,0.015334319,60.2,29000,94.48649,0.0001533432,[-5.274 -4.606  0.362 -4.433 21.173]
26.2612,10.927268,15.975361,100.0,0.01209486,0.021945138,0.1597536,3.1280517e-06,2267.8562,1.2094861,22.794727,-0.15847027,9.151419,23.298546,9196.771912574768,-3.0521407,6.9032254,3606339,-135.80212005955278,100,291,-8.199959,2.1945138,136.07532,0.007707536,48.85,29100,93.84242,7.707536e-05,[-5.274 -4.606  0.362 -4.433 21.267]
25.319054,12.497806,8.83117,100.0,0.011093051,0.014688034,0.0883117,2.1362305e-06,2278.6287,1.1093049,22.902718,-0.27988482,8.001405,36.321693,9203.940454483032,-3.2635021,6.7617145,3611789,-140.04504470804895,100,292,-8.672531,1.4688035,369.37106,0.011226641,54.5,29200,94.17529,0.00011226641,[-5.274 -4.606  0.362 -4.433 21.374]
24.005196,7.6868787,5.831594,100.0,0.008694106,0.008248722,0.05831594,-8.926391e-06,2289.4714,0.8694106,22.999317,0.47438115,13.009182,52.626923,9210.817202806473,-1.7441165,6.4691606,3616887,-137.831898673654,100,293,-7.897812,0.82487226,162.93634,0.0243132,50.98,29300,94.11123,0.000243132,[-5.274 -4.606  0.362 -4.433 21.48 ]
22.398262,9.49101,7.5009804,100.0,0.008671787,0.009569106,0.0750098,-7.2479247e-06,2299.185,0.8671787,23.104553,-0.18944782,10.536286,45.092598,9218.211619615555,-2.4895616,6.901467,3622523,-142.40751212498762,100,294,-7.8010254,0.95691055,110.35542,0.03468922,56.36,29400,94.37746,0.0003468922,[-5.274 -4.606  0.362 -4.433 21.579]
37.62654,8.728277,8.232089,100.0,0.009498479,0.01232484,0.08232089,3.890991e-06,2309.2012,0.9498479,23.198257,0.12841302,11.457015,37.262543,9226.198068380356,-3.5770059,9.186682,3628612,-142.1221706001537,100,295,-10.370628,1.232484,247.95975,0.014431688,60.89,29500,94.33184,0.00014431687,[-5.274 -4.606  0.362 -4.433 21.684]
